# Sample direction input file for use with the CmdLineAe9Ap9 application. 
# Any lines starting with a '#' are considered comments, and therefore ignored. 
#
# The CmdLineAe9Ap9 application supports several methods of specifying direction data 
# to be used in the calculations for the Ae9, Ap9 or SPM flux models (no "Legacy").
# By default, the models compute omnidirectional flux.  Unidirectional flux will be
# computed instead if pitch angles (list or a file) or a direction file is specified.
# For file input, one or more pitch angles or direction vectors may be supplied for 
# each position in the corresponding orbit file. The number of directions must remain
# the same for all input lines in this file.
#
# Data lines in this file consist of one or more sets of three-valued direction vectors.
# The three values are the x,y,z components for the specified direction, using the same 
# coordinate system (MUST be Cartesian) as used for the orbit data file.
#
# The details of the direction specification are fully described in the
#  "AE9/AP9/SPM Radiation Environment Model User's Guide" document.
#
# ----------
# This particular direction file is intended to be used with OrbitSample.txt orbit file.
#
-0.984607,0.0121402,0.174361, -0.979125,-0.0736059,0.189466, -0.96619,-0.158792,0.203129
-0.983756,-0.0715964,0.164618, -0.970967,-0.156307,0.181084, -0.950789,-0.239828,0.196172
-0.976388,-0.151751,0.153748, -0.956711,-0.23475,0.172038, -0.929752,-0.315963,0.189018
-0.963144,-0.22819,0.14242, -0.937044,-0.308862,0.162949, -0.903813,-0.387183,0.182238
-0.944628,-0.300805,0.131125, -0.912618,-0.378588,0.154272, -0.873662,-0.453489,0.176245
-0.921394,-0.369544,0.120288, -0.884024,-0.443925,0.146394, -0.839926,-0.514928,0.171387
-0.89399,-0.434339,0.110145, -0.851855,-0.504854,0.13952, -0.803237,-0.571527,0.167834
-0.86293,-0.495154,0.100862, -0.816668,-0.561387,0.13378, -0.764191,-0.623348,0.165681
-0.828705,-0.551983,0.0925353, -0.778995,-0.613567,0.129236, -0.723356,-0.670482,0.164952
-0.791769,-0.604848,0.0852149, -0.73933,-0.661469,0.125896, -0.681266,-0.713055,0.165619
-0.752541,-0.6538,0.0789161, -0.698132,-0.705196,0.123735, -0.63841,-0.751225,0.167611
-0.711404,-0.698915,0.0736328, -0.655816,-0.744883,0.122699, -0.595236,-0.785182,0.17083
-0.668701,-0.740291,0.0693454, -0.612753,-0.780688,0.122717, -0.552142,-0.815144,0.175155
-0.624736,-0.77804,0.0660252, -0.569274,-0.812788,0.123706, -0.509479,-0.841351,0.180445
-0.579778,-0.812285,0.0636384, -0.525661,-0.841375,0.125571, -0.467543,-0.864062,0.186549
-0.534064,-0.843157,0.0621476, -0.482159,-0.866651,0.128212, -0.426584,-0.88355,0.1933
-0.487796,-0.870788,0.0615128, -0.438966,-0.888826,0.131519, -0.386796,-0.900099,0.200525
-0.441153,-0.895309,0.061692, -0.396244,-0.908109,0.135381, -0.348321,-0.913998,0.208039
-0.394285,-0.916851,0.0626412, -0.354113,-0.924713,0.13968, -0.311245,-0.925537,0.215655
-0.347324,-0.935537,0.0643142, -0.312651,-0.938843,0.144299, -0.2756,-0.935004,0.223185
-0.300377,-0.951488,0.0666623, -0.271903,-0.950701,0.14912, -0.241361,-0.942678,0.230442
-0.253537,-0.964816,0.0696342, -0.231874,-0.960474,0.154029, -0.208447,-0.948821,0.237251
-0.206878,-0.975626,0.0731755, -0.192535,-0.968336,0.158918, -0.176727,-0.953677,0.243451
-0.16046,-0.984016,0.0772284, -0.153825,-0.974446,0.163686, -0.14602,-0.957459,0.248899
-0.114327,-0.990075,0.0817313, -0.115657,-0.978937,0.168246, -0.116108,-0.960347,0.25348
-0.0685101,-0.993883,0.0866182, -0.0779207,-0.981919,0.172519, -0.0867383,-0.962483,0.257106
-0.0230271,-0.995509,0.0918188, -0.0404888,-0.983478,0.176441, -0.0576423,-0.963962,0.259721
0.0221177,-0.995013,0.0972576, -0.00322352,-0.983669,0.17996, -0.0285402,-0.964837,0.261293
0.0669335,-0.992442,0.102854, 0.0340192,-0.982518,0.183033, 0.000845986,-0.965116,0.26182
0.111442,-0.987828,0.10852, 0.071385,-0.980024,0.185624, 0.0307843,-0.964762,0.261316
0.15568,-0.981188,0.114163, 0.109018,-0.976157,0.187702, 0.0615263,-0.963697,0.259812
0.199693,-0.972522,0.119682, 0.147058,-0.970858,0.189233, 0.0933027,-0.961805,0.257343
0.243545,-0.961805,0.12497, 0.18564,-0.964038,0.190182, 0.126322,-0.958934,0.253947
0.287307,-0.948988,0.129909, 0.224895,-0.955578,0.190506, 0.160772,-0.954896,0.249652
0.331062,-0.933992,0.134376, 0.264947,-0.945328,0.190151, 0.196815,-0.94947,0.244479
0.374901,-0.916701,0.138235, 0.305914,-0.9331,0.189053, 0.234599,-0.942398,0.238432
0.418917,-0.896957,0.141341, 0.347906,-0.918664,0.187131, 0.274246,-0.93338,0.231497
0.463201,-0.874552,0.14354, 0.391018,-0.901743,0.184293, 0.315859,-0.922072,0.223643
0.507832,-0.849222,0.144665, 0.435328,-0.882006,0.180429, 0.359512,-0.908077,0.214819
0.552863,-0.82064,0.144541, 0.480882,-0.859059,0.175415, 0.40524,-0.89094,0.204955
0.598305,-0.788408,0.142981, 0.527675,-0.832441,0.169117, 0.453029,-0.870139,0.193967
0.644103,-0.752057,0.139794, 0.575637,-0.801621,0.161389, 0.502789,-0.845085,0.181755
0.690105,-0.711047,0.134787, 0.624593,-0.765999,0.152081, 0.554328,-0.815122,0.168218
0.736028,-0.664784,0.127772, 0.674238,-0.72492,0.141049, 0.607316,-0.779539,0.153252
0.781415,-0.612641,0.118581, 0.724086,-0.677697,0.128164, 0.661247,-0.737594,0.136772
0.825596,-0.554009,0.107076, 0.773438,-0.623658,0.113331, 0.715394,-0.688561,0.118724
0.867654,-0.488359,0.0931793, 0.821341,-0.562214,0.0965101, 0.768777,-0.631791,0.0991063
0.906411,-0.41534,0.076888, 0.866578,-0.49295,0.0777389, 0.82015,-0.566807,0.0779982
0.940452,-0.334888,0.0583059, 0.907689,-0.415733,0.0571607, 0.868017,-0.493413,0.0555806
0.968198,-0.247336,0.0376606, 0.94304,-0.330828,0.035043, 0.910706,-0.411802,0.0321587
0.988026,-0.153522,0.0153412, 0.970948,-0.239,0.011814, 0.94648,-0.322659,0.00819693
0.998466,-0.0547525,-0.00822878, 0.989867,-0.141482,-0.0120604, 0.973735,-0.227135,-0.0158003
0.998361,0.0471448,-0.0324499, 0.998552,-0.040024,-0.0359388, 0.991144,-0.126888,-0.0391542
0.987059,0.150007,-0.0566792, 0.996242,0.0632874,-0.0591343, 0.997843,-0.0239136,-0.0611394
0.964518,0.251524,-0.0802583, 0.982761,0.166217,-0.0809435, 0.993526,0.0796453,-0.0810127
0.931313,0.34948,-0.102563, 0.958528,0.266616,-0.100697, 0.978448,0.181723,-0.0980649
0.888551,0.441969,-0.123049, 0.924456,0.362634,-0.117807, 0.953325,0.28054,-0.111669
0.837693,0.527552,-0.141279, 0.88178,0.452872,-0.1318, 0.919156,0.374745,-0.121317
0.78035,0.605328,-0.156947, 0.831847,0.536441,-0.142342, 0.877013,0.463472,-0.126654
0.718084,0.674906,-0.169874, 0.775913,0.61293,-0.14925, 0.827837,0.546289,-0.12749
0.652256,0.736315,-0.180005, 0.714993,0.682298,-0.152493, 0.772288,0.623089,-0.123821
0.583939,0.789874,-0.18739, 0.649775,0.744734,-0.152195, 0.710666,0.693927,-0.115843
0.513887,0.836055,-0.192177, 0.580607,0.800499,-0.148649, 0.642909,0.758851,-0.103989
0.442559,0.875368,-0.194609, 0.507548,0.849786,-0.142335, 0.568674,0.817736,-0.0889773
0.370176,0.908259,-0.195028, 0.430474,0.892608,-0.133956, 0.487495,0.870163,-0.0718637
0.296797,0.935054,-0.193871, 0.34924,0.928734,-0.124441, 0.399024,0.915345,-0.0540644
0.222422,0.955929,-0.191643, 0.263881,0.957687,-0.114906, 0.303331,0.952155,-0.0372931
0.147075,0.970928,-0.18886, 0.174797,0.978826,-0.106521, 0.201188,0.979274,-0.0233712
0.0708573,0.979999,-0.185958, 0.0828557,0.9915,-0.100317, 0.0942234,0.995454,-0.0139127
-0.00603618,0.983053,-0.183224, -0.0106462,0.995231,-0.0969624, -0.0151751,0.999835,-0.00996301
-0.0833538,0.979992,-0.180742, -0.10419,0.989855,-0.0966039, -0.124233,0.992184,-0.0117307
-0.160833,0.970727,-0.178385, -0.196324,0.975545,-0.0988375, -0.230321,0.972938,-0.0185379
-0.238249,0.955157,-0.175821, -0.285925,0.952722,-0.102803, -0.331425,0.943036,-0.0290019
-0.315443,0.933129,-0.17253, -0.372316,0.921878,-0.107341, -0.426355,0.903611,-0.041336
-0.392326,0.904386,-0.167829, -0.455241,0.883403,-0.111154, -0.514691,0.855696,-0.0536333
-0.468833,0.868504,-0.160924, -0.534727,0.837446,-0.112923, -0.596551,0.800014,-0.0640638
-0.544816,0.824851,-0.150987, -0.610874,0.783849,-0.111416, -0.672283,0.736882,-0.0709981
-0.619881,0.772595,-0.137271, -0.683622,0.722158,-0.105588, -0.74216,0.666225,-0.0731011
-0.693193,0.71082,-0.119243, -0.752505,0.651743,-0.0946943, -0.80609,0.587706,-0.0694252
-0.763312,0.638749,-0.0967198, -0.816468,0.572041,-0.0784144, -0.86341,0.50098,-0.0595123
-0.828168,0.556092,-0.0699933, -0.873819,0.482904,-0.0569555, -0.91282,0.40604,-0.0434842
-0.885247,0.463408,-0.0398932, -0.922405,0.384969,-0.0311069, -0.952543,0.3036,-0.0220839
-0.932012,0.362344,-0.00774498, -0.960023,0.279912,-0.00218793, -0.980728,0.195349,0.00338576
-0.966466,0.255592,0.0248076, -0.984972,0.170404,0.0281378, -0.995982,0.0839189,0.0312538
-0.987619,0.146504,0.0560834, -0.996519,0.059745,0.0581496, -0.997834,-0.0274688,0.0597733
-0.995666,0.0384997,0.0846548, -0.995071,-0.0487202,0.0863661, -0.986904,-0.135569,0.0874201
-0.991822,-0.0654954,0.109543, -0.982019,-0.152154,0.111746, -0.964743,-0.237654,0.113098
-0.977923,-0.163388,0.130273, -0.95934,-0.248554,0.133744, -0.933456,-0.331828,0.136197
-0.956004,-0.253977,0.146804, -0.929181,-0.336812,0.15225, -0.895287,-0.417082,0.156537
-0.927986,-0.336809,0.159381, -0.893556,-0.416561,0.167435, -0.852326,-0.493143,0.174215
-0.895468,-0.412002,0.168497, -0.854137,-0.488004,0.179726, -0.806306,-0.560292,0.189588
-0.859737,-0.479954,0.17463, -0.812276,-0.55162,0.189532, -0.758633,-0.619088,0.202993
-0.821751,-0.541238,0.178286, -0.768985,-0.60806,0.197293, -0.710367,-0.670254,0.214798
-0.782202,-0.596476,0.179937, -0.725004,-0.658022,0.203412, -0.662289,-0.71456,0.225338
-0.741575,-0.646272,0.179999, -0.680859,-0.702187,0.208242, -0.614961,-0.752758,0.234899
-0.700204,-0.691182,0.178835, -0.636919,-0.741187,0.212078, -0.568786,-0.785551,0.243706
-0.658316,-0.731696,0.17675, -0.593439,-0.775589,0.215157, -0.524046,-0.813578,0.251926
-0.616061,-0.76824,0.174, -0.550594,-0.805896,0.217665, -0.480936,-0.837419,0.259673
-0.573541,-0.801174,0.170793, -0.508499,-0.832553,0.219736, -0.439587,-0.857596,0.267008
-0.530824,-0.830805,0.1673, -0.467228,-0.85595,0.221466, -0.400077,-0.874581,0.273947
-0.487953,-0.85739,0.163659, -0.426822,-0.876432,0.222912, -0.362442,-0.888804,0.280468
-0.444961,-0.881145,0.159979, -0.38729,-0.894307,0.2241, -0.326673,-0.900663,0.286515
-0.401865,-0.902252,0.156349, -0.348619,-0.909849,0.225034, -0.292719,-0.910521,0.292007
-0.35868,-0.920863,0.152838, -0.310765,-0.923301,0.2257, -0.260485,-0.918712,0.296844
-0.315412,-0.937104,0.149503, -0.273664,-0.93488,0.226071, -0.229833,-0.92554,0.300919
-0.272065,-0.951079,0.146389, -0.237222,-0.944773,0.226119, -0.200574,-0.931277,0.304128
-0.22864,-0.962871,0.143538, -0.201327,-0.953139,0.225817, -0.172481,-0.936153,0.306378
-0.185136,-0.972548,0.140982, -0.165842,-0.960107,0.225146, -0.145287,-0.940359,0.307597
-0.141552,-0.980158,0.138756, -0.13062,-0.965772,0.224103, -0.118695,-0.944036,0.307745
-0.0978861,-0.985738,0.136891, -0.0955036,-0.970198,0.222701, -0.0923941,-0.947273,0.306816
-0.0541401,-0.989308,0.135421, -0.0603337,-0.973411,0.220975, -0.066068,-0.950107,0.304848
-0.0103175,-0.990876,0.134383, -0.0249598,-0.97541,0.218982, -0.0394122,-0.95252,0.301914
0.0335737,-0.990437,0.133815, 0.0107543,-0.976158,0.216797, -0.0121469,-0.954449,0.298128
0.0775194,-0.987977,0.13376, 0.0469242,-0.975593,0.214514, 0.0159719,-0.955784,0.293635
0.121499,-0.983469,0.134264, 0.0836394,-0.973631,0.212241, 0.0451438,-0.956384,0.288604
0.165482,-0.976877,0.135374, 0.120961,-0.970169,0.210097, 0.0755189,-0.956077,0.283221
0.20943,-0.968159,0.137141, 0.158918,-0.965089,0.208203, 0.107197,-0.954674,0.27768
0.253294,-0.957262,0.139613, 0.197512,-0.958265,0.20668, 0.140227,-0.951976,0.272174
0.297016,-0.944129,0.142835, 0.236717,-0.949566,0.205644, 0.174616,-0.947776,0.266888
0.340528,-0.928697,0.146843, 0.27648,-0.938857,0.205197, 0.210328,-0.941872,0.26199
0.383752,-0.910897,0.151661, 0.316731,-0.926003,0.205425, 0.247298,-0.934063,0.257624
0.42661,-0.890653,0.157296, 0.357384,-0.910869,0.206385, 0.285439,-0.924152,0.253903
0.469017,-0.867881,0.163724, 0.398348,-0.893314,0.208106, 0.324648,-0.911949,0.250903
0.510894,-0.842486,0.170892, 0.43953,-0.873196,0.210575, 0.364821,-0.897261,0.248654
0.552169,-0.814356,0.178703, 0.480843,-0.850357,0.213734, 0.405858,-0.879887,0.247138
0.592781,-0.78335,0.18701, 0.522215,-0.824619,0.217472, 0.447675,-0.859613,0.246278
0.632687,-0.749295,0.19561, 0.563591,-0.79577,0.221617, 0.490206,-0.836189,0.245938
0.671857,-0.711966,0.204237, 0.604933,-0.76355,0.225937, 0.533405,-0.809323,0.245917
0.710269,-0.671072,0.212559, 0.646215,-0.727631,0.230131, 0.577242,-0.778652,0.245952
0.747895,-0.62624,0.220176, 0.687406,-0.6876,0.233836, 0.621685,-0.743728,0.245716
0.784674,-0.577001,0.22662, 0.728444,-0.642946,0.236621, 0.66667,-0.703998,0.244822
0.82047,-0.522781,0.231362, 0.76919,-0.593045,0.238002, 0.712056,-0.658794,0.242829
0.855011,-0.46291,0.233819, 0.809366,-0.537167,0.237441, 0.757562,-0.607335,0.239256
0.887811,-0.396651,0.233367, 0.848474,-0.474512,0.234371, 0.80268,-0.548761,0.233592
0.918084,-0.32328,0.229373, 0.885706,-0.404279,0.228219, 0.846587,-0.482202,0.225328
0.944665,-0.242204,0.221235, 0.919858,-0.325795,0.218447, 0.88805,-0.406906,0.213996
0.965956,-0.153176,0.208487, 0.949278,-0.23872,0.204655, 0.925376,-0.322447,0.199266
0.979985,-0.0565204,0.190877, 0.971919,-0.143283,0.186662, 0.956456,-0.228955,0.181028
0.984594,0.0466054,0.168531, 0.985516,-0.0405427,0.164663, 0.978938,-0.127382,0.159542
0.977791,0.154084,0.142065, 0.987943,0.0674811,0.139335, 0.990577,-0.0196355,0.135546
0.958217,0.262943,0.112614, 0.977669,0.177903,0.111867, 0.98968,0.0915102,0.110269
0.92553,0.369752,0.0817178, 0.954144,0.287367,0.0838366, 0.975497,0.202795,0.0853173
0.880533,0.471226,0.0510535, 0.917932,0.392631,0.0569417, 0.948344,0.311047,0.0623965
0.824947,0.564778,0.0221079, 0.87048,0.491118,0.0326693, 0.909389,0.41372,0.0429822
0.760941,0.648808,-0.00408818, 0.81367,0.581202,0.0120274, 0.860207,0.509173,0.0280515
0.690664,0.722669,-0.0270658, 0.749344,0.662165,-0.0045629, 0.802322,0.596621,0.0179747
0.615939,0.786399,-0.046853, 0.679012,0.733926,-0.0172052, 0.736917,0.675867,0.0125735
0.538181,0.840411,-0.0637959, 0.603761,0.79673,-0.0263559, 0.664746,0.746984,0.0112846
0.458449,0.88526,-0.0783532, 0.524322,0.850895,-0.0326326, 0.586204,0.810054,0.0133364
0.377539,0.921517,-0.09094, 0.441172,0.896673,-0.0366785, 0.501446,0.865004,0.0178621
0.296057,0.949724,-0.10186, 0.354646,0.934182,-0.0391189, 0.410536,0.911531,0.0239195
0.214444,0.970373,-0.111315, 0.265037,0.963384,-0.040589, 0.313613,0.949063,0.0304455
0.133008,0.98389,-0.119454, 0.172713,0.984086,-0.0417749, 0.211104,0.976792,0.0362221
0.0519489,0.990617,-0.126412, 0.0782449,0.995989,-0.0434045, 0.103945,0.993781,0.0399334
-0.0285944,0.990794,-0.132324, -0.0174932,0.998781,-0.0461635, -0.00625894,0.999166,0.0403481
-0.108506,0.984564,-0.137332, -0.113316,0.992271,-0.0505678, -0.117264,0.992427,0.0365814
-0.187646,0.971975,-0.14161, -0.207845,0.976508,-0.0568633, -0.226462,0.973608,0.0283164
-0.265806,0.953001,-0.145384, -0.299709,0.951813,-0.0650114, -0.331332,0.943381,0.0158559
-0.34267,0.927576,-0.148927, -0.387743,0.918731,-0.0747596, -0.429865,0.902893,-2.32823e-05
-0.417805,0.895646,-0.152504, -0.471077,0.877916,-0.0857331, -0.520763,0.853505,-0.0183097
-0.490696,0.857203,-0.156272, -0.549139,0.830026,-0.0974809, -0.603404,0.796533,-0.0379478
-0.560814,0.812297,-0.160194, -0.621599,0.775648,-0.109473, -0.677654,0.733096,-0.0579194
-0.627665,0.761011,-0.164009, -0.68829,0.715258,-0.121093, -0.743676,0.664061,-0.077254
-0.690803,0.703427,-0.167275, -0.749131,0.649207,-0.131655, -0.801756,0.590047,-0.0950333
-0.749792,0.639608,-0.169451, -0.804042,0.577741,-0.140468, -0.852173,0.511477,-0.110416
-0.804139,0.569619,-0.169985, -0.852866,0.501043,-0.146887, -0.895103,0.428653,-0.122671
-0.853242,0.493584,-0.168384, -0.895304,0.419309,-0.150369, -0.930553,0.341842,-0.131209
-0.896367,0.411761,-0.164252, -0.930898,0.332837,-0.150497, -0.958343,0.251379,-0.135597
-0.932667,0.324628,-0.157316, -0.959047,0.242116,-0.146999, -0.978128,0.157761,-0.135564
-0.961245,0.232955,-0.147443, -0.979077,0.147905,-0.139759, -0.989457,0.0617289,-0.13101
-0.981258,0.137841,-0.13466, -0.990341,0.0512729,-0.128827, -0.991887,-0.0356857,-0.122014
-0.99204,0.0407047,-0.119161, -0.992347,-0.0464053,-0.114432, -0.985101,-0.133162,-0.108833
-0.993234,-0.0567883,-0.101301, -0.984886,-0.143519,-0.0969682, -0.969042,-0.229157,-0.091897
-0.984876,-0.152856,-0.0815741, -0.968125,-0.238348,-0.0769679, -0.944006,-0.322025,-0.0717758
-0.967435,-0.245767,-0.06056, -0.942644,-0.329227,-0.0550546, -0.910679,-0.410183,-0.0491302
-0.941771,-0.333999,-0.0388714, -0.909396,-0.414707,-0.0318844, -0.8701,-0.492258,-0.0246548
-0.909034,-0.416371,-0.0170905, -0.869611,-0.493671,-0.00808266, -0.82357,-0.567214,0.000986653
-0.870532,-0.492094,0.00427546, -0.824665,-0.565401,0.0157998, -0.772521,-0.634406,0.0272039
-0.827595,-0.560777,0.0248247, -0.775946,-0.629573,0.039318, -0.718392,-0.693578,0.0535121
-0.781469,-0.622372,0.0442698, -0.724751,-0.686202,0.0621414, -0.662518,-0.744811,0.0795401
