# LEO Satellite Orbit Sample
#  Timecode = MJD+fraction
#  Coordinates = GEI, units = RE
#  Delimiter = comma
#  timecode        X(RE)     Y(RE)     Z(RE)
53219,0.627005901557007,-0.67426026494224,-0.663500282521346
53219.0006944444,0.588699460070316,-0.652733394023104,-0.717855192114515
53219.0013888889,0.548161727774987,-0.628732577850326,-0.769482515067805
53219.0020833333,0.505547149673531,-0.602349635861376,-0.818186840783526
53219.0027777778,0.46101770467102,-0.57368517704671,-0.863784373430437
53219.0034722222,0.414742591662481,-0.542848442993471,-0.906102774987444
53219.0041666667,0.366897601707685,-0.509956837016575,-0.944982577850326
53219.0048611111,0.31766417629332,-0.475135453289804,-0.980277184831743
53219.0055555556,0.267228936464088,-0.438516605976896,-1.01185381089905
53219.00625,0.215782898041185,-0.400239044450025,-1.03959364013059
53219.0069444444,0.16352100075339,-0.360447953289804,-1.06339229658463
53219.0076388889,0.11064085258664,-0.31929432446007,-1.08316031516826
53219.0083333333,0.0573424158714214,-0.276933701657459,-1.09882361250628
53219.0090277778,0.00382737945755902,-0.233526337267705,-1.11032332998493
53219.0097222222,-0.049702096936213,-0.189236407584129,-1.11761614766449
53219.0104166667,-0.10304385359116,-0.144231384982421,-1.12067475514817
53219.0111111111,-0.155996201657459,-0.0986814100954294,-1.11948769462582
53219.0118055556,-0.208359021848317,-0.052758350075339,-1.11405936087393
53219.0125,-0.259934392265193,-0.00663611250627825,-1.10441000125565
53219.0131944444,-0.310527216223004,0.0395113950276243,-1.09057587267705
53219.0138888889,-0.359946320944249,0.0855094801607233,-1.07260877071823
53219.0145833333,-0.408004614515319,0.131184392265193,-1.05057602963335
53219.0152777778,-0.454520027624309,0.176363008538423,-1.02456036539427
53219.0159722222,-0.499316141386238,0.220874717478654,-0.994659561778001
53219.0166666667,-0.542223286037167,0.264550791059769,-0.96098599949774
53219.0173611111,-0.583078383977901,0.307225640381718,-0.92366649924661
53219.0180555556,-0.62172620542441,0.348737443495731,-0.882841379959819
