# Irene Model output file: ../../unitTests/Legacy/Ax8min_atEpoch_Intg.AP8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP8
# Particle species:         H+
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Activity Level: Min
# Energy levels (MeV):       0.1 0.2 0.4 0.6 0.8 1 2 4 6 8 10 15 20 30 50 60 80 100 150 200 250
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.91041667,-1.84819955,2.11442146,1.42795031,6.08607463e+12,3.73570739e+12,1.62823574e+12,7.58620532e+11,3.82383311e+11,2.00763477e+11,1.60153847e+10,1.46916864e+09,4.41803654e+08,2.00390978e+08,1.13775549e+08,4.42949096e+07,2.60792967e+07,1.54712899e+07,9.76715243e+06,8.32455445e+06,6.14057431e+06,4.60042817e+06,2.38500359e+06,1.26626991e+06,7.25611499e+05
53219.91111111,-1.85275474,2.07713461,1.42860450,6.08812200e+12,3.73686912e+12,1.62857430e+12,7.58735847e+11,3.82424478e+11,2.00778741e+11,1.60155846e+10,1.46916945e+09,4.41803654e+08,2.00390978e+08,1.13775549e+08,4.42949096e+07,2.60792967e+07,1.54712899e+07,9.76715243e+06,8.32455445e+06,6.14057431e+06,4.60042817e+06,2.38500359e+06,1.26626991e+06,7.25611499e+05
53219.91180556,-1.85697404,2.03947153,1.42899987,6.09016173e+12,3.73802016e+12,1.62890907e+12,7.58851061e+11,3.82465455e+11,2.00793944e+11,1.60157880e+10,1.46917030e+09,4.41803654e+08,2.00390978e+08,1.13775549e+08,4.42949096e+07,2.60792967e+07,1.54712899e+07,9.76715243e+06,8.32455445e+06,6.14057431e+06,4.60042817e+06,2.38500359e+06,1.26626991e+06,7.25611499e+05
53219.91250000,-1.86084960,2.00143097,1.42913046,6.09219263e+12,3.73915942e+12,1.62924228e+12,7.58966073e+11,3.82506201e+11,2.00809070e+11,1.60159946e+10,1.46917118e+09,4.41803654e+08,2.00390978e+08,1.13775549e+08,4.42949096e+07,2.60792967e+07,1.54712899e+07,9.76715243e+06,8.32455445e+06,6.14057431e+06,4.60042817e+06,2.38500359e+06,1.26626991e+06,7.25611499e+05
53219.91319444,-1.86437327,1.96301183,1.42899077,6.09421365e+12,3.74028595e+12,1.62957427e+12,7.59080793e+11,3.82546681e+11,2.00824103e+11,1.60162043e+10,1.46917209e+09,4.41803654e+08,2.00390978e+08,1.13775549e+08,4.42949096e+07,2.60792967e+07,1.54712899e+07,9.76715243e+06,8.32455445e+06,6.14057431e+06,4.60042817e+06,2.38500359e+06,1.26626991e+06,7.25611499e+05
53219.91388889,-1.86753626,1.92421302,1.42857452,6.09622362e+12,3.74139872e+12,1.62990482e+12,7.59195123e+11,3.82586860e+11,2.00839090e+11,1.60164175e+10,1.46917305e+09,4.41803654e+08,2.00390978e+08,1.13775549e+08,4.42949096e+07,2.60792967e+07,1.54712899e+07,9.76715243e+06,8.32455445e+06,6.14057431e+06,4.60042817e+06,2.38500359e+06,1.26626991e+06,7.25611499e+05
53219.91458333,-1.87032977,1.88503343,1.42787560,6.09822470e+12,3.74249828e+12,1.63023472e+12,7.59309485e+11,3.82626914e+11,2.00854207e+11,1.60166369e+10,1.46917405e+09,4.41803654e+08,2.00390978e+08,1.13775549e+08,4.42949096e+07,2.60792967e+07,1.54712899e+07,9.76715243e+06,8.32455445e+06,6.14057431e+06,4.60042817e+06,2.38500359e+06,1.26626991e+06,7.25611499e+05
53219.91527778,-1.87274454,1.84547244,1.42688740,6.10021597e+12,3.74358360e+12,1.63056383e+12,7.59423839e+11,3.82666881e+11,2.00869496e+11,1.60168626e+10,1.46917511e+09,4.41803654e+08,2.00390978e+08,1.13775549e+08,4.42949096e+07,2.60792967e+07,1.54712899e+07,9.76715243e+06,8.32455445e+06,6.14057431e+06,4.60042817e+06,2.38500359e+06,1.26626991e+06,7.25611499e+05
53219.91597222,-1.87477131,1.80552879,1.42560334,6.10219291e+12,3.74465170e+12,1.63089104e+12,7.59537623e+11,3.82706686e+11,2.00884880e+11,1.60170927e+10,1.46917623e+09,4.41803654e+08,2.00390978e+08,1.13775549e+08,4.42949096e+07,2.60792967e+07,1.54712899e+07,9.76715243e+06,8.32455445e+06,6.14057431e+06,4.60042817e+06,2.38500359e+06,1.26626991e+06,7.25611499e+05
53219.91666667,-1.87639989,1.76520200,1.42401667,6.10415407e+12,3.74570137e+12,1.63121608e+12,7.59650714e+11,3.82746520e+11,2.00900351e+11,1.60173278e+10,1.46917739e+09,4.41803654e+08,2.00390978e+08,1.13775549e+08,4.42949096e+07,2.60792967e+07,1.54712899e+07,9.76715243e+06,8.32455445e+06,6.14057431e+06,4.60042817e+06,2.38500359e+06,1.26626991e+06,7.25611499e+05
