# Irene Model output file: ../../unitTests/Legacy/CRRquiet_NatEpochSaa_Intg.CRRESPRO.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESPRO
# Particle species:         H+
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Quiet
# Energy levels (MeV):       1.5 2.1 2.5 2.9 3.6 4.3 5.7 6.8 8.5 9.7 10.7 13.2 16.9 19.4 26.3 30.9 36.3 41.1 47 55 65.7 81.3
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.29444444,0.91260328,3.54106197,-0.41172636,6.85615751e+09,1.31536659e+09,6.22778781e+08,3.08500397e+08,1.81681313e+08,1.81681313e+08,7.71357085e+07,6.94819401e+07,5.04532351e+07,3.97252731e+07,3.57916315e+07,3.11782418e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.29513889,0.89579545,3.56191251,-0.39871249,6.87114400e+09,1.31686090e+09,6.23243503e+08,3.08603405e+08,1.81703389e+08,1.81703389e+08,7.71371702e+07,6.94829060e+07,5.04534818e+07,3.97253089e+07,3.57916594e+07,3.11782547e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.29583333,0.87888891,3.58237098,-0.38565466,6.88466044e+09,1.31817260e+09,6.23650709e+08,3.08692604e+08,1.81722849e+08,1.81722849e+08,7.71385148e+07,6.94838140e+07,5.04537069e+07,3.97253355e+07,3.57916809e+07,3.11782656e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.29652778,0.86188677,3.60243989,-0.37255493,6.89817688e+09,1.31948429e+09,6.24057915e+08,3.08781803e+08,1.81742309e+08,1.81742309e+08,7.71398593e+07,6.94847219e+07,5.04539319e+07,3.97253621e+07,3.57917024e+07,3.11782766e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.29722222,0.84479203,3.62212126,-0.35941502,6.91169331e+09,1.32079599e+09,6.24465121e+08,3.08871002e+08,1.81761768e+08,1.81761768e+08,7.71412038e+07,6.94856299e+07,5.04541570e+07,3.97253887e+07,3.57917239e+07,3.11782876e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.29791667,0.82760736,3.64141732,-0.34623697,6.92520975e+09,1.32210769e+09,6.24872326e+08,3.08960201e+08,1.81781228e+08,1.81781228e+08,7.71425484e+07,6.94865378e+07,5.04543820e+07,3.97254153e+07,3.57917454e+07,3.11782986e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.29861111,0.81033557,3.66033039,-0.33302251,6.93825017e+09,1.32336978e+09,6.25263354e+08,3.09045393e+08,1.81799727e+08,1.81799727e+08,7.71438753e+07,6.94874395e+07,5.04546136e+07,3.97254456e+07,3.57917702e+07,3.11783124e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.29930556,0.79297950,3.67886238,-0.31977336,6.95081456e+09,1.32458226e+09,6.25638203e+08,3.09126578e+08,1.81817265e+08,1.81817265e+08,7.71451847e+07,6.94883349e+07,5.04548517e+07,3.97254795e+07,3.57917983e+07,3.11783292e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.30000000,0.77554181,3.69701548,-0.30649108,6.96337895e+09,1.32579474e+09,6.26013051e+08,3.09207763e+08,1.81834802e+08,1.81834802e+08,7.71464941e+07,6.94892304e+07,5.04550898e+07,3.97255135e+07,3.57918264e+07,3.11783460e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.30069444,0.75802502,3.71479188,-0.29317774,6.97594335e+09,1.32700721e+09,6.26387900e+08,3.09288949e+08,1.81852340e+08,1.81852340e+08,7.71478034e+07,6.94901258e+07,5.04553279e+07,3.97255475e+07,3.57918545e+07,3.11783628e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.30138889,0.74043163,3.73219315,-0.27983473,6.98850774e+09,1.32821969e+09,6.26762749e+08,3.09370134e+08,1.81869878e+08,1.81869878e+08,7.71491128e+07,6.94910212e+07,5.04555659e+07,3.97255815e+07,3.57918826e+07,3.11783796e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.30208333,0.72276431,3.74922165,-0.26646377,6.99989954e+09,1.32929682e+09,6.27095257e+08,3.09443275e+08,1.81885640e+08,1.81885640e+08,7.71502880e+07,6.94918423e+07,5.04557803e+07,3.97256080e+07,3.57919040e+07,3.11783919e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.30277778,0.70502543,3.76587896,-0.25306646,7.01011873e+09,1.33023860e+09,6.27385424e+08,3.09508373e+08,1.81899627e+08,1.81899627e+08,7.71513291e+07,6.94925890e+07,5.04559708e+07,3.97256271e+07,3.57919188e+07,3.11783997e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.30347222,0.68721748,3.78216725,-0.23964418,7.02033792e+09,1.33118039e+09,6.27675591e+08,3.09573471e+08,1.81913613e+08,1.81913613e+08,7.71523701e+07,6.94933357e+07,5.04561614e+07,3.97256463e+07,3.57919336e+07,3.11784075e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.30416667,0.66934282,3.79808812,-0.22619883,7.03055712e+09,1.33212217e+09,6.27965757e+08,3.09638569e+08,1.81927600e+08,1.81927600e+08,7.71534112e+07,6.94940824e+07,5.04563520e+07,3.97256654e+07,3.57919483e+07,3.11784153e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.30486111,0.65140366,3.81364343,-0.21273167,7.04118108e+09,1.33311637e+09,6.28273839e+08,3.09707449e+08,1.81942478e+08,1.81942478e+08,7.71545292e+07,6.94948746e+07,5.04565616e+07,3.97256882e+07,3.57919647e+07,3.11784243e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.30555556,0.63340234,3.82883507,-0.19924410,7.05117272e+09,1.33405118e+09,6.28561585e+08,3.09770427e+08,1.81956409e+08,1.81956409e+08,7.71556097e+07,6.94956284e+07,5.04567524e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.30625000,0.61534122,3.84366462,-0.18573769,7.06012728e+09,1.33487415e+09,6.28811079e+08,3.09823722e+08,1.81968500e+08,1.81968500e+08,7.71565755e+07,6.94962985e+07,5.04569052e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.30694444,0.59722234,3.85813363,-0.17221387,7.06908185e+09,1.33569713e+09,6.29060573e+08,3.09877018e+08,1.81980591e+08,1.81980591e+08,7.71575414e+07,6.94969685e+07,5.04570581e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.30763889,0.57904790,3.87224400,-0.15867403,7.07803641e+09,1.33652011e+09,6.29310067e+08,3.09930313e+08,1.81992683e+08,1.81992683e+08,7.71585072e+07,6.94976386e+07,5.04572109e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.30833333,0.56082010,3.88599730,-0.14511960,7.08699098e+09,1.33734309e+09,6.29559561e+08,3.09983609e+08,1.82004774e+08,1.82004774e+08,7.71594731e+07,6.94983086e+07,5.04573638e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.30902778,0.54254097,3.89939493,-0.13155198,7.09594554e+09,1.33816607e+09,6.29809055e+08,3.10036904e+08,1.82016865e+08,1.82016865e+08,7.71604389e+07,6.94989787e+07,5.04575166e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.30972222,0.52421271,3.91243863,-0.11797228,7.10404202e+09,1.33889312e+09,6.30028555e+08,3.10084416e+08,1.82027471e+08,1.82027471e+08,7.71613186e+07,6.94996025e+07,5.04576652e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.31041667,0.50583705,3.92512980,-0.10438191,7.11128042e+09,1.33952424e+09,6.30218062e+08,3.10126144e+08,1.82036592e+08,1.82036592e+08,7.71621122e+07,6.95001799e+07,5.04578096e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.31111111,0.48741619,3.93746986,-0.09078227,7.11874020e+09,1.34018191e+09,6.30416645e+08,3.10170751e+08,1.82046527e+08,1.82046527e+08,7.71629483e+07,6.95007924e+07,5.04579598e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.31180556,0.46895200,3.94946054,-0.07717463,7.12642134e+09,1.34086612e+09,6.30624304e+08,3.10218238e+08,1.82057278e+08,1.82057278e+08,7.71638270e+07,6.95014398e+07,5.04581156e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.31250000,0.45044654,3.96110293,-0.06356008,7.13410249e+09,1.34155033e+09,6.30831964e+08,3.10265724e+08,1.82068028e+08,1.82068028e+08,7.71647058e+07,6.95020872e+07,5.04582714e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.31319444,0.43190168,3.97239845,-0.04994004,7.14178364e+09,1.34223454e+09,6.31039623e+08,3.10313210e+08,1.82078779e+08,1.82078779e+08,7.71655845e+07,6.95027346e+07,5.04584273e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.31388889,0.41331915,3.98334866,-0.03631561,7.14946478e+09,1.34291875e+09,6.31247283e+08,3.10360697e+08,1.82089529e+08,1.82089529e+08,7.71664633e+07,6.95033820e+07,5.04585831e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.31458333,0.39470100,3.99395483,-0.02268803,7.15637191e+09,1.34351694e+09,6.31428978e+08,3.10401735e+08,1.82098934e+08,1.82098934e+08,7.71672391e+07,6.95039558e+07,5.04587161e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.31527778,0.37604894,4.00421804,-0.00905842,7.16250501e+09,1.34402910e+09,6.31584709e+08,3.10436325e+08,1.82106992e+08,1.82106992e+08,7.71679121e+07,6.95044558e+07,5.04588263e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.31597222,0.35736470,4.01413972,0.00457182,7.16863811e+09,1.34454127e+09,6.31740439e+08,3.10470916e+08,1.82115050e+08,1.82115050e+08,7.71685851e+07,6.95049558e+07,5.04589364e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.31666667,0.33865033,4.02372112,0.01820175,7.17477122e+09,1.34505344e+09,6.31896170e+08,3.10505506e+08,1.82123109e+08,1.82123109e+08,7.71692581e+07,6.95054559e+07,5.04590465e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.31736111,0.31990740,4.03296334,0.03183011,7.18090432e+09,1.34556560e+09,6.32051901e+08,3.10540097e+08,1.82131167e+08,1.82131167e+08,7.71699310e+07,6.95059559e+07,5.04591567e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.31805556,0.30113762,4.04186762,0.04545580,7.18703742e+09,1.34607777e+09,6.32207632e+08,3.10574687e+08,1.82139225e+08,1.82139225e+08,7.71706040e+07,6.95064559e+07,5.04592668e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.31875000,0.28234273,4.05043508,0.05907772,7.19327193e+09,1.34660127e+09,6.32367785e+08,3.10610541e+08,1.82147651e+08,1.82147651e+08,7.71713182e+07,6.95069831e+07,5.04593821e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.31944444,0.26352445,4.05866681,0.07269478,7.19960784e+09,1.34713609e+09,6.32532360e+08,3.10647659e+08,1.82156446e+08,1.82156446e+08,7.71720736e+07,6.95075375e+07,5.04595025e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.32013889,0.24468436,4.06656407,0.08630572,7.20531880e+09,1.34761320e+09,6.32678395e+08,3.10680826e+08,1.82164305e+08,1.82164305e+08,7.71727156e+07,6.95080196e+07,5.04596050e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.32083333,0.22582433,4.07412779,0.09990975,7.21040479e+09,1.34803261e+09,6.32805889e+08,3.10710040e+08,1.82171230e+08,1.82171230e+08,7.71732443e+07,6.95084294e+07,5.04596894e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.32152778,0.20694579,4.08135908,0.11350562,7.21549079e+09,1.34845202e+09,6.32933384e+08,3.10739255e+08,1.82178154e+08,1.82178154e+08,7.71737729e+07,6.95088391e+07,5.04597739e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.32222222,0.18805045,4.08825873,0.12709207,7.22057678e+09,1.34887143e+09,6.33060878e+08,3.10768469e+08,1.82185079e+08,1.82185079e+08,7.71743016e+07,6.95092489e+07,5.04598584e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.32291667,0.16913988,4.09482798,0.14066848,7.22566277e+09,1.34929084e+09,6.33188372e+08,3.10797684e+08,1.82192004e+08,1.82192004e+08,7.71748302e+07,6.95096587e+07,5.04599428e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.32361111,0.15021581,4.10106777,0.15423343,7.23074877e+09,1.34971025e+09,6.33315867e+08,3.10826898e+08,1.82198928e+08,1.82198928e+08,7.71753589e+07,6.95100685e+07,5.04600273e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.32430556,0.13127966,4.10697891,0.16778597,7.23583476e+09,1.35012966e+09,6.33443361e+08,3.10856113e+08,1.82205853e+08,1.82205853e+08,7.71758875e+07,6.95104782e+07,5.04601118e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.32500000,0.11233300,4.11256247,0.18132534,7.24092075e+09,1.35054907e+09,6.33570855e+08,3.10885327e+08,1.82212778e+08,1.82212778e+08,7.71764162e+07,6.95108880e+07,5.04601962e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.32569444,0.09337739,4.11781925,0.19485011,7.24551592e+09,1.35091950e+09,6.33683746e+08,3.10911270e+08,1.82218644e+08,1.82218644e+08,7.71768666e+07,6.95112536e+07,5.04602804e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.32638889,0.07441440,4.12275003,0.20835949,7.24962027e+09,1.35124096e+09,6.33782034e+08,3.10933940e+08,1.82223452e+08,1.82223452e+08,7.71772387e+07,6.95115751e+07,5.04603644e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.32708333,0.05544560,4.12735576,0.22185256,7.25372461e+09,1.35156241e+09,6.33880321e+08,3.10956610e+08,1.82228261e+08,1.82228261e+08,7.71776108e+07,6.95118966e+07,5.04604483e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.32777778,0.03647241,4.13163737,0.23532804,7.25782896e+09,1.35188386e+09,6.33978609e+08,3.10979281e+08,1.82233069e+08,1.82233069e+08,7.71779828e+07,6.95122181e+07,5.04605323e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.32847222,0.01749639,4.13559534,0.24878516,7.26193331e+09,1.35220532e+09,6.34076896e+08,3.11001951e+08,1.82237878e+08,1.82237878e+08,7.71783549e+07,6.95125396e+07,5.04606162e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.32916667,-0.00148104,4.13923076,0.26222282,7.26603765e+09,1.35252677e+09,6.34175184e+08,3.11024622e+08,1.82242686e+08,1.82242686e+08,7.71787270e+07,6.95128611e+07,5.04607002e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.32986111,-0.02045831,4.14254410,0.27564022,7.27014200e+09,1.35284823e+09,6.34273471e+08,3.11047292e+08,1.82247494e+08,1.82247494e+08,7.71790991e+07,6.95131826e+07,5.04607841e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.33055556,-0.03943402,4.14553632,0.28903613,7.27424634e+09,1.35316968e+09,6.34371758e+08,3.11069962e+08,1.82252303e+08,1.82252303e+08,7.71794712e+07,6.95135041e+07,5.04608681e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.33125000,-0.05840674,4.14820803,0.30240959,7.27829674e+09,1.35348345e+09,6.34466522e+08,3.11091815e+08,1.82256931e+08,1.82256931e+08,7.71798272e+07,6.95138119e+07,5.04609487e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.33194444,-0.07737491,4.15056002,0.31575998,7.28229318e+09,1.35378955e+09,6.34557762e+08,3.11112851e+08,1.82261378e+08,1.82261378e+08,7.71801672e+07,6.95141061e+07,5.04610260e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.33263889,-0.09633711,4.15259260,0.32908589,7.28628962e+09,1.35409565e+09,6.34649002e+08,3.11133887e+08,1.82265826e+08,1.82265826e+08,7.71805072e+07,6.95144003e+07,5.04611033e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.33333333,-0.11529194,4.15430688,0.34238668,7.29028606e+09,1.35440175e+09,6.34740242e+08,3.11154922e+08,1.82270274e+08,1.82270274e+08,7.71808472e+07,6.95146945e+07,5.04611806e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.33402778,-0.13423782,4.15570301,0.35566110,7.29387756e+09,1.35467015e+09,6.34820350e+08,3.11173182e+08,1.82274211e+08,1.82274211e+08,7.71811501e+07,6.95149644e+07,5.04612471e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.33472222,-0.15317366,4.15678192,0.36890853,7.29706413e+09,1.35490087e+09,6.34889327e+08,3.11188667e+08,1.82277638e+08,1.82277638e+08,7.71814161e+07,6.95152099e+07,5.04613027e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
53219.33541667,-0.17209772,4.15754410,0.38212770,7.30025070e+09,1.35513158e+09,6.34958304e+08,3.11204152e+08,1.82281065e+08,1.82281065e+08,7.71816820e+07,6.95154555e+07,5.04613583e+07,3.97257014e+07,3.57919737e+07,3.11784294e+07,2.07460309e+07,2.07460309e+07,1.40501762e+07,1.11082785e+07,9.52491354e+06,7.16093497e+06,6.61461370e+06,5.61359037e+06,4.25504086e+06,2.10323317e+06
