# Irene Model output file: ../../unitTests/Legacy/CRRactive_NatEpochSa_Diff.CRRESELE.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESELE
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Ap range: Max
# Energy levels (MeV):       0.65 0.95 1.6 2 2.35 2.75 3.15 3.75 4.55 5.75
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.23402778,1.17239186,-0.12972611,-0.82381985,1.09067712e+12,1.13177280e+12,2.38455060e+11,5.49210750e+10,1.56288300e+10,4.36003500e+09,1.79367375e+09,4.86184688e+08,1.15934769e+08,3.36515052e+07
53219.23472222,1.20588665,-0.06645467,-0.84316204,1.09067712e+12,1.13177280e+12,2.38455060e+11,5.49210750e+10,1.56288300e+10,4.36003500e+09,1.79367375e+09,4.86184688e+08,1.15934769e+08,3.36515052e+07
53219.23541667,1.23728858,-0.00306661,-0.86103874,1.09067712e+12,1.13177280e+12,2.38455060e+11,5.49210750e+10,1.56288300e+10,4.36003500e+09,1.79367375e+09,4.86184688e+08,1.15934769e+08,3.36515052e+07
53219.23611111,1.26668697,0.06032757,-0.87751899,1.09067712e+12,1.13177280e+12,2.38455060e+11,5.49210750e+10,1.56288300e+10,4.36003500e+09,1.79367375e+09,4.86184688e+08,1.15934769e+08,3.36515052e+07
53219.23680556,1.29416970,0.12363150,-0.89267014,1.09067712e+12,1.13177280e+12,2.38455060e+11,5.49210750e+10,1.56288300e+10,4.36003500e+09,1.79367375e+09,4.86184688e+08,1.15934769e+08,3.36515052e+07
53219.23750000,1.31982185,0.18676152,-0.90655716,1.09067712e+12,1.13177280e+12,2.38455060e+11,5.49210750e+10,1.56288300e+10,4.36003500e+09,1.79367375e+09,4.86184688e+08,1.15934769e+08,3.36515052e+07
53219.23819444,1.34372646,0.24964528,-0.91924206,1.09067712e+12,1.13177280e+12,2.38455060e+11,5.49210750e+10,1.56288300e+10,4.36003500e+09,1.79367375e+09,4.86184688e+08,1.15934769e+08,3.36515052e+07
53219.23888889,1.36596277,0.31221968,-0.93078447,1.09067712e+12,1.13177280e+12,2.38455060e+11,5.49210750e+10,1.56288300e+10,4.36003500e+09,1.79367375e+09,4.86184688e+08,1.15934769e+08,3.36515052e+07
53219.23958333,1.38660692,0.37443103,-0.94124058,1.09067712e+12,1.13177280e+12,2.38455060e+11,5.49210750e+10,1.56288300e+10,4.36003500e+09,1.79367375e+09,4.86184688e+08,1.15934769e+08,3.36515052e+07
53219.24027778,1.40573204,0.43623258,-0.95066424,1.09067712e+12,1.13177280e+12,2.38455060e+11,5.49210750e+10,1.56288300e+10,4.36003500e+09,1.79367375e+09,4.86184688e+08,1.15934769e+08,3.36515052e+07
53219.24097222,1.42340721,0.49758491,-0.95910645,1.09067712e+12,1.13177280e+12,2.38455060e+11,5.49210750e+10,1.56288300e+10,4.36003500e+09,1.79367375e+09,4.86184688e+08,1.15934769e+08,3.36515052e+07
53219.24166667,1.43969849,0.55845398,-0.96661508,1.09067712e+12,1.13177280e+12,2.38455060e+11,5.49210750e+10,1.56288300e+10,4.36003500e+09,1.79367375e+09,4.86184688e+08,1.15934769e+08,3.36515052e+07
53219.24236111,1.45466882,0.61881106,-0.97323597,1.09361088e+12,1.13252064e+12,2.38476870e+11,5.49265725e+10,1.56316650e+10,4.36111500e+09,1.79468437e+09,4.86710625e+08,1.16196800e+08,3.37655286e+07
53219.24305556,1.46837723,0.67863197,-0.97901180,1.09943232e+12,1.13413632e+12,2.38525920e+11,5.49390375e+10,1.56371025e+10,4.36342875e+09,1.79709000e+09,4.87800938e+08,1.16744769e+08,3.40086927e+07
53219.24375000,1.48088052,0.73789600,-0.98398324,1.10513856e+12,1.13604864e+12,2.38597140e+11,5.49560550e+10,1.56434700e+10,4.36647375e+09,1.80029812e+09,4.89029062e+08,1.17372894e+08,3.43016614e+07
53219.24444444,1.49223176,0.79658667,-0.98818872,1.11077568e+12,1.13813760e+12,2.38685100e+11,5.49761550e+10,1.56510000e+10,4.37009625e+09,1.80392437e+09,4.90356562e+08,1.18057269e+08,3.46293177e+07
53219.24513889,1.50248164,0.85468954,-0.99166405,1.11649728e+12,1.14039552e+12,2.38794240e+11,5.50009650e+10,1.56601800e+10,4.37439375e+09,1.80790875e+09,4.91823750e+08,1.18763207e+08,3.49668178e+07
53219.24583333,1.51167818,0.91219362,-0.99444359,1.12219200e+12,1.14300864e+12,2.38951560e+11,5.50371750e+10,1.56730725e+10,4.38013125e+09,1.81257000e+09,4.93617187e+08,1.19543675e+08,3.53261146e+07
53219.24652778,1.51986643,0.96908950,-0.99655936,1.12777536e+12,1.14580800e+12,2.39135880e+11,5.50800750e+10,1.56880275e+10,4.38663375e+09,1.81755000e+09,4.95597188e+08,1.20377113e+08,3.56973647e+07
53219.24722222,1.52708956,1.02537010,-0.99804166,1.13330880e+12,1.14880128e+12,2.39355720e+11,5.51314050e+10,1.57051800e+10,4.39377750e+09,1.82275500e+09,4.97772187e+08,1.21233519e+08,3.60831459e+07
53219.24791667,1.53338790,1.08103026,-0.99891920,1.13877696e+12,1.15215744e+12,2.39658360e+11,5.52008850e+10,1.57268400e+10,4.40225250e+09,1.82853375e+09,5.00277188e+08,1.22137269e+08,3.64806459e+07
53219.24861111,1.53880007,1.13606589,-0.99921899,1.14422976e+12,1.15568256e+12,2.40008280e+11,5.52800850e+10,1.57508100e+10,4.41141750e+09,1.83466125e+09,5.02917187e+08,1.23065394e+08,3.68753334e+07
53219.24930556,1.54336263,1.19047432,-0.99896676,1.14964800e+12,1.15933824e+12,2.40415560e+11,5.53707450e+10,1.57775250e+10,4.42160250e+09,1.84120875e+09,5.05637813e+08,1.24001957e+08,3.72718959e+07
53219.25000000,1.54710996,1.24425414,-0.99818637,1.15503168e+12,1.16312448e+12,2.40880200e+11,5.54728650e+10,1.58069850e+10,4.43280750e+09,1.84817625e+09,5.08439062e+08,1.24946957e+08,3.76703334e+07
53219.25069444,1.55007487,1.29740504,-0.99690090,1.16043456e+12,1.16707584e+12,2.41416840e+11,5.55901650e+10,1.58405550e+10,4.44557250e+09,1.85583750e+09,5.11305937e+08,1.25937894e+08,3.80779115e+07
53219.25138889,1.55228842,1.34992717,-0.99513184,1.16585664e+12,1.17119232e+12,2.42025480e+11,5.57226450e+10,1.58782350e+10,4.45989750e+09,1.86419250e+09,5.14238438e+08,1.26974769e+08,3.84946303e+07
53219.25208333,1.55378014,1.40182163,-0.99289977,1.17114816e+12,1.17540480e+12,2.42688840e+11,5.58678450e+10,1.59192150e+10,4.47516000e+09,1.87273500e+09,5.17174687e+08,1.28004144e+08,3.88907241e+07
53219.25277778,1.55457794,1.45309031,-0.99022413,1.17630912e+12,1.17971328e+12,2.43406920e+11,5.60257650e+10,1.59634950e+10,4.49136000e+09,1.88146500e+09,5.20114688e+08,1.29026019e+08,3.92661929e+07
53219.25347222,1.55470853,1.50373540,-0.98712299,1.18149696e+12,1.18413312e+12,2.44169640e+11,5.61936450e+10,1.60100250e+10,4.50790500e+09,1.89029250e+09,5.23054687e+08,1.30046019e+08,3.96170522e+07
53219.25416667,1.55419717,1.55375973,-0.98361408,1.18671168e+12,1.18866432e+12,2.44977000e+11,5.63714850e+10,1.60588050e+10,4.52479500e+09,1.89921750e+09,5.25994688e+08,1.31064144e+08,3.99433023e+07
53219.25486111,1.55306771,1.60316628,-0.97971387,1.19192640e+12,1.19319552e+12,2.45784360e+11,5.65493250e+10,1.61075850e+10,4.54168500e+09,1.90814250e+09,5.28934687e+08,1.32082269e+08,4.02695522e+07
53219.25555556,1.55134339,1.65195881,-0.97543807,1.19712576e+12,1.19790336e+12,2.46640200e+11,5.67386850e+10,1.61592150e+10,4.55932500e+09,1.91731500e+09,5.31987188e+08,1.33141644e+08,4.05939273e+07
53219.25625000,1.54904571,1.70014095,-0.97080173,1.20230976e+12,1.20278784e+12,2.47544520e+11,5.69395650e+10,1.62136950e+10,4.57771500e+09,1.92673500e+09,5.35152187e+08,1.34242269e+08,4.09164273e+07
53219.25694444,1.54619538,1.74771691,-0.96581884,1.20753216e+12,1.20773376e+12,2.48461800e+11,5.71450050e+10,1.62688650e+10,4.59606000e+09,1.93610250e+09,5.38272187e+08,1.35326019e+08,4.12218179e+07
53219.25763889,1.54281250,1.79469064,-0.96050289,1.21279296e+12,1.21274112e+12,2.49392040e+11,5.73550050e+10,1.63247250e+10,4.61436000e+09,1.94541750e+09,5.41347188e+08,1.36392894e+08,4.15100992e+07
53219.25833333,1.53891575,1.84106683,-0.95486706,1.21805376e+12,1.21774848e+12,2.50322280e+11,5.75650050e+10,1.63805850e+10,4.63266000e+09,1.95473250e+09,5.44422187e+08,1.37459769e+08,4.17983804e+07
53219.25902778,1.53452317,1.88684989,-0.94892328,1.22324160e+12,1.22274816e+12,2.51257320e+11,5.77764450e+10,1.64366550e+10,4.65096000e+09,1.96396500e+09,5.47452188e+08,1.38506019e+08,4.20733023e+07
53219.25972222,1.52965187,1.93204451,-0.94268348,1.22835648e+12,1.22774016e+12,2.52197160e+11,5.79893250e+10,1.64929350e+10,4.66926000e+09,1.97311500e+09,5.50437187e+08,1.39531644e+08,4.23348648e+07
53219.26041667,1.52431834,1.97665542,-0.93615849,1.23354432e+12,1.23281280e+12,2.53156200e+11,5.82071250e+10,1.65506550e+10,4.68808500e+09,1.98255000e+09,5.53527188e+08,1.40599457e+08,4.26093180e+07
53219.26111111,1.51853842,2.02068747,-0.92935930,1.23875904e+12,1.23798144e+12,2.54133000e+11,5.84294850e+10,1.66098150e+10,4.70746500e+09,1.99216500e+09,5.56677187e+08,1.41680394e+08,4.28816617e+07
53219.26180556,1.51232703,2.06414537,-0.92229596,1.24392768e+12,1.24316544e+12,2.55108360e+11,5.86514850e+10,1.66689750e+10,4.72687500e+09,2.00167500e+09,5.59782188e+08,1.42732269e+08,4.31390056e+07
53219.26250000,1.50569861,2.10703415,-0.91497818,1.24906176e+12,1.24834944e+12,2.56083720e+11,5.88736050e+10,1.67282550e+10,4.74639000e+09,2.01110250e+09,5.62842187e+08,1.43741957e+08,4.33800602e+07
53219.26319444,1.49866681,2.14935852,-0.90741524,1.25416128e+12,1.25353344e+12,2.57059080e+11,5.90958450e+10,1.67876550e+10,4.76601000e+09,2.02044750e+09,5.65857187e+08,1.44709457e+08,4.36048259e+07
53219.26388889,1.49124498,2.19112365,-0.89961593,1.25926080e+12,1.25871744e+12,2.58034440e+11,5.93180850e+10,1.68470550e+10,4.78563000e+09,2.02979250e+09,5.68872188e+08,1.45676957e+08,4.38295915e+07
53219.26458333,1.48344566,2.23233425,-0.89158871,1.26429504e+12,1.26386688e+12,2.59009800e+11,5.95394850e+10,1.69069050e+10,4.80535500e+09,2.03902500e+09,5.71812187e+08,1.46585863e+08,4.40381853e+07
53219.26527778,1.47528111,2.27299520,-0.88334207,1.26931776e+12,1.26904704e+12,2.60000520e+11,5.97638850e+10,1.69683750e+10,4.82560500e+09,2.04835500e+09,5.74752188e+08,1.47461957e+08,4.42376384e+07
53219.26597222,1.46676293,2.31311134,-0.87488354,1.27439424e+12,1.27429248e+12,2.61006600e+11,5.99921250e+10,1.70310150e+10,4.84627500e+09,2.05789500e+09,5.77767187e+08,1.48363832e+08,4.44441227e+07
53219.26666667,1.45790228,2.35268756,-0.86622065,1.27936704e+12,1.27948416e+12,2.62011720e+11,6.02207250e+10,1.70946750e+10,4.86700500e+09,2.06726250e+09,5.80682813e+08,1.49199144e+08,4.46367790e+07
53219.26736111,1.44870998,2.39172856,-0.85736062,1.28423616e+12,1.28462208e+12,2.63015880e+11,6.04496850e+10,1.71593550e+10,4.88779500e+09,2.07645750e+09,5.83499062e+08,1.49967894e+08,4.48156071e+07
53219.26805556,1.43919623,2.43023904,-0.84831021,1.28910528e+12,1.28976000e+12,2.64020040e+11,6.06786450e+10,1.72240350e+10,4.90858500e+09,2.08565250e+09,5.86315313e+08,1.50736644e+08,4.49944353e+07
53219.26875000,1.42937123,2.46822373,-0.83907631,1.29388992e+12,1.29484800e+12,2.65022280e+11,6.09074850e+10,1.72900350e+10,4.92936000e+09,2.09465250e+09,5.89011562e+08,1.51443988e+08,4.51640056e+07
53219.26944444,1.41924426,2.50568715,-0.82966506,1.29859008e+12,1.29988608e+12,2.66022600e+11,6.11362050e+10,1.73573550e+10,4.95012000e+09,2.10345750e+09,5.91587812e+08,1.52089925e+08,4.53243181e+07
53219.27013889,1.40882471,2.54263404,-0.82008272,1.30329024e+12,1.30492416e+12,2.67022920e+11,6.13649250e+10,1.74246750e+10,4.97088000e+09,2.11226250e+09,5.94164063e+08,1.52735863e+08,4.54846306e+07
53219.27083333,1.39812139,2.57906878,-0.81033526,1.30799040e+12,1.30998912e+12,2.68036680e+11,6.15984450e+10,1.74946950e+10,4.99218000e+09,2.12116500e+09,5.96712187e+08,1.53353675e+08,4.56470525e+07
53219.27152778,1.38714277,2.61499592,-0.80042802,1.31269056e+12,1.31508096e+12,2.69063880e+11,6.18367650e+10,1.75674150e+10,5.01402000e+09,2.13016500e+09,5.99232188e+08,1.53943363e+08,4.58115838e+07
53219.27222222,1.37589716,2.65041986,-0.79036681,1.31739072e+12,1.32017280e+12,2.70091080e+11,6.20750850e+10,1.76401350e+10,5.03586000e+09,2.13916500e+09,6.01752187e+08,1.54533050e+08,4.59761150e+07
53219.27291667,1.36439258,2.68534468,-0.78015664,1.32209088e+12,1.32526464e+12,2.71118280e+11,6.23134050e+10,1.77128550e+10,5.05770000e+09,2.14816500e+09,6.04272188e+08,1.55122738e+08,4.61406463e+07
53219.27361111,1.35263655,2.71977492,-0.76980271,1.32668736e+12,1.33031040e+12,2.72138760e+11,6.25516050e+10,1.77859950e+10,5.07951000e+09,2.15708250e+09,6.06705937e+08,1.55676800e+08,4.63044745e+07
53219.27430556,1.34063661,2.75371453,-0.75930986,1.33118016e+12,1.33531008e+12,2.73152520e+11,6.27896850e+10,1.78595550e+10,5.10129000e+09,2.16591750e+09,6.09053438e+08,1.56195238e+08,4.64675995e+07
53219.27500000,1.32839999,2.78716788,-0.74868298,1.33567296e+12,1.34030976e+12,2.74166280e+11,6.30277650e+10,1.79331150e+10,5.12307000e+09,2.17475250e+09,6.11400937e+08,1.56713675e+08,4.66307245e+07
53219.27569444,1.31593326,2.82013891,-0.73792629,1.34016576e+12,1.34531328e+12,2.75188680e+11,6.32696850e+10,1.80080550e+10,5.14531500e+09,2.18370750e+09,6.13735312e+08,1.57228832e+08,4.67979510e+07
53219.27638889,1.30324350,2.85263153,-0.72704451,1.34465856e+12,1.35032064e+12,2.76219720e+11,6.35154450e+10,1.80843750e+10,5.16802500e+09,2.19278250e+09,6.16056563e+08,1.57740707e+08,4.69692792e+07
53219.27708333,1.29033683,2.88464983,-0.71604188,1.34915136e+12,1.35532800e+12,2.77250760e+11,6.37612050e+10,1.81606950e+10,5.19073500e+09,2.20185750e+09,6.18377812e+08,1.58252582e+08,4.71406073e+07
53219.27777778,1.27721983,2.91619758,-0.70492215,1.35364416e+12,1.36033536e+12,2.78281800e+11,6.40069650e+10,1.82370150e+10,5.21344500e+09,2.21093250e+09,6.20699063e+08,1.58764457e+08,4.73119355e+07
53219.27847222,1.26389817,2.94727838,-0.69368973,1.35808320e+12,1.36527744e+12,2.79308040e+11,6.42523650e+10,1.83133950e+10,5.23608000e+09,2.21989500e+09,6.22965937e+08,1.59269300e+08,4.74768183e+07
53219.27916667,1.25037811,2.97789631,-0.68234822,1.36246848e+12,1.37015424e+12,2.80329480e+11,6.44974050e+10,1.83898350e+10,5.25864000e+09,2.22874500e+09,6.25178438e+08,1.59767113e+08,4.76352558e+07
53219.27986111,1.23666499,3.00805484,-0.67090140,1.36685376e+12,1.37503104e+12,2.81350920e+11,6.47424450e+10,1.84662750e+10,5.28120000e+09,2.23759500e+09,6.27390937e+08,1.60264925e+08,4.77936933e+07
53219.28055556,1.22276463,3.03775741,-0.65935287,1.37123904e+12,1.37988096e+12,2.82381960e+11,6.49904850e+10,1.85439150e+10,5.30401500e+09,2.24647500e+09,6.29610938e+08,1.60772582e+08,4.79475605e+07
53219.28125000,1.20868204,3.06700779,-0.64770608,1.37562432e+12,1.38470400e+12,2.83422600e+11,6.52415250e+10,1.86227550e+10,5.32708500e+09,2.25538500e+09,6.31838437e+08,1.61290082e+08,4.80968573e+07
53219.28194444,1.19442271,3.09580942,-0.63596465,1.38000960e+12,1.38952704e+12,2.84463240e+11,6.54925650e+10,1.87015950e+10,5.35015500e+09,2.26429500e+09,6.34065937e+08,1.61807582e+08,4.82461542e+07
53219.28263889,1.17999137,3.12416546,-0.62413156,1.38439488e+12,1.39435008e+12,2.85503880e+11,6.57436050e+10,1.87804350e+10,5.37322500e+09,2.27320500e+09,6.36293438e+08,1.62325082e+08,4.83954510e+07
53219.28333333,1.16539302,3.15207951,-0.61221010,1.38871104e+12,1.39909248e+12,2.86540680e+11,6.59939250e+10,1.88587950e+10,5.39602500e+09,2.28195000e+09,6.38470312e+08,1.62836488e+08,4.85353729e+07
53219.28402778,1.15063253,3.17955456,-0.60020342,1.39295808e+12,1.40375424e+12,2.87573640e+11,6.62435250e+10,1.89366750e+10,5.41855500e+09,2.29053000e+09,6.40596563e+08,1.63341801e+08,4.86659198e+07
53219.28472222,1.13571431,3.20659421,-0.58811448,1.39720512e+12,1.40841600e+12,2.88606600e+11,6.64931250e+10,1.90145550e+10,5.44108500e+09,2.29911000e+09,6.42722812e+08,1.63847113e+08,4.87964666e+07
53219.28541667,1.12064305,3.23320112,-0.57594613,1.40145216e+12,1.41307776e+12,2.89639560e+11,6.67427250e+10,1.90924350e+10,5.46361500e+09,2.30769000e+09,6.44849063e+08,1.64352426e+08,4.89270135e+07
53219.28611111,1.10542284,3.25937877,-0.56370119,1.40563392e+12,1.41766272e+12,2.90665800e+11,6.69916050e+10,1.91694150e+10,5.48578500e+09,2.31612750e+09,6.46941562e+08,1.64843207e+08,4.90521111e+07
53219.28680556,1.09005792,3.28512996,-0.55138263,1.40977728e+12,1.42220928e+12,2.91695880e+11,6.72426450e+10,1.92464550e+10,5.50789500e+09,2.32455000e+09,6.49037813e+08,1.65328832e+08,4.91746307e+07
53219.28750000,1.07455252,3.31045784,-0.53899297,1.41394752e+12,1.42679424e+12,2.92736520e+11,6.74965650e+10,1.93244550e+10,5.53030500e+09,2.33310000e+09,6.51171562e+08,1.65823832e+08,4.93000213e+07
53219.28819444,1.05891072,3.33536524,-0.52653472,1.41811776e+12,1.43137920e+12,2.93777160e+11,6.77504850e+10,1.94024550e+10,5.55271500e+09,2.34165000e+09,6.53305312e+08,1.66318832e+08,4.94254119e+07
53219.28888889,1.04313630,3.35985482,-0.51401070,1.42223424e+12,1.43589888e+12,2.94808200e+11,6.80032050e+10,1.94790750e+10,5.57461500e+09,2.35008000e+09,6.55410938e+08,1.66791332e+08,4.95467010e+07
53219.28958333,1.02723302,3.38392971,-0.50142297,1.42629696e+12,1.44035328e+12,2.95829640e+11,6.82547250e+10,1.95543150e+10,5.59600500e+09,2.35839000e+09,6.57488437e+08,1.67241332e+08,4.96638885e+07
53219.29027778,1.01120480,3.40759245,-0.48877433,1.43035968e+12,1.44480768e+12,2.96851080e+11,6.85062450e+10,1.96295550e+10,5.61739500e+09,2.36670000e+09,6.59565938e+08,1.67691332e+08,4.97810760e+07
53219.29097222,0.99505493,3.43084584,-0.47606683,1.43442240e+12,1.44926208e+12,2.97872520e+11,6.87577650e+10,1.97047950e+10,5.63878500e+09,2.37501000e+09,6.61643437e+08,1.68141332e+08,4.98982635e+07
53219.29166667,0.97878704,3.45369240,-0.46330299,1.43841600e+12,1.45365888e+12,2.98884360e+11,6.90076050e+10,1.97782350e+10,5.65954500e+09,2.38317750e+09,6.63685313e+08,1.68568597e+08,5.00114081e+07
53219.29236111,0.96240473,3.47613479,-0.45048484,1.44236736e+12,1.45803264e+12,2.99897160e+11,6.92586450e+10,1.98507750e+10,5.67996000e+09,2.39133000e+09,6.65725312e+08,1.68981332e+08,5.01232049e+07
53219.29305556,0.94591113,3.49817554,-0.43761458,1.44634560e+12,1.46244096e+12,3.00920520e+11,6.95125650e+10,1.99242150e+10,5.70066000e+09,2.39961000e+09,6.67799063e+08,1.69402269e+08,5.02376971e+07
53219.29375000,0.92930955,3.51981715,-0.42469441,1.45032384e+12,1.46684928e+12,3.01943880e+11,6.97664850e+10,1.99976550e+10,5.72136000e+09,2.40789000e+09,6.69872812e+08,1.69823207e+08,5.03521893e+07
53219.29444444,0.91260328,3.54106197,-0.41172636,1.45430208e+12,1.47125760e+12,3.02967240e+11,7.00204050e+10,2.00710950e+10,5.74206000e+09,2.41617000e+09,6.71946562e+08,1.70244144e+08,5.04666814e+07
53219.29513889,0.89579545,3.56191251,-0.39871249,1.45823808e+12,1.47561600e+12,3.03981000e+11,7.02712050e+10,2.01426750e+10,5.76208500e+09,2.42421750e+09,6.73964063e+08,1.70646097e+08,5.05784197e+07
53219.29583333,0.87888891,3.58237098,-0.38565466,1.46213184e+12,1.47992448e+12,3.04985160e+11,7.05188850e+10,2.02123950e+10,5.78143500e+09,2.43203250e+09,6.75925312e+08,1.71029066e+08,5.06874041e+07
53219.29652778,0.86188677,3.60243989,-0.37255493,1.46602560e+12,1.48423296e+12,3.05989320e+11,7.07665650e+10,2.02821150e+10,5.80078500e+09,2.43984750e+09,6.77886563e+08,1.71412035e+08,5.07963884e+07
53219.29722222,0.84479203,3.62212126,-0.35941502,1.46991936e+12,1.48854144e+12,3.06993480e+11,7.10142450e+10,2.03518350e+10,5.82013500e+09,2.44766250e+09,6.79847812e+08,1.71795004e+08,5.09053728e+07
53219.29791667,0.82760736,3.64141732,-0.34623697,1.47381312e+12,1.49284992e+12,3.07997640e+11,7.12619250e+10,2.04215550e+10,5.83948500e+09,2.45547750e+09,6.81809063e+08,1.72177973e+08,5.10143572e+07
53219.29861111,0.81033557,3.66033039,-0.33302251,1.47768384e+12,1.49713536e+12,3.08997960e+11,7.15072050e+10,2.04903150e+10,5.85844500e+09,2.46310125e+09,6.83722500e+08,1.72553441e+08,5.11237517e+07
53219.29930556,0.79297950,3.67886238,-0.31977336,1.48153152e+12,1.50139776e+12,3.09994440e+11,7.17500850e+10,2.05581150e+10,5.87701500e+09,2.47053375e+09,6.85588125e+08,1.72921410e+08,5.12335564e+07
53219.30000000,0.77554181,3.69701548,-0.30649108,1.48537920e+12,1.50566016e+12,3.10990920e+11,7.19929650e+10,2.06259150e+10,5.89558500e+09,2.47796625e+09,6.87453750e+08,1.73289379e+08,5.13433610e+07
53219.30069444,0.75802502,3.71479188,-0.29317774,1.48922688e+12,1.50992256e+12,3.11987400e+11,7.22358450e+10,2.06937150e+10,5.91415500e+09,2.48539875e+09,6.89319375e+08,1.73657348e+08,5.14531657e+07
53219.30138889,0.74043163,3.73219315,-0.27983473,1.49307456e+12,1.51418496e+12,3.12983880e+11,7.24787250e+10,2.07615150e+10,5.93272500e+09,2.49283125e+09,6.91185000e+08,1.74025316e+08,5.15629704e+07
53219.30208333,0.72276431,3.74922165,-0.26646377,1.49686272e+12,1.51839744e+12,3.13965000e+11,7.27160850e+10,2.08278150e+10,5.95072500e+09,2.49996000e+09,6.92975625e+08,1.74382738e+08,5.16696696e+07
53219.30277778,0.70502543,3.76587896,-0.25306646,1.50059136e+12,1.52256000e+12,3.14930760e+11,7.29479250e+10,2.08926150e+10,5.96815500e+09,2.50678500e+09,6.94691250e+08,1.74729613e+08,5.17732634e+07
53219.30347222,0.68721748,3.78216725,-0.23964418,1.50432000e+12,1.52672256e+12,3.15896520e+11,7.31797650e+10,2.09574150e+10,5.98558500e+09,2.51361000e+09,6.96406875e+08,1.75076488e+08,5.18768572e+07
53219.30416667,0.66934282,3.79808812,-0.22619883,1.50804864e+12,1.53088512e+12,3.16862280e+11,7.34116050e+10,2.10222150e+10,6.00301500e+09,2.52043500e+09,6.98122500e+08,1.75423363e+08,5.19804510e+07
53219.30486111,0.65140366,3.81364343,-0.21273167,1.51179264e+12,1.53506688e+12,3.17833800e+11,7.36450050e+10,2.10874950e+10,6.02058000e+09,2.52732000e+09,6.99855937e+08,1.75774223e+08,5.20854510e+07
53219.30555556,0.63340234,3.82883507,-0.19924410,1.51548672e+12,1.53921408e+12,3.18786600e+11,7.38726450e+10,2.11517550e+10,6.03772500e+09,2.53400250e+09,7.01547188e+08,1.76118754e+08,5.21875213e+07
53219.30625000,0.61534122,3.84366462,-0.18573769,1.51911552e+12,1.54330752e+12,3.19714920e+11,7.40929650e+10,2.12145150e+10,6.05431500e+09,2.54042250e+09,7.03178437e+08,1.76452973e+08,5.22852557e+07
53219.30694444,0.59722234,3.85813363,-0.17221387,1.52274432e+12,1.54740096e+12,3.20643240e+11,7.43132850e+10,2.12772750e+10,6.07090500e+09,2.54684250e+09,7.04809687e+08,1.76787192e+08,5.23829900e+07
53219.30763889,0.57904790,3.87224400,-0.15867403,1.52637312e+12,1.55149440e+12,3.21571560e+11,7.45336050e+10,2.13400350e+10,6.08749500e+09,2.55326250e+09,7.06440938e+08,1.77121410e+08,5.24807244e+07
53219.30833333,0.56082010,3.88599730,-0.14511960,1.53000192e+12,1.55558784e+12,3.22499880e+11,7.47539250e+10,2.14027950e+10,6.10408500e+09,2.55968250e+09,7.08072187e+08,1.77455629e+08,5.25784588e+07
53219.30902778,0.54254097,3.89939493,-0.13155198,1.53363072e+12,1.55968128e+12,3.23428200e+11,7.49742450e+10,2.14655550e+10,6.12067500e+09,2.56610250e+09,7.09703438e+08,1.77789848e+08,5.26761931e+07
53219.30972222,0.52421271,3.91243863,-0.11797228,1.53723264e+12,1.56372864e+12,3.24336360e+11,7.51873650e+10,2.15259150e+10,6.13665000e+09,2.57228250e+09,7.11293437e+08,1.78114223e+08,5.27685955e+07
53219.31041667,0.50583705,3.92512980,-0.10438191,1.54080768e+12,1.56772992e+12,3.25224360e+11,7.53932850e+10,2.15838750e+10,6.15201000e+09,2.57822250e+09,7.12842188e+08,1.78428754e+08,5.28556658e+07
53219.31111111,0.48741619,3.93746986,-0.09078227,1.54439232e+12,1.57174272e+12,3.26115720e+11,7.56000450e+10,2.16421050e+10,6.16746000e+09,2.58419625e+09,7.14401250e+08,1.78745629e+08,5.29435564e+07
53219.31180556,0.46895200,3.94946054,-0.07717463,1.54798656e+12,1.57576704e+12,3.27010440e+11,7.58076450e+10,2.17006050e+10,6.18300000e+09,2.59020375e+09,7.15970625e+08,1.79064848e+08,5.30322674e+07
53219.31250000,0.45044654,3.96110293,-0.06356008,1.55158080e+12,1.57979136e+12,3.27905160e+11,7.60152450e+10,2.17591050e+10,6.19854000e+09,2.59621125e+09,7.17540000e+08,1.79384067e+08,5.31209783e+07
53219.31319444,0.43190168,3.97239845,-0.04994004,1.55517504e+12,1.58381568e+12,3.28799880e+11,7.62228450e+10,2.18176050e+10,6.21408000e+09,2.60221875e+09,7.19109375e+08,1.79703286e+08,5.32096893e+07
53219.31388889,0.41331915,3.98334866,-0.03631561,1.55876928e+12,1.58784000e+12,3.29694600e+11,7.64304450e+10,2.18761050e+10,6.22962000e+09,2.60822625e+09,7.20678750e+08,1.80022504e+08,5.32984003e+07
53219.31458333,0.39470100,3.99395483,-0.02268803,1.56233280e+12,1.59182592e+12,3.30581640e+11,7.66314450e+10,2.19324150e+10,6.24447000e+09,2.61403125e+09,7.22211562e+08,1.80332114e+08,5.33814276e+07
