# Irene Model output file: ../../unitTests/Legacy/Ax8max_atEpoch_Diff.AP8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP8
# Particle species:         H+
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Activity Level: Max
# Energy levels (MeV):       0.1 0.2 0.4 0.6 0.8 1 2 4 6 8 10 15 20 30 50 60 80 100 150 200 250
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.00763889,1.55319249,1.61750188,-0.98263373,2.46712327e+11,9.40499052e+10,2.63940589e+10,8.90956010e+09,3.34479832e+09,1.80063712e+09,5.38214434e+07,6.26264929e+05,3.67873433e+04,4.78131935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.00833333,1.55128673,1.66608598,-0.97834803,2.73244998e+11,1.04557400e+11,2.94050378e+10,9.93798716e+09,3.71797325e+09,2.00439140e+09,5.94879515e+07,6.83127619e+05,3.97684167e+04,5.09630605e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.00902778,1.54881514,1.71406234,-0.97370527,2.99859445e+11,1.15604665e+11,3.24519532e+10,1.10002751e+10,4.10934589e+09,2.21515735e+09,6.52341180e+07,7.40096684e+05,4.26817714e+04,5.39330171e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.00972222,1.54579812,1.76143505,-0.96871939,3.26640412e+11,1.27162537e+11,3.55347324e+10,1.20852591e+10,4.52162046e+09,2.43348283e+09,7.10645216e+07,7.97272004e+05,4.55153295e+04,5.67201425e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01041667,1.54225483,1.80820850,-0.96340360,3.54004629e+11,1.39134996e+11,3.86913108e+10,1.31894404e+10,4.95220122e+09,2.66023743e+09,7.69995781e+07,8.54522152e+05,4.82679848e+04,5.93367970e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01111111,1.53820426,1.85438693,-0.95777059,3.82369550e+11,1.51391884e+11,4.19790085e+10,1.43106161e+10,5.39817448e+09,2.89610100e+09,8.30474293e+07,9.11730684e+05,5.09397357e+04,6.17946249e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01180556,1.53366367,1.89997504,-0.95183246,4.11964437e+11,1.63859666e+11,4.54211352e+10,1.54457794e+10,5.85822074e+09,3.14059262e+09,8.92110335e+07,9.68659270e+05,5.35228461e+04,6.40906201e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01250000,1.52865033,1.94497724,-0.94560083,4.43027105e+11,1.76506044e+11,4.90191738e+10,1.65925488e+10,6.33170074e+09,3.39308681e+09,9.54941972e+07,1.02514207e+06,5.60178181e+04,6.62278998e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01319444,1.52318025,1.98939854,-0.93908636,4.75605317e+11,1.89245632e+11,5.27769095e+10,1.77513998e+10,6.81660052e+09,3.65313752e+09,1.01873515e+08,1.08052243e+06,5.84283244e+04,6.82082549e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01388889,1.51726880,2.03324350,-0.93229988,5.09451131e+11,2.01995429e+11,5.66928331e+10,1.89283235e+10,7.30968882e+09,3.92029756e+09,1.08307991e+08,1.13390316e+06,6.07423601e+04,7.00242913e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01458333,1.51093106,2.07651714,-0.92525113,5.44248558e+11,2.14769763e+11,6.07334307e+10,2.01411116e+10,7.80812205e+09,4.19379754e+09,1.14757527e+08,1.18482591e+06,6.29353489e+04,7.16630250e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01527778,1.50418085,2.11922432,-0.91794984,5.79667319e+11,2.27699850e+11,6.48553687e+10,2.14118179e+10,8.31087469e+09,4.47318104e+09,1.21215088e+08,1.23354150e+06,6.50124905e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01597222,1.49703211,2.16136976,-0.91040510,6.15294290e+11,2.40980794e+11,6.90392639e+10,2.27473522e+10,8.81910091e+09,4.75828575e+09,1.27691409e+08,1.28056928e+06,6.69939152e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01666667,1.48949758,2.20295831,-0.90262557,6.50891438e+11,2.54695109e+11,7.32761110e+10,2.41378335e+10,9.33666830e+09,5.04961363e+09,1.34171295e+08,1.32616786e+06,6.88804549e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01736111,1.48158981,2.24399485,-0.89462001,6.86433309e+11,2.68828611e+11,7.75583009e+10,2.55711643e+10,9.86661533e+09,5.34921785e+09,1.40648061e+08,1.37057680e+06,7.06775428e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01805556,1.47332072,2.28448440,-0.88639597,7.21887277e+11,2.83361943e+11,8.18772459e+10,2.70366285e+10,1.04109065e+10,5.65837324e+09,1.47141740e+08,1.41374026e+06,7.23872246e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01875000,1.46470178,2.32443150,-0.87796145,7.57214933e+11,2.98273945e+11,8.62238439e+10,2.85270389e+10,1.09698108e+10,5.97741127e+09,1.53692251e+08,1.45553745e+06,7.40073674e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01944444,1.45574413,2.36384103,-0.86932383,7.92389275e+11,3.13467769e+11,9.06367596e+10,3.00405573e+10,1.15398330e+10,6.30701327e+09,1.60326815e+08,1.49593874e+06,7.55414732e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02013889,1.44645844,2.40271786,-0.86049017,8.27369493e+11,3.28786076e+11,9.51906414e+10,3.15750281e+10,1.21189980e+10,6.64705309e+09,1.67056127e+08,1.53492962e+06,7.69960014e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02083333,1.43685460,2.44106636,-0.85146738,8.61833709e+11,3.44137480e+11,9.98911323e+10,3.31214318e+10,1.27069398e+10,6.99352424e+09,1.73838000e+08,1.57257658e+06,7.83631440e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02152778,1.42694265,2.47889157,-0.84226174,8.95499065e+11,3.59488782e+11,1.04708005e+11,3.46710185e+10,1.33029520e+10,7.34255010e+09,1.80612017e+08,1.60893108e+06,7.96351315e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02222222,1.41673201,2.51619773,-0.83287968,9.28412467e+11,3.74824032e+11,1.09636193e+11,3.62227868e+10,1.39061768e+10,7.69371009e+09,1.87360363e+08,1.64403184e+06,8.08209986e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
