# Irene Model output file: ../../unitTests/Legacy/Ax8max_atEpoch_Diff.AE8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Activity Level: Max
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.01527778,1.50418085,2.11922432,-0.91794984,3.78255235e+11,2.63866218e+11,2.15686008e+11,3.52163470e+10,9.78055241e+09,4.16317244e+09,2.15985396e+09,1.15186645e+09,5.04279663e+08,2.84015486e+08,1.34302691e+08,6.44348021e+07,2.61267319e+07,8.22588591e+06,2.51221749e+06,6.16977092e+05,1.06074433e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01597222,1.49703211,2.16136976,-0.91040510,4.01415426e+11,2.80168254e+11,2.28938484e+11,3.76475412e+10,1.04435922e+10,4.42885431e+09,2.29808548e+09,1.23480512e+09,5.36994579e+08,3.04553108e+08,1.43188719e+08,6.85071563e+07,2.76725828e+07,8.70675422e+06,2.64345036e+06,6.47573356e+05,1.10760595e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01666667,1.48949758,2.20295831,-0.90262557,4.25154159e+11,2.96876607e+11,2.42463719e+11,4.01461638e+10,1.11268211e+10,4.70139656e+09,2.44169843e+09,1.31933259e+09,5.70513493e+08,3.25750084e+08,1.52298088e+08,7.26678812e+07,2.92381975e+07,9.19487132e+06,2.77568705e+06,6.78146400e+05,1.15485030e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01736111,1.48158981,2.24399485,-0.89462001,4.49458512e+11,3.13982245e+11,2.56253088e+11,4.27110273e+10,1.18299669e+10,4.98065391e+09,2.59067073e+09,1.40539390e+09,6.04817937e+08,3.47598420e+08,1.61625726e+08,7.69143739e+07,3.08225315e+07,9.68990291e+06,2.90884220e+06,7.08681962e+05,1.20242725e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01805556,1.47332072,2.28448440,-0.88639597,4.74317345e+11,3.31477277e+11,2.70297592e+11,4.53412699e+10,1.25528906e+10,5.26650688e+09,2.74503572e+09,1.49292888e+09,6.39891383e+08,3.70095084e+08,1.71167247e+08,8.12440161e+07,3.24242186e+07,1.01914402e+07,3.04278803e+06,7.39149994e+05,1.25026577e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01875000,1.46470178,2.32443150,-0.87796145,4.99724101e+11,3.49356971e+11,2.84590960e+11,4.80365153e+10,1.32955855e+10,5.55888993e+09,2.90485452e+09,1.58189469e+09,6.75723906e+08,3.93241106e+08,1.80920020e+08,8.56550161e+07,3.40422254e+07,1.06991756e+07,3.17742606e+06,7.69527784e+05,1.29831796e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01944444,1.45574413,2.36384103,-0.86932383,5.25674432e+11,3.67618204e+11,2.99126552e+11,5.07968226e+10,1.40582136e+10,5.85776753e+09,3.07025801e+09,1.67224327e+09,7.12308466e+08,4.17043611e+08,1.90882292e+08,9.01455982e+07,3.56751852e+07,1.12127222e+07,3.31261392e+06,7.99776985e+05,1.34652732e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02013889,1.44645844,2.40271786,-0.86049017,5.52157018e+11,3.86253014e+11,3.13895461e+11,5.36213051e+10,1.48406279e+10,6.16301764e+09,3.24127678e+09,1.76391571e+09,7.49628568e+08,4.41499111e+08,2.01049581e+08,9.47131528e+07,3.73218160e+07,1.17316894e+07,3.44823549e+06,8.29872138e+05,1.39484779e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02083333,1.43685460,2.44106636,-0.85146738,5.79165781e+11,4.05257126e+11,3.28891704e+11,5.65096391e+10,1.56428373e+10,6.47457893e+09,3.41797747e+09,1.85687124e+09,7.87675025e+08,4.66609015e+08,2.11419399e+08,9.93559647e+07,3.89811809e+07,1.22557925e+07,3.58420454e+06,8.59795267e+05,1.44324398e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02152778,1.42694265,2.47889157,-0.84226174,6.06693780e+11,4.24625579e+11,3.44108974e+11,5.94613975e+10,1.64648173e+10,6.79237962e+09,3.60041599e+09,1.95106774e+09,8.26437379e+08,4.92373626e+08,2.21988941e+08,1.04072218e+08,4.06523310e+07,1.27847411e+07,3.72043508e+06,8.89528684e+05,1.49168098e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
