# Irene Model output file: ../../unitTests/Legacy/CRRactive_NatEpochSa_Diff.CRRESPRO.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESPRO
# Particle species:         H+
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Active
# Energy levels (MeV):       1.5 2.1 2.5 2.9 3.6 4.3 5.7 6.8 8.5 9.7 10.7 13.2 16.9 19.4 26.3 30.9 36.3 41.1 47 55 65.7 81.3
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.02152778,1.42694265,2.47889157,-0.84226174,4.62264998e+07,6.82015188e+06,2.56107068e+06,8.30206861e+05,1.99171908e+05,5.44414916e+04,3.31522531e+03,5.26650260e+03,1.59032124e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02222222,1.41673201,2.51619773,-0.83287968,4.81507714e+07,7.09323049e+06,2.65884763e+06,8.54072786e+05,2.05557692e+05,5.58997755e+04,3.33996271e+03,5.45075617e+03,1.62552114e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02291667,1.40623164,2.55298955,-0.82332732,5.03988961e+07,7.40643754e+06,2.77015090e+06,8.82037082e+05,2.12620056e+05,5.75589725e+04,3.38943751e+03,5.64471445e+03,1.66800294e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02361111,1.39545046,2.58927141,-0.81361047,5.26470205e+07,7.71964456e+06,2.88145415e+06,9.10001374e+05,2.19682419e+05,5.92181694e+04,3.43891231e+03,5.83867271e+03,1.71048474e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,5.48951452e+07,8.03285161e+06,2.99275742e+06,9.37965670e+05,2.26744783e+05,6.08773664e+04,3.48838712e+03,6.03263100e+03,1.75296654e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,5.69104056e+07,8.30851318e+06,3.08890561e+06,9.63501544e+05,2.33036674e+05,6.23336842e+04,3.51312452e+03,6.21281921e+03,1.79540468e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02569444,1.36150411,2.69510108,-0.78352791,5.86928020e+07,8.54662930e+06,3.16989872e+06,9.86609001e+05,2.38558094e+05,6.35871230e+04,3.51312452e+03,6.37923737e+03,1.83779918e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,6.06614074e+07,8.80484033e+06,3.25794586e+06,1.01129133e+06,2.44501218e+05,6.49509391e+04,3.51312452e+03,6.55658121e+03,1.88381795e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,6.28162210e+07,9.08314618e+06,3.35304698e+06,1.03754853e+06,2.50866046e+05,6.64251322e+04,3.51312452e+03,6.74485070e+03,1.93346099e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02777778,1.32531611,2.79649642,-0.75215438,6.49710349e+07,9.36145207e+06,3.44814811e+06,1.06380574e+06,2.57230875e+05,6.78993254e+04,3.51312452e+03,6.93312022e+03,1.98310403e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02847222,1.31278896,2.82932870,-0.74143207,6.71258485e+07,9.63975792e+06,3.54324923e+06,1.09006294e+06,2.63595702e+05,6.93735184e+04,3.51312452e+03,7.12138971e+03,2.03274707e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02916667,1.30004065,2.86168446,-0.73058466,6.90634439e+07,9.89091264e+06,3.62961888e+06,1.11297564e+06,2.69156437e+05,7.06402376e+04,3.51312452e+03,7.28597392e+03,2.07800327e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02986111,1.28707747,2.89356762,-0.71961671,7.07838205e+07,1.01149161e+07,3.70725701e+06,1.13254383e+06,2.73913077e+05,7.16994825e+04,3.51312452e+03,7.42687281e+03,2.11887263e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03055556,1.27390601,2.92498195,-0.70853199,7.25041974e+07,1.03389197e+07,3.78489516e+06,1.15211203e+06,2.78669718e+05,7.27587276e+04,3.51312452e+03,7.56777172e+03,2.15974199e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03125000,1.26053177,2.95593122,-0.69733473,7.42245740e+07,1.05629232e+07,3.86253329e+06,1.17168022e+06,2.83426359e+05,7.38179725e+04,3.51312452e+03,7.70867061e+03,2.20061135e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03194444,1.24696101,2.98641920,-0.68602853,7.63085616e+07,1.08424994e+07,3.95840185e+06,1.19565967e+06,2.88881215e+05,7.51202102e+04,3.55646473e+03,7.86606930e+03,2.24438545e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03263889,1.23319893,3.01644949,-0.67461718,7.87561605e+07,1.11776485e+07,4.07250085e+06,1.22405037e+06,2.95034288e+05,7.66654408e+04,3.64314518e+03,8.03996779e+03,2.29106432e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03333333,1.21925132,3.04602571,-0.66310412,8.12037591e+07,1.15127974e+07,4.18659984e+06,1.25244107e+06,3.01187360e+05,7.82106711e+04,3.72982562e+03,8.21386626e+03,2.33774317e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03402778,1.20512321,3.07515099,-0.65149297,8.34518336e+07,1.18062838e+07,4.28702074e+06,1.27793899e+06,3.06828387e+05,7.94197410e+04,3.77316584e+03,8.36805895e+03,2.38370153e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03472222,1.19081978,3.10382911,-0.63978701,8.55003832e+07,1.20581074e+07,4.37376352e+06,1.30054414e+06,3.11957368e+05,8.02926500e+04,3.77316584e+03,8.50254582e+03,2.42893936e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03541667,1.17634606,3.13206335,-0.62798955,8.75489331e+07,1.23099312e+07,4.46050632e+06,1.32314930e+06,3.17086350e+05,8.11655591e+04,3.77316584e+03,8.63703271e+03,2.47417721e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03611111,1.16170690,3.15985701,-0.61610356,8.99486321e+07,1.26059538e+07,4.56204721e+06,1.34935877e+06,3.22926162e+05,8.21938647e+04,3.79394852e+03,8.78361428e+03,2.52267664e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
