# Irene Model output file: ../../unitTests/Legacy/Ax8max_atEpoch_Intg.AP8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP8
# Particle species:         H+
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Activity Level: Max
# Energy levels (MeV):       0.1 0.2 0.4 0.6 0.8 1 2 4 6 8 10 15 20 30 50 60 80 100 150 200 250
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.01527778,1.50418085,2.11922432,-0.91794984,6.07213394e+10,3.13366595e+10,1.14485052e+10,4.56937212e+09,2.03533260e+09,9.82018730e+08,4.20074730e+07,7.80421254e+05,6.08028431e+04,9.68946006e+03,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01597222,1.49703211,2.16136976,-0.91040510,6.44214636e+10,3.32349971e+10,1.21682336e+10,4.84973001e+09,2.15853664e+09,1.04101382e+09,4.40778666e+07,8.07512795e+05,6.24252143e+04,9.88653211e+03,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01666667,1.48949758,2.20295831,-0.90262557,6.81787849e+10,3.51834330e+10,1.29026129e+10,5.13783754e+09,2.28378293e+09,1.10090859e+09,4.61347591e+07,8.33608379e+05,6.39591549e+04,1.00701328e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01736111,1.48158981,2.24399485,-0.89462001,7.19891828e+10,3.71795540e+10,1.36506119e+10,5.43341045e+09,2.41176328e+09,1.16201850e+09,4.81778881e+07,8.58831013e+05,6.54101116e+04,1.02412156e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01805556,1.47332072,2.28448440,-0.88639597,7.58474299e+10,3.92202303e+10,1.44109373e+10,5.73602898e+09,2.54294656e+09,1.22456576e+09,5.02117877e+07,8.83163677e+05,6.67802034e+04,1.04001911e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01875000,1.46470178,2.32443150,-0.87796145,7.97477292e+10,4.13020300e+10,1.51821659e+10,6.04520798e+09,2.67748529e+09,1.28865401e+09,5.22453070e+07,9.06549424e+05,6.80686604e+04,1.05472441e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01944444,1.45574413,2.36384103,-0.86932383,8.36852300e+10,4.34219010e+10,1.59670291e+10,6.36053639e+09,2.81519164e+09,1.35442513e+09,5.42846860e+07,9.28986858e+05,6.92784358e+04,1.06828027e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02013889,1.44645844,2.40271786,-0.86049017,8.76542457e+10,4.55765625e+10,1.67712198e+10,6.68153602e+09,2.95584796e+09,1.42186728e+09,5.63319518e+07,9.50482094e+05,7.04126569e+04,1.08067996e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02083333,1.43685460,2.44106636,-0.85146738,9.16300942e+10,4.77567453e+10,1.75926392e+10,7.00625212e+09,3.09857456e+09,1.49028055e+09,5.83765885e+07,9.71074463e+05,7.14744008e+04,1.09218190e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02152778,1.42694265,2.47889157,-0.84226174,9.55895756e+10,4.99530636e+10,1.84260985e+10,7.33269714e+09,3.24244476e+09,1.55895512e+09,6.04036903e+07,9.90799476e+05,7.24671878e+04,1.10305645e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02222222,1.41673201,2.51619773,-0.83287968,9.95316888e+10,5.21630999e+10,1.92706727e+10,7.66051833e+09,3.38725281e+09,1.62779438e+09,6.24092890e+07,1.00970159e+06,7.33973242e+04,1.11335599e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02291667,1.40623164,2.55298955,-0.82332732,1.03453277e+11,5.43834388e+10,2.01249075e+10,7.98916459e+09,3.53268872e+09,1.69664223e+09,6.43872468e+07,1.02779001e+06,7.42684950e+04,1.12316630e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02361111,1.39545046,2.58927141,-0.81361047,1.07359488e+11,5.66096605e+10,2.09868165e+10,8.31788603e+09,3.67833840e+09,1.76528330e+09,6.63292957e+07,1.04504018e+06,7.50819172e+04,1.13253235e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,1.11278337e+11,5.88399436e+10,2.18556658e+10,8.64783288e+09,3.82405055e+09,1.83365282e+09,6.82334532e+07,1.06150249e+06,7.58429275e+04,1.14147148e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,1.15227192e+11,6.10714431e+10,2.27301867e+10,8.98090114e+09,3.96956933e+09,1.90162696e+09,7.00956297e+07,1.07719583e+06,7.65546589e+04,1.14998133e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02569444,1.36150411,2.69510108,-0.78352791,1.19195802e+11,6.32968967e+10,2.36069526e+10,9.31726450e+09,4.11419344e+09,1.96883083e+09,7.19075483e+07,1.09204687e+06,7.72132477e+04,1.15798969e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,1.23181894e+11,6.55148943e+10,2.44853388e+10,9.65709592e+09,4.25781271e+09,2.03522472e+09,7.36803067e+07,1.10616900e+06,7.78233878e+04,1.16548761e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,1.27191504e+11,6.77284567e+10,2.53667869e+10,1.00007350e+10,4.40076241e+09,2.10102056e+09,7.54308750e+07,1.11976458e+06,7.83956655e+04,1.17250703e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02777778,1.32531611,2.79649642,-0.75215438,1.31223065e+11,6.99401512e+10,2.62506726e+10,1.03477069e+10,4.54295785e+09,2.16660264e+09,7.71608439e+07,1.13286962e+06,7.89329871e+04,1.17898377e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02847222,1.31278896,2.82932870,-0.74143207,1.35296979e+11,7.21785789e+10,2.71401944e+10,1.06989976e+10,4.68632568e+09,2.23279271e+09,7.88817144e+07,1.14557829e+06,7.94442004e+04,1.18509724e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02916667,1.30004065,2.86168446,-0.73058466,1.39433100e+11,7.44682604e+10,2.80386141e+10,1.10557295e+10,4.83277200e+09,2.29999819e+09,8.06042015e+07,1.15797768e+06,7.99378744e+04,1.18812082e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02986111,1.28707747,2.89356762,-0.71961671,1.43627273e+11,7.68063133e+10,2.89447388e+10,1.14174037e+10,4.98204021e+09,2.36810655e+09,8.23238130e+07,1.17002937e+06,8.04134446e+04,1.18812082e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03055556,1.27390601,2.92498195,-0.70853199,1.47875560e+11,7.91897230e+10,2.98575728e+10,1.17835909e+10,5.13389816e+09,2.43702929e+09,8.40374502e+07,1.18171584e+06,8.08711686e+04,1.18812082e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03125000,1.26053177,2.95593122,-0.69733473,1.52173869e+11,8.16152986e+10,3.07761024e+10,1.21538442e+10,5.28810055e+09,2.50667398e+09,8.57420808e+07,1.19302337e+06,8.13113684e+04,1.18812082e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
