# Legacy Model output file: ../../unitTests/Legacy/CammiceAll_Pa90.CAMMICE.output_mean_He+_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               CAMMICE/MICS
# Particle species:         He+
# Flux type:                Differential
# Flux direction:           Bin 80-90
# Environment settings:     IGRF; All Activity Levels
# Energy levels (keV):       1-1.3 1.8-2.4 3.2-4.2 5.6-7.4 9.9-13.2 17.5-23.3 30.9-41.1 54.7-72.8 80.3-89.7 100.1-111.7 124.7-139.1 155.3-193.4
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/keV)
53219.01944444,1.45574413,2.36384103,-0.86932383,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.29813749e+02,6.86397606e+01,1.12559053e+01,3.97975520e+00,5.42398926e+00,3.27788468e+00,2.19361343e+00
53219.02013889,1.44645844,2.40271786,-0.86049017,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.35756486e+02,6.98765437e+01,1.14587194e+01,4.05146428e+00,5.52172123e+00,3.33694713e+00,2.23313898e+00
53219.02083333,1.43685460,2.44106636,-0.85146738,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.41762710e+02,7.11265393e+01,1.16637002e+01,4.12393942e+00,5.62049725e+00,3.39664054e+00,2.27308677e+00
53219.02152778,1.42694265,2.47889157,-0.84226174,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.47834118e+02,7.23901010e+01,1.18709056e+01,4.19720113e+00,5.72034529e+00,3.45698180e+00,2.31346812e+00
53219.02222222,1.41673201,2.51619773,-0.83287968,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.53972346e+02,7.36675690e+01,1.20803915e+01,4.27126913e+00,5.82129221e+00,3.51798715e+00,2.35429389e+00
53219.02291667,1.40623164,2.55298955,-0.82332732,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.60179149e+02,7.49593085e+01,1.22922177e+01,4.34616460e+00,5.92336688e+00,3.57967404e+00,2.39557575e+00
53219.02361111,1.39545046,2.58927141,-0.81361047,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.66456343e+02,7.62656976e+01,1.25064461e+01,4.42190946e+00,6.02659919e+00,3.64206051e+00,2.43732579e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.72805853e+02,7.75871369e+01,1.27231426e+01,4.49852693e+00,6.13102077e+00,3.70516571e+00,2.47955681e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.31149231e+02,7.89993683e+01,1.27545216e+01,4.73799716e+00,5.41600039e+00,3.32301432e+00,2.28385772e+00
53219.02569444,1.36150411,2.69510108,-0.78352791,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.94823893e+02,8.04192525e+01,1.28090371e+01,4.96068745e+00,4.79192984e+00,2.99036661e+00,2.11472491e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.99852370e+02,8.17908724e+01,1.30275063e+01,5.04529626e+00,4.87366034e+00,3.04136989e+00,2.15079337e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.04942618e+02,8.31793417e+01,1.32486593e+01,5.13094444e+00,4.95639486e+00,3.09299972e+00,2.18730491e+00
53219.02777778,1.32531611,2.79649642,-0.75215438,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.10096397e+02,8.45851405e+01,1.34725724e+01,5.21766159e+00,5.04016198e+00,3.14527395e+00,2.22427215e+00
53219.02847222,1.31278896,2.82932870,-0.74143207,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.15315570e+02,8.60087769e+01,1.36993267e+01,5.30547906e+00,5.12499198e+00,3.19821145e+00,2.26170845e+00
53219.02916667,1.30004065,2.86168446,-0.73058466,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.20602068e+02,8.74507773e+01,1.39290060e+01,5.39442932e+00,5.21091625e+00,3.25183182e+00,2.29962766e+00
53219.02986111,1.28707747,2.89356762,-0.71961671,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.25957810e+02,8.89116657e+01,1.41616938e+01,5.48454469e+00,5.29796598e+00,3.30615453e+00,2.33804354e+00
53219.03055556,1.27390601,2.92498195,-0.70853199,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.31384866e+02,9.03920062e+01,1.43974798e+01,5.57585997e+00,5.38617481e+00,3.36120057e+00,2.37697095e+00
53219.03125000,1.26053177,2.95593122,-0.69733473,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.36885280e+02,9.18923567e+01,1.46364530e+01,5.66840957e+00,5.47557596e+00,3.41699066e+00,2.41642455e+00
53219.03194444,1.24696101,2.98641920,-0.68602853,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.42461251e+02,9.34133170e+01,1.48787089e+01,5.76223050e+00,5.56620520e+00,3.47354713e+00,2.45642010e+00
53219.03263889,1.23319893,3.01644949,-0.67461718,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.48114991e+02,9.49554902e+01,1.51243435e+01,5.85735995e+00,5.65809844e+00,3.53089240e+00,2.49697348e+00
53219.03333333,1.21925132,3.04602571,-0.66310412,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.53848803e+02,9.65195049e+01,1.53734570e+01,5.95383670e+00,5.75129314e+00,3.58904983e+00,2.53810120e+00
53219.03402778,1.20512321,3.07515099,-0.65149297,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.59664982e+02,9.81059869e+01,1.56261491e+01,6.05169935e+00,5.84582661e+00,3.64804270e+00,2.57981973e+00
53219.03472222,1.19081978,3.10382911,-0.63978701,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.65565934e+02,9.97155924e+01,1.58825242e+01,6.15098838e+00,5.94173793e+00,3.70789542e+00,2.62214632e+00
53219.03541667,1.17634606,3.13206335,-0.62798955,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.71554174e+02,1.01349007e+02,1.61426917e+01,6.25174611e+00,6.03906798e+00,3.76863348e+00,2.66509901e+00
53219.03611111,1.16170690,3.15985701,-0.61610356,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.77632277e+02,1.03006934e+02,1.64067634e+01,6.35401587e+00,6.13785862e+00,3.83028301e+00,2.70869628e+00
53219.03680556,1.14690686,3.18721324,-0.60413250,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.83802698e+02,1.04690043e+02,1.66748460e+01,6.45783897e+00,6.23814976e+00,3.89286892e+00,2.75295573e+00
53219.03750000,1.13195050,3.21413533,-0.59207889,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,4.69236352e+02,1.04073268e+02,2.52473465e+01,1.25455999e+01,1.09917633e+01,6.04799791e+00,3.93975433e+00
53219.03819444,1.11684235,3.24062626,-0.57994601,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,4.76891203e+02,1.05771059e+02,2.56592171e+01,1.27502615e+01,1.11710765e+01,6.14666145e+00,4.00402520e+00
53219.03888889,1.10158683,3.26668916,-0.56773638,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,4.84667196e+02,1.07495719e+02,2.60776059e+01,1.29581621e+01,1.13532276e+01,6.24688640e+00,4.06931320e+00
53219.03958333,1.08618785,3.29232703,-0.55545298,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,4.72771822e+02,1.04261519e+02,2.76692568e+01,1.31458273e+01,1.05649884e+01,6.11506472e+00,4.09432494e+00
53219.04027778,1.07064964,3.31754285,-0.54309832,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,4.57564313e+02,1.00188137e+02,2.94743427e+01,1.33336859e+01,9.60973321e+00,5.94432561e+00,4.11344437e+00
53219.04097222,1.05497614,3.34233943,-0.53067491,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,4.55070100e+02,9.93166839e+01,3.05320444e+01,1.35370869e+01,9.27914231e+00,5.92365937e+00,4.15920239e+00
53219.04166667,1.03917111,3.36671961,-0.51818543,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,4.62415502e+02,1.00919780e+02,3.10248699e+01,1.37555925e+01,9.42891931e+00,6.01927467e+00,4.22633713e+00
53219.04236111,1.02323848,3.39068621,-0.50563222,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,4.69884210e+02,1.02549786e+02,3.15259683e+01,1.39777661e+01,9.58121057e+00,6.11649503e+00,4.29459885e+00
53219.04305556,1.00718185,3.41424190,-0.49301780,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,4.77480641e+02,1.04207668e+02,3.20356362e+01,1.42037391e+01,9.73610620e+00,6.21537798e+00,4.36402792e+00
53219.04375000,0.99100483,3.43738935,-0.48034436,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,4.85209594e+02,1.05894472e+02,3.25541952e+01,1.44336542e+01,9.89370401e+00,6.31598596e+00,4.43466820e+00
53219.04444444,0.97471073,3.46013122,-0.46761426,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,4.93075897e+02,1.07611252e+02,3.30819696e+01,1.46676551e+01,1.00541025e+01,6.41838184e+00,4.50656382e+00
53219.04513889,0.95830315,3.48246986,-0.45482970,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,5.55366493e+02,1.39582790e+02,3.43563819e+01,1.68597136e+01,1.33929270e+01,8.68287456e+00,6.47271328e+00
53219.04583333,0.94178538,3.50440812,-0.44199272,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,5.64406711e+02,1.41854910e+02,3.49156328e+01,1.71341548e+01,1.36109362e+01,8.82421380e+00,6.57807567e+00
53219.04652778,0.92516057,3.52594833,-0.42910551,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,5.73616841e+02,1.44169734e+02,3.54853948e+01,1.74137543e+01,1.38330429e+01,8.96820953e+00,6.68541836e+00
53219.04722222,0.90843201,3.54709270,-0.41617011,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,5.83003201e+02,1.46528850e+02,3.60660589e+01,1.76987037e+01,1.40593994e+01,9.11496053e+00,6.79481498e+00
53219.04791667,0.89160268,3.56784389,-0.40318872,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,5.92572427e+02,1.48933927e+02,3.66580355e+01,1.79892045e+01,1.42901658e+01,9.26457054e+00,6.90634287e+00
53219.04861111,0.87467557,3.58820395,-0.39016292,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,6.02331541e+02,1.51386730e+02,3.72617591e+01,1.82854698e+01,1.45255115e+01,9.41714935e+00,7.02008388e+00
53219.04930556,0.85765382,3.60817538,-0.37709505,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,6.12287464e+02,1.53888997e+02,3.78776578e+01,1.85877099e+01,1.47656033e+01,9.57280519e+00,7.13611868e+00
53219.05000000,0.84054009,3.62776023,-0.36398653,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,6.22448020e+02,1.56442696e+02,3.85062155e+01,1.88961622e+01,1.50106300e+01,9.73166034e+00,7.25453843e+00
53219.05069444,0.82333736,3.64696086,-0.35083956,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,6.32820889e+02,1.59049757e+02,3.91479076e+01,1.92110598e+01,1.52607766e+01,9.89383491e+00,7.37543266e+00
53219.05138889,0.80604831,3.66577913,-0.33765586,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,6.43414139e+02,1.61712206e+02,3.98032329e+01,1.95326478e+01,1.55162379e+01,1.00594550e+01,7.49889541e+00
53219.05208333,0.78867560,3.68421742,-0.32443715,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,6.54236321e+02,1.64432195e+02,4.04727206e+01,1.98611856e+01,1.57772200e+01,1.02286544e+01,7.62502632e+00
53219.05277778,0.77122206,3.70227775,-0.31118502,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,6.65296494e+02,1.67211998e+02,4.11569310e+01,2.01969483e+01,1.60439413e+01,1.04015746e+01,7.75393098e+00
53219.05347222,0.75369020,3.71996202,-0.29790134,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,6.76603798e+02,1.70053915e+02,4.18564296e+01,2.05402133e+01,1.63166223e+01,1.05783586e+01,7.88571591e+00
53219.05416667,0.73608253,3.73727210,-0.28458768,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,6.88168063e+02,1.72960414e+02,4.25718244e+01,2.08912791e+01,1.65955001e+01,1.07591600e+01,8.02049569e+00
53219.05486111,0.71840156,3.75421020,-0.27124576,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.16056236e+02,1.82689865e+02,4.28437086e+01,2.18842385e+01,1.68501705e+01,1.11726752e+01,8.07596135e+00
53219.05555556,0.70064980,3.77077788,-0.25787701,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.52397482e+02,1.95928869e+02,4.28985383e+01,2.32083223e+01,1.70959313e+01,1.17068926e+01,8.09269440e+00
53219.05625000,0.68282945,3.78697734,-0.24448299,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.88992948e+02,2.09225871e+02,4.29722457e+01,2.45398064e+01,1.73487287e+01,1.22451334e+01,8.11297480e+00
53219.05694444,0.66494302,3.80280999,-0.23106542,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,8.23627479e+02,2.21646949e+02,4.31293132e+01,2.57911531e+01,1.76130834e+01,1.27558850e+01,8.14836267e+00
53219.05763889,0.64699287,3.81827803,-0.21762557,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,8.38163823e+02,2.25558834e+02,4.38905099e+01,2.62463457e+01,1.79239398e+01,1.29810158e+01,8.29217454e+00
53219.05833333,0.62898120,3.83338288,-0.20416515,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,8.53063369e+02,2.29568461e+02,4.46707257e+01,2.67129115e+01,1.82425631e+01,1.32117717e+01,8.43957965e+00
53219.05902778,0.61091019,3.84812641,-0.19068527,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,8.68341727e+02,2.33680031e+02,4.54707781e+01,2.71913396e+01,1.85692873e+01,1.34483944e+01,8.59073246e+00
53219.05972222,0.59278205,3.86251020,-0.17718781,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,8.84013988e+02,2.37897603e+02,4.62914572e+01,2.76821023e+01,1.89044350e+01,1.36911177e+01,8.74578225e+00
53219.06041667,0.57459898,3.87653597,-0.16367372,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,9.00096870e+02,2.42225679e+02,4.71336385e+01,2.81857233e+01,1.92483637e+01,1.39402004e+01,8.90489442e+00
53219.06111111,0.55636317,3.89020514,-0.15014471,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,9.16607004e+02,2.46668732e+02,4.79981928e+01,2.87027233e+01,1.96014291e+01,1.41959002e+01,9.06823350e+00
53219.06180556,0.53807650,3.90351943,-0.13660190,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,9.33563016e+02,2.51231776e+02,4.88860956e+01,2.92336855e+01,1.99640295e+01,1.44585055e+01,9.23598377e+00
53219.06250000,0.51974102,3.91648041,-0.12304668,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,9.50983179e+02,2.55919728e+02,4.97983037e+01,2.97791822e+01,2.03365556e+01,1.47282993e+01,9.40832602e+00
53219.06319444,0.50135893,3.92908934,-0.10948047,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,9.68887399e+02,2.60737945e+02,5.07358595e+01,3.03398368e+01,2.07194333e+01,1.50055899e+01,9.58545717e+00
53219.06388889,0.48293210,3.94134794,-0.09590454,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,9.87296077e+02,2.65691916e+02,5.16998313e+01,3.09162879e+01,2.11130986e+01,1.52906933e+01,9.76757904e+00
53219.06458333,0.46446258,3.95325747,-0.08232013,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.00623086e+03,2.70787468e+02,5.26913525e+01,3.15092136e+01,2.15180145e+01,1.55839447e+01,9.95490580e+00
