# Legacy Model output file: ../../unitTests/Legacy/Ax8min_atEpoch_Diff.AE8.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Activity Level: Min
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/MeV)
53219.01458333,1.51093106,2.07651714,-0.92525113,1.38732281e+08,8.80698516e+07,3.46307773e+07,9.93058105e+06,2.08722974e+06,1.25973511e+06,8.40878784e+05,3.15292206e+05,1.87343521e+05,8.10944595e+04,4.38800697e+04,2.88702660e+04,1.53356056e+04,6.71386194e+03,2.15813327e+03,5.09295106e+02,7.70632401e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01527778,1.50418085,2.11922432,-0.91794984,1.42378531e+08,9.05174531e+07,3.57576641e+07,1.02536279e+07,2.22338843e+06,1.25261133e+06,8.68979553e+05,3.29977295e+05,1.92887894e+05,8.45225601e+04,4.57031326e+04,2.97616806e+04,1.57626047e+04,6.85409307e+03,2.17866707e+03,5.10138333e+02,7.77734146e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01597222,1.49703211,2.16136976,-0.91040510,1.46006875e+08,9.29685156e+07,3.69049922e+07,1.05824697e+07,2.36934448e+06,1.24131592e+06,8.97654907e+05,3.45412292e+05,1.98477371e+05,8.80965424e+04,4.75985336e+04,3.06635838e+04,1.61897488e+04,6.98971796e+03,2.19576216e+03,5.09737194e+02,7.84319863e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01666667,1.48949758,2.20295831,-0.90262557,1.49537219e+08,9.53577500e+07,3.80291016e+07,1.09046787e+07,2.51506079e+06,1.22947852e+06,9.25773804e+05,3.60725098e+05,2.03936935e+05,9.16283951e+04,4.94677124e+04,3.15451202e+04,1.66057110e+04,7.12082005e+03,2.21212721e+03,5.09364188e+02,7.90491849e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01736111,1.48158981,2.24399485,-0.89462001,1.52998109e+08,9.77087812e+07,3.91485156e+07,1.12254443e+07,2.66529565e+06,1.21528967e+06,9.53812683e+05,3.76318237e+05,2.09334000e+05,9.52034683e+04,5.13548660e+04,3.24188309e+04,1.70146656e+04,7.24688864e+03,2.22637796e+03,5.08487940e+02,7.95406476e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01805556,1.47332072,2.28448440,-0.88639597,1.56381703e+08,1.00016680e+08,4.02608906e+07,1.15441641e+07,2.81988672e+06,1.19877039e+06,9.81719360e+05,3.92172180e+05,2.14659256e+05,9.88163528e+04,5.32569733e+04,3.32828789e+04,1.74157829e+04,7.36760092e+03,2.23848295e+03,5.07113039e+02,7.99210891e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01875000,1.46470178,2.32443150,-0.87796145,1.59752500e+08,1.02323422e+08,4.13831562e+07,1.18656436e+07,2.98007104e+06,1.18046985e+06,1.00990491e+06,4.08455933e+05,2.20000458e+05,1.02508537e+05,5.51960564e+04,3.41511497e+04,1.78163090e+04,7.48612070e+03,2.24945164e+03,5.05480051e+02,8.02528784e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01944444,1.45574413,2.36384103,-0.86932383,1.63070812e+08,1.04611133e+08,4.25184023e+07,1.21908457e+07,3.15067554e+06,1.15775525e+06,1.03849524e+06,4.25503448e+05,2.25341446e+05,1.06341095e+05,5.72012558e+04,3.50231361e+04,1.82129917e+04,7.59841156e+03,2.25681067e+03,5.02826691e+02,8.04449841e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02013889,1.44645844,2.40271786,-0.86049017,1.66292281e+08,1.06834680e+08,4.36276367e+07,1.25085898e+07,3.32003174e+06,1.13506934e+06,1.06644470e+06,4.42350555e+05,2.30542618e+05,1.10115601e+05,5.91717567e+04,3.58728180e+04,1.85981503e+04,7.70669746e+03,2.26390791e+03,5.00344992e+02,8.06232393e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02083333,1.43685460,2.44106636,-0.85146738,1.69524562e+08,1.09080477e+08,4.47678242e+07,1.28350000e+07,3.50158032e+06,1.10844116e+06,1.09522437e+06,4.60172241e+05,2.35834595e+05,1.14079437e+05,6.12336235e+04,3.67401962e+04,1.89866428e+04,7.81178474e+03,2.26839399e+03,4.97092724e+02,8.06974173e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02152778,1.42694265,2.47889157,-0.84226174,1.72648609e+08,1.11254570e+08,4.58778984e+07,1.31528604e+07,3.68132324e+06,1.08195532e+06,1.12327124e+06,4.77737091e+05,2.40968140e+05,1.17971443e+05,6.32537575e+04,3.75824280e+04,1.93623333e+04,7.91260099e+03,2.27262354e+03,4.94021088e+02,8.07592422e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02222222,1.41673201,2.51619773,-0.83287968,1.75697422e+08,1.13386672e+08,4.69809609e+07,1.34685801e+07,3.86557056e+06,1.05351379e+06,1.15117566e+06,4.95580750e+05,2.46028671e+05,1.21902588e+05,6.52874451e+04,3.84148293e+04,1.97302055e+04,8.00852585e+03,2.27516699e+03,4.90607768e+02,8.07544515e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02291667,1.40623164,2.55298955,-0.82332732,1.78745859e+08,1.15532703e+08,4.81126055e+07,1.37924443e+07,4.06261206e+06,1.02106781e+06,1.17986536e+06,5.14432434e+05,2.51164429e+05,1.26025833e+05,6.74124985e+04,3.92625618e+04,2.01000042e+04,8.10069752e+03,2.27507997e+03,4.86455411e+02,8.06451663e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02361111,1.39545046,2.58927141,-0.81361047,1.81710750e+08,1.17623297e+08,4.92196992e+07,1.41091328e+07,4.25774805e+06,9.89219055e+05,1.20793811e+06,5.33050049e+05,2.56173920e+05,1.30084915e+05,6.94995346e+04,4.00897713e+04,2.04597359e+04,8.19005585e+03,2.27528238e+03,4.82610762e+02,8.05446878e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,1.84629812e+08,1.19688656e+08,5.03267852e+07,1.44258896e+07,4.45814941e+06,9.55706665e+05,1.23605176e+06,5.52035461e+05,2.61147949e+05,1.34203766e+05,7.16106033e+04,4.09129181e+04,2.08147831e+04,8.27598858e+03,2.27432728e+03,4.78556842e+02,8.03973228e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,1.87456422e+08,1.21700234e+08,5.14214766e+07,1.47389854e+07,4.66273584e+06,9.20382202e+05,1.26388916e+06,5.71255493e+05,2.66023376e+05,1.38348160e+05,7.37273636e+04,4.17219353e+04,2.11599350e+04,8.35648727e+03,2.27170753e+03,4.74194676e+02,8.01858380e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02569444,1.36150411,2.69510108,-0.78352791,1.90392141e+08,1.23817234e+08,5.26119805e+07,1.50793779e+07,4.89907715e+06,8.76270325e+05,1.29426929e+06,5.93105957e+05,2.71226562e+05,1.43011459e+05,7.60957718e+04,4.25910873e+04,2.15221653e+04,8.43322277e+03,2.26405215e+03,4.68243718e+02,7.97737092e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,1.93109625e+08,1.25760016e+08,5.36860273e+07,1.53864238e+07,5.10699561e+06,8.40389771e+05,1.32161768e+06,6.12483459e+05,2.75963898e+05,1.47156693e+05,7.82010269e+04,4.33789101e+04,2.18548107e+04,8.50885201e+03,2.26113629e+03,4.64118689e+02,7.95472711e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,1.95766719e+08,1.27668141e+08,5.47552969e+07,1.56920068e+07,5.31947559e+06,8.03070862e+05,1.34887085e+06,6.32156799e+05,2.80643005e+05,1.51344543e+05,8.03207397e+04,4.41589432e+04,2.21810760e+04,8.58073330e+03,2.25710368e+03,4.59806025e+02,7.92773217e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02777778,1.32531611,2.79649642,-0.75215438,1.98259719e+08,1.29498984e+08,5.58422695e+07,1.60036016e+07,5.51315186e+06,7.80672913e+05,1.37720935e+06,6.51321899e+05,2.85462250e+05,1.55587494e+05,8.23902893e+04,4.49343529e+04,2.24964676e+04,8.64716816e+03,2.25306249e+03,4.55729038e+02,7.88364559e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02847222,1.31278896,2.82932870,-0.74143207,1.99502688e+08,1.30705016e+08,5.70154023e+07,1.63473711e+07,5.50987939e+06,8.90788940e+05,1.41276489e+06,6.63014587e+05,2.91354706e+05,1.59713074e+05,8.38065414e+04,4.56521263e+04,2.27302723e+04,8.68138123e+03,2.25265646e+03,4.53956217e+02,7.72098899e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02916667,1.30004065,2.86168446,-0.73058466,2.00642766e+08,1.31851219e+08,5.81869102e+07,1.66909766e+07,5.50079199e+06,1.00794714e+06,1.44856555e+06,6.74611023e+05,2.97235199e+05,1.63864349e+05,8.52082214e+04,4.63591499e+04,2.29556999e+04,8.71171474e+03,2.25119638e+03,4.51959670e+02,7.55814761e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
