# Irene Model output file: ../../unitTests/Legacy/Ax8min_atEpoch_Diff.AP8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP8
# Particle species:         H+
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Activity Level: Min
# Energy levels (MeV):       0.1 0.2 0.4 0.6 0.8 1 2 4 6 8 10 15 20 30 50 60 80 100 150 200 250
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.74444444,1.54363919,1.21263153,-0.99199099,3.31426180e+13,1.75167823e+13,6.04149483e+12,2.39152795e+12,1.11447599e+12,6.77693594e+11,2.98607846e+10,1.16633839e+09,2.11680760e+08,6.56786195e+07,2.90291308e+07,5.93320387e+06,1.97029014e+06,5.35424489e+05,1.75846140e+05,1.50703247e+05,1.00676073e+05,7.58258549e+04,3.55200039e+04,1.58865187e+04,8.36969415e+03
53219.74513889,1.54709960,1.26623007,-0.99079263,3.31549207e+13,1.75240464e+13,6.04422653e+12,2.39268790e+12,1.11501711e+12,6.78058694e+11,2.98818154e+10,1.16686902e+09,2.11739121e+08,6.56886665e+07,2.90319423e+07,5.93348690e+06,1.97029014e+06,5.35424489e+05,1.75846140e+05,1.50703247e+05,1.00676073e+05,7.58258549e+04,3.55200039e+04,1.58865187e+04,8.36969415e+03
53219.74583333,1.54978717,1.31919607,-0.98909891,3.31688326e+13,1.75317179e+13,6.04717999e+12,2.39398111e+12,1.11560468e+12,6.78450995e+11,2.99047833e+10,1.16742847e+09,2.11800246e+08,6.56990907e+07,2.90348798e+07,5.93377413e+06,1.97029014e+06,5.35424489e+05,1.75846140e+05,1.50703247e+05,1.00676073e+05,7.58258549e+04,3.55200039e+04,1.58865187e+04,8.36969415e+03
53219.74652778,1.55173233,1.37153048,-0.98693119,3.31847170e+13,1.75398521e+13,6.05033324e+12,2.39539735e+12,1.11626263e+12,6.78870246e+11,2.99296384e+10,1.16801042e+09,2.11864734e+08,6.57099921e+07,2.90379605e+07,5.93406439e+06,1.97029014e+06,5.35424489e+05,1.75846140e+05,1.50703247e+05,1.00676073e+05,7.58258549e+04,3.55200039e+04,1.58865187e+04,8.36969415e+03
53219.74722222,1.55296443,1.42323456,-0.98430955,3.32022280e+13,1.75486604e+13,6.05367943e+12,2.39691117e+12,1.11699187e+12,6.79325485e+11,2.99562752e+10,1.16862017e+09,2.11932982e+08,6.57215262e+07,2.90411948e+07,5.93436127e+06,1.97029014e+06,5.35424489e+05,1.75846140e+05,1.50703247e+05,1.00676073e+05,7.58258549e+04,3.55200039e+04,1.58865187e+04,8.36969415e+03
53219.74791667,1.55351080,1.47431049,-0.98125314,3.32209213e+13,1.75584182e+13,6.05722017e+12,2.39851424e+12,1.11777912e+12,6.79825969e+11,2.99845520e+10,1.16926867e+09,2.12004594e+08,6.57336362e+07,2.90445501e+07,5.93466431e+06,1.97029014e+06,5.35424489e+05,1.75846140e+05,1.50703247e+05,1.00676073e+05,7.58258549e+04,3.55200039e+04,1.58865187e+04,8.36969415e+03
53219.74861111,1.55339763,1.52476080,-0.97777985,3.32406513e+13,1.75691735e+13,6.06100975e+12,2.40020472e+12,1.11862289e+12,6.80370174e+11,3.00147272e+10,1.16995935e+09,2.12079094e+08,6.57462363e+07,2.90479921e+07,5.93497121e+06,1.97029014e+06,5.35424489e+05,1.75846140e+05,1.50703247e+05,1.00676073e+05,7.58258549e+04,3.55200039e+04,1.58865187e+04,8.36969415e+03
53219.74930556,1.55265021,1.57458830,-0.97390696,3.32614114e+13,1.75807409e+13,6.06519493e+12,2.40198045e+12,1.11952107e+12,6.80955791e+11,3.00471871e+10,1.17068925e+09,2.12156057e+08,6.57592525e+07,2.90514907e+07,5.93528040e+06,1.97029014e+06,5.35424489e+05,1.75846140e+05,1.50703247e+05,1.00676073e+05,7.58258549e+04,3.55200039e+04,1.58865187e+04,8.36969415e+03
53219.75000000,1.55129175,1.62379662,-0.96965077,3.32832105e+13,1.75929892e+13,6.06986014e+12,2.40386408e+12,1.12047127e+12,6.81581837e+11,3.00820357e+10,1.17145450e+09,2.12234970e+08,6.57725927e+07,2.90550110e+07,5.93558996e+06,1.97029014e+06,5.35424489e+05,1.75846140e+05,1.50703247e+05,1.00676073e+05,7.58258549e+04,3.55200039e+04,1.58865187e+04,8.36969415e+03
53219.75069444,1.54934534,1.67238935,-0.96502653,3.33060340e+13,1.76059022e+13,6.07492114e+12,2.40593341e+12,1.12147009e+12,6.82247413e+11,3.01192128e+10,1.17225101e+09,2.12315290e+08,6.57860426e+07,2.90585612e+07,5.93589757e+06,1.97029014e+06,5.35424489e+05,1.75846140e+05,1.50703247e+05,1.00676073e+05,7.58258549e+04,3.55200039e+04,1.58865187e+04,8.36969415e+03
