# Irene Model output file: ../../unitTests/Legacy/CRRactive_NatEpochSa_Intg.CRRESPRO.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESPRO
# Particle species:         H+
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Active
# Energy levels (MeV):       1.5 2.1 2.5 2.9 3.6 4.3 5.7 6.8 8.5 9.7 10.7 13.2 16.9 19.4 26.3 30.9 36.3 41.1 47 55 65.7 81.3
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.21180556,-0.82717039,-0.80299065,0.52622740,4.10972764e+09,9.91219160e+08,5.37938438e+08,3.00133065e+08,1.77331879e+08,1.77331879e+08,3.53342219e+07,2.83558861e+07,1.51329764e+07,1.03963302e+07,8.96389135e+06,7.44305452e+06,4.51086595e+06,4.51086595e+06,2.79161318e+06,2.08480239e+06,1.71533216e+06,1.19305536e+06,1.08069910e+06,8.95906193e+05,6.55096978e+05,3.13998637e+05
53219.21250000,-0.76859289,-0.84104015,0.48309800,4.11028942e+09,9.91752905e+08,5.38459941e+08,3.00645523e+08,1.77835849e+08,1.77835849e+08,3.57943493e+07,2.88067067e+07,1.55436388e+07,1.07767770e+07,9.33444634e+06,7.80117825e+06,4.83314198e+06,4.83314198e+06,3.06721904e+06,2.33160545e+06,1.94229453e+06,1.37840987e+06,1.25447024e+06,1.04697829e+06,7.73049427e+05,3.74683968e+05
53219.21319444,-0.70776667,-0.87662528,0.43855239,4.11062537e+09,9.92069569e+08,5.38770308e+08,3.00950211e+08,1.78136410e+08,1.78136410e+08,3.60808080e+07,2.90907159e+07,1.58169168e+07,1.10416908e+07,9.59606980e+06,8.05886347e+06,5.07919793e+06,5.07919793e+06,3.28969269e+06,2.53490217e+06,2.13172168e+06,1.53577101e+06,1.40290560e+06,1.17776804e+06,8.76760621e+05,4.28999140e+05
53219.21388889,-0.64471983,-0.90945583,0.39262792,4.11088165e+09,9.92310812e+08,5.39006930e+08,3.01182848e+08,1.78366721e+08,1.78366721e+08,3.63022208e+07,2.93103737e+07,1.60288960e+07,1.12478013e+07,9.80028601e+06,8.26084796e+06,5.27431387e+06,5.27431387e+06,3.46816019e+06,2.69897935e+06,2.28520214e+06,1.66292872e+06,1.52302926e+06,1.28421573e+06,9.61204498e+05,4.73118025e+05
53219.21458333,-0.57950779,-0.93922777,0.34538219,4.11093250e+09,9.92359631e+08,5.39055180e+08,3.01230260e+08,1.78413959e+08,1.78413959e+08,3.63477191e+07,2.93557090e+07,1.60733577e+07,1.12915260e+07,9.84361808e+06,8.30380413e+06,5.31586363e+06,5.31586363e+06,3.50635188e+06,2.73394784e+06,2.31796316e+06,1.68987193e+06,1.54842904e+06,1.30681991e+06,9.78966130e+05,4.82252998e+05
53219.21527778,-0.51221811,-0.96562720,0.29689540,4.11093250e+09,9.92359631e+08,5.39055180e+08,3.01230260e+08,1.78413959e+08,1.78413959e+08,3.63477191e+07,2.93557090e+07,1.60733577e+07,1.12915260e+07,9.84361808e+06,8.30380413e+06,5.31586363e+06,5.31586363e+06,3.50635188e+06,2.73394784e+06,2.31796316e+06,1.68987193e+06,1.54842904e+06,1.30681991e+06,9.78966130e+05,4.82252998e+05
53219.21597222,-0.44297432,-0.98833689,0.24727351,4.11093250e+09,9.92359631e+08,5.39055180e+08,3.01230260e+08,1.78413959e+08,1.78413959e+08,3.63477191e+07,2.93557090e+07,1.60733577e+07,1.12915260e+07,9.84361808e+06,8.30380413e+06,5.31586363e+06,5.31586363e+06,3.50635188e+06,2.73394784e+06,2.31796316e+06,1.68987193e+06,1.54842904e+06,1.30681991e+06,9.78966130e+05,4.82252998e+05
53219.21666667,-0.37193967,-1.00704420,0.19664977,4.11093250e+09,9.92359631e+08,5.39055180e+08,3.01230260e+08,1.78413959e+08,1.78413959e+08,3.63477191e+07,2.93557090e+07,1.60733577e+07,1.12915260e+07,9.84361808e+06,8.30380413e+06,5.31586363e+06,5.31586363e+06,3.50635188e+06,2.73394784e+06,2.31796316e+06,1.68987193e+06,1.54842904e+06,1.30681991e+06,9.78966130e+05,4.82252998e+05
53219.21736111,-0.29931928,-1.02145043,0.14518584,4.11093250e+09,9.92359631e+08,5.39055180e+08,3.01230260e+08,1.78413959e+08,1.78413959e+08,3.63477191e+07,2.93557090e+07,1.60733577e+07,1.12915260e+07,9.84361808e+06,8.30380413e+06,5.31586363e+06,5.31586363e+06,3.50635188e+06,2.73394784e+06,2.31796316e+06,1.68987193e+06,1.54842904e+06,1.30681991e+06,9.78966130e+05,4.82252998e+05
53219.21805556,-0.22536100,-1.03128249,0.09307163,4.11093250e+09,9.92359631e+08,5.39055180e+08,3.01230260e+08,1.78413959e+08,1.78413959e+08,3.63477191e+07,2.93557090e+07,1.60733577e+07,1.12915260e+07,9.84361808e+06,8.30380413e+06,5.31586363e+06,5.31586363e+06,3.50635188e+06,2.73394784e+06,2.31796316e+06,1.68987193e+06,1.54842904e+06,1.30681991e+06,9.78966130e+05,4.82252998e+05
53219.21875000,-0.15035347,-1.03630352,0.04052345,4.11093250e+09,9.92359631e+08,5.39055180e+08,3.01230260e+08,1.78413959e+08,1.78413959e+08,3.63477191e+07,2.93557090e+07,1.60733577e+07,1.12915260e+07,9.84361808e+06,8.30380413e+06,5.31586363e+06,5.31586363e+06,3.50635188e+06,2.73394784e+06,2.31796316e+06,1.68987193e+06,1.54842904e+06,1.30681991e+06,9.78966130e+05,4.82252998e+05
53219.21944444,-0.07462268,-1.03632565,-0.01221952,4.11093250e+09,9.92359631e+08,5.39055180e+08,3.01230260e+08,1.78413959e+08,1.78413959e+08,3.63477191e+07,2.93557090e+07,1.60733577e+07,1.12915260e+07,9.84361808e+06,8.30380413e+06,5.31586363e+06,5.31586363e+06,3.50635188e+06,2.73394784e+06,2.31796316e+06,1.68987193e+06,1.54842904e+06,1.30681991e+06,9.78966130e+05,4.82252998e+05
53219.22013889,0.00147617,-1.03122049,-0.06490080,4.11093250e+09,9.92359631e+08,5.39055180e+08,3.01230260e+08,1.78413959e+08,1.78413959e+08,3.63477191e+07,2.93557090e+07,1.60733577e+07,1.12915260e+07,9.84361808e+06,8.30380413e+06,5.31586363e+06,5.31586363e+06,3.50635188e+06,2.73394784e+06,2.31796316e+06,1.68987193e+06,1.54842904e+06,1.30681991e+06,9.78966130e+05,4.82252998e+05
53219.22083333,0.07756671,-1.02092683,-0.11725405,4.11093250e+09,9.92359631e+08,5.39055180e+08,3.01230260e+08,1.78413959e+08,1.78413959e+08,3.63477191e+07,2.93557090e+07,1.60733577e+07,1.12915260e+07,9.84361808e+06,8.30380413e+06,5.31586363e+06,5.31586363e+06,3.50635188e+06,2.73394784e+06,2.31796316e+06,1.68987193e+06,1.54842904e+06,1.30681991e+06,9.78966130e+05,4.82252998e+05
53219.22152778,0.15326375,-1.00545643,-0.16901086,4.11093250e+09,9.92359631e+08,5.39055180e+08,3.01230260e+08,1.78413959e+08,1.78413959e+08,3.63477191e+07,2.93557090e+07,1.60733577e+07,1.12915260e+07,9.84361808e+06,8.30380413e+06,5.31586363e+06,5.31586363e+06,3.50635188e+06,2.73394784e+06,2.31796316e+06,1.68987193e+06,1.54842904e+06,1.30681991e+06,9.78966130e+05,4.82252998e+05
53219.22222222,0.22818511,-0.98489484,-0.21990944,4.11093250e+09,9.92359631e+08,5.39055180e+08,3.01230260e+08,1.78413959e+08,1.78413959e+08,3.63477191e+07,2.93557090e+07,1.60733577e+07,1.12915260e+07,9.84361808e+06,8.30380413e+06,5.31586363e+06,5.31586363e+06,3.50635188e+06,2.73394784e+06,2.31796316e+06,1.68987193e+06,1.54842904e+06,1.30681991e+06,9.78966130e+05,4.82252998e+05
53219.22291667,0.30196431,-0.95939854,-0.26970367,4.11093250e+09,9.92359631e+08,5.39055180e+08,3.01230260e+08,1.78413959e+08,1.78413959e+08,3.63477191e+07,2.93557090e+07,1.60733577e+07,1.12915260e+07,9.84361808e+06,8.30380413e+06,5.31586363e+06,5.31586363e+06,3.50635188e+06,2.73394784e+06,2.31796316e+06,1.68987193e+06,1.54842904e+06,1.30681991e+06,9.78966130e+05,4.82252998e+05
53219.22361111,0.37426105,-0.92918791,-0.31816973,4.11093250e+09,9.92359631e+08,5.39055180e+08,3.01230260e+08,1.78413959e+08,1.78413959e+08,3.63477191e+07,2.93557090e+07,1.60733577e+07,1.12915260e+07,9.84361808e+06,8.30380413e+06,5.31586363e+06,5.31586363e+06,3.50635188e+06,2.73394784e+06,2.31796316e+06,1.68987193e+06,1.54842904e+06,1.30681991e+06,9.78966130e+05,4.82252998e+05
53219.22430556,0.44477163,-0.89453666,-0.36511238,4.11093250e+09,9.92359631e+08,5.39055180e+08,3.01230260e+08,1.78413959e+08,1.78413959e+08,3.63477191e+07,2.93557090e+07,1.60733577e+07,1.12915260e+07,9.84361808e+06,8.30380413e+06,5.31586363e+06,5.31586363e+06,3.50635188e+06,2.73394784e+06,2.31796316e+06,1.68987193e+06,1.54842904e+06,1.30681991e+06,9.78966130e+05,4.82252998e+05
53219.22500000,0.51323377,-0.85576077,-0.41036838,4.11093460e+09,9.92361666e+08,5.39057205e+08,3.01232281e+08,1.78415979e+08,1.78415979e+08,3.63497367e+07,2.93577262e+07,1.60753676e+07,1.12935084e+07,9.84558309e+06,8.30574385e+06,5.31771475e+06,5.31771475e+06,3.50803383e+06,2.73548277e+06,2.31939410e+06,1.69108713e+06,1.54958169e+06,1.30785398e+06,9.79735279e+05,4.82604403e+05
53219.22569444,0.57943198,-0.81320426,-0.45380854,4.11093878e+09,9.92365734e+08,5.39061255e+08,3.01236322e+08,1.78420020e+08,1.78420020e+08,3.63537719e+07,2.93617605e+07,1.60793875e+07,1.12974731e+07,9.84951309e+06,8.30962329e+06,5.32141701e+06,5.32141701e+06,3.51139773e+06,2.73855264e+06,2.32225599e+06,1.69351752e+06,1.55188699e+06,1.30992212e+06,9.81273576e+05,4.83307214e+05
53219.22638889,0.64319673,-0.76722784,-0.49533761,4.11098693e+09,9.92413102e+08,5.39108310e+08,3.01282928e+08,1.78466587e+08,1.78466587e+08,3.63990767e+07,2.94068179e+07,1.61232064e+07,1.13402626e+07,9.89202124e+06,8.35180538e+06,5.36233770e+06,5.36233770e+06,3.54929076e+06,2.77357015e+06,2.35524983e+06,1.72134690e+06,1.57817794e+06,1.33314325e+06,9.99134094e+05,4.92415685e+05
53219.22708333,0.70440419,-0.71819642,-0.53489186,4.11124254e+09,9.92660959e+08,5.39353627e+08,3.01526274e+08,1.78708361e+08,1.78708361e+08,3.66356258e+07,2.96423932e+07,1.63538107e+07,1.15663913e+07,1.01167809e+07,8.57493156e+06,5.57962403e+06,5.57962403e+06,3.75161355e+06,2.96188284e+06,2.53220825e+06,1.87047543e+06,1.71897614e+06,1.45660222e+06,1.09459050e+06,5.40625551e+05
53219.22777778,0.76297260,-0.66646974,-0.57243675,4.11203219e+09,9.93430398e+08,5.40115332e+08,3.02282017e+08,1.79458637e+08,1.79458637e+08,3.73658285e+07,3.03681850e+07,1.70597698e+07,1.22563684e+07,1.08019923e+07,9.25379389e+06,6.23643315e+06,6.23643315e+06,4.35695383e+06,3.52385392e+06,3.05787909e+06,2.31116069e+06,2.13468207e+06,1.82004263e+06,1.37748245e+06,6.84122395e+05
53219.22847222,0.81885736,-0.61239515,-0.60796318,4.11346447e+09,9.94821191e+08,5.41487979e+08,3.03641837e+08,1.80806179e+08,1.80806179e+08,3.86539868e+07,3.16429084e+07,1.82789034e+07,1.34335350e+07,1.19674583e+07,1.04030870e+07,7.33207475e+06,7.33207475e+06,5.34721764e+06,4.43691259e+06,3.90728052e+06,3.01960918e+06,2.80250371e+06,2.40315072e+06,1.83377773e+06,9.18282811e+05
53219.22916667,0.87204640,-0.55630101,-0.64148324,4.11525016e+09,9.96545394e+08,5.43183287e+08,3.05315288e+08,1.82457797e+08,1.82457797e+08,4.01755855e+07,3.31409144e+07,1.96788369e+07,1.47591327e+07,1.32697478e+07,1.16735023e+07,8.50365212e+06,8.50365212e+06,6.37150292e+06,5.36624915e+06,4.76437772e+06,3.72973249e+06,3.47025093e+06,2.98380162e+06,2.28758733e+06,1.15214453e+06
53219.22986111,0.92255509,-0.49849353,-0.67302706,4.11951757e+09,1.00065380e+09,5.47204004e+08,3.09252413e+08,1.86300433e+08,1.86300433e+08,4.33812547e+07,3.62440246e+07,2.23567660e+07,1.71208434e+07,1.55096808e+07,1.37498151e+07,1.01361212e+07,1.01361212e+07,7.58980858e+06,6.38825773e+06,5.66801756e+06,4.44100154e+06,4.13209662e+06,3.55054977e+06,2.72329569e+06,1.37164345e+06
53219.23055556,0.97042049,-0.43925509,-0.70263828,4.12652605e+09,1.00735614e+09,5.53736340e+08,3.15634048e+08,1.92509869e+08,1.92509869e+08,4.84385839e+07,4.10981816e+07,2.63614077e+07,2.04913180e+07,1.86516533e+07,1.65878583e+07,1.21761544e+07,1.21761544e+07,8.96706053e+06,7.48029497e+06,6.60145170e+06,5.13996887e+06,4.77661899e+06,4.09708144e+06,3.13760528e+06,1.57623557e+06
53219.23125000,1.01569689,-0.37884213,-0.73037120,4.13388816e+09,1.01436191e+09,5.60544173e+08,3.22268364e+08,1.98947481e+08,1.98947481e+08,5.36038241e+07,4.60280144e+07,3.03225058e+07,2.37449557e+07,2.16486177e+07,1.92466241e+07,1.39792166e+07,1.39792166e+07,1.01173364e+07,8.36033542e+06,7.33602468e+06,5.66955620e+06,5.26099931e+06,4.50463935e+06,3.44174198e+06,1.72503129e+06
53219.23194444,1.05845210,-0.31748650,-0.75628751,4.14343710e+09,1.02307644e+09,5.68820399e+08,3.30265187e+08,2.06633406e+08,2.06633406e+08,5.94337071e+07,5.15208472e+07,3.43304984e+07,2.69831142e+07,2.45738107e+07,2.17760689e+07,1.55694548e+07,1.55694548e+07,1.10644444e+07,9.04826517e+06,7.88931693e+06,6.04552048e+06,5.60013961e+06,4.78407664e+06,3.64439994e+06,1.82253359e+06
53219.23263889,1.09876318,-0.25539569,-0.78045407,4.15395037e+09,1.03220897e+09,5.77273228e+08,3.38338666e+08,2.14303480e+08,2.14303480e+08,6.49065471e+07,5.66131887e+07,3.76831226e+07,2.96171359e+07,2.69117832e+07,2.37539464e+07,1.67359181e+07,1.67359181e+07,1.17266804e+07,9.51032020e+06,8.25040381e+06,6.27842811e+06,5.80755556e+06,4.95172146e+06,3.76294014e+06,1.87793731e+06
53219.23333333,1.13671396,-0.19275443,-0.80294105,4.16422399e+09,1.04034180e+09,5.84467920e+08,3.45008488e+08,2.20463743e+08,2.20463743e+08,6.86747342e+07,6.00428970e+07,3.99441696e+07,3.13237938e+07,2.84035201e+07,2.49919642e+07,1.74276069e+07,1.74276069e+07,1.21083021e+07,9.77108469e+06,8.45140754e+06,6.40467370e+06,5.91923392e+06,5.04114878e+06,3.82533584e+06,1.90623236e+06
53219.23402778,1.17239186,-0.12972611,-0.82381985,4.17595301e+09,1.04895239e+09,5.91651116e+08,3.51254169e+08,2.25890827e+08,2.25890827e+08,7.11056284e+07,6.21678832e+07,4.13334627e+07,3.23123101e+07,2.92489051e+07,2.56759736e+07,1.77870202e+07,1.77870202e+07,1.23015864e+07,9.90130360e+06,8.55092100e+06,6.46608471e+06,5.97333085e+06,5.08398650e+06,3.85492601e+06,1.91953839e+06
53219.23472222,1.20588665,-0.06645467,-0.84316204,4.19165666e+09,1.05991038e+09,6.00316130e+08,3.58236372e+08,2.31530930e+08,2.31530930e+08,7.27550990e+07,6.35287888e+07,4.20570685e+07,3.27714984e+07,2.96240399e+07,2.59638634e+07,1.79233388e+07,1.79233388e+07,1.23736487e+07,9.95040667e+06,8.58897321e+06,6.48944321e+06,5.99390902e+06,5.10015860e+06,3.86593563e+06,1.92428996e+06
53219.23541667,1.23728858,-0.00306661,-0.86103874,4.21592776e+09,1.07608929e+09,6.12664875e+08,3.67739496e+08,2.38921479e+08,2.38921479e+08,7.43793124e+07,6.48064636e+07,4.26365193e+07,3.31041645e+07,2.98839642e+07,2.61540732e+07,1.80076768e+07,1.80076768e+07,1.24190992e+07,9.98214934e+06,8.61435073e+06,6.50535315e+06,6.00804120e+06,5.11147294e+06,3.87368275e+06,1.92759063e+06
53219.23611111,1.26668697,0.06032757,-0.87751899,4.24726361e+09,1.09612424e+09,6.27493293e+08,3.78701811e+08,2.47204450e+08,2.47204450e+08,7.58751083e+07,6.59449729e+07,4.30931580e+07,3.33429380e+07,3.00618940e+07,2.62777979e+07,1.80599769e+07,1.80599769e+07,1.24483776e+07,1.00029182e+07,8.63124635e+06,6.51629999e+06,6.01780178e+06,5.11925522e+06,3.87898813e+06,1.92983662e+06
53219.23680556,1.29416970,0.12363150,-0.89267014,4.29430015e+09,1.12394071e+09,6.46884228e+08,3.92052184e+08,2.56774731e+08,2.56774731e+08,7.72543612e+07,6.69570794e+07,4.34500158e+07,3.35078298e+07,3.01772737e+07,2.63523227e+07,1.80895478e+07,1.80895478e+07,1.24654049e+07,1.00150518e+07,8.64101855e+06,6.52260421e+06,6.02337012e+06,5.12356836e+06,3.88185411e+06,1.93098859e+06
53219.23750000,1.31982185,0.18676152,-0.90655716,4.36271676e+09,1.16201182e+09,6.72276724e+08,4.08685917e+08,2.68050604e+08,2.68050604e+08,7.86554974e+07,6.79558708e+07,4.37681233e+07,3.36357645e+07,3.02609096e+07,2.64019728e+07,1.81084462e+07,1.81084462e+07,1.24766643e+07,1.00228169e+07,8.64706702e+06,6.52624178e+06,6.02647723e+06,5.12587815e+06,3.88328314e+06,1.93152233e+06
53219.23819444,1.34372646,0.24964528,-0.91924206,4.44530673e+09,1.20568301e+09,7.00489151e+08,4.26624531e+08,2.79449216e+08,2.79449216e+08,8.00096892e+07,6.89073742e+07,4.40591353e+07,3.37456198e+07,3.03318747e+07,2.64442356e+07,1.81260132e+07,1.81260132e+07,1.24875443e+07,1.00303264e+07,8.65280631e+06,6.52944104e+06,6.02912253e+06,5.12771078e+06,3.88429378e+06,1.93189628e+06
53219.23888889,1.36596277,0.31221968,-0.93078447,4.53735241e+09,1.25189129e+09,7.29530704e+08,4.44627727e+08,2.90082937e+08,2.90082937e+08,8.12606645e+07,6.97734314e+07,4.43161147e+07,3.38397188e+07,3.03937839e+07,2.64828986e+07,1.81442980e+07,1.81442980e+07,1.24993029e+07,1.00384287e+07,8.65893163e+06,6.53260643e+06,6.03165732e+06,5.12929291e+06,3.88505710e+06,1.93217435e+06
53219.23958333,1.38660692,0.37443103,-0.94124058,4.63121828e+09,1.29655581e+09,7.57062946e+08,4.61268872e+08,2.99283642e+08,2.99283642e+08,8.23486699e+07,7.05169349e+07,4.45312215e+07,3.39183328e+07,3.04472774e+07,2.65183784e+07,1.81629498e+07,1.81629498e+07,1.25113645e+07,1.00465962e+07,8.66496526e+06,6.53553704e+06,6.03389392e+06,5.13056498e+06,3.88559371e+06,1.93235736e+06
53219.24027778,1.40573204,0.43623258,-0.95066424,4.70911717e+09,1.33169281e+09,7.78397855e+08,4.73763159e+08,3.05849187e+08,3.05849187e+08,8.31167335e+07,7.10344833e+07,4.46778055e+07,3.39733364e+07,3.04858301e+07,2.65450897e+07,1.81778284e+07,1.81778284e+07,1.25209526e+07,1.00530144e+07,8.66967559e+06,6.53770746e+06,6.03549949e+06,5.13143797e+06,3.88591897e+06,1.93246129e+06
53219.24097222,1.42340721,0.49758491,-0.95910645,4.76856640e+09,1.35686738e+09,7.93351248e+08,4.82188830e+08,3.10087533e+08,3.10087533e+08,8.35977035e+07,7.13519462e+07,4.47664706e+07,3.40077965e+07,3.05105884e+07,2.65627292e+07,1.81880212e+07,1.81880212e+07,1.25275218e+07,1.00573189e+07,8.67283792e+06,6.53905587e+06,6.03649097e+06,5.13197799e+06,3.88610943e+06,1.93253731e+06
53219.24166667,1.43969849,0.55845398,-0.96661508,4.82440501e+09,1.37987454e+09,8.06856439e+08,4.89698642e+08,3.13817407e+08,3.13817407e+08,8.40178133e+07,7.16268908e+07,4.48434238e+07,3.40377915e+07,3.05323737e+07,2.65784032e+07,1.81971411e+07,1.81971411e+07,1.25333476e+07,1.00610651e+07,8.67556847e+06,6.54018797e+06,6.03731927e+06,5.13244621e+06,3.88628799e+06,1.93262123e+06
53219.24236111,1.45466882,0.61881106,-0.97323597,4.87623965e+09,1.40077166e+09,8.19033525e+08,4.96395981e+08,3.17136831e+08,3.17136831e+08,8.43876142e+07,7.18681907e+07,4.49100331e+07,3.40634354e+07,3.05509012e+07,2.65915711e+07,1.82045754e+07,1.82045754e+07,1.25379466e+07,1.00639409e+07,8.67758306e+06,6.54103888e+06,6.03791807e+06,5.13277401e+06,3.88641323e+06,1.93267712e+06
53219.24305556,1.46837723,0.67863197,-0.97901180,4.92078194e+09,1.41773016e+09,8.28730008e+08,5.01606211e+08,3.19690122e+08,3.19690122e+08,8.46664164e+07,7.20486409e+07,4.49588178e+07,3.40819683e+07,3.05642612e+07,2.66008566e+07,1.82094208e+07,1.82094208e+07,1.25406847e+07,1.00655357e+07,8.67860734e+06,6.54146088e+06,6.03818031e+06,5.13291456e+06,3.88646455e+06,1.93269725e+06
53219.24375000,1.48088052,0.73789600,-0.98398324,4.96621876e+09,1.43367119e+09,8.37629111e+08,5.06275791e+08,3.21958866e+08,3.21958866e+08,8.49109983e+07,7.22057413e+07,4.50008011e+07,3.40977590e+07,3.05755852e+07,2.66085722e+07,1.82129890e+07,1.82129890e+07,1.25424940e+07,1.00665478e+07,8.67921362e+06,6.54169107e+06,6.03830855e+06,5.13298670e+06,3.88648595e+06,1.93270344e+06
53219.24444444,1.49223176,0.79658667,-0.98818872,5.01583852e+09,1.45042334e+09,8.46883335e+08,5.11079361e+08,3.24298744e+08,3.24298744e+08,8.51620495e+07,7.23666969e+07,4.50434636e+07,3.41135670e+07,3.05867829e+07,2.66160943e+07,1.82161830e+07,1.82161830e+07,1.25440084e+07,1.00673881e+07,8.67967626e+06,6.54187719e+06,6.03840984e+06,5.13303727e+06,3.88649803e+06,1.93270344e+06
53219.24513889,1.50248164,0.85468954,-0.99166405,5.06256197e+09,1.46552371e+09,8.55106275e+08,5.15294042e+08,3.26340506e+08,3.26340506e+08,8.53779475e+07,7.25043370e+07,4.50799274e+07,3.41270641e+07,3.05962515e+07,2.66223969e+07,1.82187037e+07,1.82187037e+07,1.25451516e+07,1.00680012e+07,8.67999626e+06,6.54200423e+06,6.03847488e+06,5.13307340e+06,3.88650668e+06,1.93270344e+06
53219.24583333,1.51167818,0.91219362,-0.99444359,5.10393024e+09,1.47766070e+09,8.61518592e+08,5.18480438e+08,3.27860833e+08,3.27860833e+08,8.55339916e+07,7.26028468e+07,4.51061006e+07,3.41367228e+07,3.06029120e+07,2.66267256e+07,1.82201771e+07,1.82201771e+07,1.25457282e+07,1.00682706e+07,8.68011372e+06,6.54205684e+06,6.03849561e+06,5.13308844e+06,3.88650929e+06,1.93270344e+06
53219.24652778,1.51986643,0.96908950,-0.99655936,5.14283967e+09,1.48848610e+09,8.67151575e+08,5.21227441e+08,3.29157841e+08,3.29157841e+08,8.56653354e+07,7.26855419e+07,4.51281816e+07,3.41448539e+07,3.06084933e+07,2.66303000e+07,1.82212765e+07,1.82212765e+07,1.25461096e+07,1.00684236e+07,8.68017129e+06,6.54209408e+06,6.03850828e+06,5.13309683e+06,3.88650929e+06,1.93270344e+06
53219.24722222,1.52708956,1.02537010,-0.99804166,5.17984141e+09,1.49830798e+09,8.72170190e+08,5.23636434e+08,3.30285902e+08,3.30285902e+08,8.57784873e+07,7.27566994e+07,4.51470007e+07,3.41517180e+07,3.06131871e+07,2.66332531e+07,1.82221008e+07,1.82221008e+07,1.25463545e+07,1.00685344e+07,8.68021475e+06,6.54211894e+06,6.03851493e+06,5.13310102e+06,3.88650929e+06,1.93270344e+06
53219.24791667,1.53338790,1.08103026,-0.99891920,5.21347296e+09,1.50642094e+09,8.76152788e+08,5.25471099e+08,3.31124292e+08,3.31124292e+08,8.58607128e+07,7.28082025e+07,4.51605226e+07,3.41565389e+07,3.06164648e+07,2.66352298e+07,1.82225263e+07,1.82225263e+07,1.25464277e+07,1.00685802e+07,8.68023266e+06,6.54212843e+06,6.03851537e+06,5.13310102e+06,3.88650929e+06,1.93270344e+06
53219.24861111,1.53880007,1.13606589,-0.99921899,5.24564201e+09,1.51382848e+09,8.79713734e+08,5.27069443e+08,3.31841956e+08,3.31841956e+08,8.59302035e+07,7.28515886e+07,4.51720091e+07,3.41605833e+07,3.06192142e+07,2.66368516e+07,1.82228281e+07,1.82228281e+07,1.25464657e+07,1.00686032e+07,8.68023916e+06,6.54213493e+06,6.03851561e+06,5.13310102e+06,3.88650929e+06,1.93270344e+06
53219.24930556,1.54336263,1.19047432,-0.99896676,5.27657110e+09,1.52069901e+09,8.82964537e+08,5.28502544e+08,3.32472695e+08,3.32472695e+08,8.59903547e+07,7.28891143e+07,4.51821834e+07,3.41642339e+07,3.06216718e+07,2.66383233e+07,1.82230934e+07,1.82230934e+07,1.25464933e+07,1.00686210e+07,8.68024381e+06,6.54213958e+06,6.03851574e+06,5.13310102e+06,3.88650929e+06,1.93270344e+06
53219.25000000,1.54710996,1.24425414,-0.99818637,5.30626023e+09,1.52703254e+09,8.85905195e+08,5.29770401e+08,3.33016508e+08,3.33016508e+08,8.60411663e+07,7.29207795e+07,4.51910455e+07,3.41674904e+07,3.06238376e+07,2.66396450e+07,1.82233220e+07,1.82233220e+07,1.25465104e+07,1.00686336e+07,8.68024662e+06,6.54214239e+06,6.03851574e+06,5.13310102e+06,3.88650929e+06,1.93270344e+06
53219.25069444,1.55007487,1.29740504,-0.99690090,5.33781027e+09,1.53346798e+09,8.88837975e+08,5.30998414e+08,3.33533248e+08,3.33533248e+08,8.60880117e+07,7.29500788e+07,4.51990782e+07,3.41704147e+07,3.06257665e+07,2.66407708e+07,1.82234945e+07,1.82234945e+07,1.25465208e+07,1.00686417e+07,8.68024802e+06,6.54214379e+06,6.03851574e+06,5.13310102e+06,3.88650929e+06,1.93270344e+06
53219.25138889,1.55228842,1.34992717,-0.99513184,5.37122121e+09,1.54000534e+09,8.91762877e+08,5.32186583e+08,3.34022917e+08,3.34022917e+08,8.61308908e+07,7.29770122e+07,4.52062814e+07,3.41730068e+07,3.06274586e+07,2.66417007e+07,1.82236108e+07,1.82236108e+07,1.25465246e+07,1.00686455e+07,8.68024802e+06,6.54214379e+06,6.03851574e+06,5.13310102e+06,3.88650929e+06,1.93270344e+06
53219.25208333,1.55378014,1.40182163,-0.99289977,5.40345750e+09,1.54611927e+09,8.94454548e+08,5.33262702e+08,3.34457307e+08,3.34457307e+08,8.61684234e+07,7.30003491e+07,4.52125651e+07,3.41752247e+07,3.06288921e+07,2.66424902e+07,1.82236959e+07,1.82236959e+07,1.25465279e+07,1.00686488e+07,8.68024802e+06,6.54214379e+06,6.03851574e+06,5.13310102e+06,3.88650929e+06,1.93270344e+06
53219.25277778,1.55457794,1.45309031,-0.99022413,5.43451913e+09,1.55180975e+09,8.96912989e+08,5.34226771e+08,3.34836417e+08,3.34836417e+08,8.62006093e+07,7.30200897e+07,4.52179293e+07,3.41770687e+07,3.06300671e+07,2.66431393e+07,1.82237498e+07,1.82237498e+07,1.25465307e+07,1.00686516e+07,8.68024802e+06,6.54214379e+06,6.03851574e+06,5.13310102e+06,3.88650929e+06,1.93270344e+06
