# Irene Model output file: ../../unitTests/Legacy/CRRactive_atEpoch_Diff.CRRESELE.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESELE
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Ap range: Max
# Energy levels (MeV):       0.65 0.95 1.6 2 2.35 2.75 3.15 3.75 4.55 5.75
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.16944444,-1.85291013,2.05071117,1.41490865,8.85479040e+11,9.74221440e+11,2.13570720e+11,4.92162000e+10,1.40357400e+10,3.80300250e+09,1.49280750e+09,3.81385312e+08,7.84748466e+07,2.09215150e+07
53219.17013889,-1.85682462,2.01265335,1.41531062,8.90263680e+11,9.79309440e+11,2.14572960e+11,4.94450400e+10,1.41017400e+10,3.82377750e+09,1.50180750e+09,3.84081563e+08,7.91821904e+07,2.10910854e+07
53219.17083333,-1.86038737,1.97421428,1.41544450,8.95132800e+11,9.84447360e+11,2.15577120e+11,4.96740000e+10,1.41664200e+10,3.84456750e+09,1.51100250e+09,3.86897812e+08,7.99509404e+07,2.12699135e+07
53219.17152778,-1.86358975,1.93539286,1.41530418,9.00001920e+11,9.89585280e+11,2.16581280e+11,4.99029600e+10,1.42311000e+10,3.86535750e+09,1.52019750e+09,3.89714063e+08,8.07196904e+07,2.14487416e+07
53219.17222222,-1.86642281,1.89618800,1.41488322,9.04974720e+11,9.94776960e+11,2.17586400e+11,5.01315600e+10,1.42947600e+10,3.88608750e+09,1.52956500e+09,3.92629687e+08,8.15550029e+07,2.16413979e+07
53219.17291667,-1.86887745,1.85659860,1.41417519,9.10051200e+11,1.00002240e+12,2.18592480e+11,5.03598000e+10,1.43574000e+10,3.90675750e+09,1.53910500e+09,3.95644688e+08,8.24568780e+07,2.18478823e+07
53219.17361111,-1.87094409,1.81662387,1.41317366,9.15073920e+11,1.00520256e+12,2.19583200e+11,5.05842000e+10,1.44188700e+10,3.92700750e+09,1.54843500e+09,3.98584687e+08,8.33329717e+07,2.20473354e+07
53219.17430556,-1.87261301,1.77626287,1.41187139,9.20108160e+11,1.01035200e+12,2.20558560e+11,5.08056000e+10,1.44787200e+10,3.94673250e+09,1.55766750e+09,4.01524688e+08,8.42418780e+07,2.22559291e+07
53219.17500000,-1.87387368,1.73551482,1.41026133,9.25207680e+11,1.01553600e+12,2.21533920e+11,5.10278400e+10,1.45381200e+10,3.96635250e+09,1.56701250e+09,4.04539688e+08,8.52093779e+07,2.24806948e+07
53219.17569444,-1.87471575,1.69437908,1.40833611,9.30307200e+11,1.02072000e+12,2.22509280e+11,5.12500800e+10,1.45975200e+10,3.98597250e+09,1.57635750e+09,4.07554687e+08,8.61768779e+07,2.27054604e+07
53219.17638889,-1.87512808,1.65285504,1.40608802,9.35441280e+11,1.02590400e+12,2.23484640e+11,5.14722000e+10,1.46568000e+10,4.00548750e+09,1.58578500e+09,4.10614688e+08,8.71865654e+07,2.29465151e+07
53219.17708333,-1.87509951,1.61094221,1.40350907,9.40609920e+11,1.03108800e+12,2.24460000e+11,5.16942000e+10,1.47159600e+10,4.02489750e+09,1.59529500e+09,4.13719687e+08,8.82384404e+07,2.32038589e+07
53219.17777778,-1.87461781,1.56864029,1.40059094,9.45824640e+11,1.03625664e+12,2.25436800e+11,5.19165600e+10,1.47751200e+10,4.04427750e+09,1.60491000e+09,4.16869688e+08,8.93193779e+07,2.34762027e+07
53219.17847222,-1.87367105,1.52594911,1.39732499,9.51085440e+11,1.04140992e+12,2.26415040e+11,5.21392800e+10,1.48342800e+10,4.06362750e+09,1.61463000e+09,4.20064687e+08,9.04293779e+07,2.37635464e+07
53219.17916667,-1.87224620,1.48286885,1.39370244,9.56346240e+11,1.04656320e+12,2.27393280e+11,5.23620000e+10,1.48934400e+10,4.08297750e+09,1.62435000e+09,4.23259688e+08,9.15393780e+07,2.40508902e+07
53219.17986111,-1.87033008,1.43939933,1.38971403,9.61607040e+11,1.05164352e+12,2.28347520e+11,5.25783600e+10,1.49509500e+10,4.10180250e+09,1.63386750e+09,4.26394687e+08,9.26278154e+07,2.43387027e+07
53219.18055556,-1.86790871,1.39554119,1.38535017,9.66867840e+11,1.05665088e+12,2.29277760e+11,5.27883600e+10,1.50068100e+10,4.12010250e+09,1.64318250e+09,4.29469688e+08,9.36946905e+07,2.46269840e+07
53219.18125000,-1.86496798,1.35129505,1.38060083,9.72090240e+11,1.06159680e+12,2.30195040e+11,5.29938000e+10,1.50619800e+10,4.13844750e+09,1.65255000e+09,4.32589688e+08,9.47784404e+07,2.49323747e+07
53219.18194444,-1.86149265,1.30666154,1.37545564,9.77274240e+11,1.06648128e+12,2.31099360e+11,5.31946800e+10,1.51164600e+10,4.15683750e+09,1.66197000e+09,4.35754687e+08,9.58790653e+07,2.52548746e+07
53219.18263889,-1.85746720,1.26164208,1.36990379,9.82458240e+11,1.07136576e+12,2.32003680e+11,5.33955600e+10,1.51709400e+10,4.17522750e+09,1.67139000e+09,4.38919688e+08,9.69796904e+07,2.55773747e+07
53219.18333333,-1.85287560,1.21623791,1.36393411,9.87749760e+11,1.07616192e+12,2.32879680e+11,5.35900800e+10,1.52241000e+10,4.19346750e+09,1.68090750e+09,4.42099687e+08,9.80915654e+07,2.59219059e+07
53219.18402778,-1.84770043,1.17045094,1.35753469,9.93148800e+11,1.08086976e+12,2.33727360e+11,5.37782400e+10,1.52759400e+10,4.21155750e+09,1.69052250e+09,4.45294688e+08,9.92146905e+07,2.62884684e+07
53219.18472222,-1.84192444,1.12428334,1.35069375,9.98517120e+11,1.08546240e+12,2.34528480e+11,5.39558400e+10,1.53253800e+10,4.22927250e+09,1.70003250e+09,4.48491562e+08,1.00339690e+08,2.66829215e+07
53219.18541667,-1.83552910,1.07773779,1.34339810,1.00376640e+12,1.08985536e+12,2.35264800e+11,5.41183200e+10,1.53710400e+10,4.24604250e+09,1.70910000e+09,4.51560938e+08,1.01414065e+08,2.70818278e+07
53219.18611111,-1.82849495,1.03081743,1.33563505,1.00905792e+12,1.09406784e+12,2.35928160e+11,5.42635200e+10,1.54120200e+10,4.26130500e+09,1.71764250e+09,4.54497187e+08,1.02443440e+08,2.74779216e+07
53219.18680556,-1.82080205,0.98352555,1.32739029,1.01448000e+12,1.09818432e+12,2.36536800e+11,5.43960000e+10,1.54497000e+10,4.27563000e+09,1.72599750e+09,4.57429688e+08,1.03480315e+08,2.78946404e+07
53219.18750000,-1.81242937,0.93586671,1.31864986,1.01995584e+12,1.10219328e+12,2.37082320e+11,5.45154600e+10,1.54839300e+10,4.28868000e+09,1.73385375e+09,4.60384688e+08,1.04505003e+08,2.83193279e+07
53219.18819444,-1.80335478,0.88784562,1.30939839,1.02548544e+12,1.10609472e+12,2.37564720e+11,5.46219000e+10,1.55147100e+10,4.30045500e+09,1.74121125e+09,4.63362187e+08,1.05517503e+08,2.87519842e+07
53219.18888889,-1.79355553,0.83946776,1.29962048,1.03104960e+12,1.10985984e+12,2.37987360e+11,5.47164000e+10,1.55426550e+10,4.31116500e+09,1.74812625e+09,4.66255313e+08,1.06520628e+08,2.91827655e+07
53219.18958333,-1.78300744,0.79073942,1.28929966,1.03664832e+12,1.11348864e+12,2.38350240e+11,5.47989600e+10,1.55677650e+10,4.32081000e+09,1.75459875e+09,4.69064062e+08,1.07514378e+08,2.96116717e+07
53219.19027778,-1.77168540,0.74166813,1.27841898,1.04226240e+12,1.11694464e+12,2.38664160e+11,5.48713800e+10,1.55904450e+10,4.32972000e+09,1.76070375e+09,4.71728438e+08,1.08482815e+08,3.00433905e+07
53219.19097222,-1.75956303,0.69226190,1.26696023,1.04789184e+12,1.12022784e+12,2.38929120e+11,5.49336600e+10,1.56106950e+10,4.33789500e+09,1.76644125e+09,4.74248437e+08,1.09425940e+08,3.04779218e+07
53219.19166667,-1.74661257,0.64252998,1.25490504,1.05349824e+12,1.12326912e+12,2.39153760e+11,5.49862500e+10,1.56282975e+10,4.34523375e+09,1.77180000e+09,4.76498438e+08,1.10314222e+08,3.08808125e+07
53219.19236111,-1.73280528,0.59248305,1.24223380,1.05919296e+12,1.12588224e+12,2.39311080e+11,5.50224600e+10,1.56411900e+10,4.35097125e+09,1.77646125e+09,4.78291875e+08,1.11094690e+08,3.12401093e+07
53219.19305556,-1.71811087,0.54213288,1.22892610,1.06499904e+12,1.12830912e+12,2.39441400e+11,5.50519800e+10,1.56520200e+10,4.35594375e+09,1.78080375e+09,4.79898750e+08,1.11822190e+08,3.15874531e+07
53219.19375000,-1.70249717,0.49149297,1.21496045,1.07072064e+12,1.13056704e+12,2.39550540e+11,5.50767900e+10,1.56612000e+10,4.36024125e+09,1.78478813e+09,4.81365938e+08,1.12528128e+08,3.19249531e+07
53219.19444444,-1.68593138,0.44057823,1.20031485,1.07653824e+12,1.13251680e+12,2.39623260e+11,5.50942425e+10,1.56677475e+10,4.36338000e+09,1.78811250e+09,4.82648437e+08,1.13188128e+08,3.22352657e+07
53219.19513889,-1.66837801,0.38940576,1.18496578,1.08253632e+12,1.13432736e+12,2.39680740e+11,5.51090475e+10,1.56733125e+10,4.36603500e+09,1.79113500e+09,4.83885938e+08,1.13823753e+08,3.25282345e+07
53219.19583333,-1.64980067,0.33799457,1.16888875,1.08858048e+12,1.13601312e+12,2.39732490e+11,5.51222925e+10,1.56791250e+10,4.36852500e+09,1.79374312e+09,4.85080312e+08,1.14432659e+08,3.28040938e+07
53219.19652778,-1.63016088,0.28636583,1.15205848,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.19722222,-1.60941832,0.23454357,1.13444814,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.19791667,-1.58753061,0.18255493,1.11603010,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.19861111,-1.56445348,0.13042975,1.09677518,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.19930556,-1.54014048,0.07820191,1.07665322,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.20000000,-1.51454341,0.02590909,1.05563253,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.20069444,-1.48761128,-0.02640586,1.03368063,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.20138889,-1.45929119,-0.07869585,1.01076328,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.20208333,-1.42952819,-0.13090752,0.98684565,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.20277778,-1.39826516,-0.18298123,0.96189132,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.20347222,-1.36544262,-0.23485026,0.93586295,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.20416667,-1.33099950,-0.28643976,0.90872269,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.20486111,-1.29487287,-0.33766606,0.88043179,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.20555556,-1.25699884,-0.38843593,0.85095116,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.20625000,-1.21731212,-0.43864468,0.82024187,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.20694444,-1.17574758,-0.48817554,0.78826563,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.20763889,-1.13224055,-0.53689870,0.75498525,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.20833333,-1.08672777,-0.58466914,0.72036539,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.20902778,-1.03914914,-0.63132659,0.68437406,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.20972222,-0.98944861,-0.67669309,0.64698314,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.21041667,-0.93757707,-0.72057258,0.60817005,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.21111111,-0.88349385,-0.76275003,0.56792002,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.21180556,-0.82717039,-0.80299065,0.52622740,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.21250000,-0.76859289,-0.84104015,0.48309800,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.21319444,-0.70776667,-0.87662528,0.43855239,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.21388889,-0.64471983,-0.90945583,0.39262792,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.21458333,-0.57950779,-0.93922777,0.34538219,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.21527778,-0.51221811,-0.96562720,0.29689540,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.21597222,-0.44297432,-0.98833689,0.24727351,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.21666667,-0.37193967,-1.00704420,0.19664977,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.21736111,-0.29931928,-1.02145043,0.14518584,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.21805556,-0.22536100,-1.03128249,0.09307163,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.21875000,-0.15035347,-1.03630352,0.04052345,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.21944444,-0.07462268,-1.03632565,-0.01221952,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.22013889,0.00147617,-1.03122049,-0.06490080,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.22083333,0.07756671,-1.02092683,-0.11725405,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.22152778,0.15326375,-1.00545643,-0.16901086,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.22222222,0.22818511,-0.98489484,-0.21990944,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.22291667,0.30196431,-0.95939854,-0.26970367,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.22361111,0.37426105,-0.92918791,-0.31816973,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.22430556,0.44477163,-0.89453666,-0.36511238,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.22500000,0.51323377,-0.85576077,-0.41036838,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.22569444,0.57943198,-0.81320426,-0.45380854,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.22638889,0.64319673,-0.76722784,-0.49533761,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.22708333,0.70440419,-0.71819642,-0.53489186,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.22777778,0.76297260,-0.66646974,-0.57243675,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.22847222,0.81885736,-0.61239515,-0.60796318,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.22916667,0.87204640,-0.55630101,-0.64148324,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.22986111,0.92255509,-0.49849353,-0.67302706,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.23055556,0.97042049,-0.43925509,-0.70263828,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.23125000,1.01569689,-0.37884213,-0.73037120,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.23194444,1.05845210,-0.31748650,-0.75628751,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.23263889,1.09876318,-0.25539569,-0.78045407,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.23333333,1.13671396,-0.19275443,-0.80294105,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.23402778,1.17239186,-0.12972611,-0.82381985,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.23472222,1.20588665,-0.06645467,-0.84316204,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.23541667,1.23728858,-0.00306661,-0.86103874,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.23611111,1.26668697,0.06032757,-0.87751899,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.23680556,1.29416970,0.12363150,-0.89267014,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.23750000,1.31982185,0.18676152,-0.90655716,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.23819444,1.34372646,0.24964528,-0.91924206,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.23888889,1.36596277,0.31221968,-0.93078447,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.23958333,1.38660692,0.37443103,-0.94124058,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.24027778,1.40573204,0.43623258,-0.95066424,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.24097222,1.42340721,0.49758491,-0.95910645,1.09162560e+12,1.13679360e+12,2.39755500e+11,5.51281350e+10,1.56821550e+10,4.36968750e+09,1.79484000e+09,4.85655938e+08,1.14723753e+08,3.29334688e+07
53219.24166667,1.43969849,0.55845398,-0.96661508,1.09467072e+12,1.13757408e+12,2.39778510e+11,5.51339775e+10,1.56851850e+10,4.37085000e+09,1.79593688e+09,4.86231563e+08,1.15014847e+08,3.30628438e+07
53219.24236111,1.45466882,0.61881106,-0.97323597,1.10076096e+12,1.13913504e+12,2.39824530e+11,5.51456625e+10,1.56912450e+10,4.37317500e+09,1.79813062e+09,4.87382812e+08,1.15597034e+08,3.33215938e+07
53219.24305556,1.46837723,0.67863197,-0.97901180,1.10680512e+12,1.14082080e+12,2.39876280e+11,5.51589075e+10,1.56970575e+10,4.37566500e+09,1.80073875e+09,4.88577188e+08,1.16205940e+08,3.35974532e+07
53219.24375000,1.48088052,0.73789600,-0.98398324,1.11262272e+12,1.14277056e+12,2.39949000e+11,5.51763600e+10,1.57036050e+10,4.37880375e+09,1.80406312e+09,4.89859687e+08,1.16865940e+08,3.39077658e+07
53219.24444444,1.49223176,0.79658667,-0.98818872,1.11834432e+12,1.14502848e+12,2.40058140e+11,5.52011700e+10,1.57127850e+10,4.38310125e+09,1.80804750e+09,4.91326875e+08,1.17571878e+08,3.42452658e+07
53219.24513889,1.50248164,0.85468954,-0.99166405,1.12415040e+12,1.14745536e+12,2.40188460e+11,5.52306900e+10,1.57236150e+10,4.38807375e+09,1.81239000e+09,4.92933750e+08,1.18299378e+08,3.45926096e+07
53219.24583333,1.51167818,0.91219362,-0.99444359,1.12984512e+12,1.15006848e+12,2.40345780e+11,5.52669000e+10,1.57365075e+10,4.39381125e+09,1.81705125e+09,4.94727187e+08,1.19079847e+08,3.49519064e+07
53219.24652778,1.51986643,0.96908950,-0.99655936,1.13542848e+12,1.15286784e+12,2.40530100e+11,5.53098000e+10,1.57514625e+10,4.40031375e+09,1.82203125e+09,4.96707188e+08,1.19913284e+08,3.53231565e+07
53219.24722222,1.52708956,1.02537010,-0.99804166,1.14096192e+12,1.15586112e+12,2.40749940e+11,5.53611300e+10,1.57686150e+10,4.40745750e+09,1.82723625e+09,4.98882187e+08,1.20769690e+08,3.57089377e+07
53219.24791667,1.53338790,1.08103026,-0.99891920,1.14643008e+12,1.15921728e+12,2.41052580e+11,5.54306100e+10,1.57902750e+10,4.41593250e+09,1.83301500e+09,5.01387188e+08,1.21673440e+08,3.61064377e+07
53219.24861111,1.53880007,1.13606589,-0.99921899,1.15188288e+12,1.16274240e+12,2.41402500e+11,5.55098100e+10,1.58142450e+10,4.42509750e+09,1.83914250e+09,5.04027187e+08,1.22601565e+08,3.65011252e+07
53219.24930556,1.54336263,1.19047432,-0.99896676,1.15737408e+12,1.16645568e+12,2.41818660e+11,5.56026300e+10,1.58416200e+10,4.43556750e+09,1.84588500e+09,5.06835938e+08,1.23571878e+08,3.69147971e+07
53219.25000000,1.54710996,1.24425414,-0.99818637,1.16290368e+12,1.17035712e+12,2.42301060e+11,5.57090700e+10,1.58724000e+10,4.44734250e+09,1.85324250e+09,5.09813437e+08,1.24584378e+08,3.73474534e+07
