# Irene Model output file: ../../unitTests/Legacy/CammiceAll_PaOmni.CAMMICE.output_mean_H+_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CAMMICE/MICS
# Particle species:         H+
# Flux type:                Differential
# Flux direction:           Omnidirectional
# Environment settings:     IGRF; All Activity Levels
# Energy levels (keV):       1-1.3 1.8-2.4 3.2-4.2 5.6-7.4 9.9-13.2 17.5-23.3 30.9-41.1 54.7-72.8 80.3-89.7 100.1-111.7 124.7-139.1 155.3-193.4
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.23888889,1.36596277,0.31221968,-0.93078447,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.94951091e+10,3.64602003e+09,1.05512826e+09,1.66761255e+09,1.67980189e+09,1.93372003e+09,2.51698088e+09,2.77065588e+09,2.49169406e+09
53219.23958333,1.38660692,0.37443103,-0.94124058,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.95055101e+10,3.65216208e+09,1.05553875e+09,1.66774840e+09,1.67985861e+09,1.93374792e+09,2.51700935e+09,2.77067544e+09,2.49201562e+09
53219.24027778,1.40573204,0.43623258,-0.95066424,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.95157064e+10,3.65828280e+09,1.05594773e+09,1.66788369e+09,1.67991511e+09,1.93377570e+09,2.51703768e+09,2.77069487e+09,2.49233701e+09
53219.24097222,1.42340721,0.49758491,-0.95910645,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.95207664e+10,3.66629487e+09,1.05643969e+09,1.66804842e+09,1.67997767e+09,1.93381275e+09,2.51708631e+09,2.77073459e+09,2.49253608e+09
53219.24166667,1.43969849,0.55845398,-0.96661508,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.95428888e+10,3.67708900e+09,1.05695488e+09,1.66824298e+09,1.68005341e+09,1.93386887e+09,2.51716821e+09,2.77080129e+09,2.49263202e+09
53219.24236111,1.45466882,0.61881106,-0.97323597,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.95871996e+10,3.68877623e+09,1.05741001e+09,1.66843784e+09,1.68013627e+09,1.93393479e+09,2.51726308e+09,2.77087470e+09,2.49274722e+09
53219.24305556,1.46837723,0.67863197,-0.97901180,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.96316908e+10,3.70049166e+09,1.05786585e+09,1.66863306e+09,1.68021929e+09,1.93400085e+09,2.51735810e+09,2.77094829e+09,2.49286275e+09
53219.24375000,1.48088052,0.73789600,-0.98398324,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.96764681e+10,3.71225186e+09,1.05832284e+09,1.66882882e+09,1.68030256e+09,1.93406711e+09,2.51745337e+09,2.77102214e+09,2.49297880e+09
53219.24444444,1.49223176,0.79658667,-0.98818872,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.97216632e+10,3.72407743e+09,1.05878151e+09,1.66902540e+09,1.68038618e+09,1.93413367e+09,2.51754899e+09,2.77109638e+09,2.49309563e+09
53219.24513889,1.50248164,0.85468954,-0.99166405,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.97673858e+10,3.73598553e+09,1.05924228e+09,1.66922299e+09,1.68047025e+09,1.93420062e+09,2.51764506e+09,2.77117111e+09,2.49321343e+09
53219.24583333,1.51167818,0.91219362,-0.99444359,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.98137072e+10,3.74798729e+09,1.05970545e+09,1.66942175e+09,1.68055483e+09,1.93426801e+09,2.51774163e+09,2.77124640e+09,2.49333233e+09
53219.24652778,1.51986643,0.96908950,-0.99655936,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.98606922e+10,3.76009289e+09,1.06017127e+09,1.66962178e+09,1.68063999e+09,1.93433588e+09,2.51783878e+09,2.77132231e+09,2.49345245e+09
53219.24722222,1.52708956,1.02537010,-0.99804166,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.99083957e+10,3.77231088e+09,1.06063996e+09,1.66982321e+09,1.68072575e+09,1.93440427e+09,2.51793653e+09,2.77139889e+09,2.49357390e+09
53219.24791667,1.53338790,1.08103026,-0.99891920,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.99568718e+10,3.78464974e+09,1.06111175e+09,1.67002613e+09,1.68081218e+09,1.93447323e+09,2.51803495e+09,2.77147619e+09,2.49369678e+09
53219.24861111,1.53880007,1.13606589,-0.99921899,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.00061717e+10,3.79711748e+09,1.06158683e+09,1.67023065e+09,1.68089931e+09,1.93454278e+09,2.51813406e+09,2.77155425e+09,2.49382117e+09
53219.24930556,1.54336263,1.19047432,-0.99896676,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.00563206e+10,3.80970955e+09,1.06206536e+09,1.67043689e+09,1.68098726e+09,1.93461307e+09,2.51823405e+09,2.77163332e+09,2.49394763e+09
53219.25000000,1.54710996,1.24425414,-0.99818637,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.01073332e+10,3.82241785e+09,1.06254744e+09,1.67064496e+09,1.68107615e+09,1.93468425e+09,2.51833511e+09,2.77171368e+09,2.49407682e+09
53219.25069444,1.55007487,1.29740504,-0.99690090,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.01592389e+10,3.83524459e+09,1.06303321e+09,1.67085496e+09,1.68116602e+09,1.93475637e+09,2.51843731e+09,2.77179541e+09,2.49420892e+09
53219.25138889,1.55228842,1.34992717,-0.99513184,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.02120679e+10,3.84819379e+09,1.06352279e+09,1.67106694e+09,1.68125692e+09,1.93482946e+09,2.51854069e+09,2.77187857e+09,2.49434403e+09
53219.25208333,1.55378014,1.40182163,-0.99289977,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.02658439e+10,3.86126860e+09,1.06401627e+09,1.67128096e+09,1.68134887e+09,1.93490356e+09,2.51864528e+09,2.77196318e+09,2.49448224e+09
53219.25277778,1.55457794,1.45309031,-0.99022413,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.03205939e+10,3.87447259e+09,1.06451378e+09,1.67149708e+09,1.68144190e+09,1.93497868e+09,2.51875111e+09,2.77204929e+09,2.49462363e+09
53219.25347222,1.55470853,1.50373540,-0.98712299,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.03854892e+10,3.89129127e+09,1.06542375e+09,1.67180670e+09,1.68156874e+09,1.93508590e+09,2.51889780e+09,2.77219744e+09,2.49491575e+09
53219.25416667,1.55419717,1.55375973,-0.98361408,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.04606064e+10,3.91180393e+09,1.06675052e+09,1.67221107e+09,1.68173024e+09,1.93522619e+09,2.51908665e+09,2.77240964e+09,2.49536317e+09
53219.25486111,1.55306771,1.60316628,-0.97971387,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.05368764e+10,3.93260890e+09,1.06809019e+09,1.67262005e+09,1.68189458e+09,1.93536951e+09,2.51927942e+09,2.77262745e+09,2.49582304e+09
53219.25555556,1.55134339,1.65195881,-0.97543807,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.06143199e+10,3.95371137e+09,1.06944300e+09,1.67303373e+09,1.68206180e+09,1.93551591e+09,2.51947619e+09,2.77285097e+09,2.49629559e+09
53219.25625000,1.54904571,1.70014095,-0.97080173,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.06851138e+10,3.96851039e+09,1.07035414e+09,1.67336864e+09,1.68223083e+09,1.93566903e+09,2.51968425e+09,2.77313060e+09,2.49693016e+09
53219.25694444,1.54619538,1.74771691,-0.96581884,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.07491109e+10,3.97690176e+09,1.07082007e+09,1.67362459e+09,1.68240209e+09,1.93582925e+09,2.51990449e+09,2.77346833e+09,2.49773176e+09
53219.25763889,1.54281250,1.79469064,-0.96050289,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.08139991e+10,3.98538503e+09,1.07129217e+09,1.67388493e+09,1.68257712e+09,1.93599336e+09,2.52013049e+09,2.77381582e+09,2.49855621e+09
53219.25833333,1.53891575,1.84106683,-0.95486706,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.08797823e+10,3.99396060e+09,1.07177045e+09,1.67414967e+09,1.68275591e+09,1.93616137e+09,2.52036230e+09,2.77417310e+09,2.49940361e+09
53219.25902778,1.53452317,1.88684989,-0.94892328,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.09464649e+10,4.00262894e+09,1.07225496e+09,1.67441883e+09,1.68293851e+09,1.93633330e+09,2.52059994e+09,2.77454023e+09,2.50027406e+09
53219.25972222,1.52965187,1.93204451,-0.94268348,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.10140507e+10,4.01139044e+09,1.07274572e+09,1.67469244e+09,1.68312491e+09,1.93650916e+09,2.52084343e+09,2.77491726e+09,2.50116768e+09
53219.26041667,1.52431834,1.97665542,-0.93615849,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.10825431e+10,4.02024543e+09,1.07324274e+09,1.67497051e+09,1.68331514e+09,1.93668898e+09,2.52109280e+09,2.77530420e+09,2.50208453e+09
53219.26111111,1.51853842,2.02068747,-0.92935930,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.11519445e+10,4.02919417e+09,1.07374606e+09,1.67525304e+09,1.68350920e+09,1.93687275e+09,2.52134806e+09,2.77570110e+09,2.50302469e+09
53219.26180556,1.51232703,2.06414537,-0.92229596,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.12222568e+10,4.03823687e+09,1.07425567e+09,1.67554006e+09,1.68370711e+09,1.93706049e+09,2.52160922e+09,2.77610797e+09,2.50398821e+09
53219.26250000,1.50569861,2.10703415,-0.91497818,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.12934817e+10,4.04737369e+09,1.07477160e+09,1.67583157e+09,1.68390887e+09,1.93725222e+09,2.52187630e+09,2.77652484e+09,2.50497512e+09
53219.26319444,1.49866681,2.14935852,-0.90741524,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.13655973e+10,4.05660190e+09,1.07529383e+09,1.67612767e+09,1.68411462e+09,1.93744814e+09,2.52214965e+09,2.77695227e+09,2.50598670e+09
53219.26388889,1.49124498,2.19112365,-0.89961593,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.14385480e+10,4.06591465e+09,1.07582229e+09,1.67642862e+09,1.68432470e+09,1.93764882e+09,2.52243014e+09,2.77739165e+09,2.50702598e+09
53219.26458333,1.48344566,2.23233425,-0.89158871,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.15123023e+10,4.07530800e+09,1.07635698e+09,1.67673458e+09,1.68453931e+09,1.93785459e+09,2.52271831e+09,2.77784383e+09,2.50809482e+09
53219.26527778,1.47528111,2.27299520,-0.88334207,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.15868558e+10,4.08478151e+09,1.07689785e+09,1.67704552e+09,1.68475842e+09,1.93806541e+09,2.52301410e+09,2.77830872e+09,2.50919306e+09
53219.26597222,1.46676293,2.31311134,-0.87488354,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.16622022e+10,4.09433456e+09,1.07744486e+09,1.67736140e+09,1.68498201e+09,1.93828126e+09,2.52331747e+09,2.77878625e+09,2.51032047e+09
53219.26666667,1.45790228,2.35268756,-0.86622065,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.17383411e+10,4.10396710e+09,1.07799800e+09,1.67768222e+09,1.68521007e+09,1.93850212e+09,2.52362840e+09,2.77927638e+09,2.51147703e+09
53219.26736111,1.44870998,2.39172856,-0.85736062,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.18152719e+10,4.11367906e+09,1.07855728e+09,1.67800798e+09,1.68544259e+09,1.93872800e+09,2.52394689e+09,2.77977913e+09,2.51266271e+09
53219.26805556,1.43919623,2.43023904,-0.84831021,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.18929937e+10,4.12347037e+09,1.07912268e+09,1.67833866e+09,1.68567957e+09,1.93895889e+09,2.52427293e+09,2.78029446e+09,2.51387750e+09
53219.26875000,1.42937123,2.46822373,-0.83907631,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.19715059e+10,4.13334096e+09,1.07969419e+09,1.67867427e+09,1.68592101e+09,1.93919478e+09,2.52460652e+09,2.78082238e+09,2.51512135e+09
53219.26944444,1.41924426,2.50568715,-0.82966506,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.20508076e+10,4.14329074e+09,1.08027182e+09,1.67901480e+09,1.68616691e+09,1.93943567e+09,2.52494764e+09,2.78136287e+09,2.51639426e+09
53219.27013889,1.40882471,2.54263404,-0.82008272,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.21308981e+10,4.15331963e+09,1.08085555e+09,1.67936024e+09,1.68641725e+09,1.93968155e+09,2.52529630e+09,2.78191591e+09,2.51769617e+09
53219.27083333,1.39812139,2.57906878,-0.81033526,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.22117763e+10,4.16342754e+09,1.08144538e+09,1.67971059e+09,1.68667203e+09,1.93993242e+09,2.52565247e+09,2.78248150e+09,2.51902706e+09
53219.27152778,1.38714277,2.61499592,-0.80042802,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.22934414e+10,4.17361438e+09,1.08204130e+09,1.68006585e+09,1.68693125e+09,1.94018828e+09,2.52601616e+09,2.78305961e+09,2.52038690e+09
53219.27222222,1.37589716,2.65041986,-0.79036681,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.23758926e+10,4.18388006e+09,1.08264330e+09,1.68042600e+09,1.68719490e+09,1.94044911e+09,2.52638735e+09,2.78365023e+09,2.52177565e+09
53219.27291667,1.36439258,2.68534468,-0.78015664,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.24591048e+10,4.19294185e+09,1.08337123e+09,1.68089791e+09,1.68762208e+09,1.94093931e+09,2.52721770e+09,2.78501875e+09,2.52426463e+09
53219.27361111,1.35263655,2.71977492,-0.76980271,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.25430137e+10,4.20079884e+09,1.08422685e+09,1.68148292e+09,1.68821547e+09,1.94166269e+09,2.52851467e+09,2.78717719e+09,2.52787294e+09
53219.27430556,1.34063661,2.75371453,-0.75930986,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.26275792e+10,4.20873282e+09,1.08509204e+09,1.68207546e+09,1.68881865e+09,1.94239862e+09,2.52983403e+09,2.78937221e+09,2.53154827e+09
53219.27500000,1.32839999,2.78716788,-0.74868298,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.27128005e+10,4.21674368e+09,1.08596680e+09,1.68267553e+09,1.68943161e+09,1.94314708e+09,2.53117575e+09,2.79160377e+09,2.53529057e+09
53219.27569444,1.31593326,2.82013891,-0.73792629,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.27986769e+10,4.22483134e+09,1.08685111e+09,1.68328313e+09,1.69005434e+09,1.94390805e+09,2.53253982e+09,2.79387181e+09,2.53909974e+09
53219.27638889,1.30324350,2.85263153,-0.72704451,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.28852076e+10,4.23299571e+09,1.08774496e+09,1.68389825e+09,1.69068684e+09,1.94468153e+09,2.53392619e+09,2.79617630e+09,2.54297570e+09
53219.27708333,1.29033683,2.88464983,-0.71604188,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.29724772e+10,4.24123650e+09,1.08864855e+09,1.68452195e+09,1.69133076e+09,1.94546920e+09,2.53533804e+09,2.79852105e+09,2.54692547e+09
53219.27777778,1.27721983,2.91619758,-0.70492215,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.30605791e+10,4.24955343e+09,1.08956209e+09,1.68515543e+09,1.69198796e+09,1.94627293e+09,2.53677883e+09,2.80091028e+09,2.55095680e+09
53219.27847222,1.26389817,2.94727838,-0.69368973,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.31495213e+10,4.25794639e+09,1.09048560e+09,1.68579878e+09,1.69265859e+09,1.94709288e+09,2.53824888e+09,2.80334433e+09,2.55507031e+09
53219.27916667,1.25037811,2.97789631,-0.68234822,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.32393027e+10,4.26641527e+09,1.09141906e+09,1.68645199e+09,1.69334264e+09,1.94792903e+09,2.53974815e+09,2.80582315e+09,2.55926592e+09
53219.27986111,1.23666499,3.00805484,-0.67090140,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.33299223e+10,4.27495999e+09,1.09236245e+09,1.68711506e+09,1.69404010e+09,1.94878137e+09,2.54127659e+09,2.80834668e+09,2.56354352e+09
53219.28055556,1.22276463,3.03775741,-0.65935287,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.34213792e+10,4.28358046e+09,1.09331577e+09,1.68778796e+09,1.69475094e+09,1.94964986e+09,2.54283418e+09,2.81091488e+09,2.56790302e+09
53219.28125000,1.20868204,3.06700779,-0.64770608,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.35136721e+10,4.29227658e+09,1.09427901e+09,1.68847069e+09,1.69547515e+09,1.95053450e+09,2.54442087e+09,2.81352768e+09,2.57234431e+09
53219.28194444,1.19442271,3.09580942,-0.63596465,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.36068001e+10,4.30104825e+09,1.09525215e+09,1.68916324e+09,1.69621271e+09,1.95143526e+09,2.54603663e+09,2.81618502e+09,2.57686727e+09
53219.28263889,1.17999137,3.12416546,-0.62413156,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.37007619e+10,4.30989536e+09,1.09623517e+09,1.68986558e+09,1.69696360e+09,1.95235211e+09,2.54768142e+09,2.81888685e+09,2.58147181e+09
53219.28333333,1.16539302,3.15207951,-0.61221010,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.37955564e+10,4.31881781e+09,1.09722807e+09,1.69057771e+09,1.69772781e+09,1.95328504e+09,2.54935520e+09,2.82163310e+09,2.58615779e+09
53219.28402778,1.15063253,3.17955456,-0.60020342,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.38911824e+10,4.32781549e+09,1.09823083e+09,1.69129961e+09,1.69850531e+09,1.95423401e+09,2.55105792e+09,2.82442370e+09,2.59092511e+09
53219.28472222,1.13571431,3.20659421,-0.58811448,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.39876385e+10,4.33688827e+09,1.09924343e+09,1.69203126e+09,1.69929608e+09,1.95519902e+09,2.55278955e+09,2.82725858e+09,2.59577363e+09
53219.28541667,1.12064305,3.23320112,-0.57594613,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.40849233e+10,4.34603604e+09,1.10026585e+09,1.69277266e+09,1.70010011e+09,1.95618002e+09,2.55455002e+09,2.83013768e+09,2.60070322e+09
53219.28611111,1.10542284,3.25937877,-0.56370119,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.41830354e+10,4.35525865e+09,1.10129809e+09,1.69352377e+09,1.70091736e+09,1.95717699e+09,2.55633928e+09,2.83306090e+09,2.60571373e+09
53219.28680556,1.09005792,3.28512996,-0.55138263,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.42819732e+10,4.36455596e+09,1.10234011e+09,1.69428459e+09,1.70174782e+09,1.95818990e+09,2.55815729e+09,2.83602817e+09,2.61080500e+09
53219.28750000,1.07455252,3.31045784,-0.53899297,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.43817348e+10,4.37392782e+09,1.10339191e+09,1.69505509e+09,1.70259145e+09,1.95921871e+09,2.56000399e+09,2.83903940e+09,2.61597687e+09
53219.28819444,1.05891072,3.33536524,-0.52653472,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.44823186e+10,4.38337406e+09,1.10445345e+09,1.69583526e+09,1.70344822e+09,1.96026340e+09,2.56187930e+09,2.84209448e+09,2.62122916e+09
53219.28888889,1.04313630,3.35985482,-0.51401070,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.45837225e+10,4.39289450e+09,1.10552472e+09,1.69662506e+09,1.70431811e+09,1.96132391e+09,2.56378316e+09,2.84519331e+09,2.62656167e+09
53219.28958333,1.02723302,3.38392971,-0.50142297,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.46859096e+10,4.40248581e+09,1.10660527e+09,1.69742406e+09,1.70520051e+09,1.96239955e+09,2.56571429e+09,2.84833391e+09,2.63197079e+09
53219.29027778,1.01120480,3.40759245,-0.48877433,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.47888694e+10,4.41214702e+09,1.10769499e+09,1.69823215e+09,1.70609528e+09,1.96349010e+09,2.56767231e+09,2.85151574e+09,2.63745550e+09
53219.29097222,0.99505493,3.43084584,-0.47606683,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.48926227e+10,4.42188501e+09,1.10879491e+09,1.69905104e+09,1.70700532e+09,1.96459860e+09,2.56966287e+09,2.85474592e+09,2.64302480e+09
53219.29166667,0.97878704,3.45369240,-0.46330299,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.49971631e+10,4.43170567e+09,1.10990602e+09,1.69988257e+09,1.70793390e+09,1.96572835e+09,2.57169211e+09,2.85803195e+09,2.64868713e+09
53219.29236111,0.96240473,3.47613479,-0.45048484,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.51024873e+10,4.44161020e+09,1.11102851e+09,1.70072715e+09,1.70888174e+09,1.96688007e+09,2.57376139e+09,2.86137546e+09,2.65444428e+09
53219.29305556,0.94591113,3.49817554,-0.43761458,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.52085934e+10,4.45159838e+09,1.11216236e+09,1.70158475e+09,1.70984881e+09,1.96805372e+09,2.57587063e+09,2.86477631e+09,2.66029600e+09
53219.29375000,0.92930955,3.51981715,-0.42469441,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.53154792e+10,4.46167001e+09,1.11330753e+09,1.70245532e+09,1.71083504e+09,1.96924923e+09,2.57801971e+09,2.86823434e+09,2.66624204e+09
53219.29444444,0.91260328,3.54106197,-0.41172636,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.54084899e+10,4.47207776e+09,1.11465729e+09,1.70378057e+09,1.71265687e+09,1.97176670e+09,2.58240228e+09,2.87470878e+09,2.67508503e+09
53219.29513889,0.89579545,3.56191251,-0.39871249,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.54875399e+10,4.48281879e+09,1.11621308e+09,1.70556576e+09,1.71532674e+09,1.97562688e+09,2.58905606e+09,2.88424334e+09,2.68686518e+09
53219.29583333,0.87888891,3.58237098,-0.38565466,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.55671965e+10,4.49363737e+09,1.11778305e+09,1.70737442e+09,1.71804056e+09,1.97955029e+09,2.59582490e+09,2.89392227e+09,2.69881975e+09
53219.29652778,0.86188677,3.60243989,-0.37255493,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.56474585e+10,4.50453334e+09,1.11936718e+09,1.70920650e+09,1.72079825e+09,1.98353679e+09,2.60270857e+09,2.90374527e+09,2.71094836e+09
53219.29722222,0.84479203,3.62212126,-0.35941502,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.57283245e+10,4.51550653e+09,1.12096543e+09,1.71106194e+09,1.72359970e+09,1.98758626e+09,2.60970681e+09,2.91371202e+09,2.72325064e+09
53219.29791667,0.82760736,3.64141732,-0.34623697,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.58097934e+10,4.52655680e+09,1.12257778e+09,1.71294071e+09,1.72644483e+09,1.99169857e+09,2.61681940e+09,2.92382225e+09,2.73572625e+09
53219.29861111,0.81033557,3.66033039,-0.33302251,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.58918640e+10,4.53768398e+09,1.12420419e+09,1.71484276e+09,1.72933355e+09,1.99587359e+09,2.62404612e+09,2.93407566e+09,2.74837484e+09
53219.29930556,0.79297950,3.67886238,-0.31977336,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.59745351e+10,4.54888794e+09,1.12584465e+09,1.71676803e+09,1.73226578e+09,2.00011120e+09,2.63138674e+09,2.94447199e+09,2.76119609e+09
53219.30000000,0.77554181,3.69701548,-0.30649108,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.60578055e+10,4.56016853e+09,1.12749912e+09,1.71871650e+09,1.73524144e+09,2.00441130e+09,2.63884106e+09,2.95501097e+09,2.77418967e+09
53219.30069444,0.75802502,3.71479188,-0.29317774,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.61446396e+10,4.57348752e+09,1.13035518e+09,1.72256960e+09,1.74006470e+09,2.01093239e+09,2.64906614e+09,2.96780576e+09,2.78806040e+09
53219.30138889,0.74043163,3.73219315,-0.27983473,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.62351015e+10,4.58886395e+09,1.13442880e+09,1.72835529e+09,1.74675443e+09,2.01969074e+09,2.66207270e+09,2.98286499e+09,2.80281357e+09
53219.30208333,0.72276431,3.74922165,-0.26646377,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.63262901e+10,4.60435487e+09,1.13854828e+09,1.73421999e+09,1.75352524e+09,2.02854397e+09,2.67521415e+09,2.99808381e+09,2.81774936e+09
53219.30277778,0.70502543,3.76587896,-0.25306646,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.64182040e+10,4.61996008e+09,1.14271356e+09,1.74016354e+09,1.76037700e+09,2.03749191e+09,2.68849025e+09,3.01346194e+09,2.83286744e+09
53219.30347222,0.68721748,3.78216725,-0.23964418,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.65108419e+10,4.63567937e+09,1.14692454e+09,1.74618581e+09,1.76730955e+09,2.04653437e+09,2.70190075e+09,3.02899910e+09,2.84816747e+09
53219.30416667,0.66934282,3.79808812,-0.22619883,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.66042024e+10,4.65151252e+09,1.15118114e+09,1.75228665e+09,1.77432275e+09,2.05567119e+09,2.71544540e+09,3.04469498e+09,2.86364913e+09
53219.30486111,0.65140366,3.81364343,-0.21273167,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.66982842e+10,4.66745931e+09,1.15548327e+09,1.75846590e+09,1.78141643e+09,2.06490217e+09,2.72912394e+09,3.06054927e+09,2.87931204e+09
53219.30555556,0.63340234,3.82883507,-0.19924410,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.67931493e+10,4.68352945e+09,1.15984084e+09,1.76474096e+09,1.78860369e+09,2.07424054e+09,2.74295096e+09,3.07657758e+09,2.89512230e+09
53219.30625000,0.61534122,3.84366462,-0.18573769,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.68889671e+10,4.69974938e+09,1.16428061e+09,1.77115879e+09,1.79592002e+09,2.08372213e+09,2.75696608e+09,3.09282234e+09,2.91098937e+09
53219.30694444,0.59722234,3.85813363,-0.17221387,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.69858428e+10,4.71613554e+09,1.16881928e+09,1.77774871e+09,1.80338751e+09,2.09336926e+09,2.77119396e+09,3.10930997e+09,2.92685644e+09
53219.30763889,0.57904790,3.87224400,-0.15867403,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.70837736e+10,4.73268751e+09,1.17345659e+09,1.78451028e+09,1.81100578e+09,2.10318151e+09,2.78563405e+09,3.12603982e+09,2.94272350e+09
53219.30833333,0.56082010,3.88599730,-0.14511960,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.71827565e+10,4.74940479e+09,1.17819226e+09,1.79144300e+09,1.81877440e+09,2.11315840e+09,2.80028575e+09,3.14301120e+09,2.95859057e+09
