# Legacy Model output file: ../../unitTests/Legacy/Ax8min_atEpoch_Intg.AE8.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Activity Level: Min
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s)
53219.02013889,1.44645844,2.40271786,-0.86049017,1.11692666e+07,8.00362842e+06,5.73521484e+06,2.85652295e+06,1.33748352e+06,8.08598572e+05,5.97304810e+05,2.89599426e+05,1.49809723e+05,7.53823624e+04,3.87353592e+04,1.91119843e+04,7.94935226e+03,2.64015794e+03,6.61570966e+02,1.29522085e+02,2.03923453e+01,3.05389287e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02083333,1.43685460,2.44106636,-0.85146738,1.14396582e+07,8.21012109e+06,5.89232324e+06,2.93728149e+06,1.37750720e+06,8.22781738e+05,6.15244507e+05,2.98937042e+05,1.53847656e+05,7.76215286e+04,3.97239914e+04,1.94743099e+04,8.06372833e+03,2.65929365e+03,6.60542846e+02,1.28576159e+02,2.02131607e+01,2.97129271e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02152778,1.42694265,2.47889157,-0.84226174,1.17024912e+07,8.41114746e+06,6.04550537e+06,3.01609790e+06,1.41662891e+06,8.36481384e+05,6.32781555e+05,3.08083496e+05,1.57782761e+05,7.98095398e+04,4.06862755e+04,1.98247318e+04,8.17385101e+03,2.67758584e+03,6.59564793e+02,1.27683818e+02,2.00444404e+01,2.89502903e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02222222,1.41673201,2.51619773,-0.83287968,1.19625596e+07,8.61075879e+06,6.19810254e+06,3.09474170e+06,1.45578552e+06,8.49783752e+05,6.50338440e+05,3.17275970e+05,1.61699356e+05,8.19987793e+04,4.16411362e+04,2.01666203e+04,8.27938080e+03,2.69402170e+03,6.58105791e+02,1.26704842e+02,1.98626500e+01,2.81874160e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02291667,1.40623164,2.55298955,-0.82332732,1.22278174e+07,8.81535938e+06,6.35523438e+06,3.17591748e+06,1.49637097e+06,8.62973572e+05,6.68539551e+05,3.26854309e+05,1.65727554e+05,8.42665787e+04,4.26191063e+04,2.05081444e+04,8.38184452e+03,2.70817232e+03,6.55784667e+02,1.25531778e+02,1.96495336e+01,2.73736846e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02361111,1.39545046,2.58927141,-0.81361047,1.24869541e+07,9.01547168e+06,6.50908496e+06,3.25544189e+06,1.53618262e+06,8.75814087e+05,6.86395691e+05,3.36267029e+05,1.69670044e+05,8.64905777e+04,4.35752907e+04,2.08407784e+04,8.48150730e+03,2.72205544e+03,6.53677702e+02,1.24445044e+02,1.94519851e+01,2.66273972e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,1.27452012e+07,9.21549219e+06,6.66331592e+06,3.33529126e+06,1.57626062e+06,8.88398682e+05,7.04375977e+05,3.45777252e+05,1.73619400e+05,8.87290344e+04,4.45306702e+04,2.11682072e+04,8.57807159e+03,2.73464584e+03,6.51253045e+02,1.23306312e+02,1.92469098e+01,2.58893240e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,1.29993926e+07,9.41314746e+06,6.81626758e+06,3.41462720e+06,1.61621790e+06,9.00515381e+05,7.22303711e+05,3.55299683e+05,1.77532394e+05,9.09594879e+04,4.54740829e+04,2.14852524e+04,8.66946125e+03,2.74530911e+03,6.48369610e+02,1.22090019e+02,1.90303158e+01,2.51540379e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02569444,1.36150411,2.69510108,-0.78352791,1.32731328e+07,9.62778223e+06,6.98359473e+06,3.50174756e+06,1.66038074e+06,9.12898560e+05,7.42126892e+05,3.65910583e+05,1.81804428e+05,9.34226761e+04,4.64970741e+04,2.18140373e+04,8.75873184e+03,2.75212669e+03,6.43741131e+02,1.20452620e+02,1.87446345e+01,2.42789695e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,1.35213945e+07,9.82156836e+06,7.13411572e+06,3.57997681e+06,1.69992639e+06,9.24526733e+05,7.59876526e+05,3.75384003e+05,1.85650986e+05,9.56291656e+04,4.74214516e+04,2.21195431e+04,8.84556580e+03,2.76181006e+03,6.40929699e+02,1.19306467e+02,1.85416713e+01,2.36228853e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,1.37675869e+07,1.00143721e+07,7.28433691e+06,3.65817407e+06,1.73956946e+06,9.35846802e+05,7.77669800e+05,3.84914551e+05,1.89486526e+05,9.78401566e+04,4.83406334e+04,2.24183960e+04,8.92890167e+03,2.77017999e+03,6.37820125e+02,1.18113808e+02,1.83320194e+01,2.29737628e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02777778,1.32531611,2.79649642,-0.75215438,1.40123691e+07,1.02085156e+07,7.43726465e+06,3.73785376e+06,1.77994946e+06,9.49944702e+05,7.95593994e+05,3.94338806e+05,1.93344223e+05,1.00038330e+05,4.92372894e+04,2.27102375e+04,9.00788307e+03,2.77731681e+03,6.34642780e+02,1.16891488e+02,1.80917662e+01,2.23155413e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02847222,1.31278896,2.82932870,-0.74143207,1.42362832e+07,1.04030889e+07,7.60201172e+06,3.82359473e+06,1.82270520e+06,9.87556946e+05,8.12905212e+05,4.01797485e+05,1.97133850e+05,1.01930489e+05,4.99039497e+04,2.29536762e+04,9.06077766e+03,2.77889085e+03,6.31834567e+02,1.15537874e+02,1.76245552e+01,2.14981148e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02916667,1.30004065,2.86168446,-0.73058466,1.44572500e+07,1.05966113e+07,7.76691064e+06,3.90954199e+06,1.86564783e+06,1.02619641e+06,8.30219238e+05,4.09212555e+05,2.00907288e+05,1.03811584e+05,5.05569801e+04,2.31892567e+04,9.10988045e+03,2.77921581e+03,6.28755748e+02,1.14148527e+02,1.71616971e+01,2.07009283e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02986111,1.28707747,2.89356762,-0.71961671,1.46816777e+07,1.07937441e+07,7.93539502e+06,3.99742139e+06,1.90960229e+06,1.06634985e+06,8.47903015e+05,4.16764923e+05,2.04752960e+05,1.05727516e+05,5.12184448e+04,2.34272804e+04,9.15925121e+03,2.77954078e+03,6.25692189e+02,1.12775967e+02,1.67109817e+01,1.99333113e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03055556,1.27390601,2.92498195,-0.70853199,1.48995098e+07,1.09871240e+07,8.10206201e+06,4.08451733e+06,1.95327502e+06,1.10732544e+06,8.65378784e+05,4.24170166e+05,2.08531616e+05,1.07606239e+05,5.18536568e+04,2.36517735e+04,9.20267677e+03,2.77799106e+03,6.22223258e+02,1.11344799e+02,1.62611362e+01,1.91806711e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03125000,1.26053177,2.95593122,-0.69733473,1.51150137e+07,1.11779648e+07,8.26640039e+06,4.17039551e+06,1.99633472e+06,1.14798450e+06,8.82609985e+05,4.31479492e+05,2.12259491e+05,1.09460403e+05,5.24843521e+04,2.38765011e+04,9.24803448e+03,2.77777910e+03,6.19243562e+02,1.10059224e+02,1.58545375e+01,1.85046217e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03194444,1.24696101,2.98641920,-0.68602853,1.53323887e+07,1.13730938e+07,8.43622070e+06,4.25934717e+06,2.04107202e+06,1.19156177e+06,9.00396729e+05,4.38948547e+05,2.16079605e+05,1.11355194e+05,5.31113434e+04,2.40945015e+04,9.28770924e+03,2.77498221e+03,6.15533650e+02,1.08613640e+02,1.54208038e+01,1.77975930e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03263889,1.23319893,3.01644949,-0.67461718,1.55494062e+07,1.15690645e+07,8.60760156e+06,4.34921631e+06,2.08634448e+06,1.23651489e+06,9.18334229e+05,4.46447388e+05,2.19918518e+05,1.13257538e+05,5.37337341e+04,2.43089676e+04,9.32544994e+03,2.77156425e+03,6.11708581e+02,1.07162923e+02,1.49955768e+01,1.71135680e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03333333,1.21925132,3.04602571,-0.66310412,1.57601309e+07,1.17594209e+07,8.77429102e+06,4.43666455e+06,2.13042114e+06,1.28076672e+06,9.35778992e+05,4.53731903e+05,2.23648727e+05,1.15105530e+05,5.43384743e+04,2.45179100e+04,9.36299038e+03,2.76885867e+03,6.08231664e+02,1.05830424e+02,1.46074696e+01,1.64949172e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03402778,1.20512321,3.07515099,-0.65149297,1.59723975e+07,1.19539600e+07,8.94650586e+06,4.52722217e+06,2.17620557e+06,1.32818799e+06,9.53778137e+05,4.61171753e+05,2.27468964e+05,1.16992790e+05,5.49381905e+04,2.47194748e+04,9.39470100e+03,2.76358461e+03,6.04044318e+02,1.04346454e+02,1.41950846e+01,1.58498168e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03472222,1.19081978,3.10382911,-0.63978701,1.61815859e+07,1.21452080e+07,9.11567383e+06,4.61617529e+06,2.22118042e+06,1.37510144e+06,9.71459839e+05,4.68485107e+05,2.31223404e+05,1.18848343e+05,5.55314789e+04,2.49206982e+04,9.42827415e+03,2.75964594e+03,6.00341082e+02,1.03002697e+02,1.38214873e+01,1.52696983e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03541667,1.17634606,3.13206335,-0.62798955,1.63898086e+07,1.23367246e+07,9.28594043e+06,4.70581738e+06,2.26657715e+06,1.42335327e+06,9.89245544e+05,4.75808350e+05,2.34987167e+05,1.20706024e+05,5.61184845e+04,2.51179314e+04,9.45985413e+03,2.75509572e+03,5.96526206e+02,1.01653375e+02,1.34546859e+01,1.47073693e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03611111,1.16170690,3.15985701,-0.61610356,1.65969902e+07,1.25284551e+07,9.45725781e+06,4.79612061e+06,2.31237866e+06,1.47296484e+06,1.00713129e+06,4.83136780e+05,2.38758209e+05,1.22565147e+05,5.66989937e+04,2.53110027e+04,9.48939228e+03,2.74993062e+03,5.92602193e+02,1.00299090e+02,1.30946822e+01,1.41624291e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03680556,1.14690686,3.18721324,-0.60413250,1.68029922e+07,1.27202881e+07,9.62957910e+06,4.88705615e+06,2.35858008e+06,1.52396436e+06,1.02510962e+06,4.90468262e+05,2.42535416e+05,1.24425034e+05,5.72726707e+04,2.54998722e+04,9.51689148e+03,2.74416089e+03,5.88571846e+02,9.89406556e+01,1.27414437e+01,1.36344857e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03750000,1.13195050,3.21413533,-0.59207889,1.70014863e+07,1.29052500e+07,9.79592578e+06,4.97487988e+06,2.40322021e+06,1.57378430e+06,1.04246191e+06,4.97535492e+05,2.46177429e+05,1.26218040e+05,5.78255501e+04,2.56822834e+04,9.54410362e+03,2.73910236e+03,5.84880948e+02,9.76918638e+01,1.24193383e+01,1.31574075e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03819444,1.11684235,3.24062626,-0.57994601,1.72174609e+07,1.31110264e+07,9.98399414e+06,5.07451221e+06,2.45408569e+06,1.63290430e+06,1.06204541e+06,5.05392212e+05,2.50242584e+05,1.28211044e+05,5.84117203e+04,2.58663960e+04,9.56387711e+03,2.72949982e+03,5.79761863e+02,9.61023197e+01,1.20314891e+01,1.25951623e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03888889,1.10158683,3.26668916,-0.56773638,1.74130078e+07,1.32956816e+07,1.01519033e+07,5.16337891e+06,2.49941357e+06,1.68552649e+06,1.07953564e+06,5.12444885e+05,2.53886276e+05,1.30000214e+05,5.89490509e+04,2.60397339e+04,9.58691216e+03,2.72324514e+03,5.75866878e+02,9.48466882e+01,1.17220562e+01,1.21487537e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03958333,1.08618785,3.29232703,-0.55545298,1.76042832e+07,1.34756885e+07,1.03153506e+07,5.24987012e+06,2.54352515e+06,1.73698535e+06,1.09656470e+06,5.19319946e+05,2.57437164e+05,1.31744324e+05,5.94773483e+04,2.62121315e+04,9.61180115e+03,2.71831012e+03,5.72432816e+02,9.37160328e+01,1.14430562e+01,1.17487554e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.04027778,1.07064964,3.31754285,-0.54309832,1.77962129e+07,1.36593301e+07,1.04841006e+07,5.33941016e+06,2.58933618e+06,1.79215491e+06,1.11412427e+06,5.26329529e+05,2.61068085e+05,1.33522675e+05,5.99974670e+04,2.63759079e+04,9.63061523e+03,2.71086025e+03,5.68331480e+02,9.24499929e+01,1.11437514e+01,1.13491283e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
