# Irene Model output file: ../../unitTests/Legacy/Ax8min_NatEpochSaa_Intg.AP8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP8
# Particle species:         H+
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Min
# Energy levels (MeV):       0.1 0.2 0.4 0.6 0.8 1 2 4 6 8 10 15 20 30 50 60 80 100 150 200 250
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.01458333,1.51093106,2.07651714,-0.92525113,5.57987026e+10,2.86171933e+10,1.02372835e+10,4.02893112e+09,1.77942686e+09,8.46425053e+08,3.43127295e+07,5.89124739e+05,4.21722209e+04,6.09190111e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01527778,1.50418085,2.11922432,-0.91794984,5.94008684e+10,3.04522096e+10,1.09338293e+10,4.29775995e+09,1.89825517e+09,9.03233736e+08,3.62844768e+07,6.14615941e+05,4.36876149e+04,6.27446182e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01597222,1.49703211,2.16136976,-0.91040510,6.30647358e+10,3.23346191e+10,1.16459771e+10,4.57467442e+09,2.01874628e+09,9.60896236e+08,3.82503932e+07,6.39216504e+05,4.51303295e+04,6.44587070e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01666667,1.48949758,2.20295831,-0.90262557,6.67864106e+10,3.42671006e+10,1.23727784e+10,4.85943148e+09,2.14160551e+09,1.01957512e+09,4.02099071e+07,6.63037629e+05,4.65034998e+04,6.60684404e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01736111,1.48158981,2.24399485,-0.89462001,7.05692559e+10,3.62518943e+10,1.31149330e+10,5.15257508e+09,2.26800022e+09,1.07985025e+09,4.21737527e+07,6.86401573e+05,4.78256512e+04,6.75991709e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01805556,1.47332072,2.28448440,-0.88639597,7.44086803e+10,3.82863581e+10,1.38713326e+10,5.45375895e+09,2.39829141e+09,1.14194229e+09,4.41487970e+07,7.09289238e+05,4.90962819e+04,6.90510917e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01875000,1.46470178,2.32443150,-0.87796145,7.82999563e+10,4.03676421e+10,1.46408217e+10,5.76259834e+09,2.53255734e+09,1.20596328e+09,4.61468619e+07,7.31666634e+05,5.03151453e+04,7.04237348e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01944444,1.45574413,2.36384103,-0.86932383,8.22371087e+10,4.24920892e+10,1.54278806e+10,6.07855877e+09,2.67054365e+09,1.27196697e+09,4.81701437e+07,7.53459006e+05,5.14795164e+04,7.17114686e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02013889,1.44645844,2.40271786,-0.86049017,8.62103409e+10,4.46552559e+10,1.62376802e+10,6.40085403e+09,2.81189999e+09,1.33976997e+09,5.02170663e+07,7.74652757e+05,5.25898451e+04,7.29193696e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02083333,1.43685460,2.44106636,-0.85146738,9.02002620e+10,4.68496460e+10,1.70673291e+10,6.72791377e+09,2.95592232e+09,1.40881021e+09,5.22790072e+07,7.95294933e+05,5.36496747e+04,7.40717693e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02152778,1.42694265,2.47889157,-0.84226174,9.41896757e+10,4.90673351e+10,1.79126327e+10,7.05814173e+09,3.10183518e+09,1.47854927e+09,5.43413476e+07,8.15340838e+05,5.46580844e+04,7.51799950e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02222222,1.41673201,2.51619773,-0.83287968,9.81725343e+10,5.13037141e+10,1.87715655e+10,7.39074138e+09,3.24920594e+09,1.54875572e+09,5.63944167e+07,8.34736067e+05,5.56147845e+04,7.62413743e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02291667,1.40623164,2.55298955,-0.82332732,1.02147477e+11,5.35555891e+10,1.96427712e+10,7.72518989e+09,3.39774298e+09,1.61927995e+09,5.84320985e+07,8.53474446e+05,5.65221535e+04,7.72565118e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02361111,1.39545046,2.58927141,-0.81361047,1.06127482e+11,5.58197731e+10,2.05248456e+10,8.06140896e+09,3.54715393e+09,1.68997351e+09,6.04486319e+07,8.71552314e+05,5.73834980e+04,7.82291873e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,1.10139921e+11,5.80933117e+10,2.14164791e+10,8.40028827e+09,3.69716770e+09,1.76069989e+09,6.24388968e+07,8.88970142e+05,5.82021224e+04,7.91645720e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,1.14196781e+11,6.03735011e+10,2.23164618e+10,8.74389953e+09,3.84753616e+09,1.83133556e+09,6.43997280e+07,9.05758149e+05,5.89796424e+04,8.00644171e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02569444,1.36150411,2.69510108,-0.78352791,1.18295012e+11,6.26586240e+10,2.32239984e+10,9.09354294e+09,3.99811328e+09,1.90181737e+09,6.63391093e+07,9.22007768e+05,5.97189032e+04,8.09299046e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,1.22429766e+11,6.49460718e+10,2.41378528e+10,9.44862676e+09,4.14866020e+09,1.97202855e+09,6.82631719e+07,9.37761470e+05,6.04209068e+04,8.17603818e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,1.26583867e+11,6.72275508e+10,2.50538487e+10,9.80718528e+09,4.29836763e+09,2.04167095e+09,7.01588997e+07,9.52910706e+05,6.10790446e+04,8.25477978e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02777778,1.32531611,2.79649642,-0.75215438,1.30755723e+11,6.95104954e+10,2.59715530e+10,1.01688638e+10,4.44767255e+09,2.11120380e+09,7.20291636e+07,9.67518785e+05,6.16966651e+04,8.32911813e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02847222,1.31278896,2.82932870,-0.74143207,1.34954864e+11,7.18157967e+10,2.68931701e+10,1.05344932e+10,4.59824137e+09,2.18129254e+09,7.38871573e+07,9.81732319e+05,6.22828576e+04,8.39928825e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02916667,1.30004065,2.86168446,-0.73058466,1.39186244e+11,7.41557361e+10,2.78192548e+10,1.09041010e+10,4.75092953e+09,2.25204541e+09,7.57365160e+07,9.95569931e+05,6.28414715e+04,8.46542507e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02986111,1.28707747,2.89356762,-0.71961671,1.43468418e+11,7.65407336e+10,2.87528685e+10,1.12787511e+10,4.90641996e+09,2.32375777e+09,7.75869996e+07,1.00910839e+06,6.33811186e+04,8.52925781e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
