# Legacy Model output file: ../../unitTests/Legacy/CammiceAll_PaOmni.CAMMICE.output_mean_O+_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               CAMMICE/MICS
# Particle species:         O+
# Flux type:                Differential
# Flux direction:           Omnidirectional
# Environment settings:     IGRF; All Activity Levels
# Energy levels (keV):       1-1.3 1.8-2.4 3.2-4.2 5.6-7.4 9.9-13.2 17.5-23.3 30.9-41.1 54.7-72.8 80.3-89.7 100.1-111.7 124.7-139.1 155.3-193.4
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/keV)
53219.21319444,-0.70776667,-0.87662528,0.43855239,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.21388889,-0.64471983,-0.90945583,0.39262792,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.21458333,-0.57950779,-0.93922777,0.34538219,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.21527778,-0.51221811,-0.96562720,0.29689540,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.21597222,-0.44297432,-0.98833689,0.24727351,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.21666667,-0.37193967,-1.00704420,0.19664977,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.21736111,-0.29931928,-1.02145043,0.14518584,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.21805556,-0.22536100,-1.03128249,0.09307163,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.21875000,-0.15035347,-1.03630352,0.04052345,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.21944444,-0.07462268,-1.03632565,-0.01221952,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.22013889,0.00147617,-1.03122049,-0.06490080,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.22083333,0.07756671,-1.02092683,-0.11725405,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.22152778,0.15326375,-1.00545643,-0.16901086,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.22222222,0.22818511,-0.98489484,-0.21990944,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.22291667,0.30196431,-0.95939854,-0.26970367,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.22361111,0.37426105,-0.92918791,-0.31816973,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.22430556,0.44477163,-0.89453666,-0.36511238,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.22500000,0.51323377,-0.85576077,-0.41036838,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.22569444,0.57943198,-0.81320426,-0.45380854,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.22638889,0.64319673,-0.76722784,-0.49533761,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.22708333,0.70440419,-0.71819642,-0.53489186,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.22777778,0.76297260,-0.66646974,-0.57243675,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.22847222,0.81885736,-0.61239515,-0.60796318,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.22916667,0.87204640,-0.55630101,-0.64148324,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.22986111,0.92255509,-0.49849353,-0.67302706,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.23055556,0.97042049,-0.43925509,-0.70263828,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.23125000,1.01569689,-0.37884213,-0.73037120,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.23194444,1.05845210,-0.31748650,-0.75628751,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.23263889,1.09876318,-0.25539569,-0.78045407,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.23333333,1.13671396,-0.19275443,-0.80294105,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.23402778,1.17239186,-0.12972611,-0.82381985,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.23472222,1.20588665,-0.06645467,-0.84316204,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00
53219.23541667,1.23728858,-0.00306661,-0.86103874,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.26980221e+03,1.09050792e+03,1.30316938e+02,3.11641057e+01,1.07096636e+02,3.10642551e+02
53219.23611111,1.26668697,0.06032757,-0.87751899,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.16306529e+03,1.03909537e+03,1.27112023e+02,-1.00000000e+00,1.05099029e+02,3.08429294e+02
53219.23680556,1.29416970,0.12363150,-0.89267014,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.10817171e+03,9.92651523e+02,1.24045476e+02,-1.00000000e+00,1.03008211e+02,3.07050432e+02
53219.23750000,1.31982185,0.18676152,-0.90655716,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.06470765e+03,9.55877863e+02,1.21617423e+02,-1.00000000e+00,1.01352727e+02,3.05958666e+02
53219.23819444,1.34372646,0.24964528,-0.91924206,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.03137114e+03,9.27672825e+02,1.19755130e+02,-1.00000000e+00,1.00082986e+02,3.05121292e+02
53219.23888889,1.36596277,0.31221968,-0.93078447,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.00655170e+03,9.06673826e+02,1.18368629e+02,-1.00000000e+00,9.91376491e+01,3.04497857e+02
53219.23958333,1.38660692,0.37443103,-0.94124058,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,6.98955449e+03,8.92292984e+02,1.17419106e+02,-1.00000000e+00,9.84902494e+01,3.04070907e+02
53219.24027778,1.40573204,0.43623258,-0.95066424,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,6.97945145e+03,8.83745098e+02,1.16854715e+02,-1.00000000e+00,9.81054389e+01,3.03817131e+02
53219.24097222,1.42340721,0.49758491,-0.95910645,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.39810699e+03,3.25381329e+02,7.41923337e+01,3.69557204e+01,-1.00000000e+00
53219.24166667,1.43969849,0.55845398,-0.96661508,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,5.85115370e+02,2.93511282e+02,7.62904751e+01,3.13885232e+01,2.15209843e+01
53219.24236111,1.45466882,0.61881106,-0.97323597,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,5.88584399e+02,2.95328141e+02,7.69108161e+01,3.15145744e+01,2.16167513e+01
53219.24305556,1.46837723,0.67863197,-0.97901180,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,5.94580262e+02,2.98468396e+02,7.79830125e+01,3.17324410e+01,2.17822747e+01
53219.24375000,1.48088052,0.73789600,-0.98398324,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,6.03608580e+02,3.03196859e+02,7.95974807e+01,3.20604954e+01,2.20315130e+01
53219.24444444,1.49223176,0.79658667,-0.98818872,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,6.16518357e+02,3.09958186e+02,8.19060417e+01,3.25295871e+01,2.23879038e+01
53219.24513889,1.50248164,0.85468954,-0.99166405,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,6.31305350e+02,3.17702681e+02,8.45502916e+01,3.30668896e+01,2.27961176e+01
53219.24583333,1.51167818,0.91219362,-0.99444359,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,6.47954267e+02,3.26422333e+02,8.75274957e+01,3.36718472e+01,2.32557321e+01
53219.24652778,1.51986643,0.96908950,-0.99655936,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,6.66152465e+02,3.35953401e+02,9.07817464e+01,3.43330998e+01,2.37581165e+01
53219.24722222,1.52708956,1.02537010,-0.99804166,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,6.85675898e+02,3.46178544e+02,9.42729792e+01,3.50425063e+01,2.42970858e+01
53219.24791667,1.53338790,1.08103026,-0.99891920,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.06717377e+02,3.57198743e+02,9.80356730e+01,3.58070728e+01,2.48779626e+01
53219.24861111,1.53880007,1.13606589,-0.99921899,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.28929580e+02,3.68832094e+02,1.02007719e+02,3.66141789e+01,2.54911587e+01
53219.24930556,1.54336263,1.19047432,-0.99896676,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.32594009e+02,3.70751291e+02,1.02663002e+02,3.71854954e+01,2.55923200e+01
53219.25000000,1.54710996,1.24425414,-0.99818637,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.32594009e+02,3.70751291e+02,1.02663002e+02,3.77244645e+01,2.55923200e+01
53219.25069444,1.55007487,1.29740504,-0.99690090,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.32594009e+02,3.70751291e+02,1.02663002e+02,3.82844931e+01,2.55923200e+01
53219.25138889,1.55228842,1.34992717,-0.99513184,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.32594009e+02,3.70751291e+02,1.02663002e+02,3.88606105e+01,2.55923200e+01
53219.25208333,1.55378014,1.40182163,-0.99289977,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.32594009e+02,3.70751291e+02,1.02663002e+02,3.94499482e+01,2.55923200e+01
53219.25277778,1.55457794,1.45309031,-0.99022413,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.32594009e+02,3.70751291e+02,1.02663002e+02,4.00591223e+01,2.55923200e+01
53219.25347222,1.55470853,1.50373540,-0.98712299,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.15065814e+04,7.25527904e+03,4.52446114e+03,2.31051145e+03,5.55410179e+02,8.04033064e+02
53219.25416667,1.55419717,1.55375973,-0.98361408,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.18634272e+04,7.36068254e+03,4.54409597e+03,2.33718570e+03,5.68088748e+02,8.17208372e+02
53219.25486111,1.55306771,1.60316628,-0.97971387,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.22263389e+04,7.46787776e+03,4.56406457e+03,2.36431336e+03,5.80982836e+02,8.30607643e+02
53219.25555556,1.55134339,1.65195881,-0.97543807,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.25959089e+04,7.57703966e+03,4.58439953e+03,2.39193874e+03,5.94113489e+02,8.44252748e+02
53219.25625000,1.54904571,1.70014095,-0.97080173,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,9.81386552e+03,2.74201777e+03,1.29000067e+03,4.84279088e+02,9.29487349e+01,1.99256656e+02
53219.25694444,1.54619538,1.74771691,-0.96581884,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.01254899e+04,2.80636231e+03,1.31602516e+03,5.00396658e+02,9.54636589e+01,2.01282692e+02
53219.25763889,1.54281250,1.79469064,-0.96050289,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.04381209e+04,2.87091467e+03,1.34213371e+03,5.16566289e+02,9.79867061e+01,2.03315272e+02
53219.25833333,1.53891575,1.84106683,-0.95486706,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.07524749e+04,2.93582282e+03,1.36838615e+03,5.32825039e+02,1.00523659e+02,2.05359054e+02
53219.25902778,1.53452317,1.88684989,-0.94892328,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.10682896e+04,3.00103256e+03,1.39476058e+03,5.49159332e+02,1.03072400e+02,2.07412333e+02
53219.25972222,1.52965187,1.93204451,-0.94268348,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.13853192e+04,3.06649316e+03,1.42123646e+03,5.65556465e+02,1.05630946e+02,2.09473510e+02
53219.26041667,1.52431834,1.97665542,-0.93615849,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.17033489e+04,3.13216026e+03,1.44779587e+03,5.82005323e+02,1.08197562e+02,2.11541190e+02
53219.26111111,1.51853842,2.02068747,-0.92935930,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.20221729e+04,3.19799137e+03,1.47442161e+03,5.98495264e+02,1.10770590e+02,2.13614034e+02
53219.26180556,1.51232703,2.06414537,-0.92229596,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.23416094e+04,3.26394896e+03,1.50109851e+03,6.15016887e+02,1.13348560e+02,2.15690860e+02
53219.26250000,1.50569861,2.10703415,-0.91497818,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.26614923e+04,3.32999871e+03,1.52781268e+03,6.31561596e+02,1.15930133e+02,2.17770589e+02
53219.26319444,1.49866681,2.14935852,-0.90741524,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.29925368e+04,3.41142407e+03,1.55094664e+03,6.47612901e+02,1.18301961e+02,2.19848411e+02
53219.26388889,1.49124498,2.19112365,-0.89961593,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.33394736e+04,3.51505869e+03,1.56887355e+03,6.62935727e+02,1.20367878e+02,2.21921713e+02
53219.26458333,1.48344566,2.23233425,-0.89158871,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.36876538e+04,3.61906471e+03,1.58686471e+03,6.78313467e+02,1.22441198e+02,2.24002446e+02
53219.26527778,1.47528111,2.27299520,-0.88334207,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.40307209e+04,3.72154341e+03,1.60459166e+03,6.93465385e+02,1.24484072e+02,2.26052623e+02
53219.26597222,1.46676293,2.31311134,-0.87488354,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.43735950e+04,3.82396443e+03,1.62230864e+03,7.08608775e+02,1.26525795e+02,2.28101646e+02
53219.26666667,1.45790228,2.35268756,-0.86622065,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.47162134e+04,3.92630908e+03,1.64001241e+03,7.23740873e+02,1.28565997e+02,2.30149141e+02
53219.26736111,1.44870998,2.39172856,-0.85736062,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.50585373e+04,4.02856575e+03,1.65770096e+03,7.38859963e+02,1.30604444e+02,2.32194876e+02
53219.26805556,1.43919623,2.43023904,-0.84831021,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.54005363e+04,4.13072537e+03,1.67537273e+03,7.53964705e+02,1.32640957e+02,2.34238670e+02
53219.26875000,1.42937123,2.46822373,-0.83907631,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.57421912e+04,4.23278222e+03,1.69302671e+03,7.69054250e+02,1.34675422e+02,2.36280407e+02
53219.26944444,1.41924426,2.50568715,-0.82966506,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.60834882e+04,4.33473216e+03,1.71066220e+03,7.84127989e+02,1.36707755e+02,2.38320006e+02
53219.27013889,1.40882471,2.54263404,-0.82008272,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.64244120e+04,4.43657061e+03,1.72827841e+03,7.99185243e+02,1.38737865e+02,2.40357374e+02
53219.27083333,1.39812139,2.57906878,-0.81033526,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.67649488e+04,4.53829344e+03,1.74587462e+03,8.14225403e+02,1.40765671e+02,2.42392429e+02
53219.27152778,1.38714277,2.61499592,-0.80042802,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.71051045e+04,4.63990246e+03,1.76345113e+03,8.29248735e+02,1.42791208e+02,2.44425207e+02
53219.27222222,1.37589716,2.65041986,-0.79036681,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.74448629e+04,4.74139279e+03,1.78100712e+03,8.44254519e+02,1.44814379e+02,2.46455611e+02
53219.27291667,1.36439258,2.68534468,-0.78015664,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.86928912e+04,6.53330572e+03,2.64015510e+03,1.84422956e+03,3.15988653e+02,4.02433277e+02
53219.27361111,1.35263655,2.71977492,-0.76980271,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.89492314e+04,6.60628216e+03,2.67531583e+03,1.86754567e+03,3.19254872e+02,4.06961626e+02
53219.27430556,1.34063661,2.75371453,-0.75930986,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.92052719e+04,6.67917332e+03,2.71043547e+03,1.89083453e+03,3.22517273e+02,4.11484682e+02
53219.27500000,1.32839999,2.78716788,-0.74868298,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.94610123e+04,6.75197903e+03,2.74551394e+03,1.91409608e+03,3.25775850e+02,4.16002436e+02
53219.27569444,1.31593326,2.82013891,-0.73792629,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.97164573e+04,6.82470063e+03,2.78055188e+03,1.93733077e+03,3.29030663e+02,4.20514971e+02
53219.27638889,1.30324350,2.85263153,-0.72704451,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.99715881e+04,6.89733279e+03,2.81554673e+03,1.96053688e+03,3.32281473e+02,4.25021956e+02
53219.27708333,1.29033683,2.88464983,-0.71604188,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.02494139e+04,6.99903713e+03,2.87395920e+03,1.99817666e+03,3.36973085e+02,4.30668842e+02
53219.27777778,1.27721983,2.91619758,-0.70492215,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.05293188e+04,7.10366750e+03,2.93475289e+03,2.03728245e+03,3.41810070e+02,4.36428740e+02
53219.27847222,1.26389817,2.94727838,-0.69368973,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.08088839e+04,7.20817085e+03,2.99547278e+03,2.07634076e+03,3.46641184e+02,4.42181646e+02
