# Legacy Model output file: ../../unitTests/Legacy/CammiceAll_Pa70.CAMMICE.output_mean_Ions_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               CAMMICE/MICS
# Particle species:         Ions
# Flux type:                Differential
# Flux direction:           Bin 60-70
# Environment settings:     IGRF; All Activity Levels
# Energy levels (keV):       1-1.3 1.8-2.4 3.2-4.2 5.6-7.4 9.9-13.2 17.5-23.3 30.9-41.1 54.7-72.8 80.3-89.7 100.1-111.7 124.7-139.1 155.3-193.4
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/keV)
53219.02222222,1.41673201,2.51619773,-0.83287968,1.87029627e+04,1.04239743e+04,8.40845290e+03,4.68106085e+03,1.08340299e+03,5.10764140e+02,2.68262246e+02,3.14199722e+02,4.23205733e+02,8.12913057e+02,1.38964638e+03,2.14878175e+03
53219.02291667,1.40623164,2.55298955,-0.82332732,1.89990354e+04,1.05889885e+04,8.54156088e+03,4.75516325e+03,1.10055354e+03,5.18849669e+02,2.72508907e+02,3.19173585e+02,4.29905189e+02,8.25781681e+02,1.41164484e+03,2.18279752e+03
53219.02361111,1.39545046,2.58927141,-0.81361047,1.92969513e+04,1.07550300e+04,8.67549750e+03,4.82972696e+03,1.11781086e+03,5.26985532e+02,2.76782005e+02,3.24178412e+02,4.36646351e+02,8.38730415e+02,1.43378025e+03,2.21702505e+03
53219.02430556,1.38439666,2.62504771,-0.80373478,1.95967367e+04,1.09221134e+04,8.81027461e+03,4.90475858e+03,1.13517647e+03,5.35172450e+02,2.81081917e+02,3.29214645e+02,4.43429816e+02,8.51760407e+02,1.45605456e+03,2.25146737e+03
53219.02500000,1.37307870,2.66032286,-0.79370542,1.98984249e+04,1.10902573e+04,8.94590718e+03,4.98026645e+03,1.15265230e+03,5.43411332e+02,2.85409122e+02,3.34282844e+02,4.50256337e+02,8.64873103e+02,1.47847026e+03,2.28612830e+03
53219.02569444,1.36150411,2.69510108,-0.78352791,2.02020336e+04,1.12594717e+04,9.08240317e+03,5.05625498e+03,1.17023939e+03,5.51702661e+02,2.89763873e+02,3.39383307e+02,4.57126315e+02,8.78069272e+02,1.50102865e+03,2.32100987e+03
53219.02638889,1.34968075,2.72938677,-0.77320693,2.05076009e+04,1.14297776e+04,9.21977971e+03,5.13273373e+03,1.18793993e+03,5.60047480e+02,2.94146717e+02,3.44516674e+02,4.64040612e+02,8.91350573e+02,1.52373256e+03,2.35611648e+03
53219.02708333,1.33761568,2.76318386,-0.76274752,2.08151506e+04,1.16011884e+04,9.35804750e+03,5.20970864e+03,1.20575530e+03,5.68446436e+02,2.98557996e+02,3.49683344e+02,4.70999766e+02,9.04718036e+02,1.54658377e+03,2.39145083e+03
53219.02777778,1.32531611,2.79649642,-0.75215438,2.11247109e+04,1.17737198e+04,9.49721919e+03,5.28718677e+03,1.22368714e+03,5.76900299e+02,3.02998112e+02,3.54883790e+02,4.78004414e+02,9.18172888e+02,1.56958437e+03,2.42701619e+03
53219.02847222,1.31278896,2.82932870,-0.74143207,2.14363124e+04,1.19473889e+04,9.63730859e+03,5.36517579e+03,1.24173723e+03,5.85409908e+02,3.07467507e+02,3.60118528e+02,4.85055252e+02,9.31716462e+02,1.59273664e+03,2.46281606e+03
53219.02916667,1.30004065,2.86168446,-0.73058466,2.17328812e+04,1.20396348e+04,9.70665322e+03,5.38723712e+03,1.25703326e+03,5.93912481e+02,3.13695267e+02,3.68608579e+02,4.97028708e+02,9.49892391e+02,1.62288322e+03,2.52573515e+03
53219.02986111,1.28707747,2.89356762,-0.71961671,2.19901345e+04,1.19331139e+04,9.60340002e+03,5.27315709e+03,1.26549219e+03,6.02318312e+02,3.24138477e+02,3.84931288e+02,5.20854651e+02,9.79157216e+02,1.66974745e+03,2.65397933e+03
53219.03055556,1.27390601,2.92498195,-0.70853199,2.22497377e+04,1.18288437e+04,9.50202756e+03,5.16033718e+03,1.27411151e+03,6.10783122e+02,3.34589966e+02,4.01248288e+02,5.44665975e+02,1.00845609e+03,1.71668179e+03,2.78212192e+03
53219.03125000,1.26053177,2.95593122,-0.69733473,2.25117188e+04,1.17268514e+04,9.40255869e+03,5.04879279e+03,1.28289314e+03,6.19307609e+02,3.45049816e+02,4.17559486e+02,5.68462469e+02,1.03778939e+03,1.76368702e+03,2.91016149e+03
53219.03194444,1.24696101,2.98641920,-0.68602853,2.27761096e+04,1.16271629e+04,9.30501467e+03,4.93853755e+03,1.29183911e+03,6.27892594e+02,3.55518268e+02,4.33865030e+02,5.92244273e+02,1.06715790e+03,1.81076462e+03,3.03809852e+03
53219.03263889,1.23319893,3.01644949,-0.67461718,2.30429383e+04,1.15298047e+04,9.20941787e+03,4.82958641e+03,1.30095136e+03,6.36538790e+02,3.65995429e+02,4.50164868e+02,6.16011235e+02,1.09656206e+03,1.85791546e+03,3.16593192e+03
53219.03333333,1.21925132,3.04602571,-0.66310412,2.33122337e+04,1.14348034e+04,9.11579029e+03,4.72195398e+03,1.31023181e+03,6.45246922e+02,3.76481428e+02,4.66458980e+02,6.39763251e+02,1.12600236e+03,1.90514051e+03,3.29366087e+03
53219.03402778,1.20512321,3.07515099,-0.65149297,2.35840196e+04,1.13421866e+04,9.02415525e+03,4.61565649e+03,1.31968223e+03,6.54017567e+02,3.86976225e+02,4.82747082e+02,6.63499836e+02,1.15547881e+03,1.95243997e+03,3.42128247e+03
53219.03472222,1.19081978,3.10382911,-0.63978701,2.38583208e+04,1.12519813e+04,8.93453542e+03,4.51070952e+03,1.32930437e+03,6.62851326e+02,3.97479817e+02,4.99028958e+02,6.87220600e+02,1.18499154e+03,1.99981422e+03,3.54879438e+03
53219.03541667,1.17634606,3.13206335,-0.62798955,2.41351626e+04,1.11642137e+04,8.84695286e+03,4.40712814e+03,1.33910003e+03,6.71748822e+02,4.07992236e+02,5.15304445e+02,7.10925233e+02,1.21454075e+03,2.04726377e+03,3.67619465e+03
53219.03611111,1.16170690,3.15985701,-0.61610356,2.44286542e+04,1.11469136e+04,8.82045548e+03,4.35141146e+03,1.35143771e+03,6.80763012e+02,4.17089910e+02,5.28921196e+02,7.30598117e+02,1.24038589e+03,2.08915580e+03,3.78134397e+03
53219.03680556,1.14690686,3.18721324,-0.60413250,2.47590141e+04,1.12976584e+04,8.93973853e+03,4.41025759e+03,1.36971382e+03,6.89969282e+02,4.22730408e+02,5.36074040e+02,7.40478329e+02,1.25716020e+03,2.11740841e+03,3.83248081e+03
53219.03750000,1.13195050,3.21413533,-0.59207889,1.36163470e+05,7.17001964e+04,4.53419439e+04,2.12926688e+04,9.74085817e+03,5.51478332e+03,2.92613398e+03,2.88506023e+03,3.26637176e+03,4.84836794e+03,6.74333949e+03,8.65425299e+03
53219.03819444,1.11684235,3.24062626,-0.57994601,1.37981168e+05,7.26573494e+04,4.59472306e+04,2.15769127e+04,9.87089256e+03,5.58840224e+03,2.96519605e+03,2.92357399e+03,3.30997579e+03,4.91309063e+03,6.83335887e+03,8.76978188e+03
53219.03888889,1.10158683,3.26668916,-0.56773638,1.39811432e+05,7.36211194e+04,4.65567018e+04,2.18631216e+04,1.00018259e+04,5.66253011e+03,3.00452816e+03,2.96235400e+03,3.35388126e+03,4.97826077e+03,6.92400058e+03,8.88610945e+03
53219.03958333,1.08618785,3.29232703,-0.55545298,1.41654249e+05,7.45914999e+04,4.71703533e+04,2.21512936e+04,1.01336573e+04,5.73716642e+03,3.04413005e+03,3.00140001e+03,3.39808788e+03,5.04387791e+03,7.01526400e+03,9.00323491e+03
53219.04027778,1.07064964,3.31754285,-0.54309832,1.43517431e+05,7.55726038e+04,4.77907862e+04,2.24426502e+04,1.02669456e+04,5.81262752e+03,3.08416958e+03,3.04087750e+03,3.44278302e+03,5.11022017e+03,7.10753595e+03,9.12165469e+03
53219.04097222,1.05497614,3.34233943,-0.53067491,1.45366697e+05,7.65463801e+04,4.84065852e+04,2.27318306e+04,1.03992383e+04,5.88752501e+03,3.12391005e+03,3.08006014e+03,3.48714434e+03,5.17606692e+03,7.19911874e+03,9.23919002e+03
53219.04166667,1.03917111,3.36671961,-0.51818543,1.47228291e+05,7.75266475e+04,4.90264891e+04,2.30229387e+04,1.05324130e+04,5.96292177e+03,3.16391543e+03,3.11950398e+03,3.53180137e+03,5.24235262e+03,7.29131202e+03,9.35750884e+03
53219.04236111,1.02323848,3.39068621,-0.50563222,1.49102465e+05,7.85135396e+04,4.96505823e+04,2.33160142e+04,1.06664876e+04,6.03882806e+03,3.20419117e+03,3.15921437e+03,3.57676020e+03,5.30908627e+03,7.38412834e+03,9.47662725e+03
53219.04305556,1.00718185,3.41424190,-0.49301780,1.50989402e+05,7.95071525e+04,5.02789257e+04,2.36110855e+04,1.08014752e+04,6.11525128e+03,3.24474119e+03,3.19919520e+03,3.62202519e+03,5.37627438e+03,7.47757674e+03,9.59655687e+03
53219.04375000,0.99100483,3.43738935,-0.48034436,1.52889327e+05,8.05076043e+04,5.09115938e+04,2.39081877e+04,1.09373920e+04,6.19220051e+03,3.28557032e+03,3.23945120e+03,3.66760174e+03,5.44392494e+03,7.57166834e+03,9.71731195e+03
53219.04444444,0.97471073,3.46013122,-0.46761426,1.54802416e+05,8.15149880e+04,5.15486455e+04,2.42073485e+04,1.10742505e+04,6.26968290e+03,3.32668233e+03,3.27998614e+03,3.71349408e+03,5.51204424e+03,7.66641188e+03,9.83890371e+03
53219.04513889,0.95830315,3.48246986,-0.45482970,1.86270987e+05,1.16554607e+05,6.70105889e+04,3.03836318e+04,1.54055667e+04,1.07827590e+04,6.41313304e+03,6.71640003e+03,7.38836131e+03,1.06638888e+04,1.18628700e+04,1.09107533e+04
53219.04583333,0.94178538,3.50440812,-0.44199272,1.88576645e+05,1.17997317e+05,6.78400444e+04,3.07597197e+04,1.55962565e+04,1.09162277e+04,6.49251466e+03,6.79953548e+03,7.47981429e+03,1.07958862e+04,1.20097083e+04,1.10458064e+04
53219.04652778,0.92516057,3.52594833,-0.42910551,1.92488962e+05,1.19678703e+05,6.92408909e+04,3.13281578e+04,1.59266718e+04,1.10809912e+04,6.59639115e+03,6.92248341e+03,7.63540681e+03,1.10488166e+04,1.23155133e+04,1.13765722e+04
53219.04722222,0.90843201,3.54709270,-0.41617011,1.96904370e+05,1.21440290e+05,7.08207038e+04,3.19573234e+04,1.63007905e+04,1.12559938e+04,6.70815740e+03,7.05802695e+03,7.81108039e+03,1.13394084e+04,1.26706917e+04,1.17678971e+04
53219.04791667,0.89160268,3.56784389,-0.40318872,2.01325553e+05,1.23210704e+05,7.24026387e+04,3.25879049e+04,1.66753402e+04,1.14317504e+04,6.82033203e+03,7.19390189e+03,7.98698019e+03,1.16301338e+04,1.30258526e+04,1.21588693e+04
53219.04861111,0.87467557,3.58820395,-0.39016292,2.05752657e+05,1.24990045e+05,7.39867488e+04,3.32199272e+04,1.70503330e+04,1.16082700e+04,6.93292047e+03,7.33011377e+03,8.16311205e+03,1.19210009e+04,1.33810047e+04,1.25494963e+04
53219.04930556,0.85765382,3.60817538,-0.37709505,2.10185620e+05,1.26778329e+05,7.55730121e+04,3.38533850e+04,1.74257632e+04,1.17855536e+04,7.04592277e+03,7.46666162e+03,8.33947346e+03,1.22120043e+04,1.37361401e+04,1.29397671e+04
53219.05000000,0.84054009,3.62776023,-0.36398653,2.14624609e+05,1.28575663e+05,7.71614887e+04,3.44883059e+04,1.78016447e+04,1.19636110e+04,7.15934477e+03,7.60355151e+03,8.51607106e+03,1.25031532e+04,1.40912693e+04,1.33296913e+04
53219.05069444,0.82333736,3.64696086,-0.35083956,2.19069547e+05,1.30382053e+05,7.87521514e+04,3.51246823e+04,1.81779706e+04,1.21424421e+04,7.27318604e+03,7.74078199e+03,8.69290176e+03,1.27944413e+04,1.44463831e+04,1.37192570e+04
53219.05138889,0.80604831,3.66577913,-0.33765586,2.23520341e+05,1.32197499e+05,8.03449672e+04,3.57625042e+04,1.85547326e+04,1.23220461e+04,7.38744565e+03,7.87835102e+03,8.86996184e+03,1.30858610e+04,1.48014717e+04,1.41084512e+04
53219.05208333,0.78867560,3.68421742,-0.32443715,2.27976911e+05,1.34022002e+05,8.19399081e+04,3.64017632e+04,1.89319238e+04,1.25024226e+04,7.50212294e+03,8.01625697e+03,9.04724813e+03,1.33774059e+04,1.51565259e+04,1.44972626e+04
53219.05277778,0.77122206,3.70227775,-0.31118502,2.32439186e+05,1.35855564e+05,8.35369483e+04,3.70424521e+04,1.93095377e+04,1.26835712e+04,7.61721735e+03,8.15449836e+03,9.22475772e+03,1.36690700e+04,1.55115378e+04,1.48856804e+04
53219.05347222,0.75369020,3.71996202,-0.29790134,2.36906920e+05,1.37698116e+05,8.51360003e+04,3.76845381e+04,1.96875534e+04,1.28654845e+04,7.73272376e+03,8.29306829e+03,9.40248084e+03,1.39608362e+04,1.58664856e+04,1.52736794e+04
53219.05416667,0.73608253,3.73727210,-0.28458768,2.41379928e+05,1.39549607e+05,8.67369980e+04,3.83279974e+04,2.00659548e+04,1.30481570e+04,7.84863847e+03,8.43196168e+03,9.58041010e+03,1.42526913e+04,1.62213525e+04,1.56612398e+04
53219.05486111,0.71840156,3.75421020,-0.27124576,2.45857903e+05,1.41409937e+05,8.83398322e+04,3.89727879e+04,2.04447159e+04,1.32315783e+04,7.96495456e+03,8.57116961e+03,9.75853332e+03,1.45446144e+04,1.65761125e+04,1.60483318e+04
53219.05555556,0.70064980,3.77077788,-0.25787701,2.50340489e+05,1.43278978e+05,8.99443754e+04,3.96188605e+04,2.08238063e+04,1.34157355e+04,8.08166363e+03,8.71068149e+03,9.93683631e+03,1.48365814e+04,1.69307356e+04,1.64349219e+04
53219.05625000,0.68282945,3.78697734,-0.24448299,2.54827412e+05,1.45156634e+05,9.15505296e+04,4.02661771e+04,2.12032027e+04,1.36006188e+04,8.19875928e+03,8.85048922e+03,1.01153081e+04,1.51285739e+04,1.72851989e+04,1.68209837e+04
53219.05694444,0.66494302,3.80280999,-0.23106542,2.59318087e+05,1.47042676e+05,9.31580854e+04,4.09146549e+04,2.15828555e+04,1.37862053e+04,8.31622683e+03,8.99057494e+03,1.02939255e+04,1.54205531e+04,1.76394549e+04,1.72064652e+04
53219.05763889,0.64699287,3.81827803,-0.21762557,2.63812134e+05,1.48936955e+05,9.47669071e+04,4.15642398e+04,2.19627324e+04,1.39724802e+04,8.43405680e+03,9.13092705e+03,1.04726734e+04,1.57124939e+04,1.79934731e+04,1.75913321e+04
53219.05833333,0.62898120,3.83338288,-0.20416515,2.67307403e+05,1.50695293e+05,9.60206312e+04,4.20953811e+04,2.22556381e+04,1.41403014e+04,8.53715933e+03,9.24682358e+03,1.06115423e+04,1.59287874e+04,1.82477512e+04,1.78528868e+04
53219.05902778,0.61091019,3.84812641,-0.19068527,2.70315407e+05,1.52391064e+05,9.71011491e+04,4.25690794e+04,2.25060803e+04,1.42994219e+04,8.63322779e+03,9.35087788e+03,1.07309537e+04,1.61080337e+04,1.84530927e+04,1.80537850e+04
53219.05972222,0.59278205,3.86251020,-0.17718781,2.73340536e+05,1.54096489e+05,9.81878186e+04,4.30454746e+04,2.27579482e+04,1.44594483e+04,8.72984318e+03,9.45552457e+03,1.08510450e+04,1.62883004e+04,1.86596033e+04,1.82558268e+04
53219.06041667,0.57459898,3.87653597,-0.16367372,2.76382315e+05,1.55811300e+05,9.92804691e+04,4.35244918e+04,2.30112025e+04,1.46203555e+04,8.82699033e+03,9.56074722e+03,1.09717972e+04,1.64695594e+04,1.88672505e+04,1.84589807e+04
53219.06111111,0.55636317,3.89020514,-0.15014471,2.79440037e+05,1.57535099e+05,1.00378846e+05,4.40060197e+04,2.32657841e+04,1.47821060e+04,8.92464665e+03,9.66652138e+03,1.10931824e+04,1.66517683e+04,1.90759860e+04,1.86631994e+04
53219.06180556,0.53807650,3.90351943,-0.13660190,2.82513141e+05,1.59267570e+05,1.01482749e+05,4.44899700e+04,2.35216464e+04,1.49446702e+04,9.02279426e+03,9.77282764e+03,1.12151781e+04,1.68348939e+04,1.92857715e+04,1.88684454e+04
53219.06250000,0.51974102,3.91648041,-0.12304668,2.85600769e+05,1.61008229e+05,1.02591869e+05,4.49762074e+04,2.37787180e+04,1.51080027e+04,9.12140570e+03,9.87963631e+03,1.13377505e+04,1.70188849e+04,1.94965486e+04,1.90746614e+04
53219.06319444,0.50135893,3.92908934,-0.10948047,2.88702115e+05,1.62756622e+05,1.03705917e+05,4.54646052e+04,2.40369317e+04,1.52720609e+04,9.22045528e+03,9.98691954e+03,1.14608674e+04,1.72036934e+04,1.97082621e+04,1.92817937e+04
53219.06388889,0.48293210,3.94134794,-0.09590454,2.91816214e+05,1.64512204e+05,1.04824546e+05,4.59550113e+04,2.42962072e+04,1.54367937e+04,9.31991216e+03,1.00946439e+04,1.15844906e+04,1.73892619e+04,1.99208462e+04,1.94897777e+04
53219.06458333,0.46446258,3.95325747,-0.08232013,2.94942059e+05,1.66274407e+05,1.05947394e+05,4.64472671e+04,2.45564606e+04,1.56021478e+04,9.41974416e+03,1.02027746e+04,1.17085801e+04,1.75755303e+04,2.01342321e+04,1.96985461e+04
53219.06527778,0.44595210,3.96481934,-0.06872834,2.98078600e+05,1.68042641e+05,1.07074084e+05,4.69412074e+04,2.48176046e+04,1.57680678e+04,9.51991779e+03,1.03112753e+04,1.18330941e+04,1.77624360e+04,2.03483482e+04,1.99080289e+04
53219.06597222,0.42740284,3.97603497,-0.05513059,3.00756659e+05,1.69686888e+05,1.08207456e+05,4.73477560e+04,2.50662190e+04,1.59300178e+04,9.63200748e+03,1.04197072e+04,1.19691308e+04,1.79535754e+04,2.05676237e+04,2.01497809e+04
53219.06666667,0.40881639,3.98690561,-0.04152813,3.01938259e+05,1.70919956e+05,1.09354360e+05,4.74697974e+04,2.52726992e+04,1.60780307e+04,9.78170775e+03,1.05271520e+04,1.21413408e+04,1.81570089e+04,2.08019782e+04,2.04938201e+04
53219.06736111,0.39019463,3.99743267,-0.02792206,3.03147432e+05,1.72162571e+05,1.10503527e+05,4.75968579e+04,2.54803316e+04,1.62265977e+04,9.93110449e+03,1.06348465e+04,1.23133202e+04,1.83606785e+04,2.10365894e+04,2.08368968e+04
