# Irene Model output file: ../../unitTests/Legacy/CRRquiet_NatEpochSaa_Diff.CRRESPRO.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESPRO
# Particle species:         H+
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Quiet
# Energy levels (MeV):       1.5 2.1 2.5 2.9 3.6 4.3 5.7 6.8 8.5 9.7 10.7 13.2 16.9 19.4 26.3 30.9 36.3 41.1 47 55 65.7 81.3
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.01527778,1.50418085,2.11922432,-0.91794984,2.38282470e+07,4.22417874e+06,1.63044672e+06,4.77288863e+05,1.18017125e+05,2.31219074e+04,1.65013595e+02,2.17851393e+03,1.00232110e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01597222,1.49703211,2.16136976,-0.91040510,2.54488562e+07,4.49141072e+06,1.72950676e+06,5.03097811e+05,1.24033994e+05,2.40975320e+04,2.20366893e+02,2.29836291e+03,1.04526291e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01666667,1.48949758,2.20295831,-0.90262557,2.69324241e+07,4.72410151e+06,1.81808322e+06,5.27235083e+05,1.29429618e+05,2.50033495e+04,2.57488687e+02,2.41029100e+03,1.08428704e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01736111,1.48158981,2.24399485,-0.89462001,2.82789503e+07,4.92225103e+06,1.89617607e+06,5.49700671e+05,1.34203994e+05,2.58393598e+04,2.76378965e+02,2.51429817e+03,1.11939346e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01805556,1.47332072,2.28448440,-0.88639597,2.96254768e+07,5.12040057e+06,1.97426894e+06,5.72166261e+05,1.38978370e+05,2.66753701e+04,2.95269246e+02,2.61830536e+03,1.15449988e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01875000,1.46470178,2.32443150,-0.87796145,3.12148647e+07,5.35526769e+06,2.06521311e+06,5.97900714e+05,1.44421422e+05,2.76987665e+04,3.28622613e+02,2.73329725e+03,1.19298445e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01944444,1.45574413,2.36384103,-0.86932383,3.30471144e+07,5.62685240e+06,2.16900860e+06,6.26904033e+05,1.50533151e+05,2.89095491e+04,3.76439069e+02,2.85927385e+03,1.23484717e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02013889,1.44645844,2.40271786,-0.86049017,3.48793643e+07,5.89843715e+06,2.27280410e+06,6.55907356e+05,1.56644880e+05,3.01203318e+04,4.24255532e+02,2.98525046e+03,1.27670989e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02083333,1.43685460,2.44106636,-0.85146738,3.65503236e+07,6.14385466e+06,2.36615844e+06,6.80854581e+05,1.62266963e+05,3.12233201e+04,4.65125879e+02,3.08959559e+03,1.31034997e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02152778,1.42694265,2.47889157,-0.84226174,3.80599929e+07,6.36310500e+06,2.44907165e+06,7.01745717e+05,1.67399401e+05,3.22185143e+04,4.99050121e+02,3.17230926e+03,1.33576741e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02222222,1.41673201,2.51619773,-0.83287968,3.99699636e+07,6.64014228e+06,2.55248143e+06,7.27443014e+05,1.73472815e+05,3.34027690e+04,5.57219097e+02,3.27561785e+03,1.36826722e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02291667,1.40623164,2.55298955,-0.82332732,4.22802364e+07,6.97496656e+06,2.67638779e+06,7.57946478e+05,1.80487205e+05,3.47760845e+04,6.39632822e+02,3.39952140e+03,1.40784940e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02361111,1.39545046,2.58927141,-0.81361047,4.45905088e+07,7.30979080e+06,2.80029414e+06,7.88449937e+05,1.87501594e+05,3.61493998e+04,7.22046536e+02,3.52342493e+03,1.44743158e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,4.69007816e+07,7.64461508e+06,2.92420051e+06,8.18953401e+05,1.94515984e+05,3.75227153e+04,8.04460261e+02,3.64732847e+03,1.48701377e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,4.90060128e+07,7.94182496e+06,3.03378955e+06,8.45445902e+05,2.00831043e+05,3.86633857e+04,8.69587916e+02,3.76338355e+03,1.52614273e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02569444,1.36150411,2.69510108,-0.78352791,5.09062028e+07,8.20142048e+06,3.12906127e+06,8.67927445e+05,2.06446772e+05,3.95714111e+04,9.17429513e+02,3.87159019e+03,1.56481849e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,5.30426330e+07,8.49399972e+06,3.23522027e+06,8.92753490e+05,2.12574776e+05,4.06238323e+04,9.72375748e+02,3.98832521e+03,1.60655389e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,5.54153026e+07,8.81956260e+06,3.35226650e+06,9.19924029e+05,2.19215056e+05,4.18206488e+04,1.03442660e+03,4.11358858e+03,1.65134893e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
