# Irene Model output file: ../../unitTests/Legacy/CRRactive_atEpoch_Intg.CRRESELE.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESELE
# Particle species:         e-
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Ap range: Max
# Energy levels (MeV):       0.65 0.95 1.6 2 2.35 2.75 3.15 3.75 4.55 5.75
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.18472222,-1.84192444,1.12428334,1.35069375,6.87078768e+11,3.76655464e+11,8.33412256e+10,1.97811510e+10,5.92490689e+09,2.01397634e+09,8.28115319e+08,3.08712186e+08,8.66711896e+07,2.20134098e+07
53219.18541667,-1.83552910,1.07773779,1.34339810,6.89927698e+11,3.78036650e+11,8.36045155e+10,1.98462729e+10,5.94840080e+09,2.02498426e+09,8.33955734e+08,3.11511350e+08,8.77859943e+07,2.23425075e+07
53219.18611111,-1.82849495,1.03081743,1.33563505,6.92675489e+11,3.79331866e+11,8.38416430e+10,1.99051044e+10,5.96999633e+09,2.03533128e+09,8.39541757e+08,3.14214373e+08,8.88770334e+07,2.26692848e+07
53219.18680556,-1.82080205,0.98352555,1.32739029,6.95378013e+11,3.80570965e+11,8.40596380e+10,1.99596594e+10,5.99051926e+09,2.04545321e+09,8.45127687e+08,3.16956303e+08,9.00052913e+07,2.30130779e+07
53219.18750000,-1.81242937,0.93586671,1.31864986,6.98013007e+11,3.81746567e+11,8.42561542e+10,2.00095416e+10,6.00966347e+09,2.05514143e+09,8.50634656e+08,3.19710022e+08,9.11415179e+07,2.33634450e+07
53219.18819444,-1.80335478,0.88784562,1.30939839,7.00580472e+11,3.82858672e+11,8.44311917e+10,2.00547511e+10,6.02742898e+09,2.06439594e+09,8.56062663e+08,3.22475530e+08,9.22857133e+07,2.37203864e+07
53219.18888889,-1.79355553,0.83946776,1.29962048,7.03070223e+11,3.83904054e+11,8.45861916e+10,2.00957570e+10,6.04394593e+09,2.07318188e+09,8.61323609e+08,3.25196225e+08,9.34228306e+07,2.40757810e+07
53219.18958333,-1.78300744,0.79073942,1.28929966,7.05482257e+11,3.84882713e+11,8.47211540e+10,2.01325594e+10,6.05921431e+09,2.08149927e+09,8.66417491e+08,3.27872108e+08,9.45528696e+07,2.44296287e+07
53219.19027778,-1.77168540,0.74166813,1.27841898,7.07808290e+11,3.85794282e+11,8.48394990e+10,2.01657884e+10,6.07342332e+09,2.08939027e+09,8.71305500e+08,3.30473366e+08,9.56767916e+07,2.47857967e+07
53219.19097222,-1.75956303,0.69226190,1.26696023,7.10048322e+11,3.86638761e+11,8.49412267e+10,2.01954441e+10,6.08657295e+09,2.09685491e+09,8.75987633e+08,3.32999999e+08,9.67945963e+07,2.51442850e+07
53219.19166667,-1.74661257,0.64252998,1.25490504,7.12177785e+11,3.87406945e+11,8.50281465e+10,2.02213019e+10,6.09839226e+09,2.10368597e+09,8.80279192e+08,3.35319808e+08,9.78368854e+07,2.54766698e+07
53219.19236111,-1.73280528,0.59248305,1.24223380,7.14136643e+11,3.88042587e+11,8.50900349e+10,2.02405514e+10,6.10782125e+09,2.10938895e+09,8.83902430e+08,3.37293421e+08,9.87614244e+07,2.57730897e+07
53219.19305556,-1.71811087,0.54213288,1.22892610,7.16035462e+11,3.88621982e+11,8.51416999e+10,2.02569904e+10,6.11619024e+09,2.11459745e+09,8.87247922e+08,3.39127664e+08,9.96437292e+07,2.60596483e+07
53219.19375000,-1.70249717,0.49149297,1.21496045,7.17849832e+11,3.89152832e+11,8.51854959e+10,2.02712678e+10,6.12366967e+09,2.11938137e+09,8.90375469e+08,3.40871460e+08,1.00500628e+08,2.63380858e+07
53219.19444444,-1.68593138,0.44057823,1.20031485,7.19555865e+11,3.89597064e+11,8.52161421e+10,2.02820616e+10,6.12966343e+09,2.12343788e+09,8.93139360e+08,3.42457476e+08,1.01293143e+08,2.65940936e+07
53219.19513889,-1.66837801,0.38940576,1.18496578,7.21238008e+11,3.90003223e+11,8.52415078e+10,2.02915332e+10,6.13506111e+09,2.12719156e+09,8.95757540e+08,3.43976156e+08,1.02046682e+08,2.68357929e+07
53219.19583333,-1.64980067,0.33799457,1.16888875,7.22883660e+11,3.90380428e+11,8.52647420e+10,2.03004747e+10,6.14019110e+09,2.13066105e+09,8.98207403e+08,3.45426644e+08,1.02760635e+08,2.70633769e+07
53219.19652778,-1.63016088,0.28636583,1.15205848,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.19722222,-1.60941832,0.23454357,1.13444814,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.19791667,-1.58753061,0.18255493,1.11603010,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.19861111,-1.56445348,0.13042975,1.09677518,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.19930556,-1.54014048,0.07820191,1.07665322,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.20000000,-1.51454341,0.02590909,1.05563253,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.20069444,-1.48761128,-0.02640586,1.03368063,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.20138889,-1.45929119,-0.07869585,1.01076328,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.20208333,-1.42952819,-0.13090752,0.98684565,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.20277778,-1.39826516,-0.18298123,0.96189132,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.20347222,-1.36544262,-0.23485026,0.93586295,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.20416667,-1.33099950,-0.28643976,0.90872269,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.20486111,-1.29487287,-0.33766606,0.88043179,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.20555556,-1.25699884,-0.38843593,0.85095116,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.20625000,-1.21731212,-0.43864468,0.82024187,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.20694444,-1.17574758,-0.48817554,0.78826563,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.20763889,-1.13224055,-0.53689870,0.75498525,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.20833333,-1.08672777,-0.58466914,0.72036539,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.20902778,-1.03914914,-0.63132659,0.68437406,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.20972222,-0.98944861,-0.67669309,0.64698314,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.21041667,-0.93757707,-0.72057258,0.60817005,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.21111111,-0.88349385,-0.76275003,0.56792002,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.21180556,-0.82717039,-0.80299065,0.52622740,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.21250000,-0.76859289,-0.84104015,0.48309800,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.21319444,-0.70776667,-0.87662528,0.43855239,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.21388889,-0.64471983,-0.90945583,0.39262792,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.21458333,-0.57950779,-0.93922777,0.34538219,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.21527778,-0.51221811,-0.96562720,0.29689540,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.21597222,-0.44297432,-0.98833689,0.24727351,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.21666667,-0.37193967,-1.00704420,0.19664977,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.21736111,-0.29931928,-1.02145043,0.14518584,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.21805556,-0.22536100,-1.03128249,0.09307163,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.21875000,-0.15035347,-1.03630352,0.04052345,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.21944444,-0.07462268,-1.03632565,-0.01221952,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.22013889,0.00147617,-1.03122049,-0.06490080,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.22083333,0.07756671,-1.02092683,-0.11725405,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.22152778,0.15326375,-1.00545643,-0.16901086,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.22222222,0.22818511,-0.98489484,-0.21990944,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.22291667,0.30196431,-0.95939854,-0.26970367,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.22361111,0.37426105,-0.92918791,-0.31816973,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.22430556,0.44477163,-0.89453666,-0.36511238,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.22500000,0.51323377,-0.85576077,-0.41036838,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.22569444,0.57943198,-0.81320426,-0.45380854,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.22638889,0.64319673,-0.76722784,-0.49533761,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.22708333,0.70440419,-0.71819642,-0.53489186,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.22777778,0.76297260,-0.66646974,-0.57243675,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.22847222,0.81885736,-0.61239515,-0.60796318,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.22916667,0.87204640,-0.55630101,-0.64148324,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.22986111,0.92255509,-0.49849353,-0.67302706,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.23055556,0.97042049,-0.43925509,-0.70263828,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.23125000,1.01569689,-0.37884213,-0.73037120,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.23194444,1.05845210,-0.31748650,-0.75628751,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.23263889,1.09876318,-0.25539569,-0.78045407,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.23333333,1.13671396,-0.19275443,-0.80294105,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.23402778,1.17239186,-0.12972611,-0.82381985,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.23472222,1.20588665,-0.06645467,-0.84316204,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.23541667,1.23728858,-0.00306661,-0.86103874,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.23611111,1.26668697,0.06032757,-0.87751899,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.23680556,1.29416970,0.12363150,-0.89267014,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.23750000,1.31982185,0.18676152,-0.90655716,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.23819444,1.34372646,0.24964528,-0.91924206,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.23888889,1.36596277,0.31221968,-0.93078447,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.23958333,1.38660692,0.37443103,-0.94124058,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.24027778,1.40573204,0.43623258,-0.95066424,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.24097222,1.42340721,0.49758491,-0.95910645,7.23688242e+11,3.90554554e+11,8.52752934e+10,2.03046804e+10,6.14262225e+09,2.13225370e+09,8.99348177e+08,3.46117793e+08,1.03097819e+08,2.71701112e+07
53219.24166667,1.43969849,0.55845398,-0.96661508,7.24492824e+11,3.90728680e+11,8.52858448e+10,2.03088860e+10,6.14505340e+09,2.13384635e+09,9.00488950e+08,3.46808941e+08,1.03435003e+08,2.72768456e+07
53219.24236111,1.45466882,0.61881106,-0.97323597,7.26101987e+11,3.91076931e+11,8.53069476e+10,2.03172973e+10,6.14991569e+09,2.13703165e+09,9.02770497e+08,3.48191238e+08,1.04109370e+08,2.74903144e+07
53219.24305556,1.46837723,0.67863197,-0.97901180,7.27747640e+11,3.91454136e+11,8.53301819e+10,2.03262388e+10,6.15504568e+09,2.14050114e+09,9.05220361e+08,3.49641727e+08,1.04823323e+08,2.77178984e+07
53219.24375000,1.48088052,0.73789600,-0.98398324,7.29453673e+11,3.91898368e+11,8.53608281e+10,2.03370326e+10,6.16103945e+09,2.14455765e+09,9.07984251e+08,3.51227742e+08,1.05615839e+08,2.79739062e+07
53219.24444444,1.49223176,0.79658667,-0.98818872,7.31268043e+11,3.92429218e+11,8.54046241e+10,2.03513100e+10,6.16851887e+09,2.14934157e+09,9.11111798e+08,3.52971539e+08,1.06472737e+08,2.82523437e+07
53219.24513889,1.50248164,0.85468954,-0.99166405,7.33166862e+11,3.93008613e+11,8.54562891e+10,2.03677490e+10,6.17688786e+09,2.15455007e+09,9.14457291e+08,3.54805781e+08,1.07355042e+08,2.85389023e+07
53219.24583333,1.51167818,0.91219362,-0.99444359,7.35125719e+11,3.93644255e+11,8.55181775e+10,2.03869985e+10,6.18631685e+09,2.16025305e+09,9.18080529e+08,3.56779395e+08,1.08279581e+08,2.88353222e+07
53219.24652778,1.51986643,0.96908950,-0.99655936,7.37144616e+11,3.94336143e+11,8.55902895e+10,2.04090585e+10,6.19680584e+09,2.16645054e+09,9.21981513e+08,3.58892379e+08,1.09246354e+08,2.91416035e+07
53219.24722222,1.52708956,1.02537010,-0.99804166,7.39242132e+11,3.95091148e+11,8.56751905e+10,2.04342294e+10,6.20828032e+09,2.17306577e+09,9.26126997e+08,3.61126864e+08,1.10246866e+08,2.94598730e+07
53219.24791667,1.53338790,1.08103026,-0.99891920,7.41501850e+11,3.95974418e+11,8.57888701e+10,2.04659190e+10,6.22174188e+09,2.18050034e+09,9.30710810e+08,3.63552926e+08,1.11286835e+08,2.97878105e+07
53219.24861111,1.53880007,1.13606589,-0.99921899,7.43845147e+11,3.96922835e+11,8.59185392e+10,2.05010161e+10,6.23620502e+09,2.18833647e+09,9.35488450e+08,3.66049067e+08,1.12332522e+08,3.01134276e+07
53219.24930556,1.54336263,1.19047432,-0.99896676,7.46300529e+11,3.97953096e+11,8.60708925e+10,2.05411695e+10,6.25231935e+09,2.19688180e+09,9.40591275e+08,3.68679891e+08,1.13427464e+08,3.04547069e+07
53219.25000000,1.54710996,1.24425414,-0.99818637,7.48867994e+11,3.99065201e+11,8.62459300e+10,2.05863790e+10,6.27008486e+09,2.20613631e+09,9.46019282e+08,3.71445399e+08,1.14571659e+08,3.08116484e+07
53219.25069444,1.55007487,1.29740504,-0.99690090,7.51502989e+11,4.00240804e+11,8.64424462e+10,2.06362612e+10,6.28922908e+09,2.21582452e+09,9.51526251e+08,3.74199118e+08,1.15707885e+08,3.11620155e+07
53219.25138889,1.55228842,1.34992717,-0.99513184,7.54205512e+11,4.01479903e+11,8.66604412e+10,2.06908161e+10,6.30975201e+09,2.22594646e+09,9.57112181e+08,3.76941048e+08,1.16836143e+08,3.15058086e+07
53219.25208333,1.55378014,1.40182163,-0.99289977,7.56953303e+11,4.02775118e+11,8.68975687e+10,2.07496476e+10,6.33134753e+09,2.23629348e+09,9.62698204e+08,3.79644071e+08,1.17927182e+08,3.18325859e+07
53219.25277778,1.55457794,1.45309031,-0.99022413,7.59746364e+11,4.04126450e+11,8.71538288e+10,2.08127558e+10,6.35401565e+09,2.24686560e+09,9.68284322e+08,3.82308188e+08,1.18981003e+08,3.21423476e+07
53219.25347222,1.55470853,1.50373540,-0.98712299,7.62539424e+11,4.05477782e+11,8.74100889e+10,2.08758639e+10,6.37668377e+09,2.25743771e+09,9.73870438e+08,3.84972306e+08,1.20034823e+08,3.24521093e+07
53219.25416667,1.55419717,1.55375973,-0.98361408,7.65402951e+11,4.06880958e+11,8.76814119e+10,2.09419988e+10,6.39993669e+09,2.26807563e+09,9.79433857e+08,3.87594224e+08,1.21047241e+08,3.27415684e+07
53219.25486111,1.55306771,1.60316628,-0.97971387,7.68396098e+11,4.08367961e+11,8.79755674e+10,2.10133624e+10,6.42463829e+09,2.27921723e+09,9.85223458e+08,3.90302825e+08,1.22073827e+08,3.30273535e+07
53219.25555556,1.55134339,1.65195881,-0.97543807,7.71476899e+11,4.09923226e+11,8.82869000e+10,2.10886910e+10,6.45043086e+09,2.29072980e+09,9.91184529e+08,3.93088396e+08,1.23114850e+08,3.33115918e+07
53219.25625000,1.54904571,1.70014095,-0.97080173,7.74586199e+11,4.11514765e+11,8.86076397e+10,2.11657826e+10,6.47645051e+09,2.30217546e+09,9.97068185e+08,3.95822052e+08,1.24114741e+08,3.35776543e+07
53219.25694444,1.54619538,1.74771691,-0.96581884,7.77731297e+11,4.13127703e+11,8.89332778e+10,2.12439447e+10,6.50249060e+09,2.31351254e+09,1.00286277e+09,3.98495134e+08,1.25079229e+08,3.38296015e+07
53219.25763889,1.54281250,1.79469064,-0.96050289,7.80912194e+11,4.14762040e+11,8.92638143e+10,2.13231772e+10,6.52855110e+09,2.32474105e+09,1.00856827e+09,4.01107642e+08,1.26008315e+08,3.40674336e+07
53219.25833333,1.53891575,1.84106683,-0.95486706,7.84093091e+11,4.16396376e+11,8.95943508e+10,2.14024097e+10,6.55461161e+09,2.33596956e+09,1.01427378e+09,4.03720150e+08,1.26937401e+08,3.43052656e+07
53219.25902778,1.53452317,1.88684989,-0.94892328,7.87314460e+11,4.18062066e+11,8.99338479e+10,2.14839308e+10,6.58135868e+09,2.34744962e+09,1.02008535e+09,4.06374212e+08,1.27874878e+08,3.45427109e+07
53219.25972222,1.52965187,1.93204451,-0.94268348,7.90576301e+11,4.19759107e+11,9.02823055e+10,2.15677404e+10,6.60879229e+09,2.35918124e+09,1.02600296e+09,4.09069830e+08,1.28820745e+08,3.47797695e+07
53219.26041667,1.52431834,1.97665542,-0.93615849,7.93838143e+11,4.21456149e+11,9.06307631e+10,2.16515500e+10,6.63622591e+09,2.37091286e+09,1.03192058e+09,4.11765447e+08,1.29766612e+08,3.50168282e+07
53219.26111111,1.51853842,2.02068747,-0.92935930,7.97095861e+11,4.23155211e+11,9.09786373e+10,2.17351722e+10,6.66354407e+09,2.38252302e+09,1.03773174e+09,4.14393611e+08,1.30675378e+08,3.52415118e+07
53219.26180556,1.51232703,2.06414537,-0.92229596,8.00349456e+11,4.24856294e+11,9.13259280e+10,2.18186069e+10,6.69074679e+09,2.39401173e+09,1.04343646e+09,4.16954322e+08,1.31547042e+08,3.54538204e+07
53219.26250000,1.50569861,2.10703415,-0.91497818,8.03597009e+11,4.26557383e+11,9.16732249e+10,2.19020239e+10,6.71788376e+09,2.40538971e+09,1.04902593e+09,4.19434297e+08,1.32373900e+08,3.56526905e+07
53219.26319444,1.49866681,2.14935852,-0.90741524,8.06838520e+11,4.28258478e+11,9.20205281e+10,2.19854231e+10,6.74495500e+09,2.41665695e+09,1.05450017e+09,4.21833535e+08,1.33155950e+08,3.58381222e+07
53219.26388889,1.49124498,2.19112365,-0.89961593,8.10120877e+11,4.29982658e+11,9.23736365e+10,2.20704035e+10,6.77261140e+09,2.42819734e+09,1.06012007e+09,4.24302682e+08,1.33963308e+08,3.60300314e+07
53219.26458333,1.48344566,2.23233425,-0.89158871,8.13421703e+11,4.31723485e+11,9.27322549e+10,2.21568379e+10,6.80079782e+09,2.43983877e+09,1.06571649e+09,4.26728855e+08,1.34741638e+08,3.62143995e+07
53219.26527778,1.47528111,2.27299520,-0.88334207,8.16700154e+11,4.33457872e+11,9.30905783e+10,2.22431452e+10,6.82892912e+09,2.45130806e+09,1.07114378e+09,4.29042149e+08,1.35465634e+08,3.63847491e+07
