# Irene Model output file: ../../unitTests/Legacy/CammiceAll_Pa70.CAMMICE.output_mean_Ions_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CAMMICE/MICS
# Particle species:         Ions
# Flux type:                Differential
# Flux direction:           Bin 60-70
# Environment settings:     IGRF; All Activity Levels
# Energy levels (keV):       1-1.3 1.8-2.4 3.2-4.2 5.6-7.4 9.9-13.2 17.5-23.3 30.9-41.1 54.7-72.8 80.3-89.7 100.1-111.7 124.7-139.1 155.3-193.4
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.00694444,1.55451077,1.56830628,-0.98654759,2.96643561e+06,1.47854781e+06,1.28346356e+06,7.59630679e+05,3.74546035e+05,9.06245487e+04,3.81161987e+04,4.12394230e+04,3.92219441e+04,6.05010660e+04,9.14145709e+04,1.66033617e+05
53219.00763889,1.55319249,1.61750188,-0.98263373,3.70494973e+06,1.92341901e+06,1.62560359e+06,8.98888125e+05,4.11605917e+05,1.05774757e+05,4.76377672e+04,5.21918848e+04,5.06847463e+04,8.05065670e+04,1.25283009e+05,2.18135744e+05
53219.00833333,1.55128673,1.66608598,-0.97834803,4.45833359e+06,2.37724754e+06,1.97463249e+06,1.04094947e+06,4.49411986e+05,1.21230010e+05,5.73510493e+04,6.33648709e+04,6.23783482e+04,1.00914872e+05,1.59833378e+05,2.71286931e+05
53219.00902778,1.54881514,1.71406234,-0.97370527,5.22677132e+06,2.84014433e+06,2.33063558e+06,1.18584945e+06,4.87973485e+05,1.36994085e+05,6.72584190e+04,7.47611119e+04,7.43056079e+04,1.21730969e+05,1.95074120e+05,3.25500167e+05
53219.00972222,1.54579812,1.76143505,-0.96871939,6.01039343e+06,3.31218799e+06,2.69367330e+06,1.33361265e+06,5.27296960e+05,1.53069659e+05,7.73615590e+04,8.63825434e+04,8.64685510e+04,1.42958394e+05,2.31011222e+05,3.80784660e+05
53219.01041667,1.54225483,1.80820850,-0.96340360,6.80932608e+06,3.79345452e+06,3.06380413e+06,1.48426288e+06,5.67388745e+05,1.69459320e+05,8.76620959e+04,9.82310364e+04,9.88691357e+04,1.64600563e+05,2.67650469e+05,4.37149311e+05
53219.01111111,1.53820426,1.85438693,-0.95777059,7.62369948e+06,4.28402235e+06,3.44108836e+06,1.63782468e+06,6.08255373e+05,1.86165740e+05,9.81617085e+04,1.10308522e+05,1.11509383e+05,1.86661005e+05,3.04997832e+05,4.94603306e+05
53219.01180556,1.53366367,1.89997504,-0.95183246,8.45363359e+06,4.78396375e+06,3.82558159e+06,1.79432068e+06,6.49902862e+05,2.03191378e+05,1.08861943e+05,1.22616779e+05,1.24391155e+05,2.09142969e+05,3.43058814e+05,5.53155108e+05
53219.01250000,1.52865033,1.94497724,-0.94560083,9.29931962e+06,5.29339390e+06,4.21737239e+06,1.95378693e+06,6.92340810e+05,2.20540159e+05,1.19765265e+05,1.35158643e+05,1.37517420e+05,2.32051634e+05,3.81842182e+05,6.12818207e+05
53219.01319444,1.52318025,1.98939854,-0.93908636,1.01608156e+07,5.81234773e+06,4.61648764e+06,2.11623436e+06,7.35572126e+05,2.38213272e+05,1.30872423e+05,1.47934975e+05,1.50889077e+05,2.55388571e+05,4.21350596e+05,6.73596694e+05
53219.01388889,1.51726880,2.03324350,-0.93229988,1.10400070e+07,6.33949662e+06,5.02305116e+06,2.28539550e+06,7.80115200e+05,2.56621169e+05,1.42287085e+05,1.61081474e+05,1.64924207e+05,2.80100831e+05,4.63226631e+05,7.38049615e+05
53219.01458333,1.51093106,2.07651714,-0.92525113,1.19398308e+07,6.87295069e+06,5.43731039e+06,2.46683772e+06,8.26746554e+05,2.76376053e+05,1.54164937e+05,1.74801643e+05,1.80245651e+05,3.07598180e+05,5.09915247e+05,8.09985968e+05
53219.01527778,1.50418085,2.11922432,-0.91794984,1.28613077e+07,7.41213732e+06,5.85937696e+06,2.66238070e+06,8.75721604e+05,2.97678001e+05,1.66557377e+05,1.89162533e+05,1.97056602e+05,3.38339993e+05,5.62213062e+05,8.90646745e+05
53219.01597222,1.49703211,2.16136976,-0.91040510,1.38045253e+07,7.95712390e+06,6.28929594e+06,2.87202099e+06,9.27042242e+05,3.20526612e+05,1.79465067e+05,2.04164807e+05,2.15356119e+05,3.72323343e+05,6.20114888e+05,9.80023772e+05
53219.01666667,1.48949758,2.20295831,-0.90262557,1.47695702e+07,8.50797854e+06,6.72711229e+06,3.09575308e+06,9.80710074e+05,3.44921260e+05,1.92888611e+05,2.19809052e+05,2.35143034e+05,4.09544785e+05,6.83614640e+05,1.07810748e+06
53219.01736111,1.48158981,2.24399485,-0.89462001,1.57565273e+07,9.06476949e+06,7.17287051e+06,3.33356939e+06,1.03672640e+06,3.70861087e+05,2.06828546e+05,2.36095774e+05,2.56415949e+05,4.50000361e+05,7.52705341e+05,1.18488692e+06
53219.01805556,1.47332072,2.28448440,-0.88639597,1.67644136e+07,9.62830043e+06,7.62653987e+06,3.58337210e+06,1.09480189e+06,3.98115385e+05,2.21227258e+05,2.52949383e+05,2.78939408e+05,4.93156025e+05,8.26460644e+05,1.29891880e+06
53219.01875000,1.46470178,2.32443150,-0.87796145,1.77908159e+07,1.02003590e+07,8.08798842e+06,3.84026463e+06,1.15425810e+06,4.26145674e+05,2.35949256e+05,2.70192389e+05,3.02164569e+05,5.37767983e+05,9.02723223e+05,1.41684206e+06
53219.01944444,1.45574413,2.36384103,-0.86932383,1.88343981e+07,1.07819928e+07,8.55716072e+06,4.10145705e+06,1.21470949e+06,4.54645137e+05,2.50917671e+05,2.87724010e+05,3.25778474e+05,5.83126659e+05,9.80262290e+05,1.53673913e+06
53219.02013889,1.44645844,2.40271786,-0.86049017,1.98952643e+07,1.13732597e+07,9.03410353e+06,4.36697537e+06,1.27616209e+06,4.83616612e+05,2.66133996e+05,3.05545992e+05,3.49783476e+05,6.29236573e+05,1.05908557e+06,1.65862196e+06
53219.02083333,1.43685460,2.44106636,-0.85146738,2.09735188e+07,1.19742178e+07,9.51886376e+06,4.63684572e+06,1.33862194e+06,5.13062949e+05,2.81599726e+05,3.23660089e+05,3.74181937e+05,6.76102259e+05,1.13920082e+06,1.78250253e+06
53219.02152778,1.42694265,2.47889157,-0.84226174,2.20692677e+07,1.25849263e+07,1.00114891e+07,4.91109464e+06,1.40209518e+06,5.42987045e+05,2.97316384e+05,3.42068081e+05,3.98976255e+05,7.23728328e+05,1.22061592e+06,1.90839302e+06
53219.02222222,1.41673201,2.51619773,-0.83287968,2.31826178e+07,1.32054447e+07,1.05120275e+07,5.18974886e+06,1.46658800e+06,5.73391816e+05,3.13285501e+05,3.60771764e+05,4.24168849e+05,7.72119422e+05,1.30333879e+06,2.03630572e+06
53219.02291667,1.40623164,2.55298955,-0.82332732,2.43136779e+07,1.38358336e+07,1.10205280e+07,5.47283560e+06,1.53210670e+06,6.04280233e+05,3.29508637e+05,3.79772965e+05,4.49762178e+05,8.21280268e+05,1.38737754e+06,2.16625311e+06
53219.02361111,1.39545046,2.58927141,-0.81361047,2.54625574e+07,1.44761541e+07,1.15370397e+07,5.76038229e+06,1.59865763e+06,6.35655287e+05,3.45987363e+05,3.99073524e+05,4.75758723e+05,8.71215628e+05,1.47274029e+06,2.29824778e+06
53219.02430556,1.38439666,2.62504771,-0.80373478,2.66293681e+07,1.51264685e+07,1.20616129e+07,6.05241688e+06,1.66624725e+06,6.67520029e+05,3.62723282e+05,4.18675317e+05,5.02161010e+05,9.21930356e+05,1.55943534e+06,2.43230256e+06
53219.02500000,1.37307870,2.66032286,-0.79370542,2.78142229e+07,1.57868396e+07,1.25942983e+07,6.34896761e+06,1.73488211e+06,6.99877540e+05,3.79718012e+05,4.38580241e+05,5.28971593e+05,9.73429358e+05,1.64747108e+06,2.56843042e+06
53219.02569444,1.36150411,2.69510108,-0.78352791,2.90172366e+07,1.64573314e+07,1.31351476e+07,6.65006324e+06,1.80456886e+06,7.32730958e+05,3.96973201e+05,4.58790224e+05,5.56193071e+05,1.02571763e+06,1.73685604e+06,2.70664456e+06
53219.02638889,1.34968075,2.72938677,-0.77320693,3.02385257e+07,1.71380089e+07,1.36842131e+07,6.95573292e+06,1.87531424e+06,7.66083465e+05,4.14490520e+05,4.79307225e+05,5.83828081e+05,1.07880023e+06,1.82759888e+06,2.84695836e+06
53219.02708333,1.33761568,2.76318386,-0.76274752,3.14782082e+07,1.78289379e+07,1.42415479e+07,7.26600617e+06,1.94712509e+06,7.99938280e+05,4.32271660e+05,5.00133224e+05,6.11879290e+05,1.13268228e+06,1.91970836e+06,2.98938537e+06
53219.02777778,1.32531611,2.79649642,-0.75215438,3.27364041e+07,1.85301852e+07,1.48072060e+07,7.58091306e+06,2.02000837e+06,8.34298685e+05,4.50318345e+05,5.21270240e+05,6.40349418e+05,1.18736901e+06,2.01319342e+06,3.13393939e+06
53219.02847222,1.31278896,2.82932870,-0.74143207,3.40132347e+07,1.92418184e+07,1.53812417e+07,7.90048392e+06,2.09397110e+06,8.69167989e+05,4.68632312e+05,5.42720308e+05,6.69241206e+05,1.24286569e+06,2.10806304e+06,3.28063435e+06
53219.02916667,1.30004065,2.86168446,-0.73058466,3.53083106e+07,1.99614292e+07,1.59615606e+07,8.22305633e+06,2.16893422e+06,9.04547664e+05,4.87267197e+05,5.64582123e+05,6.98703727e+05,1.29931396e+06,2.20453164e+06,3.43029090e+06
53219.02986111,1.28707747,2.89356762,-0.71961671,3.66200010e+07,2.06806116e+07,1.65408622e+07,8.54286814e+06,2.24460998e+06,9.40434585e+05,5.06402208e+05,5.87188317e+05,7.29240226e+05,1.35718544e+06,2.30331056e+06,3.58568232e+06
53219.03055556,1.27390601,2.92498195,-0.70853199,3.79471973e+07,2.13934704e+07,1.71140251e+07,8.85587299e+06,2.32079810e+06,9.76827631e+05,5.26164063e+05,6.10773707e+05,7.61205847e+05,1.41681385e+06,2.40490344e+06,3.74876537e+06
53219.03125000,1.26053177,2.95593122,-0.69733473,3.92900409e+07,2.21001412e+07,1.76811626e+07,9.16214687e+06,2.39750823e+06,1.01373035e+06,5.46553255e+05,6.35337938e+05,7.94599699e+05,1.47820121e+06,2.50931450e+06,3.91953386e+06
53219.03194444,1.24696101,2.98641920,-0.68602853,4.06486757e+07,2.28007616e+07,1.82423898e+07,9.46176676e+06,2.47475019e+06,1.05114635e+06,5.67570296e+05,6.60880672e+05,8.29420899e+05,1.54134962e+06,2.61654804e+06,4.09798165e+06
53219.03263889,1.23319893,3.01644949,-0.67461718,4.20232472e+07,2.34954706e+07,1.87978228e+07,9.75481050e+06,2.55253391e+06,1.08907930e+06,5.89215709e+05,6.87401571e+05,8.65668567e+05,1.60626123e+06,2.72660845e+06,4.28410258e+06
53219.03333333,1.21925132,3.04602571,-0.66310412,4.34139023e+07,2.41844088e+07,1.93475790e+07,1.00413567e+07,2.63086940e+06,1.12753287e+06,6.11490013e+05,7.14900285e+05,9.03341799e+05,1.67293815e+06,2.83950013e+06,4.47789035e+06
53219.03402778,1.20512321,3.07515099,-0.65149297,4.48207900e+07,2.48677186e+07,1.98917774e+07,1.03214850e+07,2.70976683e+06,1.16651081e+06,6.34393745e+05,7.43376469e+05,9.42439695e+05,1.74138260e+06,2.95522755e+06,4.67933867e+06
53219.03472222,1.19081978,3.10382911,-0.63978701,4.62440601e+07,2.55455436e+07,2.04305381e+07,1.05952760e+07,2.78923642e+06,1.20601687e+06,6.57927424e+05,7.72829748e+05,9.82961305e+05,1.81159670e+06,3.07379517e+06,4.88844096e+06
53219.03541667,1.17634606,3.13206335,-0.62798955,4.76838647e+07,2.62180295e+07,2.09639828e+07,1.08628111e+07,2.86928856e+06,1.24605488e+06,6.82091588e+05,8.03259753e+05,1.02490568e+06,1.88358268e+06,3.19520752e+06,5.10519065e+06
53219.03611111,1.16170690,3.15985701,-0.61610356,4.91407791e+07,2.68873633e+07,2.14940050e+07,1.11255673e+07,2.95000469e+06,1.28663023e+06,7.06844051e+05,8.34586520e+05,1.06815138e+06,1.95723047e+06,3.31930010e+06,5.32891679e+06
53219.03680556,1.14690686,3.18721324,-0.60413250,5.06164093e+07,2.75607005e+07,2.20268109e+07,1.13884174e+07,3.03163924e+06,1.32775220e+06,7.32038662e+05,8.66536380e+05,1.11228368e+06,2.03215686e+06,3.44549703e+06,5.55733155e+06
53219.03750000,1.13195050,3.21413533,-0.59207889,5.54440835e+07,3.00506360e+07,2.36552612e+07,1.21595051e+07,3.36495638e+06,1.51389477e+06,8.32504587e+05,9.69170401e+05,1.23248917e+06,2.21532269e+06,3.71131945e+06,5.93193354e+06
53219.03819444,1.11684235,3.24062626,-0.57994601,6.36684222e+07,3.43813621e+07,2.63939363e+07,1.34455925e+07,3.95330887e+06,1.84699031e+06,1.00924448e+06,1.14342942e+06,1.42977959e+06,2.50816643e+06,4.11862038e+06,6.45465456e+06
53219.03888889,1.10158683,3.26668916,-0.56773638,7.20022008e+07,3.87697165e+07,2.91690545e+07,1.47487936e+07,4.54949047e+06,2.18451831e+06,1.18833622e+06,1.32000727e+06,1.62969531e+06,2.80490700e+06,4.53134119e+06,6.98433134e+06
53219.03958333,1.08618785,3.29232703,-0.55545298,8.04461707e+07,4.32160948e+07,3.19808660e+07,1.60692260e+07,5.15355493e+06,2.52650919e+06,1.36979595e+06,1.49891988e+06,1.83225438e+06,3.10557114e+06,4.94951911e+06,7.52101164e+06
53219.04027778,1.07064964,3.31754285,-0.54309832,8.90013218e+07,4.77210183e+07,3.48297004e+07,1.74070444e+07,5.76557306e+06,2.87300303e+06,1.55364496e+06,1.68018822e+06,2.03748052e+06,3.41019410e+06,5.37320314e+06,8.06475837e+06
53219.04097222,1.05497614,3.34233943,-0.53067491,9.76678451e+07,5.22845875e+07,3.77156214e+07,1.87622788e+07,6.38555854e+06,3.22400758e+06,1.73988733e+06,1.86381634e+06,2.24537833e+06,3.71878270e+06,5.80240275e+06,8.61558367e+06
53219.04166667,1.03917111,3.36671961,-0.51818543,1.06445695e+08,5.69067787e+07,4.06386138e+07,2.01349220e+07,7.01350813e+06,3.57952102e+06,1.92852211e+06,2.04980328e+06,2.45594672e+06,4.03133531e+06,6.23711571e+06,9.17348468e+06
53219.04236111,1.02323848,3.39068621,-0.50563222,1.15335617e+08,6.15879840e+07,4.35989258e+07,2.15250905e+07,7.64947510e+06,3.93957349e+06,2.11956530e+06,2.23816481e+06,2.66920355e+06,4.34787845e+06,6.67737889e+06,9.73850873e+06
53219.04305556,1.00718185,3.41424190,-0.49301780,1.24338374e+08,6.63286051e+07,4.65968113e+07,2.29329036e+07,8.29351404e+06,4.30419590e+06,2.31303329e+06,2.42891712e+06,2.88516713e+06,4.66843930e+06,7.12323008e+06,1.03107043e+07
53219.04375000,0.99100483,3.43738935,-0.48034436,1.33454735e+08,7.11290475e+07,4.96325266e+07,2.43584817e+07,8.94568001e+06,4.67341943e+06,2.50894262e+06,2.62207649e+06,3.10385592e+06,4.99304526e+06,7.57470740e+06,1.08901203e+07
53219.04444444,0.97471073,3.46013122,-0.46761426,1.42685487e+08,7.59897250e+07,5.27063336e+07,2.58019477e+07,9.60602925e+06,5.04727591e+06,2.70731018e+06,2.81765960e+06,3.32528878e+06,5.32172431e+06,8.03184978e+06,1.14768068e+07
53219.04513889,0.95830315,3.48246986,-0.45482970,1.52917690e+08,8.19318133e+07,5.62631109e+07,2.74396772e+07,1.04004238e+07,5.55884920e+06,2.99950467e+06,3.11755121e+06,3.65834447e+06,5.80700234e+06,8.61772828e+06,1.20992965e+07
53219.04583333,0.94178538,3.50440812,-0.44199272,1.64163118e+08,8.89683706e+07,6.03086297e+07,2.92739776e+07,1.13304785e+07,6.20981876e+06,3.38667408e+06,3.52302925e+06,4.10438971e+06,6.45079555e+06,9.33390559e+06,1.27579933e+07
53219.04652778,0.92516057,3.52594833,-0.42910551,1.75595088e+08,9.60986517e+07,6.44210581e+07,3.11366141e+07,1.22761664e+07,6.86973538e+06,3.77934128e+06,3.93468985e+06,4.55784638e+06,7.10613669e+06,1.00636623e+07,1.34306647e+07
53219.04722222,0.90843201,3.54709270,-0.41617011,1.87276887e+08,1.03332221e+08,6.86229056e+07,3.30351784e+07,1.32429902e+07,7.53984489e+06,4.17847771e+06,4.35410514e+06,5.02124097e+06,7.77778340e+06,1.08132484e+07,1.41249987e+07
53219.04791667,0.89160268,3.56784389,-0.40318872,1.99223785e+08,1.10671751e+08,7.29196063e+07,3.49715354e+07,1.42322742e+07,8.22047727e+06,4.58433243e+06,4.78166303e+06,5.49518282e+06,8.46686972e+06,1.15841448e+07,1.48428018e+07
53219.04861111,0.87467557,3.58820395,-0.39016292,2.11436131e+08,1.18117773e+08,7.73112876e+07,3.69457703e+07,1.52440443e+07,8.91167784e+06,4.99692998e+06,5.21738348e+06,5.97968556e+06,9.17340371e+06,1.23763505e+07,1.55840527e+07
53219.04930556,0.85765382,3.60817538,-0.37709505,2.23914280e+08,1.25670825e+08,8.17980808e+07,3.89579698e+07,1.62783273e+07,9.61349261e+06,5.41629531e+06,5.66128677e+06,6.47476316e+06,9.89739392e+06,1.31898649e+07,1.63487306e+07
53219.05000000,0.84054009,3.62776023,-0.36398653,2.36658586e+08,1.33331445e+08,8.63801155e+07,4.10082204e+07,1.73351495e+07,1.03259675e+07,5.84245331e+06,6.11339314e+06,6.98042947e+06,1.06388486e+07,1.40246871e+07,1.71368144e+07
53219.05069444,0.82333736,3.64696086,-0.35083956,2.49669410e+08,1.41100176e+08,9.10575244e+07,4.30966099e+07,1.84145379e+07,1.10491490e+07,6.27542920e+06,6.57372311e+06,7.49669862e+06,1.13977764e+07,1.48808166e+07,1.79482827e+07
53219.05138889,0.80604831,3.66577913,-0.33765586,2.62947108e+08,1.48977563e+08,9.58304384e+07,4.52232257e+07,1.95165191e+07,1.17830837e+07,6.71524819e+06,7.04229714e+06,8.02358457e+06,1.21741855e+07,1.57582523e+07,1.87831141e+07
53219.05208333,0.78867560,3.68421742,-0.32443715,2.76492024e+08,1.56964147e+08,1.00698984e+08,4.73881535e+07,2.06411187e+07,1.25278178e+07,7.16193522e+06,7.51913535e+06,8.56110083e+06,1.29680835e+07,1.66569922e+07,1.96412854e+07
53219.05277778,0.77122206,3.70227775,-0.31118502,2.90304508e+08,1.65060475e+08,1.05663290e+08,4.95914802e+07,2.17883626e+07,1.32833976e+07,7.61551546e+06,8.00425805e+06,9.10926105e+06,1.37794778e+07,1.75770342e+07,2.05227738e+07
53219.05347222,0.75369020,3.71996202,-0.29790134,3.04384891e+08,1.73267085e+08,1.10723479e+08,5.18332897e+07,2.29582753e+07,1.40498693e+07,8.07601367e+06,8.49768502e+06,9.66807817e+06,1.46083749e+07,1.85183748e+07,2.14275545e+07
53219.05416667,0.73608253,3.73727210,-0.28458768,3.18733497e+08,1.81584517e+08,1.15879669e+08,5.41136660e+07,2.41508806e+07,1.48272786e+07,8.54345457e+06,8.99943596e+06,1.02375649e+07,1.54547808e+07,1.94810101e+07,2.23556022e+07
53219.05486111,0.71840156,3.75421020,-0.27124576,3.33350631e+08,1.90013303e+08,1.21131973e+08,5.64326894e+07,2.53662006e+07,1.56156706e+07,9.01786233e+06,9.50952986e+06,1.08177332e+07,1.63187000e+07,2.04649339e+07,2.33068892e+07
53219.05555556,0.70064980,3.77077788,-0.25787701,3.48236584e+08,1.98553971e+08,1.26480500e+08,5.87904390e+07,2.66042564e+07,1.64150901e+07,9.49926091e+06,1.00279854e+07,1.14085943e+07,1.72001359e+07,2.14701395e+07,2.42813869e+07
53219.05625000,0.68282945,3.78697734,-0.24448299,3.63391620e+08,2.07207039e+08,1.31925347e+08,6.11869900e+07,2.78650666e+07,1.72255806e+07,9.98767357e+06,1.05548205e+07,1.20101586e+07,1.80990905e+07,2.24966174e+07,2.52790640e+07
53219.05694444,0.66494302,3.80280999,-0.23106542,3.78815984e+08,2.15973018e+08,1.37466605e+08,6.36224148e+07,2.91486483e+07,1.80471853e+07,1.04831231e+07,1.10900524e+07,1.26224356e+07,1.90155642e+07,2.35443570e+07,2.62998874e+07
53219.05763889,0.64699287,3.81827803,-0.21762557,3.94509892e+08,2.24852407e+08,1.43104355e+08,6.60967819e+07,3.04550160e+07,1.88799459e+07,1.09856317e+07,1.16336975e+07,1.32454336e+07,1.99495557e+07,2.46133449e+07,2.73438214e+07
53219.05833333,0.62898120,3.83338288,-0.20416515,4.10443477e+08,2.33841374e+08,1.48827981e+08,6.86065703e+07,3.17815670e+07,1.97233293e+07,1.14947681e+07,1.21850300e+07,1.38779601e+07,2.08987941e+07,2.57005816e+07,2.84071479e+07
53219.05902778,0.61091019,3.84812641,-0.19068527,4.26572163e+08,2.42933966e+08,1.54621635e+08,7.11465044e+07,3.31244187e+07,2.05765211e+07,1.20098798e+07,1.27429611e+07,1.45182350e+07,2.18598988e+07,2.68016070e+07,2.94843482e+07
53219.05972222,0.59278205,3.86251020,-0.17718781,4.42881840e+08,2.52128591e+08,1.60480304e+08,7.37149408e+07,3.44823395e+07,2.14392871e+07,1.25307719e+07,1.33071531e+07,1.51656949e+07,2.28317888e+07,2.79149878e+07,3.05736365e+07
53219.06041667,0.57459898,3.87653597,-0.16367372,4.59373527e+08,2.61425826e+08,1.66404353e+08,7.63120400e+07,3.58554141e+07,2.23116813e+07,1.30574769e+07,1.38776413e+07,1.58203802e+07,2.38145247e+07,2.90407935e+07,3.16750808e+07
53219.06111111,0.55636317,3.89020514,-0.15014471,4.76048197e+08,2.70826217e+08,1.72394132e+08,7.89379552e+07,3.72437236e+07,2.31937551e+07,1.35900260e+07,1.44544593e+07,1.64823296e+07,2.48081644e+07,3.01790905e+07,3.27887461e+07
53219.06180556,0.53807650,3.90351943,-0.13660190,4.92906793e+08,2.80330298e+08,1.78449980e+08,8.15928351e+07,3.86473466e+07,2.40855585e+07,1.41284493e+07,1.50376399e+07,1.71515804e+07,2.58127644e+07,3.13299433e+07,3.39146955e+07
53219.06250000,0.51974102,3.91648041,-0.12304668,5.09950209e+08,2.89938572e+08,1.84572218e+08,8.42768202e+07,4.00663575e+07,2.49871386e+07,1.46727752e+07,1.56272137e+07,1.78281683e+07,2.68283777e+07,3.24934128e+07,3.50529887e+07
53219.06319444,0.50135893,3.92908934,-0.10948047,5.27179295e+08,2.99651516e+08,1.90761151e+08,8.69900444e+07,4.15008269e+07,2.58985405e+07,1.52230310e+07,1.62232104e+07,1.85121268e+07,2.78550550e+07,3.36695571e+07,3.62036823e+07
53219.06388889,0.48293210,3.94134794,-0.09590454,5.44594846e+08,3.09469582e+08,1.97017066e+08,8.97326331e+07,4.29508212e+07,2.68198062e+07,1.57792421e+07,1.68256573e+07,1.92034875e+07,2.88928437e+07,3.48584304e+07,3.73668295e+07
53219.06458333,0.46446258,3.95325747,-0.08232013,5.62197593e+08,3.19393180e+08,2.03340224e+08,9.25047013e+07,4.44164011e+07,2.77509743e+07,1.63414317e+07,1.74345799e+07,1.99022796e+07,2.99417874e+07,3.60600827e+07,3.85424791e+07
53219.06527778,0.44595210,3.96481934,-0.06872834,5.79988214e+08,3.29422692e+08,2.09730868e+08,9.53063558e+07,4.58976232e+07,2.86920809e+07,1.69096217e+07,1.80500014e+07,2.06085299e+07,3.10019265e+07,3.72745602e+07,3.97306765e+07
53219.06597222,0.42740284,3.97603497,-0.05513059,5.97953271e+08,3.39554577e+08,2.16189314e+08,9.81350245e+07,4.73941378e+07,2.96430234e+07,1.74841794e+07,1.86719308e+07,2.13225966e+07,3.20734067e+07,3.85020393e+07,4.09324107e+07
53219.06666667,0.40881639,3.98690561,-0.04152813,6.16034120e+08,3.49772783e+08,2.22716169e+08,1.00979551e+08,4.89043054e+07,3.06032649e+07,1.80665909e+07,1.93003367e+07,2.20459108e+07,3.31567244e+07,3.97431275e+07,4.21517188e+07
53219.06736111,0.39019463,3.99743267,-0.02792206,6.34186690e+08,3.60065258e+08,2.29311905e+08,1.03831551e+08,5.04268963e+07,3.15724037e+07,1.86579752e+07,1.99351966e+07,2.27795506e+07,3.42522549e+07,4.09982844e+07,4.33916402e+07
