# Irene Model output file: ../../unitTests/Legacy/Ax8max_NatEpoch_Diff.AE8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Activity Level: Max
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.00694444,1.55451077,1.56830628,-0.98654759,1.45936348e+11,1.01016915e+11,8.18307599e+10,1.24052660e+10,3.48852465e+09,1.53734541e+09,8.32844800e+08,3.75226368e+08,1.82114953e+08,9.70220661e+07,4.76902700e+07,2.36621085e+07,9.98669058e+06,3.25240138e+06,1.06979024e+06,2.66479425e+05,5.11202150e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.00763889,1.55319249,1.61750188,-0.98263373,1.64049666e+11,1.13604377e+11,9.21181305e+10,1.39756859e+10,3.94328232e+09,1.73792551e+09,9.36894399e+08,4.25083282e+08,2.06347293e+08,1.09432230e+08,5.40977460e+07,2.67786348e+07,1.12469510e+07,3.63697105e+06,1.18870724e+06,2.96059278e+05,5.61450703e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.00833333,1.55128673,1.66608598,-0.97834803,1.82652365e+11,1.26553258e+11,1.02718341e+11,1.56255245e+10,4.41668771e+09,1.94474111e+09,1.04351284e+09,4.78225172e+08,2.31410165e+08,1.22555954e+08,6.07451535e+07,2.99933819e+07,1.25429200e+07,4.03294598e+06,1.30970702e+06,3.26054922e+05,6.11493165e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.00902778,1.54881514,1.71406234,-0.97370527,2.01727233e+11,1.39852113e+11,1.13622593e+11,1.73550848e+10,4.90857334e+09,2.15762649e+09,1.15257648e+09,5.34717879e+08,2.57286551e+08,1.36400440e+08,6.76288970e+07,3.33039032e+07,1.38734836e+07,4.43998415e+06,1.43266101e+06,3.56433031e+05,6.61295702e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.00972222,1.54579812,1.76143505,-0.96871939,2.21259524e+11,1.53491175e+11,1.24823389e+11,1.91647048e+10,5.41880485e+09,2.37643989e+09,1.26397727e+09,5.94625376e+08,2.83961931e+08,1.50972783e+08,7.47459596e+07,3.67081190e+07,1.52376960e+07,4.85779361e+06,1.55746202e+06,3.87166095e+05,7.10835185e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01041667,1.54225483,1.80820850,-0.96340360,2.41227131e+11,1.67456083e+11,1.36309795e+11,2.10549946e+10,5.94721226e+09,2.60097589e+09,1.37755772e+09,6.58041854e+08,3.11416005e+08,1.66284389e+08,8.20922523e+07,4.02030125e+07,1.66341464e+07,5.28594892e+06,1.68393227e+06,4.18206973e+05,7.60039001e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01111111,1.53820426,1.85438693,-0.95777059,2.61604306e+11,1.81730312e+11,1.48069526e+11,2.30271822e+10,6.49368662e+09,2.83100703e+09,1.49313003e+09,7.25104264e+08,3.39627476e+08,1.82353933e+08,8.96639559e+07,4.37852560e+07,1.80612051e+07,5.72396772e+06,1.81184640e+06,4.49494632e+05,8.08794644e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01180556,1.53366367,1.89997504,-0.95183246,2.82372713e+11,1.96301392e+11,1.60092629e+11,2.50810050e+10,7.05794548e+09,3.06634316e+09,1.61056487e+09,7.95856516e+08,3.68575183e+08,1.99183319e+08,9.74561283e+07,4.74520125e+07,1.95176639e+07,6.17147209e+06,1.94108716e+06,4.81000371e+05,8.57084751e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01250000,1.52865033,1.94497724,-0.94560083,3.03514175e+11,2.11157414e+11,1.72370093e+11,2.72172929e+10,7.63988401e+09,3.30681661e+09,1.72972423e+09,8.70404149e+08,3.98242832e+08,2.16785633e+08,1.05465663e+08,5.12008564e+07,2.10023770e+07,6.62811248e+06,2.07151363e+06,5.12687312e+05,9.04861434e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01319444,1.52318025,1.98939854,-0.93908636,3.25030705e+11,2.26297446e+11,1.84892660e+11,2.94334021e+10,8.23931766e+09,3.55241665e+09,1.85093283e+09,9.48444907e+08,4.28613396e+08,2.35136060e+08,1.13686180e+08,5.50291186e+07,2.25127466e+07,7.09319016e+06,2.20296734e+06,5.44491057e+05,9.52212309e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01388889,1.51726880,2.03324350,-0.93229988,3.47013902e+11,2.41773941e+11,1.97667436e+11,3.17187501e+10,8.85663143e+09,3.80383820e+09,1.97577140e+09,1.02880141e+09,4.59709649e+08,2.54141362e+08,1.22114686e+08,5.89388810e+07,2.40450073e+07,7.56586991e+06,2.33545109e+06,5.76334336e+05,9.99617438e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01458333,1.51093106,2.07651714,-0.92525113,3.69559268e+11,2.57645400e+11,2.10714675e+11,3.40686786e+10,9.49303932e+09,4.06190044e+09,2.10554926e+09,1.11075908e+09,4.91588984e+08,2.73767606e+08,1.30760596e+08,6.29364201e+07,2.55981874e+07,8.04609686e+06,2.46908284e+06,6.08189614e+05,1.04743533e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01527778,1.50418085,2.11922432,-0.91794984,3.92676790e+11,2.73918734e+11,2.24031673e+11,3.64852397e+10,1.01493634e+10,4.32674858e+09,2.24061272e+09,1.19428464e+09,5.24263565e+08,2.94044926e+08,1.39627800e+08,6.70215110e+07,2.71703666e+07,8.53340896e+06,2.60361458e+06,6.39970332e+05,1.09557277e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01597222,1.49703211,2.16136976,-0.91040510,4.16359696e+11,2.90589198e+11,2.37613244e+11,3.89678969e+10,1.08255111e+10,4.59831098e+09,2.38097909e+09,1.27934394e+09,5.57723562e+08,3.14971034e+08,1.48713603e+08,7.11926080e+07,2.87608637e+07,9.02758727e+06,2.73899040e+06,6.71668799e+05,1.14399895e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01666667,1.48949758,2.20295831,-0.90262557,4.40599050e+11,3.07650570e+11,2.51458961e+11,4.15151936e+10,1.15209559e+10,4.87646648e+09,2.52645536e+09,1.36594551e+09,5.91957351e+08,3.36526673e+08,1.58014272e+08,7.54491485e+07,3.03708426e+07,9.52886828e+06,2.87538372e+06,7.03359262e+05,1.19277190e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01736111,1.48158981,2.24399485,-0.89462001,4.65383518e+11,3.25094739e+11,2.65559785e+11,4.41262329e+10,1.22355416e+10,5.16109106e+09,2.67706669e+09,1.45402922e+09,6.26948145e+08,3.58708178e+08,1.67525327e+08,7.97885050e+07,3.19989313e+07,1.00368425e+07,3.01266495e+06,7.35010469e+05,1.24184056e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01805556,1.47332072,2.28448440,-0.88639597,4.90706159e+11,3.42916833e+11,2.79909398e+11,4.68005844e+10,1.29692396e+10,5.45211426e+09,2.83286419e+09,1.54355183e+09,6.62685679e+08,3.81515784e+08,1.77244052e+08,8.42088678e+07,3.36440920e+07,1.05512021e+07,3.15073449e+06,7.66598810e+05,1.29116468e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01875000,1.46470178,2.32443150,-0.87796145,5.16556122e+11,3.61109230e+11,2.94499333e+11,4.95373985e+10,1.37219044e+10,5.74942028e+09,2.99387401e+09,1.63445714e+09,6.99154141e+08,4.04946152e+08,1.87166216e+08,8.87077593e+07,3.53050633e+07,1.10715669e+07,3.28947530e+06,7.98097217e+05,1.34069797e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01944444,1.45574413,2.36384103,-0.86932383,5.42921588e+11,3.79663503e+11,3.09322217e+11,5.23355079e+10,1.44932478e+10,6.05287258e+09,3.16005704e+09,1.72669912e+09,7.36336526e+08,4.28990416e+08,1.97287119e+08,9.32829041e+07,3.69810597e+07,1.15976745e+07,3.42882960e+06,8.29499184e+05,1.39041628e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02013889,1.44645844,2.40271786,-0.86049017,5.69792790e+11,3.98572798e+11,3.24370366e+11,5.51941650e+10,1.52831452e+10,6.36236792e+09,3.33144133e+09,1.82022683e+09,7.74218600e+08,4.53645768e+08,2.07602930e+08,9.79320558e+07,3.86709543e+07,1.21291836e+07,3.56869482e+06,8.60781924e+05,1.44027884e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02083333,1.43685460,2.44106636,-0.85146738,5.97162549e+11,4.17831953e+11,3.39635857e+11,5.81130727e+10,1.60916521e+10,6.67783712e+09,3.50812684e+09,1.91498463e+09,8.12789274e+08,4.78915849e+08,2.18110782e+08,1.02653022e+08,4.03732881e+07,1.26656757e+07,3.70892349e+06,8.91906374e+05,1.49022813e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02152778,1.42694265,2.47889157,-0.84226174,6.25022823e+11,4.37435221e+11,3.55111967e+11,6.10916406e+10,1.69186917e+10,6.99919321e+09,3.69015114e+09,2.01092780e+09,8.52036621e+08,5.04799133e+08,2.28807440e+08,1.07443838e+08,4.20870880e+07,1.32068521e+07,3.84942787e+06,9.22854203e+05,1.54022891e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02222222,1.41673201,2.51619773,-0.83287968,6.53361446e+11,4.57374163e+11,3.70789864e+11,6.41288587e+10,1.77640642e+10,7.32630551e+09,3.87752424e+09,2.10799927e+09,8.91943161e+08,5.31290311e+08,2.39688143e+08,1.12301893e+08,4.38111657e+07,1.37523442e+07,3.99010403e+06,9.53603885e+05,1.59024042e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02291667,1.40623164,2.55298955,-0.82332732,6.82172255e+11,4.77644410e+11,3.86664033e+11,6.72243392e+10,1.86277419e+10,7.65910879e+09,4.07029432e+09,2.20616199e+09,9.32499704e+08,5.58389400e+08,2.50750380e+08,1.17225579e+08,4.55447149e+07,1.43019025e+07,4.13088040e+06,9.84141402e+05,1.64023347e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02361111,1.39545046,2.58927141,-0.81361047,7.11448506e+11,4.98241131e+11,4.02728655e+11,7.03776094e+10,1.95096777e+10,7.99752990e+09,4.26850435e+09,2.30537743e+09,9.73696068e+08,5.86095737e+08,2.61991400e+08,1.22213200e+08,4.72869168e+07,1.48552722e+07,4.27168541e+06,1.01445321e+06,1.69017916e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,7.41176027e+11,5.19154404e+11,4.18975836e+11,7.35871794e+10,2.04094776e+10,8.34140606e+09,4.47207850e+09,2.40559811e+09,1.01551232e+09,6.14396715e+08,2.73405622e+08,1.27262280e+08,4.90370753e+07,1.54122079e+07,4.41247730e+06,1.04453862e+06,1.74006089e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,7.71346995e+11,5.40378590e+11,4.35399295e+11,7.68524578e+10,2.13270528e+10,8.69065227e+09,4.68104762e+09,2.50678291e+09,1.05793698e+09,6.43290255e+08,2.84989864e+08,1.32370967e+08,5.07943586e+07,1.59724471e+07,4.55318534e+06,1.07438474e+06,1.78985048e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02569444,1.36150411,2.69510108,-0.78352791,8.01956453e+11,5.61910174e+11,4.51994464e+11,8.01731549e+10,2.22623966e+10,9.04521687e+09,4.89545915e+09,2.60890156e+09,1.10096258e+09,6.72776876e+08,2.96742080e+08,1.37537941e+08,5.25581332e+07,1.65357895e+07,4.69375551e+06,1.10398221e+06,1.83952591e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
