# Irene Model output file: ../../unitTests/Legacy/CRRquiet_NatEpoch_Intg.CRRESELE.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESELE
# Particle species:         e-
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Ap range: 5-7.5
# Energy levels (MeV):       0.65 0.95 1.6 2 2.35 2.75 3.15 3.75 4.55 5.75
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.21388889,-0.64471983,-0.90945583,0.39262792,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.21458333,-0.57950779,-0.93922777,0.34538219,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.21527778,-0.51221811,-0.96562720,0.29689540,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.21597222,-0.44297432,-0.98833689,0.24727351,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.21666667,-0.37193967,-1.00704420,0.19664977,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.21736111,-0.29931928,-1.02145043,0.14518584,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.21805556,-0.22536100,-1.03128249,0.09307163,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.21875000,-0.15035347,-1.03630352,0.04052345,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.21944444,-0.07462268,-1.03632565,-0.01221952,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.22013889,0.00147617,-1.03122049,-0.06490080,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.22083333,0.07756671,-1.02092683,-0.11725405,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.22152778,0.15326375,-1.00545643,-0.16901086,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.22222222,0.22818511,-0.98489484,-0.21990944,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.22291667,0.30196431,-0.95939854,-0.26970367,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.22361111,0.37426105,-0.92918791,-0.31816973,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.22430556,0.44477163,-0.89453666,-0.36511238,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.22500000,0.51323377,-0.85576077,-0.41036838,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.22569444,0.57943198,-0.81320426,-0.45380854,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.22638889,0.64319673,-0.76722784,-0.49533761,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.22708333,0.70440419,-0.71819642,-0.53489186,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.22777778,0.76297260,-0.66646974,-0.57243675,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.22847222,0.81885736,-0.61239515,-0.60796318,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.22916667,0.87204640,-0.55630101,-0.64148324,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.22986111,0.92255509,-0.49849353,-0.67302706,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.23055556,0.97042049,-0.43925509,-0.70263828,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.23125000,1.01569689,-0.37884213,-0.73037120,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.23194444,1.05845210,-0.31748650,-0.75628751,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.23263889,1.09876318,-0.25539569,-0.78045407,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.23333333,1.13671396,-0.19275443,-0.80294105,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.23402778,1.17239186,-0.12972611,-0.82381985,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.23472222,1.20588665,-0.06645467,-0.84316204,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.23541667,1.23728858,-0.00306661,-0.86103874,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.23611111,1.26668697,0.06032757,-0.87751899,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.23680556,1.29416970,0.12363150,-0.89267014,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.23750000,1.31982185,0.18676152,-0.90655716,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.23819444,1.34372646,0.24964528,-0.91924206,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.23888889,1.36596277,0.31221968,-0.93078447,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.23958333,1.38660692,0.37443103,-0.94124058,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.24027778,1.40573204,0.43623258,-0.95066424,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.24097222,1.42340721,0.49758491,-0.95910645,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.24166667,1.43969849,0.55845398,-0.96661508,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.24236111,1.45466882,0.61881106,-0.97323597,1.97776478e+09,9.60532505e+08,1.88845045e+08,3.42399343e+07,9.05735757e+06,2.47481931e+06,7.19073734e+05,1.97615937e+05,5.18467269e+04,1.33384182e+04
53219.24305556,1.46837723,0.67863197,-0.97901180,1.97776852e+09,9.60534935e+08,1.88845380e+08,3.42402694e+07,9.05768072e+06,2.47507341e+06,7.19215961e+05,1.97686842e+05,5.18900057e+04,1.33545305e+04
53219.24375000,1.48088052,0.73789600,-0.98398324,1.97777663e+09,9.60540223e+08,1.88846171e+08,3.42410603e+07,9.05843983e+06,2.47566731e+06,7.19548661e+05,1.97852706e+05,5.19861947e+04,1.33872995e+04
53219.24444444,1.49223176,0.79658667,-0.98818872,1.97778535e+09,9.60545940e+08,1.88847083e+08,3.42419720e+07,9.05931174e+06,2.47634692e+06,7.19929607e+05,1.98042624e+05,5.20920151e+04,1.34206130e+04
53219.24513889,1.50248164,0.85468954,-0.99166405,1.97779718e+09,9.60553963e+08,1.88848526e+08,3.42430747e+07,9.06036674e+06,2.47718271e+06,7.20429489e+05,1.98314008e+05,5.22368822e+04,1.34618217e+04
53219.24583333,1.51167818,0.91219362,-0.99444359,1.97781302e+09,9.60565329e+08,1.88851225e+08,3.42446529e+07,9.06179893e+06,2.47834134e+06,7.21182909e+05,1.98766168e+05,5.24734284e+04,1.35224840e+04
53219.24652778,1.51986643,0.96908950,-0.99655936,1.97782977e+09,9.60577731e+08,1.88854647e+08,3.42465156e+07,9.06342523e+06,2.47966661e+06,7.22070930e+05,1.99317637e+05,5.27626074e+04,1.35947045e+04
53219.24722222,1.52708956,1.02537010,-0.99804166,1.97784788e+09,9.60591298e+08,1.88858617e+08,3.42487050e+07,9.06530519e+06,2.48116774e+06,7.23108068e+05,1.99981695e+05,5.31084152e+04,1.36811315e+04
53219.24791667,1.53338790,1.08103026,-0.99891920,1.97786838e+09,9.60606986e+08,1.88863656e+08,3.42514387e+07,9.06757591e+06,2.48296294e+06,7.24391124e+05,2.00814031e+05,5.35193140e+04,1.37790920e+04
53219.24861111,1.53880007,1.13606589,-0.99921899,1.97788989e+09,9.60623628e+08,1.88869215e+08,3.42543900e+07,9.06998373e+06,2.48487636e+06,7.25770983e+05,2.01702058e+05,5.39386750e+04,1.38743795e+04
53219.24930556,1.54336263,1.19047432,-0.99896676,1.97791415e+09,9.60642230e+08,1.88875294e+08,3.42575881e+07,9.07247775e+06,2.48685567e+06,7.27210136e+05,2.02612029e+05,5.43553428e+04,1.39705580e+04
53219.25000000,1.54710996,1.24425414,-0.99818637,1.97794115e+09,9.60662792e+08,1.88881891e+08,3.42610329e+07,9.07505797e+06,2.48890086e+06,7.28708582e+05,2.03543943e+05,5.47693173e+04,1.40676275e+04
53219.25069444,1.55007487,1.29740504,-0.99690090,1.97797693e+09,9.60689246e+08,1.88889443e+08,3.42649603e+07,9.07783641e+06,2.49109282e+06,7.30300322e+05,2.04508917e+05,5.51833195e+04,1.41640287e+04
53219.25138889,1.55228842,1.34992717,-0.99513184,1.97802150e+09,9.60721594e+08,1.88897949e+08,3.42693704e+07,9.08081308e+06,2.49343154e+06,7.31985356e+05,2.05506951e+05,5.55973496e+04,1.42597617e+04
53219.25208333,1.55378014,1.40182163,-0.99289977,1.97806465e+09,9.60753856e+08,1.88908163e+08,3.42747682e+07,9.08414991e+06,2.49593597e+06,7.33758280e+05,2.06525849e+05,5.60036515e+04,1.43529950e+04
53219.25277778,1.55457794,1.45309031,-0.99022413,1.97810637e+09,9.60786033e+08,1.88920083e+08,3.42811539e+07,9.08784690e+06,2.49860611e+06,7.35619093e+05,2.07565610e+05,5.64022256e+04,1.44437285e+04
53219.25347222,1.55470853,1.50373540,-0.98712299,1.97815858e+09,9.60826734e+08,1.88935373e+08,3.42890337e+07,9.09225536e+06,2.50158891e+06,7.37639854e+05,2.08659491e+05,5.68053109e+04,1.45368132e+04
53219.25416667,1.55419717,1.55375973,-0.98361408,1.97822128e+09,9.60875957e+08,1.88954031e+08,3.42984075e+07,9.09737527e+06,2.50488436e+06,7.39820563e+05,2.09807492e+05,5.72129074e+04,1.46322493e+04
53219.25486111,1.55306771,1.60316628,-0.97971387,1.97829300e+09,9.60933094e+08,1.88975577e+08,3.43084894e+07,9.10303920e+06,2.50836384e+06,7.42026361e+05,2.10930044e+05,5.75974114e+04,1.47237252e+04
53219.25555556,1.55134339,1.65195881,-0.97543807,1.97837375e+09,9.60998145e+08,1.89000010e+08,3.43192794e+07,9.10924714e+06,2.51202734e+06,7.44257248e+05,2.12027147e+05,5.79588230e+04,1.48112412e+04
53219.25625000,1.54904571,1.70014095,-0.97080173,1.97845450e+09,9.61063196e+08,1.89024444e+08,3.43300694e+07,9.11545508e+06,2.51569085e+06,7.46488135e+05,2.13124250e+05,5.83202345e+04,1.48987572e+04
53219.25694444,1.54619538,1.74771691,-0.96581884,1.97855559e+09,9.61142406e+08,1.89051346e+08,3.43417816e+07,9.12213410e+06,2.51951270e+06,7.48716234e+05,2.14188894e+05,5.86626904e+04,1.49826350e+04
53219.25763889,1.54281250,1.79469064,-0.96050289,1.97867925e+09,9.61237575e+08,1.89081408e+08,3.43547631e+07,9.12949941e+06,2.52362386e+06,7.51020879e+05,2.15261229e+05,5.90006787e+04,1.50668097e+04
53219.25833333,1.53891575,1.84106683,-0.95486706,1.97883241e+09,9.61359370e+08,1.89122738e+08,3.43701929e+07,9.13770314e+06,2.52807832e+06,7.53417598e+05,2.16357893e+05,5.93410107e+04,1.51512320e+04
53219.25902778,1.53452317,1.88684989,-0.94892328,1.97901279e+09,9.61505994e+08,1.89174646e+08,3.43877240e+07,9.14653010e+06,2.53274511e+06,7.55827057e+05,2.17438736e+05,5.96691987e+04,1.52319665e+04
53219.25972222,1.52965187,1.93204451,-0.94268348,1.97919318e+09,9.61652619e+08,1.89226554e+08,3.44052550e+07,9.15535705e+06,2.53741190e+06,7.58236516e+05,2.18519579e+05,5.99973867e+04,1.53127010e+04
53219.26041667,1.52431834,1.97665542,-0.93615849,1.97939118e+09,9.61817415e+08,1.89287580e+08,3.44245036e+07,9.16506509e+06,2.54231819e+06,7.60665748e+05,2.19592727e+05,6.03175512e+04,1.53890795e+04
53219.26111111,1.51853842,2.02068747,-0.92935930,1.97960679e+09,9.62000381e+08,1.89357723e+08,3.44454697e+07,9.17565422e+06,2.54746396e+06,7.63114753e+05,2.20658180e+05,6.06296922e+04,1.54611020e+04
53219.26180556,1.51232703,2.06414537,-0.92229596,1.97986982e+09,9.62222716e+08,1.89442665e+08,3.44705962e+07,9.18743597e+06,2.55287072e+06,7.65594021e+05,2.21713983e+05,6.09333335e+04,1.55292635e+04
53219.26250000,1.50569861,2.10703415,-0.91497818,1.98018486e+09,9.62488372e+08,1.89544077e+08,3.45004588e+07,9.20069018e+06,2.55867327e+06,7.68169528e+05,2.22790223e+05,6.12381275e+04,1.55958657e+04
53219.26319444,1.49866681,2.14935852,-0.90741524,1.98050447e+09,9.62757978e+08,1.89647160e+08,3.45308972e+07,9.21422424e+06,2.56461065e+06,7.70811013e+05,2.23896548e+05,6.15525740e+04,1.56647697e+04
53219.26388889,1.49124498,2.19112365,-0.89961593,1.98088417e+09,9.63075099e+08,1.89764780e+08,3.45647110e+07,9.22883985e+06,2.57083416e+06,7.73503516e+05,2.24993831e+05,6.18605675e+04,1.57299117e+04
53219.26458333,1.48344566,2.23233425,-0.89158871,1.98132397e+09,9.63439733e+08,1.89896938e+08,3.46019004e+07,9.24453700e+06,2.57734380e+06,7.76247037e+05,2.26082072e+05,6.21621080e+04,1.57912917e+04
53219.26527778,1.47528111,2.27299520,-0.88334207,1.98176376e+09,9.63804368e+08,1.90029096e+08,3.46390897e+07,9.26023415e+06,2.58385343e+06,7.78990558e+05,2.27170313e+05,6.24636485e+04,1.58526717e+04
53219.26597222,1.46676293,2.31311134,-0.87488354,1.98222484e+09,9.64192600e+08,1.90175477e+08,3.46789940e+07,9.27677127e+06,2.59060246e+06,7.81787436e+05,2.28244891e+05,6.27608705e+04,1.59112550e+04
53219.26666667,1.45790228,2.35268756,-0.86622065,1.98270721e+09,9.64604431e+08,1.90336081e+08,3.47216133e+07,9.29414837e+06,2.59759089e+06,7.84637670e+05,2.29305805e+05,6.30537740e+04,1.59670415e+04
53219.26736111,1.44870998,2.39172856,-0.85736062,1.98318957e+09,9.65016261e+08,1.90496684e+08,3.47642326e+07,9.31152547e+06,2.60457931e+06,7.87487904e+05,2.30366719e+05,6.33466775e+04,1.60228280e+04
53219.26805556,1.43919623,2.43023904,-0.84831021,1.98377979e+09,9.65512796e+08,1.90683821e+08,3.48129588e+07,9.33030444e+06,2.61203797e+06,7.90494165e+05,2.31456586e+05,6.36477928e+04,1.60783917e+04
53219.26875000,1.42937123,2.46822373,-0.83907631,1.98447786e+09,9.66094035e+08,1.90897490e+08,3.48677920e+07,9.35048528e+06,2.61996686e+06,7.93656453e+05,2.32575406e+05,6.39571198e+04,1.61337327e+04
53219.26944444,1.41924426,2.50568715,-0.82966506,1.98517593e+09,9.66675274e+08,1.91111159e+08,3.49226252e+07,9.37066613e+06,2.62789575e+06,7.96818740e+05,2.33694226e+05,6.42664467e+04,1.61890737e+04
53219.27013889,1.40882471,2.54263404,-0.82008272,1.98594608e+09,9.67321090e+08,1.91353123e+08,3.49817534e+07,9.39165569e+06,2.63598590e+06,8.00013372e+05,2.34795589e+05,6.45707293e+04,1.62422367e+04
53219.27083333,1.39812139,2.57906878,-0.81033526,1.98678830e+09,9.68031482e+08,1.91623382e+08,3.50451767e+07,9.41345397e+06,2.64423729e+06,8.03240346e+05,2.35879495e+05,6.48699673e+04,1.62932217e+04
53219.27152778,1.38714277,2.61499592,-0.80042802,1.98763051e+09,9.68741874e+08,1.91893642e+08,3.51086000e+07,9.43525225e+06,2.65248869e+06,8.06467320e+05,2.36963401e+05,6.51692053e+04,1.63442067e+04
53219.27222222,1.37589716,2.65041986,-0.79036681,1.98853957e+09,9.69507123e+08,1.92187703e+08,3.51774970e+07,9.45799493e+06,2.66085832e+06,8.09701203e+05,2.38027852e+05,6.54645073e+04,1.63936572e+04
53219.27291667,1.36439258,2.68534468,-0.78015664,1.98952957e+09,9.70339520e+08,1.92510850e+08,3.52532846e+07,9.48217903e+06,2.66954731e+06,8.13025929e+05,2.39103676e+05,6.57655574e+04,1.64433552e+04
53219.27361111,1.35263655,2.71977492,-0.76980271,1.99053367e+09,9.71184209e+08,1.92839281e+08,3.53304892e+07,9.50686015e+06,2.67843741e+06,8.16434589e+05,2.40210328e+05,6.60762913e+04,1.64948352e+04
53219.27430556,1.34063661,2.75371453,-0.75930986,1.99163925e+09,9.72111940e+08,1.93199836e+08,3.54120328e+07,9.53238817e+06,2.68739512e+06,8.19820026e+05,2.41293397e+05,6.63808454e+04,1.65447807e+04
53219.27500000,1.32839999,2.78716788,-0.74868298,1.99284633e+09,9.73122713e+08,1.93592516e+08,3.54979156e+07,9.55876308e+06,2.69642042e+06,8.23182240e+05,2.42352883e+05,6.66792193e+04,1.65931917e+04
53219.27569444,1.31593326,2.82013891,-0.73792629,1.99405340e+09,9.74133487e+08,1.93985195e+08,3.55837983e+07,9.58513800e+06,2.70544572e+06,8.26544454e+05,2.43412369e+05,6.69775933e+04,1.66416027e+04
53219.27638889,1.30324350,2.85263153,-0.72704451,1.99533404e+09,9.75178813e+08,1.94377436e+08,3.56727577e+07,9.61245676e+06,2.71452717e+06,8.29867605e+05,2.44442308e+05,6.72674301e+04,1.66892960e+04
53219.27708333,1.29033683,2.88464983,-0.71604188,1.99668823e+09,9.76258693e+08,1.94769238e+08,3.57647937e+07,9.64071936e+06,2.72366478e+06,8.33151693e+05,2.45442700e+05,6.75487295e+04,1.67362715e+04
53219.27777778,1.27721983,2.91619758,-0.70492215,1.99805844e+09,9.77351831e+08,1.95166352e+08,3.58582748e+07,9.66947776e+06,2.73297884e+06,8.36505304e+05,2.46467212e+05,6.78376686e+04,1.67846825e+04
53219.27847222,1.26389817,2.94727838,-0.69368973,1.99944468e+09,9.78458225e+08,1.95568778e+08,3.59532009e+07,9.69873195e+06,2.74246935e+06,8.39928435e+05,2.47515844e+05,6.81342470e+04,1.68345290e+04
53219.27916667,1.25037811,2.97789631,-0.68234822,2.00095272e+09,9.79660855e+08,1.96007649e+08,3.60507518e+07,9.72880628e+06,2.75200363e+06,8.43300128e+05,2.48528048e+05,6.84186433e+04,1.68836330e+04
53219.27986111,1.23666499,3.00805484,-0.67090140,2.00258257e+09,9.80959718e+08,1.96482965e+08,3.61509275e+07,9.75970074e+06,2.76158169e+06,8.46620381e+05,2.49503825e+05,6.86908573e+04,1.69319945e+04
53219.28055556,1.22276463,3.03775741,-0.65935287,2.00421242e+09,9.82258581e+08,1.96958282e+08,3.62511032e+07,9.79059521e+06,2.77115976e+06,8.49940634e+05,2.50479602e+05,6.89630713e+04,1.69803560e+04
53219.28125000,1.20868204,3.06700779,-0.64770608,2.00587692e+09,9.83564128e+08,1.97435173e+08,3.63551036e+07,9.82231433e+06,2.78083005e+06,8.53230075e+05,2.51426392e+05,6.92209610e+04,1.70279750e+04
53219.28194444,1.19442271,3.09580942,-0.63596465,2.00757608e+09,9.84876359e+08,1.97913638e+08,3.64629286e+07,9.85485812e+06,2.79059259e+06,8.56488705e+05,2.52344194e+05,6.94645265e+04,1.70748515e+04
53219.28263889,1.17999137,3.12416546,-0.62413156,2.00927525e+09,9.86188591e+08,1.98392104e+08,3.65707537e+07,9.88740191e+06,2.80035512e+06,8.59747335e+05,2.53261996e+05,6.97080920e+04,1.71217280e+04
53219.28333333,1.16539302,3.15207951,-0.61221010,2.01097441e+09,9.87500822e+08,1.98870570e+08,3.66785787e+07,9.91994570e+06,2.81011765e+06,8.63005964e+05,2.54179798e+05,6.99516574e+04,1.71686045e+04
53219.28402778,1.15063253,3.17955456,-0.60020342,2.01288514e+09,9.88937353e+08,1.99372460e+08,3.67903756e+07,9.95327378e+06,2.81995256e+06,8.66235895e+05,2.55072932e+05,7.01840247e+04,1.72153325e+04
53219.28472222,1.13571431,3.20659421,-0.58811448,2.01502739e+09,9.90513688e+08,1.99903599e+08,3.69076319e+07,9.98786605e+06,2.83001163e+06,8.69490752e+05,2.55958036e+05,7.04100477e+04,1.72630257e+04
53219.28541667,1.12064305,3.23320112,-0.57594613,2.01718961e+09,9.92105526e+08,2.00440562e+08,3.70263760e+07,1.00229382e+07,2.84022246e+06,8.72799237e+05,2.56859776e+05,7.06409247e+04,1.73118327e+04
53219.28611111,1.10542284,3.25937877,-0.56370119,2.01935182e+09,9.93697363e+08,2.00977525e+08,3.71451200e+07,1.00580104e+07,2.85043330e+06,8.76107721e+05,2.57761516e+05,7.08718017e+04,1.73606397e+04
53219.28680556,1.09005792,3.28512996,-0.55138263,2.02165904e+09,9.95350722e+08,2.01527845e+08,3.72674946e+07,1.00939006e+07,2.86081177e+06,8.79406602e+05,2.58649999e+05,7.10918757e+04,1.74092982e+04
53219.28750000,1.07455252,3.31045784,-0.53899297,2.02411126e+09,9.97065602e+08,2.02091522e+08,3.73934997e+07,1.01306088e+07,2.87135788e+06,8.82695880e+05,2.59525225e+05,7.13011467e+04,1.74578082e+04
53219.28819444,1.05891072,3.33536524,-0.52653472,2.02656349e+09,9.98780482e+08,2.02655199e+08,3.75195048e+07,1.01673170e+07,2.88190399e+06,8.85985158e+05,2.60400451e+05,7.15104177e+04,1.75063182e+04
53219.28888889,1.04313630,3.35985482,-0.51401070,2.02901571e+09,1.00049536e+09,2.03218876e+08,3.76455099e+07,1.02040253e+07,2.89245010e+06,8.89274436e+05,2.61275677e+05,7.17196887e+04,1.75548282e+04
53219.28958333,1.02723302,3.38392971,-0.50142297,2.03183415e+09,1.00240968e+09,2.03812536e+08,3.77750142e+07,1.02419710e+07,2.90330501e+06,8.92586859e+05,2.62144738e+05,7.19247147e+04,1.76043777e+04
53219.29027778,1.01120480,3.40759245,-0.48877433,2.03501881e+09,1.00452343e+09,2.04436181e+08,3.79080178e+07,1.02811542e+07,2.91446870e+06,8.95922427e+05,2.63007634e+05,7.21254957e+04,1.76549667e+04
53219.29097222,0.99505493,3.43084584,-0.47606683,2.03820347e+09,1.00663719e+09,2.05059825e+08,3.80410213e+07,1.03203374e+07,2.92563240e+06,8.99257995e+05,2.63870530e+05,7.23262767e+04,1.77055557e+04
53219.29166667,0.97878704,3.45369240,-0.46330299,2.04138813e+09,1.00875094e+09,2.05683469e+08,3.81740249e+07,1.03595207e+07,2.93679610e+06,9.02593563e+05,2.64733426e+05,7.25270577e+04,1.77561447e+04
53219.29236111,0.96240473,3.47613479,-0.45048484,2.04491301e+09,1.01102308e+09,2.06332820e+08,3.83085246e+07,1.03994383e+07,2.94811414e+06,9.05897443e+05,2.65576724e+05,7.27202982e+04,1.78066099e+04
53219.29305556,0.94591113,3.49817554,-0.43761458,2.04877810e+09,1.01345361e+09,2.07007879e+08,3.84445204e+07,1.04400904e+07,2.95958653e+06,9.09169636e+05,2.66400426e+05,7.29059982e+04,1.78569514e+04
53219.29375000,0.92930955,3.51981715,-0.42469441,2.05264318e+09,1.01588413e+09,2.07682937e+08,3.85805163e+07,1.04807425e+07,2.97105893e+06,9.12441829e+05,2.67224127e+05,7.30916982e+04,1.79072929e+04
53219.29444444,0.91260328,3.54106197,-0.41172636,2.05650827e+09,1.01831466e+09,2.08357995e+08,3.87165121e+07,1.05213946e+07,2.98253132e+06,9.15714022e+05,2.68047827e+05,7.32773982e+04,1.79576344e+04
