# Legacy Model output file: ../../unitTests/Legacy/CammiceAll_Pa90.CAMMICE.output_mean_H+_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               CAMMICE/MICS
# Particle species:         H+
# Flux type:                Differential
# Flux direction:           Bin 80-90
# Environment settings:     IGRF; All Activity Levels
# Energy levels (keV):       1-1.3 1.8-2.4 3.2-4.2 5.6-7.4 9.9-13.2 17.5-23.3 30.9-41.1 54.7-72.8 80.3-89.7 100.1-111.7 124.7-139.1 155.3-193.4
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/keV)
53219.00694444,1.55451077,1.56830628,-0.98654759,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,5.15263298e+03,5.41278177e+02,5.09068864e+01,3.33361926e+01,3.59837764e+01,3.81577915e+01,6.90089356e+01,1.20027339e+02,1.82157826e+02
53219.00763889,1.55319249,1.61750188,-0.98263373,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,5.26152337e+03,5.52716988e+02,5.19826997e+01,3.40406851e+01,3.67442202e+01,3.89641786e+01,7.04672988e+01,1.22563872e+02,1.86007361e+02
53219.00833333,1.55128673,1.66608598,-0.97834803,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,5.37235226e+03,5.64359435e+02,5.30776648e+01,3.47577191e+01,3.75182015e+01,3.97849212e+01,7.19516241e+01,1.25145561e+02,1.89925425e+02
53219.00902778,1.54881514,1.71406234,-0.97370527,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,5.48459984e+03,5.76150915e+02,5.41866464e+01,3.54839317e+01,3.83020904e+01,4.06161700e+01,7.34549499e+01,1.27760298e+02,1.93893644e+02
53219.00972222,1.54579812,1.76143505,-0.96871939,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,5.59803402e+03,5.88067046e+02,5.53073513e+01,3.62178213e+01,3.90942661e+01,4.14562061e+01,7.49741678e+01,1.30402676e+02,1.97903812e+02
53219.01041667,1.54225483,1.80820850,-0.96340360,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,5.71285051e+03,6.00128386e+02,5.64417131e+01,3.69606540e+01,3.98960951e+01,4.23064789e+01,7.65118988e+01,1.33077253e+02,2.01962848e+02
53219.01111111,1.53820426,1.85438693,-0.95777059,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,5.72314597e+03,6.45163265e+02,7.09076311e+01,4.40642026e+01,4.73582820e+01,6.24248501e+01,1.25903810e+02,2.18528725e+02,3.33572018e+02
53219.01180556,1.53366367,1.89997504,-0.95183246,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,5.82856316e+03,6.61199187e+02,7.35707283e+01,4.55406361e+01,4.89287723e+01,6.54681054e+01,1.32876025e+02,2.30604035e+02,3.52115254e+02
53219.01250000,1.52865033,1.94497724,-0.94560083,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,5.94596226e+03,6.74517082e+02,7.50525922e+01,4.64579171e+01,4.99142971e+01,6.67867660e+01,1.35552418e+02,2.35248869e+02,3.59207571e+02
53219.01319444,1.52318025,1.98939854,-0.93908636,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,6.06265260e+03,6.87754574e+02,7.65255098e+01,4.73696602e+01,5.08938722e+01,6.80974656e+01,1.38212653e+02,2.39865661e+02,3.66257069e+02
53219.01388889,1.51726880,2.03324350,-0.93229988,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,6.18051674e+03,7.01125223e+02,7.80132436e+01,4.82905746e+01,5.18833009e+01,6.94213497e+01,1.40899648e+02,2.44528894e+02,3.73377480e+02
53219.01458333,1.51093106,2.07651714,-0.92525113,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,6.29956456e+03,7.14630150e+02,7.95159185e+01,4.92207376e+01,5.28826662e+01,7.07585292e+01,1.43613627e+02,2.49238958e+02,3.80569399e+02
53219.01527778,1.50418085,2.11922432,-0.91794984,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,6.41980521e+03,7.28270394e+02,8.10336497e+01,5.01602205e+01,5.38920449e+01,7.21091070e+01,1.46354800e+02,2.53996216e+02,3.87833379e+02
53219.01597222,1.49703211,2.16136976,-0.91040510,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,6.54125279e+03,7.42047552e+02,8.25666152e+01,5.11091336e+01,5.49115553e+01,7.34732412e+01,1.49123488e+02,2.58801226e+02,3.95170272e+02
53219.01666667,1.48949758,2.20295831,-0.90262557,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,6.66392459e+03,7.55963589e+02,8.41150336e+01,5.20676120e+01,5.59413426e+01,7.48511264e+01,1.51920085e+02,2.63654671e+02,4.02581123e+02
53219.01736111,1.48158981,2.24399485,-0.89462001,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,6.78783791e+03,7.70020464e+02,8.56791228e+01,5.30357908e+01,5.69815521e+01,7.62429566e+01,1.54744985e+02,2.68557237e+02,4.10066976e+02
53219.01805556,1.47332072,2.28448440,-0.88639597,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,6.91302028e+03,7.84221302e+02,8.72592306e+01,5.40138852e+01,5.80324148e+01,7.76490410e+01,1.57598816e+02,2.73510011e+02,4.17629495e+02
53219.01875000,1.46470178,2.32443150,-0.87796145,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.03949399e+03,7.98568632e+02,8.88556383e+01,5.50020693e+01,5.90941179e+01,7.90696304e+01,1.60482087e+02,2.78513877e+02,4.25270028e+02
53219.01944444,1.45574413,2.36384103,-0.86932383,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.16728715e+03,8.13065640e+02,9.04687006e+01,5.60005626e+01,6.01668972e+01,8.05050400e+01,1.63395437e+02,2.83569946e+02,4.32990270e+02
53219.02013889,1.44645844,2.40271786,-0.86049017,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.29643066e+03,8.27715835e+02,9.20988078e+01,5.70096068e+01,6.12510124e+01,8.19556173e+01,1.66339572e+02,2.88679441e+02,4.40792090e+02
53219.02083333,1.43685460,2.44106636,-0.85146738,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.42695380e+03,8.42522537e+02,9.37463292e+01,5.80294305e+01,6.23467090e+01,8.34216909e+01,1.69315159e+02,2.93843521e+02,4.48677256e+02
53219.02152778,1.42694265,2.47889157,-0.84226174,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.55889351e+03,8.57489935e+02,9.54117311e+01,5.90603224e+01,6.34542973e+01,8.49036759e+01,1.72323040e+02,2.99063646e+02,4.56648000e+02
53219.02222222,1.41673201,2.51619773,-0.83287968,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.69228529e+03,8.72622059e+02,9.70954618e+01,6.01025598e+01,6.45740751e+01,8.64019709e+01,1.75364024e+02,3.04341221e+02,4.64706467e+02
53219.02291667,1.40623164,2.55298955,-0.82332732,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.82716729e+03,8.87923234e+02,9.87980026e+01,6.11564408e+01,6.57063628e+01,8.79170044e+01,1.78438982e+02,3.09677757e+02,4.72854960e+02
53219.02361111,1.39545046,2.58927141,-0.81361047,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.96357898e+03,9.03397940e+02,1.00519852e+02,6.22222738e+01,6.68514918e+01,8.94492199e+01,1.81548812e+02,3.15074813e+02,4.81095865e+02
53219.02430556,1.38439666,2.62504771,-0.80373478,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,8.10156219e+03,9.19050920e+02,1.02261538e+02,6.33003857e+01,6.80098132e+01,9.09990873e+01,1.84694469e+02,3.20534047e+02,4.89431709e+02
53219.02500000,1.37307870,2.66032286,-0.79370542,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,9.29542769e+03,8.63644053e+02,1.14111309e+02,7.85169161e+01,8.04049298e+01,1.08341263e+02,2.03932540e+02,3.49133726e+02,5.81756209e+02
53219.02569444,1.36150411,2.69510108,-0.78352791,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.03757257e+04,8.16211869e+02,1.24879482e+02,9.22025269e+01,9.15873268e+01,1.23978031e+02,2.21453629e+02,3.75276881e+02,6.65012036e+02
53219.02638889,1.34968075,2.72938677,-0.77320693,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.05526927e+04,8.30133068e+02,1.27009410e+02,9.37751207e+01,9.31494278e+01,1.26092584e+02,2.25230712e+02,3.81677552e+02,6.76354391e+02
53219.02708333,1.33761568,2.76318386,-0.76274752,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.07318336e+04,8.44225280e+02,1.29165502e+02,9.53670328e+01,9.47307182e+01,1.28233112e+02,2.29054194e+02,3.88156852e+02,6.87836080e+02
53219.02777778,1.32531611,2.79649642,-0.75215438,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.09132104e+04,8.58493377e+02,1.31348505e+02,9.69788136e+01,9.63317447e+01,1.30400357e+02,2.32925397e+02,3.94717020e+02,6.99461071e+02
53219.02847222,1.31278896,2.82932870,-0.74143207,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.10968885e+04,8.72942515e+02,1.33559206e+02,9.86110455e+01,9.79530859e+01,1.32595100e+02,2.36845720e+02,4.01360426e+02,7.11233567e+02
53219.02916667,1.30004065,2.86168446,-0.73058466,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.12829360e+04,8.87578039e+02,1.35798425e+02,1.00264332e+02,9.95953415e+01,1.34818155e+02,2.40816613e+02,4.08089530e+02,7.23157922e+02
53219.02986111,1.28707747,2.89356762,-0.71961671,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.14714205e+04,9.02405264e+02,1.38066973e+02,1.01939274e+02,1.01259108e+02,1.37070327e+02,2.44839518e+02,4.14906773e+02,7.35238466e+02
53219.03055556,1.27390601,2.92498195,-0.70853199,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.16624146e+04,9.17429919e+02,1.40365728e+02,1.03636519e+02,1.02945028e+02,1.39352489e+02,2.48915990e+02,4.21814790e+02,7.47479866e+02
53219.03125000,1.26053177,2.95593122,-0.69733473,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.18559905e+04,9.32657664e+02,1.42695556e+02,1.05356705e+02,1.04653737e+02,1.41665498e+02,2.53047563e+02,4.28816184e+02,7.59886735e+02
53219.03194444,1.24696101,2.98641920,-0.68602853,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.20522254e+04,9.48094588e+02,1.45057387e+02,1.07100521e+02,1.06385918e+02,1.44010281e+02,2.57235891e+02,4.35913753e+02,7.72464033e+02
53219.03263889,1.23319893,3.01644949,-0.67461718,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.22511972e+04,9.63746811e+02,1.47452160e+02,1.08868659e+02,1.08142258e+02,1.46387766e+02,2.61482634e+02,4.43110313e+02,7.85216748e+02
53219.03333333,1.21925132,3.04602571,-0.66310412,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.24529871e+04,9.79620713e+02,1.49880848e+02,1.10661837e+02,1.09923472e+02,1.48798924e+02,2.65789521e+02,4.50408796e+02,7.98150075e+02
53219.03402778,1.20512321,3.07515099,-0.65149297,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.26576756e+04,9.95722647e+02,1.52344426e+02,1.12480776e+02,1.11730274e+02,1.51244718e+02,2.70158279e+02,4.57812123e+02,8.11269194e+02
53219.03472222,1.19081978,3.10382911,-0.63978701,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.28653476e+04,1.01205927e+03,1.54843911e+02,1.14326225e+02,1.13563410e+02,1.53726160e+02,2.74590712e+02,4.65323356e+02,8.24579526e+02
53219.03541667,1.17634606,3.13206335,-0.62798955,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.30760915e+04,1.02863755e+03,1.57380368e+02,1.16198973e+02,1.15423662e+02,1.56244307e+02,2.79088711e+02,4.72945696e+02,8.38086747e+02
53219.03611111,1.16170690,3.15985701,-0.61610356,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.32899979e+04,1.04546461e+03,1.59954889e+02,1.18099825e+02,1.17311831e+02,1.58800244e+02,2.83654209e+02,4.80682421e+02,8.51796666e+02
53219.03680556,1.14690686,3.18721324,-0.60413250,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.35071533e+04,1.06254725e+03,1.62568514e+02,1.20029548e+02,1.19228678e+02,1.61395002e+02,2.88289051e+02,4.88536657e+02,8.65714819e+02
53219.03750000,1.13195050,3.21413533,-0.59207889,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.11387891e+04,1.32610018e+03,2.26212007e+02,2.55517104e+02,3.64143912e+02,5.45850515e+02,9.09193384e+02,1.36713458e+03,1.68663631e+03
53219.03819444,1.11684235,3.24062626,-0.57994601,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.13205009e+04,1.34773341e+03,2.29902298e+02,2.59685463e+02,3.70084345e+02,5.54755205e+02,9.24025439e+02,1.38943723e+03,1.71415112e+03
53219.03888889,1.10158683,3.26668916,-0.56773638,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.15050883e+04,1.36970900e+03,2.33650991e+02,2.63919788e+02,3.76118789e+02,5.63800817e+02,9.39092221e+02,1.41209282e+03,1.74210137e+03
53219.03958333,1.08618785,3.29232703,-0.55545298,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.07459135e+04,1.38050506e+03,2.34087979e+02,2.76981924e+02,4.17702955e+02,6.24647516e+02,1.05529270e+03,1.58294584e+03,1.95282425e+03
53219.04027778,1.07064964,3.31754285,-0.54309832,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,9.82443946e+03,1.38973499e+03,2.34011303e+02,2.91669545e+02,4.65634537e+02,6.94747870e+02,1.18951282e+03,1.78021453e+03,2.19612588e+03
53219.04097222,1.05497614,3.34233943,-0.53067491,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,9.51058041e+03,1.40640653e+03,2.36105009e+02,3.00747122e+02,4.90838555e+02,7.31733987e+02,1.25905048e+03,1.88270717e+03,2.32253983e+03
53219.04166667,1.03917111,3.36671961,-0.51818543,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,9.66409311e+03,1.42910770e+03,2.39916040e+02,3.05601558e+02,4.98761305e+02,7.43545091e+02,1.27937314e+03,1.91309642e+03,2.36002854e+03
53219.04236111,1.02323848,3.39068621,-0.50563222,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,9.82018278e+03,1.45218994e+03,2.43791046e+02,3.10537484e+02,5.06817052e+02,7.55554466e+02,1.30003694e+03,1.94399581e+03,2.39814656e+03
53219.04305556,1.00718185,3.41424190,-0.49301780,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,9.97894178e+03,1.47566692e+03,2.47732319e+02,3.15557820e+02,5.15010563e+02,7.67769215e+02,1.32105413e+03,1.97542362e+03,2.43691644e+03
53219.04375000,0.99100483,3.43738935,-0.48034436,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.01404704e+04,1.49955346e+03,2.51742349e+02,3.20665737e+02,5.23347010e+02,7.80197053e+02,1.34243796e+03,2.00739970e+03,2.47636267e+03
53219.04444444,0.97471073,3.46013122,-0.46761426,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.03048695e+04,1.52386448e+03,2.55823640e+02,3.25864426e+02,5.31831604e+02,7.92845745e+02,1.36420180e+03,2.03994401e+03,2.51650990e+03
53219.04513889,0.95830315,3.48246986,-0.45482970,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.39105840e+04,2.25266032e+03,6.23827672e+02,9.83949665e+02,1.20170058e+03,1.63305778e+03,2.53790442e+03,2.94604159e+03,2.90129400e+03
53219.04583333,0.94178538,3.50440812,-0.44199272,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.41370196e+04,2.28932897e+03,6.33982297e+02,9.99966330e+02,1.22126178e+03,1.65964058e+03,2.57921626e+03,2.99399705e+03,2.94852107e+03
53219.04652778,0.92516057,3.52594833,-0.42910551,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.43677110e+04,2.32668682e+03,6.44327778e+02,1.01628403e+03,1.24119064e+03,1.68672301e+03,2.62130455e+03,3.04285385e+03,2.99663577e+03
53219.04722222,0.90843201,3.54709270,-0.41617011,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.46028165e+04,2.36475948e+03,6.54871215e+02,1.03291396e+03,1.26150082e+03,1.71432365e+03,2.66419818e+03,3.09264548e+03,3.04567113e+03
53219.04791667,0.89160268,3.56784389,-0.40318872,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.48425024e+04,2.40357388e+03,6.65620059e+02,1.04986788e+03,1.28220668e+03,1.74246200e+03,2.70792747e+03,3.14340717e+03,3.09566179e+03
53219.04861111,0.87467557,3.58820395,-0.39016292,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.50869446e+04,2.44315849e+03,6.76582199e+02,1.06715822e+03,1.30332343e+03,1.77115872e+03,2.75252450e+03,3.19517614e+03,3.14664444e+03
53219.04930556,0.85765382,3.60817538,-0.37709505,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.53363163e+04,2.48354140e+03,6.87765409e+02,1.08479725e+03,1.32486603e+03,1.80043416e+03,2.79802091e+03,3.24798913e+03,3.19865525e+03
53219.05000000,0.84054009,3.62776023,-0.36398653,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.55908136e+04,2.52475433e+03,6.99178477e+02,1.10279883e+03,1.34685141e+03,1.83031132e+03,2.84445245e+03,3.30188763e+03,3.25173508e+03
53219.05069444,0.82333736,3.64696086,-0.35083956,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.58506288e+04,2.56682844e+03,7.10830032e+02,1.12117657e+03,1.36929620e+03,1.86081279e+03,2.89185421e+03,3.35691238e+03,3.30592406e+03
53219.05138889,0.80604831,3.66577913,-0.33765586,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.61159640e+04,2.60979645e+03,7.22729134e+02,1.13994476e+03,1.39221785e+03,1.89196230e+03,2.94026306e+03,3.41310618e+03,3.36126433e+03
53219.05208333,0.78867560,3.68421742,-0.32443715,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.63870335e+04,2.65369305e+03,7.34885389e+02,1.15911856e+03,1.41563486e+03,1.92378497e+03,2.98971809e+03,3.47051440e+03,3.41780057e+03
53219.05277778,0.77122206,3.70227775,-0.31118502,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.66640640e+04,2.69855498e+03,7.47308972e+02,1.17871400e+03,1.43956683e+03,1.95630746e+03,3.04026068e+03,3.52918508e+03,3.47558009e+03
53219.05347222,0.75369020,3.71996202,-0.29790134,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.69472845e+04,2.74441931e+03,7.60010151e+02,1.19874729e+03,1.46403355e+03,1.98955664e+03,3.09193261e+03,3.58916671e+03,3.53465066e+03
53219.05416667,0.73608253,3.73727210,-0.28458768,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.72369413e+04,2.79132593e+03,7.72999967e+02,1.21923584e+03,1.48905627e+03,2.02356142e+03,3.14477879e+03,3.65051143e+03,3.59506362e+03
53219.05486111,0.71840156,3.75421020,-0.27124576,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.78928238e+04,2.89487493e+03,8.12511885e+02,1.28261369e+03,1.55593436e+03,2.09769383e+03,3.23139277e+03,3.75417964e+03,3.76573672e+03
53219.05555556,0.70064980,3.77077788,-0.25787701,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.87387204e+04,3.02783833e+03,8.65686818e+02,1.36807988e+03,1.64442989e+03,2.19267400e+03,3.33584712e+03,3.88014850e+03,3.99328948e+03
53219.05625000,0.68282945,3.78697734,-0.24448299,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.95910770e+04,3.16185363e+03,9.19129563e+02,1.45396619e+03,1.73346133e+03,2.28841877e+03,3.44155172e+03,4.00756189e+03,4.22211616e+03
53219.05694444,0.66494302,3.80280999,-0.23106542,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.04003230e+04,3.28926277e+03,9.69216859e+02,1.53441123e+03,1.81732959e+03,2.37950611e+03,3.54404503e+03,4.13080744e+03,4.43718056e+03
53219.05763889,0.64699287,3.81827803,-0.21762557,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.07603719e+04,3.34731554e+03,9.86322736e+02,1.56149232e+03,1.84940396e+03,2.42150242e+03,3.60659449e+03,4.20371278e+03,4.51549313e+03
53219.05833333,0.62898120,3.83338288,-0.20416515,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.11294168e+04,3.40681880e+03,1.00385601e+03,1.58925005e+03,1.88227972e+03,2.46454805e+03,3.67070680e+03,4.27843971e+03,4.59576239e+03
53219.05902778,0.61091019,3.84812641,-0.19068527,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.15078445e+04,3.46783490e+03,1.02183507e+03,1.61771351e+03,1.91599134e+03,2.50868809e+03,3.73644913e+03,4.35506653e+03,4.67807246e+03
53219.05972222,0.59278205,3.86251020,-0.17718781,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.18960287e+04,3.53042410e+03,1.04027765e+03,1.64691080e+03,1.95057210e+03,2.55396613e+03,3.80388642e+03,4.43366893e+03,4.76250463e+03
53219.06041667,0.57459898,3.87653597,-0.16367372,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.22943835e+04,3.59465316e+03,1.05920344e+03,1.67687308e+03,1.98605889e+03,2.60043048e+03,3.87309059e+03,4.51433074e+03,4.84914896e+03
53219.06111111,0.55636317,3.89020514,-0.15014471,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.27033209e+04,3.66058852e+03,1.07863201e+03,1.70763132e+03,2.02248841e+03,2.64812918e+03,3.94413321e+03,4.59713539e+03,4.93809505e+03
53219.06180556,0.53807650,3.90351943,-0.13660190,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.31233022e+04,3.72830454e+03,1.09858527e+03,1.73922023e+03,2.05990176e+03,2.69711606e+03,4.01709444e+03,4.68217629e+03,5.02944325e+03
53219.06250000,0.51974102,3.91648041,-0.12304668,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.35547800e+04,3.79787421e+03,1.11908472e+03,1.77167385e+03,2.09833926e+03,2.74744389e+03,4.09205289e+03,4.76954508e+03,5.12329200e+03
53219.06319444,0.50135893,3.92908934,-0.10948047,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.39982473e+04,3.86937703e+03,1.14015380e+03,1.80502927e+03,2.13784482e+03,2.79917019e+03,4.16909423e+03,4.85934161e+03,5.21974854e+03
53219.06388889,0.48293210,3.94134794,-0.09590454,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.44542095e+04,3.94289446e+03,1.16181651e+03,1.83932448e+03,2.17846347e+03,2.85235389e+03,4.24830623e+03,4.95166818e+03,5.31892278e+03
53219.06458333,0.46446258,3.95325747,-0.08232013,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.49232026e+04,4.01851296e+03,1.18409832e+03,1.87459982e+03,2.22024296e+03,2.90705754e+03,4.32978204e+03,5.04663336e+03,5.42093132e+03
53219.06527778,0.44595210,3.96481934,-0.06872834,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.54057962e+04,4.09632433e+03,1.20702628e+03,1.91089812e+03,2.26323402e+03,2.96334755e+03,4.41362058e+03,5.14435246e+03,5.52589803e+03
53219.06597222,0.42740284,3.97603497,-0.05513059,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.59025630e+04,4.17642093e+03,1.23062761e+03,1.94826246e+03,2.30748769e+03,3.02129073e+03,4.49992137e+03,5.24494145e+03,5.63394749e+03
