# Irene Model output file: ../../unitTests/Legacy/Ax8min_NatEpochSaa_Diff.AP8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP8
# Particle species:         H+
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Min
# Energy levels (MeV):       0.1 0.2 0.4 0.6 0.8 1 2 4 6 8 10 15 20 30 50 60 80 100 150 200 250
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.01597222,1.49703211,2.16136976,-0.91040510,6.07981721e+11,2.38309830e+11,6.71112051e+10,2.16851632e+10,8.39557925e+09,4.47575625e+09,1.13245698e+08,1.04783103e+06,5.10507432e+04,4.16652809e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01666667,1.48949758,2.20295831,-0.90262557,6.43170827e+11,2.51941823e+11,7.13102785e+10,2.30719154e+10,8.90415398e+09,4.76353833e+09,1.19479106e+08,1.08974175e+06,5.27561020e+04,4.16652809e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01736111,1.48158981,2.24399485,-0.89462001,6.78370247e+11,2.66025953e+11,7.55608892e+10,2.45006221e+10,9.42844670e+09,5.06129448e+09,1.25756867e+08,1.13111447e+06,5.44076459e+04,4.16652809e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01805556,1.47332072,2.28448440,-0.88639597,7.13549286e+11,2.80546267e+11,7.98555597e+10,2.59627554e+10,9.96938706e+09,5.37017284e+09,1.32107966e+08,1.17191405e+06,5.60044872e+04,4.16652809e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01875000,1.46470178,2.32443150,-0.87796145,7.48679115e+11,2.95484751e+11,8.41868613e+10,2.74531960e+10,1.05264218e+10,5.69040119e+09,1.38582359e+08,1.21206682e+06,5.75465536e+04,4.16652809e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01944444,1.45574413,2.36384103,-0.86932383,7.83722857e+11,3.10701742e+11,8.86159900e+10,2.89696970e+10,1.10964440e+10,6.02225698e+09,1.45195493e+08,1.25142851e+06,5.90319155e+04,4.16652809e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02013889,1.44645844,2.40271786,-0.86049017,8.18575406e+11,3.26033525e+11,9.32162232e+10,3.05086146e+10,1.16781960e+10,6.36465192e+09,1.51944124e+08,1.28996602e+06,6.04589101e+04,4.16652809e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02083333,1.43685460,2.44106636,-0.85146738,8.52990945e+11,3.41430026e+11,9.79780101e+10,3.20626833e+10,1.22714056e+10,6.71436672e+09,1.58792267e+08,1.32775746e+06,6.18213030e+04,4.16652809e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02152778,1.42694265,2.47889157,-0.84226174,8.86786834e+11,3.56859891e+11,1.02876830e+11,3.36252987e+10,1.28748299e+10,7.06861563e+09,1.65685626e+08,1.36470964e+06,6.31113743e+04,4.16652809e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02222222,1.41673201,2.51619773,-0.83287968,9.19950358e+11,3.72297141e+11,1.07901439e+11,3.51937685e+10,1.34869769e+10,7.42637183e+09,1.72590174e+08,1.40069720e+06,6.43300541e+04,4.16652809e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02291667,1.40623164,2.55298955,-0.82332732,9.52537695e+11,3.87723056e+11,1.13044275e+11,3.67664241e+10,1.41067695e+10,7.78697255e+09,1.79482544e+08,1.43567951e+06,6.54814799e+04,4.16652809e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02361111,1.39545046,2.58927141,-0.81361047,9.84926136e+11,4.03119816e+11,1.18289955e+11,3.83462624e+10,1.47331116e+10,8.14974790e+09,1.86340390e+08,1.46960881e+06,6.65698514e+04,4.16652809e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,1.01781018e+12,4.18471026e+11,1.23608392e+11,3.99461789e+10,1.53649742e+10,8.51407732e+09,1.93143464e+08,1.50244612e+06,6.75986606e+04,4.16652809e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,1.05153165e+12,4.33761881e+11,1.28951458e+11,4.15913940e+10,1.60014012e+10,8.87932670e+09,1.99876925e+08,1.53424820e+06,6.85700546e+04,4.16652809e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02569444,1.36150411,2.69510108,-0.78352791,1.08606914e+12,4.48983666e+11,1.34288757e+11,4.32979304e+10,1.66417202e+10,9.24467516e+09,2.06566957e+08,1.56520950e+06,6.94887087e+04,4.16652809e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,1.12138299e+12,4.64123234e+11,1.39615294e+11,4.50631933e+10,1.72849862e+10,9.60903441e+09,2.13236162e+08,1.59542730e+06,7.03568272e+04,4.16652809e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,1.15729830e+12,4.79141750e+11,1.44912520e+11,4.68775723e+10,1.79267959e+10,9.97111629e+09,2.19840384e+08,1.62472329e+06,7.11664002e+04,4.16652809e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
