# Irene Model output file: ../../unitTests/Legacy/Ax8min_NatEpoch_Intg.AP8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP8
# Particle species:         H+
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Activity Level: Min
# Energy levels (MeV):       0.1 0.2 0.4 0.6 0.8 1 2 4 6 8 10 15 20 30 50 60 80 100 150 200 250
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.00833333,1.55128673,1.66608598,-0.97834803,2.94856165e+10,1.51459971e+10,5.54726405e+09,2.24128984e+09,9.89938484e+08,4.84818358e+08,2.27270785e+07,4.72410841e+05,4.06216564e+04,6.92261562e+03,1.78604100e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.00902778,1.54881514,1.71406234,-0.97370527,3.24636419e+10,1.67315872e+10,6.11977095e+09,2.47517843e+09,1.09280650e+09,5.34148355e+08,2.48313330e+07,5.10094379e+05,4.33815295e+04,7.32911394e+03,1.88880146e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.00972222,1.54579812,1.76143505,-0.96871939,3.55265837e+10,1.83672054e+10,6.70893051e+09,2.71594475e+09,1.19960192e+09,5.85172949e+08,2.69650556e+07,5.47540877e+05,4.60469663e+04,7.71436913e+03,1.98603882e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01041667,1.54225483,1.80820850,-0.96340360,3.86821490e+10,2.00494843e+10,7.31813528e+09,2.96303630e+09,1.31010144e+09,6.37978015e+08,2.91271641e+07,5.84638466e+05,4.86149633e+04,8.07885797e+03,2.07791446e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01111111,1.53820426,1.85438693,-0.95777059,4.19347074e+10,2.17745592e+10,7.94807673e+09,3.21576837e+09,1.42401508e+09,6.92403916e+08,3.13184748e+07,6.21229504e+05,5.10837644e+04,8.42218937e+03,2.16441196e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01180556,1.53366367,1.89997504,-0.95183246,4.52897404e+10,2.35393182e+10,8.59793475e+09,3.47363891e+09,1.54113353e+09,7.48335846e+08,3.35396240e+07,6.57231913e+05,5.34617617e+04,8.74501618e+03,2.24576252e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01250000,1.52865033,1.94497724,-0.94560083,4.87538487e+10,2.53409086e+10,9.26704384e+09,3.73624076e+09,1.66128234e+09,8.05680435e+08,3.57858678e+07,6.92622345e+05,5.57580572e+04,9.04883619e+03,2.32239961e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01319444,1.52318025,1.98939854,-0.93908636,5.23250134e+10,2.71753754e+10,9.95481573e+09,4.00322012e+09,1.78416251e+09,8.64309862e+08,3.80476480e+07,7.27224347e+05,5.79697191e+04,9.33436025e+03,2.39487483e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01388889,1.51726880,2.03324350,-0.93229988,5.59835147e+10,2.90390005e+10,1.06611580e+10,4.27669090e+09,1.90931152e+09,9.24091904e+08,4.03121801e+07,7.60724131e+05,6.00876188e+04,9.60312472e+03,2.46440106e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01458333,1.51093106,2.07651714,-0.92525113,5.97117202e+10,3.09406996e+10,1.13852757e+10,4.55873246e+09,2.03626054e+09,9.84874550e+08,4.25686779e+07,7.92940186e+05,6.21016742e+04,9.85582170e+03,2.53161759e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01527778,1.50418085,2.11922432,-0.91794984,6.34973247e+10,3.28890629e+10,1.21242978e+10,4.84835160e+09,2.16459842e+09,1.04635396e+09,4.48018394e+07,8.23761752e+05,6.39927580e+04,1.00902281e+04,2.59598662e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01597222,1.49703211,2.16136976,-0.91040510,6.73366205e+10,3.48855916e+10,1.28772966e+10,5.14533196e+09,2.29475560e+09,1.10867278e+09,4.70119416e+07,8.53374222e+05,6.57685297e+04,1.03076866e+04,2.65751513e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01666667,1.48949758,2.20295831,-0.90262557,7.12327709e+10,3.69323394e+10,1.36449121e+10,5.45019406e+09,2.42783269e+09,1.17229035e+09,4.92121992e+07,8.82105632e+05,6.74557008e+04,1.05120821e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01736111,1.48158981,2.24399485,-0.89462001,7.51805335e+10,3.90261823e+10,1.44258494e+10,5.76251564e+09,2.56443539e+09,1.23732659e+09,5.14095379e+07,9.09929136e+05,6.90558615e+04,1.07038161e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01805556,1.47332072,2.28448440,-0.88639597,7.91749237e+10,4.11640788e+10,1.52188675e+10,6.08188366e+09,2.70467585e+09,1.30398769e+09,5.36125014e+07,9.36822278e+05,7.05706418e+04,1.08832425e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01875000,1.46470178,2.32443150,-0.87796145,8.32110987e+10,4.33429975e+10,1.60277401e+10,6.40788578e+09,2.84836496e+09,1.37248815e+09,5.58250600e+07,9.62773666e+05,7.20024668e+04,1.10507621e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01944444,1.45574413,2.36384103,-0.86932383,8.72848095e+10,4.55602718e+10,1.68576350e+10,6.74016683e+09,2.99534216e+09,1.44284505e+09,5.80526798e+07,9.87778153e+05,7.33538077e+04,1.12067408e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02013889,1.44645844,2.40271786,-0.86049017,9.13923573e+10,4.78133060e+10,1.77098415e+10,7.07838774e+09,3.14545612e+09,1.51497478e+09,6.02972295e+07,1.01187933e+06,7.46315336e+04,1.13519578e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02083333,1.43685460,2.44106636,-0.85146738,9.55276230e+10,5.00980693e+10,1.85850254e+10,7.42194428e+09,3.29840256e+09,1.58872370e+09,6.25512925e+07,1.03502445e+06,7.58386567e+04,1.14862263e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02152778,1.42694265,2.47889157,-0.84226174,9.96680699e+10,5.24054956e+10,1.94779459e+10,7.76888633e+09,3.45326143e+09,1.66338226e+09,6.47989481e+07,1.05724617e+06,7.69811187e+04,1.16117601e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02222222,1.41673201,2.51619773,-0.83287968,1.03790959e+11,5.47257381e+10,2.03816799e+10,8.11707051e+09,3.60899453e+09,1.73816845e+09,6.70222673e+07,1.07858077e+06,7.80616847e+04,1.17308526e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02291667,1.40623164,2.55298955,-0.82332732,1.07903459e+11,5.70555965e+10,2.12948365e+10,8.46619960e+09,3.76530423e+09,1.81293061e+09,6.92151428e+07,1.09903486e+06,7.90819447e+04,1.18436833e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02361111,1.39545046,2.58927141,-0.81361047,1.12034437e+11,5.93918648e+10,2.22159769e+10,8.81672223e+09,3.92189244e+09,1.88751907e+09,7.13719472e+07,1.11862071e+06,8.00439109e+04,1.19504702e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,1.16202483e+11,6.17316490e+10,2.31437959e+10,9.17072613e+09,4.07849039e+09,1.96180005e+09,7.34888699e+07,1.13739048e+06,8.09494958e+04,1.20514201e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,1.20404794e+11,6.40732646e+10,2.40775390e+10,9.53000114e+09,4.23495630e+09,2.03571462e+09,7.55723790e+07,1.15544528e+06,8.18031949e+04,1.21469940e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02569444,1.36150411,2.69510108,-0.78352791,1.24636230e+11,6.64139397e+10,2.50158891e+10,9.89418892e+09,4.39103441e+09,2.10913815e+09,7.76272504e+07,1.17281769e+06,8.26068540e+04,1.22378665e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,1.28881417e+11,6.87462926e+10,2.59550981e+10,1.02614650e+10,4.54600312e+09,2.18173000e+09,7.96430595e+07,1.18944655e+06,8.33558695e+04,1.23241788e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,1.33136837e+11,7.10721920e+10,2.68942366e+10,1.06312643e+10,4.69989035e+09,2.25381935e+09,8.16209035e+07,1.20538688e+06,8.40528847e+04,1.24059292e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02777778,1.32531611,2.79649642,-0.75215438,1.37415148e+11,7.34117901e+10,2.78362711e+10,1.10047349e+10,4.85452809e+09,2.32626438e+09,8.35780875e+07,1.22083283e+06,8.47106568e+04,1.24837700e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02847222,1.31278896,2.82932870,-0.74143207,1.41714113e+11,7.57769740e+10,2.87806439e+10,1.13814471e+10,5.01081739e+09,2.39915658e+09,8.55169488e+07,1.23580613e+06,8.53324624e+04,1.25575256e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02916667,1.30004065,2.86168446,-0.73058466,1.46027288e+11,7.81685503e+10,2.97257531e+10,1.17605463e+10,5.16838392e+09,2.47230507e+09,8.74347494e+07,1.25026970e+06,8.59180259e+04,1.26263691e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02986111,1.28707747,2.89356762,-0.71961671,1.50374429e+11,8.05969629e+10,3.06747229e+10,1.21431107e+10,5.32792905e+09,2.54600461e+09,8.93405954e+07,1.26429199e+06,8.64764991e+04,1.26918349e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03055556,1.27390601,2.92498195,-0.70853199,1.54776911e+11,8.30714905e+10,3.16311612e+10,1.25305309e+10,5.49027068e+09,2.62062662e+09,9.12443037e+07,1.27795930e+06,8.70174051e+04,1.27559781e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03125000,1.26053177,2.95593122,-0.69733473,1.59230628e+11,8.55889772e+10,3.25940523e+10,1.29223479e+10,5.65515732e+09,2.69607229e+09,9.31426121e+07,1.29125947e+06,8.75408980e+04,1.28187485e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
