# Irene Model output file: ../../unitTests/Legacy/Ax8min_atEpoch_Diff.AE8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Activity Level: Min
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.00694444,1.55451077,1.56830628,-0.98654759,5.16906163e+10,3.19594390e+10,1.20887935e+10,3.21075271e+09,8.31613258e+08,2.73595939e+08,2.49037189e+08,9.52830615e+07,5.61709069e+07,1.92610985e+07,1.25095806e+07,8.36322314e+06,5.25361449e+06,2.41188278e+06,1.02599748e+06,2.55640974e+05,4.94906906e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.00763889,1.55319249,1.61750188,-0.98263373,5.79839335e+10,3.58910606e+10,1.35846503e+10,3.62363763e+09,9.34050053e+08,3.14018406e+08,2.82450770e+08,1.07797076e+08,6.41258262e+07,2.18820440e+07,1.42483059e+07,9.51705490e+06,5.93611872e+06,2.71602352e+06,1.14060745e+06,2.84170597e+05,5.43592361e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.00833333,1.55128673,1.66608598,-0.97834803,6.44891039e+10,3.99611430e+10,1.51370248e+10,4.05423624e+09,1.03768307e+09,3.58388806e+08,3.17491731e+08,1.20857697e+08,7.24097176e+07,2.46995611e+07,1.60668105e+07,1.07277099e+07,6.64292696e+06,3.03117511e+06,1.25742546e+06,3.13146430e+05,5.92105640e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.00902778,1.54881514,1.71406234,-0.97370527,7.12010299e+10,4.41667603e+10,1.67449870e+10,4.50240680e+09,1.14228665e+09,4.06882479e+08,3.54160797e+08,1.34461084e+08,8.10187917e+07,2.77189663e+07,1.79647705e+07,1.19951287e+07,7.37353769e+06,3.35709929e+06,1.37631722e+06,3.42533196e+05,6.40407628e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.00972222,1.54579812,1.76143505,-0.96871939,7.81144632e+10,4.85051709e+10,1.84078463e+10,4.96817370e+09,1.24752331e+09,4.59808436e+08,3.92481479e+08,1.48608923e+08,8.99518254e+07,3.09509052e+07,1.99428056e+07,1.33200546e+07,8.12749278e+06,3.69358218e+06,1.49707441e+06,3.72272919e+05,6.88383967e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01041667,1.54225483,1.80820850,-0.96340360,8.52242383e+10,5.29734894e+10,2.01247756e+10,5.45146809e+09,1.35311369e+09,5.17415671e+08,4.32464749e+08,1.63299754e+08,9.92060909e+07,3.44033725e+07,2.20010083e+07,1.47027778e+07,8.90430726e+06,4.04039359e+06,1.61953467e+06,4.02321849e+05,7.35967597e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01111111,1.53820426,1.85438693,-0.95777059,9.25241471e+10,5.75678635e+10,2.18943534e+10,5.95193845e+09,1.45889048e+09,5.79795111e+08,4.74087741e+08,1.78523030e+08,1.08774142e+08,3.80776951e+07,2.41379893e+07,1.61423947e+07,9.70331084e+06,4.39721367e+06,1.74360351e+06,4.32658502e+05,7.83170169e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01180556,1.53366367,1.89997504,-0.95183246,1.00007900e+11,6.22846903e+10,2.37154409e+10,6.46942001e+09,1.56456467e+09,6.47189308e+08,5.17353118e+08,1.94274336e+08,1.18651403e+08,4.19811448e+07,2.63534167e+07,1.76388794e+07,1.05238897e+07,4.76375187e+06,1.86911166e+06,4.63238342e+05,8.29928859e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01250000,1.52865033,1.94497724,-0.94560083,1.07671294e+11,6.71218159e+10,2.55875674e+10,7.00399284e+09,1.66981050e+09,7.19949165e+08,5.62289277e+08,2.10556947e+08,1.28837560e+08,4.61254294e+07,2.86481379e+07,1.91930927e+07,1.13656901e+07,5.13983545e+06,1.99588954e+06,4.94014548e+05,8.76160175e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01319444,1.52318025,1.98939854,-0.93908636,1.15513189e+11,7.20789453e+10,2.75121854e+10,7.55538666e+09,1.77674699e+09,7.96389765e+08,6.08823974e+08,2.27433999e+08,1.39322348e+08,5.04934879e+07,3.10262368e+07,2.08012583e+07,1.22286143e+07,5.52454195e+06,2.12373363e+06,5.24892135e+05,9.22091960e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01388889,1.51726880,2.03324350,-0.93229988,1.23538065e+11,7.71596540e+10,2.94935070e+10,8.12354287e+09,1.88937936e+09,8.73398306e+08,6.56858200e+08,2.45035341e+08,1.50095825e+08,5.50547059e+07,3.34969255e+07,2.24576757e+07,1.31131604e+07,5.91659278e+06,2.25238247e+06,5.55725828e+05,9.68109511e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01458333,1.51093106,2.07651714,-0.92525113,1.31759181e+11,8.23737278e+10,3.15378962e+10,8.70978409e+09,2.01017620e+09,9.49514995e+08,7.06472113e+08,2.63492685e+08,1.61174974e+08,5.98141739e+07,3.60731570e+07,2.41636370e+07,1.40210160e+07,6.31576089e+06,2.38162294e+06,5.86394087e+05,1.01429333e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01527778,1.50418085,2.11922432,-0.91794984,1.40192506e+11,8.77313473e+10,3.36495496e+10,9.31531041e+09,2.13949476e+09,1.02488539e+09,7.57767867e+08,2.82850772e+08,1.72581917e+08,6.47826849e+07,3.87606532e+07,2.59225956e+07,1.49539623e+07,6.72279957e+06,2.51172696e+06,6.16977092e+05,1.06074433e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01597222,1.49703211,2.16136976,-0.91040510,1.48844068e+11,9.32359261e+10,3.58294291e+10,9.94039330e+09,2.27727674e+09,1.09970321e+09,8.10766897e+08,3.03112458e+08,1.84322874e+08,6.99612576e+07,4.15597031e+07,2.77353534e+07,1.59125329e+07,7.13811387e+06,2.64295983e+06,6.47573356e+05,1.10760595e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01666667,1.48949758,2.20295831,-0.90262557,1.57710391e+11,9.88857145e+10,3.80774521e+10,1.05850078e+10,2.42380891e+09,1.17382705e+09,8.65469763e+08,3.24296581e+08,1.96395304e+08,7.53530062e+07,4.44716907e+07,2.96016147e+07,1.68963968e+07,7.56143005e+06,2.77519652e+06,6.78146400e+05,1.15485030e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01736111,1.48158981,2.24399485,-0.89462001,1.66786450e+11,1.04677710e+11,4.03927805e+10,1.12489115e+10,2.57921959e+09,1.24717009e+09,9.21857354e+08,3.46407880e+08,2.08793432e+08,8.09579617e+07,4.74963678e+07,3.15205331e+07,1.79050080e+07,7.99246128e+06,2.90835167e+06,7.08681962e+05,1.20242725e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
