# Irene Model output file: ../../unitTests/Legacy/CammiceAll_Pa70.CAMMICE.output_mean_H+_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CAMMICE/MICS
# Particle species:         H+
# Flux type:                Differential
# Flux direction:           Bin 60-70
# Environment settings:     IGRF; All Activity Levels
# Energy levels (keV):       1-1.3 1.8-2.4 3.2-4.2 5.6-7.4 9.9-13.2 17.5-23.3 30.9-41.1 54.7-72.8 80.3-89.7 100.1-111.7 124.7-139.1 155.3-193.4
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.02847222,1.31278896,2.82932870,-0.74143207,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.77819860e+07,1.06900741e+07,8.46416156e+05,4.92098083e+05,5.16010633e+05,6.33719961e+05,1.23502956e+06,2.13107560e+06,3.27970119e+06
53219.02916667,1.30004065,2.86168446,-0.73058466,0.00000000e+00,0.00000000e+00,0.00000000e+00,8.02497052e+07,1.09682023e+07,8.77534224e+05,5.11435187e+05,5.36748824e+05,6.61475450e+05,1.29121131e+06,2.22853259e+06,3.42897297e+06
53219.02986111,1.28707747,2.89356762,-0.71961671,0.00000000e+00,0.00000000e+00,0.00000000e+00,8.27975228e+07,1.12474019e+07,9.09528107e+05,5.31645434e+05,5.58259078e+05,6.90295781e+05,1.34888401e+06,2.32837599e+06,3.58393206e+06
53219.03055556,1.27390601,2.92498195,-0.70853199,0.00000000e+00,0.00000000e+00,0.00000000e+00,8.54497991e+07,1.15260705e+07,9.42631631e+05,5.53053870e+05,5.80800179e+05,7.20544535e+05,1.40842044e+06,2.43114329e+06,3.74651225e+06
53219.03125000,1.26053177,2.95593122,-0.69733473,0.00000000e+00,0.00000000e+00,0.00000000e+00,8.82065175e+07,1.18042532e+07,9.76845381e+05,5.75658917e+05,6.04371402e+05,7.52220557e+05,1.46982221e+06,2.53683841e+06,3.91670756e+06
53219.03194444,1.24696101,2.98641920,-0.68602853,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.10676630e+07,1.20819958e+07,1.01216997e+06,5.99458992e+05,6.28972033e+05,7.85322702e+05,1.53309095e+06,2.64546540e+06,4.09451205e+06
53219.03263889,1.23319893,3.01644949,-0.67461718,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.40332212e+07,1.23593446e+07,1.04860602e+06,6.24452502e+05,6.54601352e+05,8.19849818e+05,1.59822835e+06,2.75702837e+06,4.27991978e+06
53219.03333333,1.21925132,3.04602571,-0.66310412,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.71031764e+07,1.26363463e+07,1.08615415e+06,6.50637830e+05,6.81258627e+05,8.55800732e+05,1.66523606e+06,2.87153144e+06,4.47292467e+06
53219.03402778,1.20512321,3.07515099,-0.65149297,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.00277514e+08,1.29130484e+07,1.12481501e+06,6.78013345e+05,7.08943125e+05,8.93174267e+05,1.73411582e+06,2.98897882e+06,4.67352065e+06
53219.03472222,1.19081978,3.10382911,-0.63978701,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.03556216e+08,1.31894986e+07,1.16458922e+06,7.06577373e+05,7.37654075e+05,9.31969197e+05,1.80486930e+06,3.10937468e+06,4.88170136e+06
