# Irene Model output file: ../../unitTests/Legacy/CRRactive_NatEpoch_Intg.CRRESELE.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESELE
# Particle species:         e-
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Ap range: Max
# Energy levels (MeV):       0.65 0.95 1.6 2 2.35 2.75 3.15 3.75 4.55 5.75
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.21527778,-0.51221811,-0.96562720,0.29689540,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.21597222,-0.44297432,-0.98833689,0.24727351,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.21666667,-0.37193967,-1.00704420,0.19664977,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.21736111,-0.29931928,-1.02145043,0.14518584,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.21805556,-0.22536100,-1.03128249,0.09307163,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.21875000,-0.15035347,-1.03630352,0.04052345,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.21944444,-0.07462268,-1.03632565,-0.01221952,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.22013889,0.00147617,-1.03122049,-0.06490080,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.22083333,0.07756671,-1.02092683,-0.11725405,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.22152778,0.15326375,-1.00545643,-0.16901086,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.22222222,0.22818511,-0.98489484,-0.21990944,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.22291667,0.30196431,-0.95939854,-0.26970367,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.22361111,0.37426105,-0.92918791,-0.31816973,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.22430556,0.44477163,-0.89453666,-0.36511238,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.22500000,0.51323377,-0.85576077,-0.41036838,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.22569444,0.57943198,-0.81320426,-0.45380854,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.22638889,0.64319673,-0.76722784,-0.49533761,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.22708333,0.70440419,-0.71819642,-0.53489186,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.22777778,0.76297260,-0.66646974,-0.57243675,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.22847222,0.81885736,-0.61239515,-0.60796318,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.22916667,0.87204640,-0.55630101,-0.64148324,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.22986111,0.92255509,-0.49849353,-0.67302706,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.23055556,0.97042049,-0.43925509,-0.70263828,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.23125000,1.01569689,-0.37884213,-0.73037120,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.23194444,1.05845210,-0.31748650,-0.75628751,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.23263889,1.09876318,-0.25539569,-0.78045407,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.23333333,1.13671396,-0.19275443,-0.80294105,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.23402778,1.17239186,-0.12972611,-0.82381985,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.23472222,1.20588665,-0.06645467,-0.84316204,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.23541667,1.23728858,-0.00306661,-0.86103874,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.23611111,1.26668697,0.06032757,-0.87751899,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.23680556,1.29416970,0.12363150,-0.89267014,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.23750000,1.31982185,0.18676152,-0.90655716,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.23819444,1.34372646,0.24964528,-0.91924206,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.23888889,1.36596277,0.31221968,-0.93078447,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.23958333,1.38660692,0.37443103,-0.94124058,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.24027778,1.40573204,0.43623258,-0.95066424,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.24097222,1.42340721,0.49758491,-0.95910645,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.24166667,1.43969849,0.55845398,-0.96661508,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.24236111,1.45466882,0.61881106,-0.97323597,7.21469229e+11,3.88690979e+11,8.48081847e+10,2.02069448e+10,6.12053771e+09,2.13081064e+09,9.02088610e+08,3.49029979e+08,1.05048257e+08,2.78260821e+07
53219.24305556,1.46837723,0.67863197,-0.97901180,7.22273811e+11,3.88865105e+11,8.48187361e+10,2.02111505e+10,6.12296886e+09,2.13240328e+09,9.03229383e+08,3.49721127e+08,1.05385440e+08,2.79328165e+07
53219.24375000,1.48088052,0.73789600,-0.98398324,7.23919464e+11,3.89242310e+11,8.48419704e+10,2.02200920e+10,6.12809884e+09,2.13587277e+09,9.05679247e+08,3.51171615e+08,1.06099393e+08,2.81604005e+07
53219.24444444,1.49223176,0.79658667,-0.98818872,7.25601607e+11,3.89648469e+11,8.48673361e+10,2.02295636e+10,6.13349652e+09,2.13962645e+09,9.08297426e+08,3.52690295e+08,1.06852932e+08,2.84020997e+07
53219.24513889,1.50248164,0.85468954,-0.99166405,7.27307639e+11,3.90092701e+11,8.48979823e+10,2.02403574e+10,6.13949029e+09,2.14368297e+09,9.11061317e+08,3.54276311e+08,1.07645448e+08,2.86581076e+07
53219.24583333,1.51167818,0.91219362,-0.99444359,7.29122010e+11,3.90623551e+11,8.49417782e+10,2.02546348e+10,6.14696971e+09,2.14846689e+09,9.14188864e+08,3.56020108e+08,1.08502347e+08,2.89365451e+07
53219.24652778,1.51986643,0.96908950,-0.99655936,7.31020829e+11,3.91202946e+11,8.49934432e+10,2.02710738e+10,6.15533871e+09,2.15367538e+09,9.17534357e+08,3.57854350e+08,1.09384651e+08,2.92231037e+07
53219.24722222,1.52708956,1.02537010,-0.99804166,7.33008815e+11,3.91849669e+11,8.50568340e+10,2.02908626e+10,6.16505949e+09,2.15956892e+09,9.21286642e+08,3.59904510e+08,1.10348237e+08,2.95326721e+07
53219.24791667,1.53338790,1.08103026,-0.99891920,7.35167409e+11,3.92628934e+11,8.51452561e+10,2.03172597e+10,6.17717060e+09,2.16659052e+09,9.25707248e+08,3.62300866e+08,1.11429573e+08,2.98782053e+07
53219.24861111,1.53880007,1.13606589,-0.99921899,7.37407440e+11,3.93473414e+11,8.52469838e+10,2.03469153e+10,6.19032023e+09,2.17405516e+09,9.30389381e+08,3.64827499e+08,1.12547378e+08,3.02366936e+07
53219.24930556,1.54336263,1.19047432,-0.99896676,7.39733473e+11,3.94384983e+11,8.53653288e+10,2.03801443e+10,6.20452924e+09,2.18194616e+09,9.35277389e+08,3.67428757e+08,1.13671300e+08,3.05928616e+07
53219.25000000,1.54710996,1.24425414,-0.99818637,7.42145508e+11,3.95363641e+11,8.55002912e+10,2.04169467e+10,6.21979762e+09,2.19026355e+09,9.40371272e+08,3.70104640e+08,1.14801339e+08,3.09467092e+07
53219.25069444,1.55007487,1.29740504,-0.99690090,7.44635258e+11,3.96409023e+11,8.56552911e+10,2.04579527e+10,6.23631456e+09,2.19904949e+09,9.45632217e+08,3.72825335e+08,1.15938456e+08,3.13021038e+07
53219.25138889,1.55228842,1.34992717,-0.99513184,7.47202723e+11,3.97521129e+11,8.58303286e+10,2.05031622e+10,6.25408007e+09,2.20830400e+09,9.51060225e+08,3.75590843e+08,1.17082652e+08,3.16590452e+07
53219.25208333,1.55378014,1.40182163,-0.99289977,7.49837717e+11,3.98696731e+11,8.60268448e+10,2.05530444e+10,6.27322429e+09,2.21799222e+09,9.56567193e+08,3.78344562e+08,1.18218878e+08,3.20094124e+07
53219.25277778,1.55457794,1.45309031,-0.99022413,7.52540241e+11,3.99935830e+11,8.62448398e+10,2.06075993e+10,6.29374722e+09,2.22811415e+09,9.62153124e+08,3.81086492e+08,1.19347136e+08,3.23532054e+07
53219.25347222,1.55470853,1.50373540,-0.98712299,7.55343902e+11,4.01260899e+11,8.64889971e+10,2.06684447e+10,6.31616854e+09,2.23889697e+09,9.67993444e+08,3.83924562e+08,1.20499160e+08,3.26993187e+07
53219.25416667,1.55419717,1.55375973,-0.98361408,7.58248702e+11,4.02671939e+11,8.67593168e+10,2.07355804e+10,6.34048826e+09,2.25034068e+09,9.74088156e+08,3.86858773e+08,1.21674949e+08,3.30477523e+07
53219.25486111,1.55306771,1.60316628,-0.97971387,7.61227252e+11,4.04136953e+11,8.70454393e+10,2.08059310e+10,6.36543085e+09,2.26185228e+09,9.80154753e+08,3.89744621e+08,1.22803922e+08,3.33731761e+07
53219.25555556,1.55134339,1.65195881,-0.97543807,7.64279554e+11,4.05655943e+11,8.73473648e+10,2.08794964e+10,6.39099634e+09,2.27343176e+09,9.86193239e+08,3.92582106e+08,1.23886078e+08,3.36755902e+07
53219.25625000,1.54904571,1.70014095,-0.97080173,7.67331855e+11,4.07174932e+11,8.76492903e+10,2.09530619e+10,6.41656182e+09,2.28501125e+09,9.92231723e+08,3.95419590e+08,1.24968234e+08,3.39780042e+07
53219.25694444,1.54619538,1.74771691,-0.96581884,7.70412656e+11,4.08730197e+11,8.79606228e+10,2.10283905e+10,6.44235439e+09,2.29652382e+09,9.98192793e+08,3.98205160e+08,1.26009258e+08,3.42622425e+07
53219.25763889,1.54281250,1.79469064,-0.96050289,7.73574144e+11,4.10351077e+11,8.82884906e+10,2.11074622e+10,6.46913609e+09,2.30834452e+09,1.00428800e+09,4.01047614e+08,1.27054570e+08,3.45414534e+07
53219.25833333,1.53891575,1.84106683,-0.95486706,7.76824380e+11,4.12022784e+11,8.86284742e+10,2.11896259e+10,6.49669377e+09,2.32042519e+09,1.01049917e+09,4.03933285e+08,1.28106797e+08,3.48183441e+07
53219.25902778,1.53452317,1.88684989,-0.94892328,7.80111176e+11,4.13715980e+11,8.89734458e+10,2.12729015e+10,6.52426536e+09,2.33239079e+09,1.01661476e+09,4.06753379e+08,1.29120515e+08,3.50797660e+07
53219.25972222,1.52965187,1.93204451,-0.94268348,7.83397971e+11,4.15409175e+11,8.93184174e+10,2.13561771e+10,6.55183696e+09,2.34435638e+09,1.02273036e+09,4.09573473e+08,1.30134234e+08,3.53411878e+07
53219.26041667,1.52431834,1.97665542,-0.93615849,7.86672290e+11,4.17104294e+11,8.96651320e+10,2.14397197e+10,6.57933956e+09,2.35620499e+09,1.02874696e+09,4.12331329e+08,1.31114027e+08,3.55904281e+07
53219.26111111,1.51853842,2.02068747,-0.92935930,7.89934132e+11,4.18801335e+11,9.00135896e+10,2.15235293e+10,6.60677318e+09,2.36793660e+09,1.03466458e+09,4.15026946e+08,1.32059894e+08,3.58274867e+07
53219.26180556,1.51232703,2.06414537,-0.92229596,7.93191850e+11,4.20500398e+11,9.03614638e+10,2.16071515e+10,6.63409135e+09,2.37954677e+09,1.04047574e+09,4.17655110e+08,1.32968660e+08,3.60521703e+07
53219.26250000,1.50569861,2.10703415,-0.91497818,7.96486875e+11,4.22225343e+11,9.07145686e+10,2.16921763e+10,6.66188823e+09,2.39131766e+09,1.04633363e+09,4.20290997e+08,1.33868953e+08,3.62720199e+07
53219.26319444,1.49866681,2.14935852,-0.90741524,7.99823330e+11,4.23974150e+11,9.10734877e+10,2.17787914e+10,6.69027929e+09,2.40337072e+09,1.05234469e+09,4.23002059e+08,1.34797875e+08,3.64994105e+07
53219.26388889,1.49124498,2.19112365,-0.89961593,8.03153158e+11,4.25722186e+11,9.14324040e+10,2.18653797e+10,6.71859561e+09,2.41530403e+09,1.05823300e+09,4.25627118e+08,1.35678668e+08,3.67122992e+07
53219.26458333,1.48344566,2.23233425,-0.89158871,8.06476360e+11,4.27469451e+11,9.17913175e+10,2.19519413e+10,6.74683716e+09,2.42711758e+09,1.06399856e+09,4.28166173e+08,1.36511332e+08,3.69106860e+07
53219.26527778,1.47528111,2.27299520,-0.88334207,8.09799561e+11,4.29216717e+11,9.21502311e+10,2.20385028e+10,6.77507872e+09,2.43893114e+09,1.06976411e+09,4.30705228e+08,1.37343996e+08,3.71090727e+07
53219.26597222,1.46676293,2.31311134,-0.87488354,8.13100387e+11,4.30957543e+11,9.25088495e+10,2.21249373e+10,6.80326514e+09,2.45057256e+09,1.07536054e+09,4.33131402e+08,1.38122326e+08,3.72934409e+07
53219.26666667,1.45790228,2.35268756,-0.86622065,8.16378839e+11,4.32691931e+11,9.28671728e+10,2.22112446e+10,6.83139644e+09,2.46204186e+09,1.08078783e+09,4.35444695e+08,1.38846322e+08,3.74637905e+07
53219.26736111,1.44870998,2.39172856,-0.85736062,8.19657290e+11,4.34426318e+11,9.32254961e+10,2.22975518e+10,6.85952773e+09,2.47351115e+09,1.08621512e+09,4.37757988e+08,1.39570318e+08,3.76341401e+07
53219.26805556,1.43919623,2.43023904,-0.84831021,8.22948680e+11,4.36178156e+11,9.35910455e+10,2.23861413e+10,6.88838117e+09,2.48508160e+09,1.09161007e+09,4.40026181e+08,1.40268902e+08,3.77997524e+07
53219.26875000,1.42937123,2.46822373,-0.83907631,8.26253007e+11,4.37947443e+11,9.39638211e+10,2.24770129e+10,6.91795677e+09,2.49675319e+09,1.09697266e+09,4.42249275e+08,1.40942074e+08,3.79606274e+07
53219.26944444,1.41924426,2.50568715,-0.82966506,8.29557335e+11,4.39716731e+11,9.43365967e+10,2.25678845e+10,6.94753236e+09,2.50842478e+09,1.10233525e+09,4.44472369e+08,1.41615246e+08,3.81215023e+07
53219.27013889,1.40882471,2.54263404,-0.82008272,8.32827927e+11,4.41474458e+11,9.47091881e+10,2.26590279e+10,6.97712775e+09,2.51984017e+09,1.10748214e+09,4.46571255e+08,1.42243500e+08,3.82740629e+07
53219.27083333,1.39812139,2.57906878,-0.81033526,8.36064782e+11,4.43220625e+11,9.50815952e+10,2.27504430e+10,7.00674293e+09,2.53099935e+09,1.11241332e+09,4.48545935e+08,1.42826836e+08,3.84183090e+07
53219.27152778,1.38714277,2.61499592,-0.80042802,8.39301637e+11,4.44966793e+11,9.54540024e+10,2.28418582e+10,7.03635811e+09,2.54215853e+09,1.11734450e+09,4.50520615e+08,1.43410172e+08,3.85625551e+07
53219.27222222,1.37589716,2.65041986,-0.79036681,8.42511003e+11,4.46701311e+11,9.58255363e+10,2.29335042e+10,7.06600005e+09,2.55311647e+09,1.12210445e+09,4.52398310e+08,1.43962887e+08,3.87025473e+07
53219.27291667,1.36439258,2.68534468,-0.78015664,8.45733165e+11,4.48448049e+11,9.62024745e+10,2.30271463e+10,7.09630616e+09,2.56412958e+09,1.12681455e+09,4.54231410e+08,1.44502799e+08,3.88434096e+07
53219.27361111,1.35263655,2.71977492,-0.76980271,8.48995613e+11,4.50218656e+11,9.65856899e+10,2.31225538e+10,7.12724964e+09,2.57539906e+09,1.13164603e+09,4.56116898e+08,1.45060529e+08,3.89893960e+07
53219.27430556,1.34063661,2.75371453,-0.75930986,8.52221165e+11,4.51976272e+11,9.69673137e+10,2.32179295e+10,7.15812540e+09,2.58652282e+09,1.13635429e+09,4.57932408e+08,1.45600969e+08,3.91347056e+07
53219.27500000,1.32839999,2.78716788,-0.74868298,8.55409821e+11,4.53720896e+11,9.73473457e+10,2.33132736e+10,7.18893344e+09,2.59750086e+09,1.14093932e+09,4.59677939e+08,1.46124117e+08,3.92793384e+07
53219.27569444,1.31593326,2.82013891,-0.73792629,8.58598477e+11,4.55465520e+11,9.77273777e+10,2.34086176e+10,7.21974147e+09,2.60847889e+09,1.14552436e+09,4.61423470e+08,1.46647266e+08,3.94239712e+07
53219.27638889,1.30324350,2.85263153,-0.72704451,8.61755217e+11,4.57194165e+11,9.81054462e+10,2.35037740e+10,7.25042188e+09,2.61934130e+09,1.15001176e+09,4.63119379e+08,1.47158959e+08,3.95669604e+07
53219.27708333,1.29033683,2.88464983,-0.71604188,8.64880042e+11,4.58906829e+11,9.84815509e+10,2.35987428e+10,7.28097466e+09,2.63008808e+09,1.15440155e+09,4.64765664e+08,1.47659197e+08,3.97083061e+07
53219.27777778,1.27721983,2.91619758,-0.70492215,8.68038089e+11,4.60639084e+11,9.88628937e+10,2.36952055e+10,7.31206141e+09,2.64104783e+09,1.15888729e+09,4.66451658e+08,1.48173516e+08,3.98540024e+07
53219.27847222,1.26389817,2.94727838,-0.69368973,8.71229358e+11,4.62390929e+11,9.92494744e+10,2.37931622e+10,7.34368211e+09,2.65222053e+09,1.16346900e+09,4.68177361e+08,1.48701914e+08,4.00040493e+07
53219.27916667,1.25037811,2.97789631,-0.68234822,8.74386407e+11,4.64126794e+11,9.96346909e+10,2.38909307e+10,7.37518663e+09,2.66326804e+09,1.16796451e+09,4.69863373e+08,1.49216110e+08,4.01484888e+07
53219.27986111,1.23666499,3.00805484,-0.67090140,8.77509235e+11,4.65846678e+11,1.00018543e+11,2.39885111e+10,7.40657495e+09,2.67419036e+09,1.17237383e+09,4.71509693e+08,1.49716102e+08,4.02873208e+07
53219.28055556,1.22276463,3.03775741,-0.65935287,8.80632063e+11,4.67566563e+11,1.00402396e+11,2.40860914e+10,7.43796327e+09,2.68511268e+09,1.17678315e+09,4.73156014e+08,1.50216094e+08,4.04261529e+07
53219.28125000,1.20868204,3.06700779,-0.64770608,8.83720716e+11,4.69268591e+11,1.00785000e+11,2.41833837e+10,7.46917154e+09,2.69589695e+09,1.18111292e+09,4.74767782e+08,1.50699229e+08,4.05571539e+07
53219.28194444,1.19442271,3.09580942,-0.63596465,8.86775192e+11,4.70952763e+11,1.01166356e+11,2.42803879e+10,7.50019975e+09,2.70654317e+09,1.18536313e+09,4.76344996e+08,1.51165506e+08,4.06803238e+07
53219.28263889,1.17999137,3.12416546,-0.62413156,8.89829668e+11,4.72636935e+11,1.01547712e+11,2.43773921e+10,7.53122797e+09,2.71718938e+09,1.18961335e+09,4.77922211e+08,1.51631784e+08,4.08034937e+07
53219.28333333,1.16539302,3.15207951,-0.61221010,8.92884144e+11,4.74321107e+11,1.01929068e+11,2.44743963e+10,7.56225619e+09,2.72783560e+09,1.19386356e+09,4.79499426e+08,1.52098061e+08,4.09266636e+07
53219.28402778,1.15063253,3.17955456,-0.60020342,8.95897490e+11,4.75986325e+11,1.02308846e+11,2.45708294e+10,7.59295326e+09,2.73830066e+09,1.19801963e+09,4.81035743e+08,1.52546280e+08,4.10420991e+07
53219.28472222,1.13571431,3.20659421,-0.58811448,8.98895250e+11,4.77647957e+11,1.02691302e+11,2.46679503e+10,7.62375016e+09,2.74874557e+09,1.20215103e+09,4.82560147e+08,1.52986043e+08,4.11524106e+07
53219.28541667,1.12064305,3.23320112,-0.57594613,9.01918558e+11,4.79324961e+11,1.03078018e+11,2.47663302e+10,7.65497805e+09,2.75935146e+09,1.20635192e+09,4.84113538e+08,1.53435411e+08,4.12653325e+07
53219.28611111,1.10542284,3.25937877,-0.56370119,9.04941866e+11,4.81001965e+11,1.03464734e+11,2.48647100e+10,7.68620594e+09,2.76995735e+09,1.21055281e+09,4.85666928e+08,1.53884778e+08,4.13782544e+07
53219.28680556,1.09005792,3.28512996,-0.55138263,9.07923392e+11,4.82658883e+11,1.03848907e+11,2.49622513e+10,7.71697921e+09,2.78037862e+09,1.21467558e+09,4.87184196e+08,1.54318096e+08,4.14864390e+07
53219.28750000,1.07455252,3.31045784,-0.53899297,9.10863134e+11,4.84295713e+11,1.04230538e+11,2.50589540e+10,7.74729786e+09,2.79061526e+09,1.21872023e+09,4.88665340e+08,1.54735366e+08,4.15898862e+07
53219.28819444,1.05891072,3.33536524,-0.52653472,9.13802876e+11,4.85932543e+11,1.04612169e+11,2.51556566e+10,7.77761650e+09,2.80085191e+09,1.22276487e+09,4.90146485e+08,1.55152635e+08,4.16933335e+07
53219.28888889,1.04313630,3.35985482,-0.51401070,9.16742619e+11,4.87569374e+11,1.04993799e+11,2.52523593e+10,7.80793515e+09,2.81108855e+09,1.22680951e+09,4.91627630e+08,1.55569905e+08,4.17967808e+07
53219.28958333,1.02723302,3.38392971,-0.50142297,9.19669294e+11,4.89201009e+11,1.05376066e+11,2.53491459e+10,7.83808581e+09,2.82128321e+09,1.23085118e+09,4.93099042e+08,1.55979370e+08,4.18991646e+07
53219.29027778,1.01120480,3.40759245,-0.48877433,9.22582901e+11,4.90827447e+11,1.05758969e+11,2.54460166e+10,7.86806849e+09,2.83143589e+09,1.23488986e+09,4.94560721e+08,1.56381030e+08,4.20004849e+07
53219.29097222,0.99505493,3.43084584,-0.47606683,9.25496508e+11,4.92453886e+11,1.06141871e+11,2.55428873e+10,7.89805117e+09,2.84158857e+09,1.23892854e+09,4.96022401e+08,1.56782690e+08,4.21018052e+07
53219.29166667,0.97878704,3.45369240,-0.46330299,9.28410115e+11,4.94080325e+11,1.06524774e+11,2.56397580e+10,7.92803385e+09,2.85174125e+09,1.24296722e+09,4.97484081e+08,1.57184350e+08,4.22031255e+07
53219.29236111,0.96240473,3.47613479,-0.45048484,9.31285161e+11,4.95688171e+11,1.06903724e+11,2.57351722e+10,7.95726804e+09,2.86164645e+09,1.24691741e+09,4.98903025e+08,1.57569085e+08,4.23010137e+07
53219.29305556,0.94591113,3.49817554,-0.43761458,9.34121647e+11,4.97277425e+11,1.07278722e+11,2.58291299e+10,7.98575375e+09,2.87130416e+09,1.25077912e+09,5.00279234e+08,1.57936896e+08,4.23954697e+07
53219.29375000,0.92930955,3.51981715,-0.42469441,9.36958132e+11,4.98866678e+11,1.07653720e+11,2.59230876e+10,8.01423946e+09,2.88096187e+09,1.25464083e+09,5.01655443e+08,1.58304707e+08,4.24899258e+07
53219.29444444,0.91260328,3.54106197,-0.41172636,9.39794618e+11,5.00455932e+11,1.08028717e+11,2.60170453e+10,8.04272517e+09,2.89061958e+09,1.25850254e+09,5.03031652e+08,1.58672517e+08,4.25843818e+07
53219.29513889,0.89579545,3.56191251,-0.39871249,9.42631104e+11,5.02045186e+11,1.08403715e+11,2.61110030e+10,8.07121088e+09,2.90027729e+09,1.26236425e+09,5.04407861e+08,1.59040328e+08,4.26788379e+07
53219.29583333,0.87888891,3.58237098,-0.38565466,9.45454575e+11,5.03627665e+11,1.08777171e+11,2.62040426e+10,8.09919847e+09,2.90975488e+09,1.26616284e+09,5.05759953e+08,1.59401499e+08,4.27727139e+07
