# Legacy Model output file: ../../unitTests/Legacy/CRRquiet_NatEpoch_Intg.CRRESELE.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESELE
# Particle species:         e-
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Ap range: 5-7.5
# Energy levels (MeV):       0.65 0.95 1.6 2 2.35 2.75 3.15 3.75 4.55 5.75
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s)
53219.27361111,1.35263655,2.71977492,-0.76980271,1.67349854e+04,1.40781488e+04,5.47385216e+03,1.28674269e+03,4.11352009e+02,1.48168400e+02,5.68109974e+01,1.84441991e+01,5.17889997e+00,8.58000014e-01
53219.27430556,1.34063661,2.75371453,-0.75930986,2.01179028e+04,1.68462238e+04,6.54466057e+03,1.43137896e+03,4.39581901e+02,1.50421709e+02,5.60369007e+01,1.76580995e+01,4.97289980e+00,8.06849974e-01
53219.27500000,1.32839999,2.78716788,-0.74868298,2.01179028e+04,1.68462238e+04,6.54466057e+03,1.43137896e+03,4.39581901e+02,1.50421709e+02,5.60369007e+01,1.76580995e+01,4.97289980e+00,8.06849974e-01
53219.27569444,1.31593326,2.82013891,-0.73792629,2.01179028e+04,1.68462238e+04,6.54466057e+03,1.43137896e+03,4.39581901e+02,1.50421709e+02,5.60369007e+01,1.76580995e+01,4.97289980e+00,8.06849974e-01
53219.27638889,1.30324350,2.85263153,-0.72704451,2.25698719e+04,1.79979973e+04,6.53002787e+03,1.53393400e+03,4.71043408e+02,1.52293399e+02,5.47348037e+01,1.66731998e+01,4.68832487e+00,7.82924995e-01
53219.27708333,1.29033683,2.88464983,-0.71604188,2.25698719e+04,1.79979973e+04,6.53002787e+03,1.53393400e+03,4.71043408e+02,1.52293399e+02,5.47348037e+01,1.66731998e+01,4.68832487e+00,7.82924995e-01
53219.27777778,1.27721983,2.91619758,-0.70492215,2.31039772e+04,1.84399147e+04,6.70710135e+03,1.58210123e+03,4.87569809e+02,1.58175200e+02,5.70522025e+01,1.74772013e+01,4.94297501e+00,8.30774952e-01
53219.27847222,1.26389817,2.94727838,-0.69368973,2.31039772e+04,1.84399147e+04,6.70710135e+03,1.58210123e+03,4.87569809e+02,1.58175200e+02,5.70522025e+01,1.74772013e+01,4.94297501e+00,8.30774952e-01
53219.27916667,1.25037811,2.97789631,-0.68234822,2.71641273e+04,2.16477203e+04,7.92193937e+03,1.66959536e+03,5.14907777e+02,1.59634352e+02,5.53375483e+01,1.62629504e+01,4.53689974e+00,8.06024997e-01
53219.27986111,1.23666499,3.00805484,-0.67090140,2.71641273e+04,2.16477203e+04,7.92193937e+03,1.66959536e+03,5.14907777e+02,1.59634352e+02,5.53375483e+01,1.62629504e+01,4.53689974e+00,8.06024997e-01
53219.28055556,1.22276463,3.03775741,-0.65935287,2.71641273e+04,2.16477203e+04,7.92193937e+03,1.66959536e+03,5.14907777e+02,1.59634352e+02,5.53375483e+01,1.62629504e+01,4.53689974e+00,8.06024997e-01
53219.28125000,1.20868204,3.06700779,-0.64770608,2.83193493e+04,2.18705215e+04,7.97442818e+03,1.79708409e+03,5.42396486e+02,1.62708893e+02,5.43104969e+01,1.52966995e+01,4.05942462e+00,7.81274983e-01
53219.28194444,1.19442271,3.09580942,-0.63596465,2.83193493e+04,2.18705215e+04,7.97442818e+03,1.79708409e+03,5.42396486e+02,1.62708893e+02,5.43104969e+01,1.52966995e+01,4.05942462e+00,7.81274983e-01
53219.28263889,1.17999137,3.12416546,-0.62413156,2.83193493e+04,2.18705215e+04,7.97442818e+03,1.79708409e+03,5.42396486e+02,1.62708893e+02,5.43104969e+01,1.52966995e+01,4.05942462e+00,7.81274983e-01
53219.28333333,1.16539302,3.15207951,-0.61221010,2.83193493e+04,2.18705215e+04,7.97442818e+03,1.79708409e+03,5.42396486e+02,1.62708893e+02,5.43104969e+01,1.52966995e+01,4.05942462e+00,7.81274983e-01
53219.28402778,1.15063253,3.17955456,-0.60020342,3.53716660e+04,2.60138512e+04,8.75525761e+03,1.92947710e+03,5.68539441e+02,1.65121451e+02,5.33538498e+01,1.44744506e+01,3.68615007e+00,7.76325003e-01
53219.28472222,1.13571431,3.20659421,-0.58811448,3.60368805e+04,2.65306301e+04,8.94937992e+03,1.97906756e+03,5.84536195e+02,1.70180604e+02,5.51414005e+01,1.50290010e+01,3.84795014e+00,8.13450024e-01
53219.28541667,1.12064305,3.23320112,-0.57594613,3.60368805e+04,2.65306301e+04,8.94937992e+03,1.97906756e+03,5.84536195e+02,1.70180604e+02,5.51414005e+01,1.50290010e+01,3.84795014e+00,8.13450024e-01
53219.28611111,1.10542284,3.25937877,-0.56370119,3.60368805e+04,2.65306301e+04,8.94937992e+03,1.97906756e+03,5.84536195e+02,1.70180604e+02,5.51414005e+01,1.50290010e+01,3.84795014e+00,8.13450024e-01
53219.28680556,1.09005792,3.28512996,-0.55138263,4.08703995e+04,2.85813351e+04,9.39461613e+03,2.10008502e+03,6.11803710e+02,1.75768510e+02,5.48213013e+01,1.45871006e+01,3.48785007e+00,8.08499986e-01
53219.28750000,1.07455252,3.31045784,-0.53899297,4.08703995e+04,2.85813351e+04,9.39461613e+03,2.10008502e+03,6.11803710e+02,1.75768510e+02,5.48213013e+01,1.45871006e+01,3.48785007e+00,8.08499986e-01
53219.28819444,1.05891072,3.33536524,-0.52653472,4.08703995e+04,2.85813351e+04,9.39461613e+03,2.10008502e+03,6.11803710e+02,1.75768510e+02,5.48213013e+01,1.45871006e+01,3.48785007e+00,8.08499986e-01
53219.28888889,1.04313630,3.35985482,-0.51401070,4.08703995e+04,2.85813351e+04,9.39461613e+03,2.10008502e+03,6.11803710e+02,1.75768510e+02,5.48213013e+01,1.45871006e+01,3.48785007e+00,8.08499986e-01
53219.28958333,1.02723302,3.38392971,-0.50142297,5.30776634e+04,3.52292252e+04,1.03940697e+04,2.21672583e+03,6.53053820e+02,1.86061606e+02,5.55927977e+01,1.43815996e+01,3.34635004e+00,8.43149959e-01
53219.29027778,1.01120480,3.40759245,-0.48877433,5.30776634e+04,3.52292252e+04,1.03940697e+04,2.21672583e+03,6.53053820e+02,1.86061606e+02,5.55927977e+01,1.43815996e+01,3.34635004e+00,8.43149959e-01
53219.29097222,0.99505493,3.43084584,-0.47606683,5.30776634e+04,3.52292252e+04,1.03940697e+04,2.21672583e+03,6.53053820e+02,1.86061606e+02,5.55927977e+01,1.43815996e+01,3.34635004e+00,8.43149959e-01
53219.29166667,0.97878704,3.45369240,-0.46330299,5.30776634e+04,3.52292252e+04,1.03940697e+04,2.21672583e+03,6.53053820e+02,1.86061606e+02,5.55927977e+01,1.43815996e+01,3.34635004e+00,8.43149959e-01
53219.29236111,0.96240473,3.47613479,-0.45048484,6.44181595e+04,4.05087852e+04,1.12509727e+04,2.26659751e+03,6.77534759e+02,1.91206545e+02,5.45365512e+01,1.37283504e+01,3.09500005e+00,8.39024957e-01
53219.29305556,0.94591113,3.49817554,-0.43761458,6.44181595e+04,4.05087852e+04,1.12509727e+04,2.26659751e+03,6.77534759e+02,1.91206545e+02,5.45365512e+01,1.37283504e+01,3.09500005e+00,8.39024957e-01
53219.29375000,0.92930955,3.51981715,-0.42469441,6.44181595e+04,4.05087852e+04,1.12509727e+04,2.26659751e+03,6.77534759e+02,1.91206545e+02,5.45365512e+01,1.37283504e+01,3.09500005e+00,8.39024957e-01
53219.29444444,0.91260328,3.54106197,-0.41172636,6.44181595e+04,4.05087852e+04,1.12509727e+04,2.26659751e+03,6.77534759e+02,1.91206545e+02,5.45365512e+01,1.37283504e+01,3.09500005e+00,8.39024957e-01
53219.29513889,0.89579545,3.56191251,-0.39871249,6.44181595e+04,4.05087852e+04,1.12509727e+04,2.26659751e+03,6.77534759e+02,1.91206545e+02,5.45365512e+01,1.37283504e+01,3.09500005e+00,8.39024957e-01
53219.29583333,0.87888891,3.58237098,-0.38565466,8.16675262e+04,4.81519012e+04,1.23378391e+04,2.47221398e+03,7.12057471e+02,1.97994843e+02,5.45866527e+01,1.36076501e+01,3.02774995e+00,8.68724950e-01
53219.29652778,0.86188677,3.60243989,-0.37255493,8.16675262e+04,4.81519012e+04,1.23378391e+04,2.47221398e+03,7.12057471e+02,1.97994843e+02,5.45866527e+01,1.36076501e+01,3.02774995e+00,8.68724950e-01
53219.29722222,0.84479203,3.62212126,-0.35941502,8.16675262e+04,4.81519012e+04,1.23378391e+04,2.47221398e+03,7.12057471e+02,1.97994843e+02,5.45866527e+01,1.36076501e+01,3.02774995e+00,8.68724950e-01
53219.29791667,0.82760736,3.64141732,-0.34623697,8.16675262e+04,4.81519012e+04,1.23378391e+04,2.47221398e+03,7.12057471e+02,1.97994843e+02,5.45866527e+01,1.36076501e+01,3.02774995e+00,8.68724950e-01
53219.29861111,0.81033557,3.66033039,-0.33302251,1.02028679e+05,5.69974289e+04,1.31052389e+04,2.56930161e+03,7.17739046e+02,1.93520248e+02,5.26022501e+01,1.29416501e+01,2.88684992e+00,8.65424925e-01
53219.29930556,0.79297950,3.67886238,-0.31977336,1.02028679e+05,5.69974289e+04,1.31052389e+04,2.56930161e+03,7.17739046e+02,1.93520248e+02,5.26022501e+01,1.29416501e+01,2.88684992e+00,8.65424925e-01
53219.30000000,0.77554181,3.69701548,-0.30649108,1.02028679e+05,5.69974289e+04,1.31052389e+04,2.56930161e+03,7.17739046e+02,1.93520248e+02,5.26022501e+01,1.29416501e+01,2.88684992e+00,8.65424925e-01
53219.30069444,0.75802502,3.71479188,-0.29317774,1.02028679e+05,5.69974289e+04,1.31052389e+04,2.56930161e+03,7.17739046e+02,1.93520248e+02,5.26022501e+01,1.29416501e+01,2.88684992e+00,8.65424925e-01
53219.30138889,0.74043163,3.73219315,-0.27983473,1.02028679e+05,5.69974289e+04,1.31052389e+04,2.56930161e+03,7.17739046e+02,1.93520248e+02,5.26022501e+01,1.29416501e+01,2.88684992e+00,8.65424925e-01
53219.30208333,0.72276431,3.74922165,-0.26646377,1.25746880e+05,6.64593811e+04,1.47718792e+04,2.84687853e+03,7.32034743e+02,1.93167508e+02,5.13219014e+01,1.25157004e+01,2.89695011e+00,8.81099957e-01
53219.30277778,0.70502543,3.76587896,-0.25306646,1.25746880e+05,6.64593811e+04,1.47718792e+04,2.84687853e+03,7.32034743e+02,1.93167508e+02,5.13219014e+01,1.25157004e+01,2.89695011e+00,8.81099957e-01
53219.30347222,0.68721748,3.78216725,-0.23964418,1.25746880e+05,6.64593811e+04,1.47718792e+04,2.84687853e+03,7.32034743e+02,1.93167508e+02,5.13219014e+01,1.25157004e+01,2.89695011e+00,8.81099957e-01
53219.30416667,0.66934282,3.79808812,-0.22619883,1.25746880e+05,6.64593811e+04,1.47718792e+04,2.84687853e+03,7.32034743e+02,1.93167508e+02,5.13219014e+01,1.25157004e+01,2.89695011e+00,8.81099957e-01
53219.30486111,0.65140366,3.81364343,-0.21273167,1.25746880e+05,6.64593811e+04,1.47718792e+04,2.84687853e+03,7.32034743e+02,1.93167508e+02,5.13219014e+01,1.25157004e+01,2.89695011e+00,8.81099957e-01
53219.30555556,0.63340234,3.82883507,-0.19924410,1.55491470e+05,7.73727188e+04,1.59711571e+04,2.91021919e+03,7.35219061e+02,1.90101847e+02,4.98674512e+01,1.21476511e+01,2.83204997e+00,8.72024975e-01
53219.30625000,0.61534122,3.84366462,-0.18573769,1.55491470e+05,7.73727188e+04,1.59711571e+04,2.91021919e+03,7.35219061e+02,1.90101847e+02,4.98674512e+01,1.21476511e+01,2.83204997e+00,8.72024975e-01
53219.30694444,0.59722234,3.85813363,-0.17221387,1.55491470e+05,7.73727188e+04,1.59711571e+04,2.91021919e+03,7.35219061e+02,1.90101847e+02,4.98674512e+01,1.21476511e+01,2.83204997e+00,8.72024975e-01
53219.30763889,0.57904790,3.87224400,-0.15867403,1.55491470e+05,7.73727188e+04,1.59711571e+04,2.91021919e+03,7.35219061e+02,1.90101847e+02,4.98674512e+01,1.21476511e+01,2.83204997e+00,8.72024975e-01
53219.30833333,0.56082010,3.88599730,-0.14511960,1.56490097e+05,7.79213409e+04,1.60979042e+04,2.93696737e+03,7.42436111e+02,1.92240909e+02,5.04929014e+01,1.23213008e+01,2.87955021e+00,8.87700007e-01
53219.30902778,0.54254097,3.89939493,-0.13155198,1.56490097e+05,7.79213409e+04,1.60979042e+04,2.93696737e+03,7.42436111e+02,1.92240909e+02,5.04929014e+01,1.23213008e+01,2.87955021e+00,8.87700007e-01
53219.30972222,0.52421271,3.91243863,-0.11797228,1.90866348e+05,9.02163544e+04,1.68476028e+04,2.96947742e+03,7.42914677e+02,1.89398855e+02,4.90178503e+01,1.19206505e+01,2.81757489e+00,8.79449944e-01
53219.31041667,0.50583705,3.92512980,-0.10438191,1.90866348e+05,9.02163544e+04,1.68476028e+04,2.96947742e+03,7.42914677e+02,1.89398855e+02,4.90178503e+01,1.19206505e+01,2.81757489e+00,8.79449944e-01
53219.31111111,0.48741619,3.93746986,-0.09078227,1.90866348e+05,9.02163544e+04,1.68476028e+04,2.96947742e+03,7.42914677e+02,1.89398855e+02,4.90178503e+01,1.19206505e+01,2.81757489e+00,8.79449944e-01
53219.31180556,0.46895200,3.94946054,-0.07717463,1.90866348e+05,9.02163544e+04,1.68476028e+04,2.96947742e+03,7.42914677e+02,1.89398855e+02,4.90178503e+01,1.19206505e+01,2.81757489e+00,8.79449944e-01
53219.31250000,0.45044654,3.96110293,-0.06356008,1.90866348e+05,9.02163544e+04,1.68476028e+04,2.96947742e+03,7.42914677e+02,1.89398855e+02,4.90178503e+01,1.19206505e+01,2.81757489e+00,8.79449944e-01
53219.31319444,0.43190168,3.97239845,-0.04994004,1.90866348e+05,9.02163544e+04,1.68476028e+04,2.96947742e+03,7.42914677e+02,1.89398855e+02,4.90178503e+01,1.19206505e+01,2.81757489e+00,8.79449944e-01
53219.31388889,0.41331915,3.98334866,-0.03631561,2.35587738e+05,1.07562737e+05,1.84221153e+04,3.04086471e+03,7.42427051e+02,1.86372250e+02,4.71632518e+01,1.12744505e+01,2.81970017e+00,8.93474964e-01
53219.31458333,0.39470100,3.99395483,-0.02268803,2.35587738e+05,1.07562737e+05,1.84221153e+04,3.04086471e+03,7.42427051e+02,1.86372250e+02,4.71632518e+01,1.12744505e+01,2.81970017e+00,8.93474964e-01
53219.31527778,0.37604894,4.00421804,-0.00905842,2.36303513e+05,1.07890999e+05,1.84894352e+04,3.05662322e+03,7.46466994e+02,1.87482595e+02,4.74921986e+01,1.13591999e+01,2.84757488e+00,9.03374923e-01
53219.31597222,0.35736470,4.01413972,0.00457182,2.36303513e+05,1.07890999e+05,1.84894352e+04,3.05662322e+03,7.46466994e+02,1.87482595e+02,4.74921986e+01,1.13591999e+01,2.84757488e+00,9.03374923e-01
53219.31666667,0.33865033,4.02372112,0.01820175,2.36303513e+05,1.07890999e+05,1.84894352e+04,3.05662322e+03,7.46466994e+02,1.87482595e+02,4.74921986e+01,1.13591999e+01,2.84757488e+00,9.03374923e-01
53219.31736111,0.31990740,4.03296334,0.03183011,2.36303513e+05,1.07890999e+05,1.84894352e+04,3.05662322e+03,7.46466994e+02,1.87482595e+02,4.74921986e+01,1.13591999e+01,2.84757488e+00,9.03374923e-01
53219.31805556,0.30113762,4.04186762,0.04545580,2.36303513e+05,1.07890999e+05,1.84894352e+04,3.05662322e+03,7.46466994e+02,1.87482595e+02,4.74921986e+01,1.13591999e+01,2.84757488e+00,9.03374923e-01
53219.31875000,0.28234273,4.05043508,0.05907772,2.82608246e+05,1.23545746e+05,1.92488708e+04,3.09262085e+03,7.44964540e+02,1.84417754e+02,4.63807508e+01,1.09925494e+01,2.83960020e+00,9.01725027e-01
53219.31944444,0.26352445,4.05866681,0.07269478,2.82608246e+05,1.23545746e+05,1.92488708e+04,3.09262085e+03,7.44964540e+02,1.84417754e+02,4.63807508e+01,1.09925494e+01,2.83960020e+00,9.01725027e-01
53219.32013889,0.24468436,4.06656407,0.08630572,2.82608246e+05,1.23545746e+05,1.92488708e+04,3.09262085e+03,7.44964540e+02,1.84417754e+02,4.63807508e+01,1.09925494e+01,2.83960020e+00,9.01725027e-01
53219.32083333,0.22582433,4.07412779,0.09990975,2.82608246e+05,1.23545746e+05,1.92488708e+04,3.09262085e+03,7.44964540e+02,1.84417754e+02,4.63807508e+01,1.09925494e+01,2.83960020e+00,9.01725027e-01
53219.32152778,0.20694579,4.08135908,0.11350562,2.82608246e+05,1.23545746e+05,1.92488708e+04,3.09262085e+03,7.44964540e+02,1.84417754e+02,4.63807508e+01,1.09925494e+01,2.83960020e+00,9.01725027e-01
53219.32222222,0.18805045,4.08825873,0.12709207,2.82608246e+05,1.23545746e+05,1.92488708e+04,3.09262085e+03,7.44964540e+02,1.84417754e+02,4.63807508e+01,1.09925494e+01,2.83960020e+00,9.01725027e-01
53219.32291667,0.16913988,4.09482798,0.14066848,2.82608246e+05,1.23545746e+05,1.92488708e+04,3.09262085e+03,7.44964540e+02,1.84417754e+02,4.63807508e+01,1.09925494e+01,2.83960020e+00,9.01725027e-01
53219.32361111,0.15021581,4.10106777,0.15423343,2.82608246e+05,1.23545746e+05,1.92488708e+04,3.09262085e+03,7.44964540e+02,1.84417754e+02,4.63807508e+01,1.09925494e+01,2.83960020e+00,9.01725027e-01
53219.32430556,0.13127966,4.10697891,0.16778597,3.33679474e+05,1.40116959e+05,2.01232014e+04,3.14820194e+03,7.41170764e+02,1.81795746e+02,4.52233478e+01,1.05551500e+01,2.83450028e+00,9.01725027e-01
53219.32500000,0.11233300,4.11256247,0.18132534,3.33679474e+05,1.40116959e+05,2.01232014e+04,3.14820194e+03,7.41170764e+02,1.81795746e+02,4.52233478e+01,1.05551500e+01,2.83450028e+00,9.01725027e-01
53219.32569444,0.09337739,4.11781925,0.19485011,3.33679474e+05,1.40116959e+05,2.01232014e+04,3.14820194e+03,7.41170764e+02,1.81795746e+02,4.52233478e+01,1.05551500e+01,2.83450028e+00,9.01725027e-01
53219.32638889,0.07441440,4.12275003,0.20835949,3.33679474e+05,1.40116959e+05,2.01232014e+04,3.14820194e+03,7.41170764e+02,1.81795746e+02,4.52233478e+01,1.05551500e+01,2.83450028e+00,9.01725027e-01
53219.32708333,0.05544560,4.12735576,0.22185256,3.33679474e+05,1.40116959e+05,2.01232014e+04,3.14820194e+03,7.41170764e+02,1.81795746e+02,4.52233478e+01,1.05551500e+01,2.83450028e+00,9.01725027e-01
53219.32777778,0.03647241,4.13163737,0.23532804,3.32679443e+05,1.39654419e+05,2.00419216e+04,3.13254762e+03,7.37235129e+02,1.80789709e+02,4.49499004e+01,1.04771005e+01,2.81162490e+00,8.93474964e-01
53219.32847222,0.01749639,4.13559534,0.24878516,3.32679443e+05,1.39654419e+05,2.00419216e+04,3.13254762e+03,7.37235129e+02,1.80789709e+02,4.49499004e+01,1.04771005e+01,2.81162490e+00,8.93474964e-01
53219.32916667,-0.00148104,4.13923076,0.26222282,3.32679443e+05,1.39654419e+05,2.00419216e+04,3.13254762e+03,7.37235129e+02,1.80789709e+02,4.49499004e+01,1.04771005e+01,2.81162490e+00,8.93474964e-01
53219.32986111,-0.02045831,4.14254410,0.27564022,3.32679443e+05,1.39654419e+05,2.00419216e+04,3.13254762e+03,7.37235129e+02,1.80789709e+02,4.49499004e+01,1.04771005e+01,2.81162490e+00,8.93474964e-01
53219.33055556,-0.03943402,4.14553632,0.28903613,3.32679443e+05,1.39654419e+05,2.00419216e+04,3.13254762e+03,7.37235129e+02,1.80789709e+02,4.49499004e+01,1.04771005e+01,2.81162490e+00,8.93474964e-01
53219.33125000,-0.05840674,4.14820803,0.30240959,3.78552917e+05,1.50652924e+05,2.00810432e+04,3.16229391e+03,7.30262637e+02,1.76551804e+02,4.32512015e+01,9.91399959e+00,2.80322507e+00,8.91824951e-01
53219.33194444,-0.07737491,4.15056002,0.31575998,3.78552917e+05,1.50652924e+05,2.00810432e+04,3.16229391e+03,7.30262637e+02,1.76551804e+02,4.32512015e+01,9.91399959e+00,2.80322507e+00,8.91824951e-01
53219.33263889,-0.09633711,4.15259260,0.32908589,3.78552917e+05,1.50652924e+05,2.00810432e+04,3.16229391e+03,7.30262637e+02,1.76551804e+02,4.32512015e+01,9.91399959e+00,2.80322507e+00,8.91824951e-01
53219.33333333,-0.11529194,4.15430688,0.34238668,3.78552917e+05,1.50652924e+05,2.00810432e+04,3.16229391e+03,7.30262637e+02,1.76551804e+02,4.32512015e+01,9.91399959e+00,2.80322507e+00,8.91824951e-01
53219.33402778,-0.13423782,4.15570301,0.35566110,3.78552917e+05,1.50652924e+05,2.00810432e+04,3.16229391e+03,7.30262637e+02,1.76551804e+02,4.32512015e+01,9.91399959e+00,2.80322507e+00,8.91824951e-01
53219.33472222,-0.15317366,4.15678192,0.36890853,3.78552917e+05,1.50652924e+05,2.00810432e+04,3.16229391e+03,7.30262637e+02,1.76551804e+02,4.32512015e+01,9.91399959e+00,2.80322507e+00,8.91824951e-01
53219.33541667,-0.17209772,4.15754410,0.38212770,3.76385620e+05,1.49735626e+05,1.99262428e+04,3.13561916e+03,7.23119140e+02,1.74486354e+02,4.26993482e+01,9.77715012e+00,2.75572529e+00,8.76150036e-01
53219.33611111,-0.19100876,4.15799017,0.39531784,3.76385620e+05,1.49735626e+05,1.99262428e+04,3.13561916e+03,7.23119140e+02,1.74486354e+02,4.26993482e+01,9.77715012e+00,2.75572529e+00,8.76150036e-01
53219.33680556,-0.20990520,4.15812045,0.40847799,3.76385620e+05,1.49735626e+05,1.99262428e+04,3.13561916e+03,7.23119140e+02,1.74486354e+02,4.26993482e+01,9.77715012e+00,2.75572529e+00,8.76150036e-01
53219.33750000,-0.22878579,4.15793555,0.42160723,3.76385620e+05,1.49735626e+05,1.99262428e+04,3.13561916e+03,7.23119140e+02,1.74486354e+02,4.26993482e+01,9.77715012e+00,2.75572529e+00,8.76150036e-01
53219.33819444,-0.24764911,4.15743596,0.43470445,3.76385620e+05,1.49735626e+05,1.99262428e+04,3.13561916e+03,7.23119140e+02,1.74486354e+02,4.26993482e+01,9.77715012e+00,2.75572529e+00,8.76150036e-01
53219.33888889,-0.26649360,4.15662230,0.44776887,3.76385620e+05,1.49735626e+05,1.99262428e+04,3.13561916e+03,7.23119140e+02,1.74486354e+02,4.26993482e+01,9.77715012e+00,2.75572529e+00,8.76150036e-01
53219.33958333,-0.28531799,4.15549488,0.46079954,3.76385620e+05,1.49735626e+05,1.99262428e+04,3.13561916e+03,7.23119140e+02,1.74486354e+02,4.26993482e+01,9.77715012e+00,2.75572529e+00,8.76150036e-01
53219.34027778,-0.30412089,4.15405402,0.47379536,4.26754730e+05,1.62829712e+05,2.12703419e+04,3.12659264e+03,7.10967600e+02,1.66045815e+02,3.90440002e+01,8.48359987e+00,2.75275018e+00,8.76150036e-01
53219.34097222,-0.32290102,4.15230035,0.48675556,4.26754730e+05,1.62829712e+05,2.12703419e+04,3.12659264e+03,7.10967600e+02,1.66045815e+02,3.90440002e+01,8.48359987e+00,2.75275018e+00,8.76150036e-01
53219.34166667,-0.34165667,4.15023418,0.49967918,4.26754730e+05,1.62829712e+05,2.12703419e+04,3.12659264e+03,7.10967600e+02,1.66045815e+02,3.90440002e+01,8.48359987e+00,2.75275018e+00,8.76150036e-01
53219.34236111,-0.36038674,4.14785582,0.51256498,4.26754730e+05,1.62829712e+05,2.12703419e+04,3.12659264e+03,7.10967600e+02,1.66045815e+02,3.90440002e+01,8.48359987e+00,2.75275018e+00,8.76150036e-01
53219.34305556,-0.37908965,4.14516559,0.52541248,4.23179871e+05,1.61279846e+05,2.10048332e+04,3.08295846e+03,6.99364722e+02,1.63134098e+02,3.82804982e+01,8.29990022e+00,2.68359995e+00,8.53049976e-01
53219.34375000,-0.39776400,4.14216396,0.53822043,4.23179871e+05,1.61279846e+05,2.10048332e+04,3.08295846e+03,6.99364722e+02,1.63134098e+02,3.82804982e+01,8.29990022e+00,2.68359995e+00,8.53049976e-01
53219.34444444,-0.41640868,4.13885124,0.55098788,4.23179871e+05,1.61279846e+05,2.10048332e+04,3.08295846e+03,6.99364722e+02,1.63134098e+02,3.82804982e+01,8.29990022e+00,2.68359995e+00,8.53049976e-01
53219.34513889,-0.43502197,4.13522759,0.56371390,4.23179871e+05,1.61279846e+05,2.10048332e+04,3.08295846e+03,6.99364722e+02,1.63134098e+02,3.82804982e+01,8.29990022e+00,2.68359995e+00,8.53049976e-01
53219.34583333,-0.45360246,4.13129332,0.57639770,4.23179871e+05,1.61279846e+05,2.10048332e+04,3.08295846e+03,6.99364722e+02,1.63134098e+02,3.82804982e+01,8.29990022e+00,2.68359995e+00,8.53049976e-01
53219.34652778,-0.47214905,4.12704875,0.58903817,4.23179871e+05,1.61279846e+05,2.10048332e+04,3.08295846e+03,6.99364722e+02,1.63134098e+02,3.82804982e+01,8.29990022e+00,2.68359995e+00,8.53049976e-01
53219.34722222,-0.49066016,4.12249404,0.60163423,4.23179871e+05,1.61279846e+05,2.10048332e+04,3.08295846e+03,6.99364722e+02,1.63134098e+02,3.82804982e+01,8.29990022e+00,2.68359995e+00,8.53049976e-01
53219.34791667,-0.50913423,4.11762949,0.61418524,4.23179871e+05,1.61279846e+05,2.10048332e+04,3.08295846e+03,6.99364722e+02,1.63134098e+02,3.82804982e+01,8.29990022e+00,2.68359995e+00,8.53049976e-01
53219.34861111,-0.52757016,4.11245527,0.62668995,4.23179871e+05,1.61279846e+05,2.10048332e+04,3.08295846e+03,6.99364722e+02,1.63134098e+02,3.82804982e+01,8.29990022e+00,2.68359995e+00,8.53049976e-01
53219.34930556,-0.54596638,4.10697153,0.63914757,4.23179871e+05,1.61279846e+05,2.10048332e+04,3.08295846e+03,6.99364722e+02,1.63134098e+02,3.82804982e+01,8.29990022e+00,2.68359995e+00,8.53049976e-01
53219.35000000,-0.56432148,4.10117858,0.65155685,4.23179871e+05,1.61279846e+05,2.10048332e+04,3.08295846e+03,6.99364722e+02,1.63134098e+02,3.82804982e+01,8.29990022e+00,2.68359995e+00,8.53049976e-01
53219.35069444,-0.58263388,4.09507628,0.66391716,4.23179871e+05,1.61279846e+05,2.10048332e+04,3.08295846e+03,6.99364722e+02,1.63134098e+02,3.82804982e+01,8.29990022e+00,2.68359995e+00,8.53049976e-01
53219.35138889,-0.60090250,4.08866493,0.67622740,4.18094360e+05,1.59169357e+05,2.06599827e+04,3.02560759e+03,6.84982598e+02,1.59494400e+02,3.73510011e+01,8.05400033e+00,2.59030005e+00,8.21700029e-01
53219.35208333,-0.61912560,4.08194453,0.68848647,4.18094360e+05,1.59169357e+05,2.06599827e+04,3.02560759e+03,6.84982598e+02,1.59494400e+02,3.73510011e+01,8.05400033e+00,2.59030005e+00,8.21700029e-01
53219.35277778,-0.63730192,4.07491540,0.70069328,4.18094360e+05,1.59169357e+05,2.06599827e+04,3.02560759e+03,6.84982598e+02,1.59494400e+02,3.73510011e+01,8.05400033e+00,2.59030005e+00,8.21700029e-01
53219.35347222,-0.65542990,4.06757738,0.71284719,4.18094360e+05,1.59169357e+05,2.06599827e+04,3.02560759e+03,6.84982598e+02,1.59494400e+02,3.73510011e+01,8.05400033e+00,2.59030005e+00,8.21700029e-01
53219.35416667,-0.67350813,4.05993047,0.72494695,4.18094360e+05,1.59169357e+05,2.06599827e+04,3.02560759e+03,6.84982598e+02,1.59494400e+02,3.73510011e+01,8.05400033e+00,2.59030005e+00,8.21700029e-01
