# Legacy Model output file: ../../unitTests/Legacy/CRRactive_NatEpochSa_Intg.CRRESPRO.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESPRO
# Particle species:         H+
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Active
# Energy levels (MeV):       1.5 2.1 2.5 2.9 3.6 4.3 5.7 6.8 8.5 9.7 10.7 13.2 16.9 19.4 26.3 30.9 36.3 41.1 47 55 65.7 81.3
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s)
53219.15138889,-1.65028331,2.91058309,1.32632094,2.59813359e+05,2.53491934e+04,8.02063916e+03,1.99580591e+03,5.08566803e+02,5.08566803e+02,4.00278168e+01,2.62867374e+01,5.66070175e+00,7.17258632e-01,4.41121817e-01,1.43651411e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.15208333,-1.66105459,2.88198471,1.33207449,2.59813359e+05,2.53491934e+04,8.02063916e+03,1.99580591e+03,5.08566803e+02,5.08566803e+02,4.00278168e+01,2.62867374e+01,5.66070175e+00,7.17258632e-01,4.41121817e-01,1.43651411e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.15277778,-1.67162544,2.85303867,1.33766763,2.59813359e+05,2.53491934e+04,8.02063916e+03,1.99580591e+03,5.08566803e+02,5.08566803e+02,4.00278168e+01,2.62867374e+01,5.66070175e+00,7.17258632e-01,4.41121817e-01,1.43651411e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.15347222,-1.68199193,2.82374388,1.34309690,2.59813359e+05,2.53491934e+04,8.02063916e+03,1.99580591e+03,5.08566803e+02,5.08566803e+02,4.00278168e+01,2.62867374e+01,5.66070175e+00,7.17258632e-01,4.41121817e-01,1.43651411e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.15416667,-1.69214999,2.79409891,1.34835981,3.24773438e+05,3.31670898e+04,1.06461445e+04,2.68782642e+03,6.53813293e+02,6.53813293e+02,5.11601715e+01,3.24402122e+01,7.44575071e+00,1.18526590e+00,5.84450603e-01,2.55705804e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.15486111,-1.70209521,2.76410284,1.35345304,3.24773438e+05,3.31670898e+04,1.06461445e+04,2.68782642e+03,6.53813293e+02,6.53813293e+02,5.11601715e+01,3.24402122e+01,7.44575071e+00,1.18526590e+00,5.84450603e-01,2.55705804e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.15555556,-1.71182336,2.73375408,1.35837362,3.24773438e+05,3.31670898e+04,1.06461445e+04,2.68782642e+03,6.53813293e+02,6.53813293e+02,5.11601715e+01,3.24402122e+01,7.44575071e+00,1.18526590e+00,5.84450603e-01,2.55705804e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.15625000,-1.72132989,2.70305154,1.36311841,3.24773438e+05,3.31670898e+04,1.06461445e+04,2.68782642e+03,6.53813293e+02,6.53813293e+02,5.11601715e+01,3.24402122e+01,7.44575071e+00,1.18526590e+00,5.84450603e-01,2.55705804e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.15694444,-1.73061025,2.67199382,1.36768395,4.08423938e+05,4.29513945e+04,1.39898555e+04,3.67359131e+03,9.01776001e+02,9.01776001e+02,6.45380630e+01,4.17561646e+01,9.63848591e+00,1.95612741e+00,1.19675541e+00,5.09241819e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.15763889,-1.73965972,2.64057964,1.37206696,3.33766406e+05,3.46925781e+04,1.12885166e+04,2.94288940e+03,7.16989319e+02,7.16989319e+02,5.09536362e+01,3.29483223e+01,7.36071682e+00,1.25423002e+00,7.35229254e-01,2.43184805e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.15833333,-1.74847360,2.60880776,1.37626413,3.33766406e+05,3.46925781e+04,1.12885166e+04,2.94288940e+03,7.16989319e+02,7.16989319e+02,5.09536362e+01,3.29483223e+01,7.36071682e+00,1.25423002e+00,7.35229254e-01,2.43184805e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.15902778,-1.75704671,2.57667676,1.38027185,3.33766406e+05,3.46925781e+04,1.12885166e+04,2.94288940e+03,7.16989319e+02,7.16989319e+02,5.09536362e+01,3.29483223e+01,7.36071682e+00,1.25423002e+00,7.35229254e-01,2.43184805e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.15972222,-1.76537403,2.54418540,1.38408636,4.17355188e+05,4.55992070e+04,1.48221699e+04,3.81945312e+03,9.36347229e+02,9.36347229e+02,6.68626709e+01,4.13243103e+01,9.31965065e+00,1.87638807e+00,1.15443683e+00,4.89895999e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.16041667,-1.77345037,2.51133240,1.38770389,4.17355188e+05,4.55992070e+04,1.48221699e+04,3.81945312e+03,9.36347229e+02,9.36347229e+02,6.68626709e+01,4.13243103e+01,9.31965065e+00,1.87638807e+00,1.15443683e+00,4.89895999e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.16111111,-1.78127040,2.47811605,1.39112098,4.17355188e+05,4.55992070e+04,1.48221699e+04,3.81945312e+03,9.36347229e+02,9.36347229e+02,6.68626709e+01,4.13243103e+01,9.31965065e+00,1.87638807e+00,1.15443683e+00,4.89895999e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.16180556,-1.78882832,2.44453541,1.39433325,4.17355188e+05,4.55992070e+04,1.48221699e+04,3.81945312e+03,9.36347229e+02,9.36347229e+02,6.68626709e+01,4.13243103e+01,9.31965065e+00,1.87638807e+00,1.15443683e+00,4.89895999e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.16250000,-1.79611863,2.41058906,1.39733677,5.16416375e+05,5.80978086e+04,1.90762812e+04,4.97026660e+03,1.17695312e+03,1.17695312e+03,8.53485641e+01,5.41256027e+01,1.38447027e+01,3.36741877e+00,2.18433952e+00,1.06318676e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.16319444,-1.80313520,2.37627543,1.40012745,5.16416375e+05,5.80978086e+04,1.90762812e+04,4.97026660e+03,1.17695312e+03,1.17695312e+03,8.53485641e+01,5.41256027e+01,1.38447027e+01,3.36741877e+00,2.18433952e+00,1.06318676e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.16388889,-1.80987239,2.34159342,1.40270090,3.99013688e+05,4.38994336e+04,1.43996006e+04,3.75653564e+03,9.04214050e+02,9.04214050e+02,6.57726059e+01,4.15582809e+01,9.92341042e+00,1.98941386e+00,1.24519229e+00,6.12776577e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.16458333,-1.81632346,2.30654147,1.40505289,4.89783656e+05,5.67446562e+04,1.89558301e+04,5.06572900e+03,1.26156396e+03,1.26156396e+03,8.93418884e+01,5.62153702e+01,1.35493784e+01,2.89498115e+00,1.84874272e+00,7.88948357e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.16527778,-1.82248242,2.27111831,1.40717855,4.89783656e+05,5.67446562e+04,1.89558301e+04,5.06572900e+03,1.26156396e+03,1.26156396e+03,8.93418884e+01,5.62153702e+01,1.35493784e+01,2.89498115e+00,1.84874272e+00,7.88948357e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.16597222,-1.82834223,2.23532270,1.40907333,4.89783656e+05,5.67446562e+04,1.89558301e+04,5.06572900e+03,1.26156396e+03,1.26156396e+03,8.93418884e+01,5.62153702e+01,1.35493784e+01,2.89498115e+00,1.84874272e+00,7.88948357e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.16666667,-1.83389628,2.19915322,1.41073220,5.94363875e+05,7.20659219e+04,2.42751348e+04,6.49177197e+03,1.55444299e+03,1.55444299e+03,1.16452919e+02,7.07261429e+01,1.83139648e+01,5.00459766e+00,3.03982019e+00,1.53677702e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.16736111,-1.83913768,2.16260861,1.41215062,5.94363875e+05,7.20659219e+04,2.42751348e+04,6.49177197e+03,1.55444299e+03,1.55444299e+03,1.16452919e+02,7.07261429e+01,1.83139648e+01,5.00459766e+00,3.03982019e+00,1.53677702e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.16805556,-1.84405873,2.12568747,1.41332292,5.94363875e+05,7.20659219e+04,2.42751348e+04,6.49177197e+03,1.55444299e+03,1.55444299e+03,1.16452919e+02,7.07261429e+01,1.83139648e+01,5.00459766e+00,3.03982019e+00,1.53677702e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.16875000,-1.84865222,2.08838884,1.41424410,5.94363875e+05,7.20659219e+04,2.42751348e+04,6.49177197e+03,1.55444299e+03,1.55444299e+03,1.16452919e+02,7.07261429e+01,1.83139648e+01,5.00459766e+00,3.03982019e+00,1.53677702e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.16944444,-1.85291013,2.05071117,1.41490865,5.13576875e+05,6.32470273e+04,2.15482031e+04,6.00845947e+03,1.53620032e+03,1.53620032e+03,1.11151619e+02,6.82455902e+01,1.80117321e+01,5.01304722e+00,3.01861525e+00,1.58277214e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.17013889,-1.85682462,2.01265335,1.41531062,5.13576875e+05,6.32470273e+04,2.15482031e+04,6.00845947e+03,1.53620032e+03,1.53620032e+03,1.11151619e+02,6.82455902e+01,1.80117321e+01,5.01304722e+00,3.01861525e+00,1.58277214e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.17083333,-1.86038737,1.97421428,1.41544450,5.13576875e+05,6.32470273e+04,2.15482031e+04,6.00845947e+03,1.53620032e+03,1.53620032e+03,1.11151619e+02,6.82455902e+01,1.80117321e+01,5.01304722e+00,3.01861525e+00,1.58277214e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.17152778,-1.86358975,1.93539286,1.41530418,6.05606000e+05,8.01498359e+04,2.78448887e+04,7.91609277e+03,2.03729419e+03,2.03729419e+03,1.41848282e+02,8.73369598e+01,2.49282722e+01,7.64328527e+00,4.97776318e+00,2.45801854e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.17222222,-1.86642281,1.89618800,1.41488322,6.05606000e+05,8.01498359e+04,2.78448887e+04,7.91609277e+03,2.03729419e+03,2.03729419e+03,1.41848282e+02,8.73369598e+01,2.49282722e+01,7.64328527e+00,4.97776318e+00,2.45801854e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.17291667,-1.86887745,1.85659860,1.41417519,7.22168312e+05,1.00328148e+05,3.57255859e+04,1.04749209e+04,2.76052734e+03,2.76052734e+03,1.92600662e+02,1.15229576e+02,3.21438828e+01,1.07464142e+01,6.70590782e+00,3.45486641e+00,1.04524404e-01,1.04524404e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.17361111,-1.87094409,1.81662387,1.41317366,7.22168312e+05,1.00328148e+05,3.57255859e+04,1.04749209e+04,2.76052734e+03,2.76052734e+03,1.92600662e+02,1.15229576e+02,3.21438828e+01,1.07464142e+01,6.70590782e+00,3.45486641e+00,1.04524404e-01,1.04524404e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.17430556,-1.87261301,1.77626287,1.41187139,7.22168312e+05,1.00328148e+05,3.57255859e+04,1.04749209e+04,2.76052734e+03,2.76052734e+03,1.92600662e+02,1.15229576e+02,3.21438828e+01,1.07464142e+01,6.70590782e+00,3.45486641e+00,1.04524404e-01,1.04524404e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.17500000,-1.87387368,1.73551482,1.41026133,8.34479312e+05,1.23544977e+05,4.50198828e+04,1.36232119e+04,3.70148828e+03,3.70148828e+03,2.44351288e+02,1.44231262e+02,4.03756332e+01,1.40154305e+01,8.88340664e+00,4.61934948e+00,3.95797819e-01,3.95797819e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.17569444,-1.87471575,1.69437908,1.40833611,6.71345062e+05,9.77413828e+04,3.56334961e+04,1.08305820e+04,3.00125391e+03,3.00125391e+03,2.02825394e+02,1.21352341e+02,3.38100891e+01,1.15520267e+01,7.33301449e+00,3.94140387e+00,2.50251412e-01,2.50251412e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.17638889,-1.87512808,1.65285504,1.40608802,6.71345062e+05,9.77413828e+04,3.56334961e+04,1.08305820e+04,3.00125391e+03,3.00125391e+03,2.02825394e+02,1.21352341e+02,3.38100891e+01,1.15520267e+01,7.33301449e+00,3.94140387e+00,2.50251412e-01,2.50251412e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.17708333,-1.87509951,1.61094221,1.40350907,7.67418875e+05,1.17669758e+05,4.39152383e+04,1.38029199e+04,4.10606348e+03,4.10606348e+03,2.72845184e+02,1.66252884e+02,4.92317848e+01,1.83810558e+01,1.15838099e+01,6.14032364e+00,3.20289820e-01,3.20289820e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.17777778,-1.87461781,1.56864029,1.40059094,7.67418875e+05,1.17669758e+05,4.39152383e+04,1.38029199e+04,4.10606348e+03,4.10606348e+03,2.72845184e+02,1.66252884e+02,4.92317848e+01,1.83810558e+01,1.15838099e+01,6.14032364e+00,3.20289820e-01,3.20289820e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.17847222,-1.87367105,1.52594911,1.39732499,7.67418875e+05,1.17669758e+05,4.39152383e+04,1.38029199e+04,4.10606348e+03,4.10606348e+03,2.72845184e+02,1.66252884e+02,4.92317848e+01,1.83810558e+01,1.15838099e+01,6.14032364e+00,3.20289820e-01,3.20289820e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.17916667,-1.87224620,1.48286885,1.39370244,8.62339938e+05,1.38899219e+05,5.37460312e+04,1.76280020e+04,5.54859619e+03,5.54859619e+03,3.82629761e+02,2.30415085e+02,6.43085327e+01,2.37138100e+01,1.50795088e+01,8.65138340e+00,3.83198828e-01,3.83198828e-01,8.94400012e-03,8.94400012e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.17986111,-1.87033008,1.43939933,1.38971403,8.62339938e+05,1.38899219e+05,5.37460312e+04,1.76280020e+04,5.54859619e+03,5.54859619e+03,3.82629761e+02,2.30415085e+02,6.43085327e+01,2.37138100e+01,1.50795088e+01,8.65138340e+00,3.83198828e-01,3.83198828e-01,8.94400012e-03,8.94400012e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.18055556,-1.86790871,1.39554119,1.38535017,9.52126500e+05,1.62066500e+05,6.47570273e+04,2.23362734e+04,7.46327100e+03,7.46327100e+03,5.22893372e+02,3.09761566e+02,8.58047180e+01,3.18317280e+01,2.09104366e+01,1.14847593e+01,8.25429022e-01,8.25429022e-01,5.71479984e-02,5.71479984e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.18125000,-1.86496798,1.35129505,1.38060083,6.69636562e+05,1.11312141e+05,4.46407188e+04,1.55441104e+04,5.21562451e+03,5.21562451e+03,3.98381012e+02,2.39041489e+02,6.45193863e+01,2.33465996e+01,1.51836472e+01,8.14828205e+00,4.91696417e-01,4.91696417e-01,2.85519995e-02,2.85519995e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.18194444,-1.86149265,1.30666154,1.37545564,7.29174625e+05,1.28274008e+05,5.30989375e+04,1.95888242e+04,7.11098779e+03,7.11098779e+03,5.45242249e+02,3.32587860e+02,8.80376053e+01,3.11122036e+01,2.04346294e+01,1.10963726e+01,9.34218645e-01,9.34218645e-01,3.73159982e-02,3.73159982e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.18263889,-1.85746720,1.26164208,1.36990379,7.29174625e+05,1.28274008e+05,5.30989375e+04,1.95888242e+04,7.11098779e+03,7.11098779e+03,5.45242249e+02,3.32587860e+02,8.80376053e+01,3.11122036e+01,2.04346294e+01,1.10963726e+01,9.34218645e-01,9.34218645e-01,3.73159982e-02,3.73159982e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.18333333,-1.85287560,1.21623791,1.36393411,7.29174625e+05,1.28274008e+05,5.30989375e+04,1.95888242e+04,7.11098779e+03,7.11098779e+03,5.45242249e+02,3.32587860e+02,8.80376053e+01,3.11122036e+01,2.04346294e+01,1.10963726e+01,9.34218645e-01,9.34218645e-01,3.73159982e-02,3.73159982e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.18402778,-1.84770043,1.17045094,1.35753469,7.88563625e+05,1.47762047e+05,6.31523711e+04,2.42235410e+04,9.43699023e+03,9.43699023e+03,7.63259155e+02,4.70401123e+02,1.26338165e+02,4.56280632e+01,2.97910500e+01,1.67960072e+01,1.84471989e+00,1.84471989e+00,1.51878595e-01,1.27214998e-01,6.40470013e-02,6.40470013e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.18472222,-1.84192444,1.12428334,1.35069375,7.88563625e+05,1.47762047e+05,6.31523711e+04,2.42235410e+04,9.43699023e+03,9.43699023e+03,7.63259155e+02,4.70401123e+02,1.26338165e+02,4.56280632e+01,2.97910500e+01,1.67960072e+01,1.84471989e+00,1.84471989e+00,1.51878595e-01,1.27214998e-01,6.40470013e-02,6.40470013e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.18541667,-1.83552910,1.07773779,1.34339810,8.48750188e+05,1.69166078e+05,7.49028438e+04,3.00424375e+04,1.22299609e+04,1.22299609e+04,1.05907666e+03,6.52253723e+02,1.73136551e+02,6.21787033e+01,4.10705070e+01,2.30009956e+01,3.27065539e+00,3.27065539e+00,3.47790390e-01,2.37176001e-01,8.73479992e-02,8.73479992e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.18611111,-1.82849495,1.03081743,1.33563505,8.48750188e+05,1.69166078e+05,7.49028438e+04,3.00424375e+04,1.22299609e+04,1.22299609e+04,1.05907666e+03,6.52253723e+02,1.73136551e+02,6.21787033e+01,4.10705070e+01,2.30009956e+01,3.27065539e+00,3.27065539e+00,3.47790390e-01,2.37176001e-01,8.73479992e-02,8.73479992e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.18680556,-1.82080205,0.98352555,1.32739029,6.00983562e+05,1.27916484e+05,5.92339805e+04,2.53664160e+04,1.08094990e+04,1.08094990e+04,1.00020288e+03,6.21229126e+02,1.72936111e+02,6.25858345e+01,4.15068436e+01,2.51741810e+01,4.44863987e+00,4.44863987e+00,3.84477586e-01,2.53448009e-01,8.05680007e-02,8.05680007e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.18750000,-1.81242937,0.93586671,1.31864986,6.00983562e+05,1.27916484e+05,5.92339805e+04,2.53664160e+04,1.08094990e+04,1.08094990e+04,1.00020288e+03,6.21229126e+02,1.72936111e+02,6.25858345e+01,4.15068436e+01,2.51741810e+01,4.44863987e+00,4.44863987e+00,3.84477586e-01,2.53448009e-01,8.05680007e-02,8.05680007e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.18819444,-1.80335478,0.88784562,1.30939839,6.49631562e+05,1.49099828e+05,7.13146719e+04,3.17875879e+04,1.42156074e+04,1.42156074e+04,1.37174695e+03,8.53778381e+02,2.25545853e+02,7.88991089e+01,5.30520897e+01,3.11075993e+01,5.86113262e+00,5.86113262e+00,8.86505187e-01,4.57593620e-01,1.30653605e-01,1.30653605e-01,6.99960021e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.18888889,-1.79355553,0.83946776,1.29962048,6.49631562e+05,1.49099828e+05,7.13146719e+04,3.17875879e+04,1.42156074e+04,1.42156074e+04,1.37174695e+03,8.53778381e+02,2.25545853e+02,7.88991089e+01,5.30520897e+01,3.11075993e+01,5.86113262e+00,5.86113262e+00,8.86505187e-01,4.57593620e-01,1.30653605e-01,1.30653605e-01,6.99960021e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.18958333,-1.78300744,0.79073942,1.28929966,7.06189062e+05,1.76806250e+05,8.79828906e+04,4.11866445e+04,1.90747539e+04,1.90747539e+04,1.88321106e+03,1.18140710e+03,3.07550659e+02,1.09606148e+02,7.45377579e+01,4.51756554e+01,1.09302568e+01,1.09302568e+01,2.53767085e+00,1.45411062e+00,5.83318591e-01,2.74207413e-01,6.94639981e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.19027778,-1.77168540,0.74166813,1.27841898,7.06189062e+05,1.76806250e+05,8.79828906e+04,4.11866445e+04,1.90747539e+04,1.90747539e+04,1.88321106e+03,1.18140710e+03,3.07550659e+02,1.09606148e+02,7.45377579e+01,4.51756554e+01,1.09302568e+01,1.09302568e+01,2.53767085e+00,1.45411062e+00,5.83318591e-01,2.74207413e-01,6.94639981e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.19097222,-1.75956303,0.69226190,1.26696023,7.80468250e+05,2.15675281e+05,1.11878773e+05,5.45059883e+04,2.59200195e+04,2.59200195e+04,2.59591016e+03,1.64049731e+03,4.36925049e+02,1.60298294e+02,1.09986946e+02,7.02726822e+01,2.24374523e+01,2.24374523e+01,8.05870724e+00,3.00932026e+00,1.06486428e+00,7.31801748e-01,2.52326787e-01,1.61825985e-01,0.00000000e+00,0.00000000e+00
53219.19166667,-1.74661257,0.64252998,1.25490504,7.80468250e+05,2.15675281e+05,1.11878773e+05,5.45059883e+04,2.59200195e+04,2.59200195e+04,2.59591016e+03,1.64049731e+03,4.36925049e+02,1.60298294e+02,1.09986946e+02,7.02726822e+01,2.24374523e+01,2.24374523e+01,8.05870724e+00,3.00932026e+00,1.06486428e+00,7.31801748e-01,2.52326787e-01,1.61825985e-01,0.00000000e+00,0.00000000e+00
53219.19236111,-1.73280528,0.59248305,1.24223380,8.76267188e+05,2.67631188e+05,1.42926656e+05,7.21098125e+04,3.48789102e+04,3.48789102e+04,3.62231592e+03,2.28957446e+03,6.03632690e+02,2.21408951e+02,1.53623047e+02,1.01080048e+02,3.73086472e+01,3.73086472e+01,1.64888134e+01,8.32690430e+00,4.15504789e+00,1.39656806e+00,6.24841988e-01,4.87426400e-01,1.49864003e-01,0.00000000e+00
