# Irene Model output file: ../../unitTests/Legacy/Ax8min_NatEpoch_Diff.AE8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Activity Level: Min
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.01388889,1.51726880,2.03324350,-0.93229988,1.28259540e+11,8.01252001e+10,3.06207121e+10,8.44188691e+09,1.96521838e+09,9.07872083e+08,6.83234216e+08,2.54682503e+08,1.56515521e+08,5.71249239e+07,3.48803886e+07,2.33843382e+07,1.36468810e+07,6.15290859e+06,2.33526130e+06,5.76334336e+05,9.99617438e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01458333,1.51093106,2.07651714,-0.92525113,1.36683971e+11,8.54638877e+10,3.27087021e+10,9.04063461e+09,2.08641106e+09,9.87187592e+08,7.33882171e+08,2.73391563e+08,1.67848766e+08,6.19604642e+07,3.74988180e+07,2.51282555e+07,1.45764294e+07,6.56313147e+06,2.46889305e+06,6.08189614e+05,1.04743533e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01527778,1.50418085,2.11922432,-0.91794984,1.45321251e+11,9.09464186e+10,3.48638560e+10,9.65863735e+09,2.21602321e+09,1.06579468e+09,7.86208950e+08,2.92994816e+08,1.79509863e+08,6.70038971e+07,4.02278915e+07,2.69251104e+07,1.55310942e+07,6.98128602e+06,2.60342479e+06,6.39970332e+05,1.09557277e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01597222,1.49703211,2.16136976,-0.91040510,1.54168692e+11,9.65712730e+10,3.70859344e+10,1.02958260e+10,2.35422110e+09,1.14362076e+09,8.40209935e+08,3.13502529e+08,1.91496250e+08,7.22566965e+07,4.30681662e+07,2.87745530e+07,1.65105896e+07,7.40718932e+06,2.73880061e+06,6.71668799e+05,1.14399895e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01666667,1.48949758,2.20295831,-0.90262557,1.63222860e+11,1.02335596e+11,3.93730900e+10,1.09516692e+10,2.50062672e+09,1.22085338e+09,8.95836808e+08,3.34881170e+08,2.03800287e+08,7.77113891e+07,4.60155468e+07,3.06752091e+07,1.75143931e+07,7.84086511e+06,2.87519394e+06,7.03359262e+05,1.19277190e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01736111,1.48158981,2.24399485,-0.89462001,1.72479243e+11,1.08236894e+11,4.17249045e+10,1.16260420e+10,2.65547568e+09,1.29735544e+09,9.53081496e+08,3.57144452e+08,2.16417720e+08,8.33699495e+07,4.90708118e+07,3.26265216e+07,1.85420518e+07,8.28200321e+06,3.01247516e+06,7.35010469e+05,1.24184056e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01805556,1.47332072,2.28448440,-0.88639597,1.81935052e+11,1.14273766e+11,4.41413757e+10,1.23189424e+10,2.81903124e+09,1.37300776e+09,1.01194616e+09,3.80310170e+08,2.29346638e+08,8.92353654e+07,5.22352726e+07,3.46282820e+07,1.95932987e+07,8.73037760e+06,3.15054470e+06,7.66598810e+05,1.29116468e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01875000,1.46470178,2.32443150,-0.87796145,1.91586049e+11,1.20443878e+11,4.66221150e+10,1.30302587e+10,2.99153219e+09,1.44768260e+09,1.07242356e+09,4.04392647e+08,2.42583065e+08,9.53096841e+07,5.55097455e+07,3.66799610e+07,2.06677035e+07,9.18569581e+06,3.28928552e+06,7.98097217e+05,1.34069797e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01944444,1.45574413,2.36384103,-0.86932383,2.01427602e+11,1.26744379e+11,4.91662157e+10,1.37597279e+10,3.17304664e+09,1.52132500e+09,1.13449225e+09,4.29392280e+08,2.56121267e+08,1.01592140e+08,5.88935895e+07,3.87806935e+07,2.17647503e+07,9.64771717e+06,3.42863982e+06,8.29499184e+05,1.39041628e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02013889,1.44645844,2.40271786,-0.86049017,2.11455842e+11,1.33173124e+11,5.17733643e+10,1.45072571e+10,3.36381486e+09,1.59381888e+09,1.19814663e+09,4.55323821e+08,2.69957727e+08,1.08084929e+08,6.23876525e+07,4.09300146e+07,2.28840471e+07,1.01161758e+07,3.56850503e+06,8.60781924e+05,1.44027884e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
