# Legacy Model output file: ../../unitTests/Legacy/CRRquiet_NatEpoch_Intg.CRRESPRO.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESPRO
# Particle species:         H+
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Activity Level: Quiet
# Energy levels (MeV):       1.5 2.1 2.5 2.9 3.6 4.3 5.7 6.8 8.5 9.7 10.7 13.2 16.9 19.4 26.3 30.9 36.3 41.1 47 55 65.7 81.3
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s)
53219.29166667,0.97878704,3.45369240,-0.46330299,3.31849812e+05,3.49126055e+04,1.10625547e+04,2.56709204e+03,5.29371826e+02,5.29371826e+02,3.32304535e+01,2.05342426e+01,5.65347290e+00,1.22699571e+00,8.46458197e-01,4.07272577e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29236111,0.96240473,3.47613479,-0.45048484,2.74275656e+05,2.79484121e+04,8.70396582e+03,1.94694568e+03,4.11535614e+02,4.11535614e+02,2.63147392e+01,1.70645237e+01,4.47303057e+00,7.50663996e-01,5.73153615e-01,2.44780794e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29305556,0.94591113,3.49817554,-0.43761458,2.74275656e+05,2.79484121e+04,8.70396582e+03,1.94694568e+03,4.11535614e+02,4.11535614e+02,2.63147392e+01,1.70645237e+01,4.47303057e+00,7.50663996e-01,5.73153615e-01,2.44780794e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29375000,0.92930955,3.51981715,-0.42469441,2.74275656e+05,2.79484121e+04,8.70396582e+03,1.94694568e+03,4.11535614e+02,4.11535614e+02,2.63147392e+01,1.70645237e+01,4.47303057e+00,7.50663996e-01,5.73153615e-01,2.44780794e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29444444,0.91260328,3.54106197,-0.41172636,2.74275656e+05,2.79484121e+04,8.70396582e+03,1.94694568e+03,4.11535614e+02,4.11535614e+02,2.63147392e+01,1.70645237e+01,4.47303057e+00,7.50663996e-01,5.73153615e-01,2.44780794e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29513889,0.89579545,3.56191251,-0.39871249,2.74275656e+05,2.79484121e+04,8.70396582e+03,1.94694568e+03,4.11535614e+02,4.11535614e+02,2.63147392e+01,1.70645237e+01,4.47303057e+00,7.50663996e-01,5.73153615e-01,2.44780794e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29583333,0.87888891,3.58237098,-0.38565466,2.57518438e+05,2.56026875e+04,8.09065771e+03,1.81865198e+03,3.99606750e+02,3.99606750e+02,2.79113388e+01,1.89753990e+01,5.02097082e+00,9.74956393e-01,6.79415584e-01,3.84742409e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29652778,0.86188677,3.60243989,-0.37255493,2.57518438e+05,2.56026875e+04,8.09065771e+03,1.81865198e+03,3.99606750e+02,3.99606750e+02,2.79113388e+01,1.89753990e+01,5.02097082e+00,9.74956393e-01,6.79415584e-01,3.84742409e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29722222,0.84479203,3.62212126,-0.35941502,2.57518438e+05,2.56026875e+04,8.09065771e+03,1.81865198e+03,3.99606750e+02,3.99606750e+02,2.79113388e+01,1.89753990e+01,5.02097082e+00,9.74956393e-01,6.79415584e-01,3.84742409e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29791667,0.82760736,3.64141732,-0.34623697,2.57518438e+05,2.56026875e+04,8.09065771e+03,1.81865198e+03,3.99606750e+02,3.99606750e+02,2.79113388e+01,1.89753990e+01,5.02097082e+00,9.74956393e-01,6.79415584e-01,3.84742409e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29861111,0.81033557,3.66033039,-0.33302251,2.09406562e+05,2.02079453e+04,6.24747998e+03,1.35308545e+03,2.92297272e+02,2.92297272e+02,2.18228569e+01,1.49238110e+01,3.96808934e+00,5.66236377e-01,4.68501210e-01,2.79702783e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29930556,0.79297950,3.67886238,-0.31977336,2.09406562e+05,2.02079453e+04,6.24747998e+03,1.35308545e+03,2.92297272e+02,2.92297272e+02,2.18228569e+01,1.49238110e+01,3.96808934e+00,5.66236377e-01,4.68501210e-01,2.79702783e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30000000,0.77554181,3.69701548,-0.30649108,2.09406562e+05,2.02079453e+04,6.24747998e+03,1.35308545e+03,2.92297272e+02,2.92297272e+02,2.18228569e+01,1.49238110e+01,3.96808934e+00,5.66236377e-01,4.68501210e-01,2.79702783e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30069444,0.75802502,3.71479188,-0.29317774,2.09406562e+05,2.02079453e+04,6.24747998e+03,1.35308545e+03,2.92297272e+02,2.92297272e+02,2.18228569e+01,1.49238110e+01,3.96808934e+00,5.66236377e-01,4.68501210e-01,2.79702783e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30138889,0.74043163,3.73219315,-0.27983473,2.09406562e+05,2.02079453e+04,6.24747998e+03,1.35308545e+03,2.92297272e+02,2.92297272e+02,2.18228569e+01,1.49238110e+01,3.96808934e+00,5.66236377e-01,4.68501210e-01,2.79702783e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30208333,0.72276431,3.74922165,-0.26646377,1.83812031e+05,1.74436953e+04,5.43328174e+03,1.21100598e+03,2.62832184e+02,2.62832184e+02,1.99170818e+01,1.39597378e+01,3.81119561e+00,4.40994024e-01,3.00693989e-01,1.69707999e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30277778,0.70502543,3.76587896,-0.25306646,1.83812031e+05,1.74436953e+04,5.43328174e+03,1.21100598e+03,2.62832184e+02,2.62832184e+02,1.99170818e+01,1.39597378e+01,3.81119561e+00,4.40994024e-01,3.00693989e-01,1.69707999e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30347222,0.68721748,3.78216725,-0.23964418,1.83812031e+05,1.74436953e+04,5.43328174e+03,1.21100598e+03,2.62832184e+02,2.62832184e+02,1.99170818e+01,1.39597378e+01,3.81119561e+00,4.40994024e-01,3.00693989e-01,1.69707999e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30416667,0.66934282,3.79808812,-0.22619883,1.83812031e+05,1.74436953e+04,5.43328174e+03,1.21100598e+03,2.62832184e+02,2.62832184e+02,1.99170818e+01,1.39597378e+01,3.81119561e+00,4.40994024e-01,3.00693989e-01,1.69707999e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30486111,0.65140366,3.81364343,-0.21273167,1.83812031e+05,1.74436953e+04,5.43328174e+03,1.21100598e+03,2.62832184e+02,2.62832184e+02,1.99170818e+01,1.39597378e+01,3.81119561e+00,4.40994024e-01,3.00693989e-01,1.69707999e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30555556,0.63340234,3.82883507,-0.19924410,1.49242734e+05,1.37163193e+04,4.15823242e+03,8.88258057e+02,2.01522049e+02,2.01522049e+02,1.60975208e+01,1.11676874e+01,2.54748631e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30625000,0.61534122,3.84366462,-0.18573769,1.49242734e+05,1.37163193e+04,4.15823242e+03,8.88258057e+02,2.01522049e+02,2.01522049e+02,1.60975208e+01,1.11676874e+01,2.54748631e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30694444,0.59722234,3.85813363,-0.17221387,1.49242734e+05,1.37163193e+04,4.15823242e+03,8.88258057e+02,2.01522049e+02,2.01522049e+02,1.60975208e+01,1.11676874e+01,2.54748631e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30763889,0.57904790,3.87224400,-0.15867403,1.49242734e+05,1.37163193e+04,4.15823242e+03,8.88258057e+02,2.01522049e+02,2.01522049e+02,1.60975208e+01,1.11676874e+01,2.54748631e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30833333,0.56082010,3.88599730,-0.14511960,1.58267375e+05,1.48313545e+04,4.53018066e+03,1.00531610e+03,2.35690903e+02,2.35690903e+02,1.90019798e+01,1.30414391e+01,2.93761611e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30902778,0.54254097,3.89939493,-0.13155198,1.58267375e+05,1.48313545e+04,4.53018066e+03,1.00531610e+03,2.35690903e+02,2.35690903e+02,1.90019798e+01,1.30414391e+01,2.93761611e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30972222,0.52421271,3.91243863,-0.11797228,1.28019109e+05,1.14034893e+04,3.46098975e+03,7.91438416e+02,1.79174484e+02,1.79174484e+02,1.46457634e+01,1.07902622e+01,2.59746885e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.31041667,0.50583705,3.92512980,-0.10438191,1.28019109e+05,1.14034893e+04,3.46098975e+03,7.91438416e+02,1.79174484e+02,1.79174484e+02,1.46457634e+01,1.07902622e+01,2.59746885e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.31111111,0.48741619,3.93746986,-0.09078227,1.28019109e+05,1.14034893e+04,3.46098975e+03,7.91438416e+02,1.79174484e+02,1.79174484e+02,1.46457634e+01,1.07902622e+01,2.59746885e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.31180556,0.46895200,3.94946054,-0.07717463,1.28019109e+05,1.14034893e+04,3.46098975e+03,7.91438416e+02,1.79174484e+02,1.79174484e+02,1.46457634e+01,1.07902622e+01,2.59746885e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.31250000,0.45044654,3.96110293,-0.06356008,1.28019109e+05,1.14034893e+04,3.46098975e+03,7.91438416e+02,1.79174484e+02,1.79174484e+02,1.46457634e+01,1.07902622e+01,2.59746885e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.31319444,0.43190168,3.97239845,-0.04994004,1.28019109e+05,1.14034893e+04,3.46098975e+03,7.91438416e+02,1.79174484e+02,1.79174484e+02,1.46457634e+01,1.07902622e+01,2.59746885e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.31388889,0.41331915,3.98334866,-0.03631561,1.02218383e+05,8.53611914e+03,2.59551367e+03,5.76507263e+02,1.34304413e+02,1.34304413e+02,1.12162256e+01,8.33392048e+00,1.83556640e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.31458333,0.39470100,3.99395483,-0.02268803,1.02218383e+05,8.53611914e+03,2.59551367e+03,5.76507263e+02,1.34304413e+02,1.34304413e+02,1.12162256e+01,8.33392048e+00,1.83556640e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.31527778,0.37604894,4.00421804,-0.00905842,1.05598562e+05,8.91369531e+03,2.74292261e+03,6.18634521e+02,1.46572968e+02,1.46572968e+02,1.25900345e+01,9.23956108e+00,2.00734091e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.31597222,0.35736470,4.01413972,0.00457182,1.05598562e+05,8.91369531e+03,2.74292261e+03,6.18634521e+02,1.46572968e+02,1.46572968e+02,1.25900345e+01,9.23956108e+00,2.00734091e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.31666667,0.33865033,4.02372112,0.01820175,1.05598562e+05,8.91369531e+03,2.74292261e+03,6.18634521e+02,1.46572968e+02,1.46572968e+02,1.25900345e+01,9.23956108e+00,2.00734091e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.31736111,0.31990740,4.03296334,0.03183011,1.05598562e+05,8.91369531e+03,2.74292261e+03,6.18634521e+02,1.46572968e+02,1.46572968e+02,1.25900345e+01,9.23956108e+00,2.00734091e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.31805556,0.30113762,4.04186762,0.04545580,1.05598562e+05,8.91369531e+03,2.74292261e+03,6.18634521e+02,1.46572968e+02,1.46572968e+02,1.25900345e+01,9.23956108e+00,2.00734091e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.31875000,0.28234273,4.05043508,0.05907772,8.47665625e+04,6.99016309e+03,2.12490576e+03,4.86908203e+02,1.15410309e+02,1.15410309e+02,8.81091595e+00,6.82957029e+00,1.40771687e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.31944444,0.26352445,4.05866681,0.07269478,8.47665625e+04,6.99016309e+03,2.12490576e+03,4.86908203e+02,1.15410309e+02,1.15410309e+02,8.81091595e+00,6.82957029e+00,1.40771687e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.32013889,0.24468436,4.06656407,0.08630572,8.47665625e+04,6.99016309e+03,2.12490576e+03,4.86908203e+02,1.15410309e+02,1.15410309e+02,8.81091595e+00,6.82957029e+00,1.40771687e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.32083333,0.22582433,4.07412779,0.09990975,8.47665625e+04,6.99016309e+03,2.12490576e+03,4.86908203e+02,1.15410309e+02,1.15410309e+02,8.81091595e+00,6.82957029e+00,1.40771687e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.32152778,0.20694579,4.08135908,0.11350562,8.47665625e+04,6.99016309e+03,2.12490576e+03,4.86908203e+02,1.15410309e+02,1.15410309e+02,8.81091595e+00,6.82957029e+00,1.40771687e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.32222222,0.18805045,4.08825873,0.12709207,8.47665625e+04,6.99016309e+03,2.12490576e+03,4.86908203e+02,1.15410309e+02,1.15410309e+02,8.81091595e+00,6.82957029e+00,1.40771687e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.32291667,0.16913988,4.09482798,0.14066848,8.47665625e+04,6.99016309e+03,2.12490576e+03,4.86908203e+02,1.15410309e+02,1.15410309e+02,8.81091595e+00,6.82957029e+00,1.40771687e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.32361111,0.15021581,4.10106777,0.15423343,8.47665625e+04,6.99016309e+03,2.12490576e+03,4.86908203e+02,1.15410309e+02,1.15410309e+02,8.81091595e+00,6.82957029e+00,1.40771687e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.32430556,0.13127966,4.10697891,0.16778597,6.84057578e+04,5.35755859e+03,1.63812390e+03,3.77839783e+02,8.01394348e+01,8.01394348e+01,6.20151615e+00,5.35823965e+00,1.39909446e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.32500000,0.11233300,4.11256247,0.18132534,6.84057578e+04,5.35755859e+03,1.63812390e+03,3.77839783e+02,8.01394348e+01,8.01394348e+01,6.20151615e+00,5.35823965e+00,1.39909446e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.32569444,0.09337739,4.11781925,0.19485011,6.84057578e+04,5.35755859e+03,1.63812390e+03,3.77839783e+02,8.01394348e+01,8.01394348e+01,6.20151615e+00,5.35823965e+00,1.39909446e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.32638889,0.07441440,4.12275003,0.20835949,6.84057578e+04,5.35755859e+03,1.63812390e+03,3.77839783e+02,8.01394348e+01,8.01394348e+01,6.20151615e+00,5.35823965e+00,1.39909446e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.32708333,0.05544560,4.12735576,0.22185256,6.84057578e+04,5.35755859e+03,1.63812390e+03,3.77839783e+02,8.01394348e+01,8.01394348e+01,6.20151615e+00,5.35823965e+00,1.39909446e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.32777778,0.03647241,4.13163737,0.23532804,6.66073594e+04,5.10163574e+03,1.52066504e+03,3.50593628e+02,7.41292801e+01,7.41292801e+01,5.66632557e+00,4.90301371e+00,1.28839052e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.32847222,0.01749639,4.13559534,0.24878516,6.66073594e+04,5.10163574e+03,1.52066504e+03,3.50593628e+02,7.41292801e+01,7.41292801e+01,5.66632557e+00,4.90301371e+00,1.28839052e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.32916667,-0.00148104,4.13923076,0.26222282,6.66073594e+04,5.10163574e+03,1.52066504e+03,3.50593628e+02,7.41292801e+01,7.41292801e+01,5.66632557e+00,4.90301371e+00,1.28839052e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.32986111,-0.02045831,4.14254410,0.27564022,6.66073594e+04,5.10163574e+03,1.52066504e+03,3.50593628e+02,7.41292801e+01,7.41292801e+01,5.66632557e+00,4.90301371e+00,1.28839052e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.33055556,-0.03943402,4.14553632,0.28903613,6.66073594e+04,5.10163574e+03,1.52066504e+03,3.50593628e+02,7.41292801e+01,7.41292801e+01,5.66632557e+00,4.90301371e+00,1.28839052e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.33125000,-0.05840674,4.14820803,0.30240959,5.31094609e+04,3.84521997e+03,1.14961816e+03,2.58076843e+02,5.71130447e+01,5.71130447e+01,4.43212175e+00,4.09284687e+00,9.27403152e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.33194444,-0.07737491,4.15056002,0.31575998,5.31094609e+04,3.84521997e+03,1.14961816e+03,2.58076843e+02,5.71130447e+01,5.71130447e+01,4.43212175e+00,4.09284687e+00,9.27403152e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.33263889,-0.09633711,4.15259260,0.32908589,5.31094609e+04,3.84521997e+03,1.14961816e+03,2.58076843e+02,5.71130447e+01,5.71130447e+01,4.43212175e+00,4.09284687e+00,9.27403152e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
