# Legacy Model output file: ../../unitTests/Legacy/Ax8max_atEpoch_Diff.AE8.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Activity Level: Max
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/MeV)
53219.00763889,1.55319249,1.61750188,-0.98263373,2.94676906e+08,2.04885109e+08,1.67531812e+08,2.57273184e+07,7.42918652e+06,3.26715576e+06,1.69162183e+06,8.20406128e+05,3.95086609e+05,2.03724442e+05,1.04566528e+05,5.07700729e+04,2.05107212e+04,6.26143312e+03,1.92900348e+03,4.79319662e+02,8.10004398e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.00833333,1.55128673,1.66608598,-0.97834803,3.03036312e+08,2.11053188e+08,1.72867344e+08,2.70794277e+07,7.74670996e+06,3.37349316e+06,1.73545874e+06,8.76389038e+05,4.09237823e+05,2.15870636e+05,1.08653038e+05,5.24451942e+04,2.11205025e+04,6.45599031e+03,1.96493065e+03,4.86541480e+02,8.07105005e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.00902778,1.54881514,1.71406234,-0.97370527,3.11093562e+08,2.17030453e+08,1.78063938e+08,2.84528105e+07,8.06406543e+06,3.47726953e+06,1.77702234e+06,9.34381104e+05,4.23167603e+05,2.28307846e+05,1.12705109e+05,5.40835876e+04,2.17114754e+04,6.64499521e+03,1.99812746e+03,4.93017316e+02,8.02961141e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.00972222,1.54579812,1.76143505,-0.96871939,3.18745938e+08,2.22762219e+08,1.83091281e+08,2.98708066e+07,8.38399902e+06,3.57801343e+06,1.81545422e+06,9.95878235e+05,4.36879028e+05,2.41298691e+05,1.16742035e+05,5.56790504e+04,2.22781277e+04,6.82708645e+03,2.02711272e+03,4.98306870e+02,7.96250254e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01041667,1.54225483,1.80820850,-0.96340360,3.26172469e+08,2.28334641e+08,1.87990203e+08,3.12847793e+07,8.70006836e+06,3.67627710e+06,1.85221106e+06,1.05797827e+06,4.50311432e+05,2.54306412e+05,1.20711349e+05,5.72382355e+04,2.28297672e+04,7.00430679e+03,2.05489540e+03,5.03324032e+02,7.89870620e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01111111,1.53820426,1.85438693,-0.95777059,3.33236938e+08,2.33655875e+08,1.92680656e+08,3.26772832e+07,9.00786816e+06,3.77055176e+06,1.88660706e+06,1.11997522e+06,4.63260101e+05,2.67179596e+05,1.24557533e+05,5.87361832e+04,2.33570061e+04,7.17374372e+03,2.08073306e+03,5.07897794e+02,7.83548579e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01180556,1.53366367,1.89997504,-0.95183246,3.39946938e+08,2.38763344e+08,1.97223547e+08,3.41179648e+07,9.31918164e+06,3.86217334e+06,1.91806360e+06,1.18575012e+06,4.76039368e+05,2.80638489e+05,1.28399933e+05,6.01984673e+04,2.38631172e+04,7.33715391e+03,2.10287142e+03,5.11430144e+02,7.75074288e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01250000,1.52865033,1.94497724,-0.94560083,3.46422406e+08,2.43720203e+08,2.01659531e+08,3.55844648e+07,9.63130957e+06,3.95183521e+06,1.94754272e+06,1.25385925e+06,4.88657990e+05,2.94427460e+05,1.32222687e+05,6.16337471e+04,2.43552990e+04,7.49630690e+03,2.12305832e+03,5.14443457e+02,7.65969679e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01319444,1.52318025,1.98939854,-0.93908636,3.53736281e+08,2.49037969e+08,2.05722016e+08,3.67560625e+07,9.92351855e+06,4.04500146e+06,2.00363452e+06,1.29437268e+06,5.00410339e+05,3.05419098e+05,1.35619598e+05,6.29488983e+04,2.47097092e+04,7.61889791e+03,2.13841152e+03,5.14809489e+02,7.65089914e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01388889,1.51726880,2.03324350,-0.93229988,3.62106406e+08,2.54916453e+08,2.09639844e+08,3.77336055e+07,1.02161768e+07,4.14439697e+06,2.08154004e+06,1.31704407e+06,5.12031494e+05,3.14991974e+05,1.38855469e+05,6.42223511e+04,2.49747944e+04,7.72001743e+03,2.14988279e+03,5.12980223e+02,7.68828318e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
