# Irene Model output file: ../../unitTests/Legacy/CRRactive_NatEpochSa_Intg.CRRESELE.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESELE
# Particle species:         e-
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Ap range: Max
# Energy levels (MeV):       0.65 0.95 1.6 2 2.35 2.75 3.15 3.75 4.55 5.75
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.21180556,-0.82717039,-0.80299065,0.52622740,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.21250000,-0.76859289,-0.84104015,0.48309800,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.21319444,-0.70776667,-0.87662528,0.43855239,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.21388889,-0.64471983,-0.90945583,0.39262792,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.21458333,-0.57950779,-0.93922777,0.34538219,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.21527778,-0.51221811,-0.96562720,0.29689540,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.21597222,-0.44297432,-0.98833689,0.24727351,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.21666667,-0.37193967,-1.00704420,0.19664977,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.21736111,-0.29931928,-1.02145043,0.14518584,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.21805556,-0.22536100,-1.03128249,0.09307163,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.21875000,-0.15035347,-1.03630352,0.04052345,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.21944444,-0.07462268,-1.03632565,-0.01221952,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.22013889,0.00147617,-1.03122049,-0.06490080,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.22083333,0.07756671,-1.02092683,-0.11725405,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.22152778,0.15326375,-1.00545643,-0.16901086,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.22222222,0.22818511,-0.98489484,-0.21990944,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.22291667,0.30196431,-0.95939854,-0.26970367,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.22361111,0.37426105,-0.92918791,-0.31816973,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.22430556,0.44477163,-0.89453666,-0.36511238,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.22500000,0.51323377,-0.85576077,-0.41036838,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.22569444,0.57943198,-0.81320426,-0.45380854,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.22638889,0.64319673,-0.76722784,-0.49533761,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.22708333,0.70440419,-0.71819642,-0.53489186,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.22777778,0.76297260,-0.66646974,-0.57243675,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.22847222,0.81885736,-0.61239515,-0.60796318,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.22916667,0.87204640,-0.55630101,-0.64148324,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.22986111,0.92255509,-0.49849353,-0.67302706,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.23055556,0.97042049,-0.43925509,-0.70263828,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.23125000,1.01569689,-0.37884213,-0.73037120,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.23194444,1.05845210,-0.31748650,-0.75628751,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.23263889,1.09876318,-0.25539569,-0.78045407,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.23333333,1.13671396,-0.19275443,-0.80294105,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.23402778,1.17239186,-0.12972611,-0.82381985,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.23472222,1.20588665,-0.06645467,-0.84316204,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.23541667,1.23728858,-0.00306661,-0.86103874,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.23611111,1.26668697,0.06032757,-0.87751899,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.23680556,1.29416970,0.12363150,-0.89267014,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.23750000,1.31982185,0.18676152,-0.90655716,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.23819444,1.34372646,0.24964528,-0.91924206,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.23888889,1.36596277,0.31221968,-0.93078447,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.23958333,1.38660692,0.37443103,-0.94124058,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.24027778,1.40573204,0.43623258,-0.95066424,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.24097222,1.42340721,0.49758491,-0.95910645,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.24166667,1.43969849,0.55845398,-0.96661508,7.21069414e+11,3.88729307e+11,8.48768504e+10,2.02402480e+10,6.13026688e+09,2.13249383e+09,9.01752049e+08,3.48543418e+08,1.04797261e+08,2.77624913e+07
53219.24236111,1.45466882,0.61881106,-0.97323597,7.21842867e+11,3.88895871e+11,8.48867585e+10,2.02441494e+10,6.13250175e+09,2.13394569e+09,9.02785789e+08,3.49164658e+08,1.05096763e+08,2.78565606e+07
53219.24305556,1.46837723,0.67863197,-0.97901180,7.23424480e+11,3.89256773e+11,8.49085827e+10,2.02524444e+10,6.13721624e+09,2.13710994e+09,9.05006159e+08,3.50467778e+08,1.05730870e+08,2.80571710e+07
53219.24375000,1.48088052,0.73789600,-0.98398324,7.25097602e+11,3.89692263e+11,8.49384623e+10,2.02628959e+10,6.14299080e+09,2.14100199e+09,9.07647589e+08,3.51976332e+08,1.06481222e+08,2.82988702e+07
53219.24444444,1.49223176,0.79658667,-0.98818872,7.26827524e+11,3.90174569e+11,8.49743891e+10,2.02750118e+10,6.14958065e+09,2.14536134e+09,9.10557190e+08,3.53629684e+08,1.07312714e+08,2.85691866e+07
53219.24513889,1.50248164,0.85468954,-0.99166405,7.28641895e+11,3.90705419e+11,8.50181851e+10,2.02892892e+10,6.15706007e+09,2.15014526e+09,9.13684737e+08,3.55373481e+08,1.08169612e+08,2.88476241e+07
53219.24583333,1.51167818,0.91219362,-0.99444359,7.30600752e+11,3.91341060e+11,8.50800735e+10,2.03085387e+10,6.16648906e+09,2.15584825e+09,9.17307975e+08,3.57347094e+08,1.09094151e+08,2.91440440e+07
53219.24652778,1.51986643,0.96908950,-0.99655936,7.32619648e+11,3.92032949e+11,8.51521855e+10,2.03305987e+10,6.17697805e+09,2.16204574e+09,9.21208960e+08,3.59460079e+08,1.10060925e+08,2.94503253e+07
53219.24722222,1.52708956,1.02537010,-0.99804166,7.34717165e+11,3.92787953e+11,8.52370865e+10,2.03557696e+10,6.18845253e+09,2.16866097e+09,9.25354444e+08,3.61694563e+08,1.11061436e+08,2.97685948e+07
53219.24791667,1.53338790,1.08103026,-0.99891920,7.36976883e+11,3.93671223e+11,8.53507661e+10,2.03874592e+10,6.20191409e+09,2.17609553e+09,9.29938257e+08,3.64120626e+08,1.12101405e+08,3.00965323e+07
53219.24861111,1.53880007,1.13606589,-0.99921899,7.39320180e+11,3.94619640e+11,8.54804352e+10,2.04225563e+10,6.21637723e+09,2.18393167e+09,9.34715897e+08,3.66616766e+08,1.13147093e+08,3.04221494e+07
53219.24930556,1.54336263,1.19047432,-0.99896676,7.41737742e+11,3.95632050e+11,8.56293431e+10,2.04616943e+10,6.23204014e+09,2.19221458e+09,9.39652303e+08,3.69155423e+08,1.14199460e+08,3.07493135e+07
53219.25000000,1.54710996,1.24425414,-0.99818637,7.44229569e+11,3.96708453e+11,8.57974898e+10,2.05048729e+10,6.24890281e+09,2.20094425e+09,9.44747475e+08,3.71736594e+08,1.15258507e+08,3.10780244e+07
53219.25069444,1.55007487,1.29740504,-0.99690090,7.46826743e+11,3.97866204e+11,8.59905606e+10,2.05537397e+10,6.26759561e+09,2.21037005e+09,9.50088026e+08,3.74398145e+08,1.16352159e+08,3.14142764e+07
53219.25138889,1.55228842,1.34992717,-0.99513184,7.49529267e+11,3.99105303e+11,8.62085555e+10,2.06082947e+10,6.28811855e+09,2.22049198e+09,9.55673956e+08,3.77140075e+08,1.17480417e+08,3.17580694e+07
53219.25208333,1.55378014,1.40182163,-0.99289977,7.52277058e+11,4.00400518e+11,8.64456830e+10,2.06671262e+10,6.30971407e+09,2.23083901e+09,9.61259979e+08,3.79843098e+08,1.18571456e+08,3.20848467e+07
53219.25277778,1.55457794,1.45309031,-0.99022413,7.55070119e+11,4.01751850e+11,8.67019431e+10,2.07302343e+10,6.33238219e+09,2.24141113e+09,9.66846097e+08,3.82507216e+08,1.19625276e+08,3.23946085e+07
53219.25347222,1.55470853,1.50373540,-0.98712299,7.57933645e+11,4.03155025e+11,8.69732660e+10,2.07963692e+10,6.35563511e+09,2.25204904e+09,9.72409514e+08,3.85129134e+08,1.20637694e+08,3.26840675e+07
53219.25416667,1.55419717,1.55375973,-0.98361408,7.60867639e+11,4.04610043e+11,8.72596518e+10,2.08655309e+10,6.37947283e+09,2.26275276e+09,9.77950234e+08,3.87708853e+08,1.21608710e+08,3.29532237e+07
53219.25486111,1.55306771,1.60316628,-0.97971387,7.63801633e+11,4.06065061e+11,8.75460375e+10,2.09346927e+10,6.40331054e+09,2.27345648e+09,9.83490952e+08,3.90288572e+08,1.22579725e+08,3.32223800e+07
53219.25555556,1.55134339,1.65195881,-0.97543807,7.66823280e+11,4.07588339e+11,8.78496002e+10,2.10078193e+10,6.42823923e+09,2.28453117e+09,9.89203140e+08,3.92945260e+08,1.23565179e+08,3.34899894e+07
53219.25625000,1.54904571,1.70014095,-0.97080173,7.69932579e+11,4.09179879e+11,8.81703398e+10,2.10849110e+10,6.45425889e+09,2.29597682e+09,9.95086796e+08,3.95678916e+08,1.24565069e+08,3.37560518e+07
53219.25694444,1.54619538,1.74771691,-0.96581884,7.73077678e+11,4.10792817e+11,8.84959779e+10,2.11630731e+10,6.48029897e+09,2.30731391e+09,1.00088138e+09,3.98351997e+08,1.25529558e+08,3.40079991e+07
53219.25763889,1.54281250,1.79469064,-0.96050289,7.76258575e+11,4.12427154e+11,8.88265144e+10,2.12423056e+10,6.50635948e+09,2.31854241e+09,1.00658689e+09,4.00964505e+08,1.26458644e+08,3.42458312e+07
53219.25833333,1.53891575,1.84106683,-0.95486706,7.79439471e+11,4.14061490e+11,8.91570509e+10,2.13215381e+10,6.53241999e+09,2.32977092e+09,1.01229239e+09,4.03577013e+08,1.27387729e+08,3.44836632e+07
53219.25902778,1.53452317,1.88684989,-0.94892328,7.82608295e+11,4.15697482e+11,8.94892189e+10,2.14010340e+10,6.55841392e+09,2.34089086e+09,1.01790583e+09,4.06131947e+08,1.28286007e+08,3.47104738e+07
53219.25972222,1.52965187,1.93204451,-0.94268348,7.85765047e+11,4.17335129e+11,8.98230182e+10,2.14807934e+10,6.58434128e+09,2.35190221e+09,1.02342719e+09,4.08629306e+08,1.29153476e+08,3.49262628e+07
53219.26041667,1.52431834,1.97665542,-0.93615849,7.88974343e+11,4.19002474e+11,9.01641468e+10,2.15625779e+10,6.61102177e+09,2.36327370e+09,1.02914668e+09,4.11225795e+08,1.30060144e+08,3.51526867e+07
53219.26111111,1.51853842,2.02068747,-0.92935930,7.92232061e+11,4.20701536e+11,9.05120209e+10,2.16462000e+10,6.63833993e+09,2.37488387e+09,1.03495784e+09,4.13853959e+08,1.30968909e+08,3.53773703e+07
53219.26180556,1.51232703,2.06414537,-0.92229596,7.95485656e+11,4.22402619e+11,9.08593116e+10,2.17296348e+10,6.66554265e+09,2.38637258e+09,1.04066255e+09,4.16414670e+08,1.31840574e+08,3.55896789e+07
53219.26250000,1.50569861,2.10703415,-0.91497818,7.98733209e+11,4.24103708e+11,9.12066086e+10,2.18130517e+10,6.69267962e+09,2.39775056e+09,1.04625203e+09,4.18894645e+08,1.32667431e+08,3.57885490e+07
53219.26319444,1.49866681,2.14935852,-0.90741524,8.01974720e+11,4.25804803e+11,9.15539118e+10,2.18964510e+10,6.71975086e+09,2.40901779e+09,1.05172626e+09,4.21293883e+08,1.33449482e+08,3.59739807e+07
53219.26388889,1.49124498,2.19112365,-0.89961593,8.05216232e+11,4.27505898e+11,9.19012150e+10,2.19798502e+10,6.74682210e+09,2.42028503e+09,1.05720050e+09,4.23693121e+08,1.34231532e+08,3.61594123e+07
53219.26458333,1.48344566,2.23233425,-0.89158871,8.08434791e+11,4.29199786e+11,9.22482228e+10,2.20631220e+10,6.77384385e+09,2.43139178e+09,1.06251575e+09,4.25985871e+08,1.34961997e+08,3.63315022e+07
53219.26527778,1.47528111,2.27299520,-0.88334207,8.11671821e+11,4.30910320e+11,9.26007405e+10,2.21478477e+10,6.80139563e+09,2.44259956e+09,1.06780753e+09,4.28235649e+08,1.35663435e+08,3.64960510e+07
53219.26597222,1.46676293,2.31311134,-0.87488354,8.14950272e+11,4.32644707e+11,9.29590638e+10,2.22341550e+10,6.82952692e+09,2.45406885e+09,1.07323482e+09,4.30548941e+08,1.36387431e+08,3.66664006e+07
53219.26666667,1.45790228,2.35268756,-0.86622065,8.18192928e+11,4.34368163e+11,9.33175192e+10,2.23207384e+10,6.85765832e+09,2.46532225e+09,1.07846872e+09,4.32743090e+08,1.37060321e+08,3.68253420e+07
53219.26736111,1.44870998,2.39172856,-0.85736062,8.21399787e+11,4.36080686e+11,9.36761067e+10,2.24075979e+10,6.88578982e+09,2.47635976e+09,1.08350923e+09,4.34818094e+08,1.37682107e+08,3.69728752e+07
53219.26805556,1.43919623,2.43023904,-0.84831021,8.24606647e+11,4.37793210e+11,9.40346943e+10,2.24944574e+10,6.91392133e+09,2.48739726e+09,1.08854973e+09,4.36893098e+08,1.38303892e+08,3.71204084e+07
53219.26875000,1.42937123,2.46822373,-0.83907631,8.27781675e+11,4.39494926e+11,9.43930823e+10,2.25815735e+10,6.94206936e+09,2.49819030e+09,1.09338776e+09,4.38852631e+08,1.38884304e+08,3.72603039e+07
53219.26944444,1.41924426,2.50568715,-0.82966506,8.30924871e+11,4.41185834e+11,9.47512708e+10,2.26689460e+10,6.97023392e+09,2.50873886e+09,1.09802333e+09,4.40696693e+08,1.39423343e+08,3.73925617e+07
53219.27013889,1.40882471,2.54263404,-0.82008272,8.34068068e+11,4.42876743e+11,9.51094594e+10,2.27563186e+10,6.99839849e+09,2.51928742e+09,1.10265889e+09,4.42540756e+08,1.39962382e+08,3.75248196e+07
53219.27083333,1.39812139,2.57906878,-0.81033526,8.37230605e+11,4.44583631e+11,9.54738841e+10,2.28459432e+10,7.02731512e+09,2.52994006e+09,1.10727102e+09,4.44353143e+08,1.40492948e+08,3.76588176e+07
53219.27152778,1.38714277,2.61499592,-0.80042802,8.40412482e+11,4.46306500e+11,9.58445448e+10,2.29378200e+10,7.05698384e+09,2.54069677e+09,1.11185974e+09,4.46133854e+08,1.41015042e+08,3.77945559e+07
53219.27222222,1.37589716,2.65041986,-0.79036681,8.43594359e+11,4.48029369e+11,9.62152055e+10,2.30296967e+10,7.08665255e+09,2.55145348e+09,1.11644845e+09,4.47914565e+08,1.41537136e+08,3.79302942e+07
53219.27291667,1.36439258,2.68534468,-0.78015664,8.46776236e+11,4.49752238e+11,9.65858663e+10,2.31215734e+10,7.11632127e+09,2.56221019e+09,1.12103716e+09,4.49695276e+08,1.42059230e+08,3.80660325e+07
53219.27361111,1.35263655,2.71977492,-0.76980271,8.49921271e+11,4.51462169e+11,9.69549895e+10,2.32134487e+10,7.14592853e+09,2.57282746e+09,1.12550893e+09,4.51410046e+08,1.42565023e+08,3.82011907e+07
53219.27430556,1.34063661,2.75371453,-0.75930986,8.53029465e+11,4.53159163e+11,9.73225753e+10,2.33053225e+10,7.17547437e+09,2.58330529e+09,1.12986376e+09,4.53058874e+08,1.43054515e+08,3.83357689e+07
53219.27500000,1.32839999,2.78716788,-0.74868298,8.56137659e+11,4.54856156e+11,9.76901611e+10,2.33971963e+10,7.20502019e+09,2.59378312e+09,1.13421858e+09,4.54707702e+08,1.43544007e+08,3.84703470e+07
53219.27569444,1.31593326,2.82013891,-0.73792629,8.59254168e+11,4.56560986e+11,9.80620064e+10,2.34906176e+10,7.23506950e+09,2.60439542e+09,1.13859089e+09,4.56355258e+08,1.44038872e+08,3.86083089e+07
53219.27638889,1.30324350,2.85263153,-0.72704451,8.62378993e+11,4.58273651e+11,9.84381112e+10,2.35855864e+10,7.26562229e+09,2.61514221e+09,1.14298068e+09,4.58001544e+08,1.44539111e+08,3.87496546e+07
53219.27708333,1.29033683,2.88464983,-0.71604188,8.65503817e+11,4.59986315e+11,9.88142160e+10,2.36805552e+10,7.29617507e+09,2.62588900e+09,1.14737046e+09,4.59647829e+08,1.45039349e+08,3.88910003e+07
53219.27777778,1.27721983,2.91619758,-0.70492215,8.68628643e+11,4.61698980e+11,9.91903208e+10,2.37755240e+10,7.32672786e+09,2.63663578e+09,1.15176025e+09,4.61294114e+08,1.45539587e+08,3.90323460e+07
53219.27847222,1.26389817,2.94727838,-0.69368973,8.71719948e+11,4.63395694e+11,9.95650904e+10,2.38703097e+10,7.35715753e+09,2.64726246e+09,1.15606742e+09,4.62902038e+08,1.46026202e+08,3.91683743e+07
53219.27916667,1.25037811,2.97789631,-0.68234822,8.74777735e+11,4.65076457e+11,9.99385250e+10,2.39649122e+10,7.38746410e+09,2.65776902e+09,1.16029198e+09,4.64471601e+08,1.46499195e+08,3.92990853e+07
53219.27986111,1.23666499,3.00805484,-0.67090140,8.77835521e+11,4.66757219e+11,1.00311960e+11,2.40595148e+10,7.41777066e+09,2.66827558e+09,1.16451655e+09,4.66041163e+08,1.46972187e+08,3.94297962e+07
53219.28055556,1.22276463,3.03775741,-0.65935287,8.80891653e+11,4.68439687e+11,1.00689355e+11,2.41553182e+10,7.44843805e+09,2.67885197e+09,1.16875394e+09,4.67614552e+08,1.47441822e+08,3.95567367e+07
53219.28125000,1.20868204,3.06700779,-0.64770608,8.83946129e+11,4.70123859e+11,1.01070711e+11,2.42523224e+10,7.47946627e+09,2.68949818e+09,1.17300415e+09,4.69191767e+08,1.47908099e+08,3.96799066e+07
53219.28194444,1.19442271,3.09580942,-0.63596465,8.87000605e+11,4.71808031e+11,1.01452067e+11,2.43493266e+10,7.51049448e+09,2.70014440e+09,1.17725436e+09,4.70768981e+08,1.48374376e+08,3.98030765e+07
53219.28263889,1.17999137,3.12416546,-0.62413156,8.90055081e+11,4.73492203e+11,1.01833424e+11,2.44463308e+10,7.54152270e+09,2.71079062e+09,1.18150458e+09,4.72346196e+08,1.48840654e+08,3.99262464e+07
53219.28333333,1.16539302,3.15207951,-0.61221010,8.93068426e+11,4.75157420e+11,1.02213201e+11,2.45427639e+10,7.57221977e+09,2.72125568e+09,1.18566065e+09,4.73882513e+08,1.49288872e+08,4.00416819e+07
53219.28402778,1.15063253,3.17955456,-0.60020342,8.96040641e+11,4.76803682e+11,1.02591399e+11,2.46386258e+10,7.60258569e+09,2.73153960e+09,1.18972256e+09,4.75377931e+08,1.49719033e+08,4.01493831e+07
53219.28472222,1.13571431,3.20659421,-0.58811448,8.99012854e+11,4.78449944e+11,1.02969596e+11,2.47344877e+10,7.63295160e+09,2.74182352e+09,1.19378448e+09,4.76873349e+08,1.50149193e+08,4.02570842e+07
53219.28541667,1.12064305,3.23320112,-0.57594613,9.01985068e+11,4.80096206e+11,1.03347794e+11,2.48303496e+10,7.66331753e+09,2.75210744e+09,1.19784640e+09,4.78368767e+08,1.50579353e+08,4.03647854e+07
53219.28611111,1.10542284,3.25937877,-0.56370119,9.04916305e+11,4.81722515e+11,1.03723583e+11,2.49254582e+10,7.69325410e+09,2.76221401e+09,1.20183147e+09,4.79829342e+08,1.50994346e+08,4.04679910e+07
53219.28680556,1.09005792,3.28512996,-0.55138263,9.07831306e+11,4.83344108e+11,1.04101088e+11,2.50209872e+10,7.72316704e+09,2.77229695e+09,1.20580791e+09,4.81282781e+08,1.51402894e+08,4.05690696e+07
53219.28750000,1.07455252,3.31045784,-0.53899297,9.10771048e+11,4.84980938e+11,1.04482719e+11,2.51176898e+10,7.75348568e+09,2.78253360e+09,1.20985256e+09,4.82763925e+08,1.51820163e+08,4.06725169e+07
53219.28819444,1.05891072,3.33536524,-0.52653472,9.13710791e+11,4.86617769e+11,1.04864349e+11,2.52143924e+10,7.78380433e+09,2.79277024e+09,1.21389720e+09,4.84245070e+08,1.52237433e+08,4.07759641e+07
53219.28888889,1.04313630,3.35985482,-0.51401070,9.16613297e+11,4.88234931e+11,1.05242487e+11,2.53100027e+10,7.81354658e+09,2.80280849e+09,1.21786945e+09,4.85689072e+08,1.52638372e+08,4.08760276e+07
53219.28958333,1.02723302,3.38392971,-0.50142297,9.19478567e+11,4.89832425e+11,1.05617133e+11,2.54045206e+10,7.84271244e+09,2.81264835e+09,1.22176931e+09,4.87095931e+08,1.53022982e+08,4.09727073e+07
53219.29027778,1.01120480,3.40759245,-0.48877433,9.22343838e+11,4.91429919e+11,1.05991779e+11,2.54990384e+10,7.87187830e+09,2.82248821e+09,1.22566917e+09,4.88502791e+08,1.53407591e+08,4.10693870e+07
53219.29097222,0.99505493,3.43084584,-0.47606683,9.25209107e+11,4.93027413e+11,1.06366425e+11,2.55935563e+10,7.90104416e+09,2.83232807e+09,1.22956903e+09,4.89909650e+08,1.53792201e+08,4.11660667e+07
53219.29166667,0.97878704,3.45369240,-0.46330299,9.28036526e+11,4.94606351e+11,1.06737155e+11,2.56866547e+10,7.92948653e+09,2.84193044e+09,1.23338590e+09,4.91276264e+08,1.54160477e+08,4.12594109e+07
53219.29236111,0.96240473,3.47613479,-0.45048484,9.30849552e+11,4.96181169e+11,1.07108062e+11,2.57794730e+10,7.95758881e+09,2.85144173e+09,1.23718369e+09,4.92627553e+08,1.54520354e+08,4.13516433e+07
