# Legacy Model output file: ../../unitTests/Legacy/CRRquiet_NatEpoch_Diff.CRRESPRO.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESPRO
# Particle species:         H+
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Activity Level: Quiet
# Energy levels (MeV):       1.5 2.1 2.5 2.9 3.6 4.3 5.7 6.8 8.5 9.7 10.7 13.2 16.9 19.4 26.3 30.9 36.3 41.1 47 55 65.7 81.3
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/MeV)
53219.22291667,0.30196431,-0.95939854,-0.26970367,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.22361111,0.37426105,-0.92918791,-0.31816973,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.22430556,0.44477163,-0.89453666,-0.36511238,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.22500000,0.51323377,-0.85576077,-0.41036838,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.22569444,0.57943198,-0.81320426,-0.45380854,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.22638889,0.64319673,-0.76722784,-0.49533761,1.43754606e+01,1.30982018e+01,3.38032379e+01,3.08596802e+00,1.68449631e+01,1.21711550e+01,8.88781166e+00,1.02340517e+01,1.11994648e+01,8.60872269e+00,6.44048500e+00,8.60674572e+00,7.31643200e+00,8.33134556e+00,1.38241100e+01,1.31857166e+01,1.92132435e+01,1.18420591e+01,9.97549438e+00,1.44945307e+01,1.65475292e+01,1.22807207e+01
53219.22708333,0.70440419,-0.71819642,-0.53489186,3.69708618e+02,2.16277390e+02,1.67407578e+02,1.37631775e+02,8.16062317e+01,6.67201843e+01,6.92552414e+01,6.82317810e+01,6.24973526e+01,4.64929466e+01,4.07037811e+01,4.22791176e+01,5.03477783e+01,5.11438789e+01,8.32429733e+01,8.34615326e+01,1.14478737e+02,7.59125519e+01,6.44939346e+01,9.21254654e+01,1.01845337e+02,7.65773697e+01
53219.22777778,0.76297260,-0.66646974,-0.57243675,8.05980103e+02,5.59584473e+02,3.66564056e+02,3.46642151e+02,2.41866882e+02,2.09710052e+02,2.63827698e+02,2.66085999e+02,2.38411804e+02,1.46163925e+02,1.30477966e+02,1.43931381e+02,1.58815063e+02,1.56328247e+02,2.12283340e+02,2.28686768e+02,2.91118378e+02,2.02660339e+02,1.69204529e+02,2.32287842e+02,2.65507996e+02,1.96455780e+02
53219.22847222,0.81885736,-0.61239515,-0.60796318,1.34983569e+03,1.09213318e+03,6.77538696e+02,6.52538818e+02,5.76963135e+02,5.20169739e+02,6.92994141e+02,6.89699158e+02,6.07262329e+02,3.06440063e+02,2.64038574e+02,2.63695801e+02,2.66787567e+02,2.44367569e+02,3.12255005e+02,3.06215881e+02,3.61820068e+02,2.58207703e+02,2.12615570e+02,2.82311554e+02,3.23331909e+02,2.44153824e+02
53219.22916667,0.87204640,-0.55630101,-0.64148324,1.29429077e+03,1.26395300e+03,1.01335303e+03,1.16188623e+03,1.15897070e+03,1.13590051e+03,1.12565173e+03,1.07172852e+03,8.79694336e+02,5.81375793e+02,4.80414490e+02,4.43084106e+02,3.64014648e+02,2.96841339e+02,3.31736023e+02,3.05873840e+02,3.36673767e+02,2.21927872e+02,1.86443298e+02,2.40339401e+02,2.70374329e+02,2.01219772e+02
53219.22986111,0.92255509,-0.49849353,-0.67302706,3.82326709e+03,3.93116895e+03,3.17006860e+03,3.46797876e+03,3.68127490e+03,3.53451440e+03,4.02551611e+03,3.89438599e+03,3.26405688e+03,1.93306250e+03,1.57499194e+03,1.34510120e+03,9.42589111e+02,6.55769104e+02,6.10960022e+02,5.02544800e+02,5.02793335e+02,3.17190002e+02,2.48401978e+02,3.14675812e+02,3.53159485e+02,2.57991882e+02
53219.23055556,0.97042049,-0.43925509,-0.70263828,4.27133789e+03,4.50406787e+03,4.43410742e+03,5.03460986e+03,5.24111621e+03,5.06860791e+03,4.83785498e+03,4.63668994e+03,3.82983081e+03,2.78395020e+03,2.26771704e+03,1.88139307e+03,1.17529004e+03,7.31044189e+02,5.81280945e+02,4.46814850e+02,4.03011780e+02,2.45360458e+02,1.88141693e+02,2.32911011e+02,2.50315536e+02,1.77306229e+02
53219.23125000,1.01569689,-0.37884213,-0.73037120,1.23534082e+04,1.33855156e+04,1.38809443e+04,1.62956592e+04,1.63561631e+04,1.56845430e+04,1.51399883e+04,1.48462002e+04,1.26947832e+04,1.00406025e+04,8.15918457e+03,6.38190820e+03,3.57614868e+03,1.91769202e+03,1.32239453e+03,8.78606445e+02,6.29671082e+02,3.22571655e+02,2.14142990e+02,2.49012344e+02,2.38360397e+02,1.57281113e+02
53219.23194444,1.05845210,-0.31748650,-0.75628751,1.38390186e+04,1.46708398e+04,1.48513369e+04,1.72604961e+04,1.71678516e+04,1.66080215e+04,2.15937363e+04,1.75529160e+04,1.22023545e+04,1.05654072e+04,8.55830176e+03,6.41743652e+03,3.44951660e+03,1.81000635e+03,1.22272021e+03,7.86071045e+02,5.42558105e+02,2.66025696e+02,1.71784714e+02,1.93464996e+02,1.74883759e+02,1.11282829e+02
53219.23263889,1.09876318,-0.25539569,-0.78045407,2.00143457e+04,2.02096270e+04,1.75670566e+04,2.00071660e+04,2.00577969e+04,1.93380312e+04,2.50406094e+04,2.06695664e+04,1.36603789e+04,1.13747705e+04,9.07988770e+03,6.57918213e+03,3.35614087e+03,1.70814075e+03,1.11893640e+03,7.07759155e+02,4.72500153e+02,2.25135345e+02,1.40693024e+02,1.52466034e+02,1.27825195e+02,7.88797073e+01
53219.23333333,1.13671396,-0.19275443,-0.80294105,1.93060391e+04,1.81287305e+04,1.45852617e+04,1.62106123e+04,1.58645654e+04,1.52482852e+04,1.89556602e+04,1.41882227e+04,9.60888867e+03,7.72411133e+03,6.06260254e+03,4.17503369e+03,2.03493420e+03,9.93390686e+02,6.41489441e+02,3.98777710e+02,2.65658173e+02,1.23146156e+02,7.47919693e+01,7.82171097e+01,6.39028969e+01,3.80476341e+01
53219.23402778,1.17239186,-0.12972611,-0.82381985,3.22611660e+04,3.15680508e+04,2.51339160e+04,2.26477363e+04,1.80119434e+04,1.50246504e+04,1.53100957e+04,8.38807031e+03,6.02474316e+03,4.37123291e+03,3.31447778e+03,2.10512915e+03,9.22637756e+02,4.26776764e+02,2.62869751e+02,1.57859558e+02,1.01611870e+02,4.56914139e+01,2.76923962e+01,2.86714478e+01,2.21349087e+01,1.23071260e+01
53219.23472222,1.20588665,-0.06645467,-0.84316204,3.81241133e+04,3.34932070e+04,2.48956836e+04,2.06551426e+04,1.45145811e+04,1.08853369e+04,9.61845215e+03,4.87034912e+03,3.18098999e+03,2.22287305e+03,1.64888684e+03,1.00163586e+03,4.19904938e+02,1.93196167e+02,1.19430511e+02,6.90715256e+01,4.56229820e+01,2.09132099e+01,1.26654539e+01,1.30808592e+01,1.04847136e+01,5.71633291e+00
53219.23541667,1.23728858,-0.00306661,-0.86103874,6.82762812e+04,5.55526484e+04,3.91276172e+04,2.95047852e+04,1.80526855e+04,1.14023496e+04,7.90642432e+03,3.60955566e+03,2.05609106e+03,1.36854773e+03,9.88442139e+02,5.78716187e+02,2.35130783e+02,1.07738907e+02,6.53578796e+01,3.66451797e+01,2.58239574e+01,1.25841599e+01,8.11565971e+00,8.42847729e+00,6.71247482e+00,3.76790190e+00
53219.23611111,1.26668697,0.06032757,-0.87751899,1.10639227e+05,8.66170625e+04,6.04602227e+04,4.22331094e+04,2.33954629e+04,1.30684688e+04,6.70953857e+03,2.77043433e+03,1.34673621e+03,8.26453918e+02,5.81165344e+02,3.29115875e+02,1.29356644e+02,6.20651855e+01,3.79380341e+01,2.24133854e+01,1.57457495e+01,8.50284863e+00,5.18548107e+00,6.14160013e+00,5.02196121e+00,2.92572093e+00
53219.23680556,1.29416970,0.12363150,-0.89267014,2.33383641e+05,1.65663812e+05,1.09558516e+05,7.29589531e+04,3.66533945e+04,1.74946113e+04,5.95067578e+03,2.10276709e+03,7.16074463e+02,3.69934570e+02,2.38938782e+02,1.21371506e+02,4.76647034e+01,2.28930416e+01,1.50823812e+01,9.45414352e+00,8.19456100e+00,4.24192476e+00,2.89522004e+00,3.50942612e+00,3.05075002e+00,1.65472400e+00
53219.23750000,1.31982185,0.18676152,-0.90655716,3.05373906e+05,2.04785000e+05,1.33977547e+05,8.71361953e+04,4.29934922e+04,1.98502969e+04,6.06345508e+03,1.97452673e+03,5.86556702e+02,2.80000763e+02,1.72968140e+02,8.36126633e+01,3.11002693e+01,1.54486666e+01,9.75589085e+00,6.35344982e+00,5.68491077e+00,3.16583395e+00,2.15513897e+00,2.55956006e+00,2.12820196e+00,1.08383906e+00
53219.23819444,1.34372646,0.24964528,-0.91924206,2.99816875e+05,1.88365328e+05,1.20196781e+05,7.56491172e+04,3.65273516e+04,1.62078418e+04,4.61250537e+03,1.44518054e+03,4.05841309e+02,1.89535965e+02,1.12294937e+02,5.33913498e+01,2.09280834e+01,9.76111603e+00,6.98060322e+00,4.51015282e+00,4.03565311e+00,2.21210599e+00,1.47830105e+00,1.84271801e+00,1.48505795e+00,6.72194004e-01
53219.23888889,1.36596277,0.31221968,-0.93078447,3.62947656e+05,2.09892547e+05,1.31394609e+05,8.11806719e+04,3.79670625e+04,1.64664395e+04,4.37956006e+03,1.34019202e+03,3.53856689e+02,1.53399246e+02,9.17857971e+01,4.13281898e+01,1.52773266e+01,7.26482391e+00,5.28469801e+00,3.29589295e+00,3.20294905e+00,1.67256296e+00,1.13668001e+00,1.42352700e+00,1.09400201e+00,4.79470998e-01
53219.23958333,1.38660692,0.37443103,-0.94124058,4.24275656e+05,2.31708438e+05,1.40710469e+05,8.51356484e+04,3.81604531e+04,1.60712617e+04,4.10647998e+03,1.19311743e+03,3.03318878e+02,1.23845047e+02,7.01425858e+01,3.09505939e+01,1.08267889e+01,5.00199604e+00,3.75536609e+00,2.50700808e+00,2.37584996e+00,1.20846701e+00,8.43325019e-01,1.07869899e+00,7.36196995e-01,3.15728009e-01
53219.24027778,1.40573204,0.43623258,-0.95066424,4.88396812e+05,2.43552438e+05,1.45222062e+05,8.41813594e+04,3.68407734e+04,1.48400674e+04,3.63548682e+03,1.03324304e+03,2.55038467e+02,1.00462273e+02,5.71309319e+01,2.43561172e+01,7.98229599e+00,3.61756897e+00,3.10490608e+00,1.96448100e+00,1.70824802e+00,1.08524704e+00,6.84210002e-01,8.65137994e-01,4.91167992e-01,2.07352996e-01
53219.24097222,1.42340721,0.49758491,-0.95910645,4.88396812e+05,2.43552438e+05,1.45222062e+05,8.41813594e+04,3.68407734e+04,1.48400674e+04,3.63548682e+03,1.03324304e+03,2.55038467e+02,1.00462273e+02,5.71309319e+01,2.43561172e+01,7.98229599e+00,3.61756897e+00,3.10490608e+00,1.96448100e+00,1.70824802e+00,1.08524704e+00,6.84210002e-01,8.65137994e-01,4.91167992e-01,2.07352996e-01
53219.24166667,1.43969849,0.55845398,-0.96661508,5.49271812e+05,2.55946688e+05,1.47883547e+05,8.30910312e+04,3.48555156e+04,1.34526924e+04,3.12268652e+03,8.74720764e+02,2.09506821e+02,8.01821518e+01,4.39562912e+01,1.88984261e+01,5.84412098e+00,2.89395189e+00,2.21241903e+00,1.55277002e+00,1.36891794e+00,8.02393019e-01,5.26037991e-01,6.12852991e-01,2.90951997e-01,1.65014997e-01
53219.24236111,1.45466882,0.61881106,-0.97323597,6.04493625e+05,2.63148375e+05,1.48049953e+05,7.92469297e+04,3.20635371e+04,1.17814688e+04,2.68095898e+03,7.30646606e+02,1.73538971e+02,6.44720078e+01,3.48874016e+01,1.39603691e+01,4.36413097e+00,2.07591391e+00,1.92233801e+00,1.22114098e+00,6.51706994e-01,6.54573977e-01,3.40460002e-01,3.56561989e-01,2.01232001e-01,1.03592001e-01
53219.24305556,1.46837723,0.67863197,-0.97901180,6.47223812e+05,2.64349250e+05,1.45515578e+05,7.48063281e+04,2.86592168e+04,1.00492344e+04,2.20274048e+03,5.90126709e+02,1.35114243e+02,5.00103378e+01,2.74860287e+01,1.08826084e+01,3.32776594e+00,1.66707301e+00,1.36344302e+00,1.04458499e+00,4.94758993e-01,5.58568001e-01,1.86149001e-01,2.19347998e-01,1.27290994e-01,8.49409997e-02
53219.24375000,1.48088052,0.73789600,-0.98398324,6.78482375e+05,2.64612375e+05,1.40595594e+05,6.95631016e+04,2.55888789e+04,8.65879297e+03,1.79844702e+03,4.64190063e+02,1.09895569e+02,3.91439476e+01,2.03330688e+01,8.78420639e+00,2.51734304e+00,1.34174502e+00,9.18175995e-01,8.35205019e-01,2.76771009e-01,4.41722006e-01,9.88710001e-02,1.55630007e-01,4.74120006e-02,4.13849987e-02
53219.24444444,1.49223176,0.79658667,-0.98818872,6.78482375e+05,2.64612375e+05,1.40595594e+05,6.95631016e+04,2.55888789e+04,8.65879297e+03,1.79844702e+03,4.64190063e+02,1.09895569e+02,3.91439476e+01,2.03330688e+01,8.78420639e+00,2.51734304e+00,1.34174502e+00,9.18175995e-01,8.35205019e-01,2.76771009e-01,4.41722006e-01,9.88710001e-02,1.55630007e-01,4.74120006e-02,4.13849987e-02
53219.24513889,1.50248164,0.85468954,-0.99166405,6.93587812e+05,2.58102031e+05,1.33952672e+05,6.29908867e+04,2.21698242e+04,7.17152539e+03,1.43230176e+03,3.67077881e+02,8.61837158e+01,2.94974442e+01,1.68974457e+01,6.30240107e+00,2.12717295e+00,1.06286001e+00,4.81819987e-01,6.53450012e-01,1.76642999e-01,3.20585996e-01,6.38860017e-02,7.75379986e-02,5.49499989e-02,4.06939983e-02
53219.24583333,1.51167818,0.91219362,-0.99444359,7.01642062e+05,2.48000312e+05,1.25271039e+05,5.62229219e+04,1.88284121e+04,5.77997510e+03,1.12683374e+03,2.82283661e+02,6.52367325e+01,2.17677441e+01,1.17853880e+01,5.03716993e+00,1.56867504e+00,8.61769974e-01,3.04881990e-01,4.97610003e-01,1.78047001e-01,2.83859998e-01,2.80840006e-02,6.04019985e-02,2.95359995e-02,2.31059995e-02
53219.24652778,1.51986643,0.96908950,-0.99655936,7.01642062e+05,2.48000312e+05,1.25271039e+05,5.62229219e+04,1.88284121e+04,5.77997510e+03,1.12683374e+03,2.82283661e+02,6.52367325e+01,2.17677441e+01,1.17853880e+01,5.03716993e+00,1.56867504e+00,8.61769974e-01,3.04881990e-01,4.97610003e-01,1.78047001e-01,2.83859998e-01,2.80840006e-02,6.04019985e-02,2.95359995e-02,2.31059995e-02
53219.24722222,1.52708956,1.02537010,-0.99804166,8.55420688e+05,2.97827438e+05,1.47349953e+05,6.31814648e+04,2.06584160e+04,5.97157324e+03,1.11856995e+03,2.69709534e+02,6.12926483e+01,1.92070179e+01,1.11484289e+01,4.73091221e+00,1.24933898e+00,6.96467996e-01,1.32704005e-01,4.02585000e-01,7.61810020e-02,2.13654995e-01,1.95579994e-02,3.80799994e-02,2.56590005e-02,2.80050002e-02
53219.24791667,1.53338790,1.08103026,-0.99891920,8.32230688e+05,2.72136188e+05,1.32419375e+05,5.48635977e+04,1.71194805e+04,4.80070410e+03,8.53637878e+02,2.02865616e+02,4.59748383e+01,1.48270588e+01,8.42552185e+00,3.35980392e+00,8.20400000e-01,4.82685000e-01,1.02920003e-01,3.26043993e-01,5.29420003e-02,2.23822996e-01,2.19349992e-02,2.83860005e-02,1.78880002e-02,2.33309995e-02
53219.24861111,1.53880007,1.13606589,-0.99921899,8.32230688e+05,2.72136188e+05,1.32419375e+05,5.48635977e+04,1.71194805e+04,4.80070410e+03,8.53637878e+02,2.02865616e+02,4.59748383e+01,1.48270588e+01,8.42552185e+00,3.35980392e+00,8.20400000e-01,4.82685000e-01,1.02920003e-01,3.26043993e-01,5.29420003e-02,2.23822996e-01,2.19349992e-02,2.83860005e-02,1.78880002e-02,2.33309995e-02
53219.24930556,1.54336263,1.19047432,-0.99896676,7.79476812e+05,2.46628812e+05,1.17727445e+05,4.69396250e+04,1.41071426e+04,3.84234814e+03,6.51160217e+02,1.54995834e+02,3.29861984e+01,1.13291292e+01,5.99957323e+00,2.60226011e+00,5.28623998e-01,3.01068991e-01,1.05287999e-01,1.66108996e-01,1.09866001e-01,9.23210010e-02,8.80100019e-03,2.48980001e-02,0.00000000e+00,0.00000000e+00
53219.25000000,1.54710996,1.24425414,-0.99818637,7.79476812e+05,2.46628812e+05,1.17727445e+05,4.69396250e+04,1.41071426e+04,3.84234814e+03,6.51160217e+02,1.54995834e+02,3.29861984e+01,1.13291292e+01,5.99957323e+00,2.60226011e+00,5.28623998e-01,3.01068991e-01,1.05287999e-01,1.66108996e-01,1.09866001e-01,9.23210010e-02,8.80100019e-03,2.48980001e-02,0.00000000e+00,0.00000000e+00
53219.25069444,1.55007487,1.29740504,-0.99690090,7.26595500e+05,2.18995938e+05,1.03556383e+05,4.01508359e+04,1.15607764e+04,2.96975464e+03,4.78978577e+02,1.14594734e+02,2.55875015e+01,8.48421001e+00,4.66021681e+00,1.88778496e+00,2.85391003e-01,2.24053994e-01,5.18090017e-02,1.82050005e-01,2.87749991e-02,0.00000000e+00,9.59200040e-03,1.57939997e-02,0.00000000e+00,0.00000000e+00
53219.25138889,1.55228842,1.34992717,-0.99513184,7.26595500e+05,2.18995938e+05,1.03556383e+05,4.01508359e+04,1.15607764e+04,2.96975464e+03,4.78978577e+02,1.14594734e+02,2.55875015e+01,8.48421001e+00,4.66021681e+00,1.88778496e+00,2.85391003e-01,2.24053994e-01,5.18090017e-02,1.82050005e-01,2.87749991e-02,0.00000000e+00,9.59200040e-03,1.57939997e-02,0.00000000e+00,0.00000000e+00
53219.25208333,1.55378014,1.40182163,-0.99289977,6.67735188e+05,1.94982641e+05,9.01130000e+04,3.38595781e+04,9.28543359e+03,2.33015918e+03,3.64128357e+02,8.73041611e+01,1.91543961e+01,6.37607718e+00,3.08555007e+00,1.52098000e+00,1.23457000e-01,1.79903001e-01,9.34099965e-03,5.97420000e-02,2.03779992e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25277778,1.55457794,1.45309031,-0.99022413,6.67735188e+05,1.94982641e+05,9.01130000e+04,3.38595781e+04,9.28543359e+03,2.33015918e+03,3.64128357e+02,8.73041611e+01,1.91543961e+01,6.37607718e+00,3.08555007e+00,1.52098000e+00,1.23457000e-01,1.79903001e-01,9.34099965e-03,5.97420000e-02,2.03779992e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25347222,1.55470853,1.50373540,-0.98712299,9.57955188e+05,2.77618594e+05,1.25699102e+05,4.60129844e+04,1.25429102e+04,3.04578296e+03,4.46877228e+02,1.04090233e+02,2.08480358e+01,6.58134699e+00,3.94478512e+00,1.52665496e+00,1.79348007e-01,1.50427997e-01,9.80699994e-03,7.40490034e-02,2.42160000e-02,4.06779982e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25416667,1.55419717,1.55375973,-0.98361408,9.57955188e+05,2.77618594e+05,1.25699102e+05,4.60129844e+04,1.25429102e+04,3.04578296e+03,4.46877228e+02,1.04090233e+02,2.08480358e+01,6.58134699e+00,3.94478512e+00,1.52665496e+00,1.79348007e-01,1.50427997e-01,9.80699994e-03,7.40490034e-02,2.42160000e-02,4.06779982e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25486111,1.55306771,1.60316628,-0.97971387,8.53699625e+05,2.39369625e+05,1.06448977e+05,3.78061094e+04,1.00232197e+04,2.31389404e+03,3.45185608e+02,7.67390137e+01,1.54679422e+01,4.37812090e+00,2.67310691e+00,1.08291602e+00,6.36579990e-02,9.02689993e-02,0.00000000e+00,4.85539995e-02,7.47800013e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25555556,1.55134339,1.65195881,-0.97543807,8.53699625e+05,2.39369625e+05,1.06448977e+05,3.78061094e+04,1.00232197e+04,2.31389404e+03,3.45185608e+02,7.67390137e+01,1.54679422e+01,4.37812090e+00,2.67310691e+00,1.08291602e+00,6.36579990e-02,9.02689993e-02,0.00000000e+00,4.85539995e-02,7.47800013e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25625000,1.54904571,1.70014095,-0.97080173,8.53699625e+05,2.39369625e+05,1.06448977e+05,3.78061094e+04,1.00232197e+04,2.31389404e+03,3.45185608e+02,7.67390137e+01,1.54679422e+01,4.37812090e+00,2.67310691e+00,1.08291602e+00,6.36579990e-02,9.02689993e-02,0.00000000e+00,4.85539995e-02,7.47800013e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25694444,1.54619538,1.74771691,-0.96581884,7.59496125e+05,2.05407312e+05,8.96951562e+04,3.09810781e+04,7.97575391e+03,1.82537122e+03,2.60101410e+02,5.51454582e+01,1.05331211e+01,2.75505996e+00,1.67237997e+00,7.00923979e-01,3.04770004e-02,4.82069999e-02,0.00000000e+00,3.17710005e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25763889,1.54281250,1.79469064,-0.96050289,1.08768225e+06,2.98239812e+05,1.30088398e+05,4.50402656e+04,1.16823467e+04,2.66613306e+03,3.75166870e+02,7.85061874e+01,1.47734442e+01,4.16226387e+00,2.51163101e+00,9.60554004e-01,5.37730008e-02,7.31849968e-02,0.00000000e+00,3.94460000e-02,1.29640000e-02,3.10789999e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25833333,1.53891575,1.84106683,-0.95486706,9.54990688e+05,2.52597906e+05,1.07981102e+05,3.68960547e+04,9.27174512e+03,2.05489673e+03,2.76264252e+02,5.65263214e+01,1.04600649e+01,2.53584290e+00,1.56383204e+00,5.95713019e-01,2.77440008e-02,6.16549999e-02,0.00000000e+00,1.34549998e-02,7.63799995e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25902778,1.53452317,1.88684989,-0.94892328,9.54990688e+05,2.52597906e+05,1.07981102e+05,3.68960547e+04,9.27174512e+03,2.05489673e+03,2.76264252e+02,5.65263214e+01,1.04600649e+01,2.53584290e+00,1.56383204e+00,5.95713019e-01,2.77440008e-02,6.16549999e-02,0.00000000e+00,1.34549998e-02,7.63799995e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25972222,1.52965187,1.93204451,-0.94268348,9.54990688e+05,2.52597906e+05,1.07981102e+05,3.68960547e+04,9.27174512e+03,2.05489673e+03,2.76264252e+02,5.65263214e+01,1.04600649e+01,2.53584290e+00,1.56383204e+00,5.95713019e-01,2.77440008e-02,6.16549999e-02,0.00000000e+00,1.34549998e-02,7.63799995e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26041667,1.52431834,1.97665542,-0.93615849,8.30178438e+05,2.11708672e+05,8.87973594e+04,2.94398730e+04,7.29413428e+03,1.57926929e+03,2.01225250e+02,4.02544403e+01,7.49893713e+00,1.45561600e+00,9.68532979e-01,4.81801003e-01,1.13829998e-02,3.61460000e-02,0.00000000e+00,1.35840001e-02,1.56100001e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26111111,1.51853842,2.02068747,-0.92935930,8.30178438e+05,2.11708672e+05,8.87973594e+04,2.94398730e+04,7.29413428e+03,1.57926929e+03,2.01225250e+02,4.02544403e+01,7.49893713e+00,1.45561600e+00,9.68532979e-01,4.81801003e-01,1.13829998e-02,3.61460000e-02,0.00000000e+00,1.35840001e-02,1.56100001e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26180556,1.51232703,2.06414537,-0.92229596,7.17038500e+05,1.75748078e+05,7.23030078e+04,2.32657949e+04,5.69634961e+03,1.22316785e+03,1.42141541e+02,2.85058594e+01,5.66284800e+00,7.87642002e-01,4.34008986e-01,1.73345000e-01,7.94699974e-03,2.41299998e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26250000,1.50569861,2.10703415,-0.91497818,8.93818125e+05,2.20700203e+05,9.08435078e+04,2.93056250e+04,7.18300684e+03,1.52769531e+03,1.77004669e+02,3.53549919e+01,6.64983797e+00,1.14351904e+00,5.66631019e-01,2.07919002e-01,8.03299993e-03,2.66730003e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26319444,1.49866681,2.14935852,-0.90741524,8.93818125e+05,2.20700203e+05,9.08435078e+04,2.93056250e+04,7.18300684e+03,1.52769531e+03,1.77004669e+02,3.53549919e+01,6.64983797e+00,1.14351904e+00,5.66631019e-01,2.07919002e-01,8.03299993e-03,2.66730003e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26388889,1.49124498,2.19112365,-0.89961593,7.67155625e+05,1.82992641e+05,7.44141484e+04,2.36283926e+04,5.58017822e+03,1.11323279e+03,1.29719055e+02,2.52183342e+01,5.03934622e+00,4.52241004e-01,2.44608998e-01,2.25394994e-01,1.75000005e-03,5.08750007e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
