# Legacy Model output file: ../../unitTests/Legacy/Ax8max_atEpoch_Intg.AP8.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP8
# Particle species:         H+
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Activity Level: Max
# Energy levels (MeV):       0.1 0.2 0.4 0.6 0.8 1 2 4 6 8 10 15 20 30 50 60 80 100 150 200 250
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s)
53219.00763889,1.55319249,1.61750188,-0.98263373,4.60946000e+07,2.37370520e+07,8.76641400e+06,3.48512750e+06,1.51752262e+06,7.40862500e+05,3.25285156e+04,5.99704346e+02,4.61152000e+01,7.05014324e+00,1.79846013e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.00833333,1.55128673,1.66608598,-0.97834803,4.72579320e+07,2.46735400e+07,8.99022700e+06,3.61455575e+06,1.56764650e+06,7.61219312e+05,3.28706289e+04,5.93585510e+02,4.46579742e+01,6.67024994e+00,1.70165193e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.00902778,1.54881514,1.71406234,-0.97370527,4.83250840e+07,2.55596340e+07,9.19213900e+06,3.73411675e+06,1.63125750e+06,7.83442625e+05,3.31518164e+04,5.89612854e+02,4.29704590e+01,6.26918554e+00,1.60017979e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.00972222,1.54579812,1.76143505,-0.96871939,4.94771960e+07,2.63903060e+07,9.39025200e+06,3.84460525e+06,1.69434938e+06,8.06948062e+05,3.35333867e+04,5.83705933e+02,4.12378387e+01,5.88037825e+00,1.50242543e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01041667,1.54225483,1.80820850,-0.96340360,5.10179120e+07,2.71790120e+07,9.68156800e+06,3.95000525e+06,1.75568175e+06,8.34752812e+05,3.39750312e+04,5.77834717e+02,3.96444855e+01,5.53457260e+00,1.41554844e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01111111,1.53820426,1.85438693,-0.95777059,5.26495920e+07,2.79131840e+07,1.00248120e+07,4.04660175e+06,1.81347088e+06,8.62143938e+05,3.44057578e+04,5.70377197e+02,3.80261345e+01,5.19889402e+00,1.33219206e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01180556,1.53366367,1.89997504,-0.95183246,5.43813840e+07,2.85878520e+07,1.03557380e+07,4.13206875e+06,1.86669488e+06,8.86962125e+05,3.48128789e+04,5.60066101e+02,3.62608109e+01,4.84873867e+00,1.24728107e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01250000,1.52865033,1.94497724,-0.94560083,5.62272800e+07,2.92215020e+07,1.06810880e+07,4.21274450e+06,1.91799888e+06,9.10786062e+05,3.52382812e+04,5.50198059e+02,3.46998558e+01,4.53719330e+00,1.17382133e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01319444,1.52318025,1.98939854,-0.93908636,5.77724960e+07,2.96839560e+07,1.10028170e+07,4.28429000e+06,1.95884175e+06,9.31038062e+05,3.53126445e+04,5.31087769e+02,3.31311569e+01,4.24219370e+00,1.11998439e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01388889,1.51726880,2.03324350,-0.93229988,5.90221680e+07,3.01078780e+07,1.13182830e+07,4.36177000e+06,1.99190112e+06,9.48881438e+05,3.51831523e+04,5.07629211e+02,3.14193211e+01,3.96394753e+00,1.07932806e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01458333,1.51093106,2.07651714,-0.92525113,6.00827680e+07,3.05335940e+07,1.15915310e+07,4.46752350e+06,2.01403775e+06,9.61679438e+05,3.47630703e+04,4.79560455e+02,2.92945843e+01,3.63484645e+00,1.02688777e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01527778,1.50418085,2.11922432,-0.91794984,6.11720320e+07,3.12104400e+07,1.18684950e+07,4.60664700e+06,2.04017800e+06,9.76701438e+05,3.46095547e+04,4.60518524e+02,2.77851868e+01,3.39887762e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01597222,1.49703211,2.16136976,-0.91040510,6.21654480e+07,3.20674840e+07,1.21224530e+07,4.73861650e+06,2.06662350e+06,9.89801812e+05,3.44035664e+04,4.42532898e+02,2.62938557e+01,3.17019129e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
