# Irene Model output file: ../../unitTests/Legacy/Ax8max_NatEpochSaa_Intg.AE8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Max
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.01388889,1.51726880,2.03324350,-0.93229988,3.02081053e+10,2.35668023e+10,1.83863065e+10,7.05381423e+09,3.22081493e+09,1.84026574e+09,1.18414312e+09,6.14954060e+08,2.90581579e+08,1.43525419e+08,6.30123902e+07,2.55594904e+07,8.78595448e+06,2.52049642e+06,6.54169398e+05,1.39638630e+05,2.36349579e+04,4.31002338e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01458333,1.51093106,2.07651714,-0.92525113,3.22642222e+10,2.51810819e+10,1.96536949e+10,7.55829080e+09,3.44742879e+09,1.96871637e+09,1.26786636e+09,6.59181193e+08,3.10884802e+08,1.53707950e+08,6.72395264e+07,2.72228901e+07,9.33993664e+06,2.67628384e+06,6.92178476e+05,1.47377434e+05,2.48670541e+04,4.52065053e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01527778,1.50418085,2.11922432,-0.91794984,3.43723105e+10,2.68360939e+10,2.09530071e+10,8.07705237e+09,3.68056280e+09,2.10077138e+09,1.35400661e+09,7.04451911e+08,3.31714361e+08,1.64159969e+08,7.15600079e+07,2.89175171e+07,9.90189042e+06,2.83414172e+06,7.30482947e+05,1.55137668e+05,2.61004572e+04,4.72830553e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01597222,1.49703211,2.16136976,-0.91040510,3.65338564e+10,2.85329893e+10,2.22851350e+10,8.61076675e+09,3.92053530e+09,2.23659213e+09,1.44268243e+09,7.50783136e+08,3.53086958e+08,1.74890858e+08,7.59742497e+07,3.06425774e+07,1.04711643e+07,2.99386572e+06,7.69006568e+05,1.62899932e+05,2.73317781e+04,4.93175129e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01666667,1.48949758,2.20295831,-0.90262557,3.87474938e+10,3.02706948e+10,2.36492348e+10,9.15913328e+09,4.16721396e+09,2.37610110e+09,1.53384518e+09,7.98144199e+08,3.74989332e+08,1.85894097e+08,8.04792326e+07,3.23968382e+07,1.10473474e+07,3.15534129e+06,8.07723978e+05,1.70660638e+05,2.85611640e+04,5.13110168e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01736111,1.48158981,2.24399485,-0.89462001,4.10127039e+10,3.20488117e+10,2.50449992e+10,9.72186188e+09,4.42045784e+09,2.51922789e+09,1.62744194e+09,8.46532191e+08,3.97414967e+08,1.97165830e+08,8.50754066e+07,3.41811217e+07,1.16310126e+07,3.31875084e+06,8.46707153e+05,1.78439664e+05,2.97920084e+04,5.32744121e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01805556,1.47332072,2.28448440,-0.88639597,4.33286779e+10,3.38667028e+10,2.64719264e+10,1.02988263e+10,4.68021524e+09,2.66593863e+09,1.72345398e+09,8.95926598e+08,4.20356442e+08,2.08702570e+08,8.97605648e+07,3.59943777e+07,1.22217488e+07,3.48397538e+06,8.85924261e+05,1.86230373e+05,3.10232610e+04,5.52077531e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01875000,1.46470178,2.32443150,-0.87796145,4.56942479e+10,3.57234463e+10,2.79292901e+10,1.08898112e+10,4.94639476e+09,2.81617689e+09,1.82184806e+09,9.46299171e+08,4.43802756e+08,2.20499055e+08,9.45317698e+07,3.78352746e+07,1.28190564e+07,3.65087173e+06,9.25338181e+05,1.94025202e+05,3.22537289e+04,5.71114064e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01944444,1.45574413,2.36384103,-0.86932383,4.81084083e+10,3.76182462e+10,2.94164609e+10,1.14946937e+10,5.21895009e+09,2.96990855e+09,1.92260754e+09,9.97622757e+08,4.67744991e+08,2.32551242e+08,9.93859850e+07,3.97022737e+07,1.34222974e+07,3.81925290e+06,9.64895567e+05,2.01812336e+05,3.34815064e+04,5.89828573e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02013889,1.44645844,2.40271786,-0.86049017,5.05700505e+10,3.95502335e+10,3.09327557e+10,1.21132145e+10,5.49776594e+09,3.12706700e+09,2.02568991e+09,1.04987331e+09,4.92172258e+08,2.44853715e+08,1.04320911e+08,4.15944998e+07,1.40312103e+07,3.98904814e+06,1.00458383e+06,2.09590335e+05,3.47064206e+04,6.08232889e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
