# Legacy Model output file: ../../unitTests/Legacy/CRRactive_atEpoch_Diff.CRRESPRO.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESPRO
# Particle species:         H+
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Activity Level: Active
# Energy levels (MeV):       1.5 2.1 2.5 2.9 3.6 4.3 5.7 6.8 8.5 9.7 10.7 13.2 16.9 19.4 26.3 30.9 36.3 41.1 47 55 65.7 81.3
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/MeV)
53219.24166667,1.43969849,0.55845398,-0.96661508,8.14085812e+05,4.42278375e+05,2.78684031e+05,1.68365766e+05,6.98318203e+04,2.52915996e+04,6.61910107e+03,2.04731775e+03,5.26539307e+02,1.79344803e+02,9.17771759e+01,3.06731148e+01,9.94714355e+00,6.58503199e+00,6.43701315e+00,4.56973886e+00,2.83917809e+00,1.68662906e+00,6.87092006e-01,3.62322003e-01,7.30440021e-02,3.90629992e-02
53219.24236111,1.45466882,0.61881106,-0.97323597,8.14085812e+05,4.42278375e+05,2.78684031e+05,1.68365766e+05,6.98318203e+04,2.52915996e+04,6.61910107e+03,2.04731775e+03,5.26539307e+02,1.79344803e+02,9.17771759e+01,3.06731148e+01,9.94714355e+00,6.58503199e+00,6.43701315e+00,4.56973886e+00,2.83917809e+00,1.68662906e+00,6.87092006e-01,3.62322003e-01,7.30440021e-02,3.90629992e-02
53219.24305556,1.46837723,0.67863197,-0.97901180,7.42957688e+05,3.70680344e+05,2.26986969e+05,1.30885578e+05,5.25217422e+04,1.91805488e+04,4.96296631e+03,1.49051721e+03,3.79267029e+02,1.30023239e+02,6.91847076e+01,2.38546219e+01,7.45193481e+00,4.92774582e+00,4.08214092e+00,2.72260308e+00,1.59634900e+00,8.93122971e-01,2.68557996e-01,1.87363997e-01,4.56250012e-02,1.65689997e-02
53219.24375000,1.48088052,0.73789600,-0.98398324,6.84742188e+05,3.12413281e+05,1.85443953e+05,1.02653805e+05,4.02131523e+04,1.45057451e+04,3.75398413e+03,1.09530750e+03,2.79733368e+02,9.60484238e+01,5.10495720e+01,1.89827538e+01,5.62713289e+00,3.25501108e+00,2.16066289e+00,1.57372797e+00,6.31344974e-01,4.71226007e-01,1.11240998e-01,7.63700008e-02,1.54820001e-02,0.00000000e+00
53219.24444444,1.49223176,0.79658667,-0.98818872,6.32885875e+05,2.60706031e+05,1.48577562e+05,7.84227656e+04,2.97740977e+04,1.08534746e+04,2.76749951e+03,7.78326050e+02,1.98741257e+02,7.18050461e+01,3.68952103e+01,1.41918383e+01,3.93366694e+00,2.08435988e+00,1.23721302e+00,8.68613005e-01,2.49693006e-01,2.17743993e-01,1.55560002e-02,3.26719992e-02,6.69700000e-03,0.00000000e+00
53219.24513889,1.50248164,0.85468954,-0.99166405,6.32885875e+05,2.60706031e+05,1.48577562e+05,7.84227656e+04,2.97740977e+04,1.08534746e+04,2.76749951e+03,7.78326050e+02,1.98741257e+02,7.18050461e+01,3.68952103e+01,1.41918383e+01,3.93366694e+00,2.08435988e+00,1.23721302e+00,8.68613005e-01,2.49693006e-01,2.17743993e-01,1.55560002e-02,3.26719992e-02,6.69700000e-03,0.00000000e+00
53219.24583333,1.51167818,0.91219362,-0.99444359,5.85084000e+05,2.16350438e+05,1.20249195e+05,6.04164219e+04,2.26111191e+04,8.09489014e+03,2.02702734e+03,5.61241760e+02,1.45311234e+02,5.31192513e+01,2.78749771e+01,1.08550158e+01,2.68425608e+00,1.39154601e+00,7.32113004e-01,3.97509009e-01,4.64349985e-02,1.36489004e-01,9.38799977e-03,1.66469999e-02,0.00000000e+00,0.00000000e+00
53219.24652778,1.51986643,0.96908950,-0.99655936,5.85084000e+05,2.16350438e+05,1.20249195e+05,6.04164219e+04,2.26111191e+04,8.09489014e+03,2.02702734e+03,5.61241760e+02,1.45311234e+02,5.31192513e+01,2.78749771e+01,1.08550158e+01,2.68425608e+00,1.39154601e+00,7.32113004e-01,3.97509009e-01,4.64349985e-02,1.36489004e-01,9.38799977e-03,1.66469999e-02,0.00000000e+00,0.00000000e+00
53219.24722222,1.52708956,1.02537010,-0.99804166,5.47409875e+05,1.83922250e+05,9.72192656e+04,4.63279141e+04,1.70025215e+04,6.00107568e+03,1.47250891e+03,4.07987946e+02,1.03749992e+02,3.73147392e+01,2.04777336e+01,7.81855297e+00,2.02249694e+00,8.54086995e-01,1.27731994e-01,1.63390994e-01,3.84659991e-02,6.57949969e-02,1.38699997e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.24791667,1.53338790,1.08103026,-0.99891920,5.15864719e+05,1.60274672e+05,8.17751094e+04,3.66949883e+04,1.30885693e+04,4.50120557e+03,1.08769141e+03,2.95367157e+02,7.75214081e+01,2.69811440e+01,1.56610279e+01,5.78907204e+00,1.17962801e+00,5.11328995e-01,4.79179993e-02,6.90459982e-02,0.00000000e+00,3.47549990e-02,5.34999999e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.24861111,1.53880007,1.13606589,-0.99921899,5.15864719e+05,1.60274672e+05,8.17751094e+04,3.66949883e+04,1.30885693e+04,4.50120557e+03,1.08769141e+03,2.95367157e+02,7.75214081e+01,2.69811440e+01,1.56610279e+01,5.78907204e+00,1.17962801e+00,5.11328995e-01,4.79179993e-02,6.90459982e-02,0.00000000e+00,3.47549990e-02,5.34999999e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.24930556,1.54336263,1.19047432,-0.99896676,5.91333812e+05,1.71706250e+05,8.46689141e+04,3.63922930e+04,1.22794287e+04,4.08720654e+03,9.47434387e+02,2.49051697e+02,6.89689255e+01,2.63487377e+01,1.36105518e+01,5.45409012e+00,1.05230403e+00,4.72577006e-01,2.51979996e-02,4.32199985e-02,0.00000000e+00,2.68559996e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25000000,1.54710996,1.24425414,-0.99818637,5.91333812e+05,1.71706250e+05,8.46689141e+04,3.63922930e+04,1.22794287e+04,4.08720654e+03,9.47434387e+02,2.49051697e+02,6.89689255e+01,2.63487377e+01,1.36105518e+01,5.45409012e+00,1.05230403e+00,4.72577006e-01,2.51979996e-02,4.32199985e-02,0.00000000e+00,2.68559996e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25069444,1.55007487,1.29740504,-0.99690090,5.59866250e+05,1.50519172e+05,7.23639062e+04,2.91041621e+04,9.66220215e+03,3.10270459e+03,6.64408630e+02,1.82686661e+02,4.80330200e+01,1.87495003e+01,1.05860395e+01,3.56826997e+00,6.12098992e-01,2.18089998e-01,0.00000000e+00,1.56820007e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25138889,1.55228842,1.34992717,-0.99513184,5.59866250e+05,1.50519172e+05,7.23639062e+04,2.91041621e+04,9.66220215e+03,3.10270459e+03,6.64408630e+02,1.82686661e+02,4.80330200e+01,1.87495003e+01,1.05860395e+01,3.56826997e+00,6.12098992e-01,2.18089998e-01,0.00000000e+00,1.56820007e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25208333,1.55378014,1.40182163,-0.99289977,5.28565438e+05,1.34668562e+05,6.22654531e+04,2.43732891e+04,7.60781396e+03,2.40919775e+03,5.18556946e+02,1.33113724e+02,3.66702538e+01,1.39354687e+01,7.30371809e+00,2.61053801e+00,3.68182003e-01,9.90829989e-02,0.00000000e+00,1.16870003e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25277778,1.55457794,1.45309031,-0.99022413,5.28565438e+05,1.34668562e+05,6.22654531e+04,2.43732891e+04,7.60781396e+03,2.40919775e+03,5.18556946e+02,1.33113724e+02,3.66702538e+01,1.39354687e+01,7.30371809e+00,2.61053801e+00,3.68182003e-01,9.90829989e-02,0.00000000e+00,1.16870003e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25347222,1.55470853,1.50373540,-0.98712299,5.28565438e+05,1.34668562e+05,6.22654531e+04,2.43732891e+04,7.60781396e+03,2.40919775e+03,5.18556946e+02,1.33113724e+02,3.66702538e+01,1.39354687e+01,7.30371809e+00,2.61053801e+00,3.68182003e-01,9.90829989e-02,0.00000000e+00,1.16870003e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25416667,1.55419717,1.55375973,-0.98361408,4.97617844e+05,1.19654891e+05,5.31170977e+04,2.00705957e+04,6.05172656e+03,1.82135950e+03,3.79136200e+02,9.42566223e+01,2.54435329e+01,9.72250175e+00,5.78436279e+00,1.83474898e+00,1.76163003e-01,4.51860018e-02,0.00000000e+00,5.17500006e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25486111,1.55306771,1.60316628,-0.97971387,7.51125750e+05,1.87937672e+05,8.37752812e+04,3.11945898e+04,9.40288477e+03,2.73572729e+03,5.31635986e+02,1.35861252e+02,3.55783768e+01,1.33469687e+01,7.78187990e+00,2.67425108e+00,3.35878998e-01,1.04290999e-01,0.00000000e+00,9.32899956e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25555556,1.55134339,1.65195881,-0.97543807,6.97905500e+05,1.66678547e+05,7.27415234e+04,2.58212129e+04,7.38260205e+03,2.00718469e+03,3.98348785e+02,9.69567337e+01,2.57329903e+01,1.02036905e+01,5.86280394e+00,2.01489091e+00,2.54685998e-01,5.38539998e-02,0.00000000e+00,7.13799987e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25625000,1.54904571,1.70014095,-0.97080173,6.97905500e+05,1.66678547e+05,7.27415234e+04,2.58212129e+04,7.38260205e+03,2.00718469e+03,3.98348785e+02,9.69567337e+01,2.57329903e+01,1.02036905e+01,5.86280394e+00,2.01489091e+00,2.54685998e-01,5.38539998e-02,0.00000000e+00,7.13799987e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25694444,1.54619538,1.74771691,-0.96581884,6.41054438e+05,1.45362750e+05,6.15095742e+04,2.08349297e+04,5.71852051e+03,1.53279663e+03,2.80803406e+02,7.31811142e+01,1.95746803e+01,8.52244854e+00,4.11490297e+00,1.67202401e+00,7.59209991e-02,2.05680002e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25763889,1.54281250,1.79469064,-0.96050289,6.41054438e+05,1.45362750e+05,6.15095742e+04,2.08349297e+04,5.71852051e+03,1.53279663e+03,2.80803406e+02,7.31811142e+01,1.95746803e+01,8.52244854e+00,4.11490297e+00,1.67202401e+00,7.59209991e-02,2.05680002e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25833333,1.53891575,1.84106683,-0.95486706,6.41054438e+05,1.45362750e+05,6.15095742e+04,2.08349297e+04,5.71852051e+03,1.53279663e+03,2.80803406e+02,7.31811142e+01,1.95746803e+01,8.52244854e+00,4.11490297e+00,1.67202401e+00,7.59209991e-02,2.05680002e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25902778,1.53452317,1.88684989,-0.94892328,8.12186375e+05,1.84386297e+05,7.52807891e+04,2.42421406e+04,6.45156982e+03,1.59717432e+03,2.66480774e+02,6.50117264e+01,1.92817059e+01,8.49655628e+00,4.53623819e+00,1.53158796e+00,7.24439994e-02,3.72430012e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25972222,1.52965187,1.93204451,-0.94268348,8.12186375e+05,1.84386297e+05,7.52807891e+04,2.42421406e+04,6.45156982e+03,1.59717432e+03,2.66480774e+02,6.50117264e+01,1.92817059e+01,8.49655628e+00,4.53623819e+00,1.53158796e+00,7.24439994e-02,3.72430012e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26041667,1.52431834,1.97665542,-0.93615849,8.12186375e+05,1.84386297e+05,7.52807891e+04,2.42421406e+04,6.45156982e+03,1.59717432e+03,2.66480774e+02,6.50117264e+01,1.92817059e+01,8.49655628e+00,4.53623819e+00,1.53158796e+00,7.24439994e-02,3.72430012e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26111111,1.51853842,2.02068747,-0.92935930,7.17004625e+05,1.55269703e+05,6.20072891e+04,1.95733203e+04,4.90419092e+03,1.16601184e+03,2.03682617e+02,4.86345863e+01,1.39112892e+01,5.27376509e+00,2.82634211e+00,9.71355975e-01,4.67640013e-02,2.90990006e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26180556,1.51232703,2.06414537,-0.92229596,7.17004625e+05,1.55269703e+05,6.20072891e+04,1.95733203e+04,4.90419092e+03,1.16601184e+03,2.03682617e+02,4.86345863e+01,1.39112892e+01,5.27376509e+00,2.82634211e+00,9.71355975e-01,4.67640013e-02,2.90990006e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26250000,1.50569861,2.10703415,-0.91497818,6.30886875e+05,1.29094062e+05,5.04288711e+04,1.55986025e+04,3.84381738e+03,9.00947449e+02,1.65427597e+02,4.11258316e+01,1.10527925e+01,4.02781677e+00,2.13778496e+00,7.22454011e-01,2.49790009e-02,6.26800023e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26319444,1.49866681,2.14935852,-0.90741524,6.30886875e+05,1.29094062e+05,5.04288711e+04,1.55986025e+04,3.84381738e+03,9.00947449e+02,1.65427597e+02,4.11258316e+01,1.10527925e+01,4.02781677e+00,2.13778496e+00,7.22454011e-01,2.49790009e-02,6.26800023e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26388889,1.49124498,2.19112365,-0.89961593,7.77300250e+05,1.61506391e+05,6.31266641e+04,1.92859824e+04,4.77435059e+03,1.06996948e+03,1.93427719e+02,4.61587181e+01,1.33734188e+01,5.05063200e+00,2.70920110e+00,8.81668985e-01,4.48179990e-02,1.21539999e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26458333,1.48344566,2.23233425,-0.89158871,6.56820188e+05,1.30762359e+05,4.98219922e+04,1.46969951e+04,3.41853857e+03,7.89769104e+02,1.36278320e+02,3.46714935e+01,1.08031158e+01,3.33190298e+00,2.09978700e+00,6.46847010e-01,2.63359994e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26527778,1.47528111,2.27299520,-0.88334207,6.56820188e+05,1.30762359e+05,4.98219922e+04,1.46969951e+04,3.41853857e+03,7.89769104e+02,1.36278320e+02,3.46714935e+01,1.08031158e+01,3.33190298e+00,2.09978700e+00,6.46847010e-01,2.63359994e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26597222,1.46676293,2.31311134,-0.87488354,6.56820188e+05,1.30762359e+05,4.98219922e+04,1.46969951e+04,3.41853857e+03,7.89769104e+02,1.36278320e+02,3.46714935e+01,1.08031158e+01,3.33190298e+00,2.09978700e+00,6.46847010e-01,2.63359994e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26666667,1.45790228,2.35268756,-0.86622065,5.62912312e+05,1.04247055e+05,3.88493594e+04,1.11806475e+04,2.56595190e+03,5.93770264e+02,1.07265068e+02,2.79076996e+01,8.12417793e+00,2.49304008e+00,1.19653594e+00,4.16518986e-01,8.12700018e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26736111,1.44870998,2.39172856,-0.85736062,5.62912312e+05,1.04247055e+05,3.88493594e+04,1.11806475e+04,2.56595190e+03,5.93770264e+02,1.07265068e+02,2.79076996e+01,8.12417793e+00,2.49304008e+00,1.19653594e+00,4.16518986e-01,8.12700018e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26805556,1.43919623,2.43023904,-0.84831021,5.62912312e+05,1.04247055e+05,3.88493594e+04,1.11806475e+04,2.56595190e+03,5.93770264e+02,1.07265068e+02,2.79076996e+01,8.12417793e+00,2.49304008e+00,1.19653594e+00,4.16518986e-01,8.12700018e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26875000,1.42937123,2.46822373,-0.83907631,6.52872438e+05,1.19476961e+05,4.44584062e+04,1.23433223e+04,2.79568164e+03,5.99162537e+02,1.14316948e+02,2.91178780e+01,8.31835365e+00,2.45597196e+00,1.25253606e+00,4.04415011e-01,5.17100003e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26944444,1.41924426,2.50568715,-0.82966506,6.52872438e+05,1.19476961e+05,4.44584062e+04,1.23433223e+04,2.79568164e+03,5.99162537e+02,1.14316948e+02,2.91178780e+01,8.31835365e+00,2.45597196e+00,1.25253606e+00,4.04415011e-01,5.17100003e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27013889,1.40882471,2.54263404,-0.82008272,6.52872438e+05,1.19476961e+05,4.44584062e+04,1.23433223e+04,2.79568164e+03,5.99162537e+02,1.14316948e+02,2.91178780e+01,8.31835365e+00,2.45597196e+00,1.25253606e+00,4.04415011e-01,5.17100003e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27083333,1.39812139,2.57906878,-0.81033526,6.52872438e+05,1.19476961e+05,4.44584062e+04,1.23433223e+04,2.79568164e+03,5.99162537e+02,1.14316948e+02,2.91178780e+01,8.31835365e+00,2.45597196e+00,1.25253606e+00,4.04415011e-01,5.17100003e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27152778,1.38714277,2.61499592,-0.80042802,5.41298750e+05,9.44720547e+04,3.47252539e+04,9.51041309e+03,2.12739575e+03,4.88425842e+02,8.28162842e+01,2.37033291e+01,6.65899801e+00,1.30779803e+00,8.83162022e-01,2.07617998e-01,3.75199993e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27222222,1.37589716,2.65041986,-0.79036681,5.41298750e+05,9.44720547e+04,3.47252539e+04,9.51041309e+03,2.12739575e+03,4.88425842e+02,8.28162842e+01,2.37033291e+01,6.65899801e+00,1.30779803e+00,8.83162022e-01,2.07617998e-01,3.75199993e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27291667,1.36439258,2.68534468,-0.78015664,5.41298750e+05,9.44720547e+04,3.47252539e+04,9.51041309e+03,2.12739575e+03,4.88425842e+02,8.28162842e+01,2.37033291e+01,6.65899801e+00,1.30779803e+00,8.83162022e-01,2.07617998e-01,3.75199993e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27361111,1.35263655,2.71977492,-0.76980271,5.72898188e+05,9.75538203e+04,3.52650391e+04,9.48328320e+03,2.10981982e+03,4.54835236e+02,7.80573959e+01,2.23782768e+01,6.54830217e+00,1.47884905e+00,9.34293985e-01,2.79785991e-01,2.57600006e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27430556,1.34063661,2.75371453,-0.75930986,5.72898188e+05,9.75538203e+04,3.52650391e+04,9.48328320e+03,2.10981982e+03,4.54835236e+02,7.80573959e+01,2.23782768e+01,6.54830217e+00,1.47884905e+00,9.34293985e-01,2.79785991e-01,2.57600006e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27500000,1.32839999,2.78716788,-0.74868298,5.72898188e+05,9.75538203e+04,3.52650391e+04,9.48328320e+03,2.10981982e+03,4.54835236e+02,7.80573959e+01,2.23782768e+01,6.54830217e+00,1.47884905e+00,9.34293985e-01,2.79785991e-01,2.57600006e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27569444,1.31593326,2.82013891,-0.73792629,4.64694938e+05,7.69425859e+04,2.75067910e+04,7.20776465e+03,1.62198950e+03,3.62285217e+02,6.38458977e+01,1.77803688e+01,4.65203905e+00,9.02438998e-01,5.53784013e-01,1.28920004e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27638889,1.30324350,2.85263153,-0.72704451,4.64694938e+05,7.69425859e+04,2.75067910e+04,7.20776465e+03,1.62198950e+03,3.62285217e+02,6.38458977e+01,1.77803688e+01,4.65203905e+00,9.02438998e-01,5.53784013e-01,1.28920004e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27708333,1.29033683,2.88464983,-0.71604188,4.64694938e+05,7.69425859e+04,2.75067910e+04,7.20776465e+03,1.62198950e+03,3.62285217e+02,6.38458977e+01,1.77803688e+01,4.65203905e+00,9.02438998e-01,5.53784013e-01,1.28920004e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27777778,1.27721983,2.91619758,-0.70492215,4.64694938e+05,7.69425859e+04,2.75067910e+04,7.20776465e+03,1.62198950e+03,3.62285217e+02,6.38458977e+01,1.77803688e+01,4.65203905e+00,9.02438998e-01,5.53784013e-01,1.28920004e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27847222,1.26389817,2.94727838,-0.69368973,4.56840656e+05,7.24038516e+04,2.57906582e+04,6.92953857e+03,1.58525195e+03,3.48849121e+02,5.69547424e+01,1.78431568e+01,4.80147409e+00,9.49214995e-01,5.72928011e-01,1.34011000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27916667,1.25037811,2.97789631,-0.68234822,4.56840656e+05,7.24038516e+04,2.57906582e+04,6.92953857e+03,1.58525195e+03,3.48849121e+02,5.69547424e+01,1.78431568e+01,4.80147409e+00,9.49214995e-01,5.72928011e-01,1.34011000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27986111,1.23666499,3.00805484,-0.67090140,4.56840656e+05,7.24038516e+04,2.57906582e+04,6.92953857e+03,1.58525195e+03,3.48849121e+02,5.69547424e+01,1.78431568e+01,4.80147409e+00,9.49214995e-01,5.72928011e-01,1.34011000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28055556,1.22276463,3.03775741,-0.65935287,3.64507906e+05,5.63023633e+04,1.98957949e+04,5.08503271e+03,1.16163025e+03,2.51105469e+02,4.67999001e+01,1.38858118e+01,3.91280293e+00,7.51019001e-01,2.73954004e-01,6.72909990e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28125000,1.20868204,3.06700779,-0.64770608,3.64507906e+05,5.63023633e+04,1.98957949e+04,5.08503271e+03,1.16163025e+03,2.51105469e+02,4.67999001e+01,1.38858118e+01,3.91280293e+00,7.51019001e-01,2.73954004e-01,6.72909990e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28194444,1.19442271,3.09580942,-0.63596465,3.64507906e+05,5.63023633e+04,1.98957949e+04,5.08503271e+03,1.16163025e+03,2.51105469e+02,4.67999001e+01,1.38858118e+01,3.91280293e+00,7.51019001e-01,2.73954004e-01,6.72909990e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28263889,1.17999137,3.12416546,-0.62413156,3.64507906e+05,5.63023633e+04,1.98957949e+04,5.08503271e+03,1.16163025e+03,2.51105469e+02,4.67999001e+01,1.38858118e+01,3.91280293e+00,7.51019001e-01,2.73954004e-01,6.72909990e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
