# Irene Model output file: ../../unitTests/Legacy/CRRactive_NatEpoch_Diff.CRRESELE.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESELE
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Ap range: Max
# Energy levels (MeV):       0.65 0.95 1.6 2 2.35 2.75 3.15 3.75 4.55 5.75
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.25069444,1.55007487,1.29740504,-0.99690090,1.15926528e+12,1.16283840e+12,2.40572460e+11,5.53426800e+10,1.57655100e+10,4.42081500e+09,1.84627125e+09,5.08881562e+08,1.25492347e+08,3.79419447e+07
53219.25138889,1.55228842,1.34992717,-0.99513184,1.16479488e+12,1.16673984e+12,2.41054860e+11,5.54491200e+10,1.57962900e+10,4.43259000e+09,1.85362875e+09,5.11859062e+08,1.26504847e+08,3.83746010e+07
53219.25208333,1.55378014,1.40182163,-0.99289977,1.17027072e+12,1.17074880e+12,2.41600380e+11,5.55685800e+10,1.58305200e+10,4.44564000e+09,1.86148500e+09,5.14814062e+08,1.27529535e+08,3.87992885e+07
53219.25277778,1.55457794,1.45309031,-0.99022413,1.17569280e+12,1.17486528e+12,2.42209020e+11,5.57010600e+10,1.58682000e+10,4.45996500e+09,1.86984000e+09,5.17746563e+08,1.28566410e+08,3.92160073e+07
53219.25347222,1.55470853,1.50373540,-0.98712299,1.18107264e+12,1.17916224e+12,2.42890620e+11,5.58508200e+10,1.59105600e+10,4.47579750e+09,1.87872000e+09,5.20812187e+08,1.29648285e+08,3.96355385e+07
53219.25416667,1.55419717,1.55375973,-0.98361408,1.18641024e+12,1.18363968e+12,2.43645180e+11,5.60178600e+10,1.59576000e+10,4.49313750e+09,1.88812500e+09,5.24010938e+08,1.30775160e+08,4.00578824e+07
53219.25486111,1.55306771,1.60316628,-0.97971387,1.19177856e+12,1.18823232e+12,2.44446300e+11,5.61954600e+10,1.60070400e+10,4.51085250e+09,1.89763500e+09,5.27207812e+08,1.31900160e+08,4.04523355e+07
53219.25555556,1.55134339,1.65195881,-0.97543807,1.19717760e+12,1.19294016e+12,2.45293980e+11,5.63836200e+10,1.60588800e+10,4.52894250e+09,1.90725000e+09,5.30402813e+08,1.33023285e+08,4.08188980e+07
53219.25625000,1.54904571,1.70014095,-0.97080173,1.20257664e+12,1.19764800e+12,2.46141660e+11,5.65717800e+10,1.61107200e+10,4.54703250e+09,1.91686500e+09,5.33597812e+08,1.34146410e+08,4.11854605e+07
53219.25694444,1.54619538,1.74771691,-0.96581884,1.20786816e+12,1.20244416e+12,2.47017660e+11,5.67663000e+10,1.61638800e+10,4.56527250e+09,1.92638250e+09,5.36777812e+08,1.35258285e+08,4.15299917e+07
53219.25763889,1.54281250,1.79469064,-0.96050289,1.21312512e+12,1.20740928e+12,2.47940700e+11,5.69718600e+10,1.62197700e+10,4.58418750e+09,1.93609500e+09,5.40053437e+08,1.36403910e+08,4.18684292e+07
53219.25833333,1.53891575,1.84106683,-0.95486706,1.21849728e+12,1.21251648e+12,2.48895420e+11,5.71869000e+10,1.62777600e+10,4.60358250e+09,1.94604750e+09,5.43390937e+08,1.37576722e+08,4.22040542e+07
53219.25902778,1.53452317,1.88684989,-0.94892328,1.22391168e+12,1.21768512e+12,2.49863100e+11,5.74067400e+10,1.63364400e+10,4.62293250e+09,1.95594750e+09,5.46679688e+08,1.38731722e+08,4.25209292e+07
53219.25972222,1.52965187,1.93204451,-0.94268348,1.22932608e+12,1.22285376e+12,2.50830780e+11,5.76265800e+10,1.63951200e+10,4.64228250e+09,1.96584750e+09,5.49968437e+08,1.39886722e+08,4.28378042e+07
53219.26041667,1.52431834,1.97665542,-0.93615849,1.23466368e+12,1.22801472e+12,2.51803740e+11,5.78478600e+10,1.64540400e+10,4.66163250e+09,1.97565750e+09,5.53210313e+08,1.41019222e+08,4.31399136e+07
53219.26111111,1.51853842,2.02068747,-0.92935930,1.23992448e+12,1.23316800e+12,2.52781980e+11,5.80705800e+10,1.65132000e+10,4.68098250e+09,1.98537750e+09,5.56405312e+08,1.42129222e+08,4.34272574e+07
53219.26180556,1.51232703,2.06414537,-0.92229596,1.24513920e+12,1.23833664e+12,2.53758780e+11,5.82929400e+10,1.65723600e+10,4.70036250e+09,1.99499250e+09,5.59555313e+08,1.43210160e+08,4.36996012e+07
53219.26250000,1.50569861,2.10703415,-0.91497818,1.25036160e+12,1.24358592e+12,2.54749500e+11,5.85187800e+10,1.66326600e+10,4.72019250e+09,2.00472750e+09,5.62742812e+08,1.44293910e+08,4.39660856e+07
53219.26319444,1.49866681,2.14935852,-0.90741524,1.25563776e+12,1.24890048e+12,2.55755580e+11,5.87484600e+10,1.66941000e+10,4.74044250e+09,2.01468750e+09,5.66012812e+08,1.45409535e+08,4.42417105e+07
53219.26388889,1.49124498,2.19112365,-0.89961593,1.26088320e+12,1.25421120e+12,2.56761660e+11,5.89782600e+10,1.67556600e+10,4.76079750e+09,2.02455750e+09,5.69235937e+08,1.46480160e+08,4.44997574e+07
53219.26458333,1.48344566,2.23233425,-0.89158871,1.26609792e+12,1.25951808e+12,2.57767740e+11,5.92081800e+10,1.68173400e+10,4.78125750e+09,2.03433750e+09,5.72412187e+08,1.47505785e+08,4.47402262e+07
53219.26527778,1.47528111,2.27299520,-0.88334207,1.27131264e+12,1.26482496e+12,2.58773820e+11,5.94381000e+10,1.68790200e+10,4.80171750e+09,2.04411750e+09,5.75588438e+08,1.48531410e+08,4.49806950e+07
53219.26597222,1.46676293,2.31311134,-0.87488354,1.27645824e+12,1.27010112e+12,2.59779900e+11,5.96671800e+10,1.69411800e+10,4.82228250e+09,2.05377750e+09,5.78684062e+08,1.49495160e+08,4.52041716e+07
53219.26666667,1.45790228,2.35268756,-0.86622065,1.28153472e+12,1.27534656e+12,2.60785980e+11,5.98954200e+10,1.70038200e+10,4.84295250e+09,2.06331750e+09,5.81699063e+08,1.50397035e+08,4.54106559e+07
53219.26736111,1.44870998,2.39172856,-0.85736062,1.28661120e+12,1.28059200e+12,2.61792060e+11,6.01236600e+10,1.70664600e+10,4.86362250e+09,2.07285750e+09,5.84714062e+08,1.51298910e+08,4.56171403e+07
53219.26805556,1.43919623,2.43023904,-0.84831021,1.29164544e+12,1.28586048e+12,2.62815420e+11,6.03571800e+10,1.71316200e+10,4.88487750e+09,2.08248000e+09,5.87719688e+08,1.52163285e+08,4.58178825e+07
53219.26875000,1.42937123,2.46822373,-0.83907631,1.29663744e+12,1.29115200e+12,2.63856060e+11,6.05959800e+10,1.71993000e+10,4.90671750e+09,2.09218500e+09,5.90715937e+08,1.52990160e+08,4.60128825e+07
53219.26944444,1.41924426,2.50568715,-0.82966506,1.30162944e+12,1.29644352e+12,2.64896700e+11,6.08347800e+10,1.72669800e+10,4.92855750e+09,2.10189000e+09,5.93712187e+08,1.53817035e+08,4.62078825e+07
53219.27013889,1.40882471,2.54263404,-0.82008272,1.30653312e+12,1.30168128e+12,2.65935420e+11,6.10734600e+10,1.73360400e+10,4.95039750e+09,2.11139250e+09,5.96580937e+08,1.54577347e+08,4.63928044e+07
53219.27083333,1.39812139,2.57906878,-0.81033526,1.31134848e+12,1.30686528e+12,2.66972220e+11,6.13120200e+10,1.74064800e+10,4.97223750e+09,2.12069250e+09,5.99322187e+08,1.55271097e+08,4.65676481e+07
53219.27152778,1.38714277,2.61499592,-0.80042802,1.31616384e+12,1.31204928e+12,2.68009020e+11,6.15505800e+10,1.74769200e+10,4.99407750e+09,2.12999250e+09,6.02063438e+08,1.55964847e+08,4.67424919e+07
53219.27222222,1.37589716,2.65041986,-0.79036681,1.32092160e+12,1.31718720e+12,2.69041020e+11,6.17890200e+10,1.75485000e+10,5.01591750e+09,2.13914250e+09,6.04694062e+08,1.56606566e+08,4.69121794e+07
53219.27291667,1.36439258,2.68534468,-0.78015664,1.32567168e+12,1.32234048e+12,2.70084540e+11,6.20315400e+10,1.76226600e+10,5.03822250e+09,2.14835250e+09,6.07281563e+08,1.57214066e+08,4.70829217e+07
53219.27361111,1.35263655,2.71977492,-0.76980271,1.33047168e+12,1.32755520e+12,2.71144380e+11,6.22782600e+10,1.76982600e+10,5.06099250e+09,2.15777250e+09,6.09936562e+08,1.57839378e+08,4.72598748e+07
53219.27430556,1.34063661,2.75371453,-0.75930986,1.33516800e+12,1.33272384e+12,2.72197500e+11,6.25247400e+10,1.77742800e+10,5.08373250e+09,2.16711000e+09,6.12499688e+08,1.58427191e+08,4.74360076e+07
53219.27500000,1.32839999,2.78716788,-0.74868298,1.33976064e+12,1.33784640e+12,2.73243900e+11,6.27709800e+10,1.78507200e+10,5.10644250e+09,2.17636500e+09,6.14970937e+08,1.58977503e+08,4.76113201e+07
53219.27569444,1.31593326,2.82013891,-0.73792629,1.34435328e+12,1.34296896e+12,2.74290300e+11,6.30172200e+10,1.79271600e+10,5.12915250e+09,2.18562000e+09,6.17442187e+08,1.59527816e+08,4.77866326e+07
53219.27638889,1.30324350,2.85263153,-0.72704451,1.34889600e+12,1.34803392e+12,2.75329020e+11,6.32632200e+10,1.80035400e+10,5.15186250e+09,2.19478500e+09,6.19838437e+08,1.60058910e+08,4.79599529e+07
53219.27708333,1.29033683,2.88464983,-0.71604188,1.35338880e+12,1.35304128e+12,2.76360060e+11,6.35089800e+10,1.80798600e+10,5.17457250e+09,2.20386000e+09,6.22159687e+08,1.60570785e+08,4.81312811e+07
53219.27777778,1.27721983,2.91619758,-0.70492215,1.35792384e+12,1.35809856e+12,2.77404540e+11,6.37583400e+10,1.81573800e+10,5.19768750e+09,2.21311500e+09,6.24531563e+08,1.61095316e+08,4.83078827e+07
53219.27847222,1.26389817,2.94727838,-0.69368973,1.36250112e+12,1.36320576e+12,2.78462460e+11,6.40113000e+10,1.82361000e+10,5.22120750e+09,2.22255000e+09,6.26954062e+08,1.61632503e+08,4.84897576e+07
53219.27916667,1.25037811,2.97789631,-0.68234822,1.36702080e+12,1.36824768e+12,2.79515580e+11,6.42637800e+10,1.83149400e+10,5.24465250e+09,2.23186500e+09,6.29320313e+08,1.62162660e+08,4.86648358e+07
53219.27986111,1.23666499,3.00805484,-0.67090140,1.37148288e+12,1.37322432e+12,2.80563900e+11,6.45157800e+10,1.83939000e+10,5.26802250e+09,2.24106000e+09,6.31630312e+08,1.62685785e+08,4.88331171e+07
53219.28055556,1.22276463,3.03775741,-0.65935287,1.37594496e+12,1.37820096e+12,2.81612220e+11,6.47677800e+10,1.84728600e+10,5.29139250e+09,2.25025500e+09,6.33940313e+08,1.63208910e+08,4.90013984e+07
53219.28125000,1.20868204,3.06700779,-0.64770608,1.38036864e+12,1.38310080e+12,2.82656700e+11,6.50193000e+10,1.85517600e+10,5.31461250e+09,2.25930750e+09,6.36209062e+08,1.63729222e+08,4.91601874e+07
53219.28194444,1.19442271,3.09580942,-0.63596465,1.38475392e+12,1.38792384e+12,2.83697340e+11,6.52703400e+10,1.86306000e+10,5.33768250e+09,2.26821750e+09,6.38436562e+08,1.64246722e+08,4.93094843e+07
53219.28263889,1.17999137,3.12416546,-0.62413156,1.38913920e+12,1.39274688e+12,2.84737980e+11,6.55213800e+10,1.87094400e+10,5.36075250e+09,2.27712750e+09,6.40664062e+08,1.64764222e+08,4.94587811e+07
53219.28333333,1.16539302,3.15207951,-0.61221010,1.39352448e+12,1.39756992e+12,2.85778620e+11,6.57724200e+10,1.87882800e+10,5.38382250e+09,2.28603750e+09,6.42891562e+08,1.65281722e+08,4.96080780e+07
53219.28402778,1.15063253,3.17955456,-0.60020342,1.39784064e+12,1.40231232e+12,2.86815420e+11,6.60227400e+10,1.88666400e+10,5.40662250e+09,2.29478250e+09,6.45068438e+08,1.65793128e+08,4.97479999e+07
53219.28472222,1.13571431,3.20659421,-0.58811448,1.40211840e+12,1.40701248e+12,2.87858940e+11,6.62754600e+10,1.89455400e+10,5.42948250e+09,2.30349000e+09,6.47232187e+08,1.66308753e+08,4.98817108e+07
53219.28541667,1.12064305,3.23320112,-0.57594613,1.40642688e+12,1.41175104e+12,2.88913020e+11,6.65313000e+10,1.90254600e+10,5.45267250e+09,2.31232500e+09,6.49433438e+08,1.66834691e+08,5.00185858e+07
53219.28611111,1.10542284,3.25937877,-0.56370119,1.41073536e+12,1.41648960e+12,2.89967100e+11,6.67871400e+10,1.91053800e+10,5.47586250e+09,2.32116000e+09,6.51634687e+08,1.67360628e+08,5.01554608e+07
53219.28680556,1.09005792,3.28512996,-0.55138263,1.41497472e+12,1.42115136e+12,2.91014460e+11,6.70420200e+10,1.91843400e+10,5.49866250e+09,2.32985250e+09,6.53802188e+08,1.67871097e+08,5.02865936e+07
53219.28750000,1.07455252,3.31045784,-0.53899297,1.41914496e+12,1.42573632e+12,2.92055100e+11,6.72959400e+10,1.92623400e+10,5.52107250e+09,2.33840250e+09,6.55935937e+08,1.68366097e+08,5.04119842e+07
53219.28819444,1.05891072,3.33536524,-0.52653472,1.42331520e+12,1.43032128e+12,2.93095740e+11,6.75498600e+10,1.93403400e+10,5.54348250e+09,2.34695250e+09,6.58069687e+08,1.68861097e+08,5.05373749e+07
53219.28888889,1.04313630,3.35985482,-0.51401070,1.42748544e+12,1.43490624e+12,2.94136380e+11,6.78037800e+10,1.94183400e+10,5.56589250e+09,2.35550250e+09,6.60203437e+08,1.69356097e+08,5.06627655e+07
53219.28958333,1.02723302,3.38392971,-0.50142297,1.43163264e+12,1.43946048e+12,2.95177980e+11,6.80593800e+10,1.94959200e+10,5.58809250e+09,2.36406750e+09,6.62346562e+08,1.69837738e+08,5.07868671e+07
53219.29027778,1.01120480,3.40759245,-0.48877433,1.43575680e+12,1.44398400e+12,2.96220540e+11,6.83166600e+10,1.95730800e+10,5.61008250e+09,2.37264750e+09,6.64499063e+08,1.70306019e+08,5.09096796e+07
53219.29097222,0.99505493,3.43084584,-0.47606683,1.43988096e+12,1.44850752e+12,2.97263100e+11,6.85739400e+10,1.96502400e+10,5.63207250e+09,2.38122750e+09,6.66651562e+08,1.70774300e+08,5.10324921e+07
53219.29166667,0.97878704,3.45369240,-0.46330299,1.44400512e+12,1.45303104e+12,2.98305660e+11,6.88312200e+10,1.97274000e+10,5.65406250e+09,2.38980750e+09,6.68804063e+08,1.71242582e+08,5.11553046e+07
53219.29236111,0.96240473,3.47613479,-0.45048484,1.44805632e+12,1.45749696e+12,2.99338620e+11,6.90868200e+10,1.98027000e+10,5.67540750e+09,2.39823750e+09,6.70917187e+08,1.71687191e+08,5.12739569e+07
53219.29305556,0.94591113,3.49817554,-0.43761458,1.45203456e+12,1.46190528e+12,3.00361980e+11,6.93407400e+10,1.98761400e+10,5.69610750e+09,2.40651750e+09,6.72990938e+08,1.72108129e+08,5.13884491e+07
53219.29375000,0.92930955,3.51981715,-0.42469441,1.45601280e+12,1.46631360e+12,3.01385340e+11,6.95946600e+10,1.99495800e+10,5.71680750e+09,2.41479750e+09,6.75064687e+08,1.72529066e+08,5.15029413e+07
53219.29444444,0.91260328,3.54106197,-0.41172636,1.45999104e+12,1.47072192e+12,3.02408700e+11,6.98485800e+10,2.00230200e+10,5.73750750e+09,2.42307750e+09,6.77138437e+08,1.72950003e+08,5.16174335e+07
53219.29513889,0.89579545,3.56191251,-0.39871249,1.46396928e+12,1.47513024e+12,3.03432060e+11,7.01025000e+10,2.00964600e+10,5.75820750e+09,2.43135750e+09,6.79212187e+08,1.73370941e+08,5.17319257e+07
53219.29583333,0.87888891,3.58237098,-0.38565466,1.46792832e+12,1.47951552e+12,3.04453500e+11,7.03554600e+10,2.01687600e+10,5.77845750e+09,2.43950250e+09,6.81255937e+08,1.73778988e+08,5.18457147e+07
53219.29652778,0.86188677,3.60243989,-0.37255493,1.47186816e+12,1.48387776e+12,3.05473020e+11,7.06074600e+10,2.02399200e+10,5.79825750e+09,2.44751250e+09,6.83269687e+08,1.74174144e+08,5.19588007e+07
53219.29722222,0.84479203,3.62212126,-0.35941502,1.47580800e+12,1.48824000e+12,3.06492540e+11,7.08594600e+10,2.03110800e+10,5.81805750e+09,2.45552250e+09,6.85283437e+08,1.74569300e+08,5.20718866e+07
53219.29791667,0.82760736,3.64141732,-0.34623697,1.47974784e+12,1.49260224e+12,3.07512060e+11,7.11114600e+10,2.03822400e+10,5.83785750e+09,2.46353250e+09,6.87297188e+08,1.74964457e+08,5.21849726e+07
53219.29861111,0.81033557,3.66033039,-0.33302251,1.48364160e+12,1.49691456e+12,3.08520060e+11,7.13589000e+10,2.04517200e+10,5.85704250e+09,2.47125375e+09,6.89236875e+08,1.75346019e+08,5.22964179e+07
53219.29930556,0.79297950,3.67886238,-0.31977336,1.48748928e+12,1.50117696e+12,3.09516540e+11,7.16017800e+10,2.05195200e+10,5.87561250e+09,2.47868625e+09,6.91102500e+08,1.75713988e+08,5.24062226e+07
53219.30000000,0.77554181,3.69701548,-0.30649108,1.49133696e+12,1.50543936e+12,3.10513020e+11,7.18446600e+10,2.05873200e+10,5.89418250e+09,2.48611875e+09,6.92968125e+08,1.76081957e+08,5.25160273e+07
53219.30069444,0.75802502,3.71479188,-0.29317774,1.49518464e+12,1.50970176e+12,3.11509500e+11,7.20875400e+10,2.06551200e+10,5.91275250e+09,2.49355125e+09,6.94833750e+08,1.76449926e+08,5.26258320e+07
53219.30138889,0.74043163,3.73219315,-0.27983473,1.49903232e+12,1.51396416e+12,3.12505980e+11,7.23304200e+10,2.07229200e+10,5.93132250e+09,2.50098375e+09,6.96699375e+08,1.76817894e+08,5.27356366e+07
53219.30208333,0.72276431,3.74922165,-0.26646377,1.50283584e+12,1.51819584e+12,3.13492860e+11,7.25693400e+10,2.07897000e+10,5.94945750e+09,2.50817250e+09,6.98507812e+08,1.77179301e+08,5.28437421e+07
53219.30277778,0.70502543,3.76587896,-0.25306646,1.50659520e+12,1.52239680e+12,3.14470140e+11,7.28043000e+10,2.08554600e+10,5.96715750e+09,2.51511750e+09,7.00259062e+08,1.77534144e+08,5.29501484e+07
53219.30347222,0.68721748,3.78216725,-0.23964418,1.51035456e+12,1.52659776e+12,3.15447420e+11,7.30392600e+10,2.09212200e+10,5.98485750e+09,2.52206250e+09,7.02010312e+08,1.77888988e+08,5.30565547e+07
53219.30416667,0.66934282,3.79808812,-0.22619883,1.51411392e+12,1.53079872e+12,3.16424700e+11,7.32742200e+10,2.09869800e+10,6.00255750e+09,2.52900750e+09,7.03761563e+08,1.78243832e+08,5.31629610e+07
53219.30486111,0.65140366,3.81364343,-0.21273167,1.51787328e+12,1.53499968e+12,3.17401980e+11,7.35091800e+10,2.10527400e+10,6.02025750e+09,2.53595250e+09,7.05512812e+08,1.78598676e+08,5.32693672e+07
53219.30555556,0.63340234,3.82883507,-0.19924410,1.52156736e+12,1.53914688e+12,3.18354780e+11,7.37368200e+10,2.11170000e+10,6.03740250e+09,2.54263500e+09,7.07204063e+08,1.78943207e+08,5.33714376e+07
53219.30625000,0.61534122,3.84366462,-0.18573769,1.52519616e+12,1.54324032e+12,3.19283100e+11,7.39571400e+10,2.11797600e+10,6.05399250e+09,2.54905500e+09,7.08835312e+08,1.79277426e+08,5.34691719e+07
53219.30694444,0.59722234,3.85813363,-0.17221387,1.52882496e+12,1.54733376e+12,3.20211420e+11,7.41774600e+10,2.12425200e+10,6.07058250e+09,2.55547500e+09,7.10466562e+08,1.79611645e+08,5.35669063e+07
53219.30763889,0.57904790,3.87224400,-0.15867403,1.53245376e+12,1.55142720e+12,3.21139740e+11,7.43977800e+10,2.13052800e+10,6.08717250e+09,2.56189500e+09,7.12097812e+08,1.79945863e+08,5.36646406e+07
53219.30833333,0.56082010,3.88599730,-0.14511960,1.53609408e+12,1.55553600e+12,3.22071900e+11,7.46190600e+10,2.13683400e+10,6.10385250e+09,2.56834875e+09,7.13740312e+08,1.80282660e+08,5.37632539e+07
53219.30902778,0.54254097,3.89939493,-0.13155198,1.53974592e+12,1.55966016e+12,3.23007900e+11,7.48413000e+10,2.14317000e+10,6.12062250e+09,2.57483625e+09,7.15394062e+08,1.80622035e+08,5.38627461e+07
53219.30972222,0.52421271,3.91243863,-0.11797228,1.54336896e+12,1.56373440e+12,3.23923260e+11,7.50562200e+10,2.14926300e+10,6.13677750e+09,2.58108375e+09,7.17005625e+08,1.80951332e+08,5.39568477e+07
53219.31041667,0.50583705,3.92512980,-0.10438191,1.54696320e+12,1.56775872e+12,3.24817980e+11,7.52638200e+10,2.15511300e+10,6.15231750e+09,2.58709125e+09,7.18575000e+08,1.81270551e+08,5.40455586e+07
53219.31111111,0.48741619,3.93746986,-0.09078227,1.55055744e+12,1.57178304e+12,3.25712700e+11,7.54714200e+10,2.16096300e+10,6.16785750e+09,2.59309875e+09,7.20144375e+08,1.81589770e+08,5.41342696e+07
53219.31180556,0.46895200,3.94946054,-0.07717463,1.55415168e+12,1.57580736e+12,3.26607420e+11,7.56790200e+10,2.16681300e+10,6.18339750e+09,2.59910625e+09,7.21713750e+08,1.81908989e+08,5.42229805e+07
53219.31250000,0.45044654,3.96110293,-0.06356008,1.55774592e+12,1.57983168e+12,3.27502140e+11,7.58866200e+10,2.17266300e+10,6.19893750e+09,2.60511375e+09,7.23283125e+08,1.82228207e+08,5.43116915e+07
53219.31319444,0.43190168,3.97239845,-0.04994004,1.56134016e+12,1.58385600e+12,3.28396860e+11,7.60942200e+10,2.17851300e+10,6.21447750e+09,2.61112125e+09,7.24852500e+08,1.82547426e+08,5.44004024e+07
53219.31388889,0.41331915,3.98334866,-0.03631561,1.56490368e+12,1.58784192e+12,3.29283900e+11,7.62952200e+10,2.18414400e+10,6.22932750e+09,2.61692625e+09,7.26385312e+08,1.82857035e+08,5.44834298e+07
53219.31458333,0.39470100,3.99395483,-0.02268803,1.56843648e+12,1.59178944e+12,3.30163260e+11,7.64896200e+10,2.18955600e+10,6.24348750e+09,2.62252875e+09,7.27881562e+08,1.83157035e+08,5.45607736e+07
53219.31527778,0.37604894,4.00421804,-0.00905842,1.57197312e+12,1.59574080e+12,3.31044540e+11,7.66845000e+10,2.19498000e+10,6.25768500e+09,2.62814625e+09,7.29382500e+08,1.83458207e+08,5.46384689e+07
53219.31597222,0.35736470,4.01413972,0.00457182,1.57551360e+12,1.59969600e+12,3.31927740e+11,7.68798600e+10,2.20041600e+10,6.27192000e+09,2.63377875e+09,7.30888125e+08,1.83760551e+08,5.47165158e+07
53219.31666667,0.33865033,4.02372112,0.01820175,1.57905408e+12,1.60365120e+12,3.32810940e+11,7.70752200e+10,2.20585200e+10,6.28615500e+09,2.63941125e+09,7.32393750e+08,1.84062895e+08,5.47945626e+07
53219.31736111,0.31990740,4.03296334,0.03183011,1.58259456e+12,1.60760640e+12,3.33694140e+11,7.72705800e+10,2.21128800e+10,6.30039000e+09,2.64504375e+09,7.33899375e+08,1.84365239e+08,5.48726095e+07
53219.31805556,0.30113762,4.04186762,0.04545580,1.58613504e+12,1.61156160e+12,3.34577340e+11,7.74659400e+10,2.21672400e+10,6.31462500e+09,2.65067625e+09,7.35405000e+08,1.84667582e+08,5.49506564e+07
53219.31875000,0.28234273,4.05043508,0.05907772,1.58965248e+12,1.61548224e+12,3.35461980e+11,7.76590200e+10,2.22202200e+10,6.32820000e+09,2.65613625e+09,7.36875937e+08,1.84959848e+08,5.50239571e+07
53219.31944444,0.26352445,4.05866681,0.07269478,1.59314688e+12,1.61936832e+12,3.36348060e+11,7.78498200e+10,2.22718200e+10,6.34111500e+09,2.66142375e+09,7.38312187e+08,1.85242036e+08,5.50925118e+07
53219.32013889,0.24468436,4.06656407,0.08630572,1.59664128e+12,1.62325440e+12,3.37234140e+11,7.80406200e+10,2.23234200e+10,6.35403000e+09,2.66671125e+09,7.39748437e+08,1.85524223e+08,5.51610665e+07
53219.32083333,0.22582433,4.07412779,0.09990975,1.60013568e+12,1.62714048e+12,3.38120220e+11,7.82314200e+10,2.23750200e+10,6.36694500e+09,2.67199875e+09,7.41184687e+08,1.85806411e+08,5.52296212e+07
53219.32152778,0.20694579,4.08135908,0.11350562,1.60363008e+12,1.63102656e+12,3.39006300e+11,7.84222200e+10,2.24266200e+10,6.37986000e+09,2.67728625e+09,7.42620937e+08,1.86088598e+08,5.52981759e+07
53219.32222222,0.18805045,4.08825873,0.12709207,1.60712448e+12,1.63491264e+12,3.39892380e+11,7.86130200e+10,2.24782200e+10,6.39277500e+09,2.68257375e+09,7.44057187e+08,1.86370786e+08,5.53667305e+07
53219.32291667,0.16913988,4.09482798,0.14066848,1.61061888e+12,1.63879872e+12,3.40778460e+11,7.88038200e+10,2.25298200e+10,6.40569000e+09,2.68786125e+09,7.45493438e+08,1.86652973e+08,5.54352852e+07
53219.32361111,0.15021581,4.10106777,0.15423343,1.61411328e+12,1.64268480e+12,3.41664540e+11,7.89946200e+10,2.25814200e+10,6.41860500e+09,2.69314875e+09,7.46929687e+08,1.86935161e+08,5.55038399e+07
53219.32430556,0.13127966,4.10697891,0.16778597,1.61758080e+12,1.64652672e+12,3.42549180e+11,7.91857800e+10,2.26320600e+10,6.43105500e+09,2.69821875e+09,7.48325625e+08,1.87209379e+08,5.55693477e+07
53219.32500000,0.11233300,4.11256247,0.18132534,1.62102144e+12,1.65032448e+12,3.43432380e+11,7.93773000e+10,2.26817400e+10,6.44304000e+09,2.70307125e+09,7.49681250e+08,1.87475629e+08,5.56318087e+07
53219.32569444,0.09337739,4.11781925,0.19485011,1.62446208e+12,1.65412224e+12,3.44315580e+11,7.95688200e+10,2.27314200e+10,6.45502500e+09,2.70792375e+09,7.51036875e+08,1.87741879e+08,5.56942696e+07
53219.32638889,0.07441440,4.12275003,0.20835949,1.62790272e+12,1.65792000e+12,3.45198780e+11,7.97603400e+10,2.27811000e+10,6.46701000e+09,2.71277625e+09,7.52392500e+08,1.88008129e+08,5.57567306e+07
53219.32708333,0.05544560,4.12735576,0.22185256,1.63134336e+12,1.66171776e+12,3.46081980e+11,7.99518600e+10,2.28307800e+10,6.47899500e+09,2.71762875e+09,7.53748125e+08,1.88274379e+08,5.58191915e+07
53219.32777778,0.03647241,4.13163737,0.23532804,1.63478016e+12,1.66550976e+12,3.46963260e+11,8.01430200e+10,2.28803400e+10,6.49095000e+09,2.72246625e+09,7.55099062e+08,1.88539692e+08,5.58814181e+07
53219.32847222,0.01749639,4.13559534,0.24878516,1.63821312e+12,1.66929600e+12,3.47842620e+11,8.03338200e+10,2.29297800e+10,6.50287500e+09,2.72728875e+09,7.56445312e+08,1.88804067e+08,5.59434103e+07
53219.32916667,-0.00148104,4.13923076,0.26222282,1.64164608e+12,1.67308224e+12,3.48721980e+11,8.05246200e+10,2.29792200e+10,6.51480000e+09,2.73211125e+09,7.57791563e+08,1.89068442e+08,5.60054025e+07
53219.32986111,-0.02045831,4.14254410,0.27564022,1.64507904e+12,1.67686848e+12,3.49601340e+11,8.07154200e+10,2.30286600e+10,6.52672500e+09,2.73693375e+09,7.59137812e+08,1.89332817e+08,5.60673947e+07
53219.33055556,-0.03943402,4.14553632,0.28903613,1.64851200e+12,1.68065472e+12,3.50480700e+11,8.09062200e+10,2.30781000e+10,6.53865000e+09,2.74175625e+09,7.60484063e+08,1.89597192e+08,5.61293868e+07
53219.33125000,-0.05840674,4.14820803,0.30240959,1.65193536e+12,1.68442176e+12,3.51363900e+11,8.10966600e+10,2.31277200e+10,6.55039500e+09,2.74648500e+09,7.61776875e+08,1.89853598e+08,5.61888009e+07
