# Legacy Model output file: ../../unitTests/Legacy/CRRquiet_NatEpochSaa_Diff.CRRESPRO.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESPRO
# Particle species:         H+
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Quiet
# Energy levels (MeV):       1.5 2.1 2.5 2.9 3.6 4.3 5.7 6.8 8.5 9.7 10.7 13.2 16.9 19.4 26.3 30.9 36.3 41.1 47 55 65.7 81.3
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/MeV)
53219.19375000,-1.70249717,0.49149297,1.21496045,6.93587812e+05,2.58102031e+05,1.33952672e+05,6.29908867e+04,2.21698242e+04,7.17152539e+03,1.43230176e+03,3.67077881e+02,8.61837158e+01,2.94974442e+01,1.68974457e+01,6.30240107e+00,2.12717295e+00,1.06286001e+00,4.81819987e-01,6.53450012e-01,1.76642999e-01,3.20585996e-01,6.38860017e-02,7.75379986e-02,5.49499989e-02,4.06939983e-02
53219.19444444,-1.68593138,0.44057823,1.20031485,6.78482375e+05,2.64612375e+05,1.40595594e+05,6.95631016e+04,2.55888789e+04,8.65879297e+03,1.79844702e+03,4.64190063e+02,1.09895569e+02,3.91439476e+01,2.03330688e+01,8.78420639e+00,2.51734304e+00,1.34174502e+00,9.18175995e-01,8.35205019e-01,2.76771009e-01,4.41722006e-01,9.88710001e-02,1.55630007e-01,4.74120006e-02,4.13849987e-02
53219.19513889,-1.66837801,0.38940576,1.18496578,6.78482375e+05,2.64612375e+05,1.40595594e+05,6.95631016e+04,2.55888789e+04,8.65879297e+03,1.79844702e+03,4.64190063e+02,1.09895569e+02,3.91439476e+01,2.03330688e+01,8.78420639e+00,2.51734304e+00,1.34174502e+00,9.18175995e-01,8.35205019e-01,2.76771009e-01,4.41722006e-01,9.88710001e-02,1.55630007e-01,4.74120006e-02,4.13849987e-02
53219.19583333,-1.64980067,0.33799457,1.16888875,6.47223812e+05,2.64349250e+05,1.45515578e+05,7.48063281e+04,2.86592168e+04,1.00492344e+04,2.20274048e+03,5.90126709e+02,1.35114243e+02,5.00103378e+01,2.74860287e+01,1.08826084e+01,3.32776594e+00,1.66707301e+00,1.36344302e+00,1.04458499e+00,4.94758993e-01,5.58568001e-01,1.86149001e-01,2.19347998e-01,1.27290994e-01,8.49409997e-02
53219.19652778,-1.63016088,0.28636583,1.15205848,6.04493625e+05,2.63148375e+05,1.48049953e+05,7.92469297e+04,3.20635371e+04,1.17814688e+04,2.68095898e+03,7.30646606e+02,1.73538971e+02,6.44720078e+01,3.48874016e+01,1.39603691e+01,4.36413097e+00,2.07591391e+00,1.92233801e+00,1.22114098e+00,6.51706994e-01,6.54573977e-01,3.40460002e-01,3.56561989e-01,2.01232001e-01,1.03592001e-01
53219.19722222,-1.60941832,0.23454357,1.13444814,6.04493625e+05,2.63148375e+05,1.48049953e+05,7.92469297e+04,3.20635371e+04,1.17814688e+04,2.68095898e+03,7.30646606e+02,1.73538971e+02,6.44720078e+01,3.48874016e+01,1.39603691e+01,4.36413097e+00,2.07591391e+00,1.92233801e+00,1.22114098e+00,6.51706994e-01,6.54573977e-01,3.40460002e-01,3.56561989e-01,2.01232001e-01,1.03592001e-01
53219.19791667,-1.58753061,0.18255493,1.11603010,5.49271812e+05,2.55946688e+05,1.47883547e+05,8.30910312e+04,3.48555156e+04,1.34526924e+04,3.12268652e+03,8.74720764e+02,2.09506821e+02,8.01821518e+01,4.39562912e+01,1.88984261e+01,5.84412098e+00,2.89395189e+00,2.21241903e+00,1.55277002e+00,1.36891794e+00,8.02393019e-01,5.26037991e-01,6.12852991e-01,2.90951997e-01,1.65014997e-01
53219.19861111,-1.56445348,0.13042975,1.09677518,4.88396812e+05,2.43552438e+05,1.45222062e+05,8.41813594e+04,3.68407734e+04,1.48400674e+04,3.63548682e+03,1.03324304e+03,2.55038467e+02,1.00462273e+02,5.71309319e+01,2.43561172e+01,7.98229599e+00,3.61756897e+00,3.10490608e+00,1.96448100e+00,1.70824802e+00,1.08524704e+00,6.84210002e-01,8.65137994e-01,4.91167992e-01,2.07352996e-01
53219.19930556,-1.54014048,0.07820191,1.07665322,4.24275656e+05,2.31708438e+05,1.40710469e+05,8.51356484e+04,3.81604531e+04,1.60712617e+04,4.10647998e+03,1.19311743e+03,3.03318878e+02,1.23845047e+02,7.01425858e+01,3.09505939e+01,1.08267889e+01,5.00199604e+00,3.75536609e+00,2.50700808e+00,2.37584996e+00,1.20846701e+00,8.43325019e-01,1.07869899e+00,7.36196995e-01,3.15728009e-01
53219.20000000,-1.51454341,0.02590909,1.05563253,4.24275656e+05,2.31708438e+05,1.40710469e+05,8.51356484e+04,3.81604531e+04,1.60712617e+04,4.10647998e+03,1.19311743e+03,3.03318878e+02,1.23845047e+02,7.01425858e+01,3.09505939e+01,1.08267889e+01,5.00199604e+00,3.75536609e+00,2.50700808e+00,2.37584996e+00,1.20846701e+00,8.43325019e-01,1.07869899e+00,7.36196995e-01,3.15728009e-01
53219.20069444,-1.48761128,-0.02640586,1.03368063,3.62947656e+05,2.09892547e+05,1.31394609e+05,8.11806719e+04,3.79670625e+04,1.64664395e+04,4.37956006e+03,1.34019202e+03,3.53856689e+02,1.53399246e+02,9.17857971e+01,4.13281898e+01,1.52773266e+01,7.26482391e+00,5.28469801e+00,3.29589295e+00,3.20294905e+00,1.67256296e+00,1.13668001e+00,1.42352700e+00,1.09400201e+00,4.79470998e-01
53219.20138889,-1.45929119,-0.07869585,1.01076328,2.99816875e+05,1.88365328e+05,1.20196781e+05,7.56491172e+04,3.65273516e+04,1.62078418e+04,4.61250537e+03,1.44518054e+03,4.05841309e+02,1.89535965e+02,1.12294937e+02,5.33913498e+01,2.09280834e+01,9.76111603e+00,6.98060322e+00,4.51015282e+00,4.03565311e+00,2.21210599e+00,1.47830105e+00,1.84271801e+00,1.48505795e+00,6.72194004e-01
53219.20208333,-1.42952819,-0.13090752,0.98684565,2.40082891e+05,1.61113188e+05,1.05056695e+05,6.78958359e+04,3.34207656e+04,1.54028604e+04,4.78640186e+03,1.56089282e+03,4.78321899e+02,2.38043610e+02,1.48598053e+02,7.42144165e+01,2.79045963e+01,1.40596018e+01,9.13624668e+00,5.78273678e+00,5.18902302e+00,2.88899589e+00,1.96482098e+00,2.35321498e+00,1.86087203e+00,9.06126976e-01
53219.20277778,-1.39826516,-0.18298123,0.96189132,1.82422812e+05,1.29455602e+05,8.55284609e+04,5.66192344e+04,2.84065078e+04,1.35959385e+04,4.76725439e+03,1.68355273e+03,5.96956665e+02,3.19301758e+02,2.09201721e+02,1.08247299e+02,4.31385536e+01,2.08361855e+01,1.37809830e+01,8.69086933e+00,7.46905279e+00,3.87978911e+00,2.66477299e+00,3.13037205e+00,2.67753100e+00,1.40274000e+00
53219.20347222,-1.36544262,-0.23485026,0.93586295,1.30305945e+05,9.75896016e+04,6.53032539e+04,4.39527891e+04,2.31331992e+04,1.18453418e+04,5.06638232e+03,1.89828516e+03,7.88942383e+02,4.68266571e+02,3.09472198e+02,1.70844894e+02,6.95376511e+01,3.18549004e+01,2.08361702e+01,1.24889135e+01,9.82426357e+00,5.36924601e+00,3.35720706e+00,4.09322405e+00,3.53329897e+00,1.87995005e+00
53219.20416667,-1.33099950,-0.28643976,0.90872269,1.30305945e+05,9.75896016e+04,6.53032539e+04,4.39527891e+04,2.31331992e+04,1.18453418e+04,5.06638232e+03,1.89828516e+03,7.88942383e+02,4.68266571e+02,3.09472198e+02,1.70844894e+02,6.95376511e+01,3.18549004e+01,2.08361702e+01,1.24889135e+01,9.82426357e+00,5.36924601e+00,3.35720706e+00,4.09322405e+00,3.53329897e+00,1.87995005e+00
53219.20486111,-1.29487287,-0.33766606,0.88043179,8.59667031e+04,6.71139375e+04,4.67727773e+04,3.26403906e+04,1.81772148e+04,1.03036846e+04,5.54245557e+03,2.30212036e+03,1.14884924e+03,7.14343628e+02,5.06085083e+02,2.89208405e+02,1.14539261e+02,5.47427711e+01,3.41512070e+01,2.01355286e+01,1.42812595e+01,7.56523418e+00,4.67706299e+00,5.44091702e+00,4.39331913e+00,2.52991104e+00
53219.20555556,-1.25699884,-0.38843593,0.85095116,5.26442383e+04,4.30611602e+04,3.03249414e+04,2.28985117e+04,1.41277666e+04,9.11738867e+03,6.54990039e+03,2.99923926e+03,1.73884546e+03,1.16245532e+03,8.42485962e+02,4.96159943e+02,2.02388840e+02,9.26071167e+01,5.69895020e+01,3.20926819e+01,2.29772072e+01,1.10172777e+01,7.09607410e+00,7.45471621e+00,6.01741219e+00,3.21602893e+00
53219.20625000,-1.21731212,-0.43864468,0.82024187,2.92349922e+04,2.59302246e+04,1.93151660e+04,1.61863564e+04,1.14465977e+04,8.72613770e+03,7.87842871e+03,4.02178711e+03,2.63350977e+03,1.84504626e+03,1.37050354e+03,8.35817383e+02,3.51908539e+02,1.62383942e+02,1.00421951e+02,5.82970085e+01,3.90461807e+01,1.79387493e+01,1.09282808e+01,1.11810484e+01,9.14921474e+00,4.89316082e+00
53219.20694444,-1.17574758,-0.48817554,0.78826563,1.52570908e+04,1.54877031e+04,1.24680869e+04,1.15648555e+04,9.71954688e+03,8.53015137e+03,9.15464551e+03,5.07076465e+03,3.67930981e+03,2.71368018e+03,2.05822046e+03,1.31616138e+03,5.78698853e+02,2.70752441e+02,1.67770386e+02,1.00769905e+02,6.62320862e+01,2.96829433e+01,1.81715546e+01,1.87132797e+01,1.42309456e+01,7.76785707e+00
53219.20763889,-1.13224055,-0.53689870,0.75498525,1.15823682e+04,1.01692461e+04,8.72263867e+03,9.15750977e+03,8.52097754e+03,8.06491504e+03,9.54846582e+03,5.39227148e+03,4.27735596e+03,3.31939819e+03,2.55281226e+03,1.69273792e+03,7.85346924e+02,3.77513580e+02,2.35737686e+02,1.45208542e+02,9.57768555e+01,4.38814240e+01,2.66485214e+01,2.74303322e+01,2.15634518e+01,1.23160849e+01
53219.20833333,-1.08672777,-0.58466914,0.72036539,1.04672979e+04,1.02021074e+04,9.48495703e+03,1.02754883e+04,1.03920547e+04,1.00709102e+04,1.25822793e+04,9.20404688e+03,6.37304346e+03,5.15397412e+03,4.08730273e+03,2.82382349e+03,1.38231421e+03,6.76117188e+02,4.35839996e+02,2.74296692e+02,1.82325607e+02,8.46291351e+01,5.17910881e+01,5.50299683e+01,4.38766670e+01,2.65248756e+01
53219.20902778,-1.03914914,-0.63132659,0.68437406,8.36003711e+03,8.58303223e+03,7.93291602e+03,8.86354688e+03,9.03730078e+03,8.71427734e+03,1.11335371e+04,9.45228809e+03,6.14883447e+03,5.20375879e+03,4.17571338e+03,3.03651294e+03,1.55642542e+03,8.00637695e+02,5.32255066e+02,3.36687653e+02,2.32632034e+02,1.13214767e+02,7.13156967e+01,7.90630264e+01,6.84594345e+01,4.23876534e+01
53219.20972222,-0.98944861,-0.67669309,0.64698314,5.19211816e+03,5.52065967e+03,5.71381201e+03,6.28277686e+03,6.51334717e+03,6.38935303e+03,8.14404492e+03,6.63060889e+03,4.62455811e+03,4.11773926e+03,3.36014575e+03,2.53409961e+03,1.37325293e+03,7.32588013e+02,5.08042053e+02,3.30300110e+02,2.37833618e+02,1.22218071e+02,8.05635910e+01,9.37219620e+01,8.79047318e+01,5.65131950e+01
53219.21041667,-0.93757707,-0.72057258,0.60817005,3.00776074e+03,3.24365601e+03,3.29635620e+03,3.63894141e+03,3.92380444e+03,3.79561450e+03,3.62095654e+03,3.59132690e+03,3.12252588e+03,2.42178125e+03,2.01251758e+03,1.56414526e+03,8.86604431e+02,4.90213379e+02,3.57222137e+02,2.46502319e+02,1.87760208e+02,1.02717674e+02,7.22002792e+01,8.98654404e+01,8.74024582e+01,5.93037033e+01
53219.21111111,-0.88349385,-0.76275003,0.56792002,2.25802930e+03,2.26115015e+03,1.58892395e+03,1.80256140e+03,1.84243481e+03,1.78386292e+03,2.28110962e+03,2.27075098e+03,1.94206677e+03,1.17021252e+03,9.53195007e+02,7.62734558e+02,4.60461578e+02,2.78908691e+02,2.25507538e+02,1.68163361e+02,1.53190384e+02,8.88201904e+01,6.78922729e+01,8.75767975e+01,9.12424698e+01,6.27717972e+01
53219.21180556,-0.82717039,-0.80299065,0.52622740,9.42738098e+02,8.65412903e+02,6.08904602e+02,6.61518188e+02,6.13564270e+02,5.47234619e+02,7.01069153e+02,6.66697571e+02,5.43691162e+02,3.28831726e+02,2.63745667e+02,2.19337891e+02,1.59965927e+02,1.32461716e+02,1.44381332e+02,1.24961136e+02,1.44614395e+02,9.41229401e+01,7.48996353e+01,9.93581543e+01,1.09583221e+02,8.25462036e+01
53219.21250000,-0.76859289,-0.84104015,0.48309800,1.72657898e+02,1.41552322e+02,1.58808746e+02,1.65346909e+02,1.20843918e+02,9.82368469e+01,8.30444412e+01,7.61744003e+01,5.78799973e+01,5.56556358e+01,4.11076851e+01,3.91935997e+01,3.59701881e+01,3.68100166e+01,4.62683067e+01,4.31616783e+01,5.32277679e+01,3.59027367e+01,2.92589493e+01,3.78918610e+01,4.50522499e+01,3.39224319e+01
53219.21319444,-0.70776667,-0.87662528,0.43855239,5.63487793e+02,3.26981598e+02,2.18634888e+02,1.61870438e+02,1.15542816e+02,8.28545761e+01,1.10828087e+02,1.18008759e+02,1.05381088e+02,5.61838036e+01,3.97069283e+01,4.15288162e+01,4.35970993e+01,4.79259834e+01,7.14167786e+01,6.68216095e+01,8.29790802e+01,6.16194458e+01,4.81523399e+01,6.50853500e+01,7.86071091e+01,6.06928864e+01
53219.21388889,-0.64471983,-0.90945583,0.39262792,1.67096664e+02,7.34341736e+01,5.65279732e+01,5.13290596e+01,2.59348183e+01,1.82281952e+01,1.51890602e+01,1.83334980e+01,1.59002743e+01,1.45958538e+01,8.46412468e+00,1.10350285e+01,9.10020256e+00,1.16396275e+01,1.73147945e+01,1.58758287e+01,2.29083214e+01,1.42576466e+01,1.13329458e+01,1.64132233e+01,1.95530491e+01,1.45855217e+01
53219.21458333,-0.57950779,-0.93922777,0.34538219,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.21527778,-0.51221811,-0.96562720,0.29689540,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.21597222,-0.44297432,-0.98833689,0.24727351,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.21666667,-0.37193967,-1.00704420,0.19664977,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.21736111,-0.29931928,-1.02145043,0.14518584,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.21805556,-0.22536100,-1.03128249,0.09307163,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.21875000,-0.15035347,-1.03630352,0.04052345,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.21944444,-0.07462268,-1.03632565,-0.01221952,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.22013889,0.00147617,-1.03122049,-0.06490080,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.22083333,0.07756671,-1.02092683,-0.11725405,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.22152778,0.15326375,-1.00545643,-0.16901086,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.22222222,0.22818511,-0.98489484,-0.21990944,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.22291667,0.30196431,-0.95939854,-0.26970367,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.22361111,0.37426105,-0.92918791,-0.31816973,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.22430556,0.44477163,-0.89453666,-0.36511238,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.22500000,0.51323377,-0.85576077,-0.41036838,1.40476003e-01,1.42253995e-01,2.26710007e-01,0.00000000e+00,1.47848994e-01,1.80365995e-01,4.50495988e-01,1.07532299e+00,1.71623504e+00,1.25014198e+00,6.63030982e-01,8.40306997e-01,5.46653986e-01,8.40911984e-01,1.20214498e+00,1.18663001e+00,1.55347598e+00,1.16440904e+00,7.11791992e-01,1.24178898e+00,1.05452895e+00,9.01224971e-01
53219.22569444,0.57943198,-0.81320426,-0.45380854,1.40476003e-01,1.42253995e-01,2.26710007e-01,0.00000000e+00,1.47848994e-01,1.80365995e-01,4.50495988e-01,1.07532299e+00,1.71623504e+00,1.25014198e+00,6.63030982e-01,8.40306997e-01,5.46653986e-01,8.40911984e-01,1.20214498e+00,1.18663001e+00,1.55347598e+00,1.16440904e+00,7.11791992e-01,1.24178898e+00,1.05452895e+00,9.01224971e-01
53219.22638889,0.64319673,-0.76722784,-0.49533761,2.42040596e+01,2.19409599e+01,4.91472130e+01,6.53821898e+00,2.50747223e+01,1.91098423e+01,1.51921549e+01,1.72039204e+01,1.85788479e+01,1.27715893e+01,9.38589287e+00,1.27689323e+01,1.17747803e+01,1.24598579e+01,2.09071789e+01,2.03128319e+01,2.91695614e+01,1.73428726e+01,1.54854050e+01,2.24334717e+01,2.48818207e+01,1.87660599e+01
53219.22708333,0.70440419,-0.71819642,-0.53489186,3.69708618e+02,2.16277390e+02,1.67407578e+02,1.37631775e+02,8.16062317e+01,6.67201843e+01,6.92552414e+01,6.82317810e+01,6.24973526e+01,4.64929466e+01,4.07037811e+01,4.22791176e+01,5.03477783e+01,5.11438789e+01,8.32429733e+01,8.34615326e+01,1.14478737e+02,7.59125519e+01,6.44939346e+01,9.21254654e+01,1.01845337e+02,7.65773697e+01
53219.22777778,0.76297260,-0.66646974,-0.57243675,8.05980103e+02,5.59584473e+02,3.66564056e+02,3.46642151e+02,2.41866882e+02,2.09710052e+02,2.63827698e+02,2.66085999e+02,2.38411804e+02,1.46163925e+02,1.30477966e+02,1.43931381e+02,1.58815063e+02,1.56328247e+02,2.12283340e+02,2.28686768e+02,2.91118378e+02,2.02660339e+02,1.69204529e+02,2.32287842e+02,2.65507996e+02,1.96455780e+02
53219.22847222,0.81885736,-0.61239515,-0.60796318,1.34983569e+03,1.09213318e+03,6.77538696e+02,6.52538818e+02,5.76963135e+02,5.20169739e+02,6.92994141e+02,6.89699158e+02,6.07262329e+02,3.06440063e+02,2.64038574e+02,2.63695801e+02,2.66787567e+02,2.44367569e+02,3.12255005e+02,3.06215881e+02,3.61820068e+02,2.58207703e+02,2.12615570e+02,2.82311554e+02,3.23331909e+02,2.44153824e+02
53219.22916667,0.87204640,-0.55630101,-0.64148324,1.29429077e+03,1.26395300e+03,1.01335303e+03,1.16188623e+03,1.15897070e+03,1.13590051e+03,1.12565173e+03,1.07172852e+03,8.79694336e+02,5.81375793e+02,4.80414490e+02,4.43084106e+02,3.64014648e+02,2.96841339e+02,3.31736023e+02,3.05873840e+02,3.36673767e+02,2.21927872e+02,1.86443298e+02,2.40339401e+02,2.70374329e+02,2.01219772e+02
53219.22986111,0.92255509,-0.49849353,-0.67302706,6.69274512e+03,7.18638037e+03,6.89004980e+03,7.88877979e+03,8.20546289e+03,8.03425586e+03,8.08314111e+03,7.79064111e+03,6.47455029e+03,4.68765967e+03,3.85450903e+03,3.18788574e+03,2.01530212e+03,1.22247375e+03,9.46826538e+02,6.98604004e+02,5.92584717e+02,3.48141998e+02,2.60067078e+02,3.16024963e+02,3.34792969e+02,2.36111908e+02
53219.23055556,0.97042049,-0.43925509,-0.70263828,9.65554980e+03,1.02126729e+04,8.91474609e+03,1.02918633e+04,1.03670957e+04,1.02373359e+04,1.13157588e+04,1.10901064e+04,9.39312207e+03,6.18210107e+03,5.03563867e+03,4.03219165e+03,2.37860889e+03,1.36767139e+03,1.00070551e+03,7.04400452e+02,5.57973267e+02,3.06267303e+02,2.19997299e+02,2.67683929e+02,2.75083221e+02,1.86294037e+02
53219.23125000,1.01569689,-0.37884213,-0.73037120,9.53640918e+03,1.03262637e+04,1.07627178e+04,1.26305752e+04,1.27161865e+04,1.21694932e+04,1.16581865e+04,1.14502764e+04,9.81408105e+03,7.72028711e+03,6.28326270e+03,4.91926074e+03,2.75840234e+03,1.48934973e+03,1.03039551e+03,6.90685974e+02,5.00823395e+02,2.58728455e+02,1.73755356e+02,2.04273163e+02,1.95536102e+02,1.30079559e+02
53219.23194444,1.05845210,-0.31748650,-0.75628751,2.00143457e+04,2.02096270e+04,1.75670566e+04,2.00071660e+04,2.00577969e+04,1.93380312e+04,2.50406094e+04,2.06695664e+04,1.36603789e+04,1.13747705e+04,9.07988770e+03,6.57918213e+03,3.35614087e+03,1.70814075e+03,1.11893640e+03,7.07759155e+02,4.72500153e+02,2.25135345e+02,1.40693024e+02,1.52466034e+02,1.27825195e+02,7.88797073e+01
53219.23263889,1.09876318,-0.25539569,-0.78045407,1.93060391e+04,1.81287305e+04,1.45852617e+04,1.62106123e+04,1.58645654e+04,1.52482852e+04,1.89556602e+04,1.41882227e+04,9.60888867e+03,7.72411133e+03,6.06260254e+03,4.17503369e+03,2.03493420e+03,9.93390686e+02,6.41489441e+02,3.98777710e+02,2.65658173e+02,1.23146156e+02,7.47919693e+01,7.82171097e+01,6.39028969e+01,3.80476341e+01
53219.23333333,1.13671396,-0.19275443,-0.80294105,3.31638438e+04,2.71656797e+04,1.72374473e+04,1.78530449e+04,1.62548125e+04,1.50335596e+04,1.75613887e+04,9.96073535e+03,7.78400586e+03,5.98217480e+03,4.59878271e+03,3.03915967e+03,1.40387268e+03,6.68303223e+02,4.14734070e+02,2.53608154e+02,1.67170670e+02,7.62607803e+01,4.62465096e+01,4.74451790e+01,3.70997429e+01,2.14971695e+01
53219.23402778,1.17239186,-0.12972611,-0.82381985,3.81241133e+04,3.34932070e+04,2.48956836e+04,2.06551426e+04,1.45145811e+04,1.08853369e+04,9.61845215e+03,4.87034912e+03,3.18098999e+03,2.22287305e+03,1.64888684e+03,1.00163586e+03,4.19904938e+02,1.93196167e+02,1.19430511e+02,6.90715256e+01,4.56229820e+01,2.09132099e+01,1.26654539e+01,1.30808592e+01,1.04847136e+01,5.71633291e+00
53219.23472222,1.20588665,-0.06645467,-0.84316204,6.82762812e+04,5.55526484e+04,3.91276172e+04,2.95047852e+04,1.80526855e+04,1.14023496e+04,7.90642432e+03,3.60955566e+03,2.05609106e+03,1.36854773e+03,9.88442139e+02,5.78716187e+02,2.35130783e+02,1.07738907e+02,6.53578796e+01,3.66451797e+01,2.58239574e+01,1.25841599e+01,8.11565971e+00,8.42847729e+00,6.71247482e+00,3.76790190e+00
