# Irene Model output file: ../../unitTests/Legacy/Ax8max_NatEpoch_Intg.AP8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP8
# Particle species:         H+
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Activity Level: Max
# Energy levels (MeV):       0.1 0.2 0.4 0.6 0.8 1 2 4 6 8 10 15 20 30 50 60 80 100 150 200 250
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.00763889,1.55319249,1.61750188,-0.98263373,2.65873658e+10,1.36024309e+10,4.98195946e+09,2.00623847e+09,8.86364405e+08,4.33841723e+08,2.03811935e+07,4.25692953e+05,3.66143291e+04,6.25942506e+03,1.61698325e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.00833333,1.55128673,1.66608598,-0.97834803,2.94893441e+10,1.51341191e+10,5.53802215e+09,2.23178290e+09,9.84742559e+08,4.81370120e+08,2.24275808e+07,4.62693228e+05,3.93756116e+04,6.67073065e+03,1.72134943e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.00902778,1.54881514,1.71406234,-0.97370527,3.24634542e+10,1.67177728e+10,6.10759220e+09,2.46446343e+09,1.08712632e+09,5.30377894e+08,2.45011458e+07,4.99503953e+05,4.20425682e+04,7.05991879e+03,1.82000958e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.00972222,1.54579812,1.76143505,-0.96871939,3.55240200e+10,1.83508560e+10,6.69400834e+09,2.70392012e+09,1.19339090e+09,5.81072071e+08,2.66044951e+07,5.36075239e+05,4.46179773e+04,7.42860769e+03,1.91337850e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01041667,1.54225483,1.80820850,-0.96340360,3.86792596e+10,2.00302272e+10,7.30060683e+09,2.94964174e+09,1.30333414e+09,6.33530943e+08,2.87369376e+07,5.72304474e+05,4.70993408e+04,7.77730597e+03,2.00162441e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01111111,1.53820426,1.85438693,-0.95777059,4.19335808e+10,2.17520298e+10,7.92788219e+09,3.20094800e+09,1.41666774e+09,6.87595968e+08,3.08985732e+07,6.08038036e+05,4.94829536e+04,8.10562124e+03,2.08473431e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01180556,1.53366367,1.89997504,-0.95183246,4.52923047e+10,2.35130473e+10,8.57495893e+09,3.45732027e+09,1.53317283e+09,7.43147651e+08,3.30891068e+07,6.43192922e+05,5.17770148e+04,8.41414291e+03,2.16292777e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01250000,1.52865033,1.94497724,-0.94560083,4.87613973e+10,2.53104353e+10,9.24117369e+09,3.71835409e+09,1.65267562e+09,8.00093207e+08,3.53038425e+07,6.77746558e+05,5.39925876e+04,8.70430655e+03,2.23662461e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01319444,1.52318025,1.98939854,-0.93908636,5.23290587e+10,2.71387198e+10,9.92622824e+09,3.98386557e+09,1.77473104e+09,8.58278807e+08,3.75286106e+07,7.11357766e+05,5.61198238e+04,8.97692233e+03,2.30677728e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01388889,1.51726880,2.03324350,-0.93229988,5.59748781e+10,2.89949375e+10,1.06299805e+10,4.25602553e+09,1.89887326e+09,9.17573744e+08,3.97511653e+07,7.43733501e+05,5.81500494e+04,9.23351041e+03,2.37449521e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01458333,1.51093106,2.07651714,-0.92525113,5.96896731e+10,3.08900643e+10,1.13513006e+10,4.53675008e+09,2.02477897e+09,9.77854619e+08,4.19659986e+07,7.74859871e+05,6.00807172e+04,9.47464264e+03,2.43990673e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01527778,1.50418085,2.11922432,-0.91794984,6.34611955e+10,3.28319561e+10,1.20873325e+10,4.82499802e+09,2.15208338e+09,1.03882033e+09,4.41580778e+07,8.04625008e+05,6.18935507e+04,9.69816707e+03,2.50246071e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01597222,1.49703211,2.16136976,-0.91040510,6.72854701e+10,3.48213611e+10,1.28370821e+10,5.12051815e+09,2.28125827e+09,1.10063225e+09,4.63274419e+07,8.33218578e+05,6.35957177e+04,9.90534621e+03,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
