# Irene Model output file: ../../unitTests/Legacy/CRRquiet_atEpoch_Intg.CRRESPRO.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESPRO
# Particle species:         H+
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Activity Level: Quiet
# Energy levels (MeV):       1.5 2.1 2.5 2.9 3.6 4.3 5.7 6.8 8.5 9.7 10.7 13.2 16.9 19.4 26.3 30.9 36.3 41.1 47 55 65.7 81.3
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.00694444,1.55451077,1.56830628,-0.98654759,1.21911210e+07,1.63189261e+06,5.94925983e+05,1.86292235e+05,5.17436803e+04,5.17436803e+04,3.60603636e+03,3.53031813e+03,9.80707511e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.00763889,1.55319249,1.61750188,-0.98263373,1.34422943e+07,1.79279197e+06,6.50038053e+05,2.02819453e+05,5.66162810e+04,5.66162810e+04,3.91752622e+03,3.83391523e+03,1.07130051e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.00833333,1.55128673,1.66608598,-0.97834803,1.46934674e+07,1.95369130e+06,7.05150115e+05,2.19346669e+05,6.14888811e+04,6.14888811e+04,4.22901604e+03,4.13751229e+03,1.16189351e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.00902778,1.54881514,1.71406234,-0.97370527,1.62383925e+07,2.15050269e+06,7.73254159e+05,2.39574895e+05,6.69578693e+04,6.69578693e+04,4.59646391e+03,4.47935987e+03,1.25858894e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.00972222,1.54579812,1.76143505,-0.96871939,1.79174645e+07,2.35863072e+06,8.45760822e+05,2.60218657e+05,7.22409555e+04,7.22409555e+04,5.01286760e+03,4.85546549e+03,1.35287501e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01041667,1.54225483,1.80820850,-0.96340360,1.94369320e+07,2.54216344e+06,9.09678149e+05,2.77576952e+05,7.67417537e+04,7.67417537e+04,5.42226920e+03,5.22757877e+03,1.43864929e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01111111,1.53820426,1.85438693,-0.95777059,2.09563993e+07,2.72569613e+06,9.73595466e+05,2.94935245e+05,8.12425512e+04,8.12425512e+04,5.83167074e+03,5.59969200e+03,1.52442356e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01180556,1.53366367,1.89997504,-0.95183246,2.24758669e+07,2.90922885e+06,1.03751279e+06,3.12293540e+05,8.57433495e+04,8.57433495e+04,6.24107234e+03,5.97180529e+03,1.61019784e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01250000,1.52865033,1.94497724,-0.94560083,2.43195458e+07,3.12954050e+06,1.11378848e+06,3.32743049e+05,9.09816647e+04,9.09816647e+04,6.68876475e+03,6.37077813e+03,1.70013578e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01319444,1.52318025,1.98939854,-0.93908636,2.62915003e+07,3.35862163e+06,1.19292790e+06,3.53770007e+05,9.63076225e+04,9.63076225e+04,7.13124448e+03,6.76536883e+03,1.78606951e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
