# Legacy Model output file: ../../unitTests/Legacy/Ax8max_NatEpochSaa_Diff.AE8.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Max
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/MeV)
53219.01458333,1.51093106,2.07651714,-0.92525113,3.74876375e+08,2.63869469e+08,2.14560672e+08,3.93456953e+07,1.07288281e+07,4.30019678e+06,2.23568970e+06,1.34290662e+06,5.29544006e+05,3.32294403e+05,1.43830627e+05,6.59285431e+04,2.50383434e+04,7.78773165e+03,2.12593317e+03,4.95718598e+02,7.58388788e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01527778,1.50418085,2.11922432,-0.91794984,3.84723469e+08,2.70789094e+08,2.19420828e+08,4.04683203e+07,1.10588516e+07,4.41612695e+06,2.32004175e+06,1.37175012e+06,5.43278503e+05,3.42969025e+05,1.47627472e+05,6.74825668e+04,2.54447727e+04,7.92885542e+03,2.15169764e+03,4.98432279e+02,7.66865760e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01597222,1.49703211,2.16136976,-0.91040510,3.94299688e+08,2.77512219e+08,2.23838422e+08,4.15955117e+07,1.13992412e+07,4.53001562e+06,2.41248853e+06,1.39726575e+06,5.56563538e+05,3.54127991e+05,1.51323685e+05,6.89222565e+04,2.57438736e+04,8.04146481e+03,2.16508007e+03,4.97033417e+02,7.71891326e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01666667,1.48949758,2.20295831,-0.90262557,4.03656094e+08,2.84087469e+08,2.28388375e+08,4.26706992e+07,1.17176445e+07,4.64039258e+06,2.49527441e+06,1.42414612e+06,5.69595642e+05,3.64454071e+05,1.54929199e+05,7.03820724e+04,2.61132088e+04,8.17080688e+03,2.18753910e+03,4.98973697e+02,7.80436844e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01736111,1.48158981,2.24399485,-0.89462001,4.13029250e+08,2.90671688e+08,2.32860453e+08,4.37578086e+07,1.20421582e+07,4.75130322e+06,2.58121753e+06,1.45037476e+06,5.82633301e+05,3.75016144e+05,1.58540344e+05,7.18239975e+04,2.64584217e+04,8.29383373e+03,2.20718241e+03,5.00020087e+02,7.87749514e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01805556,1.47332072,2.28448440,-0.88639597,4.22098094e+08,2.97043844e+08,2.37179953e+08,4.48114219e+07,1.23570762e+07,4.85865137e+06,2.66488745e+06,1.47570557e+06,5.95247559e+05,3.85267303e+05,1.62034225e+05,7.32168350e+04,2.67917252e+04,8.41248512e+03,2.22620463e+03,5.01108527e+02,7.94415846e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01875000,1.46470178,2.32443150,-0.87796145,4.31060500e+08,3.03334625e+08,2.41346922e+08,4.58631562e+07,1.26744287e+07,4.96502100e+06,2.75098950e+06,1.49992725e+06,6.07681274e+05,3.95641449e+05,1.65484009e+05,7.45688629e+04,2.70928669e+04,8.52227116e+03,2.24177694e+03,5.01182556e+02,7.99413472e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01944444,1.45574413,2.36384103,-0.86932383,4.39778312e+08,3.09457750e+08,2.45345578e+08,4.68940234e+07,1.29873271e+07,5.06880029e+06,2.83693457e+06,1.52305444e+06,6.19772522e+05,4.05892609e+05,1.68841248e+05,7.58709259e+04,2.73708248e+04,8.62498951e+03,2.25525379e+03,5.00770688e+02,8.03604051e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02013889,1.44645844,2.40271786,-0.86049017,4.48338906e+08,3.15468781e+08,2.49276875e+08,4.79053945e+07,1.32943008e+07,5.17056348e+06,2.92126685e+06,1.54582373e+06,6.31638306e+05,4.15942596e+05,1.72134338e+05,7.71498947e+04,2.76478252e+04,8.72667027e+03,2.26908183e+03,5.00636041e+02,8.07896703e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02083333,1.43685460,2.44106636,-0.85146738,4.56735719e+08,3.21363281e+08,2.53028609e+08,4.89100781e+07,1.36024482e+07,5.27080615e+06,3.00778491e+06,1.56732312e+06,6.43259766e+05,4.26072540e+05,1.75363983e+05,7.83796310e+04,2.78903847e+04,8.81865883e+03,2.27933359e+03,4.99491036e+02,8.10828432e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
