# Irene Model output file: ../../unitTests/Legacy/CRRactive_atEpoch_Diff.CRRESPRO.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESPRO
# Particle species:         H+
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Activity Level: Active
# Energy levels (MeV):       1.5 2.1 2.5 2.9 3.6 4.3 5.7 6.8 8.5 9.7 10.7 13.2 16.9 19.4 26.3 30.9 36.3 41.1 47 55 65.7 81.3
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.28472222,1.13571431,3.20659421,-0.58811448,6.16233444e+09,1.88989884e+09,1.00783271e+09,5.30491367e+08,2.52470483e+08,1.05139467e+08,3.30327829e+07,1.54311318e+07,6.86942722e+06,4.39058729e+06,3.29040187e+06,2.21266289e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.28541667,1.12064305,3.23320112,-0.57594613,6.18268465e+09,1.89291666e+09,1.00888762e+09,5.30752184e+08,2.52531769e+08,1.05153296e+08,3.30354014e+07,1.54319527e+07,6.86965237e+06,4.39061762e+06,3.29042255e+06,2.21266824e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.28611111,1.10542284,3.25937877,-0.56370119,6.20096279e+09,1.89559494e+09,1.00982052e+09,5.30986357e+08,2.52586496e+08,1.05165717e+08,3.30376807e+07,1.54327055e+07,6.86985223e+06,4.39064764e+06,3.29043866e+06,2.21267092e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.28680556,1.09005792,3.28512996,-0.55138263,6.21716886e+09,1.89793370e+09,1.01063141e+09,5.31193886e+08,2.52634663e+08,1.05176731e+08,3.30396208e+07,1.54333901e+07,6.87002679e+06,4.39067735e+06,3.29045022e+06,2.21267092e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.28750000,1.07455252,3.31045784,-0.53899297,6.23337494e+09,1.90027245e+09,1.01144230e+09,5.31401414e+08,2.52682830e+08,1.05187744e+08,3.30415610e+07,1.54340746e+07,6.87020134e+06,4.39070705e+06,3.29046178e+06,2.21267092e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.28819444,1.05891072,3.33536524,-0.52653472,6.24958101e+09,1.90261121e+09,1.01225318e+09,5.31608943e+08,2.52730997e+08,1.05198757e+08,3.30435011e+07,1.54347592e+07,6.87037589e+06,4.39073676e+06,3.29047334e+06,2.21267092e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.28888889,1.04313630,3.35985482,-0.51401070,6.26405992e+09,1.90466092e+09,1.01297182e+09,5.31791622e+08,2.52772944e+08,1.05208560e+08,3.30452838e+07,1.54353691e+07,6.87053600e+06,4.39075730e+06,3.29048252e+06,2.21267092e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.28958333,1.02723302,3.38392971,-0.50142297,6.27681165e+09,1.90642158e+09,1.01359820e+09,5.31949450e+08,2.52808669e+08,1.05217152e+08,3.30469090e+07,1.54359043e+07,6.87068166e+06,4.39076866e+06,3.29048933e+06,2.21267092e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.29027778,1.01120480,3.40759245,-0.48877433,6.29071939e+09,1.90834279e+09,1.01428311e+09,5.32124070e+08,2.52848440e+08,1.05226535e+08,3.30487051e+07,1.54365493e+07,6.87084419e+06,4.39078378e+06,3.29050125e+06,2.21267254e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.29097222,0.99505493,3.43084584,-0.47606683,6.30578315e+09,1.91042455e+09,1.01502656e+09,5.32315482e+08,2.52892256e+08,1.05236709e+08,3.30506722e+07,1.54373041e+07,6.87102362e+06,4.39080268e+06,3.29051827e+06,2.21267579e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.29166667,0.97878704,3.45369240,-0.46330299,6.31925339e+09,1.91229181e+09,1.01568221e+09,5.32480417e+08,2.52930865e+08,1.05246122e+08,3.30523821e+07,1.54379534e+07,6.87118230e+06,4.39081855e+06,3.29053192e+06,2.21267742e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.29236111,0.96240473,3.47613479,-0.45048484,6.33113011e+09,1.91394457e+09,1.01625008e+09,5.32618873e+08,2.52964268e+08,1.05254774e+08,3.30538351e+07,1.54384972e+07,6.87132025e+06,4.39083141e+06,3.29054219e+06,2.21267742e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.29305556,0.94591113,3.49817554,-0.43761458,6.34300682e+09,1.91559734e+09,1.01681794e+09,5.32757330e+08,2.52997670e+08,1.05263426e+08,3.30552880e+07,1.54390410e+07,6.87145820e+06,4.39084426e+06,3.29055246e+06,2.21267742e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.29375000,0.92930955,3.51981715,-0.42469441,6.35488354e+09,1.91725011e+09,1.01738581e+09,5.32895786e+08,2.53031073e+08,1.05272078e+08,3.30567409e+07,1.54395848e+07,6.87159615e+06,4.39085711e+06,3.29056273e+06,2.21267742e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.29444444,0.91260328,3.54106197,-0.41172636,6.36554909e+09,1.91870601e+09,1.01788748e+09,5.33020767e+08,2.53060360e+08,1.05279418e+08,3.30581232e+07,1.54400858e+07,6.87173210e+06,4.39086792e+06,3.29057147e+06,2.21267742e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.29513889,0.89579545,3.56191251,-0.39871249,6.37500349e+09,1.91996507e+09,1.01832297e+09,5.33132271e+08,2.53085532e+08,1.05285446e+08,3.30594349e+07,1.54405440e+07,6.87186606e+06,4.39087668e+06,3.29057867e+06,2.21267742e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.29583333,0.87888891,3.58237098,-0.38565466,6.38496891e+09,1.92130190e+09,1.01878673e+09,5.33250811e+08,2.53112179e+08,1.05291966e+08,3.30609206e+07,1.54410389e+07,6.87201343e+06,4.39088711e+06,3.29058839e+06,2.21267839e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.29652778,0.86188677,3.60243989,-0.37255493,6.39544536e+09,1.92271652e+09,1.01927877e+09,5.33376387e+08,2.53140302e+08,1.05298979e+08,3.30625803e+07,1.54415706e+07,6.87217419e+06,4.39089922e+06,3.29060062e+06,2.21268032e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.29722222,0.84479203,3.62212126,-0.35941502,6.40592181e+09,1.92413114e+09,1.01977081e+09,5.33501962e+08,2.53168426e+08,1.05305992e+08,3.30642401e+07,1.54421022e+07,6.87233495e+06,4.39091132e+06,3.29061285e+06,2.21268226e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.29791667,0.82760736,3.64141732,-0.34623697,6.41535385e+09,1.92539523e+09,1.02020982e+09,5.33611908e+08,2.53193889e+08,1.05312432e+08,3.30655816e+07,1.54425926e+07,6.87247690e+06,4.39091895e+06,3.29062126e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.29861111,0.81033557,3.66033039,-0.33302251,6.42374146e+09,1.92650880e+09,1.02059578e+09,5.33706225e+08,2.53216692e+08,1.05318299e+08,3.30666050e+07,1.54430417e+07,6.87260004e+06,4.39092211e+06,3.29062586e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.29930556,0.79297950,3.67886238,-0.31977336,6.43212908e+09,1.92762237e+09,1.02098175e+09,5.33800543e+08,2.53239496e+08,1.05324167e+08,3.30676283e+07,1.54434908e+07,6.87272319e+06,4.39092526e+06,3.29063046e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.30000000,0.77554181,3.69701548,-0.30649108,6.44051670e+09,1.92873594e+09,1.02136772e+09,5.33894860e+08,2.53262299e+08,1.05330034e+08,3.30686517e+07,1.54439399e+07,6.87284633e+06,4.39092841e+06,3.29063506e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.30069444,0.75802502,3.71479188,-0.29317774,6.44805161e+09,1.92972786e+09,1.02170586e+09,5.33979841e+08,2.53282773e+08,1.05335150e+08,3.30696582e+07,1.54443524e+07,6.87295474e+06,4.39093532e+06,3.29063927e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.30138889,0.74043163,3.73219315,-0.27983473,6.45473381e+09,1.93059811e+09,1.02199616e+09,5.34055484e+08,2.53300918e+08,1.05339514e+08,3.30706479e+07,1.54447283e+07,6.87304843e+06,4.39094598e+06,3.29064309e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.30208333,0.72276431,3.74922165,-0.26646377,6.46141602e+09,1.93146836e+09,1.02228646e+09,5.34131127e+08,2.53319063e+08,1.05343877e+08,3.30716376e+07,1.54451041e+07,6.87314211e+06,4.39095664e+06,3.29064691e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.30277778,0.70502543,3.76587896,-0.25306646,6.46841059e+09,1.93238544e+09,1.02259539e+09,5.34210639e+08,2.53338655e+08,1.05348584e+08,3.30727561e+07,1.54455058e+07,6.87324718e+06,4.39097012e+06,3.29065466e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.30347222,0.68721748,3.78216725,-0.23964418,6.47571754e+09,1.93334935e+09,1.02292293e+09,5.34294020e+08,2.53359695e+08,1.05353635e+08,3.30740034e+07,1.54459333e+07,6.87336362e+06,4.39098644e+06,3.29066636e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.30416667,0.66934282,3.79808812,-0.22619883,6.48302448e+09,1.93431325e+09,1.02325048e+09,5.34377401e+08,2.53380734e+08,1.05358685e+08,3.30752506e+07,1.54463609e+07,6.87348006e+06,4.39100275e+06,3.29067805e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.30486111,0.65140366,3.81364343,-0.21273167,6.48968159e+09,1.93517506e+09,1.02354847e+09,5.34452639e+08,2.53399295e+08,1.05363341e+08,3.30763125e+07,1.54467588e+07,6.87358502e+06,4.39101608e+06,3.29068516e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.30555556,0.63340234,3.82883507,-0.19924410,6.49568886e+09,1.93593476e+09,1.02381690e+09,5.34519736e+08,2.53415375e+08,1.05367602e+08,3.30771890e+07,1.54471271e+07,6.87367849e+06,4.39102643e+06,3.29068767e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.30625000,0.61534122,3.84366462,-0.18573769,6.50169613e+09,1.93669447e+09,1.02408533e+09,5.34586832e+08,2.53431456e+08,1.05371863e+08,3.30780655e+07,1.54474954e+07,6.87377197e+06,4.39103679e+06,3.29069018e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.30694444,0.59722234,3.85813363,-0.17221387,6.50770340e+09,1.93745417e+09,1.02435377e+09,5.34653928e+08,2.53447536e+08,1.05376125e+08,3.30789420e+07,1.54478637e+07,6.87386544e+06,4.39104714e+06,3.29069269e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.30763889,0.57904790,3.87224400,-0.15867403,6.51371067e+09,1.93821388e+09,1.02462220e+09,5.34721025e+08,2.53463617e+08,1.05380386e+08,3.30798185e+07,1.54482321e+07,6.87395892e+06,4.39105749e+06,3.29069520e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.30833333,0.56082010,3.88599730,-0.14511960,6.51931374e+09,1.93891606e+09,1.02486479e+09,5.34782382e+08,2.53478541e+08,1.05384549e+08,3.30806559e+07,1.54485900e+07,6.87404989e+06,4.39106521e+06,3.29069778e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.30902778,0.54254097,3.89939493,-0.13155198,6.52451263e+09,1.93956071e+09,1.02508153e+09,5.34838001e+08,2.53492308e+08,1.05388614e+08,3.30814542e+07,1.54489375e+07,6.87413835e+06,4.39107029e+06,3.29070043e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.30972222,0.52421271,3.91243863,-0.11797228,6.52971151e+09,1.94020537e+09,1.02529827e+09,5.34893620e+08,2.53506076e+08,1.05392679e+08,3.30822525e+07,1.54492849e+07,6.87422682e+06,4.39107536e+06,3.29070308e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.31041667,0.50583705,3.92512980,-0.10438191,6.53491040e+09,1.94085002e+09,1.02551501e+09,5.34949239e+08,2.53519843e+08,1.05396744e+08,3.30830508e+07,1.54496324e+07,6.87431529e+06,4.39108044e+06,3.29070574e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.31111111,0.48741619,3.93746986,-0.09078227,6.54010928e+09,1.94149467e+09,1.02573175e+09,5.35004858e+08,2.53533610e+08,1.05400809e+08,3.30838491e+07,1.54499799e+07,6.87440375e+06,4.39108552e+06,3.29070839e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.31180556,0.46895200,3.94946054,-0.07717463,6.54530817e+09,1.94213933e+09,1.02594849e+09,5.35060477e+08,2.53547378e+08,1.05404875e+08,3.30846474e+07,1.54503274e+07,6.87449222e+06,4.39109059e+06,3.29071104e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.31250000,0.45044654,3.96110293,-0.06356008,6.55005921e+09,1.94271506e+09,1.02614657e+09,5.35109150e+08,2.53559814e+08,1.05408298e+08,3.30853966e+07,1.54506610e+07,6.87457547e+06,4.39109313e+06,3.29071237e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.31319444,0.43190168,3.97239845,-0.04994004,6.55436241e+09,1.94322189e+09,1.02632599e+09,5.35150878e+08,2.53570918e+08,1.05411078e+08,3.30860967e+07,1.54509809e+07,6.87465352e+06,4.39109313e+06,3.29071237e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.31388889,0.41331915,3.98334866,-0.03631561,6.55866561e+09,1.94372871e+09,1.02650541e+09,5.35192606e+08,2.53582023e+08,1.05413859e+08,3.30867968e+07,1.54513007e+07,6.87473156e+06,4.39109313e+06,3.29071237e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.31458333,0.39470100,3.99395483,-0.02268803,6.56296881e+09,1.94423554e+09,1.02668483e+09,5.35234334e+08,2.53593128e+08,1.05416640e+08,3.30874969e+07,1.54516206e+07,6.87480961e+06,4.39109313e+06,3.29071237e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.31527778,0.37604894,4.00421804,-0.00905842,6.56727201e+09,1.94474236e+09,1.02686425e+09,5.35276061e+08,2.53604233e+08,1.05419421e+08,3.30881970e+07,1.54519404e+07,6.87488765e+06,4.39109313e+06,3.29071237e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.31597222,0.35736470,4.01413972,0.00457182,6.57168844e+09,1.94526435e+09,1.02704686e+09,5.35317886e+08,2.53615951e+08,1.05422253e+08,3.30889068e+07,1.54522642e+07,6.87496571e+06,4.39109313e+06,3.29071237e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.31666667,0.33865033,4.02372112,0.01820175,6.57621812e+09,1.94580151e+09,1.02723265e+09,5.35359806e+08,2.53628282e+08,1.05425136e+08,3.30896261e+07,1.54525920e+07,6.87504377e+06,4.39109313e+06,3.29071237e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.31736111,0.31990740,4.03296334,0.03183011,6.58034955e+09,1.94629634e+09,1.02740255e+09,5.35399288e+08,2.53639619e+08,1.05427919e+08,3.30902001e+07,1.54528994e+07,6.87511893e+06,4.39109313e+06,3.29071237e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.31805556,0.30113762,4.04186762,0.04545580,6.58408273e+09,1.94674886e+09,1.02755656e+09,5.35436332e+08,2.53649962e+08,1.05430601e+08,3.30906286e+07,1.54531865e+07,6.87519118e+06,4.39109313e+06,3.29071237e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.31875000,0.28234273,4.05043508,0.05907772,6.58781592e+09,1.94720137e+09,1.02771058e+09,5.35473376e+08,2.53660305e+08,1.05433284e+08,3.30910571e+07,1.54534736e+07,6.87526343e+06,4.39109313e+06,3.29071237e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.31944444,0.26352445,4.05866681,0.07269478,6.59154910e+09,1.94765388e+09,1.02786459e+09,5.35510421e+08,2.53670648e+08,1.05435966e+08,3.30914857e+07,1.54537607e+07,6.87533567e+06,4.39109313e+06,3.29071237e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.32013889,0.24468436,4.06656407,0.08630572,6.59528228e+09,1.94810640e+09,1.02801861e+09,5.35547465e+08,2.53680991e+08,1.05438649e+08,3.30919142e+07,1.54540478e+07,6.87540792e+06,4.39109313e+06,3.29071237e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.32083333,0.22582433,4.07412779,0.09990975,6.59901547e+09,1.94855891e+09,1.02817262e+09,5.35584509e+08,2.53691334e+08,1.05441331e+08,3.30923427e+07,1.54543349e+07,6.87548017e+06,4.39109313e+06,3.29071237e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.32152778,0.20694579,4.08135908,0.11350562,6.60274865e+09,1.94901143e+09,1.02832663e+09,5.35621553e+08,2.53701676e+08,1.05444013e+08,3.30927713e+07,1.54546220e+07,6.87555242e+06,4.39109313e+06,3.29071237e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.32222222,0.18805045,4.08825873,0.12709207,6.60648184e+09,1.94946394e+09,1.02848065e+09,5.35658597e+08,2.53712019e+08,1.05446696e+08,3.30931998e+07,1.54549091e+07,6.87562466e+06,4.39109313e+06,3.29071237e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.32291667,0.16913988,4.09482798,0.14066848,6.60985919e+09,1.94986760e+09,1.02861690e+09,5.35690576e+08,2.53721046e+08,1.05449156e+08,3.30936649e+07,1.54551695e+07,6.87568704e+06,4.39109313e+06,3.29071237e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.32361111,0.15021581,4.10106777,0.15423343,6.61288071e+09,1.95022241e+09,1.02873538e+09,5.35717488e+08,2.53728757e+08,1.05451393e+08,3.30941664e+07,1.54554034e+07,6.87573954e+06,4.39109313e+06,3.29071237e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.32430556,0.13127966,4.10697891,0.16778597,6.61590224e+09,1.95057722e+09,1.02885386e+09,5.35744401e+08,2.53736468e+08,1.05453629e+08,3.30946680e+07,1.54556373e+07,6.87579204e+06,4.39109313e+06,3.29071237e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.32500000,0.11233300,4.11256247,0.18132534,6.61892376e+09,1.95093203e+09,1.02897234e+09,5.35771313e+08,2.53744180e+08,1.05455866e+08,3.30951695e+07,1.54558711e+07,6.87584454e+06,4.39109313e+06,3.29071237e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
53219.32569444,0.09337739,4.11781925,0.19485011,6.62194529e+09,1.95128683e+09,1.02909083e+09,5.35798226e+08,2.53751891e+08,1.05458103e+08,3.30956710e+07,1.54561050e+07,6.87589704e+06,4.39109313e+06,3.29071237e+06,2.21268323e+06,1.15871349e+06,6.72009778e+05,4.90890593e+05,3.61147577e+05,3.11109920e+05,1.79344415e+05,1.27985057e+05,1.60685566e+05,1.64509341e+05,1.16509809e+05
