# Legacy Model output file: ../../unitTests/Legacy/Ax8min_NatEpoch_Diff.AE8.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Activity Level: Min
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/MeV)
53219.01875000,1.46470178,2.32443150,-0.87796145,1.62453719e+08,1.03932328e+08,4.18781953e+07,1.20078721e+07,2.95046021e+06,1.23586853e+06,1.02133185e+06,4.09061096e+05,2.23145401e+05,1.02984604e+05,5.54929008e+04,3.46072693e+04,1.80973415e+04,7.64503860e+03,2.31738424e+03,5.24096549e+02,8.27080682e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01944444,1.45574413,2.36384103,-0.86932383,1.65598078e+08,1.06084359e+08,4.29251680e+07,1.23077695e+07,3.10002173e+06,1.21887854e+06,1.04762451e+06,4.24260071e+05,2.28128036e+05,1.06430618e+05,5.73019066e+04,3.54171524e+04,1.84708881e+04,7.75567436e+03,2.32775950e+03,5.22635758e+02,8.30196440e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02013889,1.44645844,2.40271786,-0.86049017,1.68676562e+08,1.08207133e+08,4.39797773e+07,1.26098682e+07,3.25891846e+06,1.19758362e+06,1.07418799e+06,4.40124542e+05,2.33087280e+05,1.09995659e+05,5.91668510e+04,3.62268791e+04,1.88390026e+04,7.85961199e+03,2.33441377e+03,5.20122170e+02,8.31888840e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02083333,1.43685460,2.44106636,-0.85146738,1.71722125e+08,1.10314859e+08,4.50374102e+07,1.29127930e+07,3.42252075e+06,1.17462122e+06,1.10085791e+06,4.56326385e+05,2.38029877e+05,1.13618431e+05,6.10572166e+04,3.70354233e+04,1.92040081e+04,7.96062326e+03,2.33987570e+03,5.17359555e+02,8.33087489e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02152778,1.42694265,2.47889157,-0.84226174,1.74690125e+08,1.12378461e+08,4.60865859e+07,1.32131895e+07,3.59000049e+06,1.14975769e+06,1.12734814e+06,4.72752899e+05,2.42894897e+05,1.17270676e+05,6.29575195e+04,3.78332787e+04,1.95610123e+04,8.05675125e+03,2.34360337e+03,5.14234662e+02,8.33605081e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02222222,1.41673201,2.51619773,-0.83287968,1.77576750e+08,1.14395086e+08,4.71254375e+07,1.35105928e+07,3.76122778e+06,1.12300720e+06,1.15362549e+06,4.89388428e+05,2.47675217e+05,1.20947952e+05,6.48647919e+04,3.86193428e+04,1.99094315e+04,8.14780331e+03,2.34560227e+03,5.10754824e+02,8.33445191e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02291667,1.40623164,2.55298955,-0.82332732,1.80458906e+08,1.16414258e+08,4.81745781e+07,1.38109326e+07,3.93783887e+06,1.09492041e+06,1.18017920e+06,5.06447144e+05,2.52477722e+05,1.24702888e+05,6.68074265e+04,3.94100685e+04,2.02578640e+04,8.23739433e+03,2.34694290e+03,5.07162333e+02,8.32989886e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02361111,1.39545046,2.58927141,-0.81361047,1.83250500e+08,1.18380852e+08,4.92112383e+07,1.41076211e+07,4.11804785e+06,1.06500415e+06,1.20646521e+06,5.23692932e+05,2.57182404e+05,1.28477219e+05,6.87537537e+04,4.01870041e+04,2.05967655e+04,8.32164860e+03,2.34655786e+03,5.03231168e+02,8.31866562e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,1.85951297e+08,1.20283141e+08,5.02178281e+07,1.43956230e+07,4.29483887e+06,1.03594458e+06,1.23198840e+06,5.40571289e+05,2.61741486e+05,1.32161270e+05,7.06496582e+04,4.09397354e+04,2.09243526e+04,8.40296173e+03,2.34650469e+03,4.99615997e+02,8.30857456e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,1.88635484e+08,1.22189953e+08,5.12476680e+07,1.46902412e+07,4.48354004e+06,1.00299695e+06,1.25816797e+06,5.58377380e+05,2.66349670e+05,1.36019241e+05,7.26273041e+04,4.17038612e+04,2.12521000e+04,8.48003197e+03,2.34376359e+03,4.95254755e+02,8.28795806e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02569444,1.36150411,2.69510108,-0.78352791,1.91264219e+08,1.24056219e+08,5.22563594e+07,1.49787324e+07,4.66925781e+06,9.71268860e+05,1.28379895e+06,5.75891602e+05,2.70859344e+05,1.39806870e+05,7.45654297e+04,4.24514351e+04,2.15726070e+04,8.55595303e+03,2.34190893e+03,4.91327584e+02,8.27052072e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,1.93819281e+08,1.25918445e+08,5.33266250e+07,1.52847490e+07,4.88857373e+06,9.27232788e+05,1.31117993e+06,5.95982422e+05,2.75483551e+05,1.44077866e+05,7.67330627e+04,4.32276459e+04,2.18909874e+04,8.61755562e+03,2.33071208e+03,4.84674662e+02,8.21741074e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,1.96365172e+08,1.27741344e+08,5.43355469e+07,1.55731113e+07,5.08375000e+06,8.92824036e+05,1.33687329e+06,6.14161682e+05,2.79930969e+05,1.47970596e+05,7.87125397e+04,4.39678802e+04,2.22031708e+04,8.68769646e+03,2.32708263e+03,4.80472833e+02,8.19280744e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02777778,1.32531611,2.79649642,-0.75215438,1.98849922e+08,1.29518344e+08,5.53189102e+07,1.58543232e+07,5.27472363e+06,8.59852905e+05,1.36191553e+06,6.31948303e+05,2.84265472e+05,1.51773178e+05,8.06426086e+04,4.46889381e+04,2.25072899e+04,8.75666142e+03,2.32436085e+03,4.76696163e+02,8.17162767e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02847222,1.31278896,2.82932870,-0.74143207,2.01262047e+08,1.31261969e+08,5.63111562e+07,1.61378027e+07,5.47695557e+06,8.22820129e+05,1.38725098e+06,6.50547302e+05,2.88570557e+05,1.55716522e+05,8.26346588e+04,4.54089127e+04,2.28051071e+04,8.81898689e+03,2.31846762e+03,4.72109079e+02,8.13836679e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
