# Irene Model output file: ../../unitTests/Legacy/CammiceAll_PaOmni.CAMMICE.output_mean_O+_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CAMMICE/MICS
# Particle species:         O+
# Flux type:                Differential
# Flux direction:           Omnidirectional
# Environment settings:     IGRF; All Activity Levels
# Energy levels (keV):       1-1.3 1.8-2.4 3.2-4.2 5.6-7.4 9.9-13.2 17.5-23.3 30.9-41.1 54.7-72.8 80.3-89.7 100.1-111.7 124.7-139.1 155.3-193.4
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.04652778,0.92516057,3.52594833,-0.42910551,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.43427156e+07,1.66255653e+07,7.49398294e+06,4.59536049e+06,9.34643493e+05,1.19514903e+06
53219.04722222,0.90843201,3.54709270,-0.41617011,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.52543620e+07,1.69042127e+07,7.62427770e+06,4.69731404e+06,9.55356419e+05,1.22313446e+06
53219.04791667,0.89160268,3.56784389,-0.40318872,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.61737453e+07,1.71854066e+07,7.75532901e+06,4.80003631e+06,9.76214218e+05,1.25131440e+06
53219.04861111,0.87467557,3.58820395,-0.39016292,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.71008505e+07,1.74691420e+07,7.88713542e+06,4.90352583e+06,9.97216614e+05,1.27968850e+06
53219.04930556,0.85765382,3.60817538,-0.37709505,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.80356639e+07,1.77554144e+07,8.01969559e+06,5.00778124e+06,1.01836335e+06,1.30825639e+06
53219.05000000,0.84054009,3.62776023,-0.36398653,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.89781714e+07,1.80442192e+07,8.15300813e+06,5.11280114e+06,1.03965415e+06,1.33701774e+06
53219.05069444,0.82333736,3.64696086,-0.35083956,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.99283600e+07,1.83355521e+07,8.28707178e+06,5.21858423e+06,1.06108879e+06,1.36597221e+06
53219.05138889,0.80604831,3.66577913,-0.33765586,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.08862168e+07,1.86294089e+07,8.42188529e+06,5.32512924e+06,1.08266702e+06,1.39511947e+06
53219.05208333,0.78867560,3.68421742,-0.32443715,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.18517290e+07,1.89257854e+07,8.55744738e+06,5.43243488e+06,1.10438859e+06,1.42445921e+06
53219.05277778,0.77122206,3.70227775,-0.31118502,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.28248846e+07,1.92246775e+07,8.69375689e+06,5.54049997e+06,1.12625329e+06,1.45399112e+06
