# Irene Model output file: ../../unitTests/Legacy/CammiceAll_Pa90.CAMMICE.output_mean_O+_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CAMMICE/MICS
# Particle species:         O+
# Flux type:                Differential
# Flux direction:           Bin 80-90
# Environment settings:     IGRF; All Activity Levels
# Energy levels (keV):       1-1.3 1.8-2.4 3.2-4.2 5.6-7.4 9.9-13.2 17.5-23.3 30.9-41.1 54.7-72.8 80.3-89.7 100.1-111.7 124.7-139.1 155.3-193.4
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.01736111,1.48158981,2.24399485,-0.89462001,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.44904496e+05,4.60989213e+04,1.97090581e+04,1.51621987e+04,1.98006346e+03,3.52518726e+03
53219.01805556,1.47332072,2.28448440,-0.88639597,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.49995609e+05,4.88521859e+04,2.03817382e+04,1.58319285e+04,2.05492221e+03,3.63626472e+03
53219.01875000,1.46470178,2.32443150,-0.87796145,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.55180234e+05,5.16560219e+04,2.10667740e+04,1.65139596e+04,2.13115596e+03,3.74938241e+03
53219.01944444,1.45574413,2.36384103,-0.86932383,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.60459342e+05,5.45109542e+04,2.17642937e+04,1.72084199e+04,2.20877897e+03,3.86456153e+03
53219.02013889,1.44645844,2.40271786,-0.86049017,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.65833926e+05,5.74175199e+04,2.24744285e+04,1.79154399e+04,2.28780584e+03,3.98182374e+03
53219.02083333,1.43685460,2.44106636,-0.85146738,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.71304999e+05,6.03762665e+04,2.31973122e+04,1.86351530e+04,2.36825146e+03,4.10119114e+03
53219.02152778,1.42694265,2.47889157,-0.84226174,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.76873602e+05,6.33877570e+04,2.39330823e+04,1.93676959e+04,2.45013114e+03,4.22268643e+03
53219.02222222,1.41673201,2.51619773,-0.83287968,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.82540799e+05,6.64525669e+04,2.46818794e+04,2.01132088e+04,2.53346053e+03,4.34633283e+03
53219.02291667,1.40623164,2.55298955,-0.82332732,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.88307684e+05,6.95712884e+04,2.54438483e+04,2.08718356e+04,2.61825572e+03,4.47215424e+03
53219.02361111,1.39545046,2.58927141,-0.81361047,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.94175379e+05,7.27445274e+04,2.62191370e+04,2.16437238e+04,2.70453320e+03,4.60017510e+03
53219.02430556,1.38439666,2.62504771,-0.80373478,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.00145037e+05,7.59729081e+04,2.70078979e+04,2.24290251e+04,2.79230993e+03,4.73042058e+03
53219.02500000,1.37307870,2.66032286,-0.79370542,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.06576402e+05,7.89906104e+04,2.79211570e+04,2.32743426e+04,2.90188639e+03,4.85898625e+03
53219.02569444,1.36150411,2.69510108,-0.78352791,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.13790062e+05,8.15609558e+04,2.90578274e+04,2.42212074e+04,3.05134675e+03,4.98239795e+03
53219.02638889,1.34968075,2.72938677,-0.77320693,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.21440273e+05,8.39424891e+04,3.03107804e+04,2.52248348e+04,3.22108043e+03,5.10448655e+03
53219.02708333,1.33761568,2.76318386,-0.76274752,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.29220655e+05,8.63645449e+04,3.15850527e+04,2.62455393e+04,3.39370218e+03,5.22865253e+03
53219.02777778,1.32531611,2.79649642,-0.75215438,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.37132822e+05,8.88276260e+04,3.28809089e+04,2.72835327e+04,3.56924784e+03,5.35492166e+03
53219.02847222,1.31278896,2.82932870,-0.74143207,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.45178431e+05,9.13322478e+04,3.41986202e+04,2.83390322e+04,3.74775414e+03,5.48332036e+03
53219.02916667,1.30004065,2.86168446,-0.73058466,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.53359192e+05,9.38789427e+04,3.55384667e+04,2.94122621e+04,3.92925901e+03,5.61387592e+03
53219.02986111,1.28707747,2.89356762,-0.71961671,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.61676858e+05,9.64682567e+04,3.69007355e+04,3.05034526e+04,4.11380138e+03,5.74661634e+03
53219.03055556,1.27390601,2.92498195,-0.70853199,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.70133241e+05,9.91007536e+04,3.82857234e+04,3.16128413e+04,4.30142143e+03,5.88157052e+03
53219.03125000,1.26053177,2.95593122,-0.69733473,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.78730199e+05,1.01777012e+05,3.96937347e+04,3.27406720e+04,4.49216040e+03,6.01876812e+03
53219.03194444,1.24696101,2.98641920,-0.68602853,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.87469649e+05,1.04497629e+05,4.11250834e+04,3.38871961e+04,4.68606080e+03,6.15823973e+03
53219.03263889,1.23319893,3.01644949,-0.67461718,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.96353565e+05,1.07263218e+05,4.25800928e+04,3.50526726e+04,4.88316644e+03,6.30001685e+03
53219.03333333,1.21925132,3.04602571,-0.66310412,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.05383974e+05,1.10074411e+05,4.40590949e+04,3.62373676e+04,5.08352231e+03,6.44413184e+03
53219.03402778,1.20512321,3.07515099,-0.65149297,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.14562970e+05,1.12931859e+05,4.55624325e+04,3.74415556e+04,5.28717483e+03,6.59061809e+03
53219.03472222,1.19081978,3.10382911,-0.63978701,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.23892700e+05,1.15836232e+05,4.70904572e+04,3.86655181e+04,5.49417164e+03,6.73950989e+03
53219.03541667,1.17634606,3.13206335,-0.62798955,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.33375379e+05,1.18788218e+05,4.86435322e+04,3.99095462e+04,5.70456193e+03,6.89084258e+03
53219.03611111,1.16170690,3.15985701,-0.61610356,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.43013284e+05,1.21788526e+05,5.02220300e+04,4.11739382e+04,5.91839618e+03,7.04465251e+03
53219.03680556,1.14690686,3.18721324,-0.60413250,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.52808762e+05,1.24837887e+05,5.18263352e+04,4.24590021e+04,6.13572646e+03,7.20097711e+03
53219.03750000,1.13195050,3.21413533,-0.59207889,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.64378485e+05,1.27961101e+05,5.33918343e+04,4.38844931e+04,6.35676593e+03,7.44665981e+03
53219.03819444,1.11684235,3.24062626,-0.57994601,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.77751269e+05,1.31159332e+05,5.49178738e+04,4.54526853e+04,6.58157230e+03,7.78315634e+03
53219.03888889,1.10158683,3.26668916,-0.56773638,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.91342159e+05,1.34409725e+05,5.64688023e+04,4.70464542e+04,6.81004518e+03,8.12514100e+03
53219.03958333,1.08618785,3.29232703,-0.55545298,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.04226389e+05,1.37551923e+05,5.79401794e+04,4.85254591e+04,7.02715686e+03,8.43215241e+03
53219.04027778,1.07064964,3.31754285,-0.54309832,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.15316882e+05,1.40397419e+05,5.92092329e+04,4.97247276e+04,7.21524197e+03,8.65662785e+03
53219.04097222,1.05497614,3.34233943,-0.53067491,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.25048628e+05,1.43021916e+05,6.03250945e+04,5.07101309e+04,7.38137156e+03,8.81752288e+03
53219.04166667,1.03917111,3.36671961,-0.51818543,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.34474267e+05,1.45608340e+05,6.14066539e+04,5.16412078e+04,7.54265471e+03,8.96078167e+03
53219.04236111,1.02323848,3.39068621,-0.50563222,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.44052095e+05,1.48236525e+05,6.25056765e+04,5.25873181e+04,7.70654199e+03,9.10635356e+03
53219.04305556,1.00718185,3.41424190,-0.49301780,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.53784694e+05,1.50907180e+05,6.36224585e+04,5.35487168e+04,7.87307757e+03,9.25427778e+03
53219.04375000,0.99100483,3.43738935,-0.48034436,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.63674734e+05,1.53621037e+05,6.47573063e+04,5.45256678e+04,8.04230715e+03,9.40459493e+03
53219.04444444,0.97471073,3.46013122,-0.46761426,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.73724990e+05,1.56378858e+05,6.59105382e+04,5.55184451e+04,8.21427819e+03,9.55734717e+03
53219.04513889,0.95830315,3.48246986,-0.45482970,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.83591138e+05,1.59706154e+05,6.70046513e+04,5.65564324e+04,8.39738668e+03,9.75633764e+03
53219.04583333,0.94178538,3.50440812,-0.44199272,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.93270506e+05,1.63612285e+05,6.80387204e+04,5.76403977e+04,8.59181949e+03,1.00023239e+04
53219.04652778,0.92516057,3.52594833,-0.42910551,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.03107632e+05,1.67582079e+05,6.90896431e+04,5.87420299e+04,8.78942124e+03,1.02523194e+04
53219.04722222,0.90843201,3.54709270,-0.41617011,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.13105506e+05,1.71616743e+05,7.01577389e+04,5.98616638e+04,8.99025199e+03,1.05064001e+04
53219.04791667,0.89160268,3.56784389,-0.40318872,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.23267235e+05,1.75717531e+05,7.12433396e+04,6.09996473e+04,9.19437412e+03,1.07646448e+04
53219.04861111,0.87467557,3.58820395,-0.39016292,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.33596037e+05,1.79885742e+05,7.23467891e+04,6.21563409e+04,9.40185233e+03,1.10271354e+04
53219.04930556,0.85765382,3.60817538,-0.37709505,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.44095258e+05,1.84122725e+05,7.34684450e+04,6.33321192e+04,9.61275380e+03,1.12939570e+04
53219.05000000,0.84054009,3.62776023,-0.36398653,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.54768365e+05,1.88429881e+05,7.46086774e+04,6.45273706e+04,9.82714819e+03,1.15651977e+04
53219.05069444,0.82333736,3.64696086,-0.35083956,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.65618964e+05,1.92808665e+05,7.57678718e+04,6.57424987e+04,1.00451079e+04,1.18409490e+04
53219.05138889,0.80604831,3.66577913,-0.33765586,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.76650797e+05,1.97260585e+05,7.69464277e+04,6.69779227e+04,1.02667081e+04,1.21213061e+04
53219.05208333,0.78867560,3.68421742,-0.32443715,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.87867744e+05,2.01787209e+05,7.81447599e+04,6.82340772e+04,1.04920268e+04,1.24063676e+04
53219.05277778,0.77122206,3.70227775,-0.31118502,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.99273845e+05,2.06390166e+05,7.93632997e+04,6.95114144e+04,1.07211451e+04,1.26962362e+04
53219.05347222,0.75369020,3.71996202,-0.29790134,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.10873289e+05,2.11071148e+05,8.06024949e+04,7.08104037e+04,1.09541471e+04,1.29910183e+04
53219.05416667,0.73608253,3.73727210,-0.28458768,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.22670438e+05,2.15831913e+05,8.18628114e+04,7.21315333e+04,1.11911205e+04,1.32908247e+04
53219.05486111,0.71840156,3.75421020,-0.27124576,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.34958656e+05,2.20589885e+05,8.31568680e+04,7.34856279e+04,1.14281104e+04,1.35920332e+04
53219.05555556,0.70064980,3.77077788,-0.25787701,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.48178555e+05,2.25219585e+05,8.45034826e+04,7.48887858e+04,1.16591057e+04,1.38891234e+04
53219.05625000,0.68282945,3.78697734,-0.24448299,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.62481467e+05,2.29680196e+05,8.59093304e+04,7.63467863e+04,1.18821535e+04,1.41803248e+04
53219.05694444,0.66494302,3.80280999,-0.23106542,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.77831187e+05,2.33985844e+05,8.73732207e+04,7.78587245e+04,1.20979347e+04,1.44663013e+04
53219.05763889,0.64699287,3.81827803,-0.21762557,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.93825178e+05,2.38257847e+05,8.88785845e+04,7.94106257e+04,1.23122685e+04,1.47524648e+04
53219.05833333,0.62898120,3.83338288,-0.20416515,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.10102475e+05,2.42605521e+05,9.04106132e+04,8.09900161e+04,1.25303988e+04,1.50436972e+04
53219.05902778,0.61091019,3.84812641,-0.19068527,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.26670222e+05,2.47030774e+05,9.19699793e+04,8.25975891e+04,1.27524214e+04,1.53401263e+04
53219.05972222,0.59278205,3.86251020,-0.17718781,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.43535853e+05,2.51535593e+05,9.35573823e+04,8.42340657e+04,1.29784359e+04,1.56418851e+04
53219.06041667,0.57459898,3.87653597,-0.16367372,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.60707115e+05,2.56122045e+05,9.51735515e+04,8.59001979e+04,1.32085462e+04,1.59491122e+04
53219.06111111,0.55636317,3.89020514,-0.15014471,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.78192067e+05,2.60792285e+05,9.68192455e+04,8.75967675e+04,1.34428601e+04,1.62619519e+04
53219.06180556,0.53807650,3.90351943,-0.13660190,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.95999119e+05,2.65548557e+05,9.84952556e+04,8.93245905e+04,1.36814905e+04,1.65805545e+04
53219.06250000,0.51974102,3.91648041,-0.12304668,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,8.14137023e+05,2.70393200e+05,1.00202406e+05,9.10845162e+04,1.39245547e+04,1.69050767e+04
53219.06319444,0.50135893,3.92908934,-0.10948047,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,8.32614908e+05,2.75328652e+05,1.01941555e+05,9.28774303e+04,1.41721748e+04,1.72356819e+04
53219.06388889,0.48293210,3.94134794,-0.09590454,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,8.51442292e+05,2.80357456e+05,1.03713600e+05,9.47042564e+04,1.44244786e+04,1.75725402e+04
53219.06458333,0.46446258,3.95325747,-0.08232013,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,8.70629086e+05,2.85482258e+05,1.05519472e+05,9.65659562e+04,1.46815988e+04,1.79158292e+04
53219.06527778,0.44595210,3.96481934,-0.06872834,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,8.90185646e+05,2.90705824e+05,1.07360147e+05,9.84635344e+04,1.49436741e+04,1.82657339e+04
53219.06597222,0.42740284,3.97603497,-0.05513059,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.10122756e+05,2.96031036e+05,1.09236639e+05,1.00398038e+05,1.52108492e+04,1.86224474e+04
53219.06666667,0.40881639,3.98690561,-0.04152813,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.30451677e+05,3.01460901e+05,1.11150009e+05,1.02370558e+05,1.54832749e+04,1.89861712e+04
53219.06736111,0.39019463,3.99743267,-0.02792206,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.51184144e+05,3.06998553e+05,1.13101361e+05,1.04382235e+05,1.57611085e+04,1.93571152e+04
