# Legacy Model output file: ../../unitTests/Legacy/Ax8max_NatEpochSaa_Intg.AE8.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Max
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s)
53219.01458333,1.51093106,2.07651714,-0.92525113,3.46824414e+07,2.72289824e+07,2.13773164e+07,8.52211230e+06,3.82905200e+06,2.16965869e+06,1.41472791e+06,7.45412109e+05,3.42585571e+05,1.71860504e+05,7.11920166e+04,2.79685249e+04,9.29428864e+03,2.61220336e+03,6.35526597e+02,1.29065320e+02,2.05372181e+01,3.48605518e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01527778,1.50418085,2.11922432,-0.91794984,3.55871641e+07,2.79380801e+07,2.19330859e+07,8.76993848e+06,3.94208105e+06,2.23217480e+06,1.45661365e+06,7.63611694e+05,3.51733032e+05,1.76540100e+05,7.28240204e+04,2.85190372e+04,9.43750286e+03,2.64972544e+03,6.41288996e+02,1.29609138e+02,2.05762144e+01,3.43577773e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01597222,1.49703211,2.16136976,-0.91040510,3.64643672e+07,2.86251016e+07,2.24711816e+07,9.02054199e+06,4.05700293e+06,2.29518359e+06,1.49924731e+06,7.80762573e+05,3.60686890e+05,1.81156235e+05,7.43173828e+04,2.89829750e+04,9.53829479e+03,2.67440844e+03,6.42831802e+02,1.29133016e+02,2.04678178e+01,3.34574794e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01666667,1.48949758,2.20295831,-0.90262557,3.73235430e+07,2.92984121e+07,2.29988066e+07,9.25834082e+06,4.16561816e+06,2.35511499e+06,1.53951062e+06,7.97939392e+05,3.69392181e+05,1.85618378e+05,7.58487015e+04,2.94923820e+04,9.66780663e+03,2.70811009e+03,6.47748411e+02,1.29557133e+02,2.05117073e+01,3.29926447e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01736111,1.48158981,2.24399485,-0.89462001,3.81834648e+07,2.99721543e+07,2.35266758e+07,9.49928027e+06,4.27584521e+06,2.41577856e+06,1.58038147e+06,8.14993774e+05,3.78129059e+05,1.90106079e+05,7.73571091e+04,2.99837399e+04,9.78770161e+03,2.73887515e+03,6.51690841e+02,1.29743755e+02,2.05164440e+01,3.24538676e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01805556,1.47332072,2.28448440,-0.88639597,3.90156602e+07,3.06242129e+07,2.40375605e+07,9.73286523e+06,4.38273389e+06,2.47457886e+06,1.62001990e+06,8.31486328e+05,3.86586700e+05,1.94451889e+05,7.88148193e+04,3.04581223e+04,9.90350151e+03,2.76860929e+03,6.55546010e+02,1.29946545e+02,2.05253046e+01,3.19908303e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01875000,1.46470178,2.32443150,-0.87796145,3.98366797e+07,3.12672383e+07,2.45412344e+07,9.96663379e+06,4.48991748e+06,2.53336353e+06,1.65978284e+06,8.47599548e+05,3.94957153e+05,1.98764313e+05,8.02253571e+04,3.09051094e+04,1.00067549e+04,2.79460263e+03,6.58251405e+02,1.29881084e+02,2.04902962e+01,3.14642815e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01944444,1.45574413,2.36384103,-0.86932383,4.06353398e+07,3.18927637e+07,2.50311289e+07,1.01961162e+07,4.59526074e+06,2.59102539e+06,1.69886658e+06,8.63186768e+05,4.03117401e+05,2.02975281e+05,8.15818253e+04,3.13281994e+04,1.01012802e+04,2.81810331e+03,6.60328209e+02,1.29690066e+02,2.04356220e+01,3.09174205e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02013889,1.44645844,2.40271786,-0.86049017,4.14193906e+07,3.25068086e+07,2.55120254e+07,1.04212432e+07,4.69860010e+06,2.64758936e+06,1.73721240e+06,8.78498108e+05,4.11124756e+05,2.07107117e+05,8.29157028e+04,3.17459965e+04,1.01958132e+04,2.84173751e+03,6.62613750e+02,1.29576549e+02,2.03948487e+01,3.04302946e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02083333,1.43685460,2.44106636,-0.85146738,4.21876641e+07,3.31083477e+07,2.59830137e+07,1.06455068e+07,4.80176367e+06,2.70386426e+06,1.77550513e+06,8.93337341e+05,4.19001648e+05,2.11183182e+05,8.41936111e+04,3.21333237e+04,1.02770052e+04,2.86142778e+03,6.63729250e+02,1.29196689e+02,2.03107707e+01,2.98594171e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
