# Irene Model output file: ../../unitTests/Legacy/CRRquiet_NatEpochSaa_Diff.CRRESELE.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESELE
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Ap range: 5-7.5
# Energy levels (MeV):       0.65 0.95 1.6 2 2.35 2.75 3.15 3.75 4.55 5.75
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.18680556,-1.82080205,0.98352555,1.32739029,3.69255538e+09,2.85301652e+09,5.96702095e+08,9.96916827e+07,2.61568496e+07,6.76700056e+06,1.99111173e+06,2.95760041e+05,5.42380202e+04,1.49076899e+04
53219.18750000,-1.81242937,0.93586671,1.31864986,3.69255542e+09,2.85311426e+09,5.96715308e+08,9.96973004e+07,2.61583987e+07,6.76864120e+06,1.99273953e+06,2.96663641e+05,5.47617002e+04,1.50237299e+04
53219.18819444,-1.80335478,0.88784562,1.30939839,3.69255545e+09,2.85318885e+09,5.96727568e+08,9.97016290e+07,2.61598150e+07,6.77015731e+06,1.99422450e+06,2.97488071e+05,5.52821702e+04,1.51405799e+04
53219.18888889,-1.79355553,0.83946776,1.29962048,3.69255548e+09,2.85324029e+09,5.96738877e+08,9.97046685e+07,2.61610986e+07,6.77154889e+06,1.99556664e+06,2.98233331e+05,5.57994302e+04,1.52582399e+04
53219.18958333,-1.78300744,0.79073942,1.28929966,3.69255551e+09,2.85328550e+09,5.96749592e+08,9.97070150e+07,2.61622723e+07,6.77294872e+06,1.99686759e+06,2.98905811e+05,5.63272202e+04,1.53748199e+04
53219.19027778,-1.77168540,0.74166813,1.27841898,3.69255553e+09,2.85332446e+09,5.96759715e+08,9.97086684e+07,2.61633361e+07,6.77435680e+06,1.99812735e+06,2.99505511e+05,5.68655402e+04,1.54903199e+04
53219.19097222,-1.75956303,0.69226190,1.26696023,3.69255554e+09,2.85336290e+09,5.96768826e+08,9.97099451e+07,2.61643743e+07,6.77569621e+06,1.99934865e+06,3.00021661e+05,5.73713702e+04,1.56090599e+04
53219.19166667,-1.74661257,0.64252998,1.25490504,3.69255556e+09,2.85340081e+09,5.96776926e+08,9.97108450e+07,2.61653869e+07,6.77696695e+06,2.00053149e+06,3.00454261e+05,5.78447102e+04,1.57310399e+04
53219.19236111,-1.73280528,0.59248305,1.24223380,3.69255557e+09,2.85343767e+09,5.96784221e+08,9.97116951e+07,2.61661097e+07,6.77817637e+06,2.00170152e+06,3.00826891e+05,5.82640202e+04,1.58395799e+04
53219.19305556,-1.71811087,0.54213288,1.22892610,3.69255559e+09,2.85347399e+09,5.96788980e+08,9.97120952e+07,2.61664654e+07,6.77922649e+06,2.00273697e+06,3.01087261e+05,5.85474902e+04,1.59168899e+04
53219.19375000,-1.70249717,0.49149297,1.21496045,3.69255561e+09,2.85351085e+09,5.96792009e+08,9.97120952e+07,2.61667437e+07,6.78017863e+06,2.00365065e+06,3.01295341e+05,5.87491502e+04,1.59764099e+04
53219.19444444,-1.68593138,0.44057823,1.20031485,3.69255563e+09,2.85354129e+09,5.96793523e+08,9.97120952e+07,2.61669823e+07,6.78103603e+06,2.00447280e+06,3.01455511e+05,5.88960902e+04,1.60263599e+04
53219.19513889,-1.66837801,0.38940576,1.18496578,3.69255564e+09,2.85356531e+09,5.96793523e+08,9.97120952e+07,2.61671812e+07,6.78179869e+06,2.00520342e+06,3.01567771e+05,5.89883102e+04,1.60667399e+04
53219.19583333,-1.64980067,0.33799457,1.16888875,3.69255566e+09,2.85358780e+09,5.96793523e+08,9.97120952e+07,2.61673403e+07,6.78246565e+06,2.00584248e+06,3.01665331e+05,5.90604302e+04,1.61064599e+04
53219.19652778,-1.63016088,0.28636583,1.15205848,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.19722222,-1.60941832,0.23454357,1.13444814,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.19791667,-1.58753061,0.18255493,1.11603010,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.19861111,-1.56445348,0.13042975,1.09677518,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.19930556,-1.54014048,0.07820191,1.07665322,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.20000000,-1.51454341,0.02590909,1.05563253,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.20069444,-1.48761128,-0.02640586,1.03368063,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.20138889,-1.45929119,-0.07869585,1.01076328,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.20208333,-1.42952819,-0.13090752,0.98684565,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.20277778,-1.39826516,-0.18298123,0.96189132,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.20347222,-1.36544262,-0.23485026,0.93586295,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.20416667,-1.33099950,-0.28643976,0.90872269,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.20486111,-1.29487287,-0.33766606,0.88043179,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.20555556,-1.25699884,-0.38843593,0.85095116,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.20625000,-1.21731212,-0.43864468,0.82024187,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.20694444,-1.17574758,-0.48817554,0.78826563,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.20763889,-1.13224055,-0.53689870,0.75498525,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.20833333,-1.08672777,-0.58466914,0.72036539,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.20902778,-1.03914914,-0.63132659,0.68437406,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.20972222,-0.98944861,-0.67669309,0.64698314,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.21041667,-0.93757707,-0.72057258,0.60817005,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.21111111,-0.88349385,-0.76275003,0.56792002,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.21180556,-0.82717039,-0.80299065,0.52622740,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.21250000,-0.76859289,-0.84104015,0.48309800,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.21319444,-0.70776667,-0.87662528,0.43855239,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.21388889,-0.64471983,-0.90945583,0.39262792,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.21458333,-0.57950779,-0.93922777,0.34538219,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.21527778,-0.51221811,-0.96562720,0.29689540,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.21597222,-0.44297432,-0.98833689,0.24727351,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.21666667,-0.37193967,-1.00704420,0.19664977,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.21736111,-0.29931928,-1.02145043,0.14518584,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.21805556,-0.22536100,-1.03128249,0.09307163,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.21875000,-0.15035347,-1.03630352,0.04052345,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.21944444,-0.07462268,-1.03632565,-0.01221952,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.22013889,0.00147617,-1.03122049,-0.06490080,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.22083333,0.07756671,-1.02092683,-0.11725405,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.22152778,0.15326375,-1.00545643,-0.16901086,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.22222222,0.22818511,-0.98489484,-0.21990944,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.22291667,0.30196431,-0.95939854,-0.26970367,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.22361111,0.37426105,-0.92918791,-0.31816973,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.22430556,0.44477163,-0.89453666,-0.36511238,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.22500000,0.51323377,-0.85576077,-0.41036838,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.22569444,0.57943198,-0.81320426,-0.45380854,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.22638889,0.64319673,-0.76722784,-0.49533761,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.22708333,0.70440419,-0.71819642,-0.53489186,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.22777778,0.76297260,-0.66646974,-0.57243675,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.22847222,0.81885736,-0.61239515,-0.60796318,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.22916667,0.87204640,-0.55630101,-0.64148324,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.22986111,0.92255509,-0.49849353,-0.67302706,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.23055556,0.97042049,-0.43925509,-0.70263828,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.23125000,1.01569689,-0.37884213,-0.73037120,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.23194444,1.05845210,-0.31748650,-0.75628751,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.23263889,1.09876318,-0.25539569,-0.78045407,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.23333333,1.13671396,-0.19275443,-0.80294105,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.23402778,1.17239186,-0.12972611,-0.82381985,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.23472222,1.20588665,-0.06645467,-0.84316204,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.23541667,1.23728858,-0.00306661,-0.86103874,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.23611111,1.26668697,0.06032757,-0.87751899,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.23680556,1.29416970,0.12363150,-0.89267014,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.23750000,1.31982185,0.18676152,-0.90655716,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.23819444,1.34372646,0.24964528,-0.91924206,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.23888889,1.36596277,0.31221968,-0.93078447,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.23958333,1.38660692,0.37443103,-0.94124058,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.24027778,1.40573204,0.43623258,-0.95066424,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.24097222,1.42340721,0.49758491,-0.95910645,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.24166667,1.43969849,0.55845398,-0.96661508,3.69255567e+09,2.85359827e+09,5.96793523e+08,9.97120952e+07,2.61673999e+07,6.78275128e+06,2.00611623e+06,3.01706761e+05,5.90864402e+04,1.61259899e+04
53219.24236111,1.45466882,0.61881106,-0.97323597,3.69255567e+09,2.85360831e+09,5.96793523e+08,9.97120952e+07,2.61674558e+07,6.78301678e+06,2.00636892e+06,3.01744591e+05,5.91098402e+04,1.61431799e+04
53219.24305556,1.46837723,0.67863197,-0.97901180,3.69255569e+09,2.85362985e+09,5.96793523e+08,9.97120952e+07,2.61676047e+07,6.78363658e+06,2.00695851e+06,3.01833691e+05,5.91747902e+04,1.61781599e+04
53219.24375000,1.48088052,0.73789600,-0.98398324,3.69255571e+09,2.85365980e+09,5.96795037e+08,9.97120952e+07,2.61678369e+07,6.78446695e+06,2.00775225e+06,3.01989001e+05,5.93171702e+04,1.62257099e+04
53219.24444444,1.49223176,0.79658667,-0.98818872,3.69255572e+09,2.85369665e+09,5.96798066e+08,9.97120952e+07,2.61681152e+07,6.78541909e+06,2.00866593e+06,3.02197081e+05,5.95188301e+04,1.62852299e+04
53219.24513889,1.50248164,0.85468954,-0.99166405,3.69255574e+09,2.85373245e+09,5.96802704e+08,9.97124792e+07,2.61684613e+07,6.78644080e+06,2.00967027e+06,3.02448061e+05,5.97899402e+04,1.63587599e+04
53219.24583333,1.51167818,0.91219362,-0.99444359,3.69255576e+09,2.85376822e+09,5.96809732e+08,9.97132949e+07,2.61691516e+07,6.78759070e+06,2.01077808e+06,3.02798491e+05,6.01813201e+04,1.64586599e+04
53219.24652778,1.51986643,0.96908950,-0.99655936,3.69255577e+09,2.85380502e+09,5.96817539e+08,9.97141583e+07,2.61701184e+07,6.78879922e+06,2.01189870e+06,3.03205471e+05,6.06235201e+04,1.65709199e+04
53219.24722222,1.52708956,1.02537010,-0.99804166,3.69255579e+09,2.85384234e+09,5.96826321e+08,9.97153828e+07,2.61711099e+07,6.79007365e+06,2.01305592e+06,3.03690931e+05,6.10959301e+04,1.66802099e+04
53219.24791667,1.53338790,1.08103026,-0.99891920,3.69255581e+09,2.85388623e+09,5.96836641e+08,9.97176332e+07,2.61722314e+07,6.79140574e+06,2.01428820e+06,3.04323541e+05,6.15884701e+04,1.67875499e+04
53219.24861111,1.53880007,1.13606589,-0.99921899,3.69255584e+09,2.85393615e+09,5.96847525e+08,9.97205482e+07,2.61734582e+07,6.79272958e+06,2.01555894e+06,3.05024821e+05,6.20709301e+04,1.68959099e+04
53219.24930556,1.54336263,1.19047432,-0.99896676,3.69255587e+09,2.85400857e+09,5.96859331e+08,9.97246974e+07,2.61748114e+07,6.79417153e+06,2.01696519e+06,3.05800261e+05,6.25566001e+04,1.70035199e+04
53219.25000000,1.54710996,1.24425414,-0.99818637,3.69255591e+09,2.85410350e+09,5.96872061e+08,9.97300807e+07,2.61762908e+07,6.79573159e+06,2.01850695e+06,3.06649861e+05,6.30454801e+04,1.71103799e+04
53219.25069444,1.55007487,1.29740504,-0.99690090,3.69255595e+09,2.85418910e+09,5.96886116e+08,9.97379579e+07,2.61785668e+07,6.79754251e+06,2.02027026e+06,3.07604761e+05,6.35453400e+04,1.72187999e+04
53219.25138889,1.55228842,1.34992717,-0.99513184,3.69255600e+09,2.85426539e+09,5.96901497e+08,9.97483290e+07,2.61816393e+07,6.79960430e+06,2.02225512e+06,3.08664961e+05,6.40561801e+04,1.73287799e+04
53219.25208333,1.55378014,1.40182163,-0.99289977,3.69255606e+09,2.85435533e+09,5.96922415e+08,9.97606997e+07,2.61860430e+07,6.80205059e+06,2.02442859e+06,3.09796561e+05,6.45427801e+04,1.74352199e+04
53219.25277778,1.55457794,1.45309031,-0.99022413,3.69255612e+09,2.85445893e+09,5.96948870e+08,9.97750698e+07,2.61917778e+07,6.80488139e+06,2.02679067e+06,3.10999561e+05,6.50051401e+04,1.75381199e+04
53219.25347222,1.55470853,1.50373540,-0.98712299,3.69255623e+09,2.85457107e+09,5.96984832e+08,9.97890810e+07,2.61986296e+07,6.80827799e+06,2.02932852e+06,3.12231871e+05,6.54352201e+04,1.76367299e+04
53219.25416667,1.55419717,1.55375973,-0.98361408,3.69255637e+09,2.85469178e+09,5.97030300e+08,9.98027333e+07,2.62065984e+07,6.81224039e+06,2.03204214e+06,3.13493491e+05,6.58330201e+04,1.77310499e+04
53219.25486111,1.55306771,1.60316628,-0.97971387,3.69255652e+09,2.85481248e+09,5.97075769e+08,9.98163857e+07,2.62145672e+07,6.81620279e+06,2.03475575e+06,3.14755111e+05,6.62308201e+04,1.78253699e+04
53219.25555556,1.55134339,1.65195881,-0.97543807,3.69255678e+09,2.85498475e+09,5.97128093e+08,9.98317665e+07,2.62237078e+07,6.82095254e+06,2.03773122e+06,3.16068001e+05,6.66215101e+04,1.79211599e+04
53219.25625000,1.54904571,1.70014095,-0.97080173,3.69255715e+09,2.85520857e+09,5.97187273e+08,9.98488759e+07,2.62340203e+07,6.82648964e+06,2.04096851e+06,3.17432161e+05,6.70050901e+04,1.80184199e+04
53219.25694444,1.54619538,1.74771691,-0.96581884,3.69255770e+09,2.85545080e+09,5.97277332e+08,9.98719179e+07,2.62454681e+07,6.83284706e+06,2.04433583e+06,3.18798151e+05,6.73781401e+04,1.81116299e+04
53219.25763889,1.54281250,1.79469064,-0.96050289,3.69255842e+09,2.85571143e+09,5.97398269e+08,9.99008925e+07,2.62580511e+07,6.84002480e+06,2.04783317e+06,3.20165971e+05,6.77406601e+04,1.82007899e+04
53219.25833333,1.53891575,1.84106683,-0.95486706,3.69255914e+09,2.85597205e+09,5.97519207e+08,9.99298671e+07,2.62706341e+07,6.84720254e+06,2.05133051e+06,3.21533791e+05,6.81031801e+04,1.82899499e+04
53219.25902778,1.53452317,1.88684989,-0.94892328,3.69256050e+09,2.85622752e+09,5.97670027e+08,9.99607020e+07,2.62853632e+07,6.85528115e+06,2.05495784e+06,3.22901611e+05,6.84673201e+04,1.83743099e+04
53219.25972222,1.52965187,1.93204451,-0.94268348,3.69256248e+09,2.85647783e+09,5.97850730e+08,9.99933974e+07,2.63022382e+07,6.86426063e+06,2.05871516e+06,3.24269431e+05,6.88330801e+04,1.84538699e+04
53219.26041667,1.52431834,1.97665542,-0.93615849,3.69256450e+09,2.85673213e+09,5.98035183e+08,1.00026825e+08,2.63195380e+07,6.87349646e+06,2.06258967e+06,3.25684861e+05,6.92137201e+04,1.85372999e+04
53219.26111111,1.51853842,2.02068747,-0.92935930,3.69256821e+09,2.85705252e+09,5.98260769e+08,1.00072118e+08,2.63409686e+07,6.88394078e+06,2.06678277e+06,3.27146971e+05,6.96074101e+04,1.86199199e+04
53219.26180556,1.51232703,2.06414537,-0.92229596,3.69257359e+09,2.85743502e+09,5.98523738e+08,1.00128544e+08,2.63661053e+07,6.89533724e+06,2.07117729e+06,3.28608151e+05,6.99992701e+04,1.86978599e+04
53219.26250000,1.50569861,2.10703415,-0.91497818,3.69258197e+09,2.85791174e+09,5.98827488e+08,1.00193085e+08,2.63942596e+07,6.90755402e+06,2.07587577e+06,3.30061081e+05,7.03936501e+04,1.87715099e+04
53219.26319444,1.49866681,2.14935852,-0.90741524,3.69259335e+09,2.85848268e+09,5.99172019e+08,1.00265741e+08,2.64254314e+07,6.92059112e+06,2.08087821e+06,3.31505761e+05,7.07905501e+04,1.88408699e+04
53219.26388889,1.49124498,2.19112365,-0.89961593,3.69260473e+09,2.85905361e+09,5.99516551e+08,1.00338397e+08,2.64566033e+07,6.93362822e+06,2.08588065e+06,3.32950441e+05,7.11874501e+04,1.89102299e+04
53219.26458333,1.48344566,2.23233425,-0.89158871,3.69262153e+09,2.85959877e+09,5.99904676e+08,1.00417675e+08,2.64901189e+07,6.94718534e+06,2.09125662e+06,3.34369501e+05,7.15870800e+04,1.89764399e+04
53219.26527778,1.47528111,2.27299520,-0.88334207,3.69264398e+09,2.86012471e+09,6.00343191e+08,1.00505097e+08,2.65266814e+07,6.96156278e+06,2.09713797e+06,3.35799571e+05,7.20015901e+04,1.90417799e+04
53219.26597222,1.46676293,2.31311134,-0.87488354,3.69266669e+09,2.86065721e+09,6.00788504e+08,1.00594042e+08,2.65639471e+07,6.97624052e+06,2.10315117e+06,3.37266271e+05,7.24282500e+04,1.91093999e+04
53219.26666667,1.45790228,2.35268756,-0.86622065,3.69269825e+09,2.86134908e+09,6.01296629e+08,1.00700273e+08,2.66038787e+07,6.99150419e+06,2.10954522e+06,3.38716471e+05,7.28592601e+04,1.91739899e+04
