# Irene Model output file: ../../unitTests/Legacy/CRRquiet_NatEpoch_Diff.CRRESELE.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESELE
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Ap range: 5-7.5
# Energy levels (MeV):       0.65 0.95 1.6 2 2.35 2.75 3.15 3.75 4.55 5.75
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.05347222,0.75369020,3.71996202,-0.29790134,3.52676572e+08,3.62361562e+08,1.15743281e+08,2.09414656e+07,5.86469246e+06,1.51565235e+06,4.67671918e+05,6.50984097e+04,1.13642400e+04,2.53211999e+03
53219.05416667,0.73608253,3.73727210,-0.28458768,3.68696573e+08,3.74901563e+08,1.18488281e+08,2.14111532e+07,5.98059093e+06,1.54489065e+06,4.75362359e+05,6.61512899e+04,1.14919800e+04,2.58312000e+03
53219.05486111,0.71840156,3.75421020,-0.27124576,3.87191572e+08,3.88896562e+08,1.21315781e+08,2.18848250e+07,6.09707531e+06,1.57402641e+06,4.82950259e+05,6.71858398e+04,1.16170800e+04,2.63384999e+03
53219.05555556,0.70064980,3.77077788,-0.25787701,4.08161574e+08,4.04346563e+08,1.24225781e+08,2.23624813e+07,6.21414564e+06,1.60305963e+06,4.90435620e+05,6.82020599e+04,1.17395400e+04,2.68431000e+03
53219.05625000,0.68282945,3.78697734,-0.24448299,4.29131572e+08,4.19796562e+08,1.27135781e+08,2.28401376e+07,6.33121595e+06,1.63209285e+06,4.97920979e+05,6.92182799e+04,1.18620000e+04,2.73477000e+03
53219.05694444,0.66494302,3.80280999,-0.23106542,4.50101571e+08,4.35246561e+08,1.30045781e+08,2.33177938e+07,6.44828626e+06,1.66112607e+06,5.05406339e+05,7.02344999e+04,1.19844599e+04,2.78522999e+03
53219.05763889,0.64699287,3.81827803,-0.21762557,4.71071573e+08,4.50696563e+08,1.32955781e+08,2.37954502e+07,6.56535659e+06,1.69015929e+06,5.12891700e+05,7.12507200e+04,1.21069200e+04,2.83569000e+03
53219.05833333,0.62898120,3.83338288,-0.20416515,4.92041571e+08,4.66146562e+08,1.35865781e+08,2.42731064e+07,6.68242690e+06,1.71919251e+06,5.20377059e+05,7.22669400e+04,1.22293799e+04,2.88614999e+03
53219.05902778,0.61091019,3.84812641,-0.19068527,5.13206573e+08,4.81761563e+08,1.38813281e+08,2.47575596e+07,6.80131364e+06,1.74873843e+06,5.28008910e+05,7.33051501e+04,1.23550500e+04,2.93817000e+03
53219.05972222,0.59278205,3.86251020,-0.17718781,5.34566572e+08,4.97541562e+08,1.41798281e+08,2.52488095e+07,6.92201677e+06,1.77879704e+06,5.35787249e+05,7.43653500e+04,1.24839299e+04,2.99174999e+03
53219.06041667,0.57459898,3.87653597,-0.16367372,5.55926573e+08,5.13321563e+08,1.44783281e+08,2.57400596e+07,7.04271992e+06,1.80885567e+06,5.43565590e+05,7.54255501e+04,1.26128100e+04,3.04533000e+03
