# Irene Model output file: ../../unitTests/Legacy/Ax8min_NatEpochSaa_Intg.AE8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Min
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.01458333,1.51093106,2.07651714,-0.92525113,8.32329537e+09,5.84122295e+09,4.09954071e+09,2.00703431e+09,9.23036320e+08,5.97343742e+08,4.07170135e+08,1.93865588e+08,1.04842301e+08,5.06454331e+07,2.80911344e+07,1.49104221e+07,6.67054952e+06,2.41883363e+06,6.92178476e+05,1.47377434e+05,2.48670541e+04,4.52065053e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01527778,1.50418085,2.11922432,-0.91794984,8.87974338e+09,6.23632786e+09,4.38008421e+09,2.14606014e+09,9.87517733e+08,6.39209132e+08,4.35948643e+08,2.07643671e+08,1.12188907e+08,5.42842767e+07,3.00063476e+07,1.58918616e+07,7.08973431e+06,2.56397916e+06,7.30482947e+05,1.55137668e+05,2.61004572e+04,4.72830553e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01597222,1.49703211,2.16136976,-0.91040510,9.45274047e+09,6.64376978e+09,4.66980490e+09,2.28974786e+09,1.05426077e+09,6.82059469e+08,4.65739514e+08,2.21934808e+08,1.19772827e+08,5.80500092e+07,3.19808769e+07,1.68976887e+07,7.51754883e+06,2.71114640e+06,7.69006568e+05,1.62899932e+05,2.73317781e+04,4.93175129e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01666667,1.48949758,2.20295831,-0.90262557,1.00419766e+10,7.06334307e+09,4.96856779e+09,2.43803402e+09,1.12323917e+09,7.25866497e+08,4.96531088e+08,2.36734391e+08,1.27590443e+08,6.19411165e+07,3.40137108e+07,1.79272585e+07,7.95369569e+06,2.86022900e+06,8.07723978e+05,1.70660638e+05,2.85611640e+04,5.13110168e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01736111,1.48158981,2.24399485,-0.89462001,1.06470964e+10,7.49474549e+09,5.27612382e+09,2.59078591e+09,1.19438350e+09,7.70627124e+08,5.28292140e+08,2.52025325e+08,1.35635476e+08,6.59537394e+07,3.61034240e+07,1.89803766e+07,8.39826528e+06,3.01136038e+06,8.46707153e+05,1.78439664e+05,2.97920084e+04,5.32744121e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01805556,1.47332072,2.28448440,-0.88639597,1.12679864e+10,7.93792338e+09,5.59245477e+09,2.74800029e+09,1.26769735e+09,8.16322507e+08,5.61024438e+08,2.67810013e+08,1.43907303e+08,7.00880426e+07,3.82497313e+07,2.00566481e+07,8.85102878e+06,3.16443687e+06,8.85924261e+05,1.86230373e+05,3.10232610e+04,5.52077531e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01875000,1.46470178,2.32443150,-0.87796145,1.19044388e+10,8.39275653e+09,5.91749586e+09,2.90965075e+09,1.34317382e+09,8.62926671e+08,5.94725079e+08,2.84088675e+08,1.52404065e+08,7.43435927e+07,4.04520266e+07,2.11555091e+07,9.31168664e+06,3.31933187e+06,9.25338181e+05,1.94025202e+05,3.22537289e+04,5.71114064e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01944444,1.45574413,2.36384103,-0.86932383,1.25563592e+10,8.85922257e+09,6.25126454e+09,3.07575530e+09,1.42082968e+09,9.10414742e+08,6.29401769e+08,3.00867514e+08,1.61125979e+08,7.87212669e+07,4.27101636e+07,2.22764590e+07,9.77991766e+06,3.47588610e+06,9.64895567e+05,2.01812336e+05,3.34815064e+04,5.89828573e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02013889,1.44645844,2.40271786,-0.86049017,1.32234752e+10,9.33713548e+09,6.59363505e+09,3.24625380e+09,1.50063890e+09,9.58764508e+08,6.65042986e+08,3.18141666e+08,1.70069703e+08,8.32195848e+07,4.50232331e+07,2.34189805e+07,1.02555000e+07,3.63403035e+06,1.00458383e+06,2.09590335e+05,3.47064206e+04,6.08232889e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02083333,1.43685460,2.44106636,-0.85146738,1.39056397e+10,9.82641729e+09,6.94457227e+09,3.42113455e+09,1.58260130e+09,1.00795536e+09,7.01648830e+08,3.35912810e+08,1.79234170e+08,8.78384975e+07,4.73908346e+07,2.45826305e+07,1.07381927e+07,3.79366289e+06,1.04437412e+06,2.17353531e+05,3.59275891e+04,6.26319801e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
