# Legacy Model output file: ../../unitTests/Legacy/Ax8max_atEpoch_Intg.AE8.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Activity Level: Max
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s)
53219.09583333,-0.38340517,4.14567428,0.51968750,7.62739453e+07,6.06807617e+07,4.82753945e+07,2.31489883e+07,1.02001689e+07,5.73131201e+06,3.70852319e+06,1.57862646e+06,6.10775391e+05,2.52707397e+05,9.31090240e+04,3.24303436e+04,9.31089687e+03,2.31266832e+03,4.17048723e+02,5.36151454e+01,4.42532776e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.09652778,-0.40206790,4.14260328,0.53249294,7.62814766e+07,6.06861562e+07,4.82791602e+07,2.31506895e+07,1.02003711e+07,5.73191602e+06,3.70899146e+06,1.57927307e+06,6.11032227e+05,2.52863922e+05,9.31701736e+04,3.24528542e+04,9.31701756e+03,2.31447315e+03,4.17472750e+02,5.36914952e+01,4.43474436e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.09722222,-0.42070034,4.13922103,0.54525835,7.62797188e+07,6.06834258e+07,4.82759766e+07,2.31489102e+07,1.01985010e+07,5.73184717e+06,3.70910962e+06,1.58022009e+06,6.11411438e+05,2.53121140e+05,9.32719116e+04,3.24907150e+04,9.32718086e+03,2.31756902e+03,4.18228358e+02,5.38324825e+01,4.45263926e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.09791667,-0.43930123,4.13552800,0.55798264,7.62684922e+07,6.06725664e+07,4.82657461e+07,2.31436230e+07,1.01945596e+07,5.73109814e+06,3.70886108e+06,1.58146118e+06,6.11911743e+05,2.53478516e+05,9.34141617e+04,3.25439110e+04,9.34141159e+03,2.32196259e+03,4.19317603e+02,5.40386252e+01,4.47910884e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.09861111,-0.45786900,4.13152436,0.57066518,7.62667422e+07,6.06698359e+07,4.82625664e+07,2.31418711e+07,1.01926914e+07,5.73103516e+06,3.70897925e+06,1.58240771e+06,6.12290833e+05,2.53736359e+05,9.35161743e+04,3.25818825e+04,9.35161114e+03,2.32506990e+03,4.20076579e+02,5.41805364e+01,4.49718162e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.09930556,-0.47640240,4.12721026,0.58330487,7.62555234e+07,6.06589766e+07,4.82523945e+07,2.31365879e+07,1.01887412e+07,5.73028662e+06,3.70873071e+06,1.58365051e+06,6.12791870e+05,2.54094604e+05,9.36586838e+04,3.26352654e+04,9.36587906e+03,2.32947755e+03,4.21170861e+02,5.43880276e+01,4.52391664e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.10000000,-0.49490018,4.12258617,0.59590062,7.62443828e+07,6.06481875e+07,4.82422227e+07,2.31313301e+07,1.01848037e+07,5.72954395e+06,3.70849048e+06,1.58489600e+06,6.13293335e+05,2.54453903e+05,9.38016357e+04,3.26887360e+04,9.38016891e+03,2.33389378e+03,4.22267556e+02,5.45963123e+01,4.55081230e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.10069444,-0.51336059,4.11765193,0.60845147,7.62237891e+07,6.06291484e+07,4.82250664e+07,2.31226191e+07,1.01788008e+07,5.72812891e+06,3.70789209e+06,1.58644031e+06,6.13917175e+05,2.54914474e+05,9.39855499e+04,3.27577171e+04,9.39856052e+03,2.33962154e+03,4.23703074e+02,5.48711754e+01,4.58657648e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.10138889,-0.53178240,4.11240818,0.62095681,7.61956016e+07,6.06047891e+07,4.82041055e+07,2.31121875e+07,1.01725889e+07,5.72610400e+06,3.70682153e+06,1.58733240e+06,6.14281921e+05,2.55217758e+05,9.41079178e+04,3.28040733e+04,9.41079140e+03,2.34353352e+03,4.24711913e+02,5.50689697e+01,4.61280486e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.10208333,-0.55016418,4.10685460,0.63341521,7.61750156e+07,6.05858281e+07,4.81869609e+07,2.31034863e+07,1.01665928e+07,5.72468945e+06,3.70622314e+06,1.58887720e+06,6.14906128e+05,2.55679703e+05,9.42924271e+04,3.28733025e+04,9.42924309e+03,2.34928489e+03,4.26155746e+02,5.53462096e+01,4.64905659e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.10277778,-0.56850452,4.10099181,0.64582590,7.61373906e+07,6.05533086e+07,4.81590312e+07,2.30895879e+07,1.01583252e+07,5.72199365e+06,3.70479126e+06,1.59006909e+06,6.15393738e+05,2.56085114e+05,9.44561462e+04,3.29353333e+04,9.44561386e+03,2.35452294e+03,4.27508712e+02,5.56124039e+01,4.68453998e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.10347222,-0.58680202,4.09481950,0.65818778,7.60998672e+07,6.05208711e+07,4.81311211e+07,2.30757266e+07,1.01500645e+07,5.71929883e+06,3.70336377e+06,1.59126196e+06,6.15881836e+05,2.56491425e+05,9.46201477e+04,3.29974442e+04,9.46201420e+03,2.35977292e+03,4.28866208e+02,5.58798797e+01,4.72029485e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.10416667,-0.60505525,4.08833815,0.67050006,7.60529219e+07,6.04802188e+07,4.80962578e+07,2.30584023e+07,1.01397383e+07,5.71593457e+06,3.70158325e+06,1.59275305e+06,6.16492065e+05,2.56999969e+05,9.48255463e+04,3.30752487e+04,9.48254967e+03,2.36635137e+03,4.30568963e+02,5.62160164e+01,4.76537179e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.10486111,-0.62326265,4.08154775,0.68276165,7.60153594e+07,6.04478203e+07,4.80683789e+07,2.30445312e+07,1.01314922e+07,5.71324268e+06,3.70015283e+06,1.59394788e+06,6.16980957e+05,2.57407471e+05,9.49901962e+04,3.31376610e+04,9.49901485e+03,2.37162757e+03,4.31935966e+02,5.64863905e+01,4.80174134e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.10555556,-0.64142281,4.07444830,0.69497159,7.59684609e+07,6.04072852e+07,4.80336133e+07,2.30272324e+07,1.01211846e+07,5.70987500e+06,3.69837378e+06,1.59544141e+06,6.17592285e+05,2.57917847e+05,9.51962967e+04,3.32157974e+04,9.51963520e+03,2.37823892e+03,4.33650911e+02,5.68261743e+01,4.84759547e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.10625000,-0.65953447,4.06703980,0.70712880,7.59121875e+07,6.03586875e+07,4.79918633e+07,2.30064844e+07,1.01088467e+07,5.70583887e+06,3.69623462e+06,1.59723608e+06,6.18326416e+05,2.58531647e+05,9.54443359e+04,3.33098373e+04,9.54443359e+03,2.38619828e+03,4.35717970e+02,5.72366193e+01,4.90319915e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.10694444,-0.67759590,4.05932258,0.71923217,7.58653594e+07,6.03181445e+07,4.79570977e+07,2.29892148e+07,1.00985635e+07,5.70248193e+06,3.69445337e+06,1.59873279e+06,6.18939087e+05,2.59044525e+05,9.56515350e+04,3.33884125e+04,9.56515217e+03,2.39285040e+03,4.37447935e+02,5.75809330e+01,4.95002232e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.10763889,-0.69560585,4.05129630,0.73128092,7.58080703e+07,6.02633945e+07,4.79062070e+07,2.29600273e+07,1.00853662e+07,5.69618701e+06,3.69049243e+06,1.59993213e+06,6.19742188e+05,2.59694946e+05,9.58680115e+04,3.34797478e+04,9.59009647e+03,2.40073586e+03,4.39524829e+02,5.79946637e+01,5.00550168e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.10833333,-0.71356275,4.04296114,0.74327379,7.57496641e+07,6.02024883e+07,4.78462266e+07,2.29224453e+07,1.00704395e+07,5.68537744e+06,3.68289453e+06,1.59993213e+06,6.20681274e+05,2.60415070e+05,9.60193939e+04,3.35650291e+04,9.61514187e+03,2.40840006e+03,4.41596389e+02,5.84070049e+01,5.05897962e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.10902778,-0.73146519,4.03431708,0.75521001,7.56742656e+07,6.01280391e+07,4.77755703e+07,2.28797754e+07,1.00532725e+07,5.67331152e+06,3.67448926e+06,1.59957214e+06,6.21481140e+05,2.61078400e+05,9.61493607e+04,3.36429520e+04,9.63808346e+03,2.41554642e+03,4.43577796e+02,5.88090755e+01,5.11187827e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.10972222,-0.74931143,4.02536414,0.76708830,7.55988594e+07,6.00536836e+07,4.77050195e+07,2.28371855e+07,1.00361328e+07,5.66126514e+06,3.66609937e+06,1.59921216e+06,6.22282776e+05,2.61743408e+05,9.62795105e+04,3.37210541e+04,9.66108513e+03,2.42271543e+03,4.45568353e+02,5.92139103e+01,5.16533013e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.11041667,-0.76710039,4.01610215,0.77890774,7.55309141e+07,5.99828438e+07,4.76353555e+07,2.27935723e+07,1.00188037e+07,5.64873486e+06,3.65729443e+06,1.59921216e+06,6.23382385e+05,2.62590576e+05,9.64569473e+04,3.38212814e+04,9.69052219e+03,2.43174171e+03,4.48019445e+02,5.97053990e+01,5.22976881e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.11111111,-0.78483017,4.00653111,0.79066706,7.54461172e+07,5.98986719e+07,4.75551406e+07,2.27449473e+07,9.99926367e+06,5.63496484e+06,3.64769409e+06,1.59885388e+06,6.24344055e+05,2.63381165e+05,9.66129684e+04,3.39142075e+04,9.71786785e+03,2.44025373e+03,4.50382113e+02,6.01874217e+01,5.29382331e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.11180556,-0.80249937,3.99665102,0.80236549,7.53613438e+07,5.98145469e+07,4.74750078e+07,2.26964023e+07,9.97976270e+06,5.62122217e+06,3.63811450e+06,1.59849414e+06,6.25306580e+05,2.64173798e+05,9.67692413e+04,3.40073509e+04,9.74529552e+03,2.44879532e+03,4.52758014e+02,6.06733337e+01,5.35865873e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.11250000,-0.82010657,3.98646158,0.81400191,7.52766641e+07,5.97305430e+07,4.73950078e+07,2.26479609e+07,9.96028906e+06,5.60751855e+06,3.62856421e+06,1.59813440e+06,6.26270569e+05,2.64969177e+05,9.69256592e+04,3.41007538e+04,9.77279568e+03,2.45736694e+03,4.55145925e+02,6.11631833e+01,5.42429229e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.11319444,-0.83765005,3.97596277,0.82557509,7.51823359e+07,5.96365742e+07,4.73052227e+07,2.25934707e+07,9.93839746e+06,5.59207422e+06,3.61779150e+06,1.59777466e+06,6.27394409e+05,2.65889526e+05,9.71079178e+04,3.42089005e+04,9.80463123e+03,2.46727800e+03,4.57905293e+02,6.17298409e+01,5.50046144e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.11388889,-0.85512839,3.96515460,0.83708391,7.50882109e+07,5.95427539e+07,4.72156641e+07,2.25390840e+07,9.91655371e+06,5.57667188e+06,3.60705103e+06,1.59741516e+06,6.28520386e+05,2.66813049e+05,9.72905121e+04,3.43173981e+04,9.83657932e+03,2.47723198e+03,4.60681617e+02,6.23017326e+01,5.57770068e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.11458333,-0.87253987,3.95403660,0.84852744,7.49846484e+07,5.94391562e+07,4.71164414e+07,2.24787344e+07,9.89233594e+06,5.55955420e+06,3.59511426e+06,1.59705737e+06,6.29807312e+05,2.67863556e+05,9.74992523e+04,3.44408684e+04,9.87291336e+03,2.48854542e+03,4.63837773e+02,6.29532114e+01,5.66605013e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.11527778,-0.88988307,3.94260877,0.85990441,7.48739141e+07,5.93322930e+07,4.70166523e+07,2.24196016e+07,9.86837207e+06,5.54299365e+06,3.58363818e+06,1.59633850e+06,6.30795532e+05,2.68733459e+05,9.76605988e+04,3.45423241e+04,9.90285587e+03,2.49802113e+03,4.66545045e+02,6.35221526e+01,5.74431941e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.11597222,-0.90715611,3.93087079,0.87121374,7.47704766e+07,5.92289336e+07,4.69177969e+07,2.23595469e+07,9.84425098e+06,5.52597900e+06,3.57177124e+06,1.59597925e+06,6.32087097e+05,2.69791290e+05,9.78699112e+04,3.46665611e+04,9.93943977e+03,2.50942945e+03,4.69741344e+02,6.41864166e+01,5.83531009e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.11666667,-0.92435773,3.91882267,0.88245417,7.46505625e+07,5.91125742e+07,4.68087148e+07,2.22946328e+07,9.81799902e+06,5.50777686e+06,3.55914990e+06,1.59526270e+06,6.33238892e+05,2.70792572e+05,9.80578308e+04,3.47834969e+04,9.97390842e+03,2.52032399e+03,4.72853363e+02,6.48430362e+01,5.92640741e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.11736111,-0.94148606,3.90646393,0.89362491,7.45475234e+07,5.90096016e+07,4.67102969e+07,2.22349121e+07,9.79400000e+06,5.49087061e+06,3.54736426e+06,1.59490381e+06,6.34535461e+05,2.71858459e+05,9.82679901e+04,3.49086037e+04,1.00107660e+04,2.53183556e+03,4.76093411e+02,6.55211061e+01,6.02028193e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.11805556,-0.95853936,3.89379458,0.90472438,7.44183047e+07,5.88837148e+07,4.65919258e+07,2.21643008e+07,9.76545996e+06,5.47104736e+06,3.53361108e+06,1.59418591e+06,6.35851501e+05,2.72993286e+05,9.84823990e+04,3.50411301e+04,1.00498505e+04,2.54417729e+03,4.79622841e+02,6.62695765e+01,6.12510508e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.11875000,-0.97551623,3.88081413,0.91575166,7.42988672e+07,5.87679766e+07,4.64835469e+07,2.20999785e+07,9.73940820e+06,5.45303271e+06,3.52112476e+06,1.59347009e+06,6.37010071e+05,2.74006470e+05,9.86714859e+04,3.51593246e+04,1.00847130e+04,2.55522275e+03,4.82800335e+02,6.69475049e+01,6.22072676e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.11944444,-0.99241493,3.86752229,0.92670533,7.41700781e+07,5.86425430e+07,4.63656992e+07,2.20297949e+07,9.71102637e+06,5.43334619e+06,3.50747314e+06,1.59275305e+06,6.38331909e+05,2.75149963e+05,9.88867645e+04,3.52927971e+04,1.01240864e+04,2.56767988e+03,4.86380279e+02,6.77122846e+01,6.32904144e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.12013889,-1.00923343,3.85391904,0.93758444,7.40415312e+07,5.85174453e+07,4.62481992e+07,2.19598555e+07,9.68272656e+06,5.41373096e+06,3.49387085e+06,1.59203613e+06,6.39655823e+05,2.76298523e+05,9.91025162e+04,3.54267769e+04,1.01636133e+04,2.58019805e+03,4.89986241e+02,6.84857965e+01,6.43924112e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.12083333,-1.02597046,3.84000361,0.94838759,7.39131953e+07,5.83925469e+07,4.61310000e+07,2.18901426e+07,9.65450977e+06,5.39419238e+06,3.48032886e+06,1.59132141e+06,6.40983215e+05,2.77451904e+05,9.93188553e+04,3.55613441e+04,1.02033176e+04,2.59277701e+03,4.93619204e+02,6.92681223e+01,6.55136071e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.12152778,-1.04262384,3.82577599,0.95911367,7.37756016e+07,5.82580664e+07,4.60044492e+07,2.18146602e+07,9.62399805e+06,5.37301953e+06,3.46564404e+06,1.59060522e+06,6.42474731e+05,2.78738586e+05,9.95617828e+04,3.57114754e+04,1.02476082e+04,2.60680103e+03,4.97668535e+02,7.01422095e+01,6.67724945e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.12222222,-1.05919215,3.81123572,0.96976127,7.36478047e+07,5.81338516e+07,4.58878672e+07,2.17454062e+07,9.59595215e+06,5.35362793e+06,3.45221143e+06,1.58989111e+06,6.43808716e+05,2.79902435e+05,9.97791138e+04,3.58471260e+04,1.02876291e+04,2.61950994e+03,5.01358449e+02,7.09434524e+01,6.79351343e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.12291667,-1.07567350,3.79638247,0.98032929,7.34752891e+07,5.79673672e+07,4.57325977e+07,2.16537285e+07,9.55875879e+06,5.32803760e+06,3.43451025e+06,1.58881787e+06,6.45486877e+05,2.81396637e+05,1.00053154e+05,3.60208778e+04,1.03389463e+04,2.63588572e+03,5.06150484e+02,7.19923228e+01,6.94706012e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.12361111,-1.09206602,3.78121563,0.99081617,7.33290938e+07,5.78242148e+07,4.55976758e+07,2.15732109e+07,9.52619629e+06,5.30544580e+06,3.41884766e+06,1.58810461e+06,6.47153076e+05,2.82832611e+05,1.00324310e+05,3.61883621e+04,1.03883533e+04,2.65155149e+03,5.10703146e+02,7.29868934e+01,7.09310360e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.12430556,-1.10836781,3.76573503,1.00122096,7.31667188e+07,5.76683711e+07,4.54528672e+07,2.14881309e+07,9.49160742e+06,5.28176172e+06,3.40248682e+06,1.58703259e+06,6.48676880e+05,2.84211334e+05,1.00573456e+05,3.63484077e+04,1.04356356e+04,2.66671133e+03,5.15180409e+02,7.39785954e+01,7.24058878e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.12500000,-1.12457716,3.74994020,1.01154210,7.30047031e+07,5.75129492e+07,4.53085703e+07,2.14034102e+07,9.45715430e+06,5.25818311e+06,3.38621167e+06,1.58596301e+06,6.50204224e+05,2.85597107e+05,1.00823326e+05,3.65091515e+04,1.04831333e+04,2.68195820e+03,5.19697547e+02,7.49837384e+01,7.39114080e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.12569444,-1.14069202,3.73383052,1.02177847,7.28336953e+07,5.73482422e+07,4.51552656e+07,2.13131719e+07,9.42048828e+06,5.23304834e+06,3.36884912e+06,1.58489246e+06,6.51899841e+05,2.87122009e+05,1.01100342e+05,3.66861610e+04,1.05354271e+04,2.69872594e+03,5.24664938e+02,7.60923252e+01,7.55819492e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.12638889,-1.15671067,3.71740567,1.03192837,7.26724922e+07,5.71938086e+07,4.50119102e+07,2.12291426e+07,9.38629297e+06,5.20969287e+06,3.35273120e+06,1.58382434e+06,6.53434753e+05,2.88521942e+05,1.01351524e+05,3.68484421e+04,1.05833902e+04,2.71415424e+03,5.29264867e+02,7.71261975e+01,7.71535095e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.12708333,-1.17263106,3.70066518,1.04199068,7.25022656e+07,5.70300195e+07,4.48596094e+07,2.11396621e+07,9.34991309e+06,5.18479590e+06,3.33554370e+06,1.58275696e+06,6.55139526e+05,2.90062775e+05,1.01629990e+05,3.70271339e+04,1.06361961e+04,2.73112154e+03,5.34323692e+02,7.82664791e+01,7.88973644e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.12777778,-1.18845131,3.68360827,1.05196399,7.23324219e+07,5.68666992e+07,4.47078164e+07,2.10505352e+07,9.31366309e+06,5.16001318e+06,3.31844482e+06,1.58168860e+06,6.56847168e+05,2.91611176e+05,1.01909225e+05,3.72066040e+04,1.06892529e+04,2.74819684e+03,5.39430797e+02,7.94236213e+01,8.06806330e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.12847222,-1.20416923,3.66623478,1.06184675,7.21375625e+07,5.66816875e+07,4.45372734e+07,2.09513633e+07,9.27319434e+06,5.13256885e+06,3.29955591e+06,1.58026697e+06,6.58578857e+05,2.93237732e+05,1.02193153e+05,3.73944664e+04,1.07448397e+04,2.76622581e+03,5.44891477e+02,8.06749314e+01,8.26318841e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.12916667,-1.21978293,3.64854392,1.07163753,7.19593359e+07,5.65098086e+07,4.43773125e+07,2.08573516e+07,9.23496973e+06,5.10642529e+06,3.28151709e+06,1.57920203e+06,6.60463074e+05,2.94939697e+05,1.02500946e+05,3.75917320e+04,1.08031464e+04,2.78499818e+03,5.50530672e+02,8.19644183e+01,8.46493430e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.12986111,-1.23529053,3.63053506,1.08133507,7.17469609e+07,5.63069102e+07,4.41895391e+07,2.07477637e+07,9.19028223e+06,5.07604980e+06,3.26059668e+06,1.57778088e+06,6.62536621e+05,2.96858459e+05,1.02840485e+05,3.78135719e+04,1.08687487e+04,2.80624819e+03,5.56975722e+02,8.34526494e+01,8.70042201e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.13055556,-1.25068967,3.61220790,1.09093766,7.15788906e+07,5.61456641e+07,4.40400156e+07,2.06603145e+07,9.15467090e+06,5.05179150e+06,3.24388184e+06,1.57671765e+06,6.64265137e+05,2.98443481e+05,1.03123154e+05,3.79968987e+04,1.09229774e+04,2.82379293e+03,5.62299311e+02,8.46864656e+01,8.89707264e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.13125000,-1.26597831,3.59356165,1.10044372,7.13860547e+07,5.59629375e+07,4.38720156e+07,2.05629805e+07,9.11488379e+06,5.02492920e+06,3.22541748e+06,1.57530042e+06,6.66015625e+05,3.00108124e+05,1.03410469e+05,3.81887474e+04,1.09797792e+04,2.84231782e+03,5.67991793e+02,8.60207230e+01,9.11224540e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.13194444,-1.28115426,3.57459552,1.10985199,7.11845938e+07,5.57713711e+07,4.36954922e+07,2.04605312e+07,9.07302832e+06,4.99662305e+06,3.20595972e+06,1.57388452e+06,6.67939453e+05,3.01921600e+05,1.03725800e+05,3.83978310e+04,1.10416765e+04,2.86248374e+03,5.74190617e+02,8.74792188e+01,9.34916921e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.13263889,-1.29621547,3.55530920,1.11916091,7.09926641e+07,5.55898008e+07,4.35287617e+07,2.03641152e+07,9.03358496e+06,4.97004785e+06,3.18771143e+06,1.57246814e+06,6.69698853e+05,3.03605286e+05,1.04014671e+05,3.85916634e+04,1.10990839e+04,2.88126254e+03,5.80003202e+02,8.88574794e+01,9.57517978e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.13333333,-1.31115959,3.53570175,1.12836860,7.07672891e+07,5.53776797e+07,4.33348203e+07,2.02525605e+07,8.98786816e+06,4.93937695e+06,3.16667969e+06,1.57070117e+06,6.71651733e+05,3.05511658e+05,1.04335854e+05,3.88107109e+04,1.11639824e+04,2.90259337e+03,5.86661458e+02,9.04505327e+01,9.83922835e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.13402778,-1.32598443,3.51577270,1.13747363,7.05674844e+07,5.51881211e+07,4.31605078e+07,2.01516582e+07,8.94659473e+06,4.91155322e+06,3.14757300e+06,1.56928943e+06,6.73591797e+05,3.07357452e+05,1.04654114e+05,3.90232048e+04,1.12269182e+04,2.92318678e+03,5.93064308e+02,9.19841379e+01,1.00949444e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.13472222,-1.34068763,3.49552125,1.14647429,7.03118047e+07,5.49687227e+07,4.29737266e+07,2.00245273e+07,8.89511426e+06,4.88113037e+06,3.12874316e+06,1.56406531e+06,6.74123779e+05,3.08699738e+05,1.05067444e+05,3.92316437e+04,1.12971401e+04,2.94658113e+03,5.99917054e+02,9.36421603e+01,1.03877718e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.13541667,-1.35526698,3.47494663,1.15536900,6.99626562e+07,5.47027891e+07,4.27712734e+07,1.98586328e+07,8.82834766e+06,4.84781348e+06,3.11137158e+06,1.55219263e+06,6.71871582e+05,3.08880127e+05,1.05569992e+05,3.93957138e+04,1.13686619e+04,2.97132230e+03,6.06560111e+02,9.52881053e+01,1.07076131e+01,1.03496027e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.13611111,-1.36971999,3.45404806,1.16415589,6.95983438e+07,5.44254062e+07,4.25602305e+07,1.96852441e+07,8.75858301e+06,4.81299609e+06,3.09323706e+06,1.53978625e+06,6.69534180e+05,3.09093842e+05,1.06114204e+05,3.95736313e+04,1.14459524e+04,2.99804807e+03,6.13742232e+02,9.70754549e+01,1.10590421e+01,1.08058832e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.13680556,-1.38404429,3.43282490,1.17283338,6.92526562e+07,5.41620430e+07,4.23597227e+07,1.95221367e+07,8.69284180e+06,4.78013867e+06,3.07605908e+06,1.52809949e+06,6.67297974e+05,3.09274780e+05,1.06621765e+05,3.97391319e+04,1.15184040e+04,3.02322149e+03,6.20538831e+02,9.87816900e+01,1.13995736e+01,1.12529076e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.13750000,-1.39823722,3.41127637,1.18139974,6.88921250e+07,5.38874023e+07,4.21506719e+07,1.93516875e+07,8.62414746e+06,4.74580713e+06,3.05813037e+06,1.51588562e+06,6.64975891e+05,3.09488770e+05,1.07171280e+05,3.99186020e+04,1.15967121e+04,3.05041409e+03,6.27886832e+02,1.00634538e+02,1.17737129e+01,1.17490126e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.13819444,-1.41229658,3.38940153,1.18985309,6.85169141e+07,5.36016836e+07,4.19332578e+07,1.91740938e+07,8.55256738e+06,4.71003564e+06,3.03946167e+06,1.50315857e+06,6.62570801e+05,3.09735931e+05,1.07763374e+05,4.01121368e+04,1.16809759e+04,3.07967687e+03,6.35803342e+02,1.02641158e+02,1.21840546e+01,1.22990040e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.13888889,-1.42621955,3.36719959,1.19819155,6.81602109e+07,5.33298867e+07,4.17263086e+07,1.90066836e+07,8.48498145e+06,4.67621240e+06,3.02174292e+06,1.49114417e+06,6.60265869e+05,3.09950256e+05,1.08318771e+05,4.02932472e+04,1.17603893e+04,3.10737729e+03,6.43332064e+02,1.04566425e+02,1.25839375e+01,1.28412247e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
