# Irene Model output file: ../../unitTests/Legacy/CammiceAll_Pa90.CAMMICE.output_mean_He+_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CAMMICE/MICS
# Particle species:         He+
# Flux type:                Differential
# Flux direction:           Bin 80-90
# Environment settings:     IGRF; All Activity Levels
# Energy levels (keV):       1-1.3 1.8-2.4 3.2-4.2 5.6-7.4 9.9-13.2 17.5-23.3 30.9-41.1 54.7-72.8 80.3-89.7 100.1-111.7 124.7-139.1 155.3-193.4
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.00763889,1.55319249,1.61750188,-0.98263373,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.26569760e+05,4.57369255e+04,1.45672045e+04,9.05404120e+03,9.21677766e+03,6.06920017e+03,1.77600397e+03
53219.00833333,1.55128673,1.66608598,-0.97834803,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.39416479e+05,4.82277485e+04,1.50585384e+04,9.31621874e+03,9.43740608e+03,6.19882769e+03,1.86935212e+03
53219.00902778,1.54881514,1.71406234,-0.97370527,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.52532696e+05,5.07708240e+04,1.55601796e+04,9.58389625e+03,9.66266284e+03,6.33117454e+03,1.96465852e+03
53219.00972222,1.54579812,1.76143505,-0.96871939,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.65921556e+05,5.33667617e+04,1.60722482e+04,9.85713789e+03,9.89260196e+03,6.46627245e+03,2.06194603e+03
53219.01041667,1.54225483,1.80820850,-0.96340360,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.79586166e+05,5.60161640e+04,1.65948632e+04,1.01360071e+04,1.01272768e+04,6.60415277e+03,2.16123722e+03
53219.01111111,1.53820426,1.85438693,-0.95777059,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.94304847e+05,5.89728137e+04,1.71280199e+04,1.03760784e+04,1.03747884e+04,6.75157198e+03,2.26373940e+03
53219.01180556,1.53366367,1.89997504,-0.95183246,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.10168180e+05,6.22658875e+04,1.76718216e+04,1.05723919e+04,1.06360981e+04,6.90932025e+03,2.36960860e+03
53219.01250000,1.52865033,1.94497724,-0.94560083,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.26422866e+05,6.56487597e+04,1.82265626e+04,1.07685319e+04,1.09034164e+04,7.07086896e+03,2.47771961e+03
53219.01319444,1.52318025,1.98939854,-0.93908636,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.43000712e+05,6.90988868e+04,1.87923324e+04,1.09685714e+04,1.11760492e+04,7.23562943e+03,2.58797998e+03
53219.01388889,1.51726880,2.03324350,-0.93229988,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.59902361e+05,7.26164030e+04,1.93691530e+04,1.11725181e+04,1.14540072e+04,7.40360805e+03,2.70039399e+03
53219.01458333,1.51093106,2.07651714,-0.92525113,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.77131065e+05,7.62019845e+04,1.99571353e+04,1.13804112e+04,1.17373438e+04,7.57483712e+03,2.81498325e+03
53219.01527778,1.50418085,2.11922432,-0.91794984,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.94690107e+05,7.98563151e+04,2.05563915e+04,1.15922905e+04,1.20261130e+04,7.74934930e+03,2.93176963e+03
53219.01597222,1.49703211,2.16136976,-0.91040510,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.12582797e+05,8.35800833e+04,2.11670344e+04,1.18081958e+04,1.23203693e+04,7.92717747e+03,3.05077511e+03
53219.01666667,1.48949758,2.20295831,-0.90262557,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.30812495e+05,8.73739886e+04,2.17891787e+04,1.20281676e+04,1.26201679e+04,8.10835502e+03,3.17202206e+03
53219.01736111,1.48158981,2.24399485,-0.89462001,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.49382601e+05,9.12387383e+04,2.24229405e+04,1.22522470e+04,1.29255646e+04,8.29291575e+03,3.29553308e+03
53219.01805556,1.47332072,2.28448440,-0.88639597,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.68296585e+05,9.51750548e+04,2.30684382e+04,1.24804759e+04,1.32366167e+04,8.48089414e+03,3.42133126e+03
53219.01875000,1.46470178,2.32443150,-0.87796145,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.87557976e+05,9.91836727e+04,2.37257922e+04,1.27128969e+04,1.35533821e+04,8.67232527e+03,3.54944007e+03
53219.01944444,1.45574413,2.36384103,-0.86932383,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.07170381e+05,1.03265343e+05,2.43951257e+04,1.29495534e+04,1.38759201e+04,8.86724499e+03,3.67988350e+03
53219.02013889,1.44645844,2.40271786,-0.86049017,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.27137490e+05,1.07420832e+05,2.50765645e+04,1.31904900e+04,1.42042914e+04,9.06568996e+03,3.81268608e+03
53219.02083333,1.43685460,2.44106636,-0.85146738,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.47463065e+05,1.11650924e+05,2.57702370e+04,1.34357521e+04,1.45385580e+04,9.26769758e+03,3.94787285e+03
53219.02152778,1.42694265,2.47889157,-0.84226174,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.68150971e+05,1.15956424e+05,2.64762753e+04,1.36853863e+04,1.48787833e+04,9.47330626e+03,4.08546950e+03
53219.02222222,1.41673201,2.51619773,-0.83287968,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.89205164e+05,1.20338154e+05,2.71948141e+04,1.39394404e+04,1.52250324e+04,9.68255532e+03,4.22550236e+03
53219.02291667,1.40623164,2.55298955,-0.82332732,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.10629710e+05,1.24796960e+05,2.79259925e+04,1.41979634e+04,1.55773722e+04,9.89548517e+03,4.36799846e+03
53219.02361111,1.39545046,2.58927141,-0.81361047,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.32428774e+05,1.29333710e+05,2.86699523e+04,1.44610056e+04,1.59358711e+04,1.01121372e+04,4.51298549e+03
53219.02430556,1.38439666,2.62504771,-0.80373478,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.54606641e+05,1.33949296e+05,2.94268401e+04,1.47286188e+04,1.63005998e+04,1.03325540e+04,4.66049198e+03
53219.02500000,1.37307870,2.66032286,-0.79370542,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.75725293e+05,1.38646890e+05,3.01911699e+04,1.50057145e+04,1.66470104e+04,1.05433994e+04,4.80339441e+03
53219.02569444,1.36150411,2.69510108,-0.78352791,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.94504485e+05,1.43429449e+05,3.09580767e+04,1.52966750e+04,1.69532483e+04,1.07328008e+04,4.93535188e+03
53219.02638889,1.34968075,2.72938677,-0.77320693,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.12344774e+05,1.48295753e+05,3.17331730e+04,1.55968545e+04,1.72432160e+04,1.09137529e+04,5.06331744e+03
53219.02708333,1.33761568,2.76318386,-0.76274752,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.30488623e+05,1.53244859e+05,3.25214579e+04,1.59021417e+04,1.75381176e+04,1.10977840e+04,5.19346038e+03
53219.02777778,1.32531611,2.79649642,-0.75215438,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.48939795e+05,1.58277794e+05,3.33230950e+04,1.62125999e+04,1.78380144e+04,1.12849322e+04,5.32580770e+03
53219.02847222,1.31278896,2.82932870,-0.74143207,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.67702153e+05,1.63395611e+05,3.41382519e+04,1.65282941e+04,1.81429690e+04,1.14752368e+04,5.46038711e+03
53219.02916667,1.30004065,2.86168446,-0.73058466,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.86779683e+05,1.68599398e+05,3.49671019e+04,1.68492914e+04,1.84530462e+04,1.16687381e+04,5.59722721e+03
53219.02986111,1.28707747,2.89356762,-0.71961671,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.06176478e+05,1.73890271e+05,3.58098229e+04,1.71756606e+04,1.87683127e+04,1.18654777e+04,5.73635733e+03
53219.03055556,1.27390601,2.92498195,-0.70853199,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.25896760e+05,1.79269382e+05,3.66665981e+04,1.75074728e+04,1.90888369e+04,1.20654983e+04,5.87780778e+03
53219.03125000,1.26053177,2.95593122,-0.69733473,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.45944863e+05,1.84737912e+05,3.75376161e+04,1.78448008e+04,1.94146894e+04,1.22688440e+04,6.02160963e+03
53219.03194444,1.24696101,2.98641920,-0.68602853,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.66325258e+05,1.90297082e+05,3.84230709e+04,1.81877200e+04,1.97459428e+04,1.24755602e+04,6.16779496e+03
53219.03263889,1.23319893,3.01644949,-0.67461718,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.87042547e+05,1.95948147e+05,3.93231625e+04,1.85363077e+04,2.00826720e+04,1.26856934e+04,6.31639678e+03
53219.03333333,1.21925132,3.04602571,-0.66310412,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,8.08101459e+05,2.01692396e+05,4.02380965e+04,1.88906436e+04,2.04249537e+04,1.28992916e+04,6.46744901e+03
53219.03402778,1.20512321,3.07515099,-0.65149297,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,8.29506875e+05,2.07531161e+05,4.11680847e+04,1.92508097e+04,2.07728673e+04,1.31164044e+04,6.62098665e+03
53219.03472222,1.19081978,3.10382911,-0.63978701,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,8.51263800e+05,2.13465808e+05,4.21133449e+04,1.96168903e+04,2.11264942e+04,1.33370825e+04,6.77704562e+03
53219.03541667,1.17634606,3.13206335,-0.62798955,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,8.73377406e+05,2.19497747e+05,4.30741014e+04,1.99889724e+04,2.14859184e+04,1.35613784e+04,6.93566300e+03
53219.03611111,1.16170690,3.15985701,-0.61610356,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,8.95852998e+05,2.25628425e+05,4.40505850e+04,2.03671452e+04,2.18512262e+04,1.37893459e+04,7.09687685e+03
53219.03680556,1.14690686,3.18721324,-0.60413250,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.18696049e+05,2.31859335e+05,4.50430334e+04,2.07515009e+04,2.22225065e+04,1.40210405e+04,7.26072642e+03
53219.03750000,1.13195050,3.21413533,-0.59207889,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.44287219e+05,2.38122233e+05,4.63006991e+04,2.13216040e+04,2.27394039e+04,1.43192665e+04,7.46150771e+03
53219.03819444,1.11684235,3.24062626,-0.57994601,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.72671043e+05,2.44417563e+05,4.78278959e+04,2.20804798e+04,2.34042890e+04,1.46851062e+04,7.69982108e+03
53219.03888889,1.10158683,3.26668916,-0.56773638,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.00151780e+06,2.50815567e+05,4.93800007e+04,2.28517326e+04,2.40800182e+04,1.50569127e+04,7.94202125e+03
53219.03958333,1.08618785,3.29232703,-0.55545298,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.03024097e+06,2.57168283e+05,5.09924065e+04,2.36348522e+04,2.47375646e+04,1.54277712e+04,8.18693038e+03
53219.04027778,1.07064964,3.31754285,-0.54309832,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.05815105e+06,2.63301774e+05,5.27067146e+04,2.44292377e+04,2.53428063e+04,1.57895529e+04,8.43316348e+03
53219.04097222,1.05497614,3.34233943,-0.53067491,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.08553008e+06,2.69286918e+05,5.45069061e+04,2.52353608e+04,2.59094726e+04,1.61455925e+04,8.68134287e+03
53219.04166667,1.03917111,3.36671961,-0.51818543,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.11305465e+06,2.75294012e+05,5.63536137e+04,2.60541413e+04,2.64707144e+04,1.65038805e+04,8.93290907e+03
53219.04236111,1.02323848,3.39068621,-0.50563222,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.14102364e+06,2.81398099e+05,5.82301387e+04,2.68861420e+04,2.70410183e+04,1.68679536e+04,9.18853713e+03
53219.04305556,1.00718185,3.41424190,-0.49301780,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.16944459e+06,2.87600823e+05,6.01369870e+04,2.77315872e+04,2.76205379e+04,1.72379098e+04,9.44829596e+03
53219.04375000,0.99100483,3.43738935,-0.48034436,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.19832530e+06,2.93903887e+05,6.20746818e+04,2.85907090e+04,2.82094321e+04,1.76138507e+04,9.71225682e+03
53219.04444444,0.97471073,3.46013122,-0.46761426,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.22767386e+06,3.00309058e+05,6.40437666e+04,2.94637482e+04,2.88078663e+04,1.79958817e+04,9.98049377e+03
53219.04513889,0.95830315,3.48246986,-0.45482970,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.25912713e+06,3.07724880e+05,6.60669173e+04,3.04095693e+04,2.95112772e+04,1.84489194e+04,1.03098721e+04
53219.04583333,0.94178538,3.50440812,-0.44199272,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.29272033e+06,3.16168010e+05,6.81450776e+04,3.14293853e+04,3.03213931e+04,1.89741321e+04,1.07013958e+04
53219.04652778,0.92516057,3.52594833,-0.42910551,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.32686104e+06,3.24748750e+05,7.02571086e+04,3.24658227e+04,3.11447125e+04,1.95079048e+04,1.10993006e+04
53219.04722222,0.90843201,3.54709270,-0.41617011,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.36155964e+06,3.33469707e+05,7.24036521e+04,3.35191963e+04,3.19814857e+04,2.00503999e+04,1.15037076e+04
53219.04791667,0.89160268,3.56784389,-0.40318872,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.39682691e+06,3.42333591e+05,7.45853751e+04,3.45898337e+04,3.28319727e+04,2.06017858e+04,1.19147423e+04
53219.04861111,0.87467557,3.58820395,-0.39016292,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.43267402e+06,3.51343211e+05,7.68029688e+04,3.56780738e+04,3.36964430e+04,2.11622374e+04,1.23325351e+04
53219.04930556,0.85765382,3.60817538,-0.37709505,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.46911260e+06,3.60501483e+05,7.90571515e+04,3.67842693e+04,3.45751765e+04,2.17319361e+04,1.27572212e+04
53219.05000000,0.84054009,3.62776023,-0.36398653,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.50615466e+06,3.69811433e+05,8.13486675e+04,3.79087854e+04,3.54684635e+04,2.23110700e+04,1.31889409e+04
53219.05069444,0.82333736,3.64696086,-0.35083956,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.54381272e+06,3.79276206e+05,8.36782911e+04,3.90520020e+04,3.63766056e+04,2.28998348e+04,1.36278400e+04
53219.05138889,0.80604831,3.66577913,-0.33765586,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.58209978e+06,3.88899066e+05,8.60468255e+04,4.02143133e+04,3.72999161e+04,2.34984336e+04,1.40740699e+04
53219.05208333,0.78867560,3.68421742,-0.32443715,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.62102929e+06,3.98683397e+05,8.84551039e+04,4.13961282e+04,3.82387198e+04,2.41070768e+04,1.45277875e+04
53219.05277778,0.77122206,3.70227775,-0.31118502,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.66061528e+06,4.08632724e+05,9.09039937e+04,4.25978723e+04,3.91933547e+04,2.47259837e+04,1.49891563e+04
53219.05347222,0.75369020,3.71996202,-0.29790134,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.70087228e+06,4.18750701e+05,9.33943943e+04,4.38199871e+04,4.01641716e+04,2.53553817e+04,1.54583457e+04
53219.05416667,0.73608253,3.73727210,-0.28458768,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.74181544e+06,4.29041131e+05,9.59272422e+04,4.50629320e+04,4.11515353e+04,2.59955073e+04,1.59355320e+04
53219.05486111,0.71840156,3.75421020,-0.27124576,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.78394217e+06,4.39710639e+05,9.84897080e+04,4.63461974e+04,4.21549054e+04,2.66534623e+04,1.64184257e+04
53219.05555556,0.70064980,3.77077788,-0.25787701,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.82799578e+06,4.51069202e+05,1.01061976e+05,4.76989744e+04,4.31732885e+04,2.73398494e+04,1.69034854e+04
53219.05625000,0.68282945,3.78697734,-0.24448299,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.87423749e+06,4.63223843e+05,1.03638099e+05,4.91314181e+04,4.42066282e+04,2.80584101e+04,1.73896555e+04
53219.05694444,0.66494302,3.80280999,-0.23106542,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.92261610e+06,4.76150027e+05,1.06221146e+05,5.06413468e+04,4.52554825e+04,2.88084406e+04,1.78774956e+04
53219.05763889,0.64699287,3.81827803,-0.21762557,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.97246985e+06,4.89566202e+05,1.08831740e+05,5.22024719e+04,4.63215933e+04,2.95805477e+04,1.83707117e+04
53219.05833333,0.62898120,3.83338288,-0.20416515,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.02320666e+06,5.03220020e+05,1.11488577e+05,5.37912495e+04,4.74065883e+04,3.03663313e+04,1.88726643e+04
53219.05902778,0.61091019,3.84812641,-0.19068527,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.07484882e+06,5.17117476e+05,1.14192823e+05,5.54083772e+04,4.85109439e+04,3.11661364e+04,1.93835737e+04
53219.05972222,0.59278205,3.86251020,-0.17718781,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.12741948e+06,5.31264804e+05,1.16945690e+05,5.70545803e+04,4.96351555e+04,3.19803217e+04,1.99036691e+04
53219.06041667,0.57459898,3.87653597,-0.16367372,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.18094281e+06,5.45668503e+05,1.19748443e+05,5.87306152e+04,5.07797396e+04,3.28092613e+04,2.04331895e+04
53219.06111111,0.55636317,3.89020514,-0.15014471,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.23544393e+06,5.60335335e+05,1.22602397e+05,6.04372685e+04,5.19452333e+04,3.36533442e+04,2.09723833e+04
53219.06180556,0.53807650,3.90351943,-0.13660190,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.29094903e+06,5.75272351e+05,1.25508926e+05,6.21753609e+04,5.31321971e+04,3.45129765e+04,2.15215098e+04
53219.06250000,0.51974102,3.91648041,-0.12304668,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.34748541e+06,5.90486895e+05,1.28469458e+05,6.39457468e+04,5.43412146e+04,3.53885806e+04,2.20808391e+04
53219.06319444,0.50135893,3.92908934,-0.10948047,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.40508153e+06,6.05986625e+05,1.31485483e+05,6.57493173e+04,5.55728942e+04,3.62805972e+04,2.26506526e+04
53219.06388889,0.48293210,3.94134794,-0.09590454,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.46376704e+06,6.21779522e+05,1.34558554e+05,6.75870012e+04,5.68278702e+04,3.71894858e+04,2.32312437e+04
53219.06458333,0.46446258,3.95325747,-0.08232013,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.52357284e+06,6.37873902e+05,1.37690289e+05,6.94597661e+04,5.81068036e+04,3.81157248e+04,2.38229182e+04
53219.06527778,0.44595210,3.96481934,-0.06872834,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.58453121e+06,6.54278451e+05,1.40882379e+05,7.13686227e+04,5.94103843e+04,3.90598143e+04,2.44259954e+04
53219.06597222,0.42740284,3.97603497,-0.05513059,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.64667578e+06,6.71002216e+05,1.44136583e+05,7.33146237e+04,6.07393314e+04,4.00222747e+04,2.50408078e+04
53219.06666667,0.40881639,3.98690561,-0.04152813,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.71004162e+06,6.88054642e+05,1.47454740e+05,7.52988681e+04,6.20943954e+04,4.10036498e+04,2.56677028e+04
53219.06736111,0.39019463,3.99743267,-0.02792206,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.77466533e+06,7.05445572e+05,1.50838766e+05,7.73225015e+04,6.34763585e+04,4.20045059e+04,2.63070421e+04
