# Legacy Model output file: ../../unitTests/Legacy/CRRquiet_NatEpochSaa_Intg.CRRESPRO.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESPRO
# Particle species:         H+
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Quiet
# Energy levels (MeV):       1.5 2.1 2.5 2.9 3.6 4.3 5.7 6.8 8.5 9.7 10.7 13.2 16.9 19.4 26.3 30.9 36.3 41.1 47 55 65.7 81.3
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s)
53219.26944444,1.41924426,2.50568715,-0.82966506,4.42265906e+05,6.07951680e+04,2.10926836e+04,5.58947021e+03,1.11850708e+03,1.11850708e+03,4.77833061e+01,2.59914513e+01,4.85473871e+00,5.86467981e-01,4.41580802e-01,3.06762010e-01,3.99298035e-02,3.99298035e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27013889,1.40882471,2.54263404,-0.82008272,4.42265906e+05,6.07951680e+04,2.10926836e+04,5.58947021e+03,1.11850708e+03,1.11850708e+03,4.77833061e+01,2.59914513e+01,4.85473871e+00,5.86467981e-01,4.41580802e-01,3.06762010e-01,3.99298035e-02,3.99298035e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27083333,1.39812139,2.57906878,-0.81033526,5.19594625e+05,6.95467734e+04,2.36372812e+04,6.09257275e+03,1.18235535e+03,1.18235535e+03,5.12957077e+01,2.69495316e+01,5.34836578e+00,7.63621628e-01,6.58728004e-01,4.85305220e-01,5.61408028e-02,5.61408028e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27152778,1.38714277,2.61499592,-0.80042802,5.19594625e+05,6.95467734e+04,2.36372812e+04,6.09257275e+03,1.18235535e+03,1.18235535e+03,5.12957077e+01,2.69495316e+01,5.34836578e+00,7.63621628e-01,6.58728004e-01,4.85305220e-01,5.61408028e-02,5.61408028e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27222222,1.37589716,2.65041986,-0.79036681,5.19594625e+05,6.95467734e+04,2.36372812e+04,6.09257275e+03,1.18235535e+03,1.18235535e+03,5.12957077e+01,2.69495316e+01,5.34836578e+00,7.63621628e-01,6.58728004e-01,4.85305220e-01,5.61408028e-02,5.61408028e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27291667,1.36439258,2.68534468,-0.78015664,5.19594625e+05,6.95467734e+04,2.36372812e+04,6.09257275e+03,1.18235535e+03,1.18235535e+03,5.12957077e+01,2.69495316e+01,5.34836578e+00,7.63621628e-01,6.58728004e-01,4.85305220e-01,5.61408028e-02,5.61408028e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27361111,1.35263655,2.71977492,-0.76980271,4.36549031e+05,5.57171836e+04,1.85936230e+04,4.66921289e+03,9.18313782e+02,9.18313782e+02,3.98097229e+01,2.22692127e+01,4.79887772e+00,4.91135001e-01,3.59654993e-01,2.42968187e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27430556,1.34063661,2.75371453,-0.75930986,4.36549031e+05,5.57171836e+04,1.85936230e+04,4.66921289e+03,9.18313782e+02,9.18313782e+02,3.98097229e+01,2.22692127e+01,4.79887772e+00,4.91135001e-01,3.59654993e-01,2.42968187e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27500000,1.32839999,2.78716788,-0.74868298,4.36549031e+05,5.57171836e+04,1.85936230e+04,4.66921289e+03,9.18313782e+02,9.18313782e+02,3.98097229e+01,2.22692127e+01,4.79887772e+00,4.91135001e-01,3.59654993e-01,2.42968187e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27569444,1.31593326,2.82013891,-0.73792629,4.80777844e+05,5.96142031e+04,1.96383164e+04,4.80207227e+03,9.39151794e+02,9.39151794e+02,4.19859695e+01,2.28113766e+01,4.90042400e+00,6.19119823e-01,4.75404620e-01,3.20716202e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27638889,1.30324350,2.85263153,-0.72704451,4.80777844e+05,5.96142031e+04,1.96383164e+04,4.80207227e+03,9.39151794e+02,9.39151794e+02,4.19859695e+01,2.28113766e+01,4.90042400e+00,6.19119823e-01,4.75404620e-01,3.20716202e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27708333,1.29033683,2.88464983,-0.71604188,4.80777844e+05,5.96142031e+04,1.96383164e+04,4.80207227e+03,9.39151794e+02,9.39151794e+02,4.19859695e+01,2.28113766e+01,4.90042400e+00,6.19119823e-01,4.75404620e-01,3.20716202e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27777778,1.27721983,2.91619758,-0.70492215,4.80777844e+05,5.96142031e+04,1.96383164e+04,4.80207227e+03,9.39151794e+02,9.39151794e+02,4.19859695e+01,2.28113766e+01,4.90042400e+00,6.19119823e-01,4.75404620e-01,3.20716202e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27847222,1.26389817,2.94727838,-0.69368973,4.02629812e+05,4.73843438e+04,1.54832988e+04,3.70865381e+03,7.41626343e+02,7.41626343e+02,3.65887070e+01,2.12447014e+01,4.87585831e+00,6.90006793e-01,4.92643595e-01,2.17223197e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27916667,1.25037811,2.97789631,-0.68234822,4.02629812e+05,4.73843438e+04,1.54832988e+04,3.70865381e+03,7.41626343e+02,7.41626343e+02,3.65887070e+01,2.12447014e+01,4.87585831e+00,6.90006793e-01,4.92643595e-01,2.17223197e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27986111,1.23666499,3.00805484,-0.67090140,4.02629812e+05,4.73843438e+04,1.54832988e+04,3.70865381e+03,7.41626343e+02,7.41626343e+02,3.65887070e+01,2.12447014e+01,4.87585831e+00,6.90006793e-01,4.92643595e-01,2.17223197e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28055556,1.22276463,3.03775741,-0.65935287,4.15532000e+05,4.78765586e+04,1.53882764e+04,3.62086523e+03,6.96417175e+02,6.96417175e+02,3.47865219e+01,2.14403324e+01,5.09428549e+00,9.84238982e-01,6.65799022e-01,4.00196999e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28125000,1.20868204,3.06700779,-0.64770608,4.15532000e+05,4.78765586e+04,1.53882764e+04,3.62086523e+03,6.96417175e+02,6.96417175e+02,3.47865219e+01,2.14403324e+01,5.09428549e+00,9.84238982e-01,6.65799022e-01,4.00196999e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28194444,1.19442271,3.09580942,-0.63596465,4.15532000e+05,4.78765586e+04,1.53882764e+04,3.62086523e+03,6.96417175e+02,6.96417175e+02,3.47865219e+01,2.14403324e+01,5.09428549e+00,9.84238982e-01,6.65799022e-01,4.00196999e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28263889,1.17999137,3.12416546,-0.62413156,4.15532000e+05,4.78765586e+04,1.53882764e+04,3.62086523e+03,6.96417175e+02,6.96417175e+02,3.47865219e+01,2.14403324e+01,5.09428549e+00,9.84238982e-01,6.65799022e-01,4.00196999e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28333333,1.16539302,3.15207951,-0.61221010,3.44978344e+05,3.79635664e+04,1.20850840e+04,2.75123779e+03,5.27927979e+02,5.27927979e+02,2.99542255e+01,1.82798157e+01,4.49425602e+00,5.14181018e-01,3.85388196e-01,2.02300593e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28402778,1.15063253,3.17955456,-0.60020342,3.44978344e+05,3.79635664e+04,1.20850840e+04,2.75123779e+03,5.27927979e+02,5.27927979e+02,2.99542255e+01,1.82798157e+01,4.49425602e+00,5.14181018e-01,3.85388196e-01,2.02300593e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28472222,1.13571431,3.20659421,-0.58811448,3.44978344e+05,3.79635664e+04,1.20850840e+04,2.75123779e+03,5.27927979e+02,5.27927979e+02,2.99542255e+01,1.82798157e+01,4.49425602e+00,5.14181018e-01,3.85388196e-01,2.02300593e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28541667,1.12064305,3.23320112,-0.57594613,3.44978344e+05,3.79635664e+04,1.20850840e+04,2.75123779e+03,5.27927979e+02,5.27927979e+02,2.99542255e+01,1.82798157e+01,4.49425602e+00,5.14181018e-01,3.85388196e-01,2.02300593e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28611111,1.10542284,3.25937877,-0.56370119,2.87570312e+05,3.03080645e+04,9.52419434e+03,2.10387891e+03,4.44055389e+02,4.44055389e+02,2.59435368e+01,1.64374580e+01,3.94644451e+00,4.40910220e-01,3.11182201e-01,1.41622201e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28680556,1.09005792,3.28512996,-0.55138263,3.36400562e+05,3.60614727e+04,1.14057324e+04,2.53777637e+03,5.38937561e+02,5.38937561e+02,3.12735329e+01,1.91920490e+01,4.50135946e+00,5.42621970e-01,3.77561986e-01,1.83357596e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28750000,1.07455252,3.31045784,-0.53899297,3.36400562e+05,3.60614727e+04,1.14057324e+04,2.53777637e+03,5.38937561e+02,5.38937561e+02,3.12735329e+01,1.91920490e+01,4.50135946e+00,5.42621970e-01,3.77561986e-01,1.83357596e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28819444,1.05891072,3.33536524,-0.52653472,3.36400562e+05,3.60614727e+04,1.14057324e+04,2.53777637e+03,5.38937561e+02,5.38937561e+02,3.12735329e+01,1.91920490e+01,4.50135946e+00,5.42621970e-01,3.77561986e-01,1.83357596e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28888889,1.04313630,3.35985482,-0.51401070,2.79004375e+05,2.86900742e+04,8.99241309e+03,2.03135620e+03,4.37489777e+02,4.37489777e+02,2.61057873e+01,1.64313011e+01,4.22665739e+00,6.32412791e-01,4.49196011e-01,2.40015596e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28958333,1.02723302,3.38392971,-0.50142297,2.79004375e+05,2.86900742e+04,8.99241309e+03,2.03135620e+03,4.37489777e+02,4.37489777e+02,2.61057873e+01,1.64313011e+01,4.22665739e+00,6.32412791e-01,4.49196011e-01,2.40015596e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29027778,1.01120480,3.40759245,-0.48877433,2.79004375e+05,2.86900742e+04,8.99241309e+03,2.03135620e+03,4.37489777e+02,4.37489777e+02,2.61057873e+01,1.64313011e+01,4.22665739e+00,6.32412791e-01,4.49196011e-01,2.40015596e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29097222,0.99505493,3.43084584,-0.47606683,2.79004375e+05,2.86900742e+04,8.99241309e+03,2.03135620e+03,4.37489777e+02,4.37489777e+02,2.61057873e+01,1.64313011e+01,4.22665739e+00,6.32412791e-01,4.49196011e-01,2.40015596e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29166667,0.97878704,3.45369240,-0.46330299,2.29576469e+05,2.27597559e+04,7.12810059e+03,1.58555896e+03,3.31158508e+02,3.31158508e+02,2.07490520e+01,1.38872652e+01,3.43131590e+00,2.97037393e-01,1.58316597e-01,5.12657985e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29236111,0.96240473,3.47613479,-0.45048484,2.74275656e+05,2.79484121e+04,8.70396582e+03,1.94694568e+03,4.11535614e+02,4.11535614e+02,2.63147392e+01,1.70645237e+01,4.47303057e+00,7.50663996e-01,5.73153615e-01,2.44780794e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29305556,0.94591113,3.49817554,-0.43761458,2.74275656e+05,2.79484121e+04,8.70396582e+03,1.94694568e+03,4.11535614e+02,4.11535614e+02,2.63147392e+01,1.70645237e+01,4.47303057e+00,7.50663996e-01,5.73153615e-01,2.44780794e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29375000,0.92930955,3.51981715,-0.42469441,2.74275656e+05,2.79484121e+04,8.70396582e+03,1.94694568e+03,4.11535614e+02,4.11535614e+02,2.63147392e+01,1.70645237e+01,4.47303057e+00,7.50663996e-01,5.73153615e-01,2.44780794e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29444444,0.91260328,3.54106197,-0.41172636,2.74275656e+05,2.79484121e+04,8.70396582e+03,1.94694568e+03,4.11535614e+02,4.11535614e+02,2.63147392e+01,1.70645237e+01,4.47303057e+00,7.50663996e-01,5.73153615e-01,2.44780794e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29513889,0.89579545,3.56191251,-0.39871249,2.25273953e+05,2.18616562e+04,6.78676318e+03,1.48665027e+03,3.24328674e+02,3.24328674e+02,2.24090137e+01,1.51324081e+01,3.75093293e+00,4.43254620e-01,3.57988209e-01,1.82913005e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29583333,0.87888891,3.58237098,-0.38565466,2.25273953e+05,2.18616562e+04,6.78676318e+03,1.48665027e+03,3.24328674e+02,3.24328674e+02,2.24090137e+01,1.51324081e+01,3.75093293e+00,4.43254620e-01,3.57988209e-01,1.82913005e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29652778,0.86188677,3.60243989,-0.37255493,2.25273953e+05,2.18616562e+04,6.78676318e+03,1.48665027e+03,3.24328674e+02,3.24328674e+02,2.24090137e+01,1.51324081e+01,3.75093293e+00,4.43254620e-01,3.57988209e-01,1.82913005e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29722222,0.84479203,3.62212126,-0.35941502,2.25273953e+05,2.18616562e+04,6.78676318e+03,1.48665027e+03,3.24328674e+02,3.24328674e+02,2.24090137e+01,1.51324081e+01,3.75093293e+00,4.43254620e-01,3.57988209e-01,1.82913005e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29791667,0.82760736,3.64141732,-0.34623697,2.25273953e+05,2.18616562e+04,6.78676318e+03,1.48665027e+03,3.24328674e+02,3.24328674e+02,2.24090137e+01,1.51324081e+01,3.75093293e+00,4.43254620e-01,3.57988209e-01,1.82913005e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29861111,0.81033557,3.66033039,-0.33302251,2.09406562e+05,2.02079453e+04,6.24747998e+03,1.35308545e+03,2.92297272e+02,2.92297272e+02,2.18228569e+01,1.49238110e+01,3.96808934e+00,5.66236377e-01,4.68501210e-01,2.79702783e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29930556,0.79297950,3.67886238,-0.31977336,2.09406562e+05,2.02079453e+04,6.24747998e+03,1.35308545e+03,2.92297272e+02,2.92297272e+02,2.18228569e+01,1.49238110e+01,3.96808934e+00,5.66236377e-01,4.68501210e-01,2.79702783e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30000000,0.77554181,3.69701548,-0.30649108,2.09406562e+05,2.02079453e+04,6.24747998e+03,1.35308545e+03,2.92297272e+02,2.92297272e+02,2.18228569e+01,1.49238110e+01,3.96808934e+00,5.66236377e-01,4.68501210e-01,2.79702783e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30069444,0.75802502,3.71479188,-0.29317774,2.09406562e+05,2.02079453e+04,6.24747998e+03,1.35308545e+03,2.92297272e+02,2.92297272e+02,2.18228569e+01,1.49238110e+01,3.96808934e+00,5.66236377e-01,4.68501210e-01,2.79702783e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30138889,0.74043163,3.73219315,-0.27983473,2.09406562e+05,2.02079453e+04,6.24747998e+03,1.35308545e+03,2.92297272e+02,2.92297272e+02,2.18228569e+01,1.49238110e+01,3.96808934e+00,5.66236377e-01,4.68501210e-01,2.79702783e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30208333,0.72276431,3.74922165,-0.26646377,1.70319906e+05,1.56964033e+04,4.83611475e+03,1.08496753e+03,2.33108963e+02,2.33108963e+02,1.73509884e+01,1.24451904e+01,3.17613864e+00,3.18676203e-01,2.45999396e-01,1.30062595e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30277778,0.70502543,3.76587896,-0.25306646,1.70319906e+05,1.56964033e+04,4.83611475e+03,1.08496753e+03,2.33108963e+02,2.33108963e+02,1.73509884e+01,1.24451904e+01,3.17613864e+00,3.18676203e-01,2.45999396e-01,1.30062595e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30347222,0.68721748,3.78216725,-0.23964418,1.70319906e+05,1.56964033e+04,4.83611475e+03,1.08496753e+03,2.33108963e+02,2.33108963e+02,1.73509884e+01,1.24451904e+01,3.17613864e+00,3.18676203e-01,2.45999396e-01,1.30062595e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30416667,0.66934282,3.79808812,-0.22619883,1.70319906e+05,1.56964033e+04,4.83611475e+03,1.08496753e+03,2.33108963e+02,2.33108963e+02,1.73509884e+01,1.24451904e+01,3.17613864e+00,3.18676203e-01,2.45999396e-01,1.30062595e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30486111,0.65140366,3.81364343,-0.21273167,1.83812031e+05,1.74436953e+04,5.43328174e+03,1.21100598e+03,2.62832184e+02,2.62832184e+02,1.99170818e+01,1.39597378e+01,3.81119561e+00,4.40994024e-01,3.00693989e-01,1.69707999e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30555556,0.63340234,3.82883507,-0.19924410,1.49242734e+05,1.37163193e+04,4.15823242e+03,8.88258057e+02,2.01522049e+02,2.01522049e+02,1.60975208e+01,1.11676874e+01,2.54748631e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30625000,0.61534122,3.84366462,-0.18573769,1.49242734e+05,1.37163193e+04,4.15823242e+03,8.88258057e+02,2.01522049e+02,2.01522049e+02,1.60975208e+01,1.11676874e+01,2.54748631e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30694444,0.59722234,3.85813363,-0.17221387,1.49242734e+05,1.37163193e+04,4.15823242e+03,8.88258057e+02,2.01522049e+02,2.01522049e+02,1.60975208e+01,1.11676874e+01,2.54748631e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30763889,0.57904790,3.87224400,-0.15867403,1.49242734e+05,1.37163193e+04,4.15823242e+03,8.88258057e+02,2.01522049e+02,2.01522049e+02,1.60975208e+01,1.11676874e+01,2.54748631e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30833333,0.56082010,3.88599730,-0.14511960,1.49242734e+05,1.37163193e+04,4.15823242e+03,8.88258057e+02,2.01522049e+02,2.01522049e+02,1.60975208e+01,1.11676874e+01,2.54748631e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30902778,0.54254097,3.89939493,-0.13155198,1.49242734e+05,1.37163193e+04,4.15823242e+03,8.88258057e+02,2.01522049e+02,2.01522049e+02,1.60975208e+01,1.11676874e+01,2.54748631e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30972222,0.52421271,3.91243863,-0.11797228,1.20640000e+05,1.05187119e+04,3.15844897e+03,6.95470581e+02,1.52010330e+02,1.52010330e+02,1.32253704e+01,9.62442589e+00,2.40664172e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.31041667,0.50583705,3.92512980,-0.10438191,1.20640000e+05,1.05187119e+04,3.15844897e+03,6.95470581e+02,1.52010330e+02,1.52010330e+02,1.32253704e+01,9.62442589e+00,2.40664172e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
