# Legacy Model output file: ../../unitTests/Legacy/Ax8max_NatEpoch_Diff.AE8.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Activity Level: Max
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/MeV)
53219.01458333,1.51093106,2.07651714,-0.92525113,3.80574031e+08,2.67909375e+08,2.19791359e+08,3.97189688e+07,1.07704082e+07,4.35792627e+06,2.20527417e+06,1.37970886e+06,5.38033325e+05,3.32421173e+05,1.45960693e+05,6.73780518e+04,2.60672188e+04,8.06876850e+03,2.23727345e+03,5.31144083e+02,8.00625756e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01527778,1.50418085,2.11922432,-0.91794984,3.90009969e+08,2.74535031e+08,2.24108547e+08,4.08330625e+07,1.11070605e+07,4.47034424e+06,2.29684082e+06,1.40447644e+06,5.51119263e+05,3.43489441e+05,1.49612762e+05,6.87916336e+04,2.63387527e+04,8.17496681e+03,2.24711752e+03,5.28213084e+02,8.03955346e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01597222,1.49703211,2.16136976,-0.91040510,3.99420281e+08,2.81147125e+08,2.28610500e+08,4.19221836e+07,1.14311953e+07,4.58173633e+06,2.38203857e+06,1.43083362e+06,5.64214050e+05,3.54047546e+05,1.53247330e+05,7.02449417e+04,2.66778202e+04,8.29764462e+03,2.26541018e+03,5.28402567e+02,8.10250938e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01666667,1.48949758,2.20295831,-0.90262557,4.08558125e+08,2.87565250e+08,2.32913391e+08,4.29876992e+07,1.17502988e+07,4.69011279e+06,2.46716992e+06,1.45588525e+06,5.76912170e+05,3.64473694e+05,1.56774963e+05,7.16397324e+04,2.69881363e+04,8.41172123e+03,2.28103352e+03,5.27946115e+02,8.15513879e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01736111,1.48158981,2.24399485,-0.89462001,4.17590844e+08,2.93907094e+08,2.37114078e+08,4.40469492e+07,1.20692236e+07,4.79737402e+06,2.55320801e+06,1.48023853e+06,5.89447693e+05,3.74909851e+05,1.60260223e+05,7.30054932e+04,2.72814903e+04,8.52075481e+03,2.29500771e+03,5.27094185e+02,8.20108280e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01805556,1.47332072,2.28448440,-0.88639597,4.26497125e+08,3.00162656e+08,2.41206344e+08,4.50980938e+07,1.23873750e+07,4.90339844e+06,2.64004175e+06,1.50384814e+06,6.01803345e+05,3.85343628e+05,1.63697250e+05,7.43399200e+04,2.75571976e+04,8.62456131e+03,2.30730987e+03,5.25850415e+02,8.24028924e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01875000,1.46470178,2.32443150,-0.87796145,4.35168375e+08,3.06250594e+08,2.45124828e+08,4.61290469e+07,1.27014531e+07,5.00680273e+06,2.72695264e+06,1.52632898e+06,6.13812134e+05,3.95668671e+05,1.67041550e+05,7.56231384e+04,2.78085155e+04,8.72093391e+03,2.31738424e+03,5.24096549e+02,8.27080682e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01944444,1.45574413,2.36384103,-0.86932383,4.43680531e+08,3.12225219e+08,2.48971344e+08,4.71412734e+07,1.30099951e+07,5.10827490e+06,2.81248193e+06,1.54840405e+06,6.25600769e+05,4.05806885e+05,1.70321915e+05,7.68816986e+04,2.80580330e+04,8.81598759e+03,2.32775950e+03,5.22635758e+02,8.30196440e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02013889,1.44645844,2.40271786,-0.86049017,4.52026125e+08,3.18084562e+08,2.52633594e+08,4.81472891e+07,1.33199160e+07,5.20823535e+06,2.90032715e+06,1.56918616e+06,6.37134949e+05,4.16038086e+05,1.73538422e+05,7.80900116e+04,2.82717838e+04,8.90098190e+03,2.33441377e+03,5.20122170e+02,8.31888840e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02083333,1.43685460,2.44106636,-0.85146738,4.60299250e+08,3.23887312e+08,2.56216141e+08,4.91496406e+07,1.36303164e+07,5.30740527e+06,2.98919043e+06,1.58940723e+06,6.48554260e+05,4.26298004e+05,1.76723343e+05,7.92755356e+04,2.84726791e+04,8.98208809e+03,2.33987570e+03,5.17359555e+02,8.33087489e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02152778,1.42694265,2.47889157,-0.84226174,4.68376469e+08,3.29554906e+08,2.59654141e+08,5.01359492e+07,1.39376670e+07,5.40446387e+06,3.07828564e+06,1.60869824e+06,6.59690552e+05,4.36478058e+05,1.79831894e+05,8.04183350e+04,2.86539803e+04,9.05712318e+03,2.34360337e+03,5.14234662e+02,8.33605081e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02222222,1.41673201,2.51619773,-0.83287968,4.76244375e+08,3.35076531e+08,2.62942469e+08,5.11046602e+07,1.42414199e+07,5.49927979e+06,3.16748486e+06,1.62701758e+06,6.70527527e+05,4.46561279e+05,1.82858231e+05,8.15168304e+04,2.88152790e+04,9.12594795e+03,2.34560227e+03,5.10754824e+02,8.33445191e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02291667,1.40623164,2.55298955,-0.82332732,4.84115844e+08,3.40598312e+08,2.66196438e+08,5.20780156e+07,1.45478330e+07,5.59416211e+06,3.25818408e+06,1.64507300e+06,6.81357117e+05,4.56741608e+05,1.85882980e+05,8.26060181e+04,2.89696922e+04,9.19266129e+03,2.34694290e+03,5.07162333e+02,8.32989886e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02361111,1.39545046,2.58927141,-0.81361047,4.91759250e+08,3.45959094e+08,2.69291000e+08,5.30309961e+07,1.48500303e+07,5.68654248e+06,3.34881714e+06,1.66210852e+06,6.91855103e+05,4.66803009e+05,1.88817703e+05,8.36480331e+04,2.91037064e+04,9.25299549e+03,2.34655786e+03,5.03231168e+02,8.31866562e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,4.99158031e+08,3.51149969e+08,2.72281656e+08,5.39546641e+07,1.51432969e+07,5.77599512e+06,3.43698730e+06,1.67858057e+06,7.02020020e+05,4.76562866e+05,1.91656342e+05,8.46546173e+04,2.92349072e+04,9.31152630e+03,2.34650469e+03,4.99615997e+02,8.30857456e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,5.06540969e+08,3.56322938e+08,2.75167031e+08,5.48879531e+07,1.54425430e+07,5.86554590e+06,3.52865063e+06,1.69424622e+06,7.12135132e+05,4.86555206e+05,1.94485077e+05,8.56349716e+04,2.93412056e+04,9.36311531e+03,2.34376359e+03,4.95254755e+02,8.28795806e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
