# Irene Model output file: ../../unitTests/Legacy/CammiceAll_Pa90.CAMMICE.output_mean_H+_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CAMMICE/MICS
# Particle species:         H+
# Flux type:                Differential
# Flux direction:           Bin 80-90
# Environment settings:     IGRF; All Activity Levels
# Energy levels (keV):       1-1.3 1.8-2.4 3.2-4.2 5.6-7.4 9.9-13.2 17.5-23.3 30.9-41.1 54.7-72.8 80.3-89.7 100.1-111.7 124.7-139.1 155.3-193.4
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.00694444,1.55451077,1.56830628,-0.98654759,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.73752915e+06,8.51816004e+05,3.05469292e+04,1.06807535e+04,8.67565037e+03,8.02082893e+03,1.25617982e+04,1.89903759e+04,3.53615144e+04
53219.00763889,1.55319249,1.61750188,-0.98263373,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.04995387e+06,8.84635862e+05,3.36336170e+04,1.27020599e+04,1.08574904e+04,1.03344882e+04,1.67460856e+04,2.62681127e+04,4.64064709e+04
53219.00833333,1.55128673,1.66608598,-0.97834803,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.36897012e+06,9.18148152e+05,3.67854278e+04,1.47660119e+04,1.30853629e+04,1.26969611e+04,2.10186530e+04,3.36993953e+04,5.76844538e+04
53219.00902778,1.54881514,1.71406234,-0.97370527,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.69467870e+06,9.52363466e+05,4.00033574e+04,1.68732616e+04,1.53599719e+04,1.51089940e+04,2.53808506e+04,4.12865716e+04,6.91990268e+04
53219.00972222,1.54579812,1.76143505,-0.96871939,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.02715770e+06,9.87290002e+05,4.32881771e+04,1.90243141e+04,1.76818624e+04,1.75711651e+04,2.98337239e+04,4.90314604e+04,8.09529498e+04
53219.01041667,1.54225483,1.80820850,-0.96340360,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.36648426e+06,1.02293587e+06,4.66406493e+04,2.12196685e+04,2.00515735e+04,2.00840459e+04,3.43783062e+04,5.69358588e+04,9.29489505e+04
53219.01111111,1.53820426,1.85438693,-0.95777059,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.70956413e+06,1.06029461e+06,5.04611294e+04,2.36504140e+04,2.26692046e+04,2.32259855e+04,4.04507770e+04,6.74840374e+04,1.09014995e+05
53219.01180556,1.53366367,1.89997504,-0.95183246,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.05611544e+06,1.09948549e+06,5.47954805e+04,2.63385594e+04,2.55578165e+04,2.70627745e+04,4.82141727e+04,8.09580214e+04,1.29585615e+05
53219.01250000,1.52865033,1.94497724,-0.94560083,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.40935117e+06,1.13955698e+06,5.92541798e+04,2.90985158e+04,2.85231083e+04,3.10304204e+04,5.62670255e+04,9.49336076e+04,1.50925299e+05
53219.01319444,1.52318025,1.98939854,-0.93908636,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.76960960e+06,1.18042512e+06,6.38015226e+04,3.19133430e+04,3.15473532e+04,3.50769471e+04,6.44799771e+04,1.09187043e+05,1.72689236e+05
53219.01388889,1.51726880,2.03324350,-0.93229988,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.13690471e+06,1.22209152e+06,6.84376856e+04,3.47831503e+04,3.46306687e+04,3.92025119e+04,7.28533467e+04,1.23718880e+05,1.94878275e+05
53219.01458333,1.51093106,2.07651714,-0.92525113,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.51130712e+06,1.26456418e+06,7.31635602e+04,3.77084894e+04,3.77736475e+04,4.34079080e+04,8.13887445e+04,1.38531915e+05,2.17496680e+05
53219.01527778,1.50418085,2.11922432,-0.91794984,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.89288825e+06,1.30785120e+06,7.79800476e+04,4.06899184e+04,4.09768891e+04,4.76939374e+04,9.00877980e+04,1.53628971e+05,2.40548765e+05
53219.01597222,1.49703211,2.16136976,-0.91040510,0.00000000e+00,0.00000000e+00,0.00000000e+00,8.28171996e+06,1.35196074e+06,8.28880552e+04,4.37279989e+04,4.42409969e+04,5.20614076e+04,9.89521461e+04,1.69012894e+05,2.64038873e+05
53219.01666667,1.48949758,2.20295831,-0.90262557,0.00000000e+00,0.00000000e+00,0.00000000e+00,8.67787532e+06,1.39690107e+06,8.78885051e+04,4.68233015e+04,4.75665841e+04,5.65111389e+04,1.07983454e+05,1.84686572e+05,2.87971417e+05
53219.01736111,1.48158981,2.24399485,-0.89462001,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.08142817e+06,1.44268059e+06,9.29823295e+04,4.99764034e+04,5.09542707e+04,6.10439612e+04,1.17183406e+05,2.00652928e+05,3.12350858e+05
53219.01805556,1.47332072,2.28448440,-0.88639597,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.49245394e+06,1.48930785e+06,9.81704805e+04,5.31878939e+04,5.44046900e+04,6.56607214e+04,1.26553720e+05,2.16914947e+05,3.37181754e+05
53219.01875000,1.46470178,2.32443150,-0.87796145,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.91102935e+06,1.53679154e+06,1.03453926e+05,5.64583723e+04,5.79184857e+04,7.03622813e+04,1.36096147e+05,2.33475663e+05,3.62468738e+05
53219.01944444,1.45574413,2.36384103,-0.86932383,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.03372328e+07,1.58514057e+06,1.08833656e+05,5.97884511e+04,6.14963160e+04,7.51495211e+04,1.45812472e+05,2.50338176e+05,3.88216545e+05
53219.02013889,1.44645844,2.40271786,-0.86049017,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.07711443e+07,1.63436402e+06,1.14310682e+05,6.31787564e+04,6.51388536e+04,8.00233412e+04,1.55704523e+05,2.67505659e+05,4.14430019e+05
53219.02083333,1.43685460,2.44106636,-0.85146738,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.12128458e+07,1.68447116e+06,1.19886035e+05,6.66299273e+04,6.88467849e+04,8.49846601e+04,1.65774164e+05,2.84981347e+05,4.41114097e+05
53219.02152778,1.42694265,2.47889157,-0.84226174,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.16624213e+07,1.73547154e+06,1.25560778e+05,7.01426202e+04,7.26208154e+04,9.00344215e+04,1.76023311e+05,3.02768563e+05,4.68273857e+05
53219.02222222,1.41673201,2.51619773,-0.83287968,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.21199566e+07,1.78737490e+06,1.31335993e+05,7.37175064e+04,7.64616664e+04,9.51735906e+04,1.86453922e+05,3.20870708e+05,4.95914489e+05
53219.02291667,1.40623164,2.55298955,-0.82332732,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.25855402e+07,1.84019126e+06,1.37212798e+05,7.73552767e+04,8.03700798e+04,1.00403160e+05,1.97068013e+05,3.39291279e+05,5.24041334e+05
53219.02361111,1.39545046,2.58927141,-0.81361047,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.30592626e+07,1.89393089e+06,1.43192333e+05,8.10566379e+04,8.43468152e+04,1.05724147e+05,2.07867646e+05,3.58033855e+05,5.52659857e+05
53219.02430556,1.38439666,2.62504771,-0.80373478,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.35412169e+07,1.94860436e+06,1.49275775e+05,8.48223180e+04,8.83926547e+04,1.11137596e+05,2.18854946e+05,3.77102122e+05,5.81775687e+05
53219.02500000,1.37307870,2.66032286,-0.79370542,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.40631265e+07,2.00208521e+06,1.55766960e+05,8.90768368e+04,9.28450967e+04,1.17117806e+05,2.30513755e+05,3.97192154e+05,6.13911322e+05
53219.02569444,1.36150411,2.69510108,-0.78352791,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.46532611e+07,2.05248088e+06,1.62936683e+05,9.41984197e+04,9.80048640e+04,1.24087385e+05,2.43275339e+05,4.18924471e+05,6.51314367e+05
53219.02638889,1.34968075,2.72938677,-0.77320693,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.52811137e+07,2.10187124e+06,1.70493351e+05,9.97777497e+04,1.03546967e+05,1.31589504e+05,2.56675871e+05,4.41633106e+05,6.91555363e+05
53219.02708333,1.33761568,2.76318386,-0.76274752,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.59196494e+07,2.15210198e+06,1.78178597e+05,1.05452014e+05,1.09183371e+05,1.39219274e+05,2.70304417e+05,4.64728136e+05,7.32481075e+05
53219.02777778,1.32531611,2.79649642,-0.75215438,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.65690008e+07,2.20318355e+06,1.85994018e+05,1.11222390e+05,1.14915246e+05,1.46978279e+05,2.84163806e+05,4.88214354e+05,7.74099993e+05
53219.02847222,1.31278896,2.82932870,-0.74143207,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.72293037e+07,2.25512662e+06,1.93941249e+05,1.17090085e+05,1.20743790e+05,1.54868142e+05,2.98256939e+05,5.12096676e+05,8.16420829e+05
53219.02916667,1.30004065,2.86168446,-0.73058466,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.79006985e+07,2.30794224e+06,2.02021979e+05,1.23056347e+05,1.26670243e+05,1.62890541e+05,3.12586810e+05,5.36380177e+05,8.59452577e+05
53219.02986111,1.28707747,2.89356762,-0.71961671,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.85833292e+07,2.36164174e+06,2.10237940e+05,1.29122455e+05,1.32695876e+05,1.71047194e+05,3.27156493e+05,5.61070064e+05,9.03204466e+05
53219.03055556,1.27390601,2.92498195,-0.70853199,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.92773443e+07,2.41623680e+06,2.18590922e+05,1.35289729e+05,1.38822001e+05,1.79339880e+05,3.41969159e+05,5.86171713e+05,9.47686019e+05
53219.03125000,1.26053177,2.95593122,-0.69733473,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.99828964e+07,2.47173942e+06,2.27082760e+05,1.41559525e+05,1.45049964e+05,1.87770419e+05,3.57028065e+05,6.11690641e+05,9.92907015e+05
53219.03194444,1.24696101,2.98641920,-0.68602853,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.07001428e+07,2.52816199e+06,2.35715347e+05,1.47933242e+05,1.51381153e+05,1.96340692e+05,3.72336568e+05,6.37632537e+05,1.03887753e+06
53219.03263889,1.23319893,3.01644949,-0.67461718,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.14292456e+07,2.58551723e+06,2.44490635e+05,1.54412318e+05,1.57816999e+05,2.05052634e+05,3.87898124e+05,6.64003261e+05,1.08560796e+06
53219.03333333,1.21925132,3.04602571,-0.66310412,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.21703710e+07,2.64381825e+06,2.53410624e+05,1.60998232e+05,1.64358970e+05,2.13908234e+05,4.03716288e+05,6.90808833e+05,1.13310896e+06
53219.03402778,1.20512321,3.07515099,-0.65149297,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.29236910e+07,2.70307856e+06,2.62477383e+05,1.67692511e+05,1.71008583e+05,2.22909544e+05,4.19794723e+05,7.18055463e+05,1.18139155e+06
53219.03472222,1.19081978,3.10382911,-0.63978701,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.36893816e+07,2.76331201e+06,2.71693033e+05,1.74496721e+05,1.77767393e+05,2.32058669e+05,4.36137192e+05,7.45749525e+05,1.23046700e+06
53219.03541667,1.17634606,3.13206335,-0.62798955,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.44676249e+07,2.82453292e+06,2.81059762e+05,1.81412477e+05,1.84637006e+05,2.41357784e+05,4.52747576e+05,7.73897599e+05,1.28034700e+06
53219.03611111,1.16170690,3.15985701,-0.61610356,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.52586075e+07,2.88675598e+06,2.90579819e+05,1.88441441e+05,1.91619070e+05,2.50809120e+05,4.69629863e+05,8.02506441e+05,1.33104350e+06
53219.03680556,1.14690686,3.18721324,-0.60413250,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.60625221e+07,2.94999634e+06,3.00255522e+05,1.95585322e+05,1.98715286e+05,2.60414978e+05,4.86788162e+05,8.31583015e+05,1.38256884e+06
53219.03750000,1.13195050,3.21413533,-0.59207889,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.68019003e+07,3.02165576e+06,3.11918937e+05,2.06851721e+05,2.13216463e+05,2.81632342e+05,5.22712632e+05,8.87253149e+05,1.45913937e+06
53219.03819444,1.11684235,3.24062626,-0.57994601,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.74756790e+07,3.10187077e+06,3.25602365e+05,2.22307797e+05,2.35243309e+05,3.14650512e+05,5.77709194e+05,9.69950298e+05,1.56116299e+06
53219.03888889,1.10158683,3.26668916,-0.56773638,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.81604467e+07,3.18339404e+06,3.39508965e+05,2.38015956e+05,2.57629405e+05,3.48207195e+05,6.33602728e+05,1.05399621e+06,1.66485057e+06
53219.03958333,1.08618785,3.29232703,-0.55545298,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.88279767e+07,3.26590046e+06,3.53541133e+05,2.54243006e+05,2.81444056e+05,3.83860643e+05,6.93434272e+05,1.14384736e+06,1.77569833e+06
53219.04027778,1.07064964,3.31754285,-0.54309832,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.94450874e+07,3.34900767e+06,3.67584113e+05,2.71302552e+05,3.07944182e+05,4.23442508e+05,7.60778443e+05,1.24474218e+06,1.90016685e+06
53219.04097222,1.05497614,3.34233943,-0.53067491,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.00251379e+07,3.43289191e+06,3.81687601e+05,2.89075051e+05,3.36638373e+05,4.66236961e+05,8.34235338e+05,1.35462982e+06,2.03572681e+06
53219.04166667,1.03917111,3.36671961,-0.51818543,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.06003782e+07,3.51795734e+06,3.95968234e+05,3.07265513e+05,3.66326372e+05,5.10495337e+05,9.10388053e+05,1.46850394e+06,2.17620387e+06
53219.04236111,1.02323848,3.39068621,-0.50563222,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.11849064e+07,3.60439627e+06,4.10479445e+05,3.25749682e+05,3.96493720e+05,5.55468320e+05,9.87770350e+05,1.58421670e+06,2.31894912e+06
53219.04305556,1.00718185,3.41424190,-0.49301780,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.17788802e+07,3.69223198e+06,4.25225147e+05,3.44532543e+05,4.27148551e+05,6.01168034e+05,1.06640309e+06,1.70179929e+06,2.46400102e+06
53219.04375000,0.99100483,3.43738935,-0.48034436,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.23824625e+07,3.78148858e+06,4.40209386e+05,3.63619249e+05,4.58299276e+05,6.47607019e+05,1.14630785e+06,1.82128398e+06,2.61139938e+06
53219.04444444,0.97471073,3.46013122,-0.46761426,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.29958227e+07,3.87219112e+06,4.55436365e+05,3.83015152e+05,4.89954633e+05,6.94798300e+05,1.22750703e+06,1.94270429e+06,2.76118555e+06
53219.04513889,0.95830315,3.48246986,-0.45482970,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.37222863e+07,3.98548687e+06,4.81825907e+05,4.22309578e+05,5.41960602e+05,7.67575412e+05,1.34457023e+06,2.09228387e+06,2.92371968e+06
53219.04583333,0.94178538,3.50440812,-0.44199272,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.45637144e+07,4.12174654e+06,5.19560203e+05,4.81827054e+05,6.14649469e+05,8.66356357e+05,1.49808384e+06,2.27048502e+06,3.09921412e+06
53219.04652778,0.92516057,3.52594833,-0.42910551,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.54188564e+07,4.26022702e+06,5.57909509e+05,5.42314570e+05,6.88523047e+05,9.66747272e+05,1.65409948e+06,2.45159056e+06,3.27756884e+06
53219.04722222,0.90843201,3.54709270,-0.41617011,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.62879722e+07,4.40097041e+06,5.96885476e+05,6.03790506e+05,7.63603786e+05,1.06877867e+06,1.81266455e+06,2.63565553e+06,3.45883804e+06
53219.04791667,0.89160268,3.56784389,-0.40318872,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.71713318e+07,4.54402042e+06,6.36500217e+05,6.66273966e+05,8.39915017e+05,1.17248224e+06,1.97382833e+06,2.82273712e+06,3.64307804e+06
53219.04861111,0.87467557,3.58820395,-0.39016292,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.80692152e+07,4.68942238e+06,6.76766283e+05,7.29784745e+05,9.17480916e+05,1.27789086e+06,2.13764188e+06,3.01289461e+06,3.83034721e+06
53219.04930556,0.85765382,3.60817538,-0.37709505,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.89819130e+07,4.83722339e+06,7.17696714e+05,7.94343414e+05,9.96326605e+05,1.38503865e+06,2.30415826e+06,3.20618958e+06,4.02070622e+06
53219.05000000,0.84054009,3.62776023,-0.36398653,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.99097269e+07,4.98747225e+06,7.59305028e+05,8.59971293e+05,1.07647812e+06,1.49396101e+06,2.47343245e+06,3.40268587e+06,4.21421792e+06
53219.05069444,0.82333736,3.64696086,-0.35083956,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.08529701e+07,5.14021972e+06,8.01605280e+05,9.26690550e+05,1.15796255e+06,1.60469473e+06,2.64552163e+06,3.60244986e+06,4.41094768e+06
53219.05138889,0.80604831,3.66577913,-0.33765586,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.18119680e+07,5.29551848e+06,8.44612059e+05,9.94524196e+05,1.24080798e+06,1.71727799e+06,2.82048517e+06,3.80555043e+06,4.61096335e+06
53219.05208333,0.78867560,3.68421742,-0.32443715,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.27870578e+07,5.45342316e+06,8.88340492e+05,1.06349609e+06,1.32504355e+06,1.83175040e+06,2.99838459e+06,4.01205904e+06,4.81433528e+06
53219.05277778,0.77122206,3.70227775,-0.31118502,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.37785908e+07,5.61399061e+06,9.32806326e+05,1.13363107e+06,1.41069961e+06,1.94815318e+06,3.17928397e+06,4.22205004e+06,5.02113671e+06
53219.05347222,0.75369020,3.71996202,-0.29790134,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.47869312e+07,5.77727983e+06,9.78025897e+05,1.20495491e+06,1.49780761e+06,2.06652910e+06,3.36324975e+06,4.43560058e+06,5.23144362e+06
53219.05416667,0.73608253,3.73727210,-0.28458768,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.58124581e+07,5.94335220e+06,1.02401620e+06,1.27749441e+06,1.58640032e+06,2.18692265e+06,3.55035111e+06,4.65279094e+06,5.44533507e+06
53219.05486111,0.71840156,3.75421020,-0.27124576,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.68663510e+07,6.11393821e+06,1.07158156e+06,1.35254989e+06,1.67775003e+06,2.31056030e+06,3.74163625e+06,4.87493166e+06,5.66615907e+06
53219.05555556,0.70064980,3.77077788,-0.25787701,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.79652974e+07,6.29161963e+06,1.12192752e+06,1.43207070e+06,1.77376096e+06,2.43927134e+06,3.93865346e+06,5.10396152e+06,5.89892987e+06
53219.05625000,0.68282945,3.78697734,-0.24448299,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.91151912e+07,6.47731037e+06,1.17547201e+06,1.51673208e+06,1.87509769e+06,2.57370412e+06,4.14197541e+06,5.34059282e+06,6.14539202e+06
53219.05694444,0.66494302,3.80280999,-0.23106542,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.03149331e+07,6.67084385e+06,1.23212240e+06,1.60638340e+06,1.98162141e+06,2.71374186e+06,4.35154330e+06,5.58474388e+06,6.40517091e+06
53219.05763889,0.64699287,3.81827803,-0.21762557,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.15497541e+07,6.86994122e+06,1.29078859e+06,1.69926051e+06,2.09162343e+06,2.85777212e+06,4.56606250e+06,5.83477951e+06,6.67375114e+06
53219.05833333,0.62898120,3.83338288,-0.20416515,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.28064477e+07,7.07256523e+06,1.35049395e+06,1.79378277e+06,2.20357393e+06,3.00435363e+06,4.78438153e+06,6.08924406e+06,6.94708879e+06
53219.05902778,0.61091019,3.84812641,-0.19068527,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.40855656e+07,7.27880486e+06,1.41126469e+06,1.88999169e+06,2.31752208e+06,3.15355073e+06,5.00659622e+06,6.34824927e+06,7.22530386e+06
53219.05972222,0.59278205,3.86251020,-0.17718781,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.53876817e+07,7.48875262e+06,1.47312806e+06,1.98793041e+06,2.43351897e+06,3.30543034e+06,5.23280627e+06,6.61191132e+06,7.50852115e+06
53219.06041667,0.57459898,3.87653597,-0.16367372,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.67133942e+07,7.70250496e+06,1.53611250e+06,2.08764394e+06,2.55161791e+06,3.46006225e+06,5.46311560e+06,6.88035133e+06,7.79687078e+06
53219.06111111,0.55636317,3.89020514,-0.15014471,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.80633252e+07,7.92016219e+06,1.60024756e+06,2.18917906e+06,2.67187432e+06,3.61751903e+06,5.69763230e+06,7.15369530e+06,8.09048808e+06
53219.06180556,0.53807650,3.90351943,-0.13660190,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.94381240e+07,8.14182900e+06,1.66556409e+06,2.29258462e+06,2.79434604e+06,3.77787640e+06,5.93646915e+06,7.43207467e+06,8.38951425e+06
53219.06250000,0.51974102,3.91648041,-0.12304668,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.08384664e+07,8.36761435e+06,1.73209418e+06,2.39791143e+06,2.91909326e+06,3.94121319e+06,6.17974356e+06,7.71562629e+06,8.69409629e+06
53219.06319444,0.50135893,3.92908934,-0.10948047,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.22650572e+07,8.59763187e+06,1.79987133e+06,2.50521252e+06,3.04617877e+06,4.10761160e+06,6.42757795e+06,8.00449288e+06,9.00438749e+06
53219.06388889,0.48293210,3.94134794,-0.09590454,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.37186310e+07,8.83200003e+06,1.86893045e+06,2.61454314e+06,3.17566803e+06,4.27715734e+06,6.68009999e+06,8.29882319e+06,9.32054766e+06
53219.06458333,0.46446258,3.95325747,-0.08232013,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.51999532e+07,9.07084224e+06,1.93930789e+06,2.72596086e+06,3.30762922e+06,4.44993967e+06,6.93744262e+06,8.59877222e+06,9.64274326e+06
53219.06527778,0.44595210,3.96481934,-0.06872834,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.67098233e+07,9.31428738e+06,2.01104163e+06,2.83952581e+06,3.44213354e+06,4.62605184e+06,7.19974472e+06,8.90450182e+06,9.97114817e+06
53219.06597222,0.42740284,3.97603497,-0.05513059,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.82490740e+07,9.56246972e+06,2.08417124e+06,2.95530062e+06,3.57925518e+06,4.80559097e+06,7.46715096e+06,9.21618061e+06,1.03059435e+07
53219.06666667,0.40881639,3.98690561,-0.04152813,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.98185745e+07,9.81552942e+06,2.15873802e+06,3.07335067e+06,3.71907158e+06,4.98865847e+06,7.73981235e+06,9.53398461e+06,1.06473183e+07
53219.06736111,0.39019463,3.99743267,-0.02792206,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.14192308e+07,1.00736126e+07,2.23478501e+06,3.19374411e+06,3.86166344e+06,5.17536000e+06,8.01788629e+06,9.85809729e+06,1.09954698e+07
