# Irene Model output file: ../../unitTests/Legacy/Ax8max_NatEpoch_Intg.AE8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Activity Level: Max
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.02569444,1.36150411,2.69510108,-0.78352791,7.28622053e+10,5.69523350e+10,4.45182956e+10,1.75741023e+10,7.97235696e+09,4.52628295e+09,2.94115674e+09,1.49847593e+09,7.07183816e+08,3.53043110e+08,1.48352559e+08,5.88756010e+07,1.97854406e+07,5.66468310e+06,1.42355484e+06,2.96275367e+05,4.99669583e+04,8.57174938e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,7.57256483e+10,5.91988464e+10,4.62807940e+10,1.83117406e+10,8.30608532e+09,4.71329314e+09,3.06463129e+09,1.55841349e+09,7.35743924e+08,3.67490417e+08,1.53943391e+08,6.09619745e+07,2.04331521e+07,5.84371766e+06,1.46357416e+06,3.03814571e+05,5.11422533e+04,8.72747591e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,7.86276152e+10,6.14754668e+10,4.80668242e+10,1.90618895e+10,8.64564564e+09,4.90341681e+09,3.19027633e+09,1.61904021e+09,7.64708823e+08,3.82151405e+08,1.59588748e+08,6.30607887e+07,2.10814885e+07,6.02270666e+06,1.50333589e+06,3.11264282e+05,5.23019631e+04,8.87846802e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02777778,1.32531611,2.79649642,-0.75215438,8.15675735e+10,6.37817894e+10,4.98760766e+10,1.98241421e+10,8.99083687e+09,5.09655684e+09,3.31801615e+09,1.68035760e+09,7.94070978e+08,3.97021343e+08,1.65289857e+08,6.51734215e+07,2.17312779e+07,6.20190709e+06,1.54293098e+06,3.18647574e+05,5.34499340e+04,9.02569095e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02847222,1.31278896,2.82932870,-0.74143207,8.45445844e+10,6.61170749e+10,5.17079682e+10,2.05983218e+10,9.34158376e+09,5.29266682e+09,3.44782335e+09,1.74234367e+09,8.23821508e+08,4.12095951e+08,1.71044488e+08,6.72989374e+07,2.23822096e+07,6.38123284e+06,1.58234124e+06,3.25961570e+05,5.45857484e+04,9.16917585e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02916667,1.30004065,2.86168446,-0.73058466,8.75580147e+10,6.84808254e+10,5.35621055e+10,2.13843273e+10,9.69784041e+09,5.49171690e+09,3.57967276e+09,1.80499195e+09,8.53952778e+08,4.27369433e+08,1.76849880e+08,6.94364663e+07,2.30340381e+07,6.56061005e+06,1.62155438e+06,3.33204060e+05,5.57086817e+04,9.30893051e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02986111,1.28707747,2.89356762,-0.71961671,9.06074577e+10,7.08726191e+10,5.54380788e+10,2.21822169e+10,1.00594123e+10,5.69359866e+09,3.71335418e+09,1.86843096e+09,8.84426405e+08,4.42787802e+08,1.82685877e+08,7.15827706e+07,2.36865182e+07,6.73988500e+06,1.66059441e+06,3.40374579e+05,5.68123065e+04,9.44462903e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03055556,1.27390601,2.92498195,-0.70853199,9.36928667e+10,7.32923112e+10,5.73356902e+10,2.29922184e+10,1.04261844e+10,5.89824397e+09,3.84869197e+09,1.93278784e+09,9.15209146e+08,4.58301463e+08,1.88533405e+08,7.37346016e+07,2.43392826e+07,6.91887053e+06,1.69946823e+06,3.47468938e+05,5.78902107e+04,9.57585566e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03125000,1.26053177,2.95593122,-0.69733473,9.68139600e+10,7.57396739e+10,5.92547544e+10,2.38143294e+10,1.07981472e+10,6.10564362e+09,3.98567567e+09,1.99806111e+09,9.46297080e+08,4.73907484e+08,1.94391167e+08,7.58914865e+07,2.49921844e+07,7.09752695e+06,1.73816783e+06,3.54486374e+05,5.89427597e+04,9.70272853e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03194444,1.24696101,2.98641920,-0.68602853,9.99700853e+10,7.82141873e+10,6.11948602e+10,2.46484505e+10,1.11752472e+10,6.31576391e+09,4.12427853e+09,2.06424154e+09,9.77682674e+08,4.89601115e+08,2.00257202e+08,7.80527103e+07,2.56450035e+07,7.27579473e+06,1.77668102e+06,3.61425377e+05,5.99702020e+04,9.82534877e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
