# Legacy Model output file: ../../unitTests/Legacy/CammiceAll_Pa90.CAMMICE.output_mean_O+_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               CAMMICE/MICS
# Particle species:         O+
# Flux type:                Differential
# Flux direction:           Bin 80-90
# Environment settings:     IGRF; All Activity Levels
# Energy levels (keV):       1-1.3 1.8-2.4 3.2-4.2 5.6-7.4 9.9-13.2 17.5-23.3 30.9-41.1 54.7-72.8 80.3-89.7 100.1-111.7 124.7-139.1 155.3-193.4
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/keV)
53219.00694444,1.55451077,1.56830628,-0.98654759,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,8.85404046e+01,1.99714475e+01,1.07354004e+01,6.96807575e+00,8.38435546e-01,1.23750785e+00
53219.00763889,1.55319249,1.61750188,-0.98263373,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,9.04115256e+01,2.03935033e+01,1.09622712e+01,7.11533183e+00,8.56154172e-01,1.26366005e+00
53219.00833333,1.55128673,1.66608598,-0.97834803,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,9.23159567e+01,2.08230726e+01,1.11931808e+01,7.26520939e+00,8.74188229e-01,1.29027783e+00
53219.00902778,1.54881514,1.71406234,-0.97370527,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,9.42447659e+01,2.12581408e+01,1.14270463e+01,7.41700550e+00,8.92453136e-01,1.31723633e+00
53219.00972222,1.54579812,1.76143505,-0.96871939,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,9.61939652e+01,2.16978083e+01,1.16633840e+01,7.57040630e+00,9.10911127e-01,1.34447982e+00
53219.01041667,1.54225483,1.80820850,-0.96340360,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,9.81669173e+01,2.21428334e+01,1.19026017e+01,7.72567642e+00,9.29594046e-01,1.37205529e+00
53219.01111111,1.53820426,1.85438693,-0.95777059,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.32195538e+01,3.69653263e+01,9.58354940e+00,9.19074091e+00,1.03290906e+00,1.53203751e+00
53219.01180556,1.53366367,1.89997504,-0.95183246,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.21946719e+01,3.90427509e+01,9.53896065e+00,9.49712183e+00,1.06153680e+00,1.57513707e+00
53219.01250000,1.52865033,1.94497724,-0.94560083,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.36488192e+01,3.98291512e+01,9.73109469e+00,9.68841315e+00,1.08291831e+00,1.60686353e+00
53219.01319444,1.52318025,1.98939854,-0.93908636,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.50941876e+01,4.06108039e+01,9.92206879e+00,9.87854962e+00,1.10417073e+00,1.63839846e+00
53219.01388889,1.51726880,2.03324350,-0.93229988,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.65540950e+01,4.14003193e+01,1.01149639e+01,1.00705987e+01,1.12563694e+00,1.67025059e+00
53219.01458333,1.51093106,2.07651714,-0.92525113,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.80286640e+01,4.21977636e+01,1.03097962e+01,1.02645764e+01,1.14731872e+00,1.70242261e+00
53219.01527778,1.50418085,2.11922432,-0.91794984,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,7.95180078e+01,4.30031980e+01,1.05065807e+01,1.04604978e+01,1.16921775e+00,1.73491698e+00
53219.01597222,1.49703211,2.16136976,-0.91040510,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,8.10223010e+01,4.38167171e+01,1.07053405e+01,1.06583858e+01,1.19133659e+00,1.76773752e+00
53219.01666667,1.48949758,2.20295831,-0.90262557,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,8.25417580e+01,4.46384368e+01,1.09061037e+01,1.08582685e+01,1.21367840e+00,1.80088890e+00
53219.01736111,1.48158981,2.24399485,-0.89462001,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,8.40765927e+01,4.54684727e+01,1.11088989e+01,1.10601742e+01,1.23624632e+00,1.83437579e+00
53219.01805556,1.47332072,2.28448440,-0.88639597,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,8.56271463e+01,4.63070094e+01,1.13137709e+01,1.12641476e+01,1.25904537e+00,1.86820563e+00
53219.01875000,1.46470178,2.32443150,-0.87796145,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,8.71936951e+01,4.71541962e+01,1.15207564e+01,1.14702252e+01,1.28207960e+00,1.90238446e+00
53219.01944444,1.45574413,2.36384103,-0.86932383,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,8.87765869e+01,4.80102213e+01,1.17299012e+01,1.16784527e+01,1.30535415e+00,1.93691986e+00
53219.02013889,1.44645844,2.40271786,-0.86049017,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,9.03762048e+01,4.88752918e+01,1.19412560e+01,1.18888805e+01,1.32887462e+00,1.97182018e+00
53219.02083333,1.43685460,2.44106636,-0.85146738,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,9.19929112e+01,4.97496037e+01,1.21548687e+01,1.21015563e+01,1.35264637e+00,2.00709334e+00
53219.02152778,1.42694265,2.47889157,-0.84226174,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,9.36271637e+01,5.06334046e+01,1.23707998e+01,1.23165402e+01,1.37667611e+00,2.04274932e+00
53219.02222222,1.41673201,2.51619773,-0.83287968,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,9.52794021e+01,5.15269322e+01,1.25891073e+01,1.25338902e+01,1.40097031e+00,2.07879771e+00
53219.02291667,1.40623164,2.55298955,-0.82332732,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,9.69500988e+01,5.24304420e+01,1.28098536e+01,1.27536683e+01,1.42553592e+00,2.11524883e+00
53219.02361111,1.39545046,2.58927141,-0.81361047,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,9.86397429e+01,5.33441986e+01,1.30331034e+01,1.29759390e+01,1.45038013e+00,2.15211334e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.00348852e+02,5.42684820e+01,1.32589252e+01,1.32007702e+01,1.47551055e+00,2.18940254e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.14029980e+02,4.63216004e+01,1.71830477e+01,1.49764818e+01,2.17703849e+00,2.09611977e+00
53219.02569444,1.36150411,2.69510108,-0.78352791,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.26425358e+02,3.93565867e+01,2.07059678e+01,1.65856803e+01,2.80497377e+00,2.01760385e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.28581652e+02,4.00278473e+01,2.10591260e+01,1.68685634e+01,2.85281503e+00,2.05201583e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.30764434e+02,4.07073539e+01,2.14166225e+01,1.71549215e+01,2.90124398e+00,2.08685053e+00
53219.02777778,1.32531611,2.79649642,-0.75215438,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.32974460e+02,4.13953415e+01,2.17785809e+01,1.74448537e+01,2.95027737e+00,2.12212001e+00
53219.02847222,1.31278896,2.82932870,-0.74143207,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.35212528e+02,4.20920586e+01,2.21451321e+01,1.77384647e+01,2.99993293e+00,2.15783701e+00
53219.02916667,1.30004065,2.86168446,-0.73058466,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.37479466e+02,4.27977629e+01,2.25164115e+01,1.80358632e+01,3.05022901e+00,2.19401473e+00
53219.02986111,1.28707747,2.89356762,-0.71961671,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.39776096e+02,4.35127108e+01,2.28925541e+01,1.83371570e+01,3.10118389e+00,2.23066633e+00
53219.03055556,1.27390601,2.92498195,-0.70853199,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.42103308e+02,4.42371785e+01,2.32737052e+01,1.86424627e+01,3.15281726e+00,2.26780595e+00
53219.03125000,1.26053177,2.95593122,-0.69733473,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.44461976e+02,4.49714390e+01,2.36600083e+01,1.89518952e+01,3.20514855e+00,2.30544760e+00
53219.03194444,1.24696101,2.98641920,-0.68602853,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.46853045e+02,4.57157857e+01,2.40516180e+01,1.92655784e+01,3.25819871e+00,2.34360631e+00
53219.03263889,1.23319893,3.01644949,-0.67461718,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.49277462e+02,4.64705138e+01,2.44486894e+01,1.95836364e+01,3.31198875e+00,2.38229723e+00
53219.03333333,1.21925132,3.04602571,-0.66310412,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.51736215e+02,4.72359310e+01,2.48513845e+01,1.99061991e+01,3.36654062e+00,2.42153612e+00
53219.03402778,1.20512321,3.07515099,-0.65149297,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.54230289e+02,4.80123436e+01,2.52598644e+01,2.02333954e+01,3.42187613e+00,2.46133868e+00
53219.03472222,1.19081978,3.10382911,-0.63978701,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.56760715e+02,4.88000726e+01,2.56742979e+01,2.05653607e+01,3.47801817e+00,2.50172137e+00
53219.03541667,1.17634606,3.13206335,-0.62798955,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.59328571e+02,4.95994537e+01,2.60948619e+01,2.09022365e+01,3.53499067e+00,2.54270142e+00
53219.03611111,1.16170690,3.15985701,-0.61610356,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.61934962e+02,5.04108310e+01,2.65217371e+01,2.12441676e+01,3.59281814e+00,2.58429643e+00
53219.03680556,1.14690686,3.18721324,-0.60413250,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.64580940e+02,5.12345319e+01,2.69550959e+01,2.15912922e+01,3.65152393e+00,2.62652322e+00
53219.03750000,1.13195050,3.21413533,-0.59207889,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.21076498e+02,5.28725916e+01,2.52282130e+01,2.59250758e+01,3.71645902e+00,5.56290083e+00
53219.03819444,1.11684235,3.24062626,-0.57994601,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.24683012e+02,5.37351245e+01,2.56397715e+01,2.63480025e+01,3.77708718e+00,5.65365077e+00
53219.03888889,1.10158683,3.26668916,-0.56773638,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.28346601e+02,5.46113075e+01,2.60578431e+01,2.67776223e+01,3.83867483e+00,5.74583689e+00
53219.03958333,1.08618785,3.29232703,-0.55545298,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.01127778e+02,5.01286176e+01,2.29880623e+01,2.25225436e+01,3.39838175e+00,4.48787736e+00
53219.04027778,1.07064964,3.31754285,-0.54309832,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.68555289e+02,4.47212636e+01,1.93137174e+01,1.74530707e+01,2.87112133e+00,2.99463696e+00
53219.04097222,1.05497614,3.34233943,-0.53067491,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.55836275e+02,4.27619499e+01,1.78816725e+01,1.53937097e+01,2.66653184e+00,2.36853082e+00
53219.04166667,1.03917111,3.36671961,-0.51818543,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.58351669e+02,4.34521814e+01,1.81703051e+01,1.56421834e+01,2.70957301e+00,2.40676188e+00
53219.04236111,1.02323848,3.39068621,-0.50563222,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.60909287e+02,4.41539997e+01,1.84637829e+01,1.58948283e+01,2.75333670e+00,2.44563471e+00
53219.04305556,1.00718185,3.41424190,-0.49301780,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.63510643e+02,4.48678199e+01,1.87622796e+01,1.61517937e+01,2.79784880e+00,2.48517232e+00
53219.04375000,0.99100483,3.43738935,-0.48034436,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.66157381e+02,4.55940928e+01,1.90659835e+01,1.64132419e+01,2.84313743e+00,2.52539967e+00
53219.04444444,0.97471073,3.46013122,-0.46761426,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.68851154e+02,4.63332723e+01,1.93750846e+01,1.66793362e+01,2.88923087e+00,2.56634189e+00
53219.04513889,0.95830315,3.48246986,-0.45482970,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.60020415e+02,6.45765921e+01,1.70953473e+01,1.79202376e+01,3.21438523e+00,4.06667337e+00
53219.04583333,0.94178538,3.50440812,-0.44199272,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.62625216e+02,6.56277654e+01,1.73736242e+01,1.82119420e+01,3.26670877e+00,4.13287041e+00
53219.04652778,0.92516057,3.52594833,-0.42910551,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.65278975e+02,6.66986957e+01,1.76571313e+01,1.85091291e+01,3.32001574e+00,4.20031162e+00
53219.04722222,0.90843201,3.54709270,-0.41617011,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.67983512e+02,6.77901177e+01,1.79460632e+01,1.88120026e+01,3.37434271e+00,4.26904328e+00
53219.04791667,0.89160268,3.56784389,-0.40318872,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.70740739e+02,6.89028027e+01,1.82406241e+01,1.91207767e+01,3.42972808e+00,4.33911398e+00
53219.04861111,0.87467557,3.58820395,-0.39016292,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.73552680e+02,7.00375674e+01,1.85410301e+01,1.94356780e+01,3.48621249e+00,4.41057512e+00
53219.04930556,0.85765382,3.60817538,-0.37709505,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.76421328e+02,7.11952167e+01,1.88474943e+01,1.97569299e+01,3.54383602e+00,4.48347741e+00
53219.05000000,0.84054009,3.62776023,-0.36398653,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.79348937e+02,7.23766600e+01,1.91602576e+01,2.00847846e+01,3.60264392e+00,4.55787812e+00
53219.05069444,0.82333736,3.64696086,-0.35083956,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.82337722e+02,7.35827906e+01,1.94795563e+01,2.04194903e+01,3.66268067e+00,4.63383350e+00
53219.05138889,0.80604831,3.66577913,-0.33765586,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.85390006e+02,7.48145466e+01,1.98056387e+01,2.07613070e+01,3.72399295e+00,4.71140261e+00
53219.05208333,0.78867560,3.68421742,-0.32443715,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.88508253e+02,7.60729222e+01,2.01387683e+01,2.11105108e+01,3.78663026e+00,4.79064809e+00
53219.05277778,0.77122206,3.70227775,-0.31118502,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.91695074e+02,7.73589707e+01,2.04792236e+01,2.14673939e+01,3.85064502e+00,4.87163625e+00
53219.05347222,0.75369020,3.71996202,-0.29790134,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.94953102e+02,7.86737551e+01,2.08272862e+01,2.18322513e+01,3.91609015e+00,4.95443403e+00
53219.05416667,0.73608253,3.73727210,-0.28458768,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,1.98285169e+02,8.00184182e+01,2.11832585e+01,2.22054002e+01,3.98302253e+00,5.03911340e+00
53219.05486111,0.71840156,3.75421020,-0.27124576,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.11322106e+02,7.85806536e+01,2.19519664e+01,2.29310869e+01,3.91664078e+00,5.00117134e+00
53219.05555556,0.70064980,3.77077788,-0.25787701,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.29341159e+02,7.57426650e+01,2.29351813e+01,2.38408412e+01,3.78320096e+00,4.90183283e+00
53219.05625000,0.68282945,3.78697734,-0.24448299,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.47422618e+02,7.29443842e+01,2.39264163e+01,2.47591761e+01,3.65172640e+00,4.80488085e+00
53219.05694444,0.66494302,3.80280999,-0.23106542,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.64234741e+02,7.05772289e+01,2.48699285e+01,2.56387675e+01,3.54098152e+00,4.72767128e+00
53219.05763889,0.64699287,3.81827803,-0.21762557,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.68898265e+02,7.18228587e+01,2.53088622e+01,2.60912706e+01,3.60347692e+00,4.81111077e+00
53219.05833333,0.62898120,3.83338288,-0.20416515,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.73678312e+02,7.30996114e+01,2.57587630e+01,2.65550797e+01,3.66753381e+00,4.89663506e+00
53219.05902778,0.61091019,3.84812641,-0.19068527,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.78579888e+02,7.44088249e+01,2.62201022e+01,2.70306810e+01,3.73321931e+00,4.98433375e+00
53219.05972222,0.59278205,3.86251020,-0.17718781,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.83607836e+02,7.57517922e+01,2.66933356e+01,2.75185441e+01,3.80059830e+00,5.07429348e+00
53219.06041667,0.57459898,3.87653597,-0.16367372,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.88767518e+02,7.71299459e+01,2.71789679e+01,2.80191895e+01,3.86974265e+00,5.16661019e+00
53219.06111111,0.55636317,3.89020514,-0.15014471,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.94064271e+02,7.85447111e+01,2.76775014e+01,2.85331348e+01,3.94072386e+00,5.26137935e+00
53219.06180556,0.53807650,3.90351943,-0.13660190,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,2.99504069e+02,7.99976839e+01,2.81894984e+01,2.90609599e+01,4.01362202e+00,5.35870787e+00
53219.06250000,0.51974102,3.91648041,-0.12304668,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.05092776e+02,8.14904302e+01,2.87155107e+01,2.96032336e+01,4.08851568e+00,5.45870066e+00
53219.06319444,0.50135893,3.92908934,-0.10948047,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.10836777e+02,8.30246556e+01,2.92561395e+01,3.01605755e+01,4.16549042e+00,5.56147196e+00
53219.06388889,0.48293210,3.94134794,-0.09590454,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.16742617e+02,8.46021084e+01,2.98120006e+01,3.07336208e+01,4.24463396e+00,5.66713888e+00
53219.06458333,0.46446258,3.95325747,-0.08232013,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,-1.00000000e+00,3.22817240e+02,8.62246434e+01,3.03837477e+01,3.13230431e+01,4.32603934e+00,5.77582566e+00
