# Irene Model output file: ../../unitTests/Legacy/CRRquiet_NatEpochSaa_Intg.CRRESELE.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESELE
# Particle species:         e-
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Ap range: 5-7.5
# Energy levels (MeV):       0.65 0.95 1.6 2 2.35 2.75 3.15 3.75 4.55 5.75
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.22500000,0.51323377,-0.85576077,-0.41036838,1.95603870e+09,9.53141633e+08,1.88464083e+08,3.42431234e+07,9.06722391e+06,2.47719355e+06,7.19420021e+05,1.97514066e+05,5.17196207e+04,1.33039415e+04
53219.22569444,0.57943198,-0.81320426,-0.45380854,1.95603870e+09,9.53141633e+08,1.88464083e+08,3.42431234e+07,9.06722391e+06,2.47719355e+06,7.19420021e+05,1.97514066e+05,5.17196207e+04,1.33039415e+04
53219.22638889,0.64319673,-0.76722784,-0.49533761,1.95603870e+09,9.53141633e+08,1.88464083e+08,3.42431234e+07,9.06722391e+06,2.47719355e+06,7.19420021e+05,1.97514066e+05,5.17196207e+04,1.33039415e+04
53219.22708333,0.70440419,-0.71819642,-0.53489186,1.95603870e+09,9.53141633e+08,1.88464083e+08,3.42431234e+07,9.06722391e+06,2.47719355e+06,7.19420021e+05,1.97514066e+05,5.17196207e+04,1.33039415e+04
53219.22777778,0.76297260,-0.66646974,-0.57243675,1.95603870e+09,9.53141633e+08,1.88464083e+08,3.42431234e+07,9.06722391e+06,2.47719355e+06,7.19420021e+05,1.97514066e+05,5.17196207e+04,1.33039415e+04
53219.22847222,0.81885736,-0.61239515,-0.60796318,1.95603870e+09,9.53141633e+08,1.88464083e+08,3.42431234e+07,9.06722391e+06,2.47719355e+06,7.19420021e+05,1.97514066e+05,5.17196207e+04,1.33039415e+04
53219.22916667,0.87204640,-0.55630101,-0.64148324,1.95603870e+09,9.53141633e+08,1.88464083e+08,3.42431234e+07,9.06722391e+06,2.47719355e+06,7.19420021e+05,1.97514066e+05,5.17196207e+04,1.33039415e+04
53219.22986111,0.92255509,-0.49849353,-0.67302706,1.95603870e+09,9.53141633e+08,1.88464083e+08,3.42431234e+07,9.06722391e+06,2.47719355e+06,7.19420021e+05,1.97514066e+05,5.17196207e+04,1.33039415e+04
53219.23055556,0.97042049,-0.43925509,-0.70263828,1.95603870e+09,9.53141633e+08,1.88464083e+08,3.42431234e+07,9.06722391e+06,2.47719355e+06,7.19420021e+05,1.97514066e+05,5.17196207e+04,1.33039415e+04
53219.23125000,1.01569689,-0.37884213,-0.73037120,1.95603870e+09,9.53141633e+08,1.88464083e+08,3.42431234e+07,9.06722391e+06,2.47719355e+06,7.19420021e+05,1.97514066e+05,5.17196207e+04,1.33039415e+04
53219.23194444,1.05845210,-0.31748650,-0.75628751,1.95603870e+09,9.53141633e+08,1.88464083e+08,3.42431234e+07,9.06722391e+06,2.47719355e+06,7.19420021e+05,1.97514066e+05,5.17196207e+04,1.33039415e+04
53219.23263889,1.09876318,-0.25539569,-0.78045407,1.95603870e+09,9.53141633e+08,1.88464083e+08,3.42431234e+07,9.06722391e+06,2.47719355e+06,7.19420021e+05,1.97514066e+05,5.17196207e+04,1.33039415e+04
53219.23333333,1.13671396,-0.19275443,-0.80294105,1.95603870e+09,9.53141633e+08,1.88464083e+08,3.42431234e+07,9.06722391e+06,2.47719355e+06,7.19420021e+05,1.97514066e+05,5.17196207e+04,1.33039415e+04
53219.23402778,1.17239186,-0.12972611,-0.82381985,1.95603870e+09,9.53141633e+08,1.88464083e+08,3.42431234e+07,9.06722391e+06,2.47719355e+06,7.19420021e+05,1.97514066e+05,5.17196207e+04,1.33039415e+04
53219.23472222,1.20588665,-0.06645467,-0.84316204,1.95603870e+09,9.53141633e+08,1.88464083e+08,3.42431234e+07,9.06722391e+06,2.47719355e+06,7.19420021e+05,1.97514066e+05,5.17196207e+04,1.33039415e+04
53219.23541667,1.23728858,-0.00306661,-0.86103874,1.95603870e+09,9.53141633e+08,1.88464083e+08,3.42431234e+07,9.06722391e+06,2.47719355e+06,7.19420021e+05,1.97514066e+05,5.17196207e+04,1.33039415e+04
53219.23611111,1.26668697,0.06032757,-0.87751899,1.95603870e+09,9.53141633e+08,1.88464083e+08,3.42431234e+07,9.06722391e+06,2.47719355e+06,7.19420021e+05,1.97514066e+05,5.17196207e+04,1.33039415e+04
53219.23680556,1.29416970,0.12363150,-0.89267014,1.95603870e+09,9.53141633e+08,1.88464083e+08,3.42431234e+07,9.06722391e+06,2.47719355e+06,7.19420021e+05,1.97514066e+05,5.17196207e+04,1.33039415e+04
53219.23750000,1.31982185,0.18676152,-0.90655716,1.95603870e+09,9.53141633e+08,1.88464083e+08,3.42431234e+07,9.06722391e+06,2.47719355e+06,7.19420021e+05,1.97514066e+05,5.17196207e+04,1.33039415e+04
53219.23819444,1.34372646,0.24964528,-0.91924206,1.95603870e+09,9.53141633e+08,1.88464083e+08,3.42431234e+07,9.06722391e+06,2.47719355e+06,7.19420021e+05,1.97514066e+05,5.17196207e+04,1.33039415e+04
53219.23888889,1.36596277,0.31221968,-0.93078447,1.95603870e+09,9.53141633e+08,1.88464083e+08,3.42431234e+07,9.06722391e+06,2.47719355e+06,7.19420021e+05,1.97514066e+05,5.17196207e+04,1.33039415e+04
53219.23958333,1.38660692,0.37443103,-0.94124058,1.95603870e+09,9.53141633e+08,1.88464083e+08,3.42431234e+07,9.06722391e+06,2.47719355e+06,7.19420021e+05,1.97514066e+05,5.17196207e+04,1.33039415e+04
53219.24027778,1.40573204,0.43623258,-0.95066424,1.95603870e+09,9.53141633e+08,1.88464083e+08,3.42431234e+07,9.06722391e+06,2.47719355e+06,7.19420021e+05,1.97514066e+05,5.17196207e+04,1.33039415e+04
53219.24097222,1.42340721,0.49758491,-0.95910645,1.95603870e+09,9.53141633e+08,1.88464083e+08,3.42431234e+07,9.06722391e+06,2.47719355e+06,7.19420021e+05,1.97514066e+05,5.17196207e+04,1.33039415e+04
53219.24166667,1.43969849,0.55845398,-0.96661508,1.95603870e+09,9.53141633e+08,1.88464083e+08,3.42431234e+07,9.06722391e+06,2.47719355e+06,7.19420021e+05,1.97514066e+05,5.17196207e+04,1.33039415e+04
53219.24236111,1.45466882,0.61881106,-0.97323597,1.95604227e+09,9.53143948e+08,1.88464391e+08,3.42434316e+07,9.06752087e+06,2.47742625e+06,7.19549077e+05,1.97577452e+05,5.17579292e+04,1.33181232e+04
53219.24305556,1.46837723,0.67863197,-0.97901180,1.95605001e+09,9.53148985e+08,1.88465118e+08,3.42441591e+07,9.06821861e+06,2.47797025e+06,7.19851199e+05,1.97726016e+05,5.18432500e+04,1.33469817e+04
53219.24375000,1.48088052,0.73789600,-0.98398324,1.95606164e+09,9.53156873e+08,1.88466525e+08,3.42452253e+07,9.06923843e+06,2.47877754e+06,7.20333676e+05,1.97987621e+05,5.19822190e+04,1.33862105e+04
53219.24444444,1.49223176,0.79658667,-0.98818872,1.95607658e+09,9.53167203e+08,1.88468501e+08,3.42465191e+07,9.07047650e+06,2.47976953e+06,7.20952495e+05,1.98340472e+05,5.21661325e+04,1.34353145e+04
53219.24513889,1.50248164,0.85468954,-0.99166405,1.95609242e+09,9.53178569e+08,1.88471199e+08,3.42480973e+07,9.07190869e+06,2.48092816e+06,7.21705915e+05,1.98792632e+05,5.24026787e+04,1.34959767e+04
53219.24583333,1.51167818,0.91219362,-0.99444359,1.95611020e+09,9.53191872e+08,1.88475064e+08,3.42502175e+07,9.07372769e+06,2.48237911e+06,7.22705329e+05,1.99430312e+05,5.27338502e+04,1.35783942e+04
53219.24652778,1.51986643,0.96908950,-0.99655936,1.95612901e+09,9.53206076e+08,1.88479371e+08,3.42525952e+07,9.07573938e+06,2.48395575e+06,7.23816136e+05,2.00154203e+05,5.31070143e+04,1.36710087e+04
53219.24722222,1.52708956,1.02537010,-0.99804166,1.95614880e+09,9.53221200e+08,1.88484176e+08,3.42551796e+07,9.07788059e+06,2.48564377e+06,7.25017825e+05,2.00930264e+05,5.34881170e+04,1.37611730e+04
53219.24791667,1.53338790,1.08103026,-0.99891920,1.95617222e+09,9.53239130e+08,1.88489974e+08,3.42582059e+07,9.08023250e+06,2.48750496e+06,7.26366139e+05,2.01779078e+05,5.38745575e+04,1.38497285e+04
53219.24861111,1.53880007,1.13606589,-0.99921899,1.95619828e+09,9.53258945e+08,1.88496268e+08,3.42614674e+07,9.08266560e+06,2.48942793e+06,7.27770196e+05,2.02648475e+05,5.42583970e+04,1.39391255e+04
53219.24930556,1.54336263,1.19047432,-0.99896676,1.95623287e+09,9.53284474e+08,1.88503475e+08,3.42651885e+07,9.08528624e+06,2.49148955e+06,7.29262174e+05,2.03549027e+05,5.46423633e+04,1.40279037e+04
53219.25000000,1.54710996,1.24425414,-0.99818637,1.95627598e+09,9.53315717e+08,1.88511597e+08,3.42693692e+07,9.08809441e+06,2.49368981e+06,7.30842073e+05,2.04480734e+05,5.50264563e+04,1.41160632e+04
53219.25069444,1.55007487,1.29740504,-0.99690090,1.95631840e+09,9.53347427e+08,1.88521618e+08,3.42746525e+07,9.09134699e+06,2.49612501e+06,7.32562429e+05,2.05466468e+05,5.54177898e+04,1.42055097e+04
53219.25138889,1.55228842,1.34992717,-0.99513184,1.95636012e+09,9.53379604e+08,1.88533538e+08,3.42810382e+07,9.09504399e+06,2.49879515e+06,7.34423242e+05,2.06506229e+05,5.58163638e+04,1.42962432e+04
53219.25208333,1.55378014,1.40182163,-0.99289977,1.95641092e+09,9.53419149e+08,1.88548297e+08,3.42886162e+07,9.09926714e+06,2.50164831e+06,7.36352452e+05,2.07548105e+05,5.61987948e+04,1.43840562e+04
53219.25277778,1.55457794,1.45309031,-0.99022413,1.95647079e+09,9.53466063e+08,1.88565894e+08,3.42973865e+07,9.10401646e+06,2.50468450e+06,7.38350059e+05,2.08592096e+05,5.65650828e+04,1.44689487e+04
53219.25347222,1.55470853,1.50373540,-0.98712299,1.95653927e+09,9.53520504e+08,1.88586218e+08,3.43068174e+07,9.10927472e+06,2.50789308e+06,7.40371752e+05,2.09613294e+05,5.69105733e+04,1.45503020e+04
53219.25416667,1.55419717,1.55375973,-0.98361408,1.95661636e+09,9.53582475e+08,1.88609271e+08,3.43169088e+07,9.11504194e+06,2.51127406e+06,7.42417530e+05,2.10611700e+05,5.72352664e+04,1.46281160e+04
53219.25486111,1.55306771,1.60316628,-0.97971387,1.95669344e+09,9.53644445e+08,1.88632323e+08,3.43270003e+07,9.12080916e+06,2.51465504e+06,7.44463308e+05,2.11610106e+05,5.75599594e+04,1.47059300e+04
53219.25555556,1.55134339,1.65195881,-0.97543807,1.95679269e+09,9.53722116e+08,1.88658535e+08,3.43383632e+07,9.12726782e+06,2.51833563e+06,7.46598852e+05,2.12625402e+05,5.78840562e+04,1.47849567e+04
53219.25625000,1.54904571,1.70014095,-0.97080173,1.95691410e+09,9.53815487e+08,1.88687907e+08,3.43509977e+07,9.13441793e+06,2.52231582e+06,7.48824162e+05,2.13657588e+05,5.82075566e+04,1.48651962e+04
53219.25694444,1.54619538,1.74771691,-0.96581884,1.95706170e+09,9.53932714e+08,1.88727420e+08,3.43656388e+07,9.14216106e+06,2.52649791e+06,7.51061307e+05,2.14674873e+05,5.85198994e+04,1.49420945e+04
53219.25763889,1.54281250,1.79469064,-0.96050289,1.95723549e+09,9.54073797e+08,1.88777073e+08,3.43822864e+07,9.15049721e+06,2.53088191e+06,7.53310287e+05,2.15677257e+05,5.88210844e+04,1.50156515e+04
53219.25833333,1.53891575,1.84106683,-0.95486706,1.95740928e+09,9.54214880e+08,1.88826727e+08,3.43989341e+07,9.15883336e+06,2.53526591e+06,7.55559267e+05,2.16679641e+05,5.91222694e+04,1.50892085e+04
53219.25902778,1.53452317,1.88684989,-0.94892328,1.95759995e+09,9.54373376e+08,1.88885112e+08,3.44172181e+07,9.16800451e+06,2.53987553e+06,7.57827702e+05,2.17675482e+05,5.94162229e+04,1.51588055e+04
53219.25972222,1.52965187,1.93204451,-0.94268348,1.95780749e+09,9.54549284e+08,1.88952230e+08,3.44371383e+07,9.17801065e+06,2.54471078e+06,7.60115592e+05,2.18664780e+05,5.97029449e+04,1.52244425e+04
53219.26041667,1.52431834,1.97665542,-0.93615849,1.95801907e+09,9.54728722e+08,1.89020860e+08,3.44575814e+07,9.18830829e+06,2.54970129e+06,7.62484040e+05,2.19692156e+05,6.00023764e+04,1.52932722e+04
53219.26111111,1.51853842,2.02068747,-0.92935930,1.95828210e+09,9.54951057e+08,1.89105802e+08,3.44827079e+07,9.20009004e+06,2.55510804e+06,7.64963307e+05,2.20747959e+05,6.03060177e+04,1.53614337e+04
53219.26180556,1.51232703,2.06414537,-0.92229596,1.95859256e+09,9.55212762e+08,1.89205542e+08,3.45119948e+07,9.21306440e+06,2.56077577e+06,7.67472837e+05,2.21794114e+05,6.06011592e+04,1.54257342e+04
53219.26250000,1.50569861,2.10703415,-0.91497818,1.95896149e+09,9.55520632e+08,1.89319349e+08,3.45445499e+07,9.22708045e+06,2.56671761e+06,7.70031623e+05,2.22832031e+05,6.08902932e+04,1.54864955e+04
53219.26319444,1.49866681,2.14935852,-0.90741524,1.95938888e+09,9.55874666e+08,1.89447223e+08,3.45803732e+07,9.24213819e+06,2.57293356e+06,7.72639663e+05,2.23861712e+05,6.11734196e+04,1.55437174e+04
53219.26388889,1.49124498,2.19112365,-0.89961593,1.95981627e+09,9.56228700e+08,1.89575098e+08,3.46161966e+07,9.25719593e+06,2.57914951e+06,7.75247705e+05,2.24891393e+05,6.14565462e+04,1.56009394e+04
53219.26458333,1.48344566,2.23233425,-0.89158871,1.96026413e+09,9.56605475e+08,1.89716700e+08,3.46546157e+07,9.27305647e+06,2.58559550e+06,7.77907079e+05,2.25907949e+05,6.17356354e+04,1.56555627e+04
53219.26527778,1.47528111,2.27299520,-0.88334207,1.96073948e+09,9.57011147e+08,1.89874668e+08,3.46964328e+07,9.29007668e+06,2.59242773e+06,7.80687549e+05,2.26940122e+05,6.20196131e+04,1.57094682e+04
53219.26597222,1.46676293,2.31311134,-0.87488354,1.96122184e+09,9.57422978e+08,1.90035272e+08,3.47390521e+07,9.30745378e+06,2.59941615e+06,7.83537783e+05,2.28001036e+05,6.23125166e+04,1.57652547e+04
53219.26666667,1.45790228,2.35268756,-0.86622065,1.96180046e+09,9.57909582e+08,1.90218361e+08,3.47865671e+07,9.32573629e+06,2.60665960e+06,7.86449685e+05,2.29054048e+05,6.26022694e+04,1.58185414e+04
53219.26736111,1.44870998,2.39172856,-0.85736062,1.96247532e+09,9.58470962e+08,1.90423935e+08,3.48389776e+07,9.34492421e+06,2.61415807e+06,7.89423255e+05,2.30099158e+05,6.28888713e+04,1.58693284e+04
53219.26805556,1.43919623,2.43023904,-0.84831021,1.96315018e+09,9.59032341e+08,1.90629510e+08,3.48913882e+07,9.36411214e+06,2.62165654e+06,7.92396825e+05,2.31144268e+05,6.31754734e+04,1.59201154e+04
53219.26875000,1.42937123,2.46822373,-0.83907631,1.96389452e+09,9.59655851e+08,1.90862246e+08,3.49479214e+07,9.38407691e+06,2.62931077e+06,7.95402377e+05,2.32173011e+05,6.34573773e+04,1.59688977e+04
53219.26944444,1.41924426,2.50568715,-0.82966506,1.96470833e+09,9.60341491e+08,1.91122144e+08,3.50085770e+07,9.40481853e+06,2.63712076e+06,7.98439910e+05,2.33185388e+05,6.37345833e+04,1.60156752e+04
53219.27013889,1.40882471,2.54263404,-0.82008272,1.96552215e+09,9.61027131e+08,1.91382042e+08,3.50692327e+07,9.42556016e+06,2.64493075e+06,8.01477443e+05,2.34197765e+05,6.40117893e+04,1.60624527e+04
53219.27083333,1.39812139,2.57906878,-0.81033526,1.96641701e+09,9.61780003e+08,1.91670922e+08,3.51367459e+07,9.44777451e+06,2.65307968e+06,8.04616605e+05,2.35226452e+05,6.42960753e+04,1.61097994e+04
53219.27152778,1.38714277,2.61499592,-0.80042802,1.96739290e+09,9.62600109e+08,1.91988785e+08,3.52111166e+07,9.47146159e+06,2.66156755e+06,8.07857398e+05,2.36271448e+05,6.45874414e+04,1.61577154e+04
53219.27222222,1.37589716,2.65041986,-0.79036681,1.96836879e+09,9.63420214e+08,1.92306648e+08,3.52854873e+07,9.49514866e+06,2.67005541e+06,8.11098189e+05,2.37316444e+05,6.48788074e+04,1.62056314e+04
53219.27291667,1.36439258,2.68534468,-0.78015664,1.96934469e+09,9.64240319e+08,1.92624511e+08,3.53598579e+07,9.51883574e+06,2.67854327e+06,8.14338982e+05,2.38361440e+05,6.51701734e+04,1.62535474e+04
53219.27361111,1.35263655,2.71977492,-0.76980271,1.97041915e+09,9.65141104e+08,1.92973612e+08,3.54384087e+07,9.54333374e+06,2.68709499e+06,8.17557198e+05,2.39384227e+05,6.54557982e+04,1.63000527e+04
53219.27430556,1.34063661,2.75371453,-0.75930986,1.97159218e+09,9.66122569e+08,1.93353953e+08,3.55211395e+07,9.56864266e+06,2.69571055e+06,8.20752841e+05,2.40384805e+05,6.57356817e+04,1.63451472e+04
53219.27500000,1.32839999,2.78716788,-0.74868298,1.97276521e+09,9.67104034e+08,1.93734293e+08,3.56038703e+07,9.59395157e+06,2.70432611e+06,8.23948482e+05,2.41385383e+05,6.60155652e+04,1.63902417e+04
53219.27569444,1.31593326,2.82013891,-0.73792629,1.97402883e+09,9.68134706e+08,1.94120364e+08,3.56912537e+07,9.62073733e+06,2.71320269e+06,8.27188347e+05,2.42385868e+05,6.62961567e+04,1.64362767e+04
53219.27638889,1.30324350,2.85263153,-0.72704451,1.97538302e+09,9.69214586e+08,1.94512165e+08,3.57832897e+07,9.64899994e+06,2.72234030e+06,8.30472436e+05,2.43386260e+05,6.65774562e+04,1.64832522e+04
53219.27708333,1.29033683,2.88464983,-0.71604188,1.97673721e+09,9.70294466e+08,1.94903967e+08,3.58753257e+07,9.67726254e+06,2.73147790e+06,8.33756524e+05,2.44386652e+05,6.68587556e+04,1.65302277e+04
53219.27777778,1.27721983,2.91619758,-0.70492215,1.97809140e+09,9.71374346e+08,1.95295769e+08,3.59673618e+07,9.70552515e+06,2.74061550e+06,8.37040612e+05,2.45387044e+05,6.71400552e+04,1.65772032e+04
53219.27847222,1.26389817,2.94727838,-0.69368973,1.97956407e+09,9.72547573e+08,1.95722839e+08,3.60619482e+07,9.73459206e+06,2.74979569e+06,8.40274999e+05,2.46352387e+05,6.74097064e+04,1.66234609e+04
53219.27916667,1.25037811,2.97789631,-0.68234822,1.98115520e+09,9.73814148e+08,1.96185179e+08,3.61590851e+07,9.76446327e+06,2.75901847e+06,8.43459685e+05,2.47282681e+05,6.76677094e+04,1.66690009e+04
53219.27986111,1.23666499,3.00805484,-0.67090140,1.98274634e+09,9.75080722e+08,1.96647519e+08,3.62562219e+07,9.79433448e+06,2.76824124e+06,8.46644371e+05,2.48212975e+05,6.79257124e+04,1.67145409e+04
53219.28055556,1.22276463,3.03775741,-0.65935287,1.98439149e+09,9.76370125e+08,1.97117922e+08,3.63587028e+07,9.82554198e+06,2.77773390e+06,8.49866029e+05,2.49137023e+05,6.81764966e+04,1.67607492e+04
53219.28125000,1.20868204,3.06700779,-0.64770608,1.98609065e+09,9.77682356e+08,1.97596388e+08,3.64665279e+07,9.85808577e+06,2.78749643e+06,8.53124659e+05,2.50054825e+05,6.84200621e+04,1.68076257e+04
53219.28194444,1.19442271,3.09580942,-0.63596465,1.98778981e+09,9.78994587e+08,1.98074854e+08,3.65743529e+07,9.89062956e+06,2.79725896e+06,8.56383289e+05,2.50972626e+05,6.86636276e+04,1.68545022e+04
53219.28263889,1.17999137,3.12416546,-0.62413156,1.98948897e+09,9.80306819e+08,1.98553319e+08,3.66821780e+07,9.92317335e+06,2.80702150e+06,8.59641919e+05,2.51890429e+05,6.89071931e+04,1.69013787e+04
53219.28333333,1.16539302,3.15207951,-0.61221010,1.99139970e+09,9.81743350e+08,1.99055210e+08,3.67939748e+07,9.95650142e+06,2.81685641e+06,8.62871849e+05,2.52783563e+05,6.91395603e+04,1.69481067e+04
53219.28402778,1.15063253,3.17955456,-0.60020342,1.99352200e+09,9.83304181e+08,1.99580525e+08,3.69097434e+07,9.99061379e+06,2.82676369e+06,8.66073080e+05,2.53652030e+05,6.93607293e+04,1.69946862e+04
53219.28472222,1.13571431,3.20659421,-0.58811448,1.99564430e+09,9.84865012e+08,2.00105841e+08,3.70255121e+07,1.00247262e+07,2.83667098e+06,8.69274311e+05,2.54520497e+05,6.95818983e+04,1.70412657e+04
53219.28541667,1.12064305,3.23320112,-0.57594613,1.99776660e+09,9.86425843e+08,2.00631156e+08,3.71412807e+07,1.00588385e+07,2.84657827e+06,8.72475542e+05,2.55388964e+05,6.98030673e+04,1.70878452e+04
53219.28611111,1.10542284,3.25937877,-0.56370119,2.00003200e+09,9.88047176e+08,2.01169489e+08,3.72605980e+07,1.00937457e+07,2.85664752e+06,8.75667345e+05,2.56244704e+05,7.00139276e+04,1.71343257e+04
53219.28680556,1.09005792,3.28512996,-0.55138263,2.00246236e+09,9.89745533e+08,2.01727003e+08,3.73850336e+07,1.01299507e+07,2.86703618e+06,8.78903173e+05,2.57103823e+05,7.02188388e+04,1.71817714e+04
53219.28750000,1.07455252,3.31045784,-0.53899297,2.00491458e+09,9.91460413e+08,2.02290680e+08,3.75110386e+07,1.01666590e+07,2.87758229e+06,8.82192450e+05,2.57979049e+05,7.04281098e+04,1.72302814e+04
53219.28819444,1.05891072,3.33536524,-0.52653472,2.00736680e+09,9.93175293e+08,2.02854357e+08,3.76370437e+07,1.02033672e+07,2.88812840e+06,8.85481728e+05,2.58854275e+05,7.06373808e+04,1.72787914e+04
53219.28888889,1.04313630,3.35985482,-0.51401070,2.01015786e+09,9.95070056e+08,2.03441307e+08,3.77648999e+07,1.02407897e+07,2.89882047e+06,8.88739721e+05,2.59707731e+05,7.08382301e+04,1.73272024e+04
53219.28958333,1.02723302,3.38392971,-0.50142297,2.01328776e+09,9.97144701e+08,2.04051529e+08,3.78946071e+07,1.02789266e+07,2.90965850e+06,8.91966428e+05,2.60539418e+05,7.10306576e+04,1.73755144e+04
53219.29027778,1.01120480,3.40759245,-0.48877433,2.01641765e+09,9.99219345e+08,2.04661752e+08,3.80243142e+07,1.03170634e+07,2.92049653e+06,8.95193135e+05,2.61371105e+05,7.12230851e+04,1.74238264e+04
53219.29097222,0.99505493,3.43084584,-0.47606683,2.01954755e+09,1.00129399e+09,2.05271975e+08,3.81540214e+07,1.03552003e+07,2.93133456e+06,8.98419842e+05,2.62202792e+05,7.14155126e+04,1.74721384e+04
53219.29166667,0.97878704,3.45369240,-0.46330299,2.02301253e+09,1.00352448e+09,2.05907469e+08,3.82852105e+07,1.03940574e+07,2.94232151e+06,9.01616761e+05,2.63015317e+05,7.16005923e+04,1.75203019e+04
53219.29236111,0.96240473,3.47613479,-0.45048484,2.02684512e+09,1.00593290e+09,2.06575380e+08,3.84195440e+07,1.04341720e+07,2.95362565e+06,9.04836422e+05,2.63823848e+05,7.17823083e+04,1.75694801e+04
53219.29305556,0.94591113,3.49817554,-0.43761458,2.03071021e+09,1.00836343e+09,2.07250439e+08,3.85555398e+07,1.04748241e+07,2.96509804e+06,9.08108616e+05,2.64647549e+05,7.19680084e+04,1.76198216e+04
53219.29375000,0.92930955,3.51981715,-0.42469441,2.03457530e+09,1.01079396e+09,2.07925497e+08,3.86915357e+07,1.05154762e+07,2.97657043e+06,9.11380809e+05,2.65471250e+05,7.21537083e+04,1.76701631e+04
53219.29444444,0.91260328,3.54106197,-0.41172636,2.03844039e+09,1.01322448e+09,2.08600555e+08,3.88275315e+07,1.05561283e+07,2.98804283e+06,9.14653001e+05,2.66294951e+05,7.23394083e+04,1.77205046e+04
53219.29513889,0.89579545,3.56191251,-0.39871249,2.04279003e+09,1.01586291e+09,2.09301923e+08,3.89683206e+07,1.05973783e+07,2.99958577e+06,9.17885884e+05,2.67103510e+05,7.25200496e+04,1.77707966e+04
53219.29583333,0.87888891,3.58237098,-0.38565466,2.04762424e+09,1.01870925e+09,2.10029599e+08,3.91139028e+07,1.06392261e+07,3.01119926e+06,9.21079456e+05,2.67896926e+05,7.26956321e+04,1.78210391e+04
53219.29652778,0.86188677,3.60243989,-0.37255493,2.05245845e+09,1.02155558e+09,2.10757275e+08,3.92594851e+07,1.06810740e+07,3.02281275e+06,9.24273029e+05,2.68690342e+05,7.28712146e+04,1.78712816e+04
53219.29722222,0.84479203,3.62212126,-0.35941502,2.05729266e+09,1.02440191e+09,2.11484951e+08,3.94050673e+07,1.07229219e+07,3.03442624e+06,9.27466601e+05,2.69483758e+05,7.30467971e+04,1.79215241e+04
53219.29791667,0.82760736,3.64141732,-0.34623697,2.06212686e+09,1.02724824e+09,2.12212627e+08,3.95506495e+07,1.07647697e+07,3.04603974e+06,9.30660173e+05,2.70277174e+05,7.32223796e+04,1.79717666e+04
53219.29861111,0.81033557,3.66033039,-0.33302251,2.06760483e+09,1.03038133e+09,2.12969622e+08,3.97005197e+07,1.08072258e+07,3.05765209e+06,9.33835026e+05,2.71062131e+05,7.33967764e+04,1.80228506e+04
53219.29930556,0.79297950,3.67886238,-0.31977336,2.07372655e+09,1.03380118e+09,2.13755936e+08,3.98546778e+07,1.08502902e+07,3.06926331e+06,9.36991162e+05,2.71838630e+05,7.35699874e+04,1.80747761e+04
53219.30000000,0.77554181,3.69701548,-0.30649108,2.07984827e+09,1.03722102e+09,2.14542251e+08,4.00088359e+07,1.08933545e+07,3.08087452e+06,9.40147296e+05,2.72615129e+05,7.37431983e+04,1.81267016e+04
53219.30069444,0.75802502,3.71479188,-0.29317774,2.08596999e+09,1.04064087e+09,2.15328565e+08,4.01629940e+07,1.09364189e+07,3.09248573e+06,9.43303431e+05,2.73391628e+05,7.39164093e+04,1.81786271e+04
53219.30138889,0.74043163,3.73219315,-0.27983473,2.09209171e+09,1.04406071e+09,2.16114879e+08,4.03171521e+07,1.09794832e+07,3.10409695e+06,9.46459567e+05,2.74168127e+05,7.40896203e+04,1.82305526e+04
53219.30208333,0.72276431,3.74922165,-0.26646377,2.09888761e+09,1.04774280e+09,2.16945561e+08,4.04784590e+07,1.10226417e+07,3.11560309e+06,9.49550175e+05,2.74924142e+05,7.42609706e+04,1.82822554e+04
53219.30277778,0.70502543,3.76587896,-0.25306646,2.10635769e+09,1.05168713e+09,2.17820611e+08,4.06469147e+07,1.10658943e+07,3.12700415e+06,9.52575258e+05,2.75659673e+05,7.44304601e+04,1.83337354e+04
53219.30347222,0.68721748,3.78216725,-0.23964418,2.11382777e+09,1.05563146e+09,2.18695660e+08,4.08153705e+07,1.11091469e+07,3.13840520e+06,9.55600341e+05,2.76395204e+05,7.45999496e+04,1.83852154e+04
53219.30416667,0.66934282,3.79808812,-0.22619883,2.12129785e+09,1.05957580e+09,2.19570710e+08,4.09838262e+07,1.11523996e+07,3.14980627e+06,9.58625424e+05,2.77130735e+05,7.47694391e+04,1.84366954e+04
53219.30486111,0.65140366,3.81364343,-0.21273167,2.12880530e+09,1.06354174e+09,2.20451391e+08,4.11534605e+07,1.11959869e+07,3.16130182e+06,9.61677623e+05,2.77873972e+05,7.49410924e+04,1.84888684e+04
53219.30555556,0.63340234,3.82883507,-0.19924410,2.13724245e+09,1.06785671e+09,2.21373682e+08,4.13261734e+07,1.12400045e+07,3.17279990e+06,9.64713304e+05,2.78613872e+05,7.51129624e+04,1.85414621e+04
