# Legacy Model output file: ../../unitTests/Legacy/Ax8max_NatEpoch_Intg.AP8.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP8
# Particle species:         H+
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Activity Level: Max
# Energy levels (MeV):       0.1 0.2 0.4 0.6 0.8 1 2 4 6 8 10 15 20 30 50 60 80 100 150 200 250
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s)
53219.01458333,1.51093106,2.07651714,-0.92525113,6.24568960e+07,3.19929280e+07,1.21612070e+07,4.74848600e+06,2.11147950e+06,1.01215631e+06,3.68150781e+04,5.08122437e+02,3.13100605e+01,3.88648605e+00,1.06975532e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01527778,1.50418085,2.11922432,-0.91794984,6.32605080e+07,3.27367920e+07,1.23731880e+07,4.85977800e+06,2.13200050e+06,1.02003375e+06,3.62542227e+04,4.84048737e+02,2.91177177e+01,3.56432772e+00,1.01537716e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01597222,1.49703211,2.16136976,-0.91040510,6.42153200e+07,3.35767120e+07,1.26184640e+07,4.99089350e+06,2.17382925e+06,1.04036375e+06,3.60579180e+04,4.69070312e+02,2.76211872e+01,3.34164429e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01666667,1.48949758,2.20295831,-0.90262557,6.51237360e+07,3.43883080e+07,1.28515600e+07,5.11939350e+06,2.23076825e+06,1.06432400e+06,3.59277812e+04,4.55558411e+02,2.62810345e+01,3.14405441e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01736111,1.48158981,2.24399485,-0.89462001,6.59142440e+07,3.51315400e+07,1.30562370e+07,5.23766450e+06,2.29150725e+06,1.08887312e+06,3.59897266e+04,4.39840332e+02,2.48417053e+01,2.93468571e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01805556,1.47332072,2.28448440,-0.88639597,6.66671880e+07,3.58495640e+07,1.32528480e+07,5.35373350e+06,2.35175600e+06,1.11967088e+06,3.61752539e+04,4.25713318e+02,2.35585861e+01,2.74874926e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01875000,1.46470178,2.32443150,-0.87796145,6.72972320e+07,3.64922840e+07,1.35967390e+07,5.45834550e+06,2.40625125e+06,1.15049175e+06,3.63585820e+04,4.09625916e+02,2.21966286e+01,2.55177665e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01944444,1.45574413,2.36384103,-0.86932383,6.78901360e+07,3.71068200e+07,1.39674700e+07,5.56009100e+06,2.45981000e+06,1.18065775e+06,3.66729492e+04,3.95124786e+02,2.09835358e+01,2.37577677e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02013889,1.44645844,2.40271786,-0.86049017,6.84073200e+07,3.76710200e+07,1.43557160e+07,5.65476700e+06,2.51000400e+06,1.20907100e+06,3.69105156e+04,3.80540131e+02,1.98082790e+01,2.20435238e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02083333,1.43685460,2.44106636,-0.85146738,6.84801360e+07,3.80512960e+07,1.46510020e+07,5.71104150e+06,2.54184175e+06,1.22408062e+06,3.68009336e+04,3.64914398e+02,1.86505642e+01,2.05654407e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
