# Irene Model output file: ../../unitTests/Legacy/CammiceAll_PaOmni.CAMMICE.output_mean_Ions_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CAMMICE/MICS
# Particle species:         Ions
# Flux type:                Differential
# Flux direction:           Omnidirectional
# Environment settings:     IGRF; All Activity Levels
# Energy levels (keV):       1-1.3 1.8-2.4 3.2-4.2 5.6-7.4 9.9-13.2 17.5-23.3 30.9-41.1 54.7-72.8 80.3-89.7 100.1-111.7 124.7-139.1 155.3-193.4
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.05347222,0.75369020,3.71996202,-0.29790134,5.38187405e+09,2.87859025e+09,1.82350527e+09,8.38698813e+08,3.70585194e+08,2.14838463e+08,1.30595619e+08,1.17094715e+08,1.27818910e+08,1.79544780e+08,2.19564729e+08,2.44800735e+08
53219.05416667,0.73608253,3.73727210,-0.28458768,5.61036638e+09,3.00573516e+09,1.90044828e+09,8.73186871e+08,3.87911033e+08,2.25873184e+08,1.37553453e+08,1.23536472e+08,1.34846431e+08,1.89399416e+08,2.30486877e+08,2.54774591e+08
53219.05486111,0.71840156,3.75421020,-0.27124576,5.84110928e+09,3.13412680e+09,1.97820709e+09,9.08017444e+08,4.05422504e+08,2.37025715e+08,1.44585930e+08,1.30056636e+08,1.41965792e+08,1.99389325e+08,2.41563087e+08,2.64906980e+08
53219.05555556,0.70064980,3.77077788,-0.25787701,6.07394142e+09,3.26372898e+09,2.05678598e+09,9.43155241e+08,4.23114022e+08,2.48295561e+08,1.51697242e+08,1.36655178e+08,1.49180955e+08,2.09516514e+08,2.52795611e+08,2.75208769e+08
53219.05625000,0.68282945,3.78697734,-0.24448299,6.30880623e+09,3.39452828e+09,2.13618559e+09,9.78588041e+08,4.40983524e+08,2.59682438e+08,1.58888724e+08,1.43332012e+08,1.56493165e+08,2.19781522e+08,2.64185057e+08,2.85683461e+08
53219.05694444,0.66494302,3.80280999,-0.23106542,6.54570082e+09,3.52652298e+09,2.21640474e+09,1.01431542e+09,4.59030755e+08,2.71186179e+08,1.66160261e+08,1.50087024e+08,1.63902282e+08,2.30184154e+08,2.75731199e+08,2.96330809e+08
53219.05763889,0.64699287,3.81827803,-0.21762557,6.78462231e+09,3.65971140e+09,2.29744226e+09,1.05033697e+09,4.77255462e+08,2.82806617e+08,1.73511741e+08,1.56920104e+08,1.71408168e+08,2.40724212e+08,2.87433815e+08,3.07150566e+08
53219.05833333,0.62898120,3.83338288,-0.20416515,7.02556773e+09,3.79409179e+09,2.37929696e+09,1.08665225e+09,4.95657386e+08,2.94543582e+08,1.80943046e+08,1.63831139e+08,1.79010682e+08,2.51401498e+08,2.99292677e+08,3.18142483e+08
53219.05902778,0.61091019,3.84812641,-0.19068527,7.26853428e+09,3.92966249e+09,2.46196771e+09,1.12326086e+09,5.14236282e+08,3.06396913e+08,1.88454065e+08,1.70820019e+08,1.86709690e+08,2.62215819e+08,3.11307567e+08,3.29306318e+08
53219.05972222,0.59278205,3.86251020,-0.17718781,7.51351902e+09,4.06642178e+09,2.54545332e+09,1.16016237e+09,5.32991892e+08,3.18366441e+08,1.96044683e+08,1.77886632e+08,1.94505052e+08,2.73166978e+08,3.23478261e+08,3.40641824e+08
53219.06041667,0.57459898,3.87653597,-0.16367372,7.76051915e+09,4.20436800e+09,2.62975266e+09,1.19735637e+09,5.51923971e+08,3.30452003e+08,2.03714789e+08,1.85030870e+08,2.02396635e+08,2.84254784e+08,3.35804539e+08,3.52148760e+08
