# GTO_1DAY_AP9 test orbit
# System: GSM
# Data Delimiter: Space
# Year Doy x1 x2 x3
2.015000000000e+03 1.281250000000e+00 -2.452897306595e+00 2.635903860565e+00 -1.288688447631e+00
2.015000000000e+03 1.284722222248e+00 -2.625653971029e+00 2.626243683296e+00 -1.371689482997e+00
2.015000000000e+03 1.291666666628e+00 -2.953761247821e+00 2.588521798567e+00 -1.527893531165e+00
2.015000000000e+03 1.302083333372e+00 -3.405298168930e+00 2.494068530991e+00 -1.738814301185e+00
2.015000000000e+03 1.312500000000e+00 -3.812112843668e+00 2.364106086647e+00 -1.923327180522e+00
2.015000000000e+03 1.322916666628e+00 -4.177978533621e+00 2.206924570002e+00 -2.083130728087e+00
2.015000000000e+03 1.333333333372e+00 -4.505971447587e+00 2.028722195210e+00 -2.219774045747e+00
2.015000000000e+03 1.343750000000e+00 -4.798603103340e+00 1.834286995699e+00 -2.334688756023e+00
2.015000000000e+03 1.354166666628e+00 -5.057929346762e+00 1.627413510982e+00 -2.429214066832e+00
2.015000000000e+03 1.364583333372e+00 -5.285635397131e+00 1.411170263126e+00 -2.504613927150e+00
2.015000000000e+03 1.375000000000e+00 -5.483101034345e+00 1.188079137565e+00 -2.562087649723e+00
2.015000000000e+03 1.385416666628e+00 -5.651450294839e+00 9.602406504700e-01 -2.602775653387e+00
2.015000000000e+03 1.395833333372e+00 -5.791589221660e+00 7.294249239700e-01 -2.627761717561e+00
2.015000000000e+03 1.406250000000e+00 -5.904234429415e+00 4.971403038880e-01 -2.638072833320e+00
2.015000000000e+03 1.416666666628e+00 -5.989934495589e+00 2.646870825415e-01 -2.634677418509e+00
2.015000000000e+03 1.427083333372e+00 -6.049085590783e+00 3.320123036896e-02 -2.618482414616e+00
2.015000000000e+03 1.437500000000e+00 -6.081942379493e+00 -1.963086082549e-01 -2.590329600531e+00
2.015000000000e+03 1.447916666628e+00 -6.088624869869e+00 -4.229285504473e-01 -2.550991296379e+00
2.015000000000e+03 1.458333333372e+00 -6.069121615209e+00 -6.458095229985e-01 -2.501165519589e+00
2.015000000000e+03 1.468750000000e+00 -6.023289469821e+00 -8.641384656716e-01 -2.441470554651e+00
2.015000000000e+03 1.479166666628e+00 -5.950849874501e+00 -1.077109319097e+00 -2.372438802451e+00
2.015000000000e+03 1.489583333372e+00 -5.851381450619e+00 -1.283892271406e+00 -2.294509709632e+00
2.015000000000e+03 1.500000000000e+00 -5.724308450834e+00 -1.483599526061e+00 -2.208021476383e+00
2.015000000000e+03 1.510416666628e+00 -5.568884313772e+00 -1.675245322226e+00 -2.113201128423e+00
2.015000000000e+03 1.520833333372e+00 -5.384169249684e+00 -1.857696992307e+00 -2.010152432051e+00
2.015000000000e+03 1.531250000000e+00 -5.169000286955e+00 -2.029612454280e+00 -1.898840934790e+00
2.015000000000e+03 1.541666666628e+00 -4.921951543242e+00 -2.189357133476e+00 -1.779075174172e+00
2.015000000000e+03 1.552083333372e+00 -4.641281676036e+00 -2.334889210101e+00 -1.650482825019e+00
2.015000000000e+03 1.562500000000e+00 -4.324864276892e+00 -2.463595099274e+00 -1.512480154528e+00
2.015000000000e+03 1.572916666628e+00 -3.970095606368e+00 -2.572044289591e+00 -1.364232790451e+00
2.015000000000e+03 1.583333333372e+00 -3.573773159224e+00 -2.655608380305e+00 -1.204605847114e+00
2.015000000000e+03 1.593750000000e+00 -3.131940058446e+00 -2.707840587277e+00 -1.032102982348e+00
2.015000000000e+03 1.604166666628e+00 -2.639702870644e+00 -2.719407985693e+00 -8.448013007915e-01
2.015000000000e+03 1.607638888876e+00 -2.463421653327e+00 -2.711974465845e+00 -7.786793421978e-01
2.015000000000e+03 1.611111111124e+00 -2.280636075693e+00 -2.697820827216e+00 -7.105523460124e-01
2.015000000000e+03 1.614583333372e+00 -2.091086756031e+00 -2.676128936727e+00 -6.403176341130e-01
2.015000000000e+03 1.618055555504e+00 -1.894508143173e+00 -2.645925823541e+00 -5.678714718162e-01
2.015000000000e+03 1.621527777752e+00 -1.690636943865e+00 -2.606043523138e+00 -4.931133568529e-01
2.015000000000e+03 1.625000000000e+00 -1.479227095652e+00 -2.555065699661e+00 -4.159533224479e-01
2.015000000000e+03 1.628472222248e+00 -1.260075694885e+00 -2.491255884854e+00 -3.363242111628e-01
2.015000000000e+03 1.631944444496e+00 -1.033067984761e+00 -2.412460118781e+00 -2.542024424878e-01
2.015000000000e+03 1.635416666628e+00 -7.982557962679e-01 -2.315974121230e+00 -1.696434552884e-01
2.015000000000e+03 1.638888888876e+00 -5.559959479315e-01 -2.198362560955e+00 -8.284303554075e-02
2.015000000000e+03 1.642361111124e+00 -3.071984696427e-01 -2.055218459834e+00 5.754752255975e-03
2.015000000000e+03 1.644444444450e+00 -1.555157314869e-01 -1.954776889480e+00 5.943517741991e-02
2.015000000000e+03 1.645138888853e+00 -1.046881826278e-01 -1.918555096562e+00 7.735486846882e-02
2.015000000000e+03 1.645833333372e+00 -5.377838744988e-02 -1.880863938315e+00 9.526487540697e-02
2.015000000000e+03 1.646527777775e+00 -2.823442904644e-03 -1.841639999291e+00 1.131487883277e-01
2.015000000000e+03 1.647222222178e+00 4.813452133338e-02 -1.800817043495e+00 1.309880756040e-01
2.015000000000e+03 1.647916666698e+00 9.904767789482e-02 -1.758326089667e+00 1.487618174507e-01
2.015000000000e+03 1.648611111101e+00 1.498617633502e-01 -1.714095556154e+00 1.664464121489e-01
2.015000000000e+03 1.649305555504e+00 2.005153388852e-01 -1.668051423944e+00 1.840152805021e-01
2.015000000000e+03 1.650000000023e+00 2.509388934707e-01 -1.620117568761e+00 2.014385145713e-01
2.015000000000e+03 1.650694444426e+00 3.010538668449e-01 -1.570216232577e+00 2.186824989630e-01
2.015000000000e+03 1.651388888946e+00 3.507716799768e-01 -1.518268579451e+00 2.357095362148e-01
2.015000000000e+03 1.652083333349e+00 3.999925722946e-01 -1.464195580886e+00 2.524774092369e-01
2.015000000000e+03 1.652777777752e+00 4.486045154297e-01 -1.407919023864e+00 2.689389764763e-01
2.015000000000e+03 1.653472222271e+00 4.964820229368e-01 -1.349362902600e+00 2.850417415622e-01
2.015000000000e+03 1.654166666674e+00 5.434849856165e-01 -1.288455169079e+00 3.007274471714e-01
2.015000000000e+03 1.654861111077e+00 5.894576649787e-01 -1.225129799339e+00 3.159317439001e-01
2.015000000000e+03 1.655555555597e+00 6.342277856328e-01 -1.159329401286e+00 3.305839222702e-01
2.015000000000e+03 1.656250000000e+00 6.776059153885e-01 -1.091008322220e+00 3.446067814147e-01
2.015000000000e+03 1.656944444403e+00 7.193853388933e-01 -1.020136162518e+00 3.579167133035e-01
2.015000000000e+03 1.657638888923e+00 7.593424605553e-01 -9.467018719140e-01 3.704240270828e-01
2.015000000000e+03 1.658333333326e+00 7.972380057950e-01 -8.707182626725e-01 3.820336149652e-01
2.015000000000e+03 1.659027777729e+00 8.328192818368e-01 -7.922266702017e-01 3.926460542061e-01
2.015000000000e+03 1.659722222248e+00 8.658235730217e-01 -7.113017433390e-01 4.021591774229e-01
2.015000000000e+03 1.660416666651e+00 8.959828918998e-01 -6.280559224101e-01 4.104701820364e-01
2.015000000000e+03 1.661111111054e+00 9.230301918407e-01 -5.426430348971e-01 4.174782977613e-01
2.015000000000e+03 1.661805555574e+00 9.467068689624e-01 -4.552607409693e-01 4.230879326829e-01
2.015000000000e+03 1.662499999977e+00 9.667713620366e-01 -3.661511809651e-01 4.272121918937e-01
2.015000000000e+03 1.663194444496e+00 9.830084170907e-01 -2.755991939026e-01 4.297765652329e-01
2.015000000000e+03 1.663888888899e+00 9.952382705802e-01 -1.839281601446e-01 4.307224834847e-01
2.015000000000e+03 1.664583333302e+00 1.003325052946e+00 -9.149295837001e-02 4.300104352415e-01
2.015000000000e+03 1.665277777822e+00 1.007183497628e+00 1.329324768184e-03 4.276222993551e-01
2.015000000000e+03 1.665972222225e+00 1.006783263684e+00 9.415048024156e-02 4.235626292816e-01
2.015000000000e+03 1.666666666628e+00 1.002150363011e+00 1.865833234850e-01 4.178587131581e-01
2.015000000000e+03 1.667361111147e+00 9.933655186571e-01 2.782535962090e-01 4.105593946457e-01
2.015000000000e+03 1.668055555550e+00 9.805596845582e-01 3.688107584245e-01 4.017327853960e-01
2.015000000000e+03 1.668749999953e+00 9.639072314677e-01 4.579369817230e-01 3.914631053596e-01
2.015000000000e+03 1.669444444473e+00 9.436175769417e-01 5.453535357482e-01 3.798470024718e-01
2.015000000000e+03 1.670138888876e+00 9.199260897421e-01 6.308245206066e-01 3.669896926968e-01
2.015000000000e+03 1.670833333279e+00 8.930849991310e-01 7.141581934154e-01 3.530012085767e-01
2.015000000000e+03 1.671527777798e+00 8.633549968359e-01 7.952059807931e-01 3.379930313826e-01
2.015000000000e+03 1.672222222202e+00 8.309979410921e-01 8.738598080639e-01 3.220752467041e-01
2.015000000000e+03 1.672916666721e+00 7.962708273175e-01 9.500484019473e-01 3.053542630326e-01
2.015000000000e+03 1.673611111124e+00 7.594212131204e-01 1.023732729352e+00 2.879311595491e-01
2.015000000000e+03 1.674305555527e+00 7.206838634049e-01 1.094901383287e+00 2.699005353846e-01
2.015000000000e+03 1.675000000047e+00 6.802786020901e-01 1.163565906123e+00 2.513498518614e-01
2.015000000000e+03 1.675694444450e+00 6.384091292465e-01 1.229756406695e+00 2.323591545415e-01
2.015000000000e+03 1.676388888853e+00 5.952625363963e-01 1.293517697705e+00 2.130010575611e-01
2.015000000000e+03 1.677083333372e+00 5.510094556958e-01 1.354905810376e+00 1.933409673366e-01
2.015000000000e+03 1.677777777775e+00 5.058046236416e-01 1.413985013438e+00 1.734374517827e-01
2.015000000000e+03 1.678472222178e+00 4.597876525278e-01 1.470825400876e+00 1.533426696900e-01
2.015000000000e+03 1.679166666698e+00 4.130840365553e-01 1.525500824328e+00 1.331028778435e-01
2.015000000000e+03 1.679861111101e+00 3.658062473200e-01 1.578087221979e+00 1.127589559133e-01
2.015000000000e+03 1.680555555504e+00 3.180547853325e-01 1.628661365497e+00 9.234689586461e-02
2.015000000000e+03 1.681250000023e+00 2.699192867570e-01 1.677299808945e+00 7.189830228640e-02
2.015000000000e+03 1.681944444426e+00 2.214795885272e-01 1.724078082220e+00 5.144086407442e-02
2.015000000000e+03 1.682638888946e+00 1.728066516398e-01 1.769070159787e+00 3.099875772366e-02
2.015000000000e+03 1.683333333349e+00 1.239635355249e-01 1.812347969517e+00 1.059306571046e-02
2.015000000000e+03 1.684027777752e+00 7.500617584226e-02 1.853981145704e+00 -9.757893107100e-03
2.015000000000e+03 1.684722222271e+00 2.598416866451e-02 1.894036806196e+00 -3.003823425268e-02
2.015000000000e+03 1.685416666674e+00 -2.305851779336e-02 1.932579414283e+00 -5.023421210326e-02
2.015000000000e+03 1.686111111077e+00 -7.208297448871e-02 1.969670761740e+00 -7.033398605987e-02
2.015000000000e+03 1.687500000000e+00 -1.699434468119e-01 2.039733339054e+00 -1.102056952036e-01
2.015000000000e+03 1.690972222248e+00 -4.123016860865e-01 2.193308923106e+00 -2.076485395483e-01
2.015000000000e+03 1.694444444496e+00 -6.496569748463e-01 2.320544202663e+00 -3.014958207250e-01
2.015000000000e+03 1.697916666628e+00 -8.807595703329e-01 2.425984787074e+00 -3.915543160535e-01
2.015000000000e+03 1.701388888876e+00 -1.105013086812e+00 2.513179185922e+00 -4.778370253421e-01
2.015000000000e+03 1.704861111124e+00 -1.322191567920e+00 2.584922179970e+00 -5.604613713799e-01
2.015000000000e+03 1.708333333372e+00 -1.532279638072e+00 2.643439972125e+00 -6.395945192358e-01
2.015000000000e+03 1.711805555504e+00 -1.735380496685e+00 2.690527071085e+00 -7.154237740499e-01
2.015000000000e+03 1.715277777752e+00 -1.931662160642e+00 2.727646915577e+00 -7.881405929047e-01
2.015000000000e+03 1.718750000000e+00 -2.121325596753e+00 2.756006117874e+00 -8.579320580534e-01
2.015000000000e+03 1.722222222248e+00 -2.304585795507e+00 2.776609734583e+00 -9.249765486906e-01
2.015000000000e+03 1.725694444496e+00 -2.481660490944e+00 2.790302829730e+00 -9.894417412057e-01
2.015000000000e+03 1.729166666628e+00 -2.652763531219e+00 2.797802087484e+00 -1.051483921356e+00
2.015000000000e+03 1.739583333372e+00 -3.132255359405e+00 2.788852097836e+00 -1.224467768290e+00
2.015000000000e+03 1.750000000000e+00 -3.564809947730e+00 2.741824277345e+00 -1.380241656744e+00
2.015000000000e+03 1.760416666628e+00 -3.954591497570e+00 2.665208582666e+00 -1.521440663624e+00
2.015000000000e+03 1.770833333372e+00 -4.305007352072e+00 2.564956217730e+00 -1.650129393498e+00
2.015000000000e+03 1.781250000000e+00 -4.618839738098e+00 2.445391110356e+00 -1.767923799324e+00
2.015000000000e+03 1.791666666628e+00 -4.898364647814e+00 2.309748841606e+00 -1.876081798907e+00
2.015000000000e+03 1.802083333372e+00 -5.145447535769e+00 2.160512094255e+00 -1.975569690693e+00
2.015000000000e+03 1.812500000000e+00 -5.361617573102e+00 1.999628801968e+00 -2.067111006621e+00
2.015000000000e+03 1.822916666628e+00 -5.548124548809e+00 1.828659593677e+00 -2.151222786816e+00
2.015000000000e+03 1.833333333372e+00 -5.705982230688e+00 1.648881083351e+00 -2.228242774413e+00
2.015000000000e+03 1.843750000000e+00 -5.836001306587e+00 1.461360764336e+00 -2.298349987107e+00
2.015000000000e+03 1.854166666628e+00 -5.938814236593e+00 1.267013250612e+00 -2.361580367229e+00
2.015000000000e+03 1.864583333372e+00 -6.014893679513e+00 1.066644179748e+00 -2.417838674659e+00
2.015000000000e+03 1.875000000000e+00 -6.064565725450e+00 8.609859600144e-01 -2.466907453756e+00
2.015000000000e+03 1.885416666628e+00 -6.088018770873e+00 6.507282755460e-01 -2.508453646738e+00
2.015000000000e+03 1.895833333372e+00 -6.085308563278e+00 4.365455597063e-01 -2.542033225526e+00
2.015000000000e+03 1.906250000000e+00 -6.056359730956e+00 2.191231425632e-01 -2.567094090274e+00
2.015000000000e+03 1.916666666628e+00 -6.000963879786e+00 -8.164432332833e-04 -2.582977357215e+00
2.015000000000e+03 1.927083333372e+00 -5.918774141700e+00 -2.224854823221e-01 -2.588917038339e+00
2.015000000000e+03 1.937500000000e+00 -5.809295848195e+00 -4.449998270504e-01 -2.584038009200e+00
2.015000000000e+03 1.947916666628e+00 -5.671872729105e+00 -6.673424332184e-01 -2.567352011587e+00
2.015000000000e+03 1.958333333372e+00 -5.505667754737e+00 -8.883190312428e-01 -2.537751251711e+00
2.015000000000e+03 1.968750000000e+00 -5.309637311382e+00 -1.106502281041e+00 -2.493998899191e+00
2.015000000000e+03 1.979166666628e+00 -5.082496823714e+00 -1.320158989235e+00 -2.434715403801e+00
2.015000000000e+03 1.989583333372e+00 -4.822675237069e+00 -1.527151936320e+00 -2.358358991870e+00
2.015000000000e+03 2.000000000000e+00 -4.528254704241e+00 -1.724802838547e+00 -2.263197834503e+00
